Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,4.490198548287633,97.8324969128509,16.16254519208707,-53.99777271761659,35.74702516244324,3.5111118073688155,-50.20440000099772,-8.509520307705152,1.4858029086415068,15.577924980326813,-17.356719134312176,223.21312603901796,-106.18265644698774
1,4.476509251470846,97.78177914785114,16.883380380123075,-54.46721091248626,36.295598165921355,3.8705006024658823,-76.57413919328162,-8.637844607348407,1.5045973764432703,3.12144586622551,-19.640866187891284,161.29948622921793,-106.24698706891067
2,4.461356949201832,97.74372533715115,17.615403693355752,-54.92253263517566,36.833760444493315,4.238651793700078,-102.14004312417411,-8.763467322697805,1.5239993050575407,-8.90373567416989,-21.71074031288642,102.20561834155454,-108.07535712658927
3,4.439711540465069,97.73130369315493,18.36962147413595,-55.36217684769794,37.35959161084659,4.638766150599087,-126.42542609646127,-8.884700918942338,1.5448026142307847,-20.16978232150842,-23.41648674245537,48.47642580401309,-112.30342962272704
4,4.406869173773744,97.75441963214566,19.156182247414954,-55.78581220819847,37.87157182347607,5.0909897289830335,-149.06945910882635,-9.000425571685991,1.5677813915008387,-30.40504527331716,-24.635959258503654,2.152703254042867,-119.1298785429624
5,4.358725428483211,97.819048382152,19.983368471451364,-56.19461209002128,38.3688379645142,5.61124713502759,-169.86617271629845,-9.110198607867805,1.5936548899853131,-39.408469607679244,-25.288152740326176,-35.39607595534425,-128.20549023156477
6,4.2920110529061155,97.92698571472583,20.85630663297293,-56.59146840793106,38.85149930815448,6.210727166906227,-188.78920616494446,-9.214229346934243,1.6230343219333252,-47.058180762412285,-25.345404733260203,-63.55102341409483,-138.58830682469917
7,4.204473351988804,98.07617005392572,21.77556312315628,-56.98110871256234,39.32094381981688,6.895981711217687,-205.9933469303206,-9.313240949689582,1.656356783764976,-53.31396969469179,-24.840172434733336,-82.43348367517949,-148.78735771414577
8,4.094983224272251,98.26144953544434,22.735893294711655,-57.370064044690935,39.78005885883996,7.669501464990701,-221.78870780344738,-9.408265245098475,1.6938179201723575,-58.213759556475566,-23.863669489600976,-92.81952609899332,-156.90606060289213
9,3.963554940730905,98.47563962231317,23.72544863448669,-57.76642410216489,40.23330156960524,8.53058052731576,-236.5909743896592,-9.50042415051523,1.7353189327608252,-61.86414386210591,-22.556407262949715,-96.00314602961902,-160.87734733570315
10,3.8112818627578395,98.71072000984374,24.725710591798443,-58.179327758079154,40.68658073693258,9.476281671695139,-250.85806992208975,-9.590742726483787,1.780443638485085,-64.42496898498531,-21.0926023291468,-93.63264587318896,-158.7614102896455
11,3.640207806390709,98.95902926846999,25.71231478571222,-58.61817488600052,41.146945557146275,10.502354345074986,-265.02683520702453,-9.680020106165703,1.8284771390324956,-66.08837696272911,-19.6608150827157,-87.53952910718341,-149.05976339404552
12,3.4531616191660324,99.21432436666498,26.656775953884082,-59.09160139356531,41.622106083127946,11.604016226693338,-279.461801635364,-9.768764273833263,1.8784702788364618,-67.05418753025646,-18.443048031134655,-79.5739162816826,-130.99092998307296
13,3.2535793739233134,99.47259063631114,27.528953437926017,-59.60631780104706,42.11982375527732,12.776564032057202,-294.42322435801805,-9.85718298243372,1.9293451020408567,-67.50531395710838,-17.594901957344693,-71.45814061470381,-104.67640287837159
14,3.04533002703067,99.73252669830603,28.299948923540107,-60.165957435849386,42.64720765821681,14.015817172540721,-310.05592064053786,-9.945219008355291,1.980027722683987,-67.58779915130366,-17.22993603170388,-64.66924118488622,-71.20087251672793
