Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,10.841416607537958,100.833784246557,-23.069125493537577,-7.370625259664286,26.907629644546592,4.6057238100984215,-48.46940865015421,-5.817573595697355,-0.2707122944741517,-46.93624289971604,-55.04988742839053,-79.94539140952493,-22.638686103049483
1,10.85187015628737,100.97395323681322,-22.59449937871701,-7.791518080266897,27.03459301878109,4.863225096675741,-48.92540683406113,-5.76441961520021,-0.330101513569831,-44.91136181215977,-55.97732006625066,-80.81572394253638,-27.11780088234451
2,10.864201143747554,101.13134220735081,-22.173005180204097,-8.14619875238429,27.140751602798883,5.1147531847340355,-49.428885482024256,-5.714979660605458,-0.3911279814981542,-43.69686411077682,-56.87962354882084,-82.93953000630852,-31.32727740315359
3,10.879835731499163,101.32407512077188,-21.86302188476739,-8.366164115282308,27.209082490306862,5.356797129414652,-49.798164801876126,-5.672898154390766,-0.4559005163804306,-43.332663127775305,-57.73710626697131,-86.95246995364805,-35.117337260452466
4,10.89957974378575,101.56786124189365,-21.714425230241233,-8.39371665948151,27.226402970284187,5.58660591096239,-49.87706999652948,-5.641018988693938,-0.5262076066975384,-43.78345607956934,-58.53045874976053,-93.1720792103489,-38.33800167505756
5,10.923554551388813,101.87470740539166,-21.764409929627533,-8.186826128661775,27.184666489926016,5.802390071567281,-49.55851755272596,-5.621159169026997,-0.6033697106521472,-44.952099934712784,-59.23990178696419,-101.5184660817003,-40.8499483538673
6,10.951237834461,102.25179763016317,-22.034442882914398,-7.7225615155171266,27.08168610224118,6.003435131010363,-48.79879694625466,-5.614027405950624,-0.6881328313920334,-46.68878742767574,-59.84316394163655,-111.49326203870113,-42.534986078263195
7,10.981607743136582,102.70066053909976,-22.528623351376392,-6.9987994126313655,26.921203806401913,6.1901145177643215,-47.62209570064103,-5.619282092900424,-0.7806096264455877,-48.79737204614251,-60.31315634623601,-122.22392727802172,-43.30480181767339
8,11.01337137088832,103.21675752537719,-23.23358770888381,-6.034081271101305,26.712306014956024,6.363802479649444,-46.11525276240843,-5.635704442224255,-0.8802695434525534,-51.042409411720705,-60.61666414833985,-132.57027034451363,-43.10956410500002
9,11.045240704643412,103.78960616514819,-24.119929596367896,-4.865671952890612,26.468270047595585,6.526696921110383,-44.4131791043897,-5.661454695417801,-0.9859760891470577,-53.16140924194922,-60.71575689809276,-141.27858593247575,-41.94964111321028
