Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-2.6840313418934,80.42853730188007,481.0141143622509,22.659681032863705,-7.200954517555864,46.16701195885323,-66.0985006726893,25.774568012642753,112.5175727453405,0,0,0,0,0,0,24.43044818907259,2.380970227935413,135.60763038611444,-10.778997592578666
1,-2.747847869052092,77.78458313391766,495.06662244013944,22.775286635543683,-7.493660533162109,44.78598045358662,-64.77183674558172,25.13095507560183,111.67557889455028,0,0,0,0,0,0,25.75216271301342,12.805697430963473,148.35982114049426,-21.053811583918815
2,-2.808141005185069,75.08451855769741,509.3496306239926,22.913993317841552,-7.781395411682332,43.433706799516884,-63.34850310829118,24.400360315884786,110.79586364679103,0,0,0,0,0,0,27.049554673005503,22.37465285350829,162.1451851246347,-30.672126524400834
3,-2.862245240100468,72.29700570420606,524.0343666631076,23.09366966055768,-8.058715804802237,42.138672045289034,-61.75709697531891,23.518953101865144,109.8535906695498,0,0,0,0,0,0,28.370188250399494,30.452930811675152,177.81378438183737,-39.24128591181567
4,-2.9083304798278253,69.40315513234134,538.8232453461964,23.32440852150339,-8.322574814760195,40.92325959790486,-59.95464470240342,22.45005647554144,108.82471389234624,0,0,0,0,0,0,29.926912360442262,36.6761882185562,196.24432845865172,-46.6433602292563
5,-2.945531428948054,66.3980136397142,552.9088316615298,23.607446340753476,-8.573210312911394,39.80320379015425,-57.93439827951462,21.190807970314136,107.68486354393657,0,0,0,0,0,0,32.04646334860017,40.995376685751424,218.1837982019192,-52.968865928532274
6,-2.973975006446953,63.29057691316714,565.1033464469128,23.936041677235544,-8.8143077976676,38.78879028446157,-55.728023593244835,19.77272371144747,106.4095278805778,0,0,0,0,0,0,35.02882491905413,43.64445126644345,243.9951925107503,-58.31902696398668
7,-2.9948582012213447,60.10213769034544,574.118060113609,24.297727406023636,-9.05237275238395,37.88685400986428,-53.4010036299563,18.255330890756575,104.97589473239202,0,0,0,0,0,0,38.98760663100682,45.047750585465835,273.4094094491509,-62.57695778128111
8,-3.010533960452214,56.86290985484988,578.9201962365406,24.67713929947653,-9.295416277303456,37.10251337416897,-51.04139541853834,16.71363338512535,103.36604032140384,0,0,0,0,0,0,43.75512704577431,45.698180358683494,305.3998804420435,-65.26975658831999
9,-3.0244118770795234,53.60720918427924,579.0537400331032,25.058697722873006,-9.551266967699297,36.43991958564545,-48.74379928105525,15.221984448902699,101.57051228824416,0,0,0,0,0,0,48.902691706522646,46.04606098236767,338.25884508959405,-65.6084321651002
10,-3.0405375888164268,50.3679596107071,574.8039893701957,25.428637050903127,-9.825971230840228,35.901765212769675,-46.59189095921448,13.838240498173146,99.59108988256672,0,0,0,0,0,0,53.868608166215886,46.43119849109485,369.8761815780747,-62.715891975981606
11,-3.062895994763448,47.17171338529388,567.129201444774,25.776152235539243,-10.122706721248768,35.487704951786526,-44.64355629017759,12.59228221390041,97.44170856657455,0,0,0,0,0,0,58.13997762828512,47.06575834704526,398.15120129314977,-55.96600591520477
12,-3.094603601826587,44.03545953866478,557.3648773412287,26.09371550999913,-10.441405515676246,35.19223996478288,-42.922225782187354,11.481903991869263,95.14704690043521,0,0,0,0,0,0,61.42045733933032,48.049190583327054,421.434666821482,-45.2973091389761
13,-3.1371610511297368,40.96612098780583,546.7903672520915,26.376818043443734,-10.779011439302955,35.003021328642184,-41.4164436045437,10.476950050812995,92.73885226684985,0,0,0,0,0,0,63.73032974818688,49.38755873472314,438.90124841547123,-31.3638393687806
14,-3.189918149595791,37.962917305787045,536.1964069615067,26.62341834099501,-11.130146343768583,34.900713440161,-40.08744554866898,9.530121518859291,90.25057966956167,0,0,0,0,0,0,65.41226216207136,51.00153515256272,450.77215414972943,-15.449043989365581
15,-3.2499153715252413,35.02196016249906,525.5918962718255,26.83326318460775,-11.4879787138945,34.861213030521235,-38.8823150796393,8.591006187926602,87.71130926207157,0,0,0,0,0,0,67.04730393060717,52.72801753263791,458.3286998836228,0.8291424461874178
16,-3.312236430423098,32.14180377773597,514.1469337183632,27.007143977914392,-11.84518954556985,34.86009889188254,-37.74888194399465,7.619271022802906,85.14020390947533,0,0,0,0,0,0,69.31557651885011,54.334882554680405,463.68303014632687,15.902063230290004
17,-3.3708555245299165,29.328360008017803,500.4009059413323,27.146169915220614,-12.19500582157996,34.87807510009623,-36.64830795707234,6.59368864067794,82.54289775777322,0,0,0,0,0,0,72.85292888806143,55.56770364297545,469.31722044988777,28.57087771875681
18,-3.419738396536653,26.597707154321746,482.68313983032886,27.25122748962904,-12.53227153398178,34.90548683132052,-35.56222987637693,5.515256092346215,79.91100063399861,0,0,0,0,0,0,78.14600534045447,56.23033279815692,477.4723706454708,38.159691592902654
19,-3.4538125653833287,23.975895538155036,459.62126745235616,27.32282797478721,-12.854462093454266,34.94419607600546,-34.493097048195075,4.404431326267209,77.22522833046405,0,0,0,0,0,0,85.47770322674273,56.277073501594984,489.54254275209263,44.49706169750844
20,-3.469477072085095,21.49574624235298,430.57951807609777,27.361453250211067,-13.162469117953385,35.00617481263689,-33.45845616790495,3.293929158637318,74.46162318569083,0,0,0,0,0,0,94.90663822873437,55.87825611531176,505.6596477918053,47.81163372848447
21,-3.464543893004144,19.191543151306824,395.89457109285974,27.368312617280548,-13.460948810394374,35.10954302515365,-32.48170874479074,2.2192868018749885,71.59929575594481,0,0,0,0,0,0,106.26103213855136,55.42470491165034,524.6105337705242,48.65070862101353
22,-3.4377356469615363,17.093094667885104,356.8488161302462,27.34620064507907,-13.758073747257034,35.273699492945624,-31.582630990879338,1.2094797752347786,68.6275748890816,0,0,0,0,0,0,119.14863889746064,55.45967912926831,544.1167984896016,47.871440467071224
23,-3.3879728916332863,15.220716899902756,315.4047460155214,27.300026703206004,-14.064643937920659,35.5152296118157,-30.770460455586957,0.2794627833072116,65.55065867894497,0,0,0,0,0,0,133.00458646172925,56.55735655569499,561.3843390193323,46.65590838784968
24,-3.3136645891032726,13.582320357342358,273.78622972546674,27.236673331783003,-14.392653524993156,35.845557827260556,-30.041004121556355,-0.5740464901091464,62.38869065576623,0,0,0,0,0,0,147.1917899636252,59.18608176962455,573.7491404873929,46.44371910318631
25,-3.212153075651445,12.173164465333599,234.01873297578643,27.164118906586694,-14.753526267415625,36.27037252361768,-29.37774426031911,-1.3728002978873242,59.17527977276265,0,0,0,0,0,0,161.13319253049178,63.590712990685134,579.2307172584331,48.714093995393085
