Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-5.245088610014739,127.33629029703164,33.51595961561003,-77.21604095464656,51.8334379834073,80.62368945674461,-95.95896162375652,-6.2870472974305525,-6.685530343798583,-43.47437673447169,-16.435462914643075,-4.477019535057747,61.832551619960604
1,-5.231481766570405,127.07026616076428,33.73714163734679,-77.24188539657402,51.912475878344104,81.05325155845604,-91.6567758544237,-6.399360382192743,-6.635044521177221,-39.69198341053253,-12.667221786840875,-1.7794467421213946,40.75112764283388
2,-5.222932519803435,126.82050289831501,33.958438507041976,-77.27731176324909,51.99175865184344,81.47179672375437,-87.76620782196349,-6.511010390735794,-6.586895847147197,-36.69516908572877,-9.283061695265022,0.5048278334208849,20.515950465786723
3,-5.225163561498867,126.60039825924322,34.18331535313503,-77.3342550214327,52.07462236976799,81.8726558612055,-84.50142351514718,-6.6214808394534055,-6.543147168049926,-35.05773057816396,-6.64908215964452,1.9990794075595282,2.1684192216776115
4,-5.243152190416451,126.42031947702728,34.415047752552624,-77.42277418259191,52.164113697984966,82.25090587033482,-82.01527571546958,-6.7302402500140674,-6.505394960375256,-35.12389534117531,-4.996049510241657,2.525117850145587,-13.49990699609673
5,-5.28065509861207,126.28658832434935,34.656493822247604,-77.55023119892918,52.26286325794921,82.6037601398407,-80.3758783889151,-6.836655154907039,-6.474645903894974,-36.94599815688491,-4.385155314228051,2.135150859514003,-26.022108592922645
6,-5.339796614983301,126.20095107808703,34.90992101684078,-77.72075591742873,52.37302565225851,82.93066876907348,-79.54959364758398,-6.939895232406886,-6.451283889114282,-40.26978817900463,-4.704156491929486,1.0842741282157151,-35.26834405247926
7,-5.42076097671416,126.1606262315528,35.176851603344524,-77.93503379917153,52.49627120721907,83.2331224903455,-79.39454253283853,-7.038861355929031,-6.435131601821629,-44.57000478027711,-5.693725292037353,-0.24557871097004672,-41.401791183025836
8,-5.52163330277421,126.15893366831443,35.457895889570565,-78.19041489974452,52.633811329048086,83.51420074277256,-79.66796110409283,-7.132163211064655,-6.425589360724497,-49.13033491725328,-6.998007218101569,-1.4465090991582137,-44.79562396964764
9,-5.638428294440043,126.18640484112667,35.752566578891496,-78.48130714267315,52.78644047464602,83.77793969044038,-80.04828756469632,-7.218158862024937,-6.42181684407706,-53.15421048870201,-8.229525944764719,-2.1822892155757105,-45.93359964004953
