Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-1.0975220275139819,106.55741120276993,48.80383327857978,-74.52520319091919,56.11983463190512,44.948022898314576,170.6959911084252,-6.101331305040861,-13.055283213639015,-26.70037769607669,-30.70911099223387,-190.96547281937677,-80.82697911861874
1,-1.1678033429349925,107.14158448154866,48.8599234958884,-74.40629936232092,55.95016895123354,44.119509948683266,174.04438118155673,-6.090734042489697,-13.14249238762286,-24.75044347730239,-24.349653830353468,-168.17001026491252,-65.82824307198753
2,-1.235586752420282,107.70667605784301,48.91310953484742,-74.29196815998094,55.7927205051017,43.30063909377756,177.06732116125977,-6.079582478952846,-13.228174479616255,-22.96054851940916,-18.53016847691905,-145.67137120723885,-51.46548899538325
3,-1.2996809853615663,108.23674393589614,48.961724356261335,-74.18382260156775,55.65997520639602,42.49479237324701,179.3914124210714,-6.068049983939837,-13.310624935874626,-21.461026623589937,-13.616433725851689,-123.84877102472437,-38.419695484028864
4,-1.3591416494071564,108.71833873232916,49.00482115417418,-74.08306893187337,55.56197222120674,41.70501385255436,180.70378608821727,-6.056539606903676,-13.388362359902578,-20.341229830281904,-9.861886470017419,-103.09347608417669,-27.258951923318694
5,-1.4133156902251875,109.14142261623348,49.04230811004921,-73.99035657309436,55.50536814130158,40.934068239237895,180.76956068140674,-6.045728040046179,-13.460217068417496,-19.63615991066875,-7.382712782685428,-83.79974221672559,-18.390547529601246
6,-1.4618656025312773,109.49998745304899,49.0749223910187,-73.90564960613422,55.49291126525848,40.184477716349704,179.44022506870047,-6.036541291992004,-13.525376870879386,-19.322886534241658,-6.152613941519548,-66.34852552878316,-12.0329146377629
7,-1.5047730631315337,109.79231300163181,49.10406409950456,-73.82814528821963,55.52338553617092,39.45854275271239,176.65307841544066,-6.030064080790178,-13.58338669154735,-19.327425246652066,-6.016920787885095,-51.08268953938501,-8.21011246983377
8,-1.5423227839073783,110.02083760247548,49.13153918591837,-73.75626265100296,55.59202151610428,38.758357437078715,172.42271597008994,-6.02740150309349,-13.63410950798077,-19.539869247400098,-6.723056686514505,-38.27487160559643,-6.767129358149488
9,-1.575063006294575,110.19165163533431,49.15926765998577,-73.68771737026519,55.691305998686786,38.08583227442599,166.82625567443174,-6.029522321684192,-13.677666214385406,-19.83366835216885,-7.962476760506105,-28.09249011671168,-7.400216095121001
10,-1.6037349069271984,110.31366733687801,49.18900299165808,-73.61968796391855,55.81206435279075,37.442735705573995,159.9846995816736,-6.037114462730182,-13.714376461212465,-20.084851439984767,-9.417668187178162,-20.56723674619093,-9.69516636022038
