Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-1.6296913189815665,102.66279182836877,317.344487638047,13.443100876302033,-9.654726787062096,28.283807690598707,-13.780258132662619,-18.1136416335329,124.93847995262577,0,0,0,0,0,0,-25.190989677058454,-6.964414226966739,-24.959808839464966,19.506125399415357
1,-1.445426451792333,100.75515833493492,333.8282407705226,13.665389370373061,-9.858273222093942,28.423153300804614,-13.598722959822528,-18.490079253177118,125.02725283277802,0,0,0,0,0,0,-13.301572665393063,-13.708272753884657,-16.768320651688786,29.777192090690814
2,-1.259717929010464,98.82067199239431,348.9336949409467,13.879676164388242,-10.065813263788984,28.562444040343753,-13.371677385292093,-18.906245589647803,125.09152082054902,0,0,0,0,0,0,-2.734377040518152,-19.619016908314464,-7.968884606556873,38.935782622858135
3,-1.07644555148255,96.85081011978367,361.5709953426938,14.076742296320617,-10.279534614583518,28.702258542945568,-13.061550415092787,-19.40012101105155,125.11519862467392,0,0,0,0,0,0,5.403913407892882,-24.029150626731003,1.9261513750058288,45.92258784326851
4,-0.903262984454024,94.8430821910747,371.14608580669665,14.24987568057778,-10.500570413891818,28.84156924641997,-12.642974549975897,-19.995936007895867,125.08338709692288,0,0,0,0,0,0,10.307945174574288,-26.5798446333472,13.367786933400687,50.0519322209652
5,-0.7509616527414993,92.7997109262081,377.6706048314959,14.396140585301747,-10.7288072870375,28.97787663644457,-12.106796517744254,-20.699887888321367,124.98198579819514,0,0,0,0,0,0,11.621375917748832,-27.276371267099677,26.711971499114743,51.10144075280521
6,-0.6312491496817425,90.72533794554775,381.73153269708314,14.517078615943142,-10.962865710462841,29.108158295252654,-11.461858143224344,-21.49917808211133,124.79773039422135,0,0,0,0,0,0,9.54397887313226,-26.45366183018385,42.123922151759764,49.315864648540725
7,-0.5535565854483315,88.62445515871825,384.33193021890906,14.618692469394883,-11.200279050712144,29.230244439383238,-10.733807357100467,-22.36451427356723,124.51883711523932,0,0,0,0,0,0,4.863297222619047,-24.665572813321365,59.48426033586206,45.28367292586673
8,-0.5218237073946064,86.49928809368805,386.65023310295913,14.71068553232744,-11.437874422781656,29.343950177913623,-9.960645767428783,-23.25540366895516,124.13614090468631,0,0,0,0,0,0,-1.1217479377523585,-22.53118738991365,78.35311070036295,39.68739025118664
9,-0.5322587869944628,84.3486395566976,389.7832471567927,14.805073369359302,-11.67231606882462,29.45129718691747,-9.18555214029891,-24.12686966002428,123.64428302046403,0,0,0,0,0,0,-6.798127824983626,-20.58080333086158,98.03377010183264,32.99774583613563
10,-0.5728178018703639,82.16786987645011,394.53318982290494,14.91441934348239,-11.90071205813473,29.555517854621538,-8.4484879294063,-24.935920894050582,123.04235126781775,0,0,0,0,0,0,-10.532451362813658,-19.141458728484373,117.7339922023169,25.234559195651066
11,-0.6246442510281268,79.94987542996326,401.27865721227454,15.050032869940386,-12.121133088263738,29.659119045019892,-7.778717576347858,-25.64635378723109,122.33352154933785,0,0,0,0,0,0,-10.99687374514736,-18.289017592251298,136.77647368276695,15.915808257188724
12,-0.6651195160147105,77.68671103619548,409.94398689827085,15.22045862459505,-12.33289417173091,29.761786725479187,-7.19024095600584,-26.231238842353797,121.52361355703273,0,0,0,0,0,0,-7.442162100727061,-17.873356118639215,154.78922716985886,4.253782209682918
13,-0.6717336849628205,75.3714075971483,420.0591026608645,15.4304583830035,-12.536530462522682,29.859052990909852,-6.681155054063561,-26.673468847790982,120.61885617507006,0,0,0,0,0,0,0.15557933918881447,-17.599699282852644,171.81864313308202,-10.440497659806882
14,-0.6258645126263257,72.99955412961744,430.885808350861,15.680503729196753,-12.733517057359776,29.942358089924383,-6.236548307621583,-26.965563645542055,119.62339694622443,0,0,0,0,0,0,11.110212966295052,-17.13121579282342,188.3401836357145,-28.277854374544944
15,-0.5157272524351666,70.57031975759338,441.5773027285426,15.966686011518147,-12.925862772259013,30.000601655914142,-5.833421966828855,-27.109998309382103,118.53712763808467,0,0,0,0,0,0,24.193939342539625,-16.17396947834917,205.17615763843875,-48.42526218995221
16,-0.3380640391340813,68.08675401067917,451.3354424632861,16.280984084319314,-13.115708155564867,30.02274707699555,-5.445883272411715,-27.120466374210817,117.35426109950919,0,0,0,0,0,0,37.91491984487212,-14.519446476663946,223.35353888790408,-69.02937136196023
17,-0.09840556951736774,65.5553841576109,459.5345354582429,16.611946044891802,-13.304998508399601,30.000689959174707,-5.049438276928048,-27.023183939238244,116.06286714495793,0,0,0,0,0,0,50.83885546790019,-12.047109810168468,243.9395767957603,-87.51261449376268
18,0.19008732132795658,62.985287560198245,465.7904182576931,16.94589612464394,-13.495236575943563,29.931490930228886,-4.624094579672275,-26.856472368518386,114.64537084964152,0,0,0,0,0,0,61.87816012598067,-8.712082231522254,267.88048333340373,-101.18474767386425
19,0.509017872189304,60.38691899772263,469.96797838203304,17.268673727073466,-13.68729274005601,29.818223038007876,-4.156534304279332,-26.66709828360669,113.07991379134509,0,0,0,0,0,0,70.4747687423863,-4.542908480997059,295.8521178460979,-107.98708445282108
20,0.8379380898501222,57.77099111127609,472.13574436437887,17.567673591475117,-13.881275432745461,29.669083223938607,-3.6415446465847254,-26.50317724755946,111.3424538860987,0,0,0,0,0,0,76.62782020395703,0.34723921430496824,328.128049331671,-107.13097175291186
21,1.1576118831363404,55.147642447957445,472.4875756384429,17.833727768584033,-14.07651105648833,29.49499040833214,-3.0824490397842985,-26.40515609835486,109.40942953993763,0,0,0,0,0,0,80.76691161032858,5.753905254214798,364.4830295313744,-99.42072854025069
22,1.4525787385785192,52.52601469820991,471.25619883992346,18.062306996958643,-14.271695176302465,29.306462433614534,-2.4900200743304786,-26.39756076087648,107.2606767049424,0,0,0,0,0,0,83.52771045468566,11.39805506272625,404.1631826042184,-87.1440079745048
23,1.71251314809427,49.914233466041026,468.64329325465314,18.253667310773313,-14.465224319815599,29.110885405564844,-1.8796362838934064,-26.484253618026873,104.88212799105773,0,0,0,0,0,0,85.51975072343149,16.965721649833867,445.94905034709274,-73.5391262012553
24,1.9323860874225174,47.31966011222712,464.7882862073012,18.411857894821008,-14.655631920408267,28.911177858572245,-1.2671656809263392,-26.648871680084397,102.26777537214919,0,0,0,0,0,0,87.16612677646948,22.150416158924546,488.3110113290937,-61.979679372759286
25,2.1118773226387235,44.74916885120367,459.7902239291791,18.542835323616647,-14.84199332375878,28.70631378743233,-0.6647801490824352,-26.860357892974726,99.42051594274469,0,0,0,0,0,0,88.6492185665479,26.676563041138706,529.6232817506285,-55.11557295443636
26,2.2545946828424093,42.20915139830279,453.7786295402089,18.652205987922294,-15.024165318288155,28.49342161713136,-0.07816746206973232,-27.081747773146134,96.35178115505019,0,0,0,0,0,0,89.94681359674571,30.299532741431634,568.3812796555909,-54.23570054422357
27,2.367421795816165,39.70503565018007,447.00272956664753,18.743260136478874,-15.202786137671886,28.27056122057336,0.4937898173350561,-27.27931898758784,93.08016038043985,0,0,0,0,0,0,90.91653594496351,32.799017378177005,603.3676913663385,-59.04873700477032
28,2.4599503496976944,37.24034490141824,439.88966410230216,18.815903856714012,-15.37907112127419,28.039092781164438,1.0567078364083768,-27.429259393145795,89.6294527446918,0,0,0,0,0,0,91.38544674581442,33.9910845495742,633.7345136213092,-67.93222350766473
29,2.5436915721189415,34.81561805533511,433.0278057166195,18.86682673735956,-15.554551868423683,27.80486582544115,1.6166314932047183,-27.520129155489496,86.02663483301536,0,0,0,0,0,0,91.21293489474452,33.77251176830382,659.0028437567058,-78.53150927985715
30,2.630751297744775,32.427694181179454,427.06049711000577,18.890835692046323,-15.730938021754735,27.578071551487337,2.175748652625169,-27.55110807930706,82.3000941139283,0,0,0,0,0,0,90.31258328510673,32.185510649730055,679.0132650974192,-88.47163430282579
31,2.73191627739005,30.0698397129271,422.51193018622644,18.882895123397056,-15.910185293570036,27.372159149039128,2.729467764190024,-27.527570882140544,78.47822417217773,0,0,0,0,0,0,88.64261493157176,29.47065879700898,693.8683016245824,-95.93206277257993
