Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,7.255680018399946,98.50490582520938,-41.21160839221995,9.49595863908532,19.025126992782965,-1.5641654082781353,-50.377514573372,15.723530900448889,-5.5024333316385725,-40.326778766268944,5.345342927309422,-52.46336313208986,138.05775697576075
1,7.185747067787215,98.50864599234377,-41.43046663538013,9.697213477597238,18.98392925679741,-1.2309469701193838,-64.87368053281476,15.721581677415474,-5.514685392509915,-36.14074803187274,1.297847169759286,-37.00104127663792,107.727565493737
2,7.119657982440017,98.5109715469414,-41.642957210545255,9.893941600787171,18.944269438482873,-0.8915522216960029,-79.64077105423829,15.715574099124344,-5.525591059262284,-32.08067507082145,-2.758025586296211,-22.952276861510114,78.8340569162017
3,7.06068234378847,98.51207558676477,-41.84564765707602,10.081902078058288,18.907180243046312,-0.5329297746023572,-94.56765709142124,15.701801514472095,-5.533635148717605,-28.319346311893376,-6.7223072263544115,-11.162915318823813,52.814315609571366
4,7.0115504810647,98.51324775123496,-42.03706496466596,10.258481933715892,18.873808356635756,-0.14340015766915729,-109.48154617360923,15.67759192315806,-5.537174852516896,-25.01449360200172,-10.506367394990198,-2.2832015386011766,30.825380604742662
5,6.974233203043083,98.51696416265312,-42.21827325970747,10.423174121248387,18.845417774473702,0.28659253723419087,-124.14586552672624,15.641537198337689,-5.534506667321884,-22.297349377178,-14.038611078321823,3.293044162866727,13.656770287170904
6,6.949792879454965,98.52669796508361,-42.393043314039346,10.577708447518198,18.823323957718593,0.7639114062457201,-138.26305475882526,15.593498760024392,-5.524021986391491,-20.26373142803943,-17.26548662006938,5.47059092188585,1.6955400069663629
7,6.938313643232735,98.5464565864885,-42.56753926248978,10.72575123408669,18.808758499071732,1.2923657643310063,-151.485240517163,15.534417167841106,-5.504428003405867,-18.96897139500788,-20.149675022924246,4.468910048539176,-5.060925097688417
8,6.938912236375455,98.58011136466907,-42.749502827378215,10.87214903949561,18.802680854709195,1.8725785521143063,-163.4357886775658,15.465996095728993,-5.474985764325092,-18.42666322118507,-22.667365246556965,0.8062000542054286,-6.957626345986548
9,6.949827001663169,98.63063494223314,-42.94700212083565,11.021794052528232,18.80556936653266,2.5020965520835405,-173.74295327392022,15.390347360986587,-5.435707184629718,-18.610145079602336,-24.8054542010072,-4.750841112506983,-4.615475851881119
10,6.968576408122661,98.69938770423329,-43.166915246562155,11.178299541124805,18.817235293163886,3.175745930355752,-182.08359630920643,15.309671703794079,-5.387461409298836,-19.455880259386607,-26.55877160673159,-11.267965084459185,1.1428174481417916
11,6.992170109440428,98.78558955338704,-43.413401085885205,11.342742237446554,18.83670640984529,3.8862150136167686,-188.23153783612878,15.226020589794922,-5.331962541685289,-20.86904585256539,-27.927900793884657,-17.74589992267737,9.36890139078699
12,7.0173494702999255,98.88608132373594,-43.68663902182357,11.512727326856798,18.862217295693423,4.6248210053714205,-192.10288560778605,15.141151766054817,-5.271635476982854,-22.732284651938517,-28.919062068840056,-23.231732142149447,19.06496570950636
13,7.040834113213051,98.99543230113055,-43.98208162983081,11.681967348508586,18.891322815637583,5.38239469182353,-193.79014058288593,15.056466719657061,-5.209377321957863,-24.91784431389366,-29.547399969680594,-26.925511874911514,29.2570625380079
14,7.059555532127798,99.106397461012,-44.29036626416462,11.840465065455936,18.921125203617365,6.1502014319648,-193.5775837494631,14.973006295309593,-5.148246915762209,-27.301776000423185,-29.84359546948308,-28.26938091418495,39.059589705180784
15,7.070864492380027,99.21067579751279,-44.59790128434325,11.975280545984093,18.948580509329705,6.920807630274639,-191.93204920132956,14.891480020134157,-5.0911247356487435,-29.777943617541478,-29.862009495751348,-27.00810511677838,47.724144828074394
16,7.0727012680457095,99.2998715746197,-44.888018248491164,12.071763169551145,18.970832823982576,7.688797929303151,-189.4657901538371,14.812310323197298,-5.040389856684683,-32.269961505061886,-29.68753135802867,-23.21189051473984,54.66963964371705
