Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-1.367088159693175,57.39618802120542,459.76043397200243,31.319950945149575,-11.193792843467078,47.76072529507492,-79.67808216609208,39.98435658357442,56.32250201656873,0,0,0,0,0,0,0.7176926543235611,14.92197293884746,342.688408530576,152.85639654206867
1,-1.3555939132608814,54.893098333754125,484.8506393779046,31.673568393436955,-11.34831398720382,48.345748607589464,-79.65864752694745,38.979740276674036,54.25422472700419,0,0,0,0,0,0,15.134464960785051,5.763220980848563,321.4026430782914,158.5140972828686
2,-1.3129464991398188,52.31040187573861,509.7671412382669,32.02439808326581,-11.502827539057131,48.909628254601294,-79.61077795550356,37.96058733496795,52.23783514036768,0,0,0,0,0,0,29.79866514240579,-1.9670066073349504,301.40183930096055,163.25642890865393
3,-1.2128476838118063,49.593974496584956,533.983734160205,32.368257966860334,-11.655596759490443,49.43450833732539,-79.51486656522538,36.92132909509807,50.32160390946072,0,0,0,0,0,0,44.75468254223234,-7.156543782007133,284.06560201251335,166.58974172961015
4,-1.0402771124202692,46.712354073407674,556.3227455632324,32.69883534919012,-11.804815419403333,49.906978677339026,-79.36012156764443,35.85998504192583,48.53269055244937,0,0,0,0,0,0,59.56893556290118,-9.221790918956179,270.77190965063744,168.5181793346846
5,-0.7941631582814904,43.661231429643266,575.0131912091686,33.00794775162419,-11.948884332488937,50.31856240100941,-79.14601502216188,34.77699631392597,46.872798357387246,0,0,0,0,0,0,73.34043741742882,-8.156540937381843,262.6102652660492,169.60019340153593
6,-0.4873369214508317,40.46348856618618,588.0445378804812,33.28670668812705,-12.086704444020477,50.665051831018395,-78.88133277181032,33.67289552391214,45.32042959493037,0,0,0,0,0,0,84.90932414189972,-4.431333507201483,260.0716176822591,170.88367900343022
7,-0.14391992137621626,37.16464428514084,593.688884513634,33.527237917051345,-12.218010636073377,50.945413272999104,-78.58112272754906,32.545320209482846,43.838109363532034,0,0,0,0,0,0,93.1926251920035,1.2031712032136834,262.90341437004093,173.71136467662464
8,0.20528944891715095,33.824581674522804,590.99525352852,33.72443131443011,-12.343735896565398,51.161065135784035,-78.26253117300604,31.386481602649486,42.38169147199332,0,0,0,0,0,0,97.52988787428465,7.929735009941723,270.1899399849125,179.39242440040186
9,0.5285552934447576,30.507355180559504,580.077947811863,33.87719078399595,-12.46629954100075,51.31583243194211,-77.94077229842691,30.18248598178435,40.90908889635167,0,0,0,0,0,0,97.91530981960085,15.0290101489951,280.5654618145545,188.77007894076175
10,0.7989468962635288,27.271309120402744,562.1114219473183,33.98881289531504,-12.589627584370715,51.41618743862099,-77.62619596446461,28.915532714459985,39.3869536408683,0,0,0,0,0,0,95.03258168509987,21.970142533966275,292.4248509556512,201.7821315054076
11,0.9988373312035823,24.161507694988224,539.0552220790725,34.06639212657798,-12.718748530254405,51.47106471614141,-77.3228258129756,27.568963739348554,37.79495439767265,0,0,0,0,0,0,90.08207874523757,28.44168932016933,304.0721217270511,217.17458044964349
12,1.12208707781116,21.205715057534963,513.2133597155242,34.119437871917924,-12.85898011834964,51.490805254074175,-77.02818895382386,26.133814578887133,36.127767594408084,0,0,0,0,0,0,84.46804879255565,34.34603760528755,313.84454913400043,232.5305825784303
13,1.1734567035333932,18.41419840344998,486.7599518207173,34.158081417509656,-13.014905009967837,51.48536292025191,-76.73402841702763,24.61459514714622,34.394845503021315,0,0,0,0,0,0,79.46140373181584,39.76146991087862,320.27693753054785,244.68669021769585
14,1.1657123067606265,15.782782156765947,461.3433664374564,34.1912984425795,-13.189388949720115,51.46234947540384,-76.42761350619315,23.032071010443882,32.617964986193314,0,0,0,0,0,0,75.95223540262558,44.86064785830028,322.31677827806175,250.45462749135902
15,1.1156789459854026,13.298054673344627,437.8370433198905,34.22551550615131,-13.382828299604533,51.425565449390795,-76.09359390832782,21.421851451075376,30.826833041605596,0,0,0,0,0,0,74.3605706321224,49.78989639897186,319.5270501491493,247.43204489462633
16,1.0407101349886378,10.94345373585554,416.26051706573116,34.26386671860856,-13.592741747418268,51.37442985250517,-75.71637055152844,19.82905297901356,29.05353524618683,0,0,0,0,0,0,74.70593383937728,54.55037518376861,312.1877839168417,234.6514440655068
17,0.9565625324858024,8.705044838453727,395.8621278729082,34.30622855951982,-13.813813518334364,51.30439830373713,-75.28271816523188,18.30042941291482,27.326978472898894,0,0,0,0,0,0,76.77292896663515,58.9419058663952,301.24773714089946,212.9004434671787
18,0.8768035212844595,6.576039921212556,375.33459010211897,34.349980306700836,-14.038503824675157,51.20822966090579,-74.78411792053925,16.875710884425274,25.66842450368051,0,0,0,0,0,0,80.27749295421381,62.60790732857753,288.1407083604628,184.68299874174807
19,0.8131289407988581,4.559413055949296,353.11939056923376,34.39125204594827,-14.258275366534784,51.07787335550659,-74.21818129802217,15.57962065335942,24.08883129233207,0,0,0,0,0,0,84.9523899100239,65.16723982265162,274.51330903482136,153.88524535169327
20,0.7756967996171715,2.668326758698471,327.7443334948169,34.42629958250946,-14.465303183817083,50.90671743583326,-73.58871645120088,14.41564589790117,22.588325872334263,0,0,0,0,0,0,90.52283207728715,66.36923965933566,261.9066964845746,125.22384446003608
21,0.772857016911733,0.9244556951123545,298.1345541507105,34.452634523771216,-14.65428459121239,50.69185582416204,-72.90433949205907,13.362493984975169,21.157864510342407,0,0,0,0,0,0,96.60402843145224,66.19164652636746,251.43338314854003,103.5353546392905
