Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-0.5869033642204764,111.38859224258174,268.4319511918738,13.67405141954676,-9.079280881488724,25.125405619439174,-9.499789852417843,-11.447992434881325,107.4468716731184,0,0,0,0,0,0,-23.894823013177945,26.129244723846742,79.78019121751126,31.108828238253864
1,-0.711819261663404,109.78641143395399,285.6541010731963,13.869217972780334,-9.339676048359998,25.16290158382594,-9.144791409242501,-11.831125305827683,107.00299581731664,0,0,0,0,0,0,-22.617892057023123,14.167193258822225,87.93339931892531,18.6885724234313
2,-0.817260977861578,108.14313411101968,302.3895189695766,14.053641460516202,-9.597504141680416,25.197404738402152,-8.785545882075251,-12.212181416757879,106.5285009539671,0,0,0,0,0,0,-20.876043613330804,2.8949206365135933,96.26412133817198,8.050669434380625
3,-0.8870088059730907,106.43829703307757,318.20517779217215,14.218462798626275,-9.85010295474724,25.226878461593664,-8.41895899484455,-12.591156119068811,106.00751515505286,0,0,0,0,0,0,-18.50769246884276,-7.040380016900349,104.85099207789052,0.7179972841825759
4,-0.909959424719998,104.65949087639031,332.73254015867747,14.358854507658029,-10.096372502173883,25.250982384510863,-8.047011900420298,-12.969159258247803,105.42971802303165,0,0,0,0,0,0,-15.587248530816575,-15.175323710332009,113.63884087205743,-2.2715124812616008
5,-0.8819049415467028,102.8021977274832,345.71949195751705,14.475044292128993,-10.337225547696487,25.271531176714028,-7.676586100474189,-13.348828360542848,104.79047894689072,0,0,0,0,0,0,-12.431920868891254,-21.265891391129422,122.462844097216,-0.5706490894670034
6,-0.806302876857313,100.86853890709119,357.0853612403811,14.572220913074267,-10.575470330944567,25.292387822694135,-7.317308236692996,-13.734310500066949,104.09019455299853,0,0,0,0,0,0,-9.535202356277713,-25.294454564690746,131.1290277128591,5.371725994932141
7,-0.6937836772377577,98.86513851124793,366.9709135628242,14.659380614209734,-10.8151625032071,25.318768581979096,-6.978325078226212,-14.130640589618194,103.33278389153553,0,0,0,0,0,0,-7.440608890921759,-27.453795461650955,139.5414096802538,14.365626625881575
8,-0.5603300244177342,96.80042993675276,375.76577048564917,14.747415674835441,-11.060618233639747,25.356121867985824,-6.665361984521922,-14.54250357098689,102.5234097337506,0,0,0,0,0,0,-6.58572588313822,-28.105879882065768,147.8350291596711,24.712177069122227
9,-0.42437266864744216,94.6818589762009,384.0865566793551,14.846890629703346,-11.315370145177555,25.408878964587355,-6.379178986673879,-14.97267863813889,101.66575022263171,0,0,0,0,0,0,-7.158266155168939,-27.71282686747381,156.45117674540526,34.56483674664648
10,-0.3033770851233354,92.51355375810942,392.6822456719204,14.965991249024913,-11.581330293300018,25.479398546296757,-6.115869617772745,-15.420659853144821,100.75944590973863,0,0,0,0,0,0,-9.006992645971764,-26.747293095688647,166.10064362177445,42.31653353613291
