Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-4.76577880922517,86.64439950673153,423.30132266493524,23.580989509577353,-8.52268749002808,47.70098464434896,-70.2165283841958,30.774294048828956,111.30090561161627,0,0,0,0,0,0,48.006081273406025,53.15632568111277,-28.54305822520028,-26.705564753333523
1,-4.536315138882896,84.14865639694007,439.2777523682913,23.83485017592723,-8.661892214254442,46.366192401485215,-68.88884221998036,30.25492449771197,110.91207668300521,0,0,0,0,0,0,49.22191414046982,41.05449226685862,35.361587031251645,-27.16037317765352
2,-4.321762933699376,81.61718182037364,454.60365555710575,24.093759764361355,-8.807940059141318,45.0600090701943,-67.50714934128897,29.652998986924825,110.41735611009311,0,0,0,0,0,0,50.22666280169033,30.640876011050082,97.6470941119732,-26.83247348772974
3,-4.136473745361535,79.03579943273337,468.9357205608681,24.359584764434178,-8.965595466697224,43.804139581462465,-66.0248451959483,28.90257992730407,109.7433595728936,0,0,0,0,0,0,50.874035390766885,23.375253864379456,156.41154374801172,-25.446537564950145
4,-3.993299858440613,76.39598579732841,482.10956561629376,24.63071225594837,-9.13956465591599,42.612285083769265,-64.40694610871526,27.959948264665893,108.8379404061279,0,0,0,0,0,0,51.09259206546573,20.080307678969543,210.0256175320253,-23.469676499477213
5,-3.902179821543951,73.6937044923749,494.1384711063442,24.901906830839362,-9.334179965340175,41.48936253795549,-62.63356168063101,26.8095789300854,107.67380481117179,0,0,0,0,0,0,50.89261164949872,20.79910754992017,257.2477939568901,-22.03395978887741
6,-3.8684628108589947,70.92815310514764,505.15733427766713,25.16526104847188,-9.552654809063938,40.43320739129864,-60.702045629296634,25.465821748747572,106.24856119691827,0,0,0,0,0,0,50.34636501990142,24.80785656116198,297.293648356933,-22.540215280087406
7,-3.891373018186322,68.10070930695795,515.3452041395174,25.412057862931697,-9.79614940337704,39.43839335849374,-58.62771410363941,23.9697524834456,104.58144164561324,0,0,0,0,0,0,49.552672816764925,30.78831961384696,329.9010323692061,-26.074826760390234
8,-3.9631678488658055,65.21416113959151,524.8639140889678,25.635090621863064,-10.063040041387916,38.50118483326036,-56.443074904001215,22.381576254241583,102.70725422886002,0,0,0,0,0,0,48.605095909593196,37.12933045778833,355.41288910572024,-32.85277689692563
9,-4.069464180888241,62.272143028011854,533.8306497060659,25.83081676914888,-10.348756612524733,37.624161788756936,-54.195550114999335,20.76998560594691,100.66843727875187,0,0,0,0,0,0,47.580662127648814,42.29103240026794,374.84450543753667,-41.90502911173962
10,-4.190927423688537,59.278680554970514,542.3112655740434,26.000704807319742,-10.646357959874187,36.818935146788874,-51.94366518230109,19.200611023279706,98.50647740188882,0,0,0,0,0,0,46.55269753643567,45.14604413256255,389.8627446109786,-51.1511984052587
11,-4.30617460648052,56.2378852824381,550.3004108355494,26.151292574660072,-10.947759395770507,36.105802323727936,-49.75172446381305,17.725896127766813,96.25423115470353,0,0,0,0,0,0,45.61558106279175,45.21589734141938,402.62137182493086,-57.86411888028155
12,-4.395433351546354,53.1540223940555,557.6618517415955,26.292804733779413,-11.245320765724765,35.510155282894,-47.68327687287445,16.37837194287703,93.93058723143707,0,0,0,0,0,0,44.901910126434245,42.74365871886009,415.4569507176589,-59.39209297954163
13,-4.4442450662129795,50.03221916073872,564.0373193577318,26.43661170047845,-11.533393417000394,35.05659936539893,-45.79416198858251,15.16851228318218,91.53838051137973,0,0,0,0,0,0,44.578980565871,38.5806009856245,430.50477959155404,-53.91290159610754
14,-4.446353803681237,46.87988165728857,568.7714874010061,26.592204088523296,-11.809413124607225,34.76255494427759,-44.126275748669066,14.087246002767696,89.06576363633197,0,0,0,0,0,0,44.827317511133444,33.917304441031504,449.30926482871075,-40.984878385506455
15,-4.405014009015932,43.708514011246066,570.9134782702891,26.764549664367937,-12.074230125371592,34.633247277300306,-42.7030609702892,13.111974688898313,86.49065144842903,0,0,0,0,0,0,45.81797129177984,29.9473888507193,472.48789413792485,-21.734082531023855
16,-4.3323541586329615,40.5353136787748,569.3284535134876,26.952618384711663,-12.331607146966192,34.65946967151992,-41.52713897240139,12.213983574009092,83.78747539032454,0,0,0,0,0,0,47.70738691013366,27.583610023217197,499.4973913018914,1.3591316161353777
