Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,4.643177956532328,86.91973208264213,-16.339485857617976,-15.404635371246558,16.40429069401476,14.307766538418855,-103.80053992457302,-1.2448846613810984,-0.5208461733745848,-31.067198722418212,-10.771777702704693,38.83121404943387,18.402338940354976
1,4.5103931586541375,87.12283765717841,-16.364686918899324,-15.682812549051162,16.607744228283465,14.827134812556402,-101.61027191549401,-1.3316685565809778,-0.5554147973065083,-34.08665123240085,-9.196054054799966,16.70177768019445,20.00288043775627
2,4.3692670588271,87.31692295703328,-16.352238706105435,-15.979398384677792,16.805203536672817,15.356486925931954,-100.06940215177607,-1.4220633106778442,-0.582932713914518,-37.116781543607594,-7.899108424068032,-2.8524996716294306,21.313058398908204
3,4.2147190663568415,87.49442048213207,-16.278761067947492,-16.304735224588367,16.99191049458813,15.899863575345018,-99.7779117090783,-1.5196380967692613,-0.5983176880884866,-40.03062133197198,-7.046581909874318,-17.566271230831948,21.966805631692544
4,4.044554991262008,87.64781253147162,-16.132791957031255,-16.662931927621024,17.165128649414537,16.461171664078456,-101.16022005557933,-1.6282190805104548,-0.5985449384219486,-42.57520368997723,-6.664781914198556,-26.07627521045212,21.828535540245788
5,3.859849866139546,87.76980108661775,-15.915177482862063,-17.05196455416658,17.32438514120543,17.044749676066978,-104.43293001633947,-1.7515369780231234,-0.5830064319559111,-44.40564051531642,-6.63527681880938,-28.067433652001046,20.95202000745532
6,3.6646168490352595,87.85379082868846,-15.63632322464656,-17.465418602491834,17.4709901674763,17.6556283420389,-109.6136309259102,-1.8925437489617873,-0.5533027366373358,-45.175854572855464,-6.738072024640899,-24.17378659234458,19.4703949329054
7,3.4648602911684225,87.89441928645357,-15.311101472940257,-17.895475268754737,17.606982300055154,18.299507719792516,-116.55256725282231,-2.05260315027857,-0.5126074653360394,-44.652363532743664,-6.724670758954042,-15.70113121879571,17.479729119424583
8,3.2672252667982287,87.88791257612144,-14.952749719304713,-18.33647772178541,17.733939584584895,18.982445308346644,-124.95916654277548,-2.230803480792873,-0.4648578356994015,-42.8126474048309,-6.392385816862866,-4.276981975207283,14.963345866019287
9,3.077498156963493,87.83221261608287,-14.567363945933204,-18.78813321680034,17.852149443957444,19.71019850431871,-134.40832023621604,-2.4236163826621175,-0.41401637250217277,-39.896672705935025,-5.6359374614267805,8.46829185059057,11.774064445583244
