Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-3.5961111481503574,89.8899514302843,420.94948301324524,23.062276515871194,-7.342680613080059,51.31964551230531,-70.21298553812353,29.381708605738506,114.1741544115673,0,0,0,0,0,0,37.47361054952406,29.547996285119172,65.6519825428296,94.50905342303976
1,-3.4854915667535042,87.42931540153509,436.1411672530549,23.29078631716243,-7.570246967644474,50.49513963227159,-69.57538157610878,29.11458646641318,113.55606890713196,0,0,0,0,0,0,44.60562400160524,34.246347206027316,85.35260284818452,48.21854884532894
2,-3.389009037940937,84.93009055557155,451.18984239003083,23.52141554769387,-7.799480614417252,49.62270516972398,-68.87466598978176,28.814446626150747,112.91047938004677,0,0,0,0,0,0,51.537396262934756,39.19578512316735,104.37062582039898,6.465725041244797
3,-3.3176143388931334,82.37431418195231,465.99699511506714,23.75501586239974,-8.029734836934553,48.662953611816796,-68.05597446700266,28.448806650104874,112.22566890505533,0,0,0,0,0,0,57.97118427147377,44.34370907610853,122.2694832391816,-27.108664150891258
4,-3.2785708116911163,79.74962219003226,480.53498502291774,23.992275621188217,-8.26103630016164,47.59308405339544,-67.07289307208212,27.983367817883735,111.49009406283726,0,0,0,0,0,0,63.64980145220473,49.483585374527074,139.28007774612175,-50.36019642402207
5,-3.2741428403226545,77.04834922590557,494.8335115300901,24.23376261831398,-8.494324369979084,46.411073835730576,-65.8904021662809,27.38424637736767,110.6896978092931,0,0,0,0,0,0,68.36555197975733,54.24353322894405,156.31429554071687,-62.9587525884749
6,-3.3010358290509907,74.26650407086358,508.93562740760126,24.479749997538534,-8.731351116371322,45.13573414784378,-64.48726492462852,26.622695452352293,109.80602967104899,0,0,0,0,0,0,71.95653621859469,58.122891467265696,174.70698800831755,-66.33795034991081
7,-3.3508095790953387,71.40291857984562,522.8317295611529,24.729965470219692,-8.974260133581488,43.80283447149302,-62.85790088028214,25.681350289683614,108.81607105414723,0,0,0,0,0,0,74.29581247594889,60.581403556796396,195.78648404368482,-63.295319526836685
8,-3.4113071515337228,68.4587809195726,536.3902164024994,24.983465699807,-9.224955384383188,42.45855572798974,-61.013869783029115,24.56041157097748,107.69405818627968,0,0,0,0,0,0,75.28584822789527,61.1642647234976,220.4454340883963,-57.31654631161288
9,-3.468859181750694,65.43761327905486,549.3094384554581,25.238776587162217,-9.484449785145571,41.15212455809425,-58.984952244355405,23.28187653328244,106.41477261070828,0,0,0,0,0,0,74.86917393888339,59.62815599160472,248.86848314317774,-51.75123781561144
