Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,5.428074565647813,123.8115138324318,21.768022114378187,-40.802134821423095,34.148491671645004,2.088923585997415,16.75958067100373,-2.095242043528146,10.70242735153661,-59.411939126707566,-78.76833625360148,-65.20129697590326,-19.507343061945146
1,5.524041529215645,124.13094503423997,22.039208064159393,-40.92247563264966,34.37580874674402,2.0873179840614005,5.655504741245042,-2.1803916022833727,10.741792289009057,-56.378084907121774,-77.79073717776294,-68.65293091169261,-32.61309948432396
2,5.620056539104945,124.44839959212219,22.308774269552604,-41.03968275202385,34.60957123546698,2.087428681080769,-5.022840960995,-2.2618364570446987,10.774214925403271,-53.719716473707265,-76.94166742439423,-71.2442819728926,-44.247025932201026
3,5.716747645435836,124.76025206969469,22.580746458534936,-41.15618164595671,34.856681489868784,2.0996724106017184,-15.280227732420265,-2.3380485146200076,10.793454823536234,-51.653935414814775,-76.28953729664403,-72.58275165493806,-53.57149267385557
4,5.814398929039355,125.0624838970733,22.858033489452684,-41.27501463562462,35.12211268628372,2.1335787201627605,-25.16966835010564,-2.408033775383456,10.794577951519397,-50.32827300716645,-75.86737255898328,-72.3625986818018,-59.96224082733489
5,5.912842420599576,125.35069601644656,23.14196596002019,-41.39966807457357,35.408430346331826,2.197427493320178,-34.790830015941125,-2.471470510333917,10.774400017822162,-49.80487448133907,-75.6659586579957,-70.37909527169815,-63.0655488438816
6,6.011433853808577,125.62019122058486,23.432177590892458,-41.533770533665816,35.71568652375384,2.2980979442327,-44.28546393803039,-2.528762539723739,10.731717985864602,-50.056371868276564,-75.63675052823062,-66.53995754438498,-62.836160345392
7,6.109116653883772,125.86614215933224,23.72683868252988,-41.6807205371535,36.04167369243957,2.4411055921467844,-53.82807429074642,-2.580999023938868,10.667305460947341,-50.97468523046236,-75.70415288203179,-60.87493402129473,-59.543888588463496
8,6.204559598378599,126.08385678980795,24.023166659939452,-41.843315233964695,36.382458692590205,2.6307735300026835,-63.61078036082845,-2.6298341761573387,10.583685224270658,-52.39141564285089,-75.78369841433387,-53.5435526524547,-53.74102386170927
9,6.296336454155887,126.26914188490875,24.318069760272458,-42.02343461696265,36.733080916815155,2.870468304897067,-73.82264590499724,-2.677314706269924,10.484725851708175,-54.105845431290945,-75.80086672961895,-44.839232262408736,-46.191606903736535
10,6.383108218853686,126.41874547415661,24.608755171154872,-42.221807810039856,37.08829857444185,3.1628297208520597,-84.62493236936511,-2.725683147262243,10.375131084046135,-55.914984320639384,-75.70561139912272,-35.18581343413194,-37.77323547018575
11,6.46377260607673,126.53083188586874,24.89315967684538,-42.43786620198419,37.443289698961856,3.5099344722094137,-96.12449369360009,-2.777175124483462,10.259896597747113,-57.640343711779316,-75.47963512086847,-25.12100839361193,-29.36794896334031
12,6.53755715066002,126.60541390848734,25.17012149104458,-42.66968036899488,37.79424297914168,3.913351781794793,-108.34809607368598,-2.8338178435766004,10.143799475689113,-59.14793170177029,-75.13604027244672,-15.261626582554516,-21.758877932575537
13,6.604046368771129,126.6446464228793,25.439280740670885,-42.913983048461986,38.13879430174899,4.3740728890351654,-121.22115806630163,-2.8972337763103173,10.030966634781766,-60.36025070439077,-74.71321899519133,-6.248921755617198,-15.545511732421568
14,6.663146545098452,126.65288899851186,25.700757142598516,-43.166292630786735,38.476271956630725,4.892324333225244,-134.55528183326263,-2.968459582921965,9.924549104510422,-61.26067475290193,-74.26604885852342,1.3209847694104977,-11.086428965874001
15,6.715003089511811,126.63648144604004,25.95470310267953,-43.42116006309562,38.80771242437424,5.467305577111885,-148.04944933694992,-3.047800706102532,9.82651671523229,-61.89090325188707,-73.85730262075958,6.969197628808237,-8.47636998393546
16,6.759894783579347,126.60324192628613,26.200866570485342,-43.672555191230494,39.13561695716681,6.096919424619923,-161.30897667355603,-3.1347485627547598,9.7375826676856,-62.341545197143574,-73.55080162803155,10.3918744000433,-7.563278709653159
