Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,9.618680358251199,97.53020927081646,-12.032693346071936,-23.121764694888927,26.761905381041935,-5.00582572837712,-4.701392223935375,-6.707673538297702,-7.557781628013164,-12.663964945187002,-72.0642814219063,409.5469757073998,223.60767803920405
1,9.568014979771736,97.03466010629344,-9.775311241241562,-25.496865039953402,27.125268154822976,-5.006674200083683,-5.443878179918428,-6.679482998293334,-7.558520094955556,-10.998257422363633,-58.43520217762563,308.7489137433608,171.25068910680258
2,9.523005997876052,96.58397230347363,-7.624958374971666,-27.768381158178308,27.47894912647821,-5.006604461345426,-6.113388599883932,-6.650503915538101,-7.558382894407975,-9.297316428927306,-45.4991817153231,211.41586281406498,121.70097303379139
3,9.488424600396105,96.21934547242995,-5.671483010828083,-29.843542458028804,27.815633262724162,-5.005516251222767,-6.618689010618587,-6.623277435799987,-7.555301181774037,-7.6139910052784865,-33.90758518624216,120.74144063130167,77.58517712816838
4,9.46795715919376,95.97415527647445,-3.9881623671468303,-31.64637369996779,28.129133144593702,-5.003418541755586,-6.8829969478512165,-6.600236233703292,-7.547470410211971,-6.0445264458049115,-24.153155993914844,39.48179634647867,40.83347018045992
5,9.463754149403359,95.87119022043213,-2.6258800306661847,-33.1236161137117,28.414835202581003,-5.000454643824683,-6.851081376959999,-6.583607172108802,-7.533497334862712,-4.727046750044938,-16.52188379953912,-30.199868487513154,12.480308951867595
6,9.476113660895495,95.92103342543503,-1.6095820128591187,-34.2480679439225,28.67006126020817,-4.996918013471155,-6.494365379850857,-6.57537662606164,-7.512479694890985,-3.8234958032434583,-11.075367939677424,-86.83083203279307,-7.395199922416007
7,9.503369672284828,96.12169226040027,-0.9372842056642174,-35.019185055452944,28.894304006294124,-4.993253693198587,-5.814148343994456,-6.577302160467641,-7.484020536341355,-3.488975642776002,-7.666337176999915,-129.6709332893511,-19.58817358723698
8,9.542040329837272,96.45944784788995,-0.5816233113808019,-35.46113043275703,29.08929307480841,-4.990040479371054,-4.8427153116009505,-6.590942619930978,-7.44819188721265,-3.836727698194582,-5.983990519016393,-158.70886629814336,-25.568044153234556
9,9.58724924579874,96.91078816914857,-0.4937029726486429,-35.618706974622995,29.258853800858137,-4.987949979152086,-3.6417336447841526,-6.617678109094012,-7.405469949545205,-4.909149940400783,-5.620003921018532,-174.62314845408406,-27.199457599967793
10,9.633372660214151,97.44519653252898,-0.6087882255988074,-35.55175408002165,29.40854072615963,-4.9876808868526945,-2.2976437498694278,-6.6586999318349225,-7.35666491451093,-6.663866141061384,-6.142008761908458,-178.71406545073683,-26.43405915653224
