Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-1.8523042863456678,55.582604470687606,480.09819450804713,31.75688017806415,-11.294310610600972,47.53432877242048,-79.20471629845267,38.86726565966962,51.53304148413447,0,0,0,0,0,0,5.648462610335958,-16.446298475838557,400.85990967107546,206.87151990647592
1,-1.6085747942317183,52.59402268369207,511.104243439354,32.036013041332936,-11.372805948110477,47.7592483974256,-78.85173269396978,37.910419982564505,49.846840125287336,0,0,0,0,0,0,34.216901499275146,-5.39872481530346,384.9797127914715,203.62167046568595
2,-1.3585527465092242,49.56391448689842,539.974286794617,32.316212018102505,-11.468094995129105,48.020916299159246,-78.50941374446163,36.88642544826789,48.10561117398847,0,0,0,0,0,0,60.91990520501799,5.341573515316718,372.60616981138634,203.86009886783668
3,-1.0995028675473555,46.47018454366369,564.9356959312936,32.59608946381397,-11.593094801227958,48.34858248282532,-78.19048373390682,35.75136515630075,46.271729034684824,0,0,0,0,0,0,83.87543278849911,15.421537870868931,366.3156541695113,209.76523925348505
4,-0.8346753187410679,43.30304245848198,584.4556106550043,32.87146882619082,-11.755640068394424,48.75623952588563,-77.90400714765438,34.47567343996867,44.32086479256066,0,0,0,0,0,0,101.58317901168783,24.50678845152062,366.86589457549644,221.70134413824692
5,-0.5737348109591527,40.06673076364176,597.3094219346523,33.13517396853327,-11.957384260762451,49.23894121300049,-77.65292973769041,33.047661441574704,42.24596859591062,0,0,0,0,0,0,113.12708205092147,32.29958331672749,373.0156831316016,238.12546371922252
6,-0.3309872369448173,36.779464250191545,602.6502409130657,33.37784126546154,-12.193863938056992,49.77335784357849,-77.43236879691199,31.474621912817568,40.059326304381926,0,0,0,0,0,0,118.31840142441963,38.55738788964175,381.955803743276,256.02994887882244
7,-0.12199908538163147,33.47145855981388,600.1044432720657,33.58954260143333,-12.455638538495867,50.32236124516837,-77.22955522130673,29.781363661137306,37.79142389286565,0,0,0,0,0,0,117.71868425446124,43.118799495278864,390.1957951762661,271.7364537932689
8,0.04023246397746116,30.181101477575,589.884499192723,33.761768620003174,-12.730221098417372,50.84232018484274,-77.02585988703382,28.006590310614524,35.48609368209116,0,0,0,0,0,0,112.51659358550714,45.943483557143274,394.58477765374585,281.7845540677255
9,0.14829958834321771,26.94966980631258,572.8663203747009,33.88922536447599,-13.004397566700987,51.291082136142634,-76.8004581044312,26.197737423075342,33.19276272539908,0,0,0,0,0,0,104.28992326096103,47.160322351096966,393.11470147175487,283.711626880861
10,0.20176093682774032,23.815452805681158,550.5580765663855,33.970962917535644,-13.266485813639775,51.634658727187045,-76.53442457566223,24.40460135621314,30.957777104684222,0,0,0,0,0,0,94.72856691290983,47.10030035316499,385.28231788223263,276.62730325455084
11,0.2067725298771531,20.80850397926355,524.9100235534606,34.0105679167442,-13.508108575608253,51.85139027499222,-76.21389500705091,22.671783543503597,28.817038915844886,0,0,0,0,0,0,85.39940887881069,46.28423515782807,371.98827662451896,261.5377099472762
12,0.1745071974413026,17.947285390221026,497.97326151400586,34.01544713354801,-13.72516111792073,51.93339283594336,-75.83143833223475,21.03028801970009,26.791540652335364,0,0,0,0,0,0,77.60166560616298,45.35031104102691,355.1031346523916,241.34085459141767
13,0.11914837555723327,15.238088998999343,471.48274393542835,33.99548592438945,-13.917850276166488,51.88582848113594,-75.38555446462853,19.48966154205986,24.886389528483598,0,0,0,0,0,0,72.31496676387171,44.93460027972861,336.8728230904365,220.38100504751276
14,0.056099210950874896,12.677392905416035,446.48398132838105,33.96146528929332,-14.089921300173863,51.724725741311985,-74.87878374412549,18.033133622890393,23.093127750226138,0,0,0,0,0,0,70.20658008963463,45.53955350831678,319.31162059344064,203.52815835263002
15,0.0007185756883917782,10.256476111972884,423.1204228320227,33.92354036868508,-14.24737296225481,51.473886284307156,-74.31514768867052,16.618290847726882,21.39465304486787,0,0,0,0,0,0,71.64974368600797,47.42735931544098,303.7051051450407,194.94759011886387
16,-0.03240670401369848,7.966984925449573,400.6480736064703,33.88993147851068,-14.397015000620792,51.161226379422615,-73.6976725280451,15.184451275928192,19.771631947406437,0,0,0,0,0,0,76.71322310896463,50.56100820581834,290.33018992256893,196.92368283323862
17,-0.02984120668146765,5.8059489897638965,377.6686418599633,33.86590612126805,-14.545159557208379,50.81494555270729,-73.02667936154225,13.665588531948618,18.208947476480873,0,0,0,0,0,0,85.10907984575157,54.59950265533191,278.4594844655074,209.14861082077917
18,0.020381226760306115,3.779021978411517,352.5059223648765,33.853170085062644,-14.696625303206874,50.460088411805856,-72.29932054143512,12.00556128725777,16.700657049162825,0,0,0,0,0,0,96.12088963214772,58.944384948082295,266.6380408686624,228.7255780920072
19,0.12820977248869825,1.9013209469945302,323.6166605589743,33.84983144993068,-14.85412624393728,50.11610534532513,-71.51046583627026,10.17158122653531,15.252333803078374,0,0,0,0,0,0,108.5621627068821,62.833227667501426,253.1350380804811,250.8652153941037
20,0.30060365524069976,0.1959212248217889,289.93258242015844,33.85103877889873,-15.018056350621091,49.79580281701634,-70.65456897568687,8.162490098062303,13.880420576244166,0,0,0,0,0,0,120.82022015982827,65.47548844487496,236.42687078226777,270.0375016767943
21,0.5401274268324493,-1.3093847148774738,251.0642838713887,33.85020954598533,-15.186670509054933,49.505706373382225,-69.7277524762318,6.009884953721553,12.609034564880538,0,0,0,0,0,0,131.01948700656743,66.21706231633534,215.57792309796696,281.26661979171206
