Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-0.9368982330607638,61.02249282417136,460.81482698121573,31.84802669119154,-12.140078555697453,50.073931545043564,-80.63856752489207,41.26699819932913,57.20764091636579,0,0,0,0,0,0,-26.802537236698413,-15.537841728850617,382.0909230737469,79.29669257717983
1,-0.9910182475765389,58.60600767769284,469.43438014142174,32.22810927097458,-12.168428764004663,50.33124772637596,-80.52324769340251,40.24859910316266,55.60833601450384,0,0,0,0,0,0,-7.762229245540678,-16.567870678656096,343.5204558117048,118.08130678376995
2,-1.0103407337187993,56.12686521228701,479.83356932272494,32.59882861389595,-12.200875698468126,50.57877982712477,-80.3801423448022,39.19321872246078,54.020992932488525,0,0,0,0,0,0,11.03935597644147,-17.087869368626755,307.63110813140725,151.95468256765062
3,-0.9668030580927044,53.5428875514567,493.3812762832665,32.95088711457829,-12.240479086668474,50.80740002188658,-80.18715398425596,38.08678222464384,52.466633527347305,0,0,0,0,0,0,29.132101788741608,-16.692156397876655,277.0916985546235,177.3053794384089
4,-0.846067895147639,50.82316566038162,510.5319642950781,33.27581579998145,-12.290519178399824,51.011695761573094,-79.93030382073114,36.92940888601768,50.959239405242975,0,0,0,0,0,0,45.75715069134252,-15.001259581046915,253.9105229525314,192.10398884557395
5,-0.6506062135953072,47.95042341316269,530.6235288301496,33.56639619813673,-12.35450435133062,51.19074831265809,-79.6054626176679,35.73397343646092,49.50196704453237,0,0,0,0,0,0,59.92922764524605,-11.720919210260563,239.2951067759574,196.3502274601757
6,-0.3990942744613225,44.922724480533745,551.9312340185453,33.81706583737805,-12.435909567937317,51.347765658179576,-79.21821143206124,34.52031426011758,48.085570956818806,0,0,0,0,0,0,70.65361074083285,-6.732811532208192,233.65062997172237,192.13083389985314
7,-0.12218795871360462,41.75413503143822,571.9738924527418,34.024371040682944,-12.53765420729947,51.4888627872138,-78.78224849301117,33.30690409800799,46.689121978533564,0,0,0,0,0,0,77.22771297187062,-0.1816255652121779,236.6658489648992,183.24297740293977
8,0.1443935085571608,38.47383566222432,588.0118384870603,34.187452025130206,-12.661416847612138,51.62148375575806,-78.3169573179874,32.1026585941645,45.28276971662634,0,0,0,0,0,0,79.51847936611927,7.488553281411521,247.4282580145541,174.43533150527944
9,0.36782332361419046,35.12330384308994,597.6245318505034,34.30843526051076,-12.806986160124312,51.75294712321898,-77.84466236724754,30.9014670291562,43.832052981851106,0,0,0,0,0,0,78.10191331372968,15.582906563209203,264.532186664263,170.41809309738767
10,0.5251606821347719,31.751596455165107,599.2232389573742,34.39253883289117,-12.971910478305325,51.88941000981288,-77.38786270419973,29.68110854401024,42.30308070032685,0,0,0,0,0,0,74.18929352954075,23.29086175009628,286.1706645795907,174.8560595170797
11,0.60757645965662,28.40935074478905,592.359863651022,34.447712749518054,-13.151656044204138,52.03528441083655,-76.96653489049339,28.406885941686024,40.66783050263227,0,0,0,0,0,0,69.3447150370577,29.871441928854676,310.2182632051749,189.5635381288351
12,0.6207960983938872,25.142653892640233,577.7464693103899,34.48374189968014,-13.340301218107726,52.19292490753371,-76.59555525272984,27.039039076768116,38.90886156628418,0,0,0,0,0,0,65.09076397258833,34.829785026407556,334.3206236212451,214.07071595530462
13,0.5819389478630187,21.988136449833608,556.9879717139531,34.510903574150625,-13.531573689058252,52.36233600585289,-76.2824064071993,25.54211479355488,37.02285060221444,0,0,0,0,0,0,62.552390875797954,38.025642660702886,356.0124357592469,245.64839732101797
14,0.5140943889856431,18.970387948370618,532.1179587427049,34.53843506866024,-13.719903343527442,52.540740196223,-76.02550309275067,23.89410137319521,35.02247584657925,0,0,0,0,0,0,62.267535742929184,39.67663566724697,372.88434434659746,279.7848679466207
15,0.440596961177295,16.102164418568975,505.0791943061786,34.57316454892815,-13.90117341200241,52.722049212617684,-75.81357163319403,22.093259894277814,32.93630691188315,0,0,0,0,0,0,64.20748319960019,40.255451830740654,382.80669648816183,311.025875456283
16,0.3807604091106155,13.387105244197834,477.29149501653535,34.61864565770591,-14.072988048771277,52.89650122643018,-75.62645854533172,20.16107627053119,30.806530698461653,0,0,0,0,0,0,67.952734914115,40.3192319599824,384.20082773877436,334.0309704386952
17,0.34794394343461466,10.82405674745311,449.40921462675334,34.67500592031345,-14.234474775205264,53.050868750897756,-75.43750698550541,18.140452793913727,28.68453603788528,0,0,0,0,0,0,72.91734363993281,40.33576133667463,376.32922248170064,344.6661290596222
18,0.3497437376131847,8.41177393000765,421.3085858461664,34.739510832986475,-14.385820123396037,53.16960940530801,-75.21726258538504,16.089072239480497,26.624623726674,0,0,0,0,0,0,78.52592780114794,40.571124679215686,359.54436186055534,340.927415642604
19,0.38936399395966126,6.152789560878421,392.281203842901,34.80764274307631,-14.527810678083277,53.23706207437499,-74.93784584394191,14.068855213086112,24.676525913255826,0,0,0,0,0,0,84.29953276687274,41.073932683616725,335.3964459792608,323.4711885146476
20,0.46710111089731177,4.05556220882884,361.35955326891747,34.87437746285329,-14.661589067594518,53.24033869642894,-74.57701647872963,12.133587059499455,22.878015077682146,0,0,0,0,0,0,89.85930790057051,41.7454971339257,306.49268274157674,295.55617402194014
21,0.58127009237414,2.1345331464221173,327.6760121975989,34.9353350372187,-14.788687375158696,53.17214814608626,-74.12093611482405,10.31773439234267,21.249339508033287,0,0,0,0,0,0,94.88383933925566,42.44849472773715,276.0669065699137,262.33679549424124
22,0.7284538162265466,0.40827151803474765,290.76430941373206,34.98755237283162,-14.91125236082038,53.03268787236126,-73.56499088668274,8.629542006560548,19.791079584694103,0,0,0,0,0,0,99.05390321105203,43.09752134953774,247.33977533443928,229.66775655291406
23,0.9033263851643453,-1.1037031769808339,250.74464339908644,35.02974127358875,-15.032275326552014,52.83004627146413,-72.9126535501498,7.0503522506611045,18.48614885703104,0,0,0,0,0,0,102.00399458308428,43.69254715852451,222.84825522448804,202.77214656459802
24,1.0984060775697413,-2.3846471925662427,208.37036079014484,35.0620398634249,-15.155596113657449,52.57908667232902,-72.17297349143101,5.540138807662725,17.305465351278695,0,0,0,0,0,0,103.2943862512244,44.28604131859782,203.9336667245296,185.1663876638844
25,1.304063306433029,-3.4240848033022457,164.93796354453977,35.08540916820266,-15.285483441502269,52.29922381011497,-71.35761172891394,4.0474300129017875,16.215873906321466,0,0,0,0,0,0,102.42464303031943,44.90312923595611,190.50906730505216,178.10554171165697
26,1.5090581717912002,-4.220352380357506,122.07557503861979,35.10091692991804,-15.425727274159163,52.01168129635875,-70.47828265877548,2.5208563622554796,15.188502156261531,0,0,0,0,0,0,98.91003453745313,45.4544626236123,181.1381684768529,180.60747964616846
27,1.7017619956021524,-4.781606912156595,81.44419550781917,35.10914695547728,-15.578395801601548,51.7367745704582,-69.54511798070503,0.9195863341117014,14.205799962619421,0,0,0,0,0,0,92.41725858121066,45.68791185014061,173.39189492257358,189.95080419624455
28,1.8719345648631096,-5.124979761701415,44.41615595026672,35.10988157192067,-15.742623420579871,51.49162592118894,-68.5660211625644,-0.779459282172661,13.265860103033948,0,0,0,0,0,0,82.91524641118518,45.212900277738456,164.40402781636143,202.46391225561018
29,2.012556306661814,-5.274003372681262,11.816207978546226,35.102078789975344,-15.913892324725431,51.288566527045084,-67.54670700297422,-2.578854353513841,12.383179971089953,0,0,0,0,0,0,70.77452480470886,43.60229619712991,151.50734606960503,214.403425666669
