Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,10.125755987064563,115.3830467472799,40.896122906859695,-62.4440498380692,26.541898305999275,15.382389660261087,-189.11250029575706,15.47560097854456,-6.44244944750401,-43.678005752369664,-55.93100977577587,-17.567982827367636,34.156843202849885
1,9.978792585416535,115.6125584128796,41.2299582129968,-62.323305101345156,26.756234499455033,16.235371148502644,-202.41162037662338,15.428349245643771,-6.36893729128704,-48.9570026209658,-49.254233474864414,-24.176464261059873,7.0343320403797
2,9.832673518781425,115.837225665401,41.55469921904154,-62.20615110254792,26.96404382719335,17.087503985463382,-214.75149994278433,15.37763501019318,-6.2986057628269565,-54.22233332745936,-42.95111208370012,-30.26811744706965,-17.392398685114376
3,9.685311977083108,116.05288112109518,41.85980130665408,-62.09601919372105,27.157810995275764,17.94663062010397,-225.51394235657756,15.320385414232568,-6.2334611180936905,-59.386093147179785,-37.32052185140208,-35.342857924311446,-37.280520063569526
4,9.534533283342784,116.2559299294444,42.13449718424704,-61.99508462279245,27.33038580603716,18.818501150868826,-234.18386038389934,15.254236264129178,-6.175214652909943,-64.34249833193346,-32.55531127422194,-39.04511095730269,-51.2949806926593
5,9.378151778556438,116.44361462347473,42.36822974328546,-61.904018265832384,27.47524445006818,19.70611530860431,-240.39585965480615,15.177731762596679,-6.12516813560972,-68.9709263534947,-28.725770819109318,-41.20230698050078,-58.72841194814779
6,9.214080502746484,116.61423361356242,42.55132130760455,-61.82200551807768,27.586744554811087,20.609549664270837,-243.97731377738697,15.090407357221041,-6.084111025098488,-73.14035472341725,-25.787150786906818,-41.82879295222505,-59.53323168641933
7,9.040486826362455,116.76725802182317,42.675805949934485,-61.74705880061482,27.660421784445454,21.52627181585031,-244.9799453025943,14.992763968699949,-6.052239476084885,-76.71642559193316,-23.60746621742681,-41.096040944298025,-54.267913790992445
8,8.855987645114757,116.90329682007454,42.73629974240685,-61.67659028418232,27.69337193877333,22.451868383911506,-243.69172626990408,14.886158778415972,-6.029108668547986,-79.57268009679743,-22.007515022734335,-39.277690829826284,-43.97626985288259
9,8.659852990108133,117.02388937591921,42.73077101589005,-61.60815061164061,27.684719049998755,23.381052923737712,-240.62302109204683,14.77264314156171,-6.01363038110473,-81.60679727277737,-20.803791550858627,-36.68402209172127,-30.028367108290293
10,8.45217021808305,117.1311506766589,42.66108911039963,-61.54019573050716,27.63609970337342,24.308781816615575,-236.46451448630282,14.654771754576773,-6.004126540117064,-82.76089075182963,-19.8464480919817,-33.602698126003894,-13.951735436794415
11,8.233921365166026,117.22734084740976,42.533256211302486,-61.47272830384531,27.552033373619132,25.23129524681775,-232.0190040014219,14.535396129042024,-5.998445802658883,-83.04258968466213,-19.047170790547227,-30.25954933674595,2.7259763545225213
12,8.00694431576044,117.31445657438553,42.35725140589215,-61.407676260882475,27.440034144446386,26.146917772757984,-228.1137898207537,14.417448502330823,-5.994142905314837,-82.54172293656684,-18.39447734853782,-26.805547475061413,18.611638670118207
13,7.773777293554983,117.39393539692666,42.14644210096305,-61.34891610185087,27.31036008207709,27.0564950703745,-225.50412458806184,14.303722597263674,-5.988709328719824,-81.43693636891898,-17.955833193623867,-23.327305293795035,32.554451237420764
14,7.537414487481626,117.46652874819637,41.916558942736984,-61.30191368970459,27.17537265749989,27.96340222899905,-224.7803025190972,14.196662693429198,-5.979830502573359,-79.98795258682328,-17.866942055668485,-19.87233453388574,43.724230144166356
15,7.301017563397105,117.53235365277061,41.68429986579136,-61.27302798825466,27.04855730866163,28.873125160428618,-226.29116407377145,14.098178389648824,-5.965633004135228,-78.5120640511465,-18.309020641861384,-16.478871052716922,51.654370226702
16,7.067629075983709,117.59109513173141,41.46572438204187,-61.26859099497223,26.94331156142454,29.792480279388183,-230.0948930379662,14.00950563136617,-5.944879948276446,-77.34703707392586,-19.475819833649012,-13.202458056837942,56.241183936115505
17,6.839923327355501,117.64231141012564,41.27469078497094,-61.29392757269704,26.87163150180974,30.72858861165831,-235.9441879659321,13.931132175785581,-5.91707814571539,-76.80613360358394,-21.534280259293517,-10.135086887873392,57.69499183793654
18,6.620015452849254,117.68578928238811,41.121627981598664,-61.35249900030747,26.84283303298612,31.687751439099333,-243.307925587729,13.862797102592575,-5.882477027042175,-77.13365601508255,-24.58533326487765,-7.4149501570764045,56.44945550139688
19,6.409335526220761,117.72189634172314,41.01288304021698,-61.4453349505771,26.86245230022406,32.67438222647132,-251.42615990428425,13.80356263370907,-5.841962332223528,-78.47036093724341,-28.632821967415545,-5.224705754398679,53.049457515359926
20,6.20856308140838,117.7518703699824,40.95074944011778,-61.570863223159485,26.93148706517413,33.69013416046615,-259.39056026639213,13.751947547928111,-5.796869292009498,-80.83650636379384,-33.56756764177048,-3.775008790372844,48.04639679731305
21,6.017609600124447,117.77797581825918,40.93410749060722,-61.72516903504182,27.046146248242763,34.73332822593358,-266.23913779104157,13.706106798428573,-5.7487529893304705,-84.13616415844295,-39.17021668293614,-3.2710287007793197,41.92721782256517
22,5.835633427655303,117.80345782931373,40.959461299736226,-61.90263177379545,27.19823458413715,35.79874139858618,-271.0529869957129,13.664039613358934,-5.699155366189809,-88.18078399846031,-45.13188341574886,-3.864640344544416,35.09014625511948
23,5.661074966891073,117.83225196156155,41.02208260183555,-62.09681048708174,27.37619905064672,36.877766976265185,-273.0435980066996,13.623806415496494,-5.649402749106582,-92.72474144129886,-51.087798576682225,-5.602358467734589,27.86244825313263
24,5.491711707872705,117.86846493758371,41.116984672725465,-62.301396397231656,27.566722951497688,37.95891492275135,-271.6214600556614,13.583733089072457,-5.6004602855473316,-97.50284288965892,-56.65780253308356,-8.38454705942813,20.542051032181387
25,5.324750224102501,117.91571111768543,41.23953278864838,-62.51103888031666,27.756618124528675,39.02858273345322,-266.4398513557213,13.542580629547809,-5.5528625318703835,-102.26079178992441,-61.48826201683259,-11.951199549459162,13.440721114856416
26,5.1569843684782235,117.9764434347246,41.385615780266235,-62.72188720389258,27.934687294315395,40.07200109298312,-257.4117029147286,13.499661613412005,-5.506731254263142,-106.77396130110952,-65.29096422036075,-15.903065050246173,6.911064827442341
27,4.985041717620429,118.05143387194634,41.55141868505489,-62.931762096102034,28.093235851872944,41.0742482408819,-244.70145909181267,13.454893323805587,-5.461879978661625,-110.85512570856905,-67.87461448954471,-19.756720924274738,1.3483580331644613
28,4.805711852020127,118.13953050787013,41.73292287875067,-63.1399547181741,28.228995137609616,42.021233083264306,-228.69661488772013,13.408786955920652,-5.417989335125894,-114.35537082927559,-69.16445327053806,-23.022340342549697,-2.833420549284359
29,4.616313809771745,118.23775531556008,41.92530621037432,-63.34672257197872,28.343341902506406,42.90056384578032,-209.96432483594725,13.362377735586016,-5.374820678193837,-117.16310126223868,-69.20647459120093,-25.286636105610455,-5.246011236669866
30,4.415033497707662,118.34172854735681,42.12242330200342,-63.552601493894166,28.441825419549833,43.70223837996089,-189.1977857679451,13.317101761270397,-5.332423694555494,-119.20462601139856,-68.15510961723461,-26.282173078097077,-5.582444299079752
31,4.201155731244333,118.4463320978501,42.31652398682082,-63.75768309588638,28.53312109008433,44.419110174248814,-167.15646261695937,13.274626390277493,-5.2912922396485556,-120.447545737368,-66.24650083661291,-25.927630509685265,-3.671572609921788
32,3.9751326304598344,118.54647251280474,42.49832377695665,-63.96102268690249,28.627603699962435,45.047102542302625,-144.6045918457261,13.236644866936654,-5.2524331028978635,-120.90603271352477,-63.76274309124852,-24.330555002166346,0.48203065306200693
33,3.7384660325586627,118.6377861193306,42.65747759758561,-64.16033755385494,28.73576899136183,45.58516607462351,-122.25344216834453,13.204651603571282,-5.217331532470154,-120.64570096908948,-60.99452452797975,-21.753118629614676,6.684555286595725
34,3.493424806524117,118.71714865104656,42.78343134224205,-64.35211468586253,28.866732368780873,46.03500181520415,-100.71334319774098,13.179720963985462,-5.187818808165707,-119.78539970392907,-58.20938509804339,-18.5502003190407,14.571025069259814
35,3.242653883119934,118.78290412725843,42.86654973268428,-64.53216456145698,29.02700842508415,46.40060003108432,-80.46044089634735,13.162320305532011,-5.165864685296421,-118.49365178673766,-55.630288915663215,-15.09534421078734,23.650096419726026
36,2.9887513371234706,118.83479794600228,42.89936417853848,-64.69654788278626,29.21973105693327,46.68766380117546,-61.82047739923481,13.152195359489221,-5.153327814545559,-116.97805132427767,-53.42557508275256,-11.712200190137201,33.36134608697867
37,2.733892005992004,118.87366854959245,42.87776273083889,-64.8426945463649,29.444407747047585,46.90299174961982,-44.96874105558608,13.14836421663769,-5.151700538687679,-115.4666778664462,-51.70808814062945,-8.626634692243737,43.12687144460066
38,2.47956323760561,118.90100356647648,42.801954216823084,-64.97046109955797,29.697210806476384,47.05388510416215,-29.943041334819583,13.149237592055702,-5.161882528147709,-114.18199223893842,-50.53944072859397,-5.94873098037185,52.38260642249452
39,2.226453563858991,118.91848863216835,42.67707194075376,-65.08285986616318,29.97170833112151,47.14762657096064,-16.66572172190532,13.152851813472491,-5.184011736846745,-113.31002025996924,-49.9354589145579,-3.68603005719299,60.58445504292777
40,1.9745033507267014,118.92766623035266,42.513327036772985,-65.18624787261481,30.259858751190677,47.191059526545864,-4.971030424771742,13.157170474459503,-5.217372395832889,-112.97038470379356,-49.87065673174005,-1.7813808045101638,67.19636690992776
41,1.7230934441150123,118.92978072682475,42.325665282036894,-65.28987285832068,30.553061893023116,47.19028073218991,5.365091916394367,13.16039163270712,-5.260389993057631,-113.19473454417209,-50.28199869816632,-0.16224840650304823,71.67697696392204
42,1.471319292902208,118.92582302231854,42.13292095585207,-65.40481086833094,30.843085744921087,47.150449231648054,14.595256010963345,13.161194414716444,-5.310713191390227,-113.92099246881354,-51.07406162028202,1.2151526118877491,73.48441125064268
43,1.2182812979783213,118.91671940094685,41.95650546539196,-65.5424681014149,31.122760820046604,47.07570596818486,22.973434557034295,13.158874629534912,-5.365372309032579,-115.00785591471227,-52.128304397028195,2.342330538391493,72.11398684272582
44,0.96332349445409,118.90355612985725,41.81872339659519,-65.71293051803231,31.38642432352741,46.96918971699241,30.73330781289626,13.153352377604797,-5.420994294925517,-116.26873436066077,-53.31820421605235,3.164284074858676,67.17222764447075
