Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-1.0571076138859445,47.59514924089535,448.75987506294285,31.99662796116208,-11.810583719041864,49.13127945954238,-81.07470189383834,41.68067085548022,54.32601750275364,0,0,0,0,0,0,11.579252778110884,15.826630676923662,121.07030961217657,78.30397130186209
1,-0.94737222054314,44.79554254437114,486.535888963551,32.228701904718704,-11.819602918044295,48.921842368656066,-80.43541599408647,40.61131272870812,53.14974692121093,0,0,0,0,0,0,32.66567590382779,15.51579091030677,143.02351363394698,103.51849947662761
2,-0.8264733537304514,41.94447904595975,521.3724559558854,32.45126698486692,-11.836365529871745,48.739514265170925,-79.78490813588087,39.4892177749597,51.96221495268951,0,0,0,0,0,0,52.47078837720349,15.777188455655327,164.87036928117203,127.73782720685145
3,-0.6881836045702686,39.00945155650351,550.800516842174,32.65750080311944,-11.86747161700162,48.60640833955412,-79.11886812609205,38.287130524914346,50.75756103198064,0,0,0,0,0,0,69.5990202403888,16.93652579131596,186.72265696668973,149.951742253122
4,-0.5317471705017321,35.97672756031732,572.6498997635606,32.845666786237715,-11.918165952234308,48.54074727872753,-78.44176453624227,36.992846983259625,49.52323545643965,0,0,0,0,0,0,82.83858903898222,19.036938545751788,208.95637942801866,169.4492746868265
5,-0.3624672389792767,32.85446258139932,585.2238405024332,33.01955551822442,-11.991836413231018,48.555147230517214,-77.76739476515408,35.60956918757541,48.23890489951943,0,0,0,0,0,0,91.3260415622714,21.828726109701442,231.9845603208253,185.94759201023032
6,-0.190584921292219,29.67182580728016,587.5301297886061,33.187132666998636,-12.0897270371146,48.655000166614634,-77.11644959771793,34.15251338969665,46.879020418720245,0,0,0,0,0,0,94.70993608419262,24.861970898017596,255.93288600121767,199.6850978043243
7,-0.028849268570445726,26.47414342305015,579.5169918217166,33.357950398666006,-12.211033997883376,48.837614150024514,-76.51196674378889,32.64256615082293,45.418007122184456,0,0,0,0,0,0,93.26200361983595,27.64692032915291,280.4212449063974,211.4624701090511
8,0.11047509994322757,23.31493215321612,562.2056458984177,33.540263170182314,-12.35340460995113,49.09282059944774,-75.97423591175328,31.098643525934943,43.83603784237789,0,0,0,0,0,0,87.88629135196558,29.823598996623755,304.56877419402144,222.58874941184848
9,0.2183224924010371,20.246594524990858,537.6033862317516,33.738769433981794,-12.513671713550274,49.405257709428454,-75.51667102529727,29.53081293565906,42.12340415795105,0,0,0,0,0,0,80.00748243573705,31.28107183230227,327.1890241621536,234.6875185227477
10,0.29061745622755575,17.31209046979025,508.34706664217595,33.953539356157776,-12.688550907378302,49.757734112384554,-75.14350635939064,27.93601131642177,40.28243961749321,0,0,0,0,0,0,71.36234611253523,32.18621660277859,347.0466964694603,249.36234166040083
11,0.32889800319363766,14.539722691095792,477.1423489463285,34.18020125359888,-12.875058689743115,50.134506405249745,-74.8493873001151,26.29741738396813,38.32707492776663,0,0,0,0,0,0,63.745690401985414,32.914515991229045,363.0614736101504,267.7896700208306
12,0.33993006112934654,11.942216463895829,446.16589524448193,34.41107136981605,-13.070548482532498,50.523347491499266,-74.62044789444766,24.58752287765914,36.28075766536898,0,0,0,0,0,0,58.76098107908537,33.91036063280214,374.4250164500572,290.3527889505924
13,0.3346808545537636,9.519884232707142,416.62613150791225,34.63673618790639,-13.272443519385263,50.91585961247677,-74.43637366933727,22.774066587284853,34.17349954617874,0,0,0,0,0,0,57.60685173860843,35.529312913306576,380.66294524309313,316.41931945391514
14,0.3269660852266894,7.266424700935088,388.61757913066054,34.847621986828315,-13.47789792305191,51.3061869438417,-74.27301354716542,20.827480041199923,32.038535633986704,0,0,0,0,0,0,60.91315806995271,37.91892763887411,381.67941656928014,344.30701774011806
15,0.3318895160645281,5.175297814487303,361.2909154698991,35.035239542431434,-13.683659175838955,51.688741038325276,-74.10512513977773,18.728395954450182,29.908886424458828,0,0,0,0,0,0,68.63408575619643,40.97391896420755,377.7825710366802,371.41756289693075
16,0.3640702219121392,3.2447727052926907,333.2543775001081,35.19298780796176,-13.886280868466049,52.055679644500046,-73.90883388222267,16.474016022295817,27.814172889735428,0,0,0,0,0,0,80.0107976007894,44.366551519595546,369.6494184472319,394.4821695971615
17,0.4357202206242279,1.480461327782271,303.0632241505567,35.31656430530665,-14.082598361875831,52.394821734015224,-73.66346978541301,14.082550826771422,25.778243138748934,0,0,0,0,0,0,93.62478401090867,47.62751474025874,358.18631310736106,409.87220914611515
18,0.55480152878715,-0.10492747701727595,269.6536052262708,35.40411821720061,-14.270203793256108,52.68861892693355,-73.35261351248417,11.595253862933667,23.818265559411245,0,0,0,0,0,0,107.56252606817809,50.25015245357545,344.28777687489253,413.979528594177
19,0.7235880235040496,-1.494087486990779,232.62268560573915,35.45628133504917,-14.44768074292346,52.91476103974414,-72.96434918239439,9.07550323754622,21.94567716631127,0,0,0,0,0,0,119.69245870837302,51.800452566146106,328.5694862330943,403.73448212297933
20,0.9379358126432579,-2.6688952581912258,192.32051791044785,35.476128069798605,-14.614541152362547,53.04881209210093,-72.49086642793517,6.603984891345969,20.1687171848785,0,0,0,0,0,0,128.02064839830277,52.016249586499335,311.19849814634466,377.33311535279887
