Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-2.5398419330912114,53.0325648002667,414.5303109695446,31.411686862527088,-11.27132281886856,47.19800274069193,-80.24182555320792,38.269969039347494,53.18837653673408,0,0,0,0,0,0,-7.172181781907537,11.523740472726523,176.1504017598197,133.832015951176
1,-2.318073203463827,50.77151943990623,444.31650140918504,31.707820029683944,-11.303465498698063,47.462888523106145,-79.94743422981723,37.498331902000785,52.10882735821865,0,0,0,0,0,0,24.84377134860994,4.066749387265179,202.4133194500786,133.08570376210292
2,-2.069324217833265,48.421167539977226,474.02006867505406,31.99209062040472,-11.335353690849391,47.721118780239465,-79.64989961060138,36.684501506021924,50.977998348748756,0,0,0,0,0,0,54.63824570386263,-2.5018960331045914,227.58097086899522,135.09516175752063
3,-1.7738870193346135,45.91568394224506,503.3222947317576,32.253599896638384,-11.367336847818974,47.967963669075196,-79.34867729310528,35.795246195040924,49.76003707435746,0,0,0,0,0,0,80.10953854473783,-7.3000427497542635,250.91768314120895,141.92252445145516
4,-1.4238130447007278,43.21388745919986,531.148420684289,32.48467368124877,-11.402191431925473,48.201966443742705,-79.04322925238205,34.80062571748168,48.42940517148042,0,0,0,0,0,0,99.68011221106792,-9.586680029460796,272.2002510714956,154.74991137363781
5,-1.0253607032597898,40.30467170305151,555.6679492932263,32.68188281272133,-11.44555265004091,48.425668512803796,-78.73340607694104,33.675815230265606,46.97075152387826,0,0,0,0,0,0,112.45904620185192,-8.883686327875953,291.73996498201006,173.60224738569224
6,-0.5980299832580547,37.207773539566595,574.6104570713069,32.84629710944203,-11.505319460931327,48.64516034189716,-78.42026171370132,32.404112012092284,45.3770934999192,0,0,0,0,0,0,118.30233122643614,-5.097665629419264,310.15195232915335,197.27387697584334
7,-0.1705360085290783,33.969743778197994,585.7904499738039,32.9828102064512,-11.590068304636107,48.86825467811621,-78.10672350443437,30.980283858829633,43.648052630886525,0,0,0,0,0,0,117.77966950441981,1.4200235937102563,327.9230107164196,223.49263992661554
8,0.2250839288660463,30.655888244679808,587.6610295023261,33.0986195461635,-11.706886374594163,49.101577945125854,-77.7974179685191,29.412897267257595,41.7895147180227,0,0,0,0,0,0,112.05875685094323,9.921360347685768,344.9779920764202,249.31734586851633
9,0.5596043532242354,27.339812707431545,579.708616768296,33.20126103041583,-11.859310786962213,49.347497007477145,-77.4973381509498,27.724328048460112,39.81473782118179,0,0,0,0,0,0,102.723272907493,19.41571918122482,360.4892386704614,271.7126170696603
10,0.8115345429125691,24.092742338128698,562.5660289449702,33.296806041155556,-12.046074415473472,49.6021252001215,-77.20973807400432,25.94783228712248,37.74560867371673,0,0,0,0,0,0,91.55525337958899,28.877270565019348,373.05386267204517,288.18333029233884
11,0.9700399277741747,20.974737366582715,537.8321394139355,33.38878522618423,-12.261078459652714,49.855344847591184,-76.9341675967979,24.122070539290434,35.612417877063464,0,0,0,0,0,0,80.32375486304475,37.43349695969954,381.1568432121134,297.3056458650899
12,1.0358326396600677,18.029259822634273,507.6885024925116,33.4781107705594,-12.494563368351029,50.092925766913226,-76.66553455280433,22.28437872672104,33.45134260215863,0,0,0,0,0,0,70.61384661019628,44.48222545981292,383.69227363005695,299.00362812818554
13,1.020475561529614,15.28154205018499,474.4492489626633,33.563872941798124,-12.735047099744827,50.299901025957055,-76.39454570548938,20.46444338465088,31.300092012201763,0,0,0,0,0,0,63.70324024925211,49.722950984427364,380.3188552484069,294.50484113845965
14,0.9446077264813045,12.740283641018596,440.16499835109346,33.64457566812369,-12.971414245394463,50.46390782113916,-76.10923371075293,18.67973092304647,29.193018923690648,0,0,0,0,0,0,60.46838172881036,53.119166012481635,371.5442365823166,286.02134357159014
