Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-2.320498215431954,51.86626652684247,433.8302940038816,32.880719574061075,-11.724264029333314,51.30225636106231,-80.8001672320455,41.3521293231005,53.79401656734893,0,0,0,0,0,0,22.057880331290377,-23.68648652845448,278.51328794357255,178.38833463260704
1,-1.9003980242232281,49.29247941349726,472.9421536966239,33.06522078619636,-11.777637388138196,51.204594321269106,-80.23045563219294,40.27350835493468,52.40676355697277,0,0,0,0,0,0,49.40553437739636,-11.097302811450984,281.77103588463257,156.52111954289228
2,-1.4936671185180925,46.64019690386074,510.1319464887896,33.24361233259012,-11.839467493592915,51.12118920221159,-79.66467259363436,39.19834025640415,50.9743839592879,0,0,0,0,0,0,73.58850084287553,0.7327193470512203,286.87529263904537,138.25774946379113
3,-1.1153083247272042,43.85528776975183,543.6793115904699,33.41045254126435,-11.9168041302447,51.06676551708263,-79.1114857204709,38.12940086218482,49.46252176294319,0,0,0,0,0,0,91.88986039208918,11.080822176567347,295.1707605363083,126.51603363809824
4,-0.7789046599516654,40.90765367055333,571.7650914268601,33.56201274155573,-12.01508913765758,51.052993693536635,-78.57994098634516,37.059957669190446,47.845217575468624,0,0,0,0,0,0,102.71341137695485,19.438542380633233,307.1680017498012,123.65695100093271
5,-0.4951296621363264,37.79547471549241,592.6089207063374,33.69672243089598,-12.137550519214159,51.08715515221679,-78.07826377577449,35.97087341725238,46.107143028491166,0,0,0,0,0,0,105.85109072985968,25.571553350127704,322.37433698473575,131.11307220123905
6,-0.2700801473594527,34.54446979486386,604.7527627450609,33.81519079281481,-12.284753539099563,51.17136509394009,-77.6124095219912,34.83127192330375,44.24504902143972,0,0,0,0,0,0,102.44154069712938,29.531042712376646,339.4098327437262,149.0884143104295
7,-0.10392258312592245,31.202426113512587,607.3935109187096,33.919838429843146,-12.454383126834427,51.30256107016979,-77.18499502569145,33.6029093508854,42.2678456790733,0,0,0,0,0,0,94.63404344435534,31.61855599417933,356.3611832464578,176.4080766617767
8,0.009589929236589897,27.83027018828471,600.6286341345759,34.014253083402785,-12.641377585396997,51.47327823797923,-76.79502984721334,32.24735201725856,40.19498863266262,0,0,0,0,0,0,85.05454706292747,32.31525761755827,371.2409217365557,210.58010745295132
9,0.0824034297014674,24.491733321719284,585.4997338078683,34.102416139389945,-12.838503487488017,51.67296515927711,-76.43839167399531,30.734165474975956,38.053419019637936,0,0,0,0,0,0,76.22887945271738,32.191352608691105,382.39080164360337,248.0879807521786
10,0.13036056496741333,21.243930312935152,563.7926634860198,34.18794006091775,-13.037346783960086,51.889392163405425,-76.10859030383045,29.047971012307652,35.8738550034106,0,0,0,0,0,0,70.12379567956881,31.813562279071117,388.7110236994184,284.8681975667
11,0.17082289464972075,18.130797248356796,537.6446165773517,34.27343347721975,-13.229561155317462,52.10969775210491,-75.79730240153876,27.192625975733485,33.687436978222706,0,0,0,0,0,0,67.91185816956525,31.667749020307014,389.6868695767921,316.8786164315615
12,0.22038995282064444,15.18044774777764,509.0754529371674,34.360076550473025,-13.408134494997947,52.32084445701068,-75.49444185366231,25.191674292082816,31.52346388313195,0,0,0,0,0,0,69.97437977914005,32.10792206108044,385.2765002159909,340.66820280098875
13,0.2932413981885481,12.406428031988865,479.5777279398265,34.447445701385675,-13.568438222731855,52.509637573955985,-75.18794239391985,23.0850292223229,29.40834249421534,0,0,0,0,0,0,76.07055497274474,33.3341287862094,375.77478354365604,353.9048213574034
14,0.40027905974667527,9.811923538176211,449.87103916131286,34.533590631459404,-13.708893839079481,52.66280367084094,-74.86370446025676,20.92230246657736,27.365218319241933,0,0,0,0,0,0,85.55894010439836,35.3954187351955,361.75100329532785,355.83060195000513
15,0.5488839479472196,7.39541256238254,419.8716893118733,34.61534306568295,-13.831175201316835,52.76766922246822,-74.50615068714072,18.753596591614308,25.413455061383317,0,0,0,0,0,0,97.57181285163227,38.21085554806932,344.0791740746916,347.5452437806531
16,0.7429141691135289,5.156141782251665,388.8689025239545,34.688804924724025,-13.939917990962538,52.81359470635366,-74.09956984366828,16.619392374528463,23.567416771813406,0,0,0,0,0,0,111.09498497670785,41.59909443869463,323.9874046429216,331.928950436792
17,0.9826168881474048,3.098068386238431,355.8491731889434,34.749921707845445,-14.041941448128664,52.7937180849385,-73.63004998153008,14.542215308624355,21.834735893953013,0,0,0,0,0,0,124.9630517450954,45.30742251815139,303.01549300039943,313.0441713983356
18,1.264323305410669,1.231452476025943,319.88049705441614,34.795030203014704,-14.145057569867474,52.706196170614206,-73.08748621527646,12.523132012463105,20.214918592446548,0,0,0,0,0,0,137.82058237452105,49.037190989547085,282.8192397187837,295.06170828464735
19,1.5800155790850756,-0.42806625462009457,280.4609013875677,34.82129487751514,-14.256662919647328,52.55429276804201,-72.46704063318248,10.544961152852249,18.699268152355536,0,0,0,0,0,0,148.118806428803,52.468964154484404,264.85719999003766,281.03638837706114
20,1.9170517065173882,-1.8624563041473519,237.74743712788563,34.82698476191068,-14.382404437647676,52.34521658189644,-71.76958057444705,8.581569772368097,17.272639235078923,0,0,0,0,0,0,154.21506004387803,55.28905587645871,250.0671809635424,272.0074000520831
21,2.258494626497517,-3.05541702314675,192.6084662467752,34.811570469641964,-14.525194473697749,52.08817613135026,-71.00096346385072,6.610049594800223,15.91681921464732,0,0,0,0,0,0,154.61077323647672,57.21073854659437,238.64436183018435,266.7931053347584
22,2.5845219761396065,-3.996446422196979,146.48215671448034,34.77565033743234,-14.6847179706671,51.79239529633505,-70.17042771058688,4.621381889630784,14.614775013964094,0,0,0,0,0,0,148.29694346731208,57.98027631541855,229.98469301922782,262.5478016330175
23,2.875138175173542,-4.683692261885329,101.07547634888745,34.72074601932195,-14.857419905131984,51.46575591910601,-69.28861164366012,2.625960472966007,13.354800336571088,0,0,0,0,0,0,135.09507766312058,57.36981247613329,222.79565487093348,255.83473441628556
24,3.113831694623137,-5.1247835208290775,57.990010474717224,34.64902041244622,-15.036892774964443,51.11441837870662,-68.36571577483262,0.6524241304258642,12.13371899685997,0,0,0,0,0,0,115.84212859304155,55.18006767687936,215.33159142131277,243.81375211806068
25,3.291160221619263,-5.335476676484329,18.390397494985123,34.56296023803298,-15.214625060084224,50.743401265479434,-67.41005980226797,-1.2595503673591706,10.958602803725878,0,0,0,0,0,0,92.31810860336654,51.28392159108301,205.69252697591406,225.18365616720553
26,3.4069498350844967,-5.3366528853080455,-17.185434657703002,34.465051848771395,-15.38112841561784,50.35781887763517,-66.42697467782095,-3.0703879243982546,9.84680237662434,0,0,0,0,0,0,66.93216575318256,45.718978126166974,192.12782969848246,200.6676565108549
27,3.47015117552209,-5.150657014620327,-48.83657079728686,34.35748172636482,-15.527410934392826,49.96432614986841,-65.41787308441134,-4.752909668801953,8.82438402019815,0,0,0,0,0,0,42.27881816395326,38.7925547465668,173.29743443633083,172.9629779190369
28,3.4962550775396886,-4.797980782838735,-77.1639310870141,34.241919072091285,-15.646587788720254,49.57229716503943,-64.37953014666431,-6.302707088935683,7.923297884031742,0,0,0,0,0,0,20.69143056334899,31.131851964842962,148.45565018837453,146.1576107172655
