Time,Hip/Shoulder Separation,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Shoulder Abduction,Shoulder Horizontal Abduction,Shoulder External Rotaion,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
0,-3.4691995679524745,87.50073646338431,413.7770638740605,21.131268782250842,-6.254697603062334,48.510126138824795,-69.53061985106014,30.220944978843153,113.82609024691742,0,0,0,0,0,0,10.141805369372289,33.770680745505395,315.17734401213147,-91.42717455642335
1,-3.2229074183118205,84.91405431975632,433.0326034233935,21.561229484971552,-6.395317406364119,47.78570061203638,-69.23662058384737,30.53225810971488,112.58665967635412,0,0,0,0,0,0,24.322659732134326,32.24478321758547,264.534260934816,-79.29938897891613
2,-2.9866347377520364,82.30139288315074,451.25187996246467,21.97565242342979,-6.538362520859331,46.98930519728046,-68.83384592533714,30.730151859789753,111.36860438487406,0,0,0,0,0,0,37.7000870836975,31.44040609289417,219.39968859531172,-67.07329696854109
3,-2.7707407876303773,79.65658670136665,467.7564295946601,22.360988960809397,-6.684670127948145,46.06579398236067,-68.23515987223848,30.72328190755249,110.19631536393106,0,0,0,0,0,0,49.42976289658894,31.806662662442797,184.61172966527616,-54.91376424613864
4,-2.5838029877985034,76.97540968526903,482.31470869906934,22.70880894743931,-6.835938679185898,44.98811246043899,-67.37584967209928,30.443005575372265,109.07597966542723,0,0,0,0,0,0,59.00057851367944,33.580324112644895,163.7187585748018,-43.13801715245079
5,-2.431824909152903,74.25356736165038,495.15535762033926,23.017223438672463,-6.995122635107841,43.76221756927403,-66.21997416292962,29.850360283112007,107.99123121339063,0,0,0,0,0,0,66.24958877725743,36.7267422444206,158.5265951259133,-32.259289077647
6,-2.317723364635644,71.48545697717894,506.835476594268,23.290825071152238,-7.166340381335899,42.42419496863025,-64.76340380419119,28.939959910315483,106.90507558865569,0,0,0,0,0,0,71.25616931494027,40.92364129974492,168.89564426075358,-23.010135541180098
7,-2.241237769390564,68.66395621424236,518.0226500792004,23.539273212731736,-7.354230370904839,41.03122441631103,-63.03342125061374,27.740557271208342,105.76700685200636,0,0,0,0,0,0,74.17633389221027,45.59534145656191,192.84448023505516,-16.282547240453678
8,-2.1993038240670315,65.78121477386958,529.2622980505176,23.77498840617854,-7.5629180983815765,39.64953424866306,-61.08492755972896,26.311802261896396,104.52299662034146,0,0,0,0,0,0,75.09707831850518,50.0018215644572,226.95010500654644,-12.930004978805965
9,-2.186827959131542,62.830196837613116,540.7924659489004,24.010566249638746,-7.794967370175005,38.34272962301715,-58.993323788475216,24.736589666427374,103.12561587574694,0,0,0,0,0,0,73.98085499206854,53.37895457668618,266.9692207063096,-13.450981481620984
