,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
730,730,-5.20544587608575,53.51493357432084,100.67076277912759,156.8232697657146,30.81427945817283,-26.33628855852141,10.297407383305753,-11.554909819606491,73.75145256715827,225.30428982712428,-99.37814313335382
731,731,-5.363165029710892,53.28363585309955,100.23693932734878,156.71834546616282,30.830262727305087,-26.56437591275397,10.39493041458633,-11.63312081825949,71.69102883074223,225.04342501076437,-110.56028261977495
732,732,-5.522835752217181,53.05232453271757,99.79549265550122,156.60239215681162,30.844986188638977,-26.792426996069675,10.49391522117385,-11.71089314568719,69.75057662157292,224.91521054718936,-121.48047600482882
733,733,-5.684487508751581,52.82090852693633,99.34681232335491,156.47564668085866,30.85840538408196,-27.020500765381772,10.594253129846537,-11.788222634201755,67.92592097683098,224.90851806286886,-132.16995820942736
734,734,-5.848148384704142,52.58929810010909,98.89128509760437,156.33833878907396,30.87047626792261,-27.248653646017495,10.695834495703634,-11.865104192074154,66.2129151371686,225.01239538419884,-142.66028910014617
735,735,-6.013836038897473,52.35741244014861,98.4292759783201,156.19064196668214,30.88115796537288,-27.47692005754308,10.798541966301247,-11.941522078737263,64.60768063266451,225.2172744816025,-152.98445789679914
736,736,-6.181561403336554,52.12517649210277,97.96113592258929,156.03269339855575,30.89041164740178,-27.705320222259736,10.902253216587066,-12.01745368340588,63.1065120833494,225.5144803216499,-163.17637598258457
737,737,-6.351334154845842,51.892518816174075,97.48720901277441,155.86461979126165,30.89819926192876,-27.93387112801921,11.006845119262138,-12.092876260788215,61.70578776323642,225.8956380411207,-173.2692199596075
738,738,-6.523157573987187,51.65938766497637,97.00780217199147,155.6864926033106,30.90448691366659,-28.162572987716153,11.112190521647701,-12.167766953662081,60.4023379065199,226.35396915781993,-183.29196881059474
739,739,-6.697032714782781,51.42573814244323,96.52320939485978,155.49836407151173,30.909242149155343,-28.391420175249976,11.218160871669781,-12.242102864500009,59.193150044603996,226.8832506552153,-193.2721391620438
740,740,-6.872957723258283,51.19153070938808,96.03371439590154,155.3002714258862,30.912429272573316,-28.62039980540532,11.324627619707602,-12.315859707980827,58.07538713669144,227.47775151153706,-203.23417936768277
741,741,-7.0509223869915,50.95674121595032,95.53957135618649,155.09220878480923,30.914003257252155,-28.849478128921533,11.431462227238361,-12.389009206898663,57.04671630733078,228.13315432812075,-213.1937160905967
742,742,-7.230915000795921,50.72134850888355,95.04102900491277,154.87416248222084,30.913917441814668,-29.078617567512715,11.538536108839741,-12.461522345283692,56.104899582889644,228.84540474331467,-223.1647032079249
743,743,-7.4129239171908505,50.48534621955149,94.5383256318224,154.6461140511487,30.912127132483324,-29.307774516377208,11.64571774611915,-12.533368584364789,55.247987179380246,229.61107302399878,-233.1553181333269
744,744,-7.596937578139572,50.24875089546341,94.03168334550021,154.40803758320573,30.90859068525986,-29.536896029613786,11.752871074580018,-12.60451502502878,54.474476006763794,230.42769761127636,-243.1647847620668
745,745,-7.782944075406433,50.01158182082203,93.52132236367898,154.15990726403666,30.90326623259957,-29.76592769954884,11.859859933892844,-12.674928695003032,53.782920456123215,231.29292988135637,-253.1911507343738
746,746,-7.970925075858476,49.77387202050991,93.00745394740154,153.90171045881183,30.896103184204758,-29.994803301837596,11.966553463692154,-12.744578953633013,53.17221700891038,232.20495351060694,-263.2251741029949
747,747,-8.160856688998443,49.53566640473018,92.49028161041318,153.63344593263847,30.887043404829665,-30.223446391030734,12.07282538793967,-12.813437177051537,52.64155804559914,233.16241260080136,-273.2513076224191
