,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
256,256,6.442275291968695,10.838124970965499,6.535607901350561,6.559571690353111,4.909604105623819,4.851765705052486,5.714847364909358,10.816874794806026,22.759752122344963,26.9386529468867,40.071164825473666
257,257,6.4401275004892975,10.81482959835442,6.526024859286833,6.557532481963899,4.901184204030571,4.851964516466388,5.710871844947553,10.811610675600212,22.681447934183154,26.176908712303725,40.26696910078559
258,258,6.437815862309766,10.791539977348304,6.5160036277585744,6.555627316566675,4.893092284022635,4.8521873020027835,5.70685114432006,10.80636365980249,22.594058014229986,25.43523372750533,40.45810389372953
259,259,6.435331770792552,10.768261621861608,6.505548768700168,6.553862265038608,4.885326945697551,4.852428709372897,5.702784534483093,10.801136210675853,22.499618619615113,24.723925260847167,40.642872354419254
260,260,6.432665862176972,10.745001325879299,6.494664997872338,6.552241336085288,4.877888734747144,4.852684181382788,5.698673270777982,10.795935118488119,22.400161340114924,24.053678606635142,40.8195665849747
261,261,6.429808675978118,10.7217666562069,6.4833576553877075,6.5507671135795285,4.870779918799685,4.852949734193711,5.6945198799163546,10.790769935591303,22.29765384283261,23.43534992630439,40.986470468185544
262,262,6.426753065034062,10.698564994001666,6.471633238851865,6.549442340125573,4.864002594655619,4.853221696640406,5.690326069766025,10.785648913709782,22.19391181623765,22.879414971128345,41.14188844059694
263,263,6.4235014698072295,10.675403197632354,6.459500085888035,6.5482718070186925,4.857553716917987,4.853497954115553,5.6860890252486085,10.78057296359865,22.090621200444094,22.395513364324913,41.28430172528499
264,264,6.42006034789924,10.652287936644203,6.446967997341068,6.54726075793775,4.851429357836393,4.853776909930331,5.681804379073253,10.775540461862935,21.989321843878503,21.991986802897586,41.412280533044225
265,265,6.4164350928562355,10.629224714168311,6.434048498506596,6.546414000521176,4.84562516387104,4.85405871655184,5.677468849147402,10.770551135312438,21.891382408133172,21.675192061351705,41.52453734372406
266,266,6.4126262648043495,10.60621576986829,6.420755841195158,6.5457357556786615,4.840133153855009,4.854348651038811,5.673082229167101,10.765608566344612,21.79799327398817,21.44879385441476,41.62012037030691
267,267,6.408634552774023,10.583262835408387,6.407105699582635,6.545229719831154,4.834945857153275,4.854653034123978,5.668644881067628,10.760717005942185,21.710212460324357,21.313706925292465,41.6982063490966
268,268,6.404464208749302,10.56036809643666,6.393112734266435,6.544898288363931,4.83005600594878,4.854978564907487,5.66415691768385,10.755879474698395,21.62893597111179,21.267706717728473,41.758203113345594
269,269,6.400124368599257,10.53753433253203,6.378789426074377,6.5447420839808,4.825455836204739,4.85533242682031,5.659618070418004,10.751097093121018,21.55489819509042,21.305467311061378,41.79983210421767
270,270,6.395625311086708,10.514764203793234,6.364149116601528,6.544761063039341,4.821138299575301,4.855722139960865,5.655028037448273,10.746370666223477,21.488751493114147,21.419243132415044,41.82293456989068
271,271,6.39097487944975,10.492058536181052,6.3492077593272604,6.544954353824317,4.8170907343373255,4.856159571347302,5.650385221522296,10.741697985657476,21.430997544163816,21.59919489467437,41.82755481726602
272,272,6.386178913465635,10.469416660509687,6.333983394171397,6.545320359830118,4.813295663789437,4.8566603097905965,5.645686893536084,10.737074229733041,21.382022796446346,21.83417712509245,41.81392149955404
273,273,6.381244068130233,10.446837826870373,6.318494099155381,6.545856787721052,4.809736317314981,4.857239798975733,5.6409302873339815,10.732494825481048,21.3421730332978,22.11249437777616,41.78235597431205
274,274,6.376178334295257,10.424320586877553,6.302755132311777,6.5465588397936,4.806396668000223,4.857911641120561,5.636112311273554,10.727957859343412,21.31164781129526,22.422600715609697,41.733246883134434
275,275,6.370990592750943,10.401863058941906,6.2867803579707635,6.547420176937045,4.803261121919422,4.85868851869948,5.631229725953079,10.723462686398436,21.290581669949393,22.753602364448252,41.66705220964417
276,276,6.365689097090793,10.379463044420719,6.2705840287178765,6.548433254366332,4.80031298376358,4.859582550583247,5.626279796742623,10.719007636494245,21.27907204868741,23.09557294419428,41.58428372334625
277,277,6.360278009544596,10.357117540769424,6.254182141762192,6.549587525181013,4.797530304525789,4.860603870502225,5.62126173438345,10.714586909384462,21.277059964357303,23.440183004615665,41.485432215579046
278,278,6.354760694048167,10.334823361972704,6.2375907507131245,6.550871407739283,4.794889784267707,4.8617620239901465,5.616175185092861,10.71019366351779,21.284448236862595,23.780421276892756,41.37100344261371
279,279,6.349141769606231,10.312577274548541,6.220823870980857,6.552272470980198,4.792371288913833,4.863066097792403,5.611018637364611,10.705822288814563,21.301077179692058,24.11071088143259,41.241483347432094
280,280,6.3434281501256455,10.290375914431763,6.203891708636539,6.553776887607762,4.7899613652692645,4.864524348409941,5.6057882105842465,10.701469792827163,21.32665027117433,24.427182090498796,41.097257051353765
281,281,6.337627022810089,10.268215913637409,6.186803317938028,6.555370319335669,4.787647066266521,4.866144613408946,5.600479691410705,10.697133478761318,21.360834984760537,24.726956850212233,40.938637091484786
282,282,6.33174282165149,10.246095811449342,6.169569303616081,6.557039052168032,4.7854142362874565,4.867928461938112,5.59508984587853,10.692809715485646,21.403211282754928,25.00829640868,40.765774173642335
283,283,6.32577672545033,10.224016488511905,6.152202325117566,6.5587701215521035,4.783247327230624,4.869870262598502,5.5896165240289095,10.688493770861303,21.453251895631745,25.27045846561842,40.578587989182765
284,284,6.319729826993414,10.201978966320999,6.134714044252816,6.5605501298202205,4.781130767849868,4.87196382191321,5.584057332752743,10.684180822986704,21.510377097215528,25.51306769529843,40.376813590375264
285,285,6.313605164173158,10.179982634997444,6.117110112397691,6.562364640572668,4.779054521892528,4.874201837686106,5.5784083370907664,10.679866184342544,21.573935069791478,25.736222131645746,40.15997277117478
286,286,6.3074069430361845,10.158025860318842,6.099392045026957,6.564198445923598,4.777012000018692,4.87657629857485,5.572664546575944,10.675545266018192,21.64319990341876,25.94019658733682,39.927342915327024
287,287,6.301139309479634,10.136107967906181,6.081561338972973,6.566036466216633,4.77499725307,4.879078197467237,5.56682150757453,10.671213836317758,21.717383001627283,26.12514215441291,39.67802548516545
288,288,6.294806886911177,10.11423320096862,6.0636231411134895,6.567865886712199,4.773009544513831,4.8816931324657515,5.560878700666845,10.666869664738906,21.795671363366186,26.29108294093302,39.41125433989237
289,289,6.288414311298896,10.092407684368181,6.045583708607834,6.569674260907766,4.77104964603175,4.884404830794737,5.554836869589857,10.66251119484901,21.877195565561593,26.437810453532368,39.12619248734463
290,290,6.281965537333894,10.07063756127125,6.027448514995649,6.571449866919426,4.769118608133275,4.887194921602426,5.548695459610157,10.658135908923521,21.961049588792243,26.564818846083316,38.8220948038321
291,291,6.275463013322567,10.048928562676181,6.009221448895205,6.573184215331422,4.767219172803024,4.890039008030837,5.5424504817302855,10.65373858148262,22.04636952267232,26.67127659222629,38.49884673027294
292,292,6.2689086228568485,10.027286579937483,5.990905923726138,6.574869093306706,4.765353993470129,4.892911719166947,5.536097277864025,10.649313577465364,22.13225555594743,26.756198494148904,38.15641787781057
293,293,6.262304241333883,10.005719739884816,5.9725047665217454,6.5764984503222985,4.763528501696264,4.8957903165714,5.529633148027814,10.644859133872382,22.21783466480372,26.818457852477376,37.79519797971478
294,294,6.255651964681965,9.984239463230486,5.954020150639954,6.578069769027209,4.761752738642839,4.8986561183034985,5.523058497058377,10.640379482120359,22.30231963013126,26.85685570216669,37.416287788677
295,295,6.248953580478934,9.962857639713098,5.935454323934625,6.579580487122926,4.760036436429277,4.901490924377512,5.516373951371638,10.635879260976083,22.384924849986724,26.870352673872013,37.02089629576371
296,296,6.242210555970745,9.941586550780318,5.91681234974908,6.581029635988022,4.7583861075943155,4.904276813349519,5.509580232768117,10.631360900741207,22.464988222453748,26.858125533713636,36.610664766161605
297,297,6.235424026690524,9.920438873163606,5.898101835823603,6.582417669719454,4.756805326691893,4.906996185230004,5.5026782020902925,10.626824926402685,22.541971899074703,26.819657527741132,36.18762851595254
298,298,6.228594728003643,9.899427084839388,5.8793301490587,6.583745020620306,4.755297123502866,4.909632133261229,5.495668802109951,10.62227209478576,22.615387498071364,26.754833523242244,35.75389696672618
299,299,6.221722936005172,9.878560221614391,5.860501294048881,6.5850136548894875,4.753865980251653,4.912171377941871,5.488553170385805,10.617705326596228,22.68492406299127,26.664068400226743,35.311783663530406
300,300,6.214808550246236,9.857845708681337,5.841617729710642,6.586226214567785,4.75251672421437,4.914602422146092,5.4813325558146175,10.613128590025408,22.750382431941908,26.548201878502518,34.86373087387479
301,301,6.2078509558716695,9.837291076822929,5.822683265651137,6.5873862648228965,4.751252695533929,4.916916221465837,5.474009063538041,10.608546295997698,22.811652574303483,26.408465951402203,34.41219213817176
302,302,6.200848487272885,9.816903906072644,5.803706868474773,6.588501516430831,4.750073309970792,4.9191130492810675,5.466588099699751,10.603964500721313,22.868824491758343,26.246603352744764,33.95950863846576
303,303,6.193799058730362,9.796691793294872,5.784698964831706,6.589580670424792,4.7489766304247825,4.9211956723413985,5.459075974842614,10.599389681678122,22.922073342251778,26.064486207184075,33.50801938185657
304,304,6.186701357367629,9.7766611014675,5.765668191446132,6.590631041053843,4.747959995704655,4.923168306537568,5.451477987017092,10.594828446460644,22.97168421134859,25.864089208847734,33.05993453847071
305,305,6.179555936782945,9.756815507581933,5.746619136882694,6.591657142097905,4.747019817209213,4.925037868841017,5.443797168403043,10.590287654954142,23.01811058596284,25.64747010356289,32.6171372200371
306,306,6.1723634711586435,9.737158163620805,5.727556165580809,6.592663273878017,4.746152109437349,4.926811696079559,5.436036365623702,10.585774205848944,23.061855396953415,25.416312371730694,32.181442257014936
307,307,6.165125974954569,9.717690408434406,5.708487962130439,6.5936554896763315,4.7453513618459215,4.928502084144023,5.428200346361241,10.581295238669195,23.103550956237328,25.17201079906356,31.75441016140317
308,308,6.157847082999989,9.698411445226455,5.689428109552347,6.594641878467614,4.744610370954396,4.93012702772744,5.4202960910673275,10.57685815187024,23.143962556223457,24.915575133009384,31.33727865057097
309,309,6.150530465056857,9.679319882536365,5.670390161901251,6.595630118751212,4.743921827977974,4.931704676101196,5.412330490026322,10.57247019242226,23.18387890327491,24.64737404705289,30.931166933175877
310,310,6.143180076920455,9.660411554201662,5.651383417892166,6.596620230041901,4.743280101573204,4.9332534118602,5.404307678400145,10.568137078409723,23.224214532058838,24.36743804028081,30.53702001280413
311,311,6.135799988993968,9.64168030691563,5.632414213491688,6.597607304359706,4.742680626331327,4.934791575215287,5.396230006005857,10.56386352633415,23.265954398243075,24.07544775462901,30.15559253027466
312,312,6.12839457813754,9.623120240322917,5.613489389531305,6.5985863197309,4.742118770585179,4.936337641082998,5.388100458871908,10.559653837089158,23.310092555386323,23.770800860332013,29.787485568945836
313,313,6.1209705322561625,9.60472901137933,5.5946201060132,6.599551606700704,4.741589925788888,4.937912633634979,5.379925780120993,10.555510272980689,23.357737434745644,23.453156246019063,29.43325707258273
314,314,6.1135351966561515,9.586505262286988,5.5758185397560505,6.600497404835088,4.741089339693649,4.939538237191483,5.371713944271351,10.551434323731675,23.410013133926046,23.122501382264414,29.093291930362206
315,315,6.106097259824496,9.568445968150055,5.557094681496215,6.601415655748736,4.740613609327088,4.941233406703947,5.363470775429035,10.547426868729902,23.468039592929863,22.779502892157225,28.76783450892297
316,316,6.098669635588764,9.550544049094286,5.5384533480303535,6.60229130023769,4.7401636195550285,4.943009873552374,5.355196103175446,10.543487215604905,23.532988953472742,22.426074241438506,28.45716570109163
317,317,6.091265784588355,9.532791512072535,5.5198976001767575,6.6031081134247005,4.739740819419129,4.944877809677022,5.346888629611651,10.539614327097311,23.605993481796762,22.0654253411063,28.161351007978787
318,318,6.083898019351081,9.515184673103754,5.50143027054679,6.603849041308192,4.739347236740176,4.946848005484652,5.338549449115615,10.535806683061077,23.688139687303917,21.702490999163164,27.880471101811775
319,319,6.07657695838501,9.497726759995501,5.483054317264369,6.604495661006561,4.738985997147484,4.948932472645903,5.330183418165864,10.532062033978605,23.780465692935437,21.34416919520535,27.614776751332677
320,320,6.069313052775423,9.480421491032597,5.464771842156218,6.605029405533275,4.738660565187819,4.951142698639169,5.321795323800917,10.528377727440928,23.883916803461627,20.99933440573327,27.364309557797103
321,321,6.062120149577809,9.463273415379136,5.446585226621294,6.6054297077666355,4.738379000477337,4.953480961205994,5.31338526495098,10.524746793795359,23.99929389844456,20.678952265741994,27.129457278700816
322,322,6.055015058926322,9.446287892637981,5.42849701684497,6.605674294744011,4.738153543916158,4.955941560546291,5.304949279662911,10.521158551218681,24.127237660260995,20.395807104483353,26.910871450328905
323,323,6.048013968577294,9.429471167896176,5.410508555122453,6.6057412929342405,4.737997117960107,4.958518350859511,5.2964836387490255,10.517602252354237,24.26823596253488,20.164318238780083,26.709048493891434
324,324,6.041127877001733,9.41283604825299,5.392616560326475,6.605611786206225,4.737923560540032,4.961204489535648,5.287988349532294,10.514067958799775,24.42250587076753,19.999916898007786,26.52500911622912
325,325,6.034365240924904,9.396398425817283,5.374815534994722,6.605268380517059,4.737947765773307,4.963992783361943,5.279465162035153,10.510546072082189,24.590044343902647,19.918264530539066,26.35988566481103
326,326,6.027735500555362,9.380174967292454,5.357101327128412,6.6046940490916635,4.738086864013597,4.966873375705028,5.2709147534676735,10.507026489878225,24.77064231236258,19.934625612203536,26.214697335963866
327,327,6.021252252437437,9.364185568121115,5.339475387667099,6.603872676801428,4.738363410474564,4.969825921473562,5.262333712359832,10.503497327280344,24.963742973460587,20.062647372447195,26.090792941758803
328,328,6.014930223542763,9.348451113377706,5.321940947249104,6.602788442742256,4.738802606470366,4.972827373673413,5.253717631213901,10.499946232222422,25.16858974464194,20.313498546782753,25.989377515790764
329,329,6.008781782128564,9.332993286714872,5.304498876511776,6.601428543491352,4.739430541442114,4.975856034191921,5.245062172896079,10.496360770797684,25.384217681159353,20.695334708583754,25.91143196462734
330,330,6.002814180311692,9.317835150279784,5.287144544322023,6.599786552232731,4.7402732126322125,4.978893178572786,5.236363134233373,10.492728374191561,25.609389879690795,21.212571850702698,25.857782713701088
331,331,5.997034411903373,9.303000018962162,5.269873763613285,6.597857225574108,4.741358583702744,4.981920305689744,5.227616451562064,10.489036523830327,25.84275676346305,21.865877169951453,25.828929676121604
332,332,5.991450904931659,9.288511311054124,5.252684166670799,6.595639095789095,4.742716402977094,4.984916271177372,5.218818692605387,10.485275292007382,26.082842374508576,22.652571932288136,25.824881266607097
333,333,5.9860737458693425,9.27439251788136,5.235575350041513,6.593134941417641,4.7443780323257965,4.98785692072933,5.209967129741854,10.481437778288383,26.328062916683546,23.566833655550198,25.84515713371945
334,334,5.980913375768542,9.260666845184364,5.218548385171077,6.590348090823869,4.746377000425161,4.990718367395799,5.201059009427626,10.477517391641369,26.576822558726814,24.60045258471761,25.888946583450302
335,335,5.975975842398221,9.247353565468575,5.201602568193091,6.587284297715585,4.748746244672929,4.9934816320836095,5.1920895731192,10.473508845596044,26.827576253759037,25.74355191688088,25.954806123626714
336,336,5.971264872005336,9.234469443148292,5.184736808880839,6.583951046660786,4.751519052315162,4.996130983469933,5.183052806997042,10.469407697824252,27.078832492180172,26.984885271780414,26.04087730903614
337,337,5.966785819586987,9.222030611587224,5.167951793298157,6.580357090401144,4.754729753037251,4.998651184185618,5.173942460553433,10.465210069382472,27.329169311822607,28.3125208700964,26.145092203127074
338,338,5.962547558525551,9.210049436381782,5.151248184778724,6.5765167975131735,4.758407212536036,5.001028721842518,5.164750565523542,10.460915065997824,27.577390115056236,29.714149147087806,26.264883317094366
339,339,5.9585613654898415,9.198536801639344,5.134628183486512,6.572446548694425,4.7625794787342794,5.003250868451997,5.155468610883905,10.456522869531879,27.8224001421868,31.177107775804625,26.397512970430576
