,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
235,235,7.0142507757289625,25.634188072607827,30.383045320624817,22.430588761063746,12.599817595832308,19.33722238701203,130.80352673894836,9.121222052291182,7.540290000096933,114.7827912155563,95.58904724089781,186.00997715497894,280.23400699192956
236,236,6.964321223191494,25.548142649361687,30.044679895382558,22.392321063346238,12.584536225943621,19.265428615051174,130.93195359190904,9.10296171473034,7.498512052878362,118.16363038742398,98.16754920871604,186.47909894560595,286.1219583971533
237,237,6.915264283398125,25.45333106115346,29.69876146078395,22.349747530597366,12.570081921518922,19.192980031034743,130.8827908910659,9.087872887564568,7.4529073427213195,121.51299703482252,100.82359634270433,187.29413550233113,291.9637977263587
238,238,6.867516850633578,25.349665823416252,29.34558965562704,22.302705908970484,12.556154544754891,19.119488960295136,130.6868551626974,9.076172997952483,7.403473172201383,124.79780012431199,103.55792625122513,188.47177002980726,297.77394739393213
239,239,6.821503959454077,25.237127687892887,28.985454912676108,22.25109118439039,12.542456816856904,19.044507701254734,130.38534219367904,9.068065848028134,7.350210132178936,127.98611540762896,106.36997089721218,190.02156854779813,303.56567194593333
240,240,6.777638183621067,25.115763771398605,28.618647243181698,22.194848458088554,12.528650213639963,18.967500287929617,130.0299016470869,9.063746283020224,7.29315248741965,131.04778128860065,109.25764138234194,191.94445825126192,309.34978516011915
241,241,6.736318819066936,24.985689341187854,28.245470321662665,22.133974253067546,12.514359524179586,18.887837890347157,129.68290381347816,9.063400244826763,7.2323703642795705,133.9548145325173,112.21711804606676,194.23160465290832,315.1335909187115
242,242,6.697937795243371,24.847093118533202,27.86626605650562,22.068533340564663,12.49923021760033,18.804809163720794,129.4167388434063,9.067204708069124,7.1679444313536225,136.68222343387814,115.24252592842332,196.86416367960805,320.91971900105256
243,243,6.662849660752444,24.700252926721227,27.481426622421793,21.998646273292092,12.482899327595302,18.71763902712283,129.3126466246427,9.07530525621981,7.099976825100708,139.2082317353098,118.32606400250786,199.81343122770159,326.70571853234947
244,244,6.631362218673115,24.54552999339931,27.09139785764755,21.924483824148396,12.46499774564739,18.625500264532214,129.4591533549919,9.087822348706446,7.028594853594872,141.51451193490846,121.45808738757917,203.04170368667914,332.483813862722
