,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
19,19,1.9741819999999999,97.553264,3.82,-27.868896,37.356054,48.626442000000004,272.593492,21.619996,-14.545136,58.463582,9.318968,185.70890200000002,-19.369964000000003
20,20,2.2373540000000007,96.50259600000001,3.5657200000000002,-27.433960000000006,37.41173800000001,47.114256000000005,271.733208,21.838858000000005,-14.613204000000003,60.19130200000001,8.976912,192.72056200000003,-18.059092
21,21,2.513158,95.41089399999998,3.2851139999999996,-26.978763999999998,37.477433999999995,45.60771,270.50771999999995,22.058951999999998,-14.676925999999998,61.975572,8.084637999999998,200.4156,-16.040693999999995
22,22,2.8043219999999995,94.27507999999997,2.977046,-26.505965999999997,37.552417999999996,44.109442,268.712472,22.280063999999996,-14.73449,63.74787599999999,6.949141999999999,208.53580399999998,-13.443138
23,23,3.1112080000000004,93.093532,2.6396040000000003,-26.015914000000002,37.636518,42.623086,266.174054,22.501760000000004,-14.785316,65.460188,5.928090000000002,216.81664400000003,-10.523150000000001
24,24,3.431726,91.865996,2.2704059999999995,-25.506418,37.730328,41.153184,262.774286,22.723414,-14.830157999999999,67.072436,5.352361999999999,225.04566200000002,-7.599380000000004
25,25,3.761682,90.59318400000001,1.866802,-24.972924000000003,37.835224000000004,39.704688000000004,258.460202,22.944236,-14.870944000000001,68.53519200000001,5.457443999999999,233.098474,-4.959016000000001
26,26,4.095435999999999,89.276228,1.4260640000000007,-24.409371999999998,37.95311,38.282708,253.2375,23.163372,-14.910248,69.78361199999999,6.339007999999999,240.938946,-2.772766000000002
27,27,4.426878,87.91627400000002,0.9452119999999999,-23.80893,38.086092,36.892184,247.15230400000002,23.380034000000002,-14.950692000000002,70.75077,7.943764,248.58644200000003,-1.0542279999999993
28,28,4.750256,86.514314,0.42087800000000014,-23.16482,38.23599,35.537718,240.27044600000002,23.593588,-14.994416000000001,71.395592,10.097649999999998,256.069186,0.31765200000000166
29,29,5.0611500000000005,85.07123,-0.15068599999999954,-22.470896000000003,38.404178,34.223558000000004,232.66314000000003,23.803604,-15.042754,71.730406,12.562978000000001,263.38878,1.5185820000000023
30,30,5.3569,83.58800600000001,-0.7733400000000001,-21.722018,38.591428,32.953518,224.40357400000002,24.009790000000002,-15.096096,71.832288,15.106164,270.512652,2.6709259999999997
31,31,5.636716,82.065856,-1.4501940000000002,-20.914194000000002,38.798022,31.73103,215.57325,24.211958,-15.154110000000001,71.829294,17.554394,277.393644,3.748754
32,32,5.901344,80.506226,-2.1825460000000003,-20.044718000000003,39.023996000000004,30.558966,206.271884,24.409892,-15.21606,71.86554,19.824264,283.999526,4.532595999999999
33,33,6.152516,78.910694,-2.9687,-19.112250000000003,39.269328,29.439656,196.622242,24.603238,-15.28107,72.058626,21.91739,290.329706,4.631930000000002
34,34,6.3921280000000005,77.28072,-3.8032040000000005,-18.116840000000003,39.534204,28.37462,186.76227000000003,24.791412,-15.348414,72.466082,23.890858,296.405544,3.569545999999996
35,35,6.621759999999999,75.617662,-4.6765740000000005,-17.06001,39.818903999999996,27.364674,176.82132400000003,24.973624,-15.417608,73.072772,25.817686,302.236964,0.9014019999999994
36,36,6.842324,73.92295000000001,-5.576006,-15.944666,40.123958,26.409968000000003,166.885108,25.148824,-15.48844,73.80157200000001,27.753172,307.781746,-3.6656679999999984
37,37,7.054026,72.19846600000001,-6.486422,-14.774992,40.450062,25.510406000000003,156.961942,25.3158,-15.560815999999999,74.54017,29.716352,312.916676,-10.194886000000002
38,38,7.256550000000001,70.44699800000001,-7.391976,-13.556408,40.798106000000004,24.66607,146.96741400000002,25.473242,-15.6347,75.172706,31.68723,317.433062,-18.502958000000003
39,39,7.449288,68.67270400000001,-8.277442,-12.29538,41.169178,23.877778,136.73930000000001,25.61984,-15.709988000000001,75.60512399999999,33.615032,321.05645400000003,-28.20737
40,40,7.631748,66.881404,-9.129194000000002,-10.999314000000002,41.564382,23.147382000000004,126.07841200000001,25.754444,-15.786362000000002,75.778738,35.43032,323.48087000000004,-38.816084000000004
41,41,7.803640000000001,65.08059,-9.935798,-9.676194,41.98469600000001,22.477826,114.79187600000002,25.876150000000003,-15.863176000000001,75.671786,37.056022000000006,324.403492,-49.82284000000001
42,42,7.96508,63.279424,-10.688262,-8.33431,42.430640000000004,21.873065999999998,102.71094000000001,25.984450000000002,-15.939442,75.29338,38.415366,323.549544,-60.773684
43,43,8.116604,61.48843000000001,-11.380064000000003,-6.981716000000001,42.902080000000005,21.337946000000002,89.67836000000001,26.079206,-16.013804,74.674,39.437308,320.683598,-71.28908600000001
44,44,8.259238,59.719378000000006,-12.007348,-5.6258040000000005,43.39822,20.878188,75.534326,26.160674,-16.084652000000002,73.855656,40.060924,315.61001,-81.051138
45,45,8.394454000000001,57.98499000000001,-12.569,-4.2728280000000005,43.917781999999995,20.500394,60.145846,26.229385999999998,-16.150338,72.881898,40.239396,308.168316,-89.78031000000001
46,46,8.524192000000001,56.298822,-13.066954,-2.9275260000000003,44.459478,20.211662,43.503256,26.285972,-16.209322,71.78851,39.943728,298.228766,-97.224506
47,47,8.650694,54.675028000000005,-13.506281999999999,-1.5927840000000004,45.022548,20.018452,25.859798,26.331066,-16.260354,70.596992,39.16518,285.689766,-103.172032
48,48,8.776468,53.12827199999999,-13.894911999999998,-0.2694539999999998,45.60716399999999,19.924923999999997,7.843628000000006,26.365153999999993,-16.302567999999997,69.31459199999999,37.91544199999999,270.47570799999994,-107.48877399999998
