Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque X,Front Torque Y,Back Torque X,Back Torque Y
10,1.524708241,25.06935618,50.08827063,144.64083091999998,-9.275089419,14.14578199,3.162185649,5.191591922,18.890625,-10.671875,-23.625,-54.15625,11.14706421,66.8359375,728.9628906,32.6211853,91.9921875,-1.971557617,636.9707031,34.47468567,-4.772239685,75.58306885,-1.470703125
11,1.497924561,25.13262346,50.11172124,144.64888344,-9.301884678,14.18733508,3.153524304,5.20141222,19.2375,-10.7234375,-23.965625,-54.75625,10.46655273,67.48092651,730.7441406,32.62057495,91.37890625,-2.40536499,639.3652344,34.09114075,-4.40309906,76.12335205,-1.450317383
12,1.47114088,25.19589073,50.13517185,144.65693595,-9.328679938,14.22888817,3.144862959,5.211232517,19.584375,-10.775,-24.30625,-55.35625,10.3086853,67.50158691,730.7460938,32.63696289,90.77148438,-2.863800049,639.9746094,34.10578918,-4.375267029,76.09576416,-1.596313477
13,1.4443572,25.25915801,50.15862246,144.66498846,-9.355475197,14.27044126,3.136201614,5.221052814,19.93125,-10.8265625,-24.646875,-55.95625,9.903717041,68.52853394,732.0332031,32.2265625,90.1015625,-2.427703857,641.9316406,33.68733215,-4.374778748,76.47198486,-1.677856445
14,1.41757352,25.32242528,50.18207307,144.67304098,-9.382270456,14.31199435,3.127540269,5.230873111,20.278125,-10.878125,-24.9875,-56.55625,9.788787842,68.49819946,733.4394531,32.23828125,89.44140625,-2.866088867,643.9980469,33.33088684,-4.644798279,76.86578369,-1.616333008
15,1.39078984,25.38569256,50.20552369,144.68109349,-9.409065715,14.35354744,3.118878924,5.240693408,20.625,-10.9296875,-25.328125,-57.15625,9.805206299,68.50064087,734.4667969,32.23843384,89.12109375,-2.871459961,645.3457031,33.13435364,-4.49294281,76.92559814,-1.587158203
16,1.363155181,25.448835,50.22883925,144.68782622,-9.435681132,14.39530089,3.110145145,5.249955222,20.90625,-11.15625,-25.6375,-57.5,9.134185791,68.54064941,735.1679688,32.23782349,88.17773438,-3.327819824,646.9902344,32.95198059,-4.583518982,77.39801025,-1.631103516
17,1.335520521,25.51197745,50.25215481,144.69455894,-9.462296549,14.43705435,3.101411365,5.259217036,21.1875,-11.3828125,-25.946875,-57.84375,9.00567627,69.1151123,736.3847656,32.24981689,86.578125,-3.743682861,649.8066406,32.78425598,-4.406761169,77.86065674,-1.505493164
18,1.307885862,25.57511989,50.27547037,144.70129167,-9.488911965,14.4788078,3.092677586,5.26847885,21.46875,-11.609375,-26.25625,-58.1875,9.026123047,69.12454224,736.9765625,32.24996948,86.2578125,-3.753082275,650.71875,32.58772278,-4.254905701,77.71221924,-1.579101563
19,1.280251202,25.63826234,50.29878594,144.70802439,-9.515527382,14.52056126,3.083943807,5.277740664,21.75,-11.8359375,-26.565625,-58.53125,10.05368042,69.16622925,738.0859375,32.23883057,85.28710938,-4.208251953,652.7988281,32.36726379,-4.443870544,78.09967041,-1.520019531
20,1.252616543,25.70140478,50.3221015,144.71475712,-9.542142798,14.56231471,3.075210028,5.287002478,22.03125,-12.0625,-26.875,-58.875,9.441955566,70.17324829,739.8476563,31.84500122,84.65234375,-4.189910889,655.1953125,32.36604309,-4.414573669,78.66583252,-1.499633789
21,1.224165599,25.76423943,50.34536337,144.72011619,-9.568614929,14.60423365,3.066355504,5.29575703,22.128125,-12.159375,-26.76875,-59.25625,9.887237549,70.15930176,739.4941406,31.84481812,84.01171875,-4.62701416,655.4824219,31.96369934,-4.415794373,78.79278564,-1.57043457
22,1.195714654,25.82707408,50.36862523,144.72547527,-9.595087059,14.64615259,3.057500979,5.304511581,22.225,-12.25625,-26.6625,-59.6375,10.34197998,70.7779541,740.5996094,31.84515381,83.04296875,-5.072723389,657.5566406,31.77156067,-4.571556091,79.18658447,-1.473876953
23,1.167263709,25.88990873,50.3918871,144.73083434,-9.621559189,14.68807153,3.048646454,5.313266132,22.321875,-12.353125,-26.55625,-60.01875,11.38876343,71.84576416,742.6308594,31.42379761,82.375,-5.511138916,660.2558594,31.33283997,-4.299583435,79.57989502,-1.526367188
24,1.138812765,25.95274338,50.41514897,144.73619342,-9.64803132,14.72999047,3.03979193,5.322020684,22.41875,-12.45,-26.45,-60.4,11.78713989,72.24136353,743.2402344,31.01785278,82.390625,-5.95135498,660.8496094,31.28938293,-4.300559998,79.56085205,-1.524780273
25,1.11036182,26.01557803,50.43841083,144.74155249,-9.67450345,14.77190941,3.030937405,5.330775235,22.515625,-12.546875,-26.34375,-60.78125,12.79260254,73.05697632,743.5722656,30.19070435,81.08984375,-6.392364502,662.4824219,30.81208801,-4.337181091,80.03839111,-1.711547852
26,1.081134081,26.07793998,50.461707,144.74549578,-9.700876327,14.81395855,3.021910568,5.339075456,22.40625,-12.928125,-26.421875,-61.30625,13.20297241,74.07824707,744.7128906,29.78457642,80.4609375,-6.836364746,664.2519531,30.36677551,-4.339134216,80.28643799,-1.542114258
27,1.051906343,26.14030193,50.48500318,144.74943906,-9.727249204,14.85600769,3.012883731,5.347375677,22.296875,-13.309375,-26.5,-61.83125,13.18215942,74.68710327,745.765625,29.78457642,80.4609375,-6.815551758,665.3046875,30.36677551,-4.339134216,80.50030518,-1.55090332
28,1.022678604,26.20266388,50.50829935,144.75338235,-9.753622081,14.89805683,3.003856894,5.355675897,22.1875,-13.690625,-26.578125,-62.35625,13.66369629,74.72994995,747.0722656,29.78488159,79.8203125,-7.275054932,667.2519531,29.97346497,-4.035667419,80.82720947,-1.522460938
29,0.9934508647,26.26502584,50.53159552,144.75732564,-9.779994958,14.94010596,2.994830057,5.363976118,22.078125,-14.071875,-26.65625,-62.88125,14.09350586,76.17623901,748.6855469,28.96841431,79.48828125,-7.726593018,669.1972656,29.70759583,-4.188011169,81.15826416,-1.601928711
30,0.9642231258,26.32738779,50.55489169,144.76126892,-9.806367834,14.9821551,2.98580322,5.372276339,21.96875,-14.453125,-26.734375,-63.40625,14.08468628,76.78500366,749.7246094,28.96853638,79.4765625,-7.705749512,670.2480469,29.31843567,-4.183616638,81.37261963,-1.610595703
31,0.9342654749,26.38913384,50.57831066,144.76376582,-9.832687328,15.02429904,2.97655271,5.38017503,21.8,-14.5921875,-26.94375,-63.6375,14.47729492,77.17303467,750.1269531,28.56311035,78.85351563,-8.140411377,671.2734375,29.67781067,-4.191917419,81.85235596,-1.651489258
32,0.9043078241,26.45087989,50.60172963,144.76626271,-9.859006822,15.06644297,2.9673022,5.38807372,21.63125,-14.73125,-27.153125,-63.86875,14.46713257,77.78637695,751.8789063,28.56292725,78.2109375,-8.122039795,673.6679688,29.27571106,-4.192893982,82.41851807,-1.631103516
33,0.8743501732,26.51262594,50.6251486,144.76875961,-9.885326315,15.10858691,2.958051691,5.395972411,21.4625,-14.8703125,-27.3625,-64.1,15.38638306,78.20645142,752.2519531,28.15286255,77.86328125,-9.007324219,674.3886719,29.06233215,-4.039573669,82.72784424,-1.599121094
34,0.8443925223,26.57437198,50.64856757,144.77125651,-9.911645809,15.15073085,2.948801181,5.403871101,21.29375,-15.009375,-27.571875,-64.33125,15.41674805,78.85534668,752.5058594,28.15319824,76.89453125,-9.028656006,675.6113281,28.87043762,-4.195579529,82.43096924,-1.710449219
35,0.8144348714,26.63611803,50.67198653,144.7737534,-9.937965302,15.19287479,2.939550672,5.411769791,21.125,-15.1484375,-27.78125,-64.5625,15.85098267,79.44271851,753.6386719,28.15350342,76.25390625,-9.440856934,677.3847656,28.47688293,-3.891868591,82.97979736,-1.687011719
36,0.7838015599,26.697127,50.69561133,144.77478589999998,-9.964272698,15.23507623,2.930030278,5.419321624,21.0125,-15.13125,-28.31875,-64.9125,16.30160522,79.43133545,754.6328125,28.15332031,75.61132813,-9.883270264,679.0214844,28.07478333,-3.893089294,83.16607666,-1.728393555
37,0.7531682483,26.75813597,50.71923613,144.77581838999998,-9.990580093,15.27727767,2.920509884,5.426873456,20.9,-15.1140625,-28.85625,-65.2625,16.27407837,79.8409729,755.34375,27.74804688,74.98046875,-9.885772705,680.3632813,28.04402161,-3.896995544,83.51861572,-1.69934082
38,0.7225349367,26.81914493,50.74286093,144.77685089,-10.01688749,15.31947912,2.91098949,5.434425288,20.7875,-15.096875,-29.39375,-65.6125,16.69940186,81.07565308,756.6699219,27.74771118,74.65625,-10.31393433,682.0136719,27.83869934,-4.049827576,83.71173096,-1.81652832
39,0.6919016251,26.8801539,50.76648573,144.77788338,-10.04319488,15.36168056,2.901469096,5.44197712,20.675,-15.0796875,-29.93125,-65.9625,16.69226074,81.6930542,756.96875,27.74786377,74.33789063,-10.29574585,682.6308594,27.64216614,-3.897972107,83.71954346,-1.782836914
40,0.6612683135,26.94116287,50.79011052,144.77891587,-10.06950228,15.40388201,2.891948702,5.449528953,20.5625,-15.0625,-30.46875,-66.3125,17.61880493,82.12255859,757.6035156,27.3380127,73.33984375,-11.19036865,684.2636719,27.43367004,-4.052024841,83.88043213,-1.82434082
41,0.6300235508,27.00133707,50.81401026,144.77847830000002,-10.09582713,15.446101,2.882121504,5.456790783,20.528125,-15.240625,-30.703125,-66.9625,18.01245117,83.12322998,758.0,26.93203735,72.39453125,-11.6065979,685.6054688,26.7915802,-3.902366638,84.2210083,-1.903808594
42,0.5987787881,27.06151127,50.83791,144.77804073,-10.12215199,15.48831999,2.872294307,5.464052613,20.49375,-15.41875,-30.9375,-67.6125,18.06329346,83.3586731,758.2910156,27.33798218,72.37890625,-11.6156311,685.9121094,26.83503723,-3.901145935,84.36553955,-1.941650391
43,0.5675340254,27.12168548,50.86180974,144.77760316,-10.14847684,15.53053899,2.862467109,5.471314442,20.459375,-15.596875,-31.171875,-68.2625,18.52410889,83.34286499,758.3320313,27.33843994,71.08789063,-12.05639648,687.2441406,26.44612122,-3.905052185,84.4072876,-1.91015625
44,0.5362892627,27.18185968,50.88570948,144.77716559,-10.1748017,15.57275798,2.852639911,5.478576272,20.425,-15.775,-31.40625,-68.9125,18.50567627,84.39242554,759.03125,26.93283081,70.1328125,-12.07077026,688.8984375,26.21076965,-4.062278748,84.61114502,-1.918579102
45,0.5050445,27.24203389,50.90960922,144.77672802,-10.20112655,15.61497697,2.842812714,5.485838102,20.390625,-15.953125,-31.640625,-69.5625,17.88839722,85.39682007,758.734375,26.53848267,69.828125,-12.04769897,688.90625,25.99885559,-3.877952576,84.61993408,-1.884277344
46,0.4732685326,27.30129923,50.9338365,144.7748282,-10.22748312,15.65717244,2.832654891,5.492865622,20.4875,-15.953125,-31.675,-69.9125,18.44320679,86.02429199,758.7089844,26.52685547,69.18554688,-12.03094482,689.5234375,25.56867981,-3.912376404,84.62579346,-1.995849609
47,0.4414925652,27.36056457,50.95806379,144.77292838,-10.25383969,15.69936792,2.822497069,5.499893143,20.584375,-15.953125,-31.709375,-70.2625,17.44259644,85.98410034,759.734375,26.53845215,68.86523438,-11.58267212,690.8691406,25.40022278,-3.727073669,85.0022583,-2.111816406
48,0.4097165978,27.41982992,50.98229108,144.77102857,-10.28019626,15.74156339,2.812339246,5.506920663,20.68125,-15.953125,-31.74375,-70.6125,17.83584595,86.37573242,759.390625,26.13269043,68.23046875,-12.01977539,691.1601563,25.36116028,-4.036155701,85.12921143,-2.182495117
49,0.3779406303,27.47909526,51.00651837,144.76912875,-10.30655283,15.78375886,2.802181424,5.513948183,20.778125,-15.953125,-31.778125,-70.9625,17.86032104,87.39755249,758.3886719,25.72296143,66.9140625,-12.00128174,691.4746094,24.95588684,-4.038352966,84.99005127,-2.221069336
50,0.3461646629,27.5383606,51.03074566,144.76722894,-10.3329094,15.82595433,2.792023601,5.520975703,20.875,-15.953125,-31.8125,-71.3125,17.87936401,88.03967285,759.4023438,25.72277832,66.58007813,-12.0111084,692.8222656,24.36116028,-4.186790466,85.34259033,-2.156860352
51,0.3139562813,27.59666558,51.05533652,144.76388898,-10.3592955,15.86808703,2.781528119,5.527824573,21.04375,-15.996875,-32.2375,-71.75,18.86560059,88.49143982,758.7636719,25.30601501,65.63867188,-12.46499634,693.125,24.49568176,-4.076683044,85.46221924,-2.229980469
52,0.2817478997,27.65497056,51.07992738,144.76054901999998,-10.38568161,15.91021973,2.771032638,5.534673443,21.2125,-16.040625,-32.6625,-72.1875,18.30578613,89.0917511,758.4375,25.3177948,64.99804688,-12.44650269,693.4394531,24.13069153,-3.739768982,85.3225708,-2.268554688
53,0.249539518,27.71327554,51.10451824,144.75720907,-10.41206771,15.95235243,2.760537156,5.541522313,21.38125,-16.084375,-33.0875,-72.625,18.87393188,89.93058777,757.7226563,24.49034119,63.37304688,-12.45300293,694.3496094,23.44758606,-3.929222107,85.46807861,-2.342163086
54,0.2173311364,27.77158052,51.1291091,144.75386910999998,-10.43845381,15.99448513,2.750041674,5.548371183,21.55,-16.128125,-33.5125,-73.0625,18.88497925,89.93043518,757.4042969,24.49049377,63.0546875,-12.45300293,694.3496094,23.25080872,-3.777366638,85.46807861,-2.342163086
55,0.1851227548,27.8298855,51.15369997,144.75052915,-10.46483991,16.03661783,2.739546192,5.555220053,21.71875,-16.171875,-33.9375,-73.5,18.83926392,91.58326721,756.7851563,24.08522034,62.421875,-12.43731689,694.3632813,23.22077942,-3.781517029,85.47589111,-2.272583008
56,0.1525989595,27.8872049,51.17867387,144.74578692,-10.49123737,16.07865258,2.728724488,5.56194354,21.93125,-16.146875,-34.28125,-74.05,17.27697754,91.55839539,756.1289063,24.08473206,61.15625,-11.99136353,694.9726563,22.84187317,-3.719993591,85.49932861,-2.418457031
57,0.1200751642,27.9445243,51.20364778,144.74104469,-10.51763482,16.12068732,2.717902783,5.568667027,22.14375,-16.121875,-34.625,-74.6,17.29620361,91.5584259,755.1679688,24.08470154,60.1953125,-11.99136353,694.9726563,22.24299622,-3.569114685,85.49932861,-2.418457031
58,0.08755136883,28.0018437,51.22862169,144.73630244999998,-10.54403227,16.16272206,2.707081079,5.575390514,22.35625,-16.096875,-34.96875,-75.15,18.28555298,92.36418152,755.2304688,23.25776672,59.53515625,-12.42443848,695.6953125,22.1678009,-3.604759216,85.83380127,-2.386352539
59,0.05502757351,28.0591631,51.2535956,144.73156022,-10.57042972,16.20475681,2.696259374,5.582114001,22.56875,-16.071875,-35.3125,-75.7,17.67086792,93.37043762,754.5878906,22.86360168,58.58007813,-12.40594482,696.0078125,21.96052551,-3.728294373,85.69415283,-2.424926758
60,0.02250377818,28.11648251,51.27856951,144.72681799,-10.59682717,16.24679155,2.685437669,5.588837489,22.78125,-16.046875,-35.65625,-76.25,17.68307495,93.37910461,753.8339844,22.86375427,58.25976563,-12.40710449,695.5742188,21.76399231,-3.576438904,85.77960205,-2.527832031
61,-0.0102007458,28.1728175,51.30393253,144.720729,-10.62320454,16.28869929,2.674321366,5.595481478,22.99375,-15.8734375,-35.45,-76.375,18.26992798,93.37400818,753.4433594,22.87644958,57.26367188,-12.41195679,696.1796875,21.59089661,-3.764671326,85.77960205,-2.528564453
62,-0.04290526978,28.22915249,51.32929554,144.71464000999998,-10.6495819,16.33060703,2.663205063,5.602125467,23.20625,-15.7,-35.24375,-76.5,18.29400635,94.82913208,752.1308594,22.0609436,55.640625,-12.42385864,696.4902344,20.94538879,-3.616477966,85.63116455,-2.56628418
63,-0.07560979376,28.28548749,51.35465856,144.70855103,-10.67595926,16.37251477,2.65208876,5.608769456,23.41875,-15.5265625,-35.0375,-76.625,18.26318359,95.23492432,751.8261719,21.65515137,55.3359375,-12.42385864,696.4902344,20.70515442,-3.46559906,85.63116455,-2.56628418
64,-0.1083143177,28.34182248,51.38002158,144.70246204,-10.70233663,16.41442251,2.640972457,5.615413445,23.63125,-15.353125,-34.83125,-76.75,17.67984009,95.86102295,751.8457031,21.64291382,55.04296875,-12.40252686,696.8027344,20.48957825,-3.281517029,85.78497314,-2.604980469
65,-0.1410188417,28.39815747,51.4053846,144.69637305999998,-10.72871399,16.45633025,2.629856153,5.622057434,23.84375,-15.1796875,-34.625,-76.875,17.15255737,96.69482422,750.84375,20.83868408,53.73828125,-12.4375,697.1054688,20.06916809,-3.251731873,85.62823486,-2.677001953
66,-0.1737556355,28.45353551,51.43113404,144.68901014,-10.75503265,16.49808987,2.61850024,5.628656761,24.01875,-15.146875,-34.95625,-77.35,17.15423584,96.69863892,751.1464844,20.83868408,53.73828125,-12.43917847,697.4082031,20.06916809,-3.251731873,85.77374268,-2.75
67,-0.2064924293,28.50891354,51.45688347,144.68164723,-10.78135132,16.53984949,2.607144327,5.635256089,24.19375,-15.1140625,-35.2875,-77.825,17.14984131,97.30992126,749.8632813,20.83918762,52.44921875,-12.41470337,697.4140625,19.68025208,-3.255638123,85.78399658,-2.57043457
68,-0.2392292232,28.56429158,51.48263291,144.67428431,-10.80766998,16.58160911,2.595788414,5.641855416,24.36875,-15.08125,-35.61875,-78.3,16.70501709,98.10029602,749.1738281,20.02348328,51.1484375,-11.96878052,698.0253906,19.23200989,-3.259056091,85.80743408,-2.716186523
69,-0.271966017,28.61966962,51.50838235,144.66692139,-10.83398864,16.62336873,2.584432501,5.648454744,24.54375,-15.0484375,-35.95,-78.775,16.71606445,98.10014343,748.8535156,20.02363586,50.828125,-11.96878052,698.0253906,19.03523254,-3.107200623,85.80743408,-2.716186523
70,-0.3047028108,28.67504765,51.53413179,144.65955848,-10.86030731,16.66512835,2.573076588,5.655054072,24.71875,-15.015625,-36.28125,-79.25,17.29278564,98.11273193,747.5507813,20.01306152,49.22070313,-11.97335815,698.3300781,19.21687317,-3.303489685,85.65948486,-2.7890625
71,-0.3373159477,28.72952606,51.56025668,144.65101091,-10.88652416,16.70672619,2.561559054,5.661629164,24.803125,-14.6921875,-36.55625,-79.5375,16.71264648,98.51487732,747.5195313,19.61851501,48.58203125,-11.97817993,698.9375,18.41023254,-3.267845154,85.659729,-2.789794922
72,-0.3699290846,28.78400446,51.58638157,144.64246333,-10.91274101,16.74832403,2.550041519,5.668204257,24.8875,-14.36875,-36.83125,-79.825,16.71350098,98.51435852,747.1914063,19.61903381,48.25390625,-11.97817993,698.9375,18.62068176,-3.42263031,85.659729,-2.789794922
73,-0.4025422215,28.83848287,51.61250647,144.63391576,-10.93895786,16.78992186,2.538523985,5.674779349,24.971875,-14.0453125,-37.10625,-80.1125,16.24810791,100.5457153,747.2734375,18.80282593,47.27929688,-11.51251221,699.9941406,17.96174622,-3.271263123,85.89849854,-2.763427734
74,-0.4351553584,28.89296128,51.63863136,144.62536819000002,-10.96517471,16.8315197,2.52700645,5.681354442,25.05625,-13.721875,-37.38125,-80.4,16.27716064,100.7589722,746.5683594,17.98718262,45.9765625,-11.54043579,700.5917969,17.51301575,-3.274925232,85.88970947,-2.798339844
75,-0.4677684953,28.94743969,51.66475626,144.61682061,-10.99139157,16.87311754,2.515488916,5.687929535,25.140625,-13.3984375,-37.65625,-80.6875,16.15057373,100.7532654,746.2597656,17.97494507,45.68359375,-11.97579956,700.5761719,17.29743958,-3.090843201,85.87115479,-2.796020508
76,-0.5001012059,29.00110465,51.69123632,144.60719175,-11.01745978,16.91454596,2.503909613,5.694483209,25.221875,-13.2234375,-37.9375,-80.575,16.13577271,101.3634338,745.6269531,17.97476196,45.04101563,-11.95278931,700.5859375,16.89533997,-3.092063904,85.87945557,-2.76171875
77,-0.5324339164,29.05476961,51.71771639,144.59756288,-11.043528,16.95597439,2.49233031,5.701036883,25.303125,-13.0484375,-38.21875,-80.4625,17.60327148,102.1875763,745.1992188,17.17146301,44.02148438,-12.84518433,701.1777344,16.27253723,-3.275169373,85.83502197,-2.760131836
78,-0.5647666269,29.10843458,51.74419645,144.58793401,-11.06959622,16.99740281,2.480751007,5.707590557,25.384375,-12.8734375,-38.5,-80.35,17.02792358,102.1967316,745.9609375,17.15907288,44.046875,-12.84280396,701.9140625,16.25349426,-3.24294281,86.18829346,-2.73034668
79,-0.5970993374,29.16209954,51.77067651,144.57830514,-11.09566444,17.03883124,2.469171704,5.714144232,25.465625,-12.6984375,-38.78125,-80.2375,16.05276489,102.2047729,744.6816406,17.17102051,42.44726563,-12.41201782,702.234375,16.08650208,-3.066184998,86.05889893,-2.805419922
80,-0.629432048,29.21576451,51.79715658,144.56867628,-11.12173265,17.08025967,2.457592402,5.720697906,25.546875,-12.5234375,-39.0625,-80.125,17.05029297,103.0107574,744.1035156,16.34388733,41.14648438,-12.84503174,702.9570313,15.60871887,-3.102806091,86.39361572,-2.7734375
81,-0.6613336028,29.2687298,51.82395927,144.55807933,-11.14760192,17.12151375,2.446070211,5.727217599,25.61875,-12.290625,-39.225,-80.225,17.05969238,103.0203705,745.015625,16.34388733,41.14648438,-12.85443115,703.8691406,15.60871887,-3.102806091,86.2456665,-2.847045898
82,-0.6932351577,29.32169509,51.85076195,144.54748238,-11.17347118,17.16276783,2.434548021,5.733737292,25.690625,-12.0578125,-39.3875,-80.325,15.92532349,103.8412628,744.3691406,15.52677917,40.19726563,-12.85614014,704.171875,14.95930481,-2.886009216,86.39117432,-2.920043945
83,-0.7251367126,29.37466038,51.87756464,144.53688542999998,-11.19934044,17.20402191,2.42302583,5.740256985,25.7625,-11.825,-39.55,-80.425,16.34231567,104.2748871,744.1503906,15.12113953,39.2421875,-13.30596924,704.9082031,14.72346497,-3.042747498,86.71783447,-2.890258789
84,-0.7570382674,29.42762567,51.90436733,144.52628848,-11.2252097,17.24527599,2.411503639,5.746776678,25.834375,-11.5921875,-39.7125,-80.525,16.80319214,104.8996735,744.1035156,15.12181091,38.59375,-13.75500488,705.5097656,14.73738098,-3.045677185,86.6963501,-2.998779297
85,-0.7889398223,29.48059096,51.93117001,144.51569153,-11.25107896,17.28653007,2.399981449,5.753296371,25.90625,-11.359375,-39.875,-80.625,16.20074463,104.6532135,744.5292969,14.72746277,38.2890625,-13.74673462,706.2402344,14.52497864,-2.861595154,86.75958252,-2.858642578
86,-0.8202675128,29.53299419,51.95825064,144.50424575,-11.27669609,17.32760652,2.388650321,5.759753457,26.025,-11.05625,-39.69375,-80.575,16.66571045,105.0419159,744.2539063,14.31758118,37.29101563,-14.17977905,706.9628906,14.31697083,-3.015892029,87.09381104,-2.826538086
87,-0.8515952032,29.58539742,51.98533126,144.49279997,-11.30231322,17.36868297,2.377319193,5.766210542,26.14375,-10.753125,-39.5125,-80.525,16.26913452,105.4774933,744.5292969,13.907547,36.9453125,-13.74920654,707.5839844,14.10310364,-2.862571716,87.11212158,-2.829589844
88,-0.8829228937,29.63780064,52.01241188,144.48135419,-11.32793035,17.40975943,2.365988065,5.772667628,26.2625,-10.45,-39.33125,-80.475,15.68652344,105.8666382,744.640625,13.5133667,36.31835938,-13.74972534,708.3222656,13.69514465,-2.526634216,87.17218018,-2.799682617
89,-0.9142505842,29.69020387,52.0394925,144.46990841000002,-11.35354748,17.45083588,2.354656937,5.779124714,26.38125,-10.146875,-39.15,-80.425,16.12609863,105.8798218,744.2890625,13.48983765,35.375,-14.18997192,708.9140625,13.45515442,-2.683372498,87.15313721,-2.797973633
90,-0.9455782746,29.7426071,52.06657313,144.45846262999999,-11.3791646,17.49191233,2.34332581,5.7855818,26.5,-9.84375,-38.96875,-80.375,16.15771484,106.2866516,744.6777344,13.07977295,35.02734375,-14.18759155,709.6503906,13.24177551,-2.530052185,87.50640869,-2.768188477
91,-0.9761982327,29.79460751,52.09387503,144.44628871,-11.40447369,17.53281105,2.332330537,5.791933352,26.734375,-9.7140625,-39.0,-80.2375,15.55010986,106.477478,743.4160156,12.27896118,33.7734375,-14.21066284,709.6425781,12.37922668,-2.500999451,87.49810791,-2.802490234
92,-1.006818191,29.84660792,52.12117694,144.43411479,-11.42978277,17.57370977,2.321335264,5.798284905,26.96875,-9.584375,-39.03125,-80.1,15.50973511,108.1328735,744.1425781,11.87368774,33.140625,-14.20031738,711.0019531,12.34944153,-2.505149841,87.56524658,-2.703857422
93,-1.037438149,29.89860832,52.14847884,144.42194087000001,-11.45509186,17.61460849,2.310339991,5.804636458,27.203125,-9.4546875,-39.0625,-79.9625,16.00088501,107.7085571,744.1152344,12.28012085,33.12890625,-14.63574219,710.9863281,12.40119934,-2.199485779,87.54669189,-2.701538086
