Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,2.124277366,3.384968646,5.65470693,7.66017388,-6.490564103,-3.079504251,48.37285046,141.1141514,1.6608738226299695,80.70978805300713,2.600705311586816,16.97539713217805,-6.057022002440604,-2.2647270780800692,7.580468748,12.6859375,-31.26875,-1.235278317
1,2.153684163,3.399301257,5.651007658,7.696133684,-6.513065117,-3.034074907,48.39304956,141.11153155,1.6036463649337411,80.97445209650017,2.4891808290859663,16.412355596330276,-6.086550978780484,-2.2814093199596686,7.292187498,12.2765625,-31.4625,-0.529199215
2,2.18309096,3.413633867,5.647308386,7.732093489,-6.535566132,-2.988645563,48.41324867,141.10891169,1.5411760625212367,81.40343612640164,2.4329343295956507,15.756668365613319,-6.1158788137499736,-2.2996506300010138,7.003906249,11.8671875,-31.65625,0.1768798857
3,2.214584657,3.42786481,5.643579414,7.768396413,-6.557793626,-2.942408088,48.43337474,141.10610044999999,1.5426443900781515,81.48758707441385,2.3779591369351,15.538990825688073,-6.144930440484127,-2.3194243459252584,6.789062499,11.35625,-31.659375,0.7274414091
4,2.246078354,3.442095753,5.639850442,7.804699337,-6.58002112,-2.896170613,48.4535008,141.10328922,1.5403838287461775,81.85392244648317,2.265882994223581,14.881710839279647,-6.173632340067985,-2.340694360927455,6.574218749,10.8453125,-31.6625,1.278002933
5,2.277572051,3.456326697,5.636121469,7.841002261,-6.602248614,-2.849933138,48.47362687,141.10047798,1.4828494325518178,82.25954595990486,2.156084004077472,14.183019028202516,-6.201912954616562,-2.36341507924085,6.359374999,10.334375,-31.665625,1.828564456
6,2.309065748,3.47055764,5.632392497,7.877305185,-6.624476109,-2.803695663,48.49375294,141.09766674,1.47929060414543,82.29936501529053,2.1562851729527694,13.963748732585795,-6.229703085800125,-2.3875314268657872,6.144531249,9.823437497,-31.66875,2.379125979
7,2.340559445,3.484788583,5.628663525,7.913608108,-6.646703603,-2.757458188,48.51387901,141.09485551,1.4793735603126061,82.64924184845395,2.100015861365953,13.396194359497112,-6.256936275482599,-2.4129789181921453,5.929687499,9.312499997,-31.671875,2.929687503
8,2.373973375,3.498863028,5.624914499,7.95021274,-6.668664667,-2.710487427,48.53402083,141.09192711,1.4801616459395175,83.1398126945294,1.8776077336051646,12.699626231736325,-6.283549165119475,-2.4396837795497195,5.800781249,8.714843747,-31.678125,3.442187503
9,2.407387305,3.512937472,5.621165473,7.986817373,-6.690625731,-2.663516665,48.55416266,141.0889987,1.4197030363574585,83.26192448521917,1.822588989466531,12.438413183826027,-6.309481830673869,-2.4675631310041735,5.671874999,8.117187497,-31.684375,3.954687503
