Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,7.974735188,-3.557308087,12.82584689,14.82050196,-0.1566005574,65.03691203,-87.80729588,129.79334973,-0.9305492902256272,102.16565616822723,-0.03516078352617253,-0.8099279348865559,-13.978509507824905,0.221589033670899,0.9035156249,15.0046875,-3.986718749,-8.8109375
1,7.9719188,-3.556985213,12.82335895,14.82065363,-0.1553107763,65.07374723,-87.80356938,129.82784139,-0.887911207793436,102.4550627489307,0.05060766762298096,-0.8086964174995008,-13.946043004976758,0.26126641670305256,0.8953124999,14.784375,-3.864843749,-8.759375
2,7.969102411,-3.556662338,12.82087102,14.8208053,-0.1540209953,65.11058242,-87.79984287,129.86233305,-0.9350969247664386,102.517870140925,0.05107429725611358,-0.7366526503567787,-13.913251831570127,0.3007009695046972,0.8871093749,14.5640625,-3.742968749,-8.7078125
3,7.966286022,-3.556339463,12.81838309,14.82095698,-0.1527312143,65.14741762,-87.79611636,129.8968247,-0.8409243295816388,102.72620183486238,0.05114164586945784,-0.772366654581376,-13.88021930769614,0.3397800511323749,0.8789062532,14.34375,-3.621093751,-8.656249999
4,7.965087357,-3.55525724,12.8160531,14.82102794,-0.1515869074,65.18221096,-87.79198734,129.93055437,-0.7495258555860315,102.9971356600145,0.04993899217083346,-0.772366654581376,-13.84703211553005,0.3783933824500413,1.397265628,14.2078125,-3.722656251,-8.514843749
5,7.963888691,-3.554175017,12.8137231,14.82109891,-0.1504426006,65.2170043,-87.78785831,129.96428403,-0.7504879784986916,103.06137981441196,0.09308058563216579,-0.7356263858675662,-13.81378005356999,0.4164337558496452,1.915625003,14.071875,-3.824218751,-8.373437499
6,7.962690026,-3.553092793,12.8113931,14.82116988,-0.1492982937,65.25179764,-87.78372928,129.99801369,-0.7035299639543071,103.26909574702859,0.05171891963807181,-0.7042226924976618,-13.780555768131363,0.45379771399401153,2.433984378,13.9359375,-3.925781251,-8.232031249
7,7.961491361,-3.55201057,12.80906311,14.82124085,-0.1481539868,65.28659098,-87.77960026,130.03174336,-0.5681271929548011,103.41934086824931,0.007256010646615593,-0.6699454585579621,-13.747454462071108,0.4903861908546025,2.952343753,13.8,-4.027343751,-8.090624999
8,7.960292695,-3.550928347,12.80673311,14.82131182,-0.1470096799,65.32138433,-87.77547123,130.06547302,-0.5224199382073835,103.49856848156205,-0.034166589804218286,-0.6344367072312073,-13.714573581139456,0.5261051085283762,3.470703131,13.6640625,-4.128906251,-7.949218749
9,7.960894818,-3.549077593,12.80460852,14.82137298,-0.1460268425,65.35398989,-87.77095423,130.09797518,-0.42995992191851357,103.56404415860105,0.008994246124825288,-0.6660456534989544,-13.682012478668058,0.5608659235564257,4.521875006,13.421875,-4.361718751,-7.816406249
10,7.961496941,-3.54722684,12.80248392,14.82143414,-0.1450440051,65.38659546,-87.76643723,130.13047735,-0.3832520593335225,103.69437975135827,0.008994246124825288,-0.6660456534989544,-13.649872059516671,0.5945861168387119,5.573046881,13.1796875,-4.594531251,-7.683593749
11,7.962099063,-3.545376087,12.80035933,14.8214953,-0.1440611677,65.41920103,-87.76192023,130.16297951,-0.3365025048078439,103.69479025189949,-0.033682321248042706,-0.6309474079678846,-13.618254404365748,0.6271896218105176,6.624218756,12.9375,-4.827343751,-7.550781249
12,7.962701186,-3.543525333,12.79823473,14.82155646,-0.1430783302,65.4518066,-87.75740323,130.19548167,-0.292212777935412,103.82451008333595,-0.07761285553348676,-0.5927703689691772,-13.587262375575179,0.6586071863721193,7.675390631,12.6953125,-5.060156251,-7.417968749
13,7.963303308,-3.54167458,12.79611013,14.82161763,-0.1420954928,65.48441216,-87.75288623,130.22798384,-0.24379554357535438,104.03099450381998,-0.12027499101484915,-0.5586983879273201,-13.55699920592013,0.6887766651490387,8.726562501,12.453125,-5.292968752,-7.285156249
14,7.965847817,-3.539063158,12.79423184,14.82173188,-0.1412930128,65.51471167,-87.74806823,130.25886162,-0.19852124425948692,104.06465597906616,-0.07510812876614437,-0.5630086987820129,-13.527568071595464,0.717643239921973,8.895312501,12.44375,-5.616406252,-7.103906249
15,7.968392325,-3.536451736,12.79235355,14.82184612,-0.1404905328,65.54501119,-87.74325023,130.2897394,-0.19951223083955988,104.16050908498586,-0.0776481333795727,-0.5940018863562323,-13.499071650994917,0.7451595674128795,9.064062501,12.434375,-5.939843752,-6.922656249
16,7.970936833,-3.533840314,12.79047526,14.82196037,-0.1396880528,65.5753107,-87.73843223,130.32061718,-0.15378252666645648,104.3688407684143,-0.0776481333795727,-0.5940018863562323,-13.471611670887851,0.7712858550428052,9.232812501,12.425,-6.263281252,-6.741406249
17,7.973481341,-3.531228892,12.78859697,14.82207462,-0.1388855729,65.60561021,-87.73361424,130.35149496,-0.20244029172840675,104.39880769675378,-0.034540214214403564,-0.5911283457864371,-13.445288441657782,0.7959898667970476,9.401562501,12.415625,-6.586718752,-6.560156249
18,7.976025849,-3.52861747,12.78671867,14.82218887,-0.1380830929,65.63590972,-87.72879624,130.38237275,-0.20310094948348517,104.46284660088064,-0.03569476176214046,-0.5909230928885946,-13.420200383229949,0.819246862828175,9.570312503,12.40625,-6.910156252,-6.378906248
19,7.980597516,-3.525270185,12.78511797,14.82240463,-0.1374822773,65.66381797,-87.72382968,130.41130593,-0.158638040501487,104.56034172998308,0.006951338376577656,-0.5586983879273201,-13.396443543316122,0.8410394777017328,10.084375,12.39375,-7.203125002,-6.051562498
