Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity
35,0.5047099822,57.55169948,-20.0323814,64.78334603,0.7398383913,-4.590401106,-0.3197273651,-0.5533380155,-7.155091793,0.1603364952,479.2441406,408.8085938,888.0527344,0.5341494000000169,-0.8965962999999966,-7.1733199999926
36,0.5032157251,57.51414951,-20.06551916,64.7761727,0.7357754457,-4.59574707,-0.3191932157,-0.5521123656,-7.15950063,0.159439899,479.2167969,408.4980469,887.7148438,0.5341494000000169,-0.896596200000016,-7.173330000000533
37,0.501721468,57.47659954,-20.09865692,64.76899937,0.7317125001,-4.601093035,-0.3186590663,-0.5508867157,-7.163909466,0.1585433028,479.5351563,407.7558594,887.2910156,0.5341493999999614,-0.8965961999999883,-7.173330000000533
38,0.5000730894,57.4383341,-20.13224505,64.76236269,0.7276493954,-4.606365486,-0.3180196526,-0.5495231103,-7.168351366,0.1576027646,479.5351563,408.1875,887.7226563,0.6394137000000355,-0.9405382000000073,-6.636679999999728
39,0.4984247107,57.40006866,-20.16583318,64.75572602,0.7235862907,-4.611637937,-0.3173802389,-0.5481595049,-7.172793267,0.1566622263,479.8808594,407.4472656,887.328125,0.63941369999998,-0.9405382999999878,-6.636670000006006
40,0.496776332,57.36180322,-20.19942131,64.74908934,0.719523186,-4.616910388,-0.3167408252,-0.5467958995,-7.177235168,0.1557216881,480.2089844,406.5371094,886.7460938,0.63941369999998,-0.9405382000000073,-6.636679999999728
41,0.4951279533,57.32353778,-20.23300944,64.74245266,0.7154600813,-4.622182839,-0.3161014115,-0.5454322941,-7.181677068,0.1547811499,480.1835938,406.5371094,886.7207031,0.6394137000000355,-0.9405382000000073,-6.636679999999728
42,0.4934795747,57.28527235,-20.26659757,64.73581599,0.7113969766,-4.62745529,-0.3154619978,-0.5440686887,-7.186118969,0.1538406117,480.4902344,406.8417969,887.3320313,0.63941369999998,-0.9405382000000073,-6.6366699999917955
43,0.491682235,57.24660858,-20.30044665,64.72975357,0.7073468896,-4.632664885,-0.3147220841,-0.5425659588,-7.190594283,0.1528566798,481.8066406,405.7910156,887.5976563,0.7399136999999834,-0.9839318999999846,-6.062420000006341
44,0.4898848954,57.20794481,-20.33429574,64.72369116,0.7032968026,-4.63787448,-0.3139821705,-0.5410632289,-7.195069597,0.1518727479,481.15625,405.7910156,886.9472656,0.7399136000000306,-0.9839319000000124,-6.062409999998408
45,0.4880875558,57.16928105,-20.36814482,64.71762874,0.6992467156,-4.643084075,-0.3132422568,-0.539560499,-7.199544912,0.1508888159,481.4511719,406.2246094,887.6757813,0.7399136999999834,-0.9839319999999929,-6.062420000006341
46,0.4862902161,57.13061728,-20.4019939,64.71156633,0.6951966286,-4.64829367,-0.3125023432,-0.5380577691,-7.204020226,0.149904884,481.7695313,405.9199219,887.6894531,0.7399136000000306,-0.9839319000000124,-6.062409999998408
47,0.4844928765,57.09195352,-20.43584298,64.70550391,0.6911465416,-4.653503265,-0.3117624295,-0.5365550392,-7.20849554,0.1489209521,481.7695313,404.8789063,886.6484375,0.7399136999999834,-0.9839318999999846,-6.06241999999213
48,0.4825516857,57.05323017,-20.46975567,64.70002714,0.6871218554,-4.658664447,-0.3109271346,-0.5349152699,-7.213002759,0.1478936774,482.4179688,404.5761719,886.9941406,0.8352949000000054,-1.027274699999997,-5.476770000001352
49,0.4806104949,57.01450683,-20.50366836,64.69455036,0.6830971691,-4.66382563,-0.3100918396,-0.5332755007,-7.217509979,0.1468664027,482.46875,405.0019531,887.4707031,0.8352950000000137,-1.027274699999997,-5.476780000009285
50,0.4786693042,56.97578348,-20.53758105,64.68907359,0.6790724829,-4.668986813,-0.3092565447,-0.5316357314,-7.222017198,0.1458391281,483.0566406,404.6972656,887.7539063,0.8352948999999499,-1.0272746000000166,-5.476769999987141
51,0.4767281134,56.93706014,-20.57149374,64.68359681,0.6750477967,-4.674147996,-0.3084212497,-0.5299959622,-7.226524417,0.1448118534,483.0488281,404.0917969,887.140625,0.8352950000000137,-1.027274699999997,-5.476780000009285
52,0.4747869226,56.89833679,-20.60540643,64.67812004,0.6710231104,-4.679309179,-0.3075859548,-0.5283561929,-7.231031637,0.1437845787,483.7050781,403.6582031,887.3632813,0.8352949000000054,-1.027274699999997,-5.476770000001352
53,0.4727070519,56.85989854,-20.63918625,64.6732108,0.667034501,-4.684438492,-0.3066602019,-0.5265849732,-7.23556849,0.1427141366,483.7167969,403.6542969,887.3710938,0.9257529000000209,-1.0704420999999853,-4.909239999989268
54,0.4706271812,56.82146028,-20.67296607,64.66830156,0.6630458915,-4.689567805,-0.305734449,-0.5248137535,-7.240105343,0.1416436945,483.6894531,403.0332031,886.7226563,0.9257528999999654,-1.070442100000013,-4.909240000003479
55,0.4685473104,56.78302203,-20.70674589,64.66339232,0.6590572821,-4.694697118,-0.3048086961,-0.5230425338,-7.244642197,0.1405732524,483.7011719,402.2949219,885.9960938,0.9257529000000209,-1.070442100000013,-4.909240000003479
56,0.4664674397,56.74458378,-20.74052572,64.65848308,0.6550686726,-4.699826431,-0.3038829433,-0.5212713141,-7.24917905,0.1395028103,484.3164063,402.2949219,886.6113281,0.9257528000000126,-1.0704420999999853,-4.909240000003479
57,0.464387569,56.70614552,-20.77430554,64.65357384,0.6510800632,-4.704955745,-0.3029571904,-0.5195000944,-7.253715904,0.1384323682,485.2832031,401.6777344,886.9609375,0.9257528999999654,-1.070442100000013,-4.909239999989268
58,0.4621764299,56.66832701,-20.80776552,64.64918405,0.6471354508,-4.710070403,-0.3019461719,-0.5176067189,-7.258279031,0.1373207527,484.6523438,401.6777344,886.3300781,1.011018500000016,-1.111615499999996,-4.389790000004723
59,0.4599652909,56.63050849,-20.8412255,64.64479427,0.6431908384,-4.715185062,-0.3009351533,-0.5157133435,-7.262842158,0.1362091371,484.6796875,401.0703125,885.75,1.0110186000000243,-1.1116156000000044,-4.38977999999679
60,0.4577541518,56.59268997,-20.87468548,64.64040448,0.6392462261,-4.72029972,-0.2999241348,-0.5138199681,-7.267405285,0.1350975216,485.28125,400.765625,886.046875,1.0110184999999605,-1.111615499999996,-4.389790000004723
61,0.4555430127,56.55487145,-20.90814546,64.6360147,0.6353016137,-4.725414379,-0.2989131162,-0.5119265927,-7.271968412,0.133985906,485.9296875,400.4628906,886.3925781,1.0110186000000243,-1.1116156000000044,-4.38977999999679
62,0.4533318736,56.51705293,-20.94160544,64.63162491,0.6313570013,-4.730529037,-0.2979020977,-0.5100332173,-7.276531539,0.1328742905,485.9296875,400.4628906,886.3925781,1.011018500000016,-1.111615499999996,-4.389790000004723
63,0.4510002045,56.48016267,-20.97457761,64.62767816,0.6274605465,-4.735646312,-0.2968122669,-0.5080300491,-7.281116358,0.1317254295,486.2382813,400.1542969,886.3925781,1.089830799999969,-1.148861000000001,-3.9467499999972233
64,0.4486685354,56.44327241,-21.00754977,64.62373141,0.6235640916,-4.740763587,-0.2957224361,-0.5060268809,-7.285701177,0.1305765684,486.8828125,399.5449219,886.4277344,1.0898308000000245,-1.1488610999999815,-3.9467499999972233
65,0.4463368663,56.40638214,-21.04052193,64.61978466,0.6196676367,-4.745880862,-0.2946326054,-0.5040237128,-7.290285996,0.1294277074,487.203125,399.2382813,886.4414063,1.0898306999999607,-1.148861000000001,-3.946750000011434
66,0.4440051972,56.36949188,-21.07349409,64.61583791,0.6157711818,-4.750998137,-0.2935427746,-0.5020205446,-7.294870815,0.1282788464,487.53125,399.2382813,886.7695313,1.0898308000000245,-1.148861000000001,-3.9467499999972233
67,0.4416735281,56.33260162,-21.10646625,64.61189115,0.611874727,-4.756115412,-0.2924529438,-0.5000173764,-7.299455634,0.1271299853,487.53125,399.234375,886.765625,1.0898308000000245,-1.1488611000000093,-3.9467599999909453
68,0.4392359579,56.29690735,-21.13880896,64.60828867,0.6080269483,-4.761251901,-0.2912917347,-0.4979189077,-7.304056807,0.1259506151,487.5234375,398.9238281,886.4472656,1.1612090999999491,-1.1793702000000017,-3.602480000012065
69,0.4367983876,56.26121309,-21.17115168,64.60468619,0.6041791696,-4.766388389,-0.2901305255,-0.495820439,-7.308657979,0.1247712448,487.84375,398.6289063,886.4726563,1.161209200000013,-1.179370299999996,-3.602479999997854
70,0.4343608174,56.22551882,-21.20349439,64.60108371,0.6003313909,-4.771524877,-0.2889693164,-0.4937219702,-7.313259152,0.1235918745,487.84375,398.0136719,885.8574219,1.1612091000000047,-1.179370299999996,-3.602479999997854
71,0.4319232472,56.18982456,-21.2358371,64.59748123,0.5964836122,-4.776661366,-0.2878081072,-0.4916235015,-7.317860325,0.1224125043,488.171875,398.0136719,886.1855469,1.161209200000013,-1.1793702000000017,-3.602479999997854
72,0.4294856769,56.1541303,-21.26817981,64.59387874,0.5926358335,-4.781797854,-0.2866468981,-0.4895250328,-7.322461498,0.121233134,488.8242188,398.0136719,886.8378906,1.1612091000000047,-1.179370299999996,-3.602490000005787
73,0.426960998,56.11984998,-21.29978113,64.59050645,0.5888344441,-4.786967564,-0.2854219242,-0.4873475508,-7.327071592,0.120033882,489.1464844,398.0097656,887.15625,1.2249738999999815,-1.1992520000000118,-3.372289999987288
74,0.4244363191,56.08556966,-21.33138246,64.58713415,0.5850330547,-4.792137273,-0.2841969503,-0.4851700689,-7.331681686,0.1188346299,489.1367188,397.4003906,886.5371094,1.224973900000037,-1.1992520999999923,-3.3723000000094316
75,0.4219116401,56.05128935,-21.36298378,64.58376185,0.5812316653,-4.797306982,-0.2829719763,-0.4829925869,-7.336291781,0.1176353779,489.8066406,397.6933594,887.5,1.2249739999999898,-1.1992519999999978,-3.372299999995221
76,0.4193869612,56.01700903,-21.3945851,64.58038955,0.5774302759,-4.802476692,-0.2817470024,-0.4808151049,-7.340901875,0.1164361258,490.1269531,397.6933594,887.8203125,1.2249738999999815,-1.199252100000006,-3.372299999995221
77,0.4168622823,55.98272871,-21.42618643,64.57701726,0.5736288866,-4.807646401,-0.2805220285,-0.478637623,-7.345511969,0.1152368738,490.1113281,397.3886719,887.5,1.2249738999999815,-1.1992519999999978,-3.372290000001499
78,0.4142721827,55.95002254,-21.45696654,64.57375384,0.5698697726,-4.812858921,-0.279240566,-0.476397752,-7.350121375,0.1140315574,490.4296875,397.3886719,887.8183594,1.2814624999999968,-1.2053164000000032,-3.263420000010342
79,0.4116820831,55.91731636,-21.48774665,64.57049043,0.5661106587,-4.818071441,-0.2779591034,-0.474157881,-7.35473078,0.112826241,490.7363281,396.7636719,887.5,1.2814626000000051,-1.2053164000000032,-3.2634099999881983
80,0.4090919835,55.88461018,-21.51852676,64.56722702,0.5623515448,-4.823283961,-0.2766776409,-0.47191801,-7.359340186,0.1116209246,490.7363281,396.7636719,887.5,1.2814624999999968,-1.2053163999999894,-3.263410000002409
81,0.4065018839,55.851904,-21.54930687,64.56396361,0.5585924309,-4.828496481,-0.2753961783,-0.469678139,-7.363949591,0.1104156082,491.3710938,397.0683594,888.4394531,1.2814626000000051,-1.2053164000000032,-3.263410000002409
82,0.4039117843,55.81919782,-21.58008698,64.56070019,0.554833317,-4.833709001,-0.2741147158,-0.467438268,-7.368558997,0.1092102918,491.71875,397.3828125,889.1015625,1.2814624999999968,-1.2053164000000032,-3.263419999996131
83,0.4012813882,55.78816679,-21.6099973,64.55742536,0.5511112799,-4.838969024,-0.2727839112,-0.465151725,-7.373156414,0.1080163001,491.71875,397.3828125,889.1015625,1.3308046000000129,-1.1939916999999938,-3.2748300000093877
84,0.398650992,55.75713575,-21.63990761,64.55415052,0.5473892428,-4.844229048,-0.2714531067,-0.462865182,-7.37775383,0.1068223085,492.0,397.0644531,889.0644531,1.3308045000000046,-1.1939915999999995,-3.2748400000031097
85,0.3960205959,55.72610472,-21.66981793,64.55087569,0.5436672058,-4.849489071,-0.2701223021,-0.4605786389,-7.382351247,0.1056283168,492.3046875,396.7402344,889.0449219,1.3308046000000129,-1.1939917000000078,-3.274829999995177
86,0.3933901997,55.69507368,-21.69972825,64.54760085,0.5399451687,-4.854749095,-0.2687914976,-0.4582920959,-7.386948664,0.1044343251,492.6386719,396.4511719,889.0898438,1.3308045000000046,-1.1939916999999938,-3.2748400000031097
87,0.3907598036,55.66404265,-21.72963857,64.54432601,0.5362231316,-4.860009119,-0.267460693,-0.4560055529,-7.39154608,0.1032403334,492.6503906,395.8417969,888.4921875,1.3308045999999574,-1.1939917000000078,-3.274839999988899
88,0.388117304,55.63473301,-21.75865838,64.54092827,0.5325327803,-4.865316839,-0.2660875665,-0.4536861185,-7.396117963,0.1020783122,493.2734375,396.5859375,889.859375,1.3731265000000437,-1.1620212000000019,-3.39774000001114
89,0.3854748044,55.60542336,-21.78767819,64.53753053,0.5288424289,-4.87062456,-0.26471444,-0.4513666841,-7.400689846,0.1009162911,493.3007813,396.578125,889.8789063,1.3731264999999881,-1.1620210999999936,-3.3977399999969293
90,0.3828323048,55.57611372,-21.816698,64.53413278,0.5251520776,-4.87593228,-0.2633413135,-0.4490472498,-7.405261728,0.09975426994,493.6054688,395.53125,889.1367188,1.3731264999999881,-1.1620211599999986,-3.397750000004862
91,0.3801898052,55.54680408,-21.8457178,64.53073504,0.5214617262,-4.881240001,-0.261968187,-0.4467278154,-7.409833611,0.09859224879,493.9257813,395.8359375,889.7617188,1.3731264999999881,-1.1620211499999977,-3.3977399999969293
92,0.3775473056,55.51749443,-21.87473761,64.52733729,0.5177713749,-4.886547721,-0.2605950604,-0.444408381,-7.414405494,0.09743022764,494.28125,395.8417969,890.1230469,1.3731265999999964,-1.1620211499999977,-3.3977499999906513
93,0.3749209787,55.4899054,-21.90286823,64.52372291,0.5141085651,-4.891899061,-0.2591854294,-0.4420666499,-7.418937737,0.09632221422,494.8535156,396.2753906,891.1289063,1.4096310000000223,-1.1080134200000118,-3.6143800000019155
94,0.3722946518,55.46231636,-21.93099885,64.52010853,0.5104457554,-4.8972504,-0.2577757984,-0.4397249187,-7.423469981,0.09521420079,494.5292969,396.2753906,890.8046875,1.4096310000000223,-1.1080134299999989,-3.6143800000019155
95,0.3696683249,55.43472732,-21.95912947,64.51649414,0.5067829457,-4.902601739,-0.2563661673,-0.4373831876,-7.428002225,0.09410618737,494.5566406,395.8417969,890.3984375,1.409631099999975,-1.108013419999998,-3.6143899999956375
96,0.3670419979,55.40713828,-21.98726009,64.51287976,0.503120136,-4.907953078,-0.2549565363,-0.4350414565,-7.432534468,0.09299817394,495.2050781,395.5371094,890.7421875,1.4096310000000223,-1.1080134299999989,-3.6143800000019155
97,0.364415671,55.37954925,-22.01539071,64.50926537,0.4994573263,-4.913304417,-0.2535469053,-0.4326997253,-7.437066712,0.09189016052,495.8457031,395.5449219,891.390625,1.4096309999999668,-1.108013419999998,-3.6143900000098483
98,0.3618326862,55.35364506,-22.04264764,64.50536706,0.4958197243,-4.918691334,-0.2521046923,-0.430342612,-7.441546446,0.09085909919,495.8457031,395.5332031,891.3789063,1.4422130000000255,-1.0310613299999993,-3.8983099999967408
99,0.3592497013,55.32774088,-22.06990457,64.50146874,0.4921821223,-4.924078251,-0.2506624792,-0.4279854986,-7.44602618,0.08982803786,495.828125,395.8378906,891.6660156,1.4422130999999783,-1.0310613299999993,-3.8983199999904627
100,0.3566667164,55.30183669,-22.0971615,64.49757043,0.4885445203,-4.929465168,-0.2492202662,-0.4256283853,-7.450505914,0.08879697653,495.8164063,395.2285156,891.0449219,1.4422129999999977,-1.0310613299999993,-3.8983100000109516
101,0.3540837315,55.27593251,-22.12441843,64.49367211,0.4849069182,-4.934852085,-0.2477780532,-0.423271272,-7.454985648,0.08776591521,495.8164063,395.2285156,891.0449219,1.4422130000000255,-1.0310613199999985,-3.8983199999904627
102,0.3515007466,55.25002832,-22.15167536,64.48977379,0.4812693162,-4.940239002,-0.2463358402,-0.4209141586,-7.459465382,0.08673485388,496.4609375,395.5332031,891.9941406,1.4422129999999977,-1.0310613299999993,-3.8983200000046736
103,0.3489863575,55.22574715,-22.17808341,64.48555628,0.4776558343,-4.945651195,-0.2448636602,-0.4185447027,-7.463881534,0.08580321968,497.0898438,396.2753906,893.3652344,1.4721799999999896,-0.9316342000000033,-4.217510000003699
104,0.3464719684,55.20146597,-22.20449145,64.48133877,0.4740423525,-4.951063388,-0.2433914802,-0.4161752468,-7.468297686,0.08487158547,497.0898438,396.2753906,893.3652344,1.4721799999999896,-0.9316342100000041,-4.217510000003699
105,0.3439575793,55.1771848,-22.2308995,64.47712125,0.4704288706,-4.95647558,-0.2419193002,-0.4138057909,-7.472713838,0.08393995127,497.1015625,396.2753906,893.3769531,1.4721800000000174,-0.9316342000000033,-4.217519999997421
106,0.3414431902,55.15290362,-22.25730754,64.47290374,0.4668153887,-4.961887773,-0.2404471202,-0.411436335,-7.47712999,0.08300831707,497.7382813,396.2714844,894.0097656,1.4721799999999896,-0.9316341999999894,-4.217509999989488
107,0.3389288011,55.12862245,-22.28371559,64.46868623,0.4632019069,-4.967299966,-0.2389749402,-0.4090668791,-7.481546142,0.08207668287,498.0585938,396.2714844,894.3300781,1.4721799999999896,-0.9316342000000033,-4.217510000003699
108,0.3365050262,55.10588812,-22.30930313,64.46415029,0.4596118623,-4.972727581,-0.2374747599,-0.4066842751,-7.485891251,0.08126450823,498.1132813,396.59375,894.7070313,1.5001803000000147,-0.8121746399999963,-4.535939999996685
109,0.3340812512,55.08315379,-22.33489066,64.45961434,0.4560218178,-4.978155196,-0.2359745796,-0.4043016711,-7.49023636,0.0804523336,498.0820313,396.9003906,894.9824219,1.500180299999987,-0.8121746300000093,-4.535950000004618
110,0.3316574763,55.06041946,-22.3604782,64.4550784,0.4524317732,-4.983582811,-0.2344743993,-0.4019190671,-7.494581469,0.07964015896,498.4003906,396.9003906,895.3007813,1.5001803000000147,-0.8121746399999963,-4.535939999996685
111,0.3292337014,55.03768514,-22.38606573,64.45054245,0.4488417287,-4.989010426,-0.232974219,-0.3995364631,-7.498926578,0.07882798433,498.4003906,397.6386719,896.0390625,1.500180299999987,-0.8121746299999955,-4.535950000004618
112,0.3268099264,55.01495081,-22.41165327,64.44600651,0.4452516841,-4.994438041,-0.2314740387,-0.3971538591,-7.503271687,0.07801580969,499.0488281,397.6503906,896.6992188,1.5001803000000147,-0.8121746400000102,-4.535939999996685
113,0.3244947395,54.99368462,-22.43644684,64.44119189,0.441684392,-4.999873773,-0.2299467815,-0.3947543918,-7.507542643,0.07734023944,499.3691406,397.9550781,897.3242188,1.5272571999999929,-0.6755702499999933,-4.814620000004766
114,0.3221795525,54.97241844,-22.46124041,64.43637726,0.4381170999,-5.005309506,-0.2284195243,-0.3923549244,-7.5118136,0.07666466918,499.0253906,398.2617188,897.2871094,1.5272571999999929,-0.6755702599999941,-4.814629999998488
115,0.3198643656,54.95115225,-22.48603398,64.43156264,0.4345498077,-5.010745239,-0.2268922671,-0.3899554571,-7.516084557,0.07598909892,499.6640625,398.5800781,898.2441406,1.5272572000000206,-0.675570260000008,-4.814620000004766
