Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,-0.7824461973,8.296223924,-1.539351815,15.67050051,-10.41667251,61.38868224,32.6991384,138.27514102,0.669636339109752,92.17555427794768,1.958606343187224,8.879916327556915,5.0896594792116145,1.8939410312815932,15.0,-16.453125,-36.46875,-49.53125
1,-0.7926681904,8.286546249,-1.540658274,15.69644242,-10.43561565,61.41008253,32.71007745,138.26337182,0.6087297652735304,92.23422103975535,1.958098234454638,8.829478848793748,5.079484439693342,1.8678153065311889,15.0625,-16.55625,-36.625,-49.51875
2,-0.8028901836,8.276868573,-1.541964732,15.72238433,-10.45455879,61.43148282,32.72101649,138.25160262,0.6073941675840978,92.41738871899422,1.9028555079850489,8.876199881753314,5.069502598442821,1.8399838014442798,15.125,-16.659375,-36.78125,-49.50625
3,-0.8131121767,8.267190897,-1.54327119,15.74832624,-10.47350194,61.45288312,32.73195553,138.23983343,0.5510418988786953,92.55834820251444,1.9586747821950392,8.835318977913694,5.0597474974459695,1.810415513619864,15.1875,-16.7625,-36.9375,-49.49375
4,-0.8233341699,8.257513221,-1.544577649,15.77426815,-10.49244508,61.47428341,32.74289458,138.22806423,0.5484246252123683,92.65683401970779,1.9029426123003739,8.788332483860007,5.050252065302942,1.779081922977242,15.25,-16.865625,-37.09375,-49.48125
5,-0.833556163,8.247835545,-1.545884107,15.80021006,-10.51138822,61.4956837,32.75383362,138.21629503,0.43074685300713556,92.89787207611282,1.8476397417601087,8.793641692150867,5.041048466388616,1.7459570671154512,15.3125,-16.96875,-37.25,-49.46875
6,-0.8434282768,8.238479057,-1.546319143,15.82610897,-10.52948935,61.51747039,32.76419109,138.20473979,0.3718893016649677,92.99609242269793,1.8476397417601087,8.793641692150867,5.032167963497179,1.711017615475086,15.2578125,-16.9875,-37.6125,-49.24375
7,-0.8533003905,8.229122568,-1.546754179,15.85200788,-10.54759048,61.53925707,32.77454856,138.19318455,0.2509140134556575,93.17660550458714,1.9013291104315326,8.747186120285424,5.023640795832466,1.6742429425635523,15.203125,-17.00625,-37.975,-49.01875
8,-0.8631725043,8.219766079,-1.547189215,15.8779068,-10.56569161,61.56104375,32.78490603,138.18162931,0.25112970003397894,93.41817448861707,1.9013726632687733,8.615252293577981,5.015496073885336,1.6356152004588378,15.1484375,-17.025,-38.3375,-48.79375
9,-0.873044618,8.210409591,-1.547624251,15.90380571,-10.58379274,61.58283043,32.7952635,138.17007406,0.24799394889568468,93.41711264695888,1.8461983744478425,8.617375976894326,5.00776169244877,1.595119390779932,15.09375,-17.04375,-38.7,-48.56875
