Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,19.45243936,13.03069705,9.633428248,33.90116375,-41.33503458,112.9561668,-67.5934676,145.70120012,0.8816769931362555,126.42286782195038,0.37864609881073735,-0.36500806999660207,-12.05735252925751,0.21631665987645327,2.410937501,-23.159375,-12.33125,-20.85
1,19.45786738,13.01993898,9.645974132,33.90558894,-41.3403669,112.9765556,-67.65532514,145.72580815,0.9410862042813455,126.38357968059803,0.43439900754332317,-0.3612916241930003,-12.030335511207806,0.1935963088055699,2.009765626,-23.328125,-12.1640625,-20.703125
2,19.46302805,13.00928592,9.658270886,33.90981817,-41.34586952,112.9961209,-67.71663032,145.75118353,0.9392860508324838,126.19908468909277,0.4338224607543323,-0.4090744988107373,-12.003145812924357,0.17093101502854066,1.89609375,-23.43125,-11.6921875,-20.7625
3,19.46818872,12.99863287,9.670567639,33.91404741,-41.35137214,113.0156862,-67.77793549,145.77655891,0.9375771494393478,126.15608010873258,0.37864817274889573,-0.4072162759089365,-11.975864888626516,0.14841640993092578,1.782421875,-23.534375,-11.2203125,-20.821875
4,19.47334938,12.98797981,9.682864393,33.91827664,-41.35687476,113.0352515,-67.83924066,145.80193429,0.9370296373768263,126.09741336051647,0.37864817274889573,-0.4072162759089365,-11.948577225100953,0.12614808530730268,1.66875,-23.6375,-10.7484375,-20.88125
5,19.47851005,12.97732675,9.695161147,33.92250587,-41.36237738,113.0548168,-67.90054583,145.82730967,0.8152662634046891,125.99600747536527,0.3769434190961604,-0.3599643221202854,-11.92137001084808,0.10422090037558039,1.555078125,-23.740625,-10.2765625,-20.940625
6,19.48367072,12.96667369,9.707457901,33.92673511,-41.36788,113.0743821,-67.961851,145.85268505,0.8131342844716276,125.99441471967381,0.432003642133877,-0.3612916241930003,-11.894332767642046,0.08272829739809028,1.44140625,-23.84375,-9.804687501,-21.0
7,19.48849542,12.95616074,9.719394012,33.93071328,-41.37350683,113.093055,-68.02273535,145.87877491,0.8721909310227658,125.8961943594971,0.37626939857288483,-0.40854357798165136,-11.86755694387397,0.06176163368811201,1.782812499,-23.6125,-9.6015625,-21.10625
8,19.49332012,12.94564778,9.731330124,33.93469146,-41.37913366,113.1117279,-68.0836197,145.90486476,0.8122632425416242,125.83566938498132,0.43312770112130483,-0.41411824668705405,-11.841135469518864,0.04140953767375924,2.124218749,-23.38125,-9.3984375,-21.2125
9,19.49814482,12.93513482,9.743266236,33.93866963,-41.38476049,113.1304009,-68.14450405,145.93095462,0.8126946156982671,125.79452301732925,0.43312770112130483,-0.41411824668705405,-11.815162273282247,0.021757296281057662,2.465624999,-23.15,-9.1953125,-21.31875
10,19.50296953,12.92462187,9.755202347,33.94264781,-41.39038732,113.1490738,-68.2053884,145.95704448,0.753165117770982,125.73373258579682,0.48830613686714236,-0.41624193000339793,-11.789731763395325,0.0028862801942354395,2.807031249,-22.91875,-8.9921875,-21.425
11,19.50779423,12.91410891,9.767138459,33.94662598,-41.39601415,113.1677468,-68.26627275,145.98313434,0.7557699480801903,125.65834182806658,0.43262166714237177,-0.4645557254502209,-11.764938274567871,-0.015126587308040288,3.148437499,-22.6875,-8.7890625,-21.53125
12,19.512215,12.9037593,9.778611815,33.9503051,-41.40172004,113.1854601,-68.32685004,146.00986748,0.7549860101936798,125.64082144750255,0.48772336839959224,-0.3798738532110092,-11.740875484719247,-0.032209313132694206,3.492187499,-22.65,-8.91875,-21.471875
13,19.51663577,12.89340968,9.790085172,33.95398421,-41.40742594,113.2031734,-68.38742732,146.03660061,0.8121927295956507,125.62595566428814,0.48772336839959224,-0.3798738532110092,-11.717635806188737,-0.04829526489733564,3.835937499,-22.6125,-9.0484375,-21.4125
14,19.52105655,12.88306007,9.801558528,33.95766333,-41.41313183,113.2208868,-68.44800461,146.06333374,0.7543928721712538,125.5903839619436,0.5451644394155625,-0.42181659870880056,-11.695309757020258,-0.06332354641773838,4.179687499,-22.575,-9.178125,-21.353125
15,19.52547732,12.87271046,9.813031884,33.96134244,-41.41883773,113.2386001,-68.5085819,146.09006688,0.7567280941896025,125.59250764525993,0.4909690367652056,-0.42553304451240237,-11.673985318539412,-0.07723931665165733,4.523437499,-22.5375,-9.3078125,-21.29375
16,19.52989809,12.86236084,9.824505241,33.96502156,-41.42454363,113.2563134,-68.56915918,146.11680001,0.8178296154943934,125.53357544002719,0.5461640638803942,-0.47119223581379543,-11.653747285865796,-0.08999405190742163,4.867187499,-22.5,-9.4375,-21.234375
