Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,6.584999226,-3.964256448,12.77445025,14.75398872,-0.592351712,75.46823802,90.06064373,128.6615482,-0.3471434136595311,134.12998003397894,-0.03802098265715256,-1.1451962283384303,-16.80543364412586,0.9849899056336446,-8.843749995,7.933593749,-11.75,-15.21875
1,6.580952756,-3.967613756,12.77940218,14.75262912,-0.5919356102,75.53042418,90.08078569,128.69101337,-0.40632449486918115,134.1281218212708,-0.0932222315188583,-1.0968824328916071,-16.818267172701933,0.9916808490590514,-8.175781245,7.729687499,-11.60625,-14.9484375
2,6.576906286,-3.970971063,12.78435411,14.75126953,-0.5915195084,75.59261034,90.10092766,128.72047854,-0.40318874373088687,134.129183662929,-0.09315171858647639,-1.1414797825348284,-16.8309484258192,0.9986943352493209,-7.507812495,7.525781249,-11.4625,-14.678125
3,6.572859816,-3.974328371,12.78930604,14.74990994,-0.5911034066,75.6547965,90.12106963,128.74994372,-0.40418422018348626,134.12998003397894,-0.09159628646958887,-1.099537037037037,-16.843430665338897,1.0059851875145378,-6.839843745,7.321874999,-11.31875,-14.4078125
4,6.568813347,-3.977685679,12.79425796,14.74855035,-0.5906873047,75.71698266,90.1412116,128.77940889,-0.4033297694869181,134.04715638464154,-0.09157139956506966,-1.1879353550798504,-16.855667637259575,1.0135066591889994,-6.171874995,7.117968749,-11.175,-14.1375
5,6.564766877,-3.981042986,12.79920989,14.74719075,-0.5902712029,75.77916882,90.16135356,128.80887406,-0.461660547740401,133.96220905198777,-0.09161495165477404,-1.0560015290519877,-16.867613897791625,1.0212108828926405,-5.503906245,6.914062501,-11.03125,-13.8671875
6,6.561740388,-3.983921906,12.80417727,14.74616932,-0.5900597317,75.84079978,90.18689598,128.84062283,-0.4622827206252124,134.0038863472647,-0.09329896617057425,-1.0522850832483859,-16.879225141455656,1.0290493208416096,-4.71992187,7.042187501,-10.790625,-13.684375
7,6.558713898,-3.986800825,12.80914466,14.74514788,-0.5898482605,75.90243074,90.2124384,128.87237159,-0.5226998518518519,133.9205317703024,-0.09328030098538906,-1.0958205912334353,-16.89045852841996,1.0369732101207167,-3.935937495,7.170312501,-10.55,-13.5015625
8,6.555687409,-3.989679745,12.81411204,14.74412644,-0.5896367894,75.9640617,90.23798081,128.90412035,-0.5224717217804961,133.87938540265037,-0.09327822707441387,-1.1380287971457697,-16.901273008287124,1.0449339976944871,-3.15195312,7.298437501,-10.309375,-13.31875
9,6.55266092,-3.992558664,12.81907942,14.74310501,-0.5894253182,76.02569266,90.26352323,128.93586912,-0.5224717217804961,133.87938540265037,-0.09155066046890928,-1.0557360686374448,-16.91162963760543,1.052883760686486,-2.367968745,7.426562501,-10.06875,-13.1359375
