Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,13.0334828,14.12123637,11.03887437,25.82152671,-34.54654047,112.4575532,-63.45431747,143.99236227,1.036461153788651,126.70531770302414,0.04456209318382602,-0.42102021746517154,-8.558315520544049,0.8330077784585516,1.663671874,-23.496875,-10.5140625,-19.5
1,13.028468,14.10996685,11.05098015,25.8213133,-34.55044267,112.4789579,-63.52391256,144.01700656,1.0342047403329935,126.60338090383962,0.09875956985389059,-0.4170383112470268,-8.58157022519321,0.827099233932666,2.212109374,-23.603125,-10.325,-19.53125
2,13.02345321,14.09869734,11.06308593,25.82109989,-34.55434487,112.5003626,-63.59350766,144.04165085,1.0375686215426436,126.56303092082908,0.0444936541624193,-0.3764228678219504,-8.604914489449907,0.8212805664853703,2.760546874,-23.709375,-10.1359375,-19.5625
3,13.01843842,14.08742783,11.0751917,25.82088648,-34.55824707,112.5217673,-63.66310275,144.06629513000001,0.9729787843696908,126.56196907917092,0.09966794220863064,-0.3785465511382943,-8.628322599558862,0.8155645431062636,3.308984374,-23.815625,-9.946875,-19.59375
4,13.01342362,14.07615832,11.08729748,25.82067307,-34.56214927,112.543172,-63.73269784,144.09093941999998,0.9137977032959564,126.56037632347945,0.0981560621814475,-0.510214916751614,-8.65177099333234,0.8099627142826193,3.857421874,-23.921875,-9.7578125,-19.625
5,13.00846501,14.0646314,11.09900327,25.82040947,-34.56609199,112.5639767,-63.80110093,144.11571845,0.9140258332313966,126.51896449881075,0.04466578865103636,-0.5118076792388719,-8.675238422502376,0.8044853060586188,4.521874999,-23.99375,-9.871875,-19.69375
6,13.00350639,14.05310448,11.11070907,25.82014588,-34.57003471,112.5847814,-63.86950403,144.14049747,0.9103425700305809,126.45897043832824,0.04466578865103636,-0.5118076792388719,-8.698706092190491,0.7991411298373889,5.186328124,-24.065625,-9.9859375,-19.7625
7,12.99854777,14.04157756,11.12241487,25.81988229,-34.57397742,112.6055861,-63.93790712,144.1652765,0.909952675093442,126.45923589534489,0.09986081577981652,-0.5572014101257221,-8.722157775630949,0.7939375116317179,5.850781249,-24.1375,-10.1,-19.83125
8,12.99358915,14.03005065,11.13412067,25.8196187,-34.57792014,112.6263909,-64.00631022,144.19005553,0.9105748478423378,126.41755861365954,0.09985666797145769,-0.5152586646279307,-8.745579902112548,0.7888802419121218,6.515234374,-24.209375,-10.2140625,-19.9
9,12.98863053,14.01852373,11.14582646,25.81935511,-34.58186286,112.6471956,-64.07471331,144.21483455999999,0.9094010151546041,126.40056914712878,0.09981104195718656,-0.5587941726129799,-8.768961616122397,0.7839735467360642,7.179687499,-24.28125,-10.328125,-19.96875
10,12.98375715,14.00678264,11.15713627,25.81900583,-34.58580651,112.6673453,-64.14184838,144.23968875,0.9095047105674482,126.25907874957525,0.09985666797145769,-0.5152586646279307,-8.792294805878555,0.7792200804779467,7.578125,-24.621875,-10.4046875,-19.978125
11,12.97888377,13.99504155,11.16844608,25.81865655,-34.58975016,112.6874951,-64.20898344,144.26454294,0.8499005519537886,126.29836689092761,0.09992510697927284,-0.5598560142711518,-8.815574099756093,0.7746209401322738,7.9765625,-24.9625,-10.48125,-19.9875
12,12.97401039,13.98330047,11.17975588,25.81830727,-34.59369382,112.7076449,-64.27611851,144.28939712,0.9060537251783894,126.15767286442406,0.09992510697927284,-0.5598560142711518,-8.838796829459216,0.7701757007779136,8.375,-25.303125,-10.5578125,-19.996875
13,12.96913701,13.97155938,11.19106569,25.81795799,-34.59763747,112.7277947,-64.34325358,144.31425131,0.905431552293578,126.19935015970098,0.09990229397213728,-0.47119223581379543,-8.861962959142158,0.7658824713815804,8.7734375,-25.64375,-10.634375,-20.00625
14,12.96426363,13.95981829,11.2023755,25.81760871,-34.60158112,112.7479445,-64.41038864,144.33910550000002,0.9654629364593952,126.11838472307171,0.09990022006116207,-0.42924949031600407,-8.885074980078075,0.7617379697105183,9.171875,-25.984375,-10.7109375,-20.015625
15,12.95951332,13.94790854,11.21331025,25.8171508,-34.6055022,112.7673744,-64.47623279,144.36400299000002,1.026917022358138,126.11865019367991,0.09997073299354399,-0.5157895854570166,-8.908137770980503,0.7577376147290172,9.3546875,-26.353125,-10.8265625,-19.834375
16,12.954763,13.93599878,11.22424501,25.81669289,-34.60942328,112.7868043,-64.54207695,144.38890048,1.1466106345905538,126.06184165817194,0.09997073299354399,-0.5157895854570166,-8.93115842470052,0.7538756344719604,9.5375,-26.721875,-10.9421875,-19.653125
17,12.95001269,13.92408903,11.23517976,25.81623498,-34.61334436,112.8062343,-64.6079211,144.41379797,1.146058974651716,126.00290945293919,-0.009444583811077132,-0.3859794427454978,-8.954146042694836,0.7501451870242704,9.7203125,-27.090625,-11.0578125,-19.471875
18,12.94526238,13.91217927,11.24611452,25.81577707,-34.61726544,112.8256642,-64.67376526,144.43869546,1.1462871047230716,125.96176308528713,-0.009444583811077132,-0.3859794427454978,-8.97711149932389,0.7465384919135143,9.903125,-27.459375,-11.1734375,-19.290625
19,12.94051206,13.90026952,11.25704927,25.81531917,-34.62118651,112.8450941,-64.73960941,144.46359295,1.2671628453958546,125.92220948691812,0.04626477287121984,-0.4260639653414883,-9.000067178673795,0.7430469690201165,10.0859375,-27.828125,-11.2890625,-19.109375
20,12.93592807,13.88824517,11.26764536,25.81474164,-34.62507776,112.8637295,-64.80419785,144.48853343,1.266930567448182,125.96362131158682,0.04306680444444444,-0.3785465511382943,-9.02302668719882,0.7396613821343004,10.1421875,-28.30625,-11.30625,-19.259375
21,12.93134407,13.87622082,11.27824144,25.81416412,-34.628969,112.882365,-64.86878628,144.51347391000002,1.326339778729188,125.92433317023446,0.04462016265035677,-0.33660380564050285,-9.046004546041345,0.7363719845776385,10.1984375,-28.784375,-11.3234375,-19.409375
22,12.92676007,13.86419647,11.28883753,25.81358659,-34.63286024,112.9010004,-64.93337472,144.5384144,1.3851931824668706,125.82611281005775,0.04462016265035677,-0.33660380564050285,-9.069015867385437,0.7331686647300276,10.2546875,-29.2625,-11.340625,-19.559375
23,12.92217607,13.85217212,11.29943361,25.81300906,-34.63675149,112.9196358,-64.99796315,144.56335488,1.38457515732246,125.86752463472648,0.04462016265035677,-0.33660380564050285,-9.092076019608616,0.7300410896446179,10.3109375,-29.740625,-11.3578125,-19.709375
24,12.91759207,13.84014777,11.3100297,25.81243154,-34.64064273,112.9382712,-65.06255159,144.58829537,1.3840276452599387,125.80885788651035,0.04460149746517159,-0.335276503567788,-9.115200286268488,0.726978845098227,10.3671875,-30.21875,-11.375,-19.859375
25,12.91322437,13.82806671,11.32033576,25.81173546,-34.644511,112.9560275,-65.12597523,144.61330929,1.4407283302752294,125.72736153584778,0.04409131573224601,-0.34350577641862046,-9.13840352405824,0.7239715704960514,10.3296875,-30.16875,-11.35,-19.85625
26,12.90885666,13.81598565,11.33064182,25.81103939,-34.64837928,112.9737837,-65.18939887,144.63832321,1.4401061569826705,125.76877336051649,0.10152823902140674,-0.30129757050628614,-9.161699824800905,0.7210090871283291,10.2921875,-30.11875,-11.325,-19.853125
27,12.90448895,13.80390459,11.34094788,25.81034331,-34.65224756,112.99154,-65.25282251,144.66333713,1.443901412164458,125.68754248046213,0.10154897810397553,-0.3448330784913354,-9.18510218640282,0.7180815183657847,10.2546875,-30.06875,-11.3,-19.85
28,12.90012125,13.79182354,11.35125394,25.80964723,-34.65611583,113.0092963,-65.31624614,144.68835106,1.4431548039415563,125.62861026163779,0.10152616511043151,-0.2986429663608563,-9.208622197533023,0.7151794004708062,10.2171875,-30.01875,-11.275,-19.846875
29,12.89575354,13.77974248,11.36155999,25.80895116,-34.65998411,113.0270526,-65.37966978,144.71336498,1.3812693455657492,125.58401291199456,0.045752517227319066,-0.25882390417940876,-9.23226974063635,0.7122937828763434,10.1796875,-29.96875,-11.25,-19.84375
30,12.8916567,13.76766199,11.37163493,25.80814863,-34.66384811,113.0438366,-65.44206321,144.73850908,1.3814974760448522,125.5428665443425,0.04401872890248046,-0.2569656812776079,-9.256052717647862,0.70941631714493,9.7640625,-29.784375,-11.0671875,-19.853125
31,12.88755985,13.7555815,11.38170986,25.8073461,-34.66771212,113.0606206,-65.50445664,144.76365319,1.3840774189602447,125.48526163778457,0.09981726369011214,-0.20944826707441386,-9.279976802431424,0.7065393343226191,9.3484375,-29.6,-10.884375,-19.8625
32,12.883463,13.74350101,11.39178479,25.80654356,-34.67157613,113.0774047,-65.56685006,144.78879729,1.3840774189602447,125.48526163778457,0.04570689121304791,-0.302624872579001,-9.30404522360341,0.70365591085444,8.9328125,-29.415625,-10.7015625,-19.871875
33,12.87936616,13.73142051,11.40185972,25.80574103,-34.67544013,113.0941887,-65.62924349,144.81394139,1.384741069656813,125.40243798844716,0.04570481731566429,-0.26041666666666663,-9.328258581086486,0.7007599234665728,8.5171875,-29.23125,-10.51875,-19.88125
34,12.87526931,13.71934002,11.41193465,25.8049385,-34.67930414,113.1109727,-65.69163692,144.8390855,1.3258295970098537,125.30050118926266,0.10081274023785254,-0.21794300033978936,-9.352614699388248,0.6978460934693451,8.1015625,-29.046875,-10.3359375,-19.890625
35,12.87149932,13.7073173,11.4218423,25.80404956,-34.6831916,113.1266873,-65.75315409,144.86443442,1.263749190349983,125.34217847094801,0.10088325317023446,-0.30448309548080194,-9.377108520090323,0.6949100209551602,7.80078125,-28.85625,-10.3828125,-19.88125
