Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity,COP Velocity
0,-0.3897687214,85.90280747,-6.613614823,49.79162967,3.05110703,-7.092740044,-0.830603523,-4.573480179,1.08403666,-0.565859002,257.5800781,365.0292969,622.609375,-0.0,-0.0,0.0,0.0
1,-0.3944073003,85.91104479,-6.596228604,49.76521412,3.055144888,-7.101272151,-0.8284356885,-4.572854269,1.081038245,-0.5679815221,257.6074219,365.3242188,622.9316406,2.16783449999991,-2.122520099999914,-26.415549999995847,-110.89470000001711
2,-0.3990458791,85.91928211,-6.578842385,49.73879857,3.059182745,-7.109804258,-0.826267854,-4.572228359,1.078039829,-0.5701040422,257.2988281,366.0625,623.3613281,2.167834500000021,-2.122520100000025,-26.415550000002952,-777.4697999999489
3,-0.403684458,85.92751943,-6.561456166,49.71238303,3.063220603,-7.118336365,-0.8241000195,-4.571602448,1.075041414,-0.5722265623,256.9375,365.7714844,622.7089844,2.167834500000021,-2.122520100000025,-26.415540000002125,873.85519999998
4,-0.4083368925,85.93559255,-6.544563162,49.68527206,3.067275148,-7.127228363,-0.8214869347,-4.570910966,1.072176865,-0.5738885743,256.9375,366.3769531,623.3144531,2.6130847999999984,-1.662011999999935,-27.110969999995405,-184.0617000000293
5,-0.412989327,85.94366566,-6.527670159,49.6581611,3.071329694,-7.13612036,-0.81887385,-4.570219484,1.069312316,-0.5755505862,257.2851563,367.1191406,624.4042969,2.61308469999999,-1.6620119000000377,-27.110960000001683,-176.25629999997727
6,-0.4176417615,85.95173878,-6.510777156,49.63105013,3.075384239,-7.145012358,-0.8162607652,-4.569528002,1.066447767,-0.5772125981,256.6542969,367.5488281,624.203125,2.6130847999999984,-1.6620119000000377,-27.11097000000251,-542.6383000000214
7,-0.422294196,85.9598119,-6.493884152,49.60393917,3.079438784,-7.153904356,-0.8136476804,-4.56883652,1.063583218,-0.57887461,256.6542969,368.2871094,624.9414063,2.6130847999999984,-1.6620118999999267,-27.110960000001683,57.70540000003166
8,-0.4269466305,85.96788501,-6.476991149,49.5768282,3.08349333,-7.162796354,-0.8110345957,-4.568145038,1.06071867,-0.580536622,255.984375,368.8769531,624.8613281,2.61308469999999,-1.662012000000046,-27.110969999995405,-153.15259999999853
9,-0.4316137031,85.97576636,-6.460628656,49.54908768,3.087564926,-7.172022527,-0.807966771,-4.567359167,1.05798148,-0.5817363471,255.3222656,369.1816406,624.5039063,3.067824699999999,-1.199725099999993,-27.740520000001823,14.320900000029724
10,-0.4362807757,85.98364771,-6.444266164,49.52134716,3.091636523,-7.181248701,-0.8048989464,-4.566573295,1.05524429,-0.5829360722,255.3222656,369.9199219,625.2421875,3.067824599999991,-1.199725099999993,-27.740520000001823,-176.99390000007043
11,-0.4409478483,85.99152905,-6.427903671,49.49360664,3.095708119,-7.190474874,-0.8018311218,-4.565787423,1.0525071,-0.5841357973,254.6914063,370.9550781,625.6464844,3.067824599999991,-1.199725099999993,-27.740519999994717,-830.6458999999222
12,-0.4456149209,85.9994104,-6.411541178,49.46586611,3.099779716,-7.199701048,-0.7987632972,-4.565001551,1.04976991,-0.5853355224,254.6738281,370.9550781,625.6289063,3.067824599999991,-1.199725099999993,-27.74053000000265,604.3672999999217
13,-0.4502819935,86.00729175,-6.395178686,49.43812559,3.103851312,-7.208927221,-0.7956954725,-4.564215679,1.04703272,-0.5865352476,254.7089844,371.6953125,626.4042969,3.06782470000011,-1.1997252000000014,-27.740520000001823,139.36760000001414
14,-0.4549628269,86.01495114,-6.379383827,49.40981446,3.107936767,-7.21845911,-0.7921690218,-4.563308538,1.044418654,-0.5872746799,254.4140625,372.7382813,627.1523438,3.5264506999999057,-0.7394323000000647,-28.31112999999874,-863.2618999999977
15,-0.4596436603,86.02261054,-6.363588968,49.38150333,3.112022223,-7.227990999,-0.7886425711,-4.562401397,1.041804589,-0.5880141122,253.4238281,373.0410156,626.4648438,3.5264507000000167,-0.7394322999999536,-28.31112999999874,163.14180000006218
16,-0.4643244937,86.03026994,-6.347794109,49.3531922,3.116107678,-7.237522888,-0.7851161204,-4.561494256,1.039190524,-0.5887535446,253.7304688,374.0761719,627.8066406,3.5264507000000167,-0.7394323999999619,-28.31112999999874,298.1815999999071
17,-0.4690053271,86.03792934,-6.33199925,49.32488108,3.120193133,-7.247054777,-0.7815896696,-4.560587115,1.036576459,-0.5894929769,253.0839844,375.1191406,628.203125,3.526450800000025,-0.7394323000000647,-28.31112000000502,-780.2768999999898
18,-0.4736861605,86.04558873,-6.316204391,49.29656995,3.124278589,-7.256586666,-0.7780632189,-4.559679974,1.033962394,-0.5902324093,252.4296875,375.1308594,627.5605469,3.5264507000000167,-0.7394323999999619,-28.31112999999874,223.5493000000588
19,-0.4783746413,86.05299104,-6.301019033,49.26773926,3.128371143,-7.26639208,-0.7740811211,-4.558626168,1.031470396,-0.5905150728,251.8066406,375.4257813,627.2324219,3.9820977999999174,-0.2826635000000577,-28.830689999999493,-798.8901999999598
20,-0.4830631221,86.06039335,-6.285833675,49.23890856,3.132463697,-7.276197495,-0.7700990233,-4.557572361,1.028978398,-0.5907977364,251.1777344,376.7890625,627.9667969,3.9820978000000284,-0.28266359999995494,-28.83070000000032,-900.9677000000238
21,-0.4877516029,86.06779566,-6.270648317,49.21007787,3.136556251,-7.286002909,-0.7661169255,-4.556518555,1.0264864,-0.5910804,250.8359375,377.3964844,628.2324219,3.9820978000000284,-0.28266359999995494,-28.830689999999493,-204.01110000000244
22,-0.4924400837,86.07519797,-6.255462959,49.18124718,3.140648805,-7.295808324,-0.7621348277,-4.555464748,1.023994402,-0.5913630635,250.5175781,377.828125,628.3457031,3.9820978000000284,-0.2826635000000577,-28.830689999999493,47.23469999998997
23,-0.4971285645,86.08260027,-6.240277601,49.15241648,3.144741359,-7.305613739,-0.7581527298,-4.554410942,1.021502404,-0.5916457271,249.5800781,378.5644531,628.1445313,3.9820978999999257,-0.28266359999995494,-28.83070000000032,-391.6749999999638
24,-0.5018097725,86.08970298,-6.225753375,49.12310935,3.148830821,-7.315657159,-0.7537257337,-4.553186137,1.01913248,-0.5914742002,248.9296875,379.4765625,628.40625,4.42699610000008,0.17152689999999637,-29.307129999999404,-1007.5683000000026
25,-0.5064909806,86.09680568,-6.211229149,49.09380222,3.152920283,-7.32570058,-0.7492987376,-4.551961332,1.016762555,-0.5913026734,248.9296875,379.78125,628.7109375,4.426996099999969,0.1715267999999881,-29.307129999999404,-204.7498000000587
26,-0.5111721887,86.10390838,-6.196704923,49.06449509,3.157009745,-7.335744,-0.7448717415,-4.550736528,1.01439263,-0.5911311466,248.6191406,380.8222656,629.4414063,4.426996099999969,0.1715267999999881,-29.307129999999404,-120.62300000002324
27,-0.5158533968,86.11101108,-6.182180697,49.03518795,3.161099207,-7.345787421,-0.7404447453,-4.549511723,1.012022706,-0.5909596197,248.2832031,381.1152344,629.3984375,4.426996199999977,0.17152689999999637,-29.30714000000023,5.625399999985348
28,-0.5205346049,86.11811379,-6.16765647,49.00588082,3.165188669,-7.355830841,-0.7360177492,-4.548286918,1.009652781,-0.5907880929,247.9550781,382.0429688,629.9980469,4.42699610000008,0.1715267999999881,-29.307129999999404,-821.6233999999076
29,-0.5251817653,86.12486721,-6.153855667,48.97613331,3.16926221,-7.366074986,-0.731164286,-4.546867919,1.007407421,-0.5901606184,247.6289063,382.7910156,630.4199219,4.853463199999908,0.6274745000000026,-29.747509999999977,59.287299999937204
30,-0.5298289258,86.13162064,-6.140054864,48.94638579,3.173335751,-7.376319131,-0.7263108228,-4.545448919,1.005162062,-0.5895331439,246.6582031,383.0957031,629.7539063,4.853463200000019,0.6274745000000026,-29.747520000000804,-589.0895999999657
31,-0.5344760862,86.13837406,-6.126254061,48.91663827,3.177409291,-7.386563276,-0.7214573596,-4.544029919,1.002916702,-0.5889056694,246.671875,384.1503906,630.8222656,4.853463200000019,0.6274745000000026,-29.747520000000804,-260.8690000000706
32,-0.5391232467,86.14512749,-6.112453258,48.88689076,3.181482832,-7.396807421,-0.7166038965,-4.54261092,1.000671343,-0.5882781949,246.9941406,384.7597656,631.7539063,4.853463100000011,0.6274745000000026,-29.747509999999977,363.56560000001537
33,-0.5437704071,86.15188092,-6.098652455,48.85714324,3.185556373,-7.407051565,-0.7117504333,-4.54119192,0.9984259834,-0.5876507204,246.3847656,384.7597656,631.1445313,4.853463200000019,0.6274745000000026,-29.747520000000804,-541.677199999981
34,-0.5483446015,86.15822871,-6.085648206,48.82698385,3.189599374,-7.417458503,-0.7064950247,-4.539556312,0.9963093921,-0.5865593406,246.3574219,384.7675781,631.125,5.255408599999956,1.0913797999999586,-30.15939000000145,134.5625999999811
35,-0.5529187959,86.16457651,-6.072643958,48.79682445,3.193642376,-7.42786544,-0.7012396161,-4.537920704,0.9941928008,-0.5854679608,245.9980469,385.6875,631.6855469,5.255408600000067,1.0913798000000696,-30.159399999995173,-649.6553999999151
36,-0.5574929903,86.17092431,-6.059639709,48.76666505,3.197685378,-7.438272378,-0.6959842075,-4.536285096,0.9920762096,-0.584376581,245.7167969,385.984375,631.7011719,5.255408599999956,1.0913797999999586,-30.15940000000228,-846.2059000000863
37,-0.5620671847,86.17727211,-6.04663546,48.73650566,3.20172838,-7.448679315,-0.6907287989,-4.534649488,0.9899596183,-0.5832852012,246.0253906,385.9980469,632.0234375,5.255408599999956,1.0913797999999586,-30.15939000000145,802.1633000000747
38,-0.5666413791,86.18361991,-6.033631212,48.70634626,3.205771381,-7.459086253,-0.6854733904,-4.533013881,0.987843027,-0.5821938214,245.7167969,386.6132813,632.3300781,5.255408500000058,1.0913798000000696,-30.15940000000228,79.3952999999874
39,-0.5710915898,86.18950112,-6.02150421,48.67579881,3.20976733,-7.46961771,-0.6798451739,-4.531140276,0.9858585987,-0.5806230736,245.7167969,386.6152344,632.3320313,5.628216500000005,1.5707477999999941,-30.547449999993148,210.23689999992712
40,-0.5755418005,86.19538233,-6.009377208,48.64525136,3.213763279,-7.480149167,-0.6742169574,-4.529266672,0.9838741703,-0.5790523259,245.7167969,387.6484375,633.3652344,5.628216500000005,1.5707476999999859,-30.547450000000254,-466.3263999999572
41,-0.5799920113,86.20126355,-5.997250206,48.61470391,3.217759228,-7.490680624,-0.668588741,-4.527393068,0.981889742,-0.5774815782,245.6894531,388.2714844,633.9609375,5.628216399999997,1.5707476999999859,-30.547450000000254,-192.97789999995985
42,-0.584442222,86.20714476,-5.985123204,48.58415646,3.221755176,-7.501212081,-0.6629605245,-4.525519463,0.9799053136,-0.5759108304,244.7480469,388.5839844,633.3320313,5.628216500000005,1.5707477999999941,-30.547450000000254,-548.1004000000667
43,-0.5888924327,86.21302597,-5.972996203,48.55360901,3.225751125,-7.511743538,-0.6573323081,-4.523645859,0.9779208853,-0.5743400827,244.4316406,388.5761719,633.0078125,5.628216399999997,1.5707476999999859,-30.547450000000254,-43.53619999994862
44,-0.5931550477,86.2183764,-5.961832864,48.52269584,3.229682462,-7.5223623,-0.6513649236,-4.521514365,0.9760724429,-0.5722661006,244.7402344,388.8789063,633.6191406,5.967384500000006,2.0739820999999825,-30.913170000005152,625.1502000000073
45,-0.5974176627,86.22372682,-5.950669525,48.49178268,3.233613799,-7.532981062,-0.6453975391,-4.51938287,0.9742240005,-0.5701921186,244.7402344,388.8789063,633.6191406,5.967384500000006,2.0739820000000853,-30.91315999999722,-45.59919999996964
46,-0.6016802776,86.22907724,-5.939506187,48.46086951,3.237545136,-7.543599824,-0.6394301546,-4.517251376,0.9723755581,-0.5681181366,244.4179688,389.7988281,634.2167969,5.967384500000006,2.0739819999999742,-30.913169999998047,-255.4938000000675
47,-0.6059428926,86.23442767,-5.928342848,48.42995634,3.241476473,-7.554218586,-0.6334627701,-4.515119881,0.9705271158,-0.5660441545,245.0644531,390.1054688,635.1699219,5.967384500000006,2.0739820999999825,-30.913170000005152,430.28879999997116
48,-0.6102055076,86.23977809,-5.917179509,48.39904318,3.24540781,-7.564837348,-0.6274953857,-4.512988387,0.9686786734,-0.5639701725,244.7558594,390.1054688,634.8613281,5.967384399999998,2.0739819999999742,-30.91315999999722,131.81600000007165
49,-0.6142057814,86.24453269,-5.907068266,48.36778991,3.249256739,-7.575509825,-0.6212266679,-4.510581064,0.96696843,-0.5613617163,244.4101563,390.109375,634.5195313,6.268717799999934,2.6084562000000533,-31.253270000000555,146.7205000000149
50,-0.6182060552,86.24928728,-5.896957022,48.33653664,3.253105667,-7.586182301,-0.6149579502,-4.508173742,0.9652581866,-0.55875326,243.8007813,390.4160156,634.2167969,6.268717700000037,2.6084562999999505,-31.253270000000555,-1425.1692000000276
51,-0.622206329,86.25404188,-5.886845779,48.30528337,3.256954595,-7.596854778,-0.6086892325,-4.50576642,0.9635479432,-0.5561448037,243.7910156,390.7207031,634.5117188,6.268717700000037,2.6084563000000616,-31.253270000000555,344.27800000003117
52,-0.6262066029,86.25879647,-5.876734536,48.2740301,3.260803523,-7.607527254,-0.6024205148,-4.503359098,0.9618376998,-0.5535363475,243.8339844,391.3417969,635.1757813,6.268717699999926,2.6084561999999423,-31.253270000000555,-8.921900000018468
53,-0.6302068767,86.26355107,-5.866623292,48.24277684,3.264652452,-7.61819973,-0.5961517971,-4.500951775,0.9601274564,-0.5509278912,244.1425781,391.3574219,635.5,6.268717700000037,2.6084563000000616,-31.253259999999727,751.6752000000224
54,-0.6338629655,86.26765033,-5.857644485,48.21121767,3.268402488,-7.628897496,-0.5896214956,-4.498253799,0.9585540833,-0.5477479391,244.0878906,392.3964844,636.484375,6.530301500000002,3.179952099999994,-31.559169999994197,-158.4599000000253
55,-0.6375190542,86.27174958,-5.848665677,48.17965851,3.272152525,-7.639595262,-0.5830911942,-4.495555823,0.9569807102,-0.544567987,243.765625,392.4121094,636.1777344,6.530301399999994,3.179952099999994,-31.559160000000475,12.437900000008995
56,-0.641175143,86.27584884,-5.83968687,48.14809935,3.275902561,-7.650293028,-0.5765608927,-4.492857846,0.9554073372,-0.5413880348,242.8222656,392.5878906,635.4101563,6.530301500000002,3.1799522000000024,-31.559160000000475,-1311.1726000000772
57,-0.6448312317,86.2799481,-5.830708063,48.11654018,3.279652598,-7.660990794,-0.5700305913,-4.49015987,0.9538339641,-0.5382080827,243.1347656,392.8925781,636.0273438,6.530301399999994,3.179952099999994,-31.559170000001302,322.53610000009303
58,-0.6484873205,86.28404736,-5.821729255,48.08498102,3.283402635,-7.67168856,-0.5635002899,-4.487461894,0.952260591,-0.5350281306,242.8554688,393.1972656,636.0527344,6.530301399999994,3.179952099999994,-31.559160000000475,-21.754600000008395
59,-0.6517152082,86.28744289,-5.813946116,48.05316251,3.28703976,-7.682388101,-0.5567472803,-4.484462577,0.9508209939,-0.5312357238,242.2070313,393.8066406,636.0136719,6.753009600000026,3.7924068000000366,-31.8185100000008,-748.8530000000537
60,-0.6549430958,86.29083842,-5.806162978,48.02134401,3.290676885,-7.693087642,-0.5499942707,-4.48146326,0.9493813968,-0.5274433171,242.1796875,393.8066406,635.9863281,6.753009600000026,3.7924066999999173,-31.818499999999972,-102.19410000001972
61,-0.6581709835,86.29423395,-5.798379839,47.9895255,3.294314011,-7.703787182,-0.543241261,-4.478463944,0.9479417997,-0.5236509104,242.1933594,394.2617188,636.4550781,6.753009699999923,3.7924067000000283,-31.8185100000008,248.4801000000516
62,-0.6613988712,86.29762948,-5.7905967,47.957707,3.297951136,-7.714486723,-0.5364882514,-4.475464627,0.9465022026,-0.5198585037,242.5019531,394.109375,636.6113281,6.753009600000026,3.7924067000000283,-31.818499999999972,487.2852999999395
63,-0.6646267588,86.30102501,-5.782813561,47.92588849,3.301588262,-7.725186264,-0.5297352418,-4.47246531,0.9450626055,-0.516066097,241.8398438,395.1777344,637.0175781,6.753009600000026,3.7924067000000283,-31.8185100000008,-634.4583000000057
64,-0.6673454642,86.30368484,-5.776263582,47.89387135,3.305101587,-7.735867936,-0.5227959187,-4.469158751,0.9437504536,-0.5116200189,241.8398438,394.875,636.7148438,6.9393231000000055,4.446078099999973,-32.017140000000666,-28.97419999999329
65,-0.6700641696,86.30634466,-5.769713602,47.86185421,3.308614912,-7.746549608,-0.5158565955,-4.465852191,0.9424383018,-0.5071739407,241.8417969,395.7871094,637.6289063,6.939323200000014,4.446078199999981,-32.017140000000666,535.9931000000415
66,-0.672782875,86.30900449,-5.763163622,47.82983706,3.312128238,-7.757231281,-0.5089172723,-4.462545631,0.9411261499,-0.5027278626,241.2128906,396.0917969,637.3046875,6.939323200000014,4.446078099999973,-32.01714999999439,-787.0102000000543
67,-0.6755015804,86.31166431,-5.756613642,47.79781992,3.315641563,-7.767912953,-0.5019779492,-4.459239072,0.939813998,-0.4982817845,240.5761719,396.1074219,636.6835938,6.9393230999998945,4.446078100000028,-32.017140000000666,-1240.108599999985
68,-0.6782202859,86.31432413,-5.750063662,47.76580278,3.319154888,-7.778594625,-0.495038626,-4.455932512,0.9385018462,-0.4938357063,240.9277344,395.9824219,636.9101563,6.939323200000069,4.446078199999981,-32.017140000000666,630.4868000000852
69,-0.6803556834,86.31623435,-5.744756444,47.73365907,3.322536742,-7.789242692,-0.4879464736,-4.452318814,0.9373074249,-0.4886976761,240.2578125,395.9824219,636.2402344,7.092152399999995,5.138030200000032,-32.143709999999714,-32.09320000007665
