Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque X,Front Torque Y,Back Torque X,Back Torque Y
29,18.71217695,12.70677312,-84.72298504,136.20518668,-6.613720061,31.00652504,-1.118529919,8.897442261,12.865625,-30.39375,-29.225,-93.3625,-11.58544922,128.1870728,694.4726563,0.1856079102,-2.39453125,10.8565979,696.8671875,2.475509644,-0.887550354,-40.22790527,30.23849487
30,18.67954655,12.69289147,-84.74032675,136.20541101999999,-6.61582772,31.01163791,-1.138451761,8.923163125,12.528125,-30.0375,-29.059375,-93.1625,-12.01800537,128.2046509,694.8085938,0.1859436035,-2.072265625,11.29199219,696.8808594,2.680831909,-0.7347183228,-40.2088623,30.23617554
31,18.64691614,12.67900981,-84.75766846,136.20563536,-6.617935379,31.01675078,-1.158373603,8.948883988,12.190625,-29.68125,-28.89375,-92.9625,-12.63336182,128.3895264,694.21875,0.6072692871,-2.3671875,11.31820679,696.5859375,2.5209198,-0.8558120728,-40.05505371,30.19821167
32,18.61428574,12.66512815,-84.77501016,136.2058597,-6.620043039,31.02186364,-1.178295445,8.974604852,11.853125,-29.325,-28.728125,-92.7625,-12.99346924,128.4165802,693.1308594,0.6031646729,-2.73046875,11.75415039,695.8613281,2.351242065,-0.7012710571,-40.09631348,30.16598511
33,18.58165533,12.6512465,-84.79235187,136.20608404,-6.622150698,31.02697651,-1.198217287,9.000325715,11.515625,-28.96875,-28.5625,-92.5625,-12.58227539,127.9841766,692.8242188,1.013839722,-2.71875,11.32183838,695.5429688,2.385421753,-1.005470276,-39.96887207,30.09603882
34,18.5501302,12.63706718,-84.80856589,136.2057534,-6.624031355,31.03241227,-1.217879793,9.026332026,11.1625,-28.634375,-28.51875,-92.225,-12.04620361,128.6018677,692.2207031,1.002410889,-3.029296875,11.3480835,695.25,2.549484253,-0.8909683228,-39.8145752,30.05795288
35,18.51860508,12.62288786,-84.82477991,136.20542276999998,-6.625912011,31.03784803,-1.2375423,9.052338337,10.809375,-28.3,-28.475,-91.8875,-11.43496704,128.3973389,692.3730469,0.6039428711,-2.435546875,11.32095337,694.8085938,2.538009644,-0.918800354,-40.03088379,29.92086792
36,18.48707995,12.60870854,-84.84099393,136.20509214,-6.627792668,31.04328378,-1.257204807,9.078344648,10.45625,-27.965625,-28.43125,-91.55,-11.4392395,128.3976898,692.0507813,0.6036224365,-2.7578125,11.32241821,694.8085938,2.332443237,-1.071632385,-39.7388916,29.77560425
37,18.45555482,12.59452922,-84.85720795,136.20476151,-6.629673325,31.04871954,-1.276867313,9.104350959,10.103125,-27.63125,-28.3875,-91.2125,-12.05410767,128.8160248,692.0917969,0.1852874756,-2.716796875,11.32241821,694.8085938,2.269943237,-1.040382385,-39.7388916,29.77560425
38,18.4240297,12.5803499,-84.87342197,136.20443088,-6.631553982,31.0541553,-1.29652982,9.130357269,9.75,-27.296875,-28.34375,-90.875,-10.94308472,129.4208374,691.4433594,0.1867370605,-3.0703125,11.34860229,694.5136719,2.471115112,-1.260597229,-39.58508301,29.73751831
39,18.39369627,12.56588431,-84.88855715,136.20361378,-6.633264906,31.05983159,-1.315955186,9.156609352,9.515625,-27.040625,-28.4,-90.475,-10.94308472,129.4208374,691.4433594,0.1867370605,-3.0703125,11.34860229,694.5136719,2.471115112,-1.260597229,-39.58508301,29.73751831
40,18.36336284,12.55141872,-84.90369233,136.20279668,-6.63497583,31.06550787,-1.335380552,9.182861434,9.28125,-26.784375,-28.45625,-90.075,-12.06723022,130.0707245,691.6738281,0.1852874756,-2.716796875,11.33554077,694.390625,2.269943237,-1.040382385,-39.64782715,29.59689331
41,18.33302942,12.53695313,-84.91882751,136.20197957,-6.636686755,31.07118416,-1.354805918,9.209113517,9.046875,-26.528125,-28.5125,-89.675,-12.07171631,129.4328308,691.9902344,0.1856079102,-2.39453125,11.34286499,694.3847656,2.475509644,-0.887550354,-39.64733887,29.56173706
42,18.30269599,12.52248754,-84.93396268,136.20116246999999,-6.638397679,31.07686045,-1.374231284,9.2353656,8.8125,-26.271875,-28.56875,-89.275,-12.02685547,129.0153503,690.7460938,0.5917053223,-2.728515625,11.35089111,693.4746094,2.322921753,-0.7347183228,-39.50134277,29.49008179
43,18.27236256,12.50802195,-84.94909786,136.20034537,-6.640108604,31.08253673,-1.39365665,9.261617682,8.578125,-26.015625,-28.625,-88.875,-11.91262817,129.6345825,690.3945313,0.6042785645,-3.40625,11.80764771,693.8007813,2.346359253,-1.074562073,-39.32849121,29.44918823
44,18.24326712,12.49331168,-84.96320472,136.19911897,-6.641702748,31.08836518,-1.412879735,9.288071342,8.5921875,-25.721875,-28.69375,-88.4875,-12.53616333,130.0573578,691.3886719,0.1852874756,-2.716796875,11.80447388,694.1054688,2.269943237,-1.040382385,-39.4744873,29.52145386
45,18.21417167,12.47860142,-84.97731158,136.19789257,-6.643296892,31.09419362,-1.432102821,9.314525002,8.60625,-25.428125,-28.7625,-88.1,-12.06750488,130.0666199,691.6933594,0.1856079102,-2.39453125,11.33865356,694.0878906,2.475509644,-0.887550354,-39.50231934,29.52462769
46,18.18507622,12.46389115,-84.99141844,136.19666616,-6.644891036,31.10002207,-1.451325906,9.340978662,8.6203125,-25.134375,-28.83125,-87.7125,-12.09375,130.6728821,691.3984375,0.1856079102,-2.39453125,11.36489868,693.7929688,2.475509644,-0.887550354,-39.34802246,29.48666382
47,18.15598078,12.44918088,-85.0055253,136.19543976,-6.646485181,31.10585052,-1.470548991,9.367432322,8.634375,-24.840625,-28.9,-87.325,-12.10220337,130.039444,691.3730469,0.1852874756,-2.716796875,11.37051392,694.0898438,2.269943237,-1.040382385,-39.20129395,29.37850952
48,18.12688533,12.43447062,-85.01963216,136.19421334999998,-6.648079325,31.11167896,-1.489772076,9.393885982,8.6484375,-24.546875,-28.96875,-86.9375,-12.53762817,130.0573883,691.3886719,0.1852874756,-2.716796875,11.80593872,694.1054688,2.269943237,-1.040382385,-39.18273926,29.37619019
49,18.09903552,12.41958614,-85.03276424,136.19266235999999,-6.649601213,31.11757069,-1.50883403,9.420492868,8.8953125,-24.253125,-29.05,-86.4875,-12.10220337,130.039444,691.3730469,0.1852874756,-2.716796875,11.37051392,694.0898438,2.269943237,-1.040382385,-39.20129395,29.37850952
50,18.07118572,12.40470167,-85.04589633,136.19111136,-6.651123102,31.12346243,-1.527895984,9.447099755,9.1421875,-23.959375,-29.13125,-86.0375,-12.10107422,130.0353088,691.3925781,0.1856079102,-2.39453125,11.3722229,693.7871094,2.475509644,-0.887550354,-39.3470459,29.45150757
51,18.04333591,12.38981719,-85.05902842,136.18956036,-6.65264499,31.12935416,-1.546957938,9.473706641,9.3890625,-23.665625,-29.2125,-85.5875,-12.10253906,130.0354004,691.3925781,0.1856079102,-2.39453125,11.37368774,693.7871094,2.475509644,-0.887550354,-39.05578613,29.30612183
52,18.01548611,12.37493272,-85.0721605,136.18800936,-6.654166878,31.13524589,-1.566019892,9.500313527,9.6359375,-23.371875,-29.29375,-85.1375,-12.12548828,129.6251984,691.4199219,0.5958099365,-2.3671875,11.37368774,693.7871094,2.492599487,-0.8890151978,-39.05578613,29.30612183
53,17.9876363,12.36004824,-85.08529259,136.18645836000002,-6.655688767,31.14113762,-1.585081847,9.526920414,9.8828125,-23.078125,-29.375,-84.6875,-12.10354614,130.0353851,691.0839844,0.1856231689,-2.703125,11.37368774,693.7871094,2.668380737,-0.7400894165,-39.05578613,29.30612183
54,17.96100567,12.34508641,-85.09750581,136.18467213,-6.657170237,31.14700847,-1.604023121,9.553628873,10.1859375,-22.775,-29.6125,-84.325,-11.96591187,130.0409393,691.0703125,0.1980133057,-2.73046875,11.80905151,693.8007813,2.687423706,-0.772315979,-39.03723145,29.30380249
55,17.93437503,12.33012457,-85.10971903,136.1828859,-6.658651708,31.15287931,-1.622964396,9.580337332,10.4890625,-22.471875,-29.85,-83.9625,-12.99227905,130.0262451,691.0800781,0.1853027344,-3.025390625,12.25958252,694.1054688,2.462814331,-0.8929214478,-38.86535645,29.23080444
56,17.9077444,12.31516274,-85.12193225,136.18109967,-6.660133178,31.15875015,-1.641905671,9.607045792,10.7921875,-22.16875,-30.0875,-83.6,-12.99227905,130.0262451,691.0800781,0.1853027344,-3.025390625,12.25958252,694.1054688,2.462814331,-0.8929214478,-38.86535645,29.23080444
57,17.88111377,12.3002009,-85.13414547,136.17931344,-6.661614649,31.16462099,-1.660846946,9.633754251,11.0953125,-21.865625,-30.325,-83.2375,-13.01559448,130.6306763,690.7871094,0.1853027344,-3.025390625,12.28289795,693.8125,2.462814331,-0.8929214478,-39.00500488,29.19296265
58,17.85448313,12.28523907,-85.14635869,136.17752721,-6.66309612,31.17049183,-1.679788221,9.66046271,11.3984375,-21.5625,-30.5625,-82.875,-13.85177612,130.8578644,690.6660156,0.5912322998,-2.73046875,13.16195679,693.3964844,2.31388855,-1.039405823,-38.87536621,29.12289429
59,17.82901787,12.27031903,-85.15770959,136.17559535,-6.664551873,31.17626928,-1.698643677,9.687218383,11.73125,-21.253125,-30.828125,-82.4,-13.85717773,130.2204895,691.3125,0.5910339355,-2.080078125,13.16934204,693.3925781,2.309494019,-0.7317886353,-38.87487793,29.08773804
60,17.80355261,12.25539898,-85.16906048,136.17366349,-6.666007626,31.18204672,-1.717499132,9.713974057,12.0640625,-20.94375,-31.09375,-81.925,-13.89163208,131.2640076,691.3300781,0.1850891113,-2.06640625,13.16195679,693.3964844,2.265548706,-0.7327651978,-38.87536621,29.12289429
61,17.77808734,12.24047894,-85.18041137,136.17173163,-6.667463379,31.18782416,-1.736354588,9.74072973,12.396875,-20.634375,-31.359375,-81.45,-14.78445435,131.2467804,690.3925781,0.1852874756,-2.716796875,14.05276489,693.109375,2.269943237,-1.040382385,-38.68493652,29.04830933
62,17.75262208,12.22555889,-85.19176226,136.16979977,-6.668919132,31.1936016,-1.755210044,9.767485404,12.7296875,-20.325,-31.625,-80.975,-14.1678772,130.8322601,690.65625,0.6036224365,-2.7578125,14.05105591,693.4140625,2.332443237,-1.071632385,-38.53942871,28.97531128
63,17.72715682,12.21063885,-85.20311315,136.16786790999998,-6.670374886,31.19937905,-1.7740655,9.794241077,13.0625,-20.015625,-31.890625,-80.5,-14.74087524,130.8446503,690.6835938,0.5912322998,-2.73046875,14.05105591,693.4140625,2.31388855,-1.039405823,-38.53942871,28.97531128
64,17.7027859,12.19589462,-85.21365826,136.16587541,-6.671798942,31.20501114,-1.79286045,9.8209876,13.3171875,-19.75625,-31.903125,-80.15,-15.63259888,130.8276062,690.0839844,0.5912475586,-3.041015625,14.94174194,693.125,2.506271362,-0.8919448853,-38.3494873,28.90084839
65,17.67841499,12.18115039,-85.22420336,136.16388292,-6.673222998,31.21064324,-1.811655401,9.847734122,13.571875,-19.496875,-31.915625,-79.8,-15.26040649,131.8294067,690.3964844,0.1853027344,-3.025390625,14.52770996,693.421875,2.462814331,-0.8929214478,-38.21374512,28.86447144
66,17.65404408,12.16640616,-85.23474847,136.16189042,-6.674647054,31.21627534,-1.830450352,9.874480645,13.8265625,-19.2375,-31.928125,-79.45,-15.26358032,131.8256226,690.09375,0.1853027344,-3.025390625,14.53088379,693.1191406,2.462814331,-0.8929214478,-38.0682373,28.79208374
67,17.62967317,12.15166193,-85.24529357,136.15989793,-6.676071111,31.22190744,-1.849245302,9.901227167,14.08125,-18.978125,-31.940625,-79.1,-15.22174072,131.4196777,690.078125,0.5912475586,-3.041015625,14.53088379,693.1191406,2.506271362,-0.8919448853,-38.0682373,28.79208374
68,17.60530225,12.13691771,-85.25583868,136.15790543,-6.677495167,31.22753953,-1.868040253,9.92797369,14.3359375,-18.71875,-31.953125,-78.75,-14.64785767,131.4105835,689.3164063,0.6036376953,-3.06640625,14.52999878,692.3828125,2.525314331,-0.9241714478,-38.12976074,28.61703491
69,17.5819503,12.12248807,-85.26563469,136.15592868,-6.678858864,31.23300284,-1.886789774,9.954655151,14.46875,-18.44375,-31.678125,-78.5875,-15.24630737,132.0297546,690.0878906,0.5912475586,-3.041015625,14.55545044,693.1289063,2.506271362,-0.8919448853,-37.76843262,28.68112183
70,17.55859835,12.10805843,-85.27543071,136.15395193,-6.680222561,31.23846614,-1.905539295,9.981336612,14.6015625,-18.16875,-31.403125,-78.425,-14.81295776,133.3047791,689.796875,0.5912475586,-3.041015625,14.12210083,692.8378906,2.506271362,-0.8919448853,-37.64050293,28.67819214
71,17.5352464,12.09362879,-85.28522673,136.15197519,-6.681586257,31.24392944,-1.924288816,10.00801807,14.734375,-17.89375,-31.128125,-78.2625,-14.80038452,132.0533752,689.4804688,0.5912475586,-3.041015625,14.10952759,692.5214844,2.506271362,-0.8919448853,-37.50280762,28.53634644
72,17.51189445,12.07919916,-85.29502274,136.14999844,-6.682949954,31.24939274,-1.943038337,10.03469953,14.8671875,-17.61875,-30.853125,-78.1,-14.81607056,133.3009949,689.4941406,0.5912475586,-3.041015625,14.12521362,692.5351563,2.506271362,-0.8919448853,-37.49499512,28.60580444
73,17.4885425,12.06476952,-85.30481876,136.14802169,-6.684313651,31.25485604,-1.961787858,10.061381,15.0,-17.34375,-30.578125,-77.9375,-14.81976318,133.3022156,688.4511719,0.5912475586,-3.041015625,14.12890625,691.4921875,2.506271362,-0.8919448853,-37.40856934,28.50350952
74,17.46614077,12.05078785,-85.31392139,136.14612553,-6.685886701,31.26009676,-1.980389117,10.08796626,15.196875,-17.096875,-30.425,-77.7125,-14.84283447,133.912262,688.4609375,0.5912475586,-3.041015625,14.15197754,691.5019531,2.506271362,-0.8919448853,-37.40026855,28.53793335
75,17.44373905,12.03680618,-85.32302403,136.14422937,-6.687459752,31.26533748,-1.998990376,10.11455153,15.39375,-16.85,-30.271875,-77.4875,-15.15148926,134.524231,688.4550781,0.6036376953,-3.06640625,15.03363037,691.5214844,2.525314331,-0.9241714478,-37.06530762,28.42550659
76,17.42133732,12.02282451,-85.33212666,136.1423332,-6.689032802,31.2705782,-2.017591635,10.1411368,15.590625,-16.603125,-30.11875,-77.2625,-15.72390747,134.5353699,688.8105469,0.5907287598,-2.712890625,15.03222656,691.5234375,2.296310425,-0.737159729,-37.06726074,28.28024292
77,17.3989356,12.00884284,-85.3412293,136.14043704,-6.690605853,31.27581891,-2.036192895,10.16772207,15.7875,-16.35625,-29.965625,-77.0375,-15.76370239,134.9481506,687.7441406,0.184967041,-3.34765625,15.02816772,691.0917969,2.257492065,-1.045753479,-37.27502441,28.17745972
78,17.37653388,11.99486117,-85.35033193,136.13854088,-6.692178903,31.28105963,-2.054794154,10.19430734,15.984375,-16.109375,-29.8125,-76.8125,-16.21835327,135.9339905,688.4609375,-0.2252197266,-3.375,15.50576782,691.8359375,2.240890503,-1.044044495,-36.88757324,28.2416687
79,17.35502484,11.98144847,-85.35879205,136.13677664,-6.693563315,31.28617783,-2.073356533,10.22072669,16.20625,-15.9015625,-29.94375,-76.4875,-16.65286255,136.3839722,688.828125,0.5903930664,-3.03515625,15.95834351,691.8632813,2.090988159,-0.8899917603,-36.56970215,28.1635437
80,17.3335158,11.96803577,-85.36725218,136.13501241,-6.694947728,31.29129602,-2.091918911,10.24714604,16.428125,-15.69375,-30.075,-76.1625,-16.0798645,136.371582,688.8027344,0.6027832031,-3.060546875,15.95834351,691.8632813,2.109542847,-0.9222183228,-36.56970215,28.1635437
81,17.31200676,11.95462307,-85.3757123,136.13324817,-6.69633214,31.29641421,-2.11048129,10.27356539,16.65,-15.4859375,-30.20625,-75.8375,-16.65435791,136.3840027,688.8300781,0.5903930664,-3.03515625,15.95983887,691.8652344,2.090988159,-0.8899917603,-36.27868652,28.01828003
82,17.29049772,11.94121038,-85.38417242,136.13148393,-6.697716553,31.30153241,-2.129043669,10.29998474,16.871875,-15.278125,-30.3375,-75.5125,-16.66833496,137.635376,689.1464844,0.5903930664,-3.03515625,15.97381592,692.1816406,2.090988159,-0.8899917603,-36.12536621,28.01473999
83,17.26898868,11.92779768,-85.39263255,136.12971969,-6.699100965,31.3066506,-2.147606047,10.32640409,17.09375,-15.0703125,-30.46875,-75.1875,-16.70925903,138.0445557,688.4277344,0.1844482422,-3.01953125,15.97293091,691.4472656,2.047042847,-0.8909683228,-36.18713379,27.83956909
84,17.24832428,11.91505893,-85.40049257,136.12812386000002,-6.700208771,31.31170431,-2.166129644,10.35261336,17.31875,-14.765625,-30.321875,-75.1125,-15.73901367,138.6174011,689.1464844,0.196685791,-2.7265625,15.56463623,691.8730469,2.26335144,-1.075050354,-35.98962402,27.97897339
85,17.22765989,11.90232019,-85.40835259,136.12652802,-6.701316577,31.31675802,-2.18465324,10.37882263,17.54375,-14.4609375,-30.175,-75.0375,-16.25881958,138.2037811,689.4335938,0.6140899658,-2.7421875,15.56295776,692.1757813,2.334640503,-1.040870667,-35.84411621,27.90597534
86,17.20699549,11.88958145,-85.41621261,136.12493218,-6.702424383,31.32181173,-2.203176837,10.4050319,17.76875,-14.15625,-30.028125,-74.9625,-15.79653931,138.6652222,689.1308594,0.1800537109,-2.7421875,15.11392212,691.8730469,2.27116394,-1.040138245,-35.72399902,27.83358765
87,17.1863311,11.8768427,-85.42407263,136.12333634,-6.703532189,31.32686545,-2.221700433,10.43124117,17.99375,-13.8515625,-29.88125,-74.8875,-15.8031311,139.918335,690.0761719,0.1803894043,-2.419921875,15.12338257,692.4960938,2.476486206,-0.8873062134,-35.71887207,27.75717163
88,17.1656667,11.86410396,-85.43193265,136.1217405,-6.704639994,31.33191916,-2.240224029,10.45745045,18.21875,-13.546875,-29.734375,-74.8125,-14.94244385,139.5181122,690.1132813,0.5900726318,-2.064453125,14.23895264,692.1777344,2.283126831,-0.7342300415,-35.61730957,27.68710327
89,17.14580524,11.85212469,-85.43922434,136.12033459,-6.705376692,31.33697442,-2.258713686,10.48340935,18.390625,-13.2046875,-29.4125,-74.4,-14.80096436,140.1611023,689.4570313,0.6026306152,-2.740234375,14.66845703,692.1972656,2.30632019,-1.074073792,-35.30773926,27.57455444
90,17.12594377,11.84014543,-85.44651604,136.11892868,-6.706113389,31.34202969,-2.277203344,10.50936825,18.5625,-12.8625,-29.090625,-73.9875,-14.84399414,140.7182312,689.1484375,0.6026306152,-2.740234375,14.71148682,691.8886719,2.30632019,-1.074073792,-35.14660645,27.53890991
91,17.10608231,11.82816616,-85.45380774,136.11752277,-6.706850086,31.34708495,-2.295693001,10.53532716,18.734375,-12.5203125,-28.76875,-73.575,-14.84991455,141.3564758,689.8027344,0.6019897461,-2.091796875,14.70556641,691.8945313,2.292892456,-1.071144104,-34.85559082,27.42880249
