Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque X,Front Torque Y,Back Torque X,Back Torque Y
13,11.38262888,11.36545791,99.64992464,138.26761201,-15.80231459,25.08771249,-2.813617423,9.281300453,5.757031249,-23.315625,-24.640625,-64.4125,-19.97091675,110.1064911,690.1542969,-0.1931610107,-4.451171875,19.181427,694.6054688,2.797286987,-1.274513245,-50.15368652,19.32394409
14,11.36154216,11.35302632,99.67752686,138.27337477,-15.81081897,25.09910991,-2.828124091,9.299200917,5.68359375,-23.484375,-24.421875,-64.0,-19.95254517,110.1080627,690.4609375,-0.1926879883,-4.44921875,19.1769104,694.9101563,2.80607605,-0.9698257446,-50.30114746,19.25106812
15,11.34172621,11.34134812,99.70391241,138.27979069,-15.81872948,25.1105239,-2.842138584,9.316590584,5.6703125,-23.878125,-24.221875,-63.4625,-19.52648926,110.0940704,691.0722656,-0.1928253174,-4.12890625,18.73980713,695.2011719,3.002853394,-1.121681213,-50.17419434,19.1803894
16,11.32191027,11.32966992,99.73029795,138.28620661,-15.82663999,25.12193788,-2.856153076,9.333980251,5.65703125,-24.271875,-24.021875,-62.925,-18.94799805,110.7197723,691.0703125,-0.1809539795,-4.13671875,18.73248291,695.2070313,3.003829956,-0.8516616821,-50.1751709,19.21554565
17,11.30209433,11.31799172,99.7566835,138.29262253000002,-15.83455049,25.13335187,-2.870167568,9.351369917,5.64375,-24.665625,-23.821875,-62.3875,-19.52478027,110.0978851,691.375,-0.1928253174,-4.12890625,18.73809814,695.5039063,3.002853394,-1.121681213,-50.02868652,19.10739136
18,11.28227839,11.30631353,99.78306905,138.29903845,-15.842461,25.14476585,-2.884182061,9.368759584,5.63046875,-25.059375,-23.621875,-61.85,-19.50839233,110.1003418,692.4023438,-0.1926879883,-4.44921875,18.73275757,696.8515625,2.80607605,-0.9698257446,-49.96936035,19.13656616
19,11.26246245,11.29463533,99.8094546,138.30545437,-15.85037151,25.15617984,-2.898196553,9.386149251,5.617187501,-25.453125,-23.421875,-61.3125,-19.53643799,110.7125092,693.0332031,-0.1928253174,-4.12890625,18.74975586,697.1621094,3.002853394,-1.121681213,-50.40002441,19.24337769
20,11.24401445,11.2837284,99.83469631,138.31255035,-15.8577429,25.16762206,-2.911587369,9.403016858,5.805468751,-25.971875,-23.2375,-60.675,-19.56661987,111.1221161,692.7226563,-0.5986175537,-4.744140625,18.74807739,697.4667969,2.95451355,-0.8233413696,-50.2545166,19.17037964
21,11.22556646,11.27282148,99.85993803,138.31964632,-15.86511429,25.17906429,-2.924978185,9.419884464,5.993750001,-26.490625,-23.053125,-60.0375,-19.57064819,111.1150665,693.15625,-0.5986175537,-4.744140625,18.75210571,697.9003906,2.95451355,-0.8233413696,-50.04699707,19.27316284
22,11.20711846,11.26191455,99.88517975,138.3267423,-15.87248568,25.19050652,-2.938369001,9.436752071,6.182031251,-27.009375,-22.86875,-59.4,-19.5262146,111.3527069,694.0742188,-0.1928253174,-4.439453125,18.73849487,698.5136719,3.195236206,-0.9742202759,-50.04992676,19.16244507
23,11.18867047,11.25100763,99.91042146,138.33383828,-15.87985707,25.20194875,-2.951759816,9.453619678,6.370312501,-27.528125,-22.684375,-58.7625,-19.83789063,111.3382721,693.6132813,-0.180770874,-4.787109375,19.62036133,698.4003906,3.008224487,-1.15927887,-50.0670166,18.98446655
24,11.17022247,11.2401007,99.93566318,138.34093425,-15.88722847,25.21339098,-2.965150632,9.470487285,6.558593752,-28.046875,-22.5,-58.125,-18.94702148,111.9820404,694.0351563,-0.180770874,-4.787109375,18.72949219,698.8222656,3.008224487,-1.15927887,-49.90490723,19.12460327
25,11.15322672,11.22996652,99.95983198,138.34872057,-15.89411712,25.22488093,-2.977795609,9.486836148,6.765625002,-28.484375,-22.484375,-57.8,-19.55358887,113.422287,694.9941406,-1.008987427,-4.142578125,18.74798584,699.1367188,2.942306519,-1.121192932,-50.04406738,19.08602905
26,11.13623096,11.21983235,99.98400079,138.35650687999998,-15.90100577,25.23637089,-2.990440586,9.503185011,6.972656252,-28.921875,-22.46875,-57.475,-19.37689209,113.0222321,694.6445313,-0.5909881592,-4.505859375,19.18334961,699.1503906,2.799240112,-1.305274963,-50.0255127,19.08383179
27,11.11923521,11.20969817,100.0081696,138.3642932,-15.90789442,25.24786085,-3.003085564,9.519533873,7.179687502,-29.359375,-22.453125,-57.15,-19.37408447,113.0218964,694.9667969,-0.5906524658,-4.18359375,19.18334961,699.1503906,3.004806519,-1.152442932,-50.0255127,19.08383179
28,11.10223946,11.19956399,100.0323384,138.37207952,-15.91478307,25.2593508,-3.015730541,9.535882736,7.386718752,-29.796875,-22.4375,-56.825,-18.53308105,113.2341156,695.7070313,-0.180770874,-4.478515625,18.31658936,700.1855469,2.815841675,-1.306739807,-49.85632324,19.07723999
29,11.08524371,11.18942981,100.0565072,138.37986583,-15.92167172,25.27084076,-3.028375518,9.552231599,7.593750001,-30.234375,-22.421875,-56.5,-18.96292114,113.8473816,694.9609375,-0.1806335449,-4.798828125,18.75744629,699.7597656,2.619064331,-1.154884338,-50.03918457,19.00961304
30,11.06976971,11.18004795,100.0796685,138.38833778,-15.92813028,25.28240818,-3.04016746,9.568080114,7.687500001,-30.528125,-22.45625,-55.86875,-18.965271,113.8441467,695.6972656,-0.1806335449,-4.798828125,18.75979614,700.4960938,2.619064331,-1.154884338,-49.68591309,19.03939819
31,11.05429572,11.17066609,100.1028297,138.39680973,-15.93458885,25.2939756,-3.051959403,9.583928629,7.781250001,-30.821875,-22.490625,-55.2375,-18.54910278,114.2880096,695.2929688,-0.586227417,-4.76953125,18.30355835,700.0625,2.9740448,-0.8555679321,-49.91906738,18.93661499
32,11.03882173,11.16128424,100.125991,138.40528168,-15.94104741,25.30554302,-3.063751345,9.599777143,7.875000001,-31.115625,-22.525,-54.60625,-18.54348755,114.2900391,695.90625,-0.5862426758,-4.4609375,18.29898071,700.3671875,2.781173706,-1.00302887,-50.06652832,18.86373901
33,11.02334774,11.15190238,100.1491522,138.41375363,-15.94750597,25.31711043,-3.075543288,9.615625658,7.968750001,-31.409375,-22.559375,-53.975,-19.56698608,114.2750244,696.2363281,-0.5986328125,-4.435546875,18.7494812,700.671875,2.762130737,-0.9708023071,-49.89562988,18.79074097
34,11.00787375,11.14252053,100.1723135,138.42222557,-15.95396453,25.32867785,-3.08733523,9.631474173,8.0625,-31.703125,-22.59375,-53.34375,-19.00604248,114.2627716,696.2207031,-0.5863800049,-4.451171875,18.7494812,700.671875,3.170822144,-1.007423401,-49.89562988,18.79074097
35,10.99397507,11.13384396,100.1945265,138.4313672,-15.9600388,25.34036458,-3.098184737,9.646853968,7.996875,-31.975,-22.384375,-52.70625,-19.00888062,114.2631073,695.8984375,-0.5867156982,-4.7734375,18.7494812,700.671875,2.965255737,-1.160255432,-49.89562988,18.79074097
36,10.98007639,11.1251674,100.2167395,138.44050883,-15.96611306,25.3520513,-3.109034243,9.662233762,7.93125,-32.246875,-22.175,-52.06875,-18.94973755,113.8628693,696.1738281,-0.1806182861,-5.107421875,18.7432251,701.28125,2.811447144,-1.007423401,-49.89758301,18.64486694
37,10.96617772,11.11649084,100.2389526,138.44965046,-15.97218733,25.36373802,-3.119883749,9.677613557,7.865625,-32.51875,-21.965625,-51.43125,-19.56384277,114.2770996,696.5429688,-0.5986328125,-4.435546875,18.74633789,700.9785156,2.762130737,-0.9708023071,-49.7520752,18.57260132
38,10.95227904,11.10781428,100.2611656,138.45879209,-15.97826159,25.37542474,-3.130733255,9.692993351,7.8,-32.790625,-21.75625,-50.79375,-19.53582764,113.8716278,696.5273438,-0.1931610107,-4.451171875,18.74633789,700.9785156,2.797286987,-1.274513245,-49.7520752,18.57260132
39,10.93838036,11.09913771,100.2833787,138.46793372,-15.98433586,25.38711147,-3.141582762,9.708373146,7.734374999,-33.0625,-21.546875,-50.15625,-19.52038574,114.8937836,696.4941406,-0.603225708,-4.798828125,18.76483154,701.2929688,2.5834198,-1.121192932,-49.89123535,18.5340271
40,10.9260954,11.09109038,100.3046994,138.47772139,-15.9900655,25.3989706,-3.15141996,9.723325589,7.593749999,-33.33125,-21.221875,-49.6375,-18.97488403,114.4691467,696.1875,-0.1806335449,-4.798828125,18.76940918,700.9863281,2.619064331,-1.154884338,-49.74328613,18.60690308
41,10.91381044,11.08304304,100.3260201,138.48750906,-15.99579515,25.41082974,-3.161257158,9.738278031,7.453124999,-33.6,-20.896875,-49.11875,-19.41705322,114.4851532,696.8476563,-0.1804351807,-4.15625,19.20336914,701.0039063,3.021408081,-1.153907776,-49.72668457,18.45944214
42,10.90152547,11.07499571,100.3473408,138.49729673000002,-16.0015248,25.42268887,-3.171094356,9.753230474,7.312499999,-33.86875,-20.571875,-48.6,-18.97683716,114.4748077,697.4394531,-0.1804351807,-4.15625,18.76315308,701.5957031,3.021408081,-1.153907776,-49.74572754,18.46102905
43,10.88924051,11.06694837,100.3686615,138.50708439,-16.00725445,25.43454801,-3.180931554,9.768182917,7.171874999,-34.1375,-20.246875,-48.08125,-18.97262573,115.1085968,697.1425781,-0.1804351807,-4.15625,18.75894165,701.2988281,3.021408081,-1.153907776,-49.60070801,18.42379761
44,10.87695554,11.05890104,100.3899822,138.51687206,-16.0129841,25.44640714,-3.190768753,9.78313536,7.031249999,-34.40625,-19.921875,-47.56249999,-19.02194214,115.5167236,697.4726563,-0.586517334,-4.130859375,18.75436401,701.6035156,3.367355347,-1.15927887,-49.74816895,18.35092163
45,10.86630791,11.05138054,100.4104673,138.52727821,-16.01840534,25.45849948,-3.199544205,9.79770636,6.899218749,-34.5125,-19.5375,-46.88124999,-18.46972656,116.1412811,696.4257813,-0.5978240967,-4.44921875,18.77651978,700.875,3.14201355,-1.040870667,-49.8013916,18.21017456
46,10.85566028,11.04386004,100.4309524,138.53768435,-16.02382659,25.47059181,-3.208319658,9.812277359,6.767187499,-34.61875,-19.153125,-46.19999999,-19.01696777,116.5370941,696.0996094,-0.9974212646,-4.47265625,18.7796936,700.5722656,2.737716675,-1.004005432,-49.65588379,18.13790894
47,10.84501265,11.03633954,100.4514375,138.5480905,-16.02924783,25.48268414,-3.217095111,9.826848359,6.635156249,-34.725,-18.76875,-45.51874999,-18.97195435,116.1349335,696.3886719,-0.5914764404,-4.486328125,18.77651978,700.875,2.781661987,-1.00302887,-49.8013916,18.21017456
48,10.83436502,11.02881905,100.4719226,138.55849664,-16.03466908,25.49477648,-3.225870563,9.841419358,6.503124999,-34.83125,-18.384375,-44.83749999,-18.97970581,116.1291046,695.78125,-0.5914764404,-4.486328125,18.78427124,700.2675781,2.781661987,-1.00302887,-49.50793457,18.21078491
49,10.82371739,11.02129855,100.4924077,138.56890279,-16.04009032,25.50686881,-3.234646016,9.855990358,6.371093749,-34.9375,-18.0,-44.15625,-19.14254761,116.3741302,695.8203125,-0.1931610107,-4.76171875,18.35202026,700.5820313,2.9896698,-1.127052307,-49.38171387,18.02682495
50,10.81471554,11.01418211,100.5121179,138.57989975,-16.04523769,25.51925815,-3.242330491,9.870227379,6.235156249,-34.79375,-17.840625,-43.58125,-19.14297485,117.0194092,696.0410156,-0.1938171387,-4.11328125,18.34060669,700.1542969,2.976242065,-1.12412262,-49.58996582,17.959198
51,10.80571369,11.00706568,100.5318281,138.59089671,-16.05038505,25.53164749,-3.250014965,9.884464399,6.099218749,-34.65,-17.68125,-43.00625,-19.59594727,116.975174,695.5449219,-0.1936798096,-4.43359375,18.80459595,699.9785156,2.779708862,-0.9722671509,-49.06286621,18.06259155
52,10.79671185,10.99994924,100.5515383,138.60189368,-16.05553242,25.54403682,-3.25769944,9.89870142,5.963281249,-34.50625,-17.521875,-42.43125,-19.02661133,116.9640045,694.4785156,-0.1812896729,-4.458984375,18.80825806,698.9375,2.79826355,-1.004493713,-48.97717285,17.96029663
53,10.78771,10.9928328,100.5712485,138.61289064,-16.06067979,25.55642616,-3.265383915,9.912938441,5.827343749,-34.3625,-17.3625,-41.85625,-19.15057373,116.7308807,693.8066406,-0.6036834717,-5.111328125,18.38015747,698.9179688,2.767745972,-1.278419495,-48.99523926,17.92745972
54,10.77870815,10.98571637,100.5909587,138.62388761,-16.06582716,25.5688155,-3.273068389,9.927175462,5.691406248,-34.21875,-17.203125,-41.28125,-19.57778931,117.3896637,693.0878906,-0.6036834717,-5.111328125,18.80737305,698.1992188,2.767745972,-1.278419495,-49.03869629,17.78500366
55,10.77134418,10.97886991,100.6099607,138.63544873,-16.07073466,25.58156498,-3.279652339,9.941124729,5.414062498,-33.94375,-16.9484375,-40.70625,-19.6010437,116.9753571,693.1347656,-0.1931610107,-4.76171875,18.81051636,697.8964844,2.9896698,-1.127052307,-48.89318848,17.71273804
56,10.76398021,10.97202346,100.6289627,138.64700986,-16.07564216,25.59431445,-3.286236289,9.955073997,5.136718748,-33.66875,-16.69375,-40.13125,-19.03170776,116.9641876,692.0683594,-0.180770874,-4.787109375,18.81417847,696.8554688,3.008224487,-1.15927887,-48.80700684,17.61044312
57,10.75661624,10.965177,100.6479647,138.65857098,-16.08054967,25.60706393,-3.292820239,9.969023265,4.859374998,-33.39375,-16.4390625,-39.55625,-19.05874634,117.5709686,692.1015625,-0.1812896729,-4.458984375,18.84039307,696.5605469,2.79826355,-1.004493713,-48.65270996,17.57247925
58,10.74925227,10.95833055,100.6669667,138.67013211,-16.08545717,25.61981341,-3.299404189,9.982972532,4.582031248,-33.11875,-16.184375,-38.98125,-19.07748413,117.5653076,691.8125,-0.181427002,-4.140625,18.84811401,695.953125,2.994796753,-1.156349182,-48.35925293,17.5730896
59,10.7418883,10.95148409,100.6859687,138.68169323,-16.09036467,25.63256288,-3.305988139,9.9969218,4.304687498,-32.84375,-15.9296875,-38.40624999,-18.4664917,117.970047,691.0058594,-0.5790863037,-4.513671875,18.84405518,695.5195313,2.800216675,-1.035255432,-48.5670166,17.4703064
60,10.73613726,10.94477051,100.7043351,138.69379297,-16.09506701,25.64573037,-3.311481047,10.01062567,4.012890623,-32.653125,-15.675,-37.66249999,-18.6149292,117.9548492,690.1074219,-0.5914764404,-4.486328125,18.41949463,694.59375,2.781661987,-1.00302887,-48.14611816,17.40072632
61,10.73038622,10.93805693,100.7227016,138.7058927,-16.09976935,25.65889786,-3.316973954,10.02432954,3.721093748,-32.4625,-15.4203125,-36.91874999,-18.63134766,117.9524078,689.0800781,-0.5916290283,-4.16796875,18.42489624,693.2480469,2.97819519,-1.154884338,-48.20593262,17.37142944
62,10.72463518,10.93134335,100.7410681,138.71799243,-16.10447169,25.67206535,-3.322466861,10.03803341,3.429296873,-32.271875,-15.165625,-36.17499999,-18.61578369,118.5901642,688.4433594,-0.5918121338,-4.80859375,18.4175415,693.2519531,2.576339722,-1.155860901,-48.20690918,17.40658569
63,10.71888414,10.92462977,100.7594345,138.73009216,-16.10917403,25.68523284,-3.327959768,10.05173728,3.137499998,-32.08125,-14.9109375,-35.43124999,-18.61907959,117.9596405,688.0058594,-0.5918121338,-4.80859375,18.4208374,692.8144531,2.576339722,-1.155860901,-48.41369629,17.26864624
64,10.7131331,10.91791619,100.777801,138.7421919,-16.11387637,25.69840033,-3.333452676,10.06544115,2.845703123,-31.890625,-14.65625,-34.6875,-19.74945068,118.5940094,687.7460938,-0.5923919678,-4.76953125,18.41662598,692.515625,2.983810425,-0.7896499634,-48.26818848,17.23153687
65,10.708952,10.91120442,100.7956087,138.75480445,-16.11840952,25.71203245,-3.337881743,10.07893745,2.57128906,-31.603125,-14.4484375,-34.24375,-19.18786621,118.6058197,687.7324219,-0.6042022705,-4.783203125,18.41662598,692.515625,2.557296753,-1.123634338,-48.26818848,17.23153687
66,10.70477091,10.90449266,100.8134165,138.76741701,-16.12294266,25.72566458,-3.34231081,10.09243374,2.296874998,-31.315625,-14.240625,-33.8,-19.21972656,119.2099457,686.8242188,-0.6041717529,-5.091796875,18.44744873,691.9160156,2.750167847,-0.9759292603,-47.96643066,17.26644897
67,10.70058982,10.8977809,100.8312242,138.78002956,-16.12747581,25.7392967,-3.346739877,10.10593003,2.022460935,-31.028125,-14.0328125,-33.35625,-19.22058105,119.2108917,686.1035156,-0.6038665771,-4.76953125,18.45111084,690.8730469,2.955490112,-0.823097229,-47.8807373,17.16415405
68,10.69640872,10.89106913,100.849032,138.79264211999998,-16.13200895,25.75292882,-3.351168944,10.11942632,1.748046873,-30.740625,-13.825,-32.9125,-18.21957397,119.1788177,685.4355469,-0.5917816162,-5.119140625,18.02029419,690.5546875,2.768722534,-1.008155823,-47.75134277,17.23934937
69,10.69222763,10.88435737,100.8668398,138.80525467,-16.1365421,25.76656095,-3.355598011,10.13292261,1.473632812,-30.453125,-13.6171875,-32.46875,-17.79006958,118.5215607,685.4179688,-0.5917816162,-5.119140625,17.59078979,690.5371094,2.768722534,-1.008155823,-47.77185059,17.06124878
70,10.68955613,10.87753223,100.8841669,138.81835096,-16.14094301,25.78068786,-3.359006935,10.14624394,1.348535155,-30.115625,-13.54375,-32.096875,-17.35562134,118.5471191,685.4394531,-0.5919494629,-4.48828125,17.14633179,689.9277344,2.772872925,-1.30771637,-47.50378418,17.06173706
71,10.68688463,10.87070709,100.9014941,138.83144724,-16.14534393,25.79481478,-3.362415859,10.15956528,1.223437499,-29.778125,-13.4703125,-31.725,-17.36346436,118.1438141,684.7128906,-0.1815948486,-4.78125,17.14227295,689.4941406,2.592941284,-1.157325745,-47.71130371,16.95895386
72,10.68421313,10.86388195,100.9188213,138.84454353,-16.14974485,25.80894169,-3.365824783,10.17288661,1.098339843,-29.440625,-13.396875,-31.353125,-17.3604126,119.7978363,684.0859375,-0.5917816162,-5.119140625,17.16113281,689.2050781,2.768722534,-1.008155823,-47.55749512,16.95614624
73,10.68154164,10.85705681,100.9361485,138.85763981,-16.15414576,25.8230686,-3.369233707,10.18620795,0.9732421866,-29.103125,-13.3234375,-30.98125,-17.36462402,119.1640472,684.3847656,-0.5917816162,-5.119140625,17.16534424,689.5039063,2.768722534,-1.008155823,-47.70300293,16.99325562
74,10.67887014,10.85023167,100.9534756,138.87073609,-16.15854668,25.83719552,-3.372642631,10.19952929,0.8481445317,-28.765625,-13.25,-30.609375,-17.36691284,119.1597443,683.7519531,-0.5912628174,-5.447265625,17.16845703,689.1992188,2.979171753,-1.162940979,-47.55749512,16.92098999
75,10.67763271,10.84320245,100.9703968,138.8842783,-16.16285038,25.85182969,-3.375089577,10.212702,0.9048828129,-28.353125,-13.359375,-30.278125,-16.90847778,118.5317535,683.7304688,-0.5912628174,-5.447265625,16.71002197,689.1777344,2.979171753,-1.162940979,-47.5838623,16.8888855
76,10.67639529,10.83617322,100.9873179,138.89782051,-16.16715408,25.86646386,-3.377536523,10.22587472,0.9616210942,-27.940625,-13.46875,-29.946875,-17.48126221,119.8428802,684.4335938,-0.6038665771,-4.76953125,16.71179199,689.203125,2.955490112,-0.823097229,-47.29016113,16.9559021
77,10.67515786,10.829144,101.0042391,138.91136272,-16.17145778,25.88109803,-3.379983469,10.23904743,1.018359375,-27.528125,-13.578125,-29.615625,-17.02563477,119.2151947,684.0898438,-0.6041717529,-5.091796875,16.25335693,689.1816406,2.750167847,-0.9759292603,-47.3170166,16.92391968
78,10.67392043,10.82211478,101.0211602,138.92490493,-16.17576149,25.8957322,-3.382430415,10.25222015,1.075097657,-27.115625,-13.6875,-29.284375,-16.48339844,119.8076782,685.4511719,-0.5916137695,-4.4765625,16.27590942,689.9277344,3.170578003,-1.00717926,-47.24914551,16.98812866
79,10.67268301,10.81508556,101.0380814,138.93844714,-16.18006519,25.91036637,-3.38487736,10.26539286,1.131835941,-26.703125,-13.796875,-28.953125,-17.06692505,119.8145599,684.546875,-0.6043243408,-4.7734375,16.28359985,689.3203125,2.94670105,-1.127784729,-46.95568848,16.98861694
80,10.67279368,10.80779161,101.0546616,138.95238315,-16.18429967,25.92550537,-3.386431968,10.27843815,1.575000003,-26.434375,-13.8046875,-28.703125,-17.6262207,119.8101501,684.1132813,-0.5928649902,-4.7734375,16.27954102,688.8867188,2.975021362,-1.094337463,-47.16320801,16.88583374
81,10.67290435,10.80049766,101.0712418,138.96631917,-16.18853415,25.94064438,-3.387986575,10.29148344,2.018164066,-26.165625,-13.8125,-28.453125,-17.18310547,119.7980347,684.7070313,-0.5928649902,-4.7734375,15.83642578,689.4804688,2.975021362,-1.094337463,-47.47521973,16.88766479
82,10.67301503,10.7932037,101.087822,138.98025518,-16.19276864,25.95578339,-3.389541182,10.30452872,2.461328128,-25.896875,-13.8203125,-28.203125,-16.1789856,119.1960602,685.1347656,-0.6043243408,-4.7734375,15.3956604,689.9082031,2.94670105,-1.127784729,-47.29309082,16.95516968
83,10.6731257,10.78590975,101.1044023,138.99419119,-16.19700312,25.9709224,-3.391095789,10.31757401,2.904492191,-25.628125,-13.828125,-27.953125,-16.17883301,118.1758118,685.1542969,-0.1941223145,-4.74609375,15.37258911,689.9003906,2.963302612,-1.129249573,-47.30090332,16.92086792
84,10.67323637,10.7786158,101.1209825,139.00812721,-16.2012376,25.9860614,-3.392650397,10.3306193,3.347656254,-25.359375,-13.8359375,-27.703125,-16.06427002,118.7914124,685.1503906,-0.1817321777,-4.771484375,15.83102417,689.921875,2.9818573,-1.161476135,-47.27453613,16.95285034
85,10.67460557,10.77102732,101.1372731,139.02238671,-16.20541917,26.00169308,-3.39339081,10.34355279,3.849218754,-25.190625,-13.896875,-27.50625,-15.63128662,118.7702332,685.875,-0.1817321777,-4.771484375,15.39804077,690.6464844,2.9818573,-1.161476135,-46.93981934,16.98495483
86,10.67597477,10.76343885,101.1535637,139.03664621000001,-16.20960074,26.01732476,-3.394131224,10.35648627,4.350781254,-25.021875,-13.9578125,-27.309375,-15.6098938,120.4316864,685.84375,-0.5917816162,-5.119140625,15.41061401,690.9628906,2.768722534,-1.008155823,-47.07751465,17.12680054
87,10.67734397,10.75585037,101.1698543,139.05090571,-16.21378232,26.03295643,-3.394871638,10.36941976,4.852343754,-24.853125,-14.01875,-27.1125,-15.609375,120.4266815,686.5820313,-0.5917816162,-5.119140625,15.41009521,691.7011719,2.768722534,-1.008155823,-47.0177002,17.15670776
88,10.67871316,10.74826189,101.1861449,139.06516521,-16.21796389,26.04858811,-3.395612052,10.38235325,5.353906254,-24.684375,-14.0796875,-26.915625,-15.58877563,119.1866608,687.1757813,-0.5917816162,-5.119140625,15.38949585,692.2949219,2.768722534,-1.008155823,-47.02600098,17.08651733
89,10.68008236,10.74067341,101.2024356,139.07942471,-16.22214546,26.06421979,-3.396352465,10.39528674,5.855468754,-24.515625,-14.140625,-26.71875,-15.58444214,119.8172455,687.9238281,-0.5918121338,-4.80859375,15.38619995,692.7324219,2.576339722,-1.155860901,-46.81896973,17.22445679
90,10.68262318,10.73278891,101.2184724,139.09391961,-16.22627529,26.08032824,-3.396362439,10.40811857,6.414062504,-24.271875,-14.25,-26.5125,-15.58370972,119.8302002,688.4199219,-0.5919494629,-4.48828125,15.37442017,692.9082031,2.772872925,-1.30771637,-47.31994629,17.1211853
