Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity
19,-3.221301781,80.67099972,-14.36833861,30.60810153,5.796555897,-10.06768304,1.753418427,-3.554203518,1.20370148,-0.7698175587,253.1933594,360.046875,613.2402344,11.845267999999853,8.343802399999989,-11.073890000002251
20,-3.224038268,80.66557013,-14.37735546,30.59702764,5.795043218,-10.07132786,1.765263695,-3.551696391,1.194693875,-0.7614737563,252.8730469,360.96875,613.8417969,11.845268000000075,8.343802399999989,-11.073889999998698
21,-3.226774755,80.66014054,-14.38637231,30.58595375,5.793530539,-10.07497268,1.777108962,-3.549189264,1.18568627,-0.753129954,252.8730469,360.9824219,613.8554688,11.845266999999993,8.34380229999998,-11.073889999998698
22,-3.229511243,80.65471094,-14.39538916,30.57487986,5.792017861,-10.07861751,1.78895423,-3.546682137,1.176678666,-0.7447861516,252.5507813,360.96875,613.5195313,11.845268000000075,8.343802400000099,-11.073890000002251
23,-3.23170832,80.64950051,-14.40416962,30.56255552,5.79060116,-10.08236164,1.800747764,-3.544694589,1.167775744,-0.7358323134,251.9179688,361.5761719,613.4941406,11.793533999999939,8.953838199999952,-12.324339999999268
24,-3.233905398,80.64429008,-14.41295008,30.55023118,5.789184459,-10.08610577,1.812541298,-3.542707042,1.158872821,-0.7268784752,250.9511719,361.5761719,612.5273438,11.793533999999939,8.953838199999952,-12.324339999999268
25,-3.236102476,80.63907965,-14.42173054,30.53790684,5.787767759,-10.0898499,1.824334832,-3.540719495,1.149969899,-0.7179246369,250.9648438,361.5761719,612.5410156,11.793533999999939,8.953838300000072,-12.324339999999268
26,-3.238299553,80.63386921,-14.430511,30.5255825,5.786351058,-10.09359404,1.836128366,-3.538731947,1.141066977,-0.7089707987,250.9550781,362.3125,613.2675781,11.793534000000161,8.953838199999952,-12.32434000000282
27,-3.240496631,80.62865878,-14.43929146,30.51325816,5.784934357,-10.09733817,1.847921901,-3.5367444,1.132164055,-0.7000169605,250.6269531,362.9277344,613.5546875,11.793535000000022,8.953838200000064,-12.324339999999268
28,-3.242192377,80.62363956,-14.44789488,30.49968685,5.783635828,-10.10116333,1.859627845,-3.535313245,1.123384143,-0.6905211784,250.5996094,363.2304688,613.8300781,11.705943999999802,9.495782099999905,-13.57130999999967
29,-3.243888123,80.61862034,-14.45649831,30.48611553,5.782337299,-10.10498848,1.87133379,-3.53388209,1.114604231,-0.6810253964,250.2929688,363.53125,613.8242188,11.705945000000106,9.495782000000007,-13.571320000000497
30,-3.245583868,80.61360112,-14.46510174,30.47254422,5.78103877,-10.10881364,1.883039735,-3.532450936,1.10582432,-0.6715296143,249.9863281,363.546875,613.5332031,11.705945000000106,9.495782100000016,-13.57130999999967
31,-3.247279614,80.6085819,-14.47370517,30.45897291,5.779740241,-10.11263879,1.894745679,-3.531019781,1.097044408,-0.6620338323,249.6660156,363.546875,613.2128906,11.705943999999802,9.495782000000007,-13.57130999999967
32,-3.24897536,80.60356267,-14.4823086,30.44540159,5.778441711,-10.11646395,1.906451624,-3.529588626,1.088264496,-0.6525380502,249.3847656,363.8574219,613.2421875,11.705945000000106,9.495782100000016,-13.571320000000497
33,-3.250207533,80.59870393,-14.49080158,30.4306058,5.777280352,-10.12035216,1.918029474,-3.528745132,1.079632975,-0.6425734893,249.0585938,363.8632813,612.921875,11.57784999999989,9.964560899999974,-14.795790000000864
34,-3.251439705,80.59384519,-14.49929456,30.41581,5.776118992,-10.12424037,1.929607324,-3.527901639,1.071001454,-0.6326089283,249.03125,364.1679688,613.1992188,11.577850000000112,9.964560999999982,-14.795799999998138
35,-3.252671878,80.58898645,-14.50778755,30.40101421,5.774957632,-10.12812858,1.941185173,-3.527058145,1.062369933,-0.6226443673,248.6835938,365.2167969,613.9003906,11.577849000000029,9.964561000000094,-14.795790000000864
36,-3.253904051,80.58412771,-14.51628053,30.38621841,5.773796273,-10.13201679,1.952763023,-3.526214651,1.053738412,-0.6126798064,248.6699219,364.7695313,613.4394531,11.57784999999989,9.964560899999974,-14.795799999998138
37,-3.255136224,80.57926896,-14.52477351,30.37142261,5.772634913,-10.135905,1.964340873,-3.525371158,1.045106891,-0.6027152454,248.9980469,365.5,614.4980469,11.577850000000112,9.964560999999982,-14.795800000001691
38,-3.25593759,80.57453468,-14.5332329,30.35544379,5.771626499,-10.13983868,1.975743412,-3.525138318,1.036658084,-0.592357908,248.7148438,365.5,614.2148438,11.402538999999878,10.357337399999999,-15.978820000000837
39,-3.256738957,80.5698004,-14.54169229,30.33946497,5.770618085,-10.14377237,1.987145951,-3.524905478,1.028209277,-0.5820005706,248.7304688,365.8300781,614.5605469,11.4025390000001,10.357337399999999,-15.978819999997285
40,-3.257540324,80.56506612,-14.55015168,30.32348615,5.769609671,-10.14770605,1.99854849,-3.524672638,1.01976047,-0.5716432333,248.3808594,365.3984375,613.7792969,11.402538999999878,10.35733729999999,-15.978820000000837
41,-3.25834169,80.56033183,-14.55861106,30.30750733,5.768601256,-10.15163973,2.009951029,-3.524439798,1.011311663,-0.5612858959,248.0722656,365.3984375,613.4707031,11.402538999999878,10.357337399999999,-15.978820000000837
42,-3.259143057,80.55559755,-14.56707045,30.2915285,5.767592842,-10.15557342,2.021353568,-3.524206958,1.002862856,-0.5509285585,247.4316406,366.4394531,613.8710938,11.4025390000001,10.357337399999999,-15.978830000001665
43,-3.259538379,80.55094333,-14.57558881,30.27442461,5.766749459,-10.1595366,2.032525567,-3.524597188,0.9946367062,-0.5402560971,247.7402344,366.7441406,614.484375,11.171999000000099,10.6724614,-17.10388999999779
44,-3.259933701,80.54628911,-14.58410717,30.25732071,5.765906076,-10.16349978,2.043697567,-3.524987418,0.9864105563,-0.5295836358,247.7519531,366.4414063,614.1933594,11.172000000000182,10.672461299999991,-17.10390000000217
45,-3.260329023,80.54163489,-14.59262554,30.24021682,5.765062693,-10.16746297,2.054869566,-3.525377648,0.9781844064,-0.5189111744,247.7246094,366.4414063,614.1660156,11.171998999999655,10.6724614,-17.10388999999779
46,-3.260724345,80.53698067,-14.6011439,30.22311292,5.76421931,-10.17142615,2.066041565,-3.525767878,0.9699582565,-0.508238713,247.7246094,366.7460938,614.4707031,11.171999000000099,10.6724614,-17.10390000000217
47,-3.261119667,80.53232645,-14.60966226,30.20600903,5.763375926,-10.17538933,2.077213565,-3.526158108,0.9617321067,-0.4975662517,247.7246094,366.7539063,614.4785156,11.172000000000182,10.672461299999991,-17.10388999999779
48,-3.261124621,80.52769898,-14.61834846,30.18785361,5.762705889,-10.17936827,2.088092913,-3.527171886,0.9537729509,-0.4866559951,247.7246094,366.6269531,614.3515625,10.879348000000011,10.9102566,-18.155419999999367
49,-3.261129576,80.52307151,-14.62703466,30.16969819,5.762035851,-10.18334721,2.09897226,-3.528185664,0.9458137951,-0.4757457385,247.7675781,366.6269531,614.3945313,10.879346999999928,10.9102566,-18.15542000000292
50,-3.26113453,80.51844403,-14.63572086,30.15154277,5.761365813,-10.18732615,2.109851608,-3.529199443,0.9378546394,-0.4648354819,248.0800781,367.0585938,615.1386719,10.879348000000011,10.9102566,-18.155419999999367
51,-3.261139484,80.51381656,-14.64440705,30.13338736,5.760695775,-10.19130509,2.120730956,-3.530213221,0.9298954836,-0.4539252253,248.3710938,367.7988281,616.1699219,10.879348000000011,10.9102566,-18.15540999999854
52,-3.261144438,80.50918909,-14.65309325,30.11523194,5.760025737,-10.19528403,2.131610303,-3.531226999,0.9219363278,-0.4430149687,248.3710938,367.3652344,615.7363281,10.879346999999928,10.9102566,-18.155419999999367
53,-3.260765853,80.50452787,-14.66206845,30.0961153,5.759533688,-10.19926623,2.142130182,-3.532851671,0.9142907592,-0.4319423277,247.7871094,368.1113281,615.8984375,10.519878999999843,11.072640999999994,-19.116640000000018
54,-3.260387267,80.49986664,-14.67104365,30.07699867,5.759041639,-10.20324844,2.152650061,-3.534476344,0.9066451906,-0.4208696867,247.4199219,367.9765625,615.3964844,10.519879000000287,11.072640999999994,-19.116630000002743
55,-3.260008681,80.49520542,-14.68001885,30.05788203,5.75854959,-10.20723064,2.16316994,-3.536101017,0.898999622,-0.4097970457,247.7558594,368.71875,616.4746094,10.519878999999843,11.072641000000049,-19.116640000000018
56,-3.259630096,80.49054419,-14.68899405,30.03876539,5.758057542,-10.21121284,2.173689819,-3.537725689,0.8913540534,-0.3987244047,247.4277344,368.421875,615.8496094,10.519878999999843,11.072640999999994,-19.116640000000018
57,-3.25925151,80.48588297,-14.69796924,30.01964875,5.757565493,-10.21519504,2.184209697,-3.539350362,0.8837084849,-0.3876517638,247.4277344,368.421875,615.8496094,10.519878000000205,11.072640899999985,-19.116639999996465
58,-3.258487994,80.48112024,-14.7073657,29.99967805,5.75725249,-10.21916826,2.194300294,-3.541559938,0.8764191914,-0.3764895637,247.4648438,368.421875,615.8867188,10.090597000000034,11.16220010000002,-19.970700000001784
59,-3.257724478,80.47635752,-14.71676217,29.97970735,5.756939488,-10.22314149,2.204390891,-3.543769515,0.869129898,-0.3653273636,247.4375,368.7265625,616.1640625,10.090597000000034,11.162200099999964,-19.97069999999823
60,-3.256960962,80.4715948,-14.72615863,29.95973664,5.756626485,-10.22711471,2.214481488,-3.545979091,0.8618406046,-0.3541651635,246.828125,368.9042969,615.7324219,10.090597000000034,11.16220010000002,-19.97071000000261
61,-3.256197446,80.46683208,-14.73555509,29.93976594,5.756313483,-10.23108793,2.224572085,-3.548188668,0.8545513111,-0.3430029634,246.4941406,368.9042969,615.3984375,10.090597000000034,11.162200099999964,-19.97069999999823
62,-3.255433929,80.46206935,-14.74495155,29.91979523,5.75600048,-10.23506115,2.234662682,-3.550398245,0.8472620177,-0.3318407634,246.5195313,368.2929688,614.8125,10.090597000000034,11.162200000000011,-19.97071000000261
63,-3.254275594,80.45713114,-14.75490992,29.89909566,5.75586426,-10.23901387,2.244252481,-3.55315426,0.8403650138,-0.320657596,246.828125,368.5976563,615.4257813,9.58979900000001,11.183167400000027,-20.69956999999789
64,-3.253117259,80.45219294,-14.76486829,29.87839608,5.755728039,-10.24296659,2.253842281,-3.555910276,0.83346801,-0.3094744286,246.8144531,368.5976563,615.4121094,9.589799999999649,11.183167399999972,-20.69957999999872
65,-3.251958924,80.44725473,-14.77482666,29.8576965,5.755591818,-10.24691931,2.26343208,-3.558666292,0.8265710061,-0.2982912612,246.4804688,368.5976563,615.078125,9.58979900000001,11.183167400000027,-20.69958000000227
66,-3.250800589,80.44231652,-14.78478504,29.83699692,5.755455597,-10.25087203,2.273021879,-3.561422307,0.8196740023,-0.2871080939,246.4804688,368.9003906,615.3808594,9.58979900000001,11.183167299999964,-20.69957999999872
67,-3.249642254,80.43737831,-14.79474341,29.81629734,5.755319376,-10.25482475,2.282611678,-3.564178323,0.8127769984,-0.2759249265,246.4804688,368.9003906,615.3808594,9.58979900000001,11.183167400000027,-20.69958000000227
68,-3.248073256,80.43218744,-14.80540831,29.7950098,5.755355198,-10.25874686,2.291630529,-3.567430784,0.8062986421,-0.2647845549,246.4824219,368.5976563,615.0800781,9.018850999999994,11.140371599999977,-21.28753999999944
69,-3.246504258,80.42699656,-14.81607322,29.77372226,5.75539102,-10.26266898,2.30064938,-3.570683246,0.7998202857,-0.2536441833,246.4941406,368.5976563,615.0917969,9.018850999999994,11.140371600000032,-21.28753999999944
70,-3.24493526,80.42180569,-14.82673813,29.75243472,5.755426841,-10.26659109,2.309668231,-3.573935707,0.7933419293,-0.2425038118,245.8515625,369.2070313,615.0585938,9.018850999999994,11.140371499999995,-21.28753999999944
71,-3.243366261,80.41661481,-14.83740303,29.73114718,5.755462663,-10.27051321,2.318687082,-3.577188168,0.786863573,-0.2313634402,245.5234375,369.6484375,615.171875,9.018850999999994,11.140371600000003,-21.28753999999944
72,-3.241797263,80.41142393,-14.84806794,29.70985964,5.755498485,-10.27443533,2.327705933,-3.580440629,0.7803852166,-0.2202230686,245.2050781,369.9511719,615.15625,9.018850999999994,11.140371600000003,-21.28753999999944
73,-3.239799902,80.40590405,-14.85958177,29.68814007,5.755699776,-10.27831797,2.336089188,-3.584129864,0.7743372722,-0.2091843528,245.2050781,369.6523438,614.8574219,8.383255000000034,11.038715799999988,-21.71957000000191
74,-3.237802541,80.40038416,-14.8710956,29.66642049,5.755901067,-10.28220061,2.344472442,-3.587819098,0.7682893277,-0.1981456369,245.5371094,370.2617188,615.7988281,8.383253999999951,11.038715899999996,-21.719579999999183
75,-3.23580518,80.39486428,-14.88260944,29.64470091,5.756102359,-10.28608325,2.352855697,-3.591508332,0.7622413833,-0.1871069211,244.8808594,369.6542969,614.5351563,8.383255000000034,11.038715800000015,-21.719579999999183
76,-3.233807819,80.38934439,-14.89412327,29.62298133,5.75630365,-10.28996589,2.361238951,-3.595197566,0.7561934388,-0.1760682052,244.8808594,369.5234375,614.4042969,8.383253999999951,11.038715899999996,-21.719579999999183
77,-3.231810458,80.38382451,-14.9056371,29.60126175,5.756504941,-10.29384853,2.369622206,-3.5988868,0.7501454944,-0.1650294894,245.2011719,369.9570313,615.1582031,8.383255000000034,11.038715799999988,-21.719580000002736
78,-3.229368504,80.37790483,-14.91813303,29.57928242,5.756863631,-10.2976829,2.377314279,-3.602946181,0.7445255509,-0.1541456926,244.8808594,370.2597656,615.140625,7.692073000000299,10.883796800000011,-21.97933000000063
79,-3.226926549,80.37198515,-14.93062895,29.55730309,5.75722232,-10.30151726,2.385006353,-3.607005562,0.7389056074,-0.1432618957,244.5625,370.5664063,615.1289063,7.692073999999938,10.883796899999991,-21.979329999997077
80,-3.224484595,80.36606548,-14.94312488,29.53532376,5.75758101,-10.30535162,2.392698426,-3.611064943,0.733285664,-0.1323780988,244.5625,370.5664063,615.1289063,7.692072999999855,10.883796899999991,-21.97933000000063
81,-3.22204264,80.3601458,-14.95562081,29.51334443,5.757939699,-10.30918598,2.400390499,-3.615124324,0.7276657205,-0.121494302,244.2421875,370.5664063,614.8085938,7.692072999999855,10.883796800000011,-21.97933000000063
82,-3.219600685,80.35422612,-14.96811674,29.4913651,5.758298389,-10.31302034,2.408082573,-3.619183705,0.722045777,-0.1106105051,244.5625,370.8710938,615.4335938,7.692074000000382,10.883796899999991,-21.97933000000063
83,-3.216702485,80.34784399,-14.98171597,29.46931274,5.75880454,-10.31679691,2.415038593,-3.62354202,0.7168367878,-0.0999304347,243.9277344,370.5664063,614.4941406,6.956019999999619,10.680070400000005,-22.052359999999993
84,-3.213804285,80.34146186,-14.9953152,29.44726038,5.759310692,-10.32057348,2.421994613,-3.627900336,0.7116277986,-0.08925036429,244.28125,370.8730469,615.1542969,6.956020000000063,10.680070410000006,-22.052359999999993
85,-3.210906085,80.33507973,-15.00891443,29.42520803,5.759816843,-10.32435004,2.428950633,-3.632258651,0.7064188094,-0.07857029387,243.6523438,370.8808594,614.5332031,6.956020000000063,10.680070419999993,-22.052349999999166
86,-3.208007884,80.3286976,-15.02251366,29.40315567,5.760322995,-10.32812661,2.435906653,-3.636616966,0.7012098202,-0.06789022346,244.2539063,370.8808594,615.1347656,6.956020000000063,10.680070410000006,-22.052359999999993
87,-3.205109684,80.32231546,-15.0361129,29.38110331,5.760829147,-10.33190318,2.442862673,-3.640975281,0.696000831,-0.05721015305,243.9257813,371.1738281,615.0996094,6.956020000000063,10.680070409999999,-22.052359999999993
88,-3.201750886,80.31542064,-15.05091816,29.3591784,5.761470676,-10.33561096,2.449049853,-3.64555967,0.6911706044,-0.04677909091,243.5761719,371.1796875,614.7558594,6.187179999999959,10.431062139999995,-21.924909999999187
89,-3.198392088,80.30852581,-15.06572341,29.3372535,5.762112205,-10.33931874,2.455237033,-3.650144059,0.6863403779,-0.03634802878,243.9042969,370.8730469,614.7773438,6.187179999999959,10.43106213,-21.924900000001912
90,-3.19503329,80.30163099,-15.08052867,29.31532859,5.762753734,-10.34302652,2.461424213,-3.654728448,0.6815101513,-0.02591696665,243.2558594,370.8730469,614.1289063,6.187179999999959,10.431062129999997,-21.924909999999187
91,-3.191674492,80.29473616,-15.09533393,29.29340368,5.763395264,-10.3467343,2.467611393,-3.659312837,0.6766799248,-0.01548590451,243.6386719,370.8730469,614.5117188,6.187179999999959,10.43106214,-21.924909999999187
92,-3.188315694,80.28784134,-15.11013919,29.27147877,5.764036793,-10.35044208,2.473798573,-3.663897225,0.6718496982,-0.005054842381,243.5839844,370.8710938,614.4550781,6.187179999999959,10.431062128999999,-21.924909999999187
93,-3.1845018,80.28040092,-15.12622698,29.24989257,5.764799272,-10.35406691,2.479197958,-3.66863597,0.6673553925,0.005085293136,242.9609375,370.2636719,613.2246094,5.399385000000034,10.140135517,-21.586200000001554
94,-3.180687906,80.27296051,-15.14231478,29.22830638,5.765561751,-10.35769175,2.484597344,-3.673374714,0.6628610868,0.01522542865,242.9804688,370.2636719,613.2441406,5.399386000000117,10.140135514,-21.586190000000727
95,-3.176874013,80.26552009,-15.15840257,29.20672018,5.76632423,-10.36131659,2.489996729,-3.678113458,0.658366781,0.02536556417,242.9941406,370.4394531,613.4335938,5.399385000000034,10.140135520000001,-21.586199999998
96,-3.173060119,80.25807968,-15.17449037,29.18513398,5.76708671,-10.36494143,2.495396115,-3.682852202,0.6538724753,0.03550569969,243.3046875,370.1328125,613.4375,5.399386000000117,10.140135520000003,-21.586200000001554
97,-3.169246225,80.25063926,-15.19057816,29.16354778,5.767849189,-10.36856627,2.5007955,-3.687590946,0.6493781696,0.04564583521,243.3046875,369.5253906,612.8300781,5.399385000000034,10.140135519999996,-21.586200000001554
98,-3.164994211,80.24264038,-15.20799268,29.1425169,5.768715348,-10.37208871,2.505401984,-3.692415836,0.6451681235,0.05545524901,242.9824219,369.5253906,612.5078125,4.606483999999966,9.8094138,-21.030879999997865
99,-3.160742196,80.23464151,-15.2254072,29.12148602,5.769581507,-10.37561115,2.510008468,-3.697240727,0.6409580775,0.06526466281,242.9824219,368.9199219,611.9023438,4.606483999999966,9.8094138,-21.030880000001417
100,-3.156490182,80.22664263,-15.24282171,29.10045514,5.770447666,-10.37913358,2.514614952,-3.702065617,0.6367480315,0.07507407661,242.9824219,368.9199219,611.9023438,4.606483999999966,9.8094138,-21.030879999997865
101,-3.152238168,80.21864375,-15.26023623,29.07942426,5.771313826,-10.38265602,2.519221436,-3.706890508,0.6325379855,0.08488349041,242.9804688,368.4863281,611.4667969,4.606483999999966,9.8094138,-21.030880000001417
102,-3.147986153,80.21064488,-15.27765075,29.05839338,5.772179985,-10.38617846,2.52382792,-3.711715398,0.6283279394,0.09469290421,242.96875,368.1835938,611.1523438,4.606483999999966,9.8094138,-21.030880000001417
103,-3.143323192,80.20209602,-15.2963998,29.03812871,5.7731288,-10.38957295,2.527647995,-3.716564545,0.6243440571,0.1041335361,242.96875,368.1816406,611.1503906,3.820075000000145,9.440631889999995,-20.26466999999954
104,-3.13866023,80.19354716,-15.31514884,29.01786405,5.774077615,-10.39296743,2.53146807,-3.721413692,0.6203601747,0.113574168,242.9550781,367.8789063,610.8339844,3.820074999999701,9.44063190000001,-20.264659999998713
105,-3.133997268,80.18499831,-15.33389789,28.99759938,5.775026431,-10.39636192,2.535288146,-3.72626284,0.6163762923,0.1230147999,242.9804688,367.4238281,610.4042969,3.8200760000002276,9.440631899999996,-20.26466999999954
106,-3.129334307,80.17644945,-15.35264693,28.97733471,5.775975246,-10.3997564,2.539108221,-3.731111987,0.61239241,0.1324554317,242.6601563,367.4238281,610.0839844,3.820075000000145,9.440631799999988,-20.26466999999954
107,-3.124671345,80.16790059,-15.37139598,28.95707005,5.776924061,-10.40315089,2.542928296,-3.735961134,0.6084085276,0.1418960636,242.9570313,366.8144531,609.7714844,3.820074999999701,9.440631900000025,-20.264660000002266
108,-3.119631647,80.15882985,-15.39145256,28.93776209,5.777930045,-10.40638658,2.54597655,-3.740781162,0.6045918858,0.1509320419,242.6484375,367.1328125,609.78125,3.0482539999998615,9.035978299999996,-19.307959999999014
109,-3.114591949,80.1497591,-15.41150915,28.91845413,5.778936029,-10.40962227,2.549024805,-3.74560119,0.600775244,0.1599680202,242.3261719,367.1328125,609.4589844,3.0482550000003883,9.035978299999996,-19.307959999999014
110,-3.10955225,80.14068836,-15.43156573,28.89914616,5.779942013,-10.41285796,2.552073059,-3.750421218,0.5969586022,0.1690039986,242.6757813,366.5234375,609.1992188,3.0482539999998615,9.035978400000005,-19.30796999999984
111,-3.104512552,80.13161762,-15.45162231,28.8798382,5.780947997,-10.41609366,2.555121313,-3.755241245,0.5931419605,0.1780399769,242.3476563,365.7851563,608.1328125,3.0482539999998615,9.035978299999996,-19.307960000002566
112,-3.099472854,80.12254687,-15.47167889,28.86053024,5.781953982,-10.41932935,2.558169567,-3.760061273,0.5893253187,0.1870759552,242.3203125,365.78125,608.1015625,3.0482540000003056,9.035978299999996,-19.307959999999014
113,-3.094095925,80.11300154,-15.49298036,28.84233431,5.782987078,-10.42237153,2.560466304,-3.764808933,0.585617455,0.1956734312,242.375,365.4785156,607.8535156,2.296736999999993,8.597475999999993,-18.19593000000097
114,-3.088718995,80.1034562,-15.51428183,28.82413837,5.784020175,-10.42541371,2.562763041,-3.769556593,0.5819095913,0.2042709071,242.6445313,364.7382813,607.3828125,2.296736999999993,8.597475900000012,-18.195939999998245
115,-3.083342066,80.09391087,-15.53558331,28.80594244,5.785053272,-10.4284559,2.565059778,-3.774304254,0.5782017277,0.2128683831,242.0019531,364.4355469,606.4375,2.296736999999993,8.597475999999993,-18.19593000000097
116,-3.077965137,80.08436553,-15.55688478,28.78774651,5.786086369,-10.43149808,2.567356515,-3.779051914,0.574493864,0.2214658591,241.7011719,364.1328125,605.8339844,2.296736999999993,8.597475999999993,-18.195929999997418
117,-3.072588207,80.0748202,-15.57818625,28.76955057,5.787119466,-10.43454026,2.569653252,-3.783799574,0.5707860003,0.230063335,241.9941406,362.7871094,604.78125,2.296736999999993,8.597475900000012,-18.195940000001798
118,-3.066916703,80.06486499,-15.60063588,28.75257072,5.788145112,-10.43735149,2.571222499,-3.788443427,0.5671310481,0.2381911746,241.9941406,362.3535156,604.3476563,1.5692469999999403,8.127839599999993,-16.979849999998464
119,-3.0612452,80.05490978,-15.62308552,28.73559086,5.789170757,-10.44016272,2.572791746,-3.793087281,0.5634760958,0.2463190142,241.9980469,361.0019531,603.0,1.5692469999999403,8.127839599999993,-16.979860000002844
120,-3.055573696,80.04495457,-15.64553516,28.71861101,5.790196402,-10.44297394,2.574360993,-3.797731134,0.5598211435,0.2544468537,241.9941406,360.390625,602.3847656,1.5692469999999403,8.127839499999984,-16.979849999998464
121,-3.049902192,80.03499936,-15.6679848,28.70163116,5.791222047,-10.44578517,2.57593024,-3.802374988,0.5561661912,0.2625746933,241.6757813,359.6542969,601.3300781,1.5692469999999403,8.12783960000002,-16.979849999998464
122,-3.044230688,80.02504415,-15.69043443,28.6846513,5.792247692,-10.44859639,2.577499487,-3.807018841,0.552511239,0.2707025329,241.703125,359.0449219,600.7480469,1.5692469999999403,8.12783960000002,-16.979860000002844
