Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity,COP Velocity
63,-0.1747040001,51.39446853,-25.75087094,61.83162578,1.547729541,0.704983773,0.4277634091,0.7576466191,-5.361403367,0.3349791499,475.4863281,427.6542969,903.140625,3.8419705999999665,1.150413600000011,1.0845299999999725,172.0990000000029
64,-0.1772989991,51.39157162,-25.76143145,61.83271032,1.543995604,0.6990882008,0.4316053797,0.7568078516,-5.366251522,0.3361295635,475.4863281,427.6542969,903.140625,3.841970600000022,1.150413600000011,1.0845399999936944,0.0
65,-0.1798939981,51.3886747,-25.77199195,61.83379485,1.540261667,0.6931926287,0.4354473503,0.7559690841,-5.371099678,0.3372799771,476.4570313,427.6699219,904.1269531,3.8419705999999665,1.150413600000011,1.0845299999999725,325.0404000000344
66,-0.1826435244,51.38670403,-25.78184777,61.83543736,1.536562987,0.6871130001,0.4393509433,0.7552288883,-5.375904908,0.3383444492,476.4570313,427.0449219,903.5019531,3.9035930000000385,1.0644720999999913,1.6425100000034831,332.00509999994665
67,-0.1853930508,51.38473336,-25.79170358,61.83707988,1.532864307,0.6810333716,0.4432545363,0.7544886926,-5.380710139,0.3394089212,476.7636719,426.7421875,903.5058594,3.903592999999983,1.064471999999983,1.642519999997205,-82.6511999999866
68,-0.1881425771,51.38276269,-25.8015594,61.83872239,1.529165626,0.674953743,0.4471581293,0.7537484969,-5.385515369,0.3404733933,477.734375,426.4375,904.171875,3.903592999999983,1.0644720999999913,1.6425100000034831,524.9707000000399
69,-0.1908921035,51.38079202,-25.81141521,61.8403649,1.525466946,0.6688741145,0.4510617223,0.7530083011,-5.390320599,0.3415378654,477.734375,425.6992188,903.4335938,3.9035930000000385,1.0644720999999913,1.6425099999963777,167.8101999999626
70,-0.1936416298,51.37882135,-25.82127103,61.84200742,1.521768266,0.662794486,0.4549653153,0.7522681054,-5.39512583,0.3426023374,477.4199219,425.6992188,903.1191406,3.903592999999983,1.0644720000000385,1.6425200000043105,-530.780699999923
71,-0.196543211,51.37775427,-25.83043438,61.84419938,1.51809899,0.656539152,0.458929185,0.7516275291,-5.399906254,0.3435824821,478.0546875,425.3964844,903.4511719,3.963869700000011,0.980144699999963,2.1919599999975503,791.528900000003
72,-0.1994447922,51.3766872,-25.83959774,61.84639135,1.514429714,0.650283818,0.4628930547,0.7509869527,-5.404686679,0.3445626268,478.3730469,424.7871094,903.1601563,3.9638696999999556,0.9801447000000185,2.1919699999983777,297.78989999999794
73,-0.2023463734,51.37562012,-25.84876109,61.84858331,1.510760437,0.644028484,0.4668569244,0.7503463763,-5.409467103,0.3455427715,478.6542969,424.3496094,903.0039063,3.963869700000011,0.9801447000000185,2.1919600000046557,-159.15690000008453
74,-0.2052479546,51.37455305,-25.85792444,61.85077528,1.507091161,0.63777315,0.4708207941,0.7497058,-5.414247528,0.3465229162,479.3066406,424.046875,903.3535156,3.963869700000011,0.980144699999963,2.1919699999983777,392.6938000000746
75,-0.2081495359,51.37348597,-25.8670878,61.85296725,1.503421885,0.631517816,0.4747846638,0.7490652236,-5.419027953,0.3475030609,479.3066406,423.4355469,902.7421875,3.963869700000011,0.9801447000000185,2.1919699999983777,328.18029999998544
76,-0.2111979299,51.37329024,-25.87557562,61.85569661,1.499772141,0.6250996437,0.4788047635,0.7485232506,-5.423804276,0.3484004245,479.9589844,423.4414063,903.4003906,4.020099700000001,0.897363600000034,2.7293600000035667,-99.13679999999658
77,-0.2142463239,51.3730945,-25.88406344,61.85842598,1.496122396,0.6186814713,0.4828248631,0.7479812776,-5.428580599,0.3492977882,480.9082031,423.4414063,904.3496094,4.020099599999993,0.8973636999999868,2.7293699999972887,338.1284999999252
78,-0.2172947179,51.37289876,-25.89255125,61.86115535,1.492472651,0.612263299,0.4868449627,0.7474393046,-5.433356923,0.3501951519,480.6035156,422.5234375,903.1269531,4.020099599999993,0.8973636999999868,2.7293699999972887,366.3840000000391
79,-0.2203431119,51.37270303,-25.90103907,61.86388471,1.488822906,0.6058451266,0.4908650624,0.7468973316,-5.438133246,0.3510925155,480.9257813,422.0917969,903.0175781,4.020099700000001,0.8973635999999785,2.7293600000035667,-32.76519999997163
80,-0.2233915059,51.37250729,-25.90952689,61.86661408,1.485173162,0.5994269543,0.494885162,0.7463553586,-5.442909569,0.3519898792,481.2304688,421.7871094,903.0175781,4.020099599999993,0.8973637000000423,2.7293699999972887,-105.55999999996857
81,-0.2265788264,51.37314239,-25.9173602,61.86986586,1.481529224,0.5928625843,0.4989557118,0.7459087611,-5.447702607,0.3528067306,481.5527344,421.7890625,903.3417969,4.07054979999999,0.8168513999999849,3.2517799999993713,-39.52250000008917
82,-0.2297661469,51.37377748,-25.9251935,61.87311763,1.477885285,0.5862982142,0.5030262615,0.7454621635,-5.452495646,0.353623582,482.1855469,421.1777344,903.3632813,4.070549699999981,0.8168513999999849,3.2517700000056493,613.4751000000733
83,-0.2329534674,51.37441257,-25.9330268,61.8763694,1.474241347,0.5797338442,0.5070968113,0.745015566,-5.457288684,0.3544404334,482.8457031,421.1777344,904.0234375,4.07054979999999,0.8168513999999849,3.251769999998544,334.67209999992065
84,-0.2361407879,51.37504766,-25.94086011,61.87962117,1.470597409,0.5731694741,0.511167361,0.7445689684,-5.462081722,0.3552572848,483.1640625,421.1777344,904.3417969,4.070549700000092,0.8168514000000404,3.251769999998544,-0.14119999991635268
85,-0.2393281084,51.37568275,-25.94869341,61.88287295,1.466953471,0.5666051041,0.5152379108,0.7441223709,-5.46687476,0.3560741362,482.8007813,420.8632813,903.6640625,4.07054979999999,0.8168513999999849,3.2517799999993713,-311.65759999998954
86,-0.2426442615,51.37710496,-25.9558947,61.88663014,1.463298482,0.5599134224,0.5193519098,0.7437658924,-5.47170322,0.3568135143,483.7382813,420.5703125,904.3085938,4.113998999999979,0.739378100000021,3.757190000001742,481.44829999989724
87,-0.2459604147,51.37852716,-25.96309599,61.89038732,1.459643494,0.5532217407,0.5234659088,0.7434094139,-5.47653168,0.3575528924,483.7636719,419.8261719,903.5898438,4.113998999999979,0.7393780999999655,3.757180000000915,-22.040399999923466
88,-0.2492765678,51.37994937,-25.97029728,61.89414451,1.455988506,0.5465300589,0.5275799078,0.7430529353,-5.481360139,0.3582922705,484.46875,419.2167969,903.6855469,4.113998999999979,0.739378100000021,3.7571899999946368,567.6558000000114
89,-0.252592721,51.38137158,-25.97749857,61.8979017,1.452333517,0.5398383772,0.5316939068,0.7426964568,-5.486188599,0.3590316486,484.7519531,419.2167969,903.96875,4.113998999999979,0.7393780999999655,3.757190000001742,316.28729999999905
90,-0.2559088741,51.38279378,-25.98469986,61.90165889,1.448678529,0.5331466955,0.5358079058,0.7423399783,-5.491017058,0.3597710267,484.75,418.4882813,903.2382813,4.11399900000009,0.739378100000021,3.757190000001742,248.70099999998274
91,-0.2593429901,51.38496051,-25.99129107,61.90590332,1.444994258,0.5263472617,0.5399584648,0.7420665919,-5.495897163,0.3604366467,485.0585938,418.1835938,903.2421875,4.150558999999943,0.6656199999999779,4.244429999999966,48.09629999999743
92,-0.2627771061,51.38712724,-25.99788228,61.91014776,1.441309987,0.5195478278,0.5441090238,0.7417932056,-5.500777267,0.3611022666,485.3808594,418.171875,903.5527344,4.150559000000054,0.6656199000000251,4.244440000000793,-182.45230000002266
93,-0.2662112221,51.38929396,-26.0044735,61.91439219,1.437625716,0.512748394,0.5482595828,0.7415198192,-5.505657371,0.3617678866,485.7089844,417.1289063,902.8378906,4.150558999999943,0.6656199999999779,4.244429999999966,602.5107000000389
94,-0.269645338,51.39146069,-26.01106471,61.91863663,1.433941445,0.5059489601,0.5524101418,0.7412464329,-5.510537475,0.3624335065,485.6738281,416.8242188,902.4980469,4.150559000000054,0.6656199000000251,4.244440000000793,-265.75630000002093
95,-0.273079454,51.39362742,-26.01765592,61.92288106,1.430257174,0.4991495263,0.5565607008,0.7409730465,-5.515417579,0.3630991264,486.0097656,416.5195313,902.5292969,4.150558999999943,0.6656199000000251,4.244429999999966,203.48339999998188
96,-0.2766208001,51.39650441,-26.02365277,61.9275956,1.42652651,0.4922620052,0.5607428148,0.7407738341,-5.520362315,0.3636962173,486.3242188,416.2167969,902.5410156,4.1821140000000145,0.5970908999999858,4.714539999994827,350.6630000000541
97,-0.2801621463,51.3993814,-26.02964963,61.93231015,1.422795847,0.4853744842,0.5649249288,0.7405746216,-5.525307052,0.3642933082,486.3515625,416.2167969,902.5683594,4.1821140000000145,0.5970908999999858,4.71455000000276,-25.06710000000112
98,-0.2837034924,51.40225839,-26.03564648,61.93702469,1.419065184,0.4784869631,0.5691070428,0.7403754092,-5.530251788,0.3648903991,486.9785156,415.1757813,902.1542969,4.1821140000000145,0.5970908999999858,4.714540000001932,699.9968999999737
99,-0.2872448385,51.40513538,-26.04164333,61.94173923,1.415334521,0.4715994421,0.5732891568,0.7401761967,-5.535196524,0.3654874899,486.6972656,415.1621094,901.859375,4.1821140000000145,0.597090800000033,4.714540000001932,-563.9909000000216
100,-0.2907861847,51.40801237,-26.04764018,61.94645377,1.411603858,0.464711921,0.5774712709,0.7399769843,-5.54014126,0.3660845808,487.3105469,414.5527344,901.8632813,4.182114100000023,0.5970908999999858,4.714539999994827,254.81090000005224
101,-0.2944255335,51.41157736,-26.05304924,61.95162417,1.407812427,0.4577560094,0.581682226,0.739841414,-5.545159983,0.366618946,488.2441406,413.8164063,902.0605469,4.2109550999999135,0.5343651999999977,5.170400000004349,754.9488999999312
102,-0.2980648824,51.41514236,-26.0584583,61.95679457,1.404020995,0.4508000978,0.5858931811,0.7397058437,-5.550178706,0.3671533112,488.2695313,413.2207031,901.4902344,4.2109551000000245,0.5343651999999977,5.170399999997244,513.8455000000022
103,-0.3017042312,51.41870735,-26.06386736,61.96196497,1.400229564,0.4438441861,0.5901041363,0.7395702734,-5.555197429,0.3676876764,488.8984375,413.2070313,902.1054688,4.210955200000033,0.5343651999999977,5.170399999997244,-292.8141999999525
104,-0.3053435801,51.42227234,-26.06927643,61.96713537,1.396438133,0.4368882745,0.5943150914,0.7394347031,-5.560216152,0.3682220417,488.8984375,412.1660156,901.0644531,4.2109551000000245,0.5343653000000059,5.170400000004349,209.10559999992984
105,-0.308982929,51.42583733,-26.07468549,61.97230577,1.392646701,0.4299323628,0.5985260465,0.7392991328,-5.565234875,0.3687564069,488.8828125,412.1660156,901.0488281,4.2109550999999135,0.5343651999999977,5.170399999997244,-111.44079999996848
106,-0.312712132,51.43007971,-26.07950436,61.97792391,1.388782968,0.4229267401,0.6027643825,0.7392154807,-5.570334622,0.3692338607,489.2050781,411.8632813,901.0683594,4.238336000000009,0.47745380000002724,5.618140000002825,-35.05399999994552
107,-0.3164413351,51.43432209,-26.08432324,61.98354205,1.384919235,0.4159211174,0.6070027186,0.7391318287,-5.575434369,0.3697113144,489.5253906,411.125,900.6503906,4.2383361000000175,0.47745369999996345,5.618139999995719,143.07909999990898
108,-0.3201705382,51.43856447,-26.08914212,61.98916019,1.381055502,0.4089154946,0.6112410546,0.7390481766,-5.580534116,0.3701887682,489.8535156,411.2480469,901.1015625,4.238336000000009,0.47745380000002724,5.618140000002825,511.04860000009467
109,-0.3238997413,51.44280686,-26.093961,61.99477833,1.377191768,0.4019098719,0.6154793906,0.7389645245,-5.585633864,0.370666222,490.484375,411.2480469,901.7324219,4.238336000000009,0.47745379999997173,5.618140000002825,354.8318999999083
110,-0.3276289444,51.44704924,-26.09877987,62.00039647,1.373328035,0.3949042491,0.6197177266,0.7388808724,-5.590733611,0.3711436758,490.8300781,410.2109375,901.0410156,4.238336000000009,0.47745380000002724,5.618139999995719,194.48560000000725
111,-0.3314394177,51.45197076,-26.10299781,62.00646382,1.36938283,0.3878647158,0.6239819959,0.738836406,-5.595919342,0.3715703176,490.8417969,409.1660156,900.0078125,4.264269300000012,0.42664179999996055,6.067350000002136,-158.2204000000047
