Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity
20,-0.3023362356,55.88704864,-22.14822376,66.82245911,2.705703196,-2.569021922,0.433650583,-0.7011623873,-3.429685133,0.1205642285,446.0585938,451.4746094,897.5332031,-0.07563339999999696,0.4892328999999973,-2.707929999999692
21,-0.301812379,55.89443173,-22.15384919,66.81975118,2.700334049,-2.577837794,0.4335749497,-0.7007151383,-3.435694099,0.1210534613,446.0742188,451.4882813,897.5625,-0.07563329999998869,0.4892328000000029,-2.707929999999692
22,-0.3012885223,55.90181482,-22.15947463,66.81704325,2.694964901,-2.586653666,0.4334993163,-0.7002678893,-3.441703065,0.1215426942,445.765625,451.4746094,897.2402344,-0.07563339999999696,0.4892328999999973,-2.707929999999692
23,-0.3007646657,55.90919791,-22.16510007,66.81433533,2.689595753,-2.595469538,0.4334236829,-0.6998206402,-3.447712032,0.122031927,446.7167969,451.4707031,898.1875,-0.07563339999999696,0.4892328000000029,-2.707919999991759
24,-0.300425964,55.91762569,-22.17036311,66.81088475,2.684040447,-2.60464221,0.4335678168,-0.6993965791,-3.453813098,0.1225584134,446.40625,451.4609375,897.8671875,0.1441339000000097,0.526486399999998,-3.450580000006198
25,-0.3000872623,55.92605347,-22.17562614,66.80743416,2.67848514,-2.613814882,0.4337119506,-0.698972518,-3.459914165,0.1230848998,446.7207031,451.0292969,897.75,0.14413380000000142,0.526486399999998,-3.45058999999992
26,-0.2997485607,55.93448125,-22.18088918,66.80398358,2.672929833,-2.622987554,0.4338560844,-0.6985484568,-3.466015232,0.1236113861,447.0566406,451.0332031,898.0898438,0.14413380000000142,0.5264863000000036,-3.450580000006198
27,-0.299409859,55.94290904,-22.18615222,66.800533,2.667374526,-2.632160226,0.4340002183,-0.6981243957,-3.472116299,0.1241378725,447.0585938,451.0332031,898.0917969,0.1441339000000097,0.526486399999998,-3.4505799999919873
28,-0.2990711573,55.95133682,-22.19141525,66.79708242,2.66181922,-2.641332898,0.4341443521,-0.6977003346,-3.478217366,0.1246643589,447.0585938,450.4199219,897.4785156,0.14413380000000142,0.526486399999998,-3.450580000006198
29,-0.2989009329,55.96053204,-22.19639936,66.79294225,2.656068395,-2.650844559,0.4344892105,-0.6973002505,-3.484405255,0.1252255679,447.3652344,450.7285156,898.09375,0.344858399999981,0.561209000000007,-4.1401699999994435
30,-0.2987307085,55.96972727,-22.20138347,66.78880209,2.65031757,-2.660356219,0.4348340688,-0.6969001665,-3.490593143,0.125786777,447.3652344,450.4238281,897.7890625,0.34485829999997275,0.5612090999999875,-4.140159999991511
31,-0.2985604841,55.97892249,-22.20636757,66.78466192,2.644566745,-2.669867879,0.4351789272,-0.6965000824,-3.496781032,0.1263479861,447.6855469,450.1152344,897.8007813,0.34485840000003654,0.5612091000000152,-4.1401699999994435
32,-0.2983902597,55.98811771,-22.21135168,66.78052176,2.63881592,-2.679379539,0.4355237856,-0.6960999984,-3.50296892,0.1269091952,447.9941406,450.1152344,898.109375,0.344858399999981,0.5612090999999875,-4.1401600000057215
33,-0.2982200353,55.99731294,-22.21633579,66.77638159,2.633065095,-2.688891199,0.4358686439,-0.6956999143,-3.509156809,0.1274704042,447.6875,450.4199219,898.1074219,0.34485830000002826,0.561209000000007,-4.1401699999994435
34,-0.2981909735,56.006983,-22.2211181,66.77166073,2.62711406,-2.698717787,0.4363833749,-0.6953225435,-3.515427605,0.1280625769,448.0078125,450.4042969,898.4121094,0.5147309999999905,0.5921727000000043,-4.720860000006155
35,-0.2981619117,56.01665306,-22.22590042,66.76693987,2.621163026,-2.708544376,0.4368981059,-0.6949451727,-3.521698401,0.1286547496,447.9980469,450.8574219,898.8554688,0.5147309999999905,0.5921727000000043,-4.720859999991944
36,-0.2981328499,56.02632312,-22.23068274,66.76221901,2.615211991,-2.718370964,0.4374128369,-0.6945678019,-3.527969197,0.1292469223,448.6679688,450.4199219,899.0878906,0.5147309999999905,0.5921727000000043,-4.720860000006155
37,-0.2981037881,56.03599318,-22.23546506,66.75749816,2.609260956,-2.728197553,0.4379275679,-0.6941904311,-3.534239992,0.129839095,448.9765625,449.8125,898.7890625,0.5147309999999905,0.5921726999999766,-4.720849999998222
38,-0.2980747262,56.04566323,-22.24024738,66.7527773,2.603309921,-2.738024142,0.4384422988,-0.6938130603,-3.540510788,0.1304312677,448.9765625,449.7949219,898.7714844,0.5147309000000377,0.5921727000000043,-4.720859999991944
39,-0.2981491782,56.05551865,-22.2448915,66.74763554,2.597159206,-2.748136398,0.4390845635,-0.6934547302,-3.546862876,0.1310494398,449.0039063,449.5058594,898.5097656,0.6422647000000059,0.6181721000000084,-5.141760000000772
40,-0.2982236301,56.06537407,-22.24953563,66.74249378,2.59100849,-2.758248655,0.4397268282,-0.6930964001,-3.553214964,0.1316676118,449.3164063,449.3710938,898.6875,0.6422646999999504,0.6181720000000002,-5.141760000000772
41,-0.298298082,56.07522949,-22.25417976,66.73735202,2.584857775,-2.768360911,0.4403690929,-0.69273807,-3.559567052,0.1322857838,449.2890625,449.0585938,898.3476563,0.6422647000000059,0.6181720000000002,-5.141760000000772
42,-0.2983725339,56.08508491,-22.25882388,66.73221026,2.57870706,-2.778473168,0.4410113575,-0.6923797399,-3.56591914,0.1329039559,449.2695313,449.0507813,898.3203125,0.6422645999999976,0.6181721000000084,-5.141760000000772
43,-0.2984469858,56.09494033,-22.26346801,66.7270685,2.572556344,-2.788585425,0.4416536222,-0.6920214098,-3.572271228,0.1335221279,449.9316406,448.7558594,898.6875,0.6422647000000059,0.6181720000000002,-5.141760000000772
44,-0.2985778675,56.10470911,-22.26801972,66.72170532,2.566212072,-2.798949424,0.4423716162,-0.6916764305,-3.578704646,0.1341612556,450.875,448.4394531,899.3144531,0.7179939999999996,0.6391276999999917,-5.363180000003354
45,-0.2987087493,56.11447788,-22.27257144,66.71634214,2.559867799,-2.809313423,0.4430896102,-0.6913314512,-3.585138063,0.1348003834,450.875,448.7441406,899.6191406,0.7179939999999996,0.6391278,-5.363180000003354
46,-0.298839631,56.12424666,-22.27712315,66.71097896,2.553523526,-2.819677423,0.4438076041,-0.690986472,-3.591571481,0.1354395111,450.8867188,448.4394531,899.3261719,0.7179938999999913,0.6391276999999917,-5.363179999989143
47,-0.2989705127,56.13401544,-22.28167486,66.70561578,2.547179253,-2.830041422,0.4445255981,-0.6906414927,-3.598004899,0.1360786388,451.2148438,448.1367188,899.3515625,0.7179939999999996,0.6391277000000195,-5.363180000003354
48,-0.2991013944,56.14378422,-22.28622658,66.7002526,2.54083498,-2.840405421,0.4452435921,-0.6902965134,-3.604438316,0.1367177665,451.2421875,448.1367188,899.3789063,0.7179939999999996,0.6391276999999917,-5.363180000003354
49,-0.2992356992,56.15322457,-22.29070984,66.69489525,2.534308804,-2.85098288,0.4459788925,-0.6899574136,-3.610953749,0.1373720714,452.1777344,447.8261719,900.0039063,0.7353004000000274,0.6543048999999856,-5.357349999997041
50,-0.299370004,56.16266492,-22.29519311,66.68953791,2.527782627,-2.861560338,0.4467141928,-0.6896183138,-3.617469182,0.1380263762,452.1796875,447.3964844,899.5761719,0.7353003000000191,0.6543048000000051,-5.357340000003319
51,-0.2995043088,56.17210527,-22.29967637,66.68418056,2.521256451,-2.872137796,0.4474494932,-0.689279214,-3.623984615,0.1386806811,452.1640625,446.7792969,898.9433594,0.7353003999999719,0.6543049000000134,-5.357349999997041
52,-0.2996386135,56.18154562,-22.30415964,66.67882321,2.514730274,-2.882715255,0.4481847936,-0.6889401142,-3.630500048,0.1393349859,452.484375,446.7792969,899.2636719,0.7353004000000274,0.6543048000000051,-5.357349999997041
53,-0.2997729183,56.19098598,-22.3086429,66.67346586,2.508204097,-2.893292713,0.448920094,-0.6886010144,-3.637015481,0.1399892907,452.4960938,447.0800781,899.5761719,0.7353003999999719,0.6543047999999774,-5.357350000011252
54,-0.2998541184,56.19989642,-22.31305834,66.66835552,2.501512159,-2.904042146,0.4496104609,-0.6882588728,-3.643614714,0.1406526593,452.5117188,447.3886719,899.9003906,0.6903669000000168,0.6633686000000194,-5.1103399999874455
55,-0.2999353184,56.20880686,-22.31747377,66.66324518,2.49482022,-2.914791579,0.4503008279,-0.6879167313,-3.650213946,0.1413160278,453.4804688,446.7910156,900.2714844,0.6903669999999695,0.6633684999999834,-5.110340000001656
56,-0.3000165185,56.2177173,-22.32188921,66.65813484,2.488128281,-2.925541012,0.4509911949,-0.6875745897,-3.656813179,0.1419793963,453.4941406,446.3535156,899.8476563,0.690367000000025,0.6633685000000111,-5.110340000001656
57,-0.3000977185,56.22662774,-22.32630464,66.6530245,2.481436342,-2.936290445,0.4516815619,-0.6872324482,-3.663412412,0.1426427648,453.7753906,446.7753906,900.5507813,0.6903669999999695,0.6633684999999834,-5.110340000001656
58,-0.3001789186,56.23553818,-22.33072008,66.64791416,2.474744403,-2.947039878,0.4523719289,-0.6868903066,-3.670011644,0.1433061333,453.7871094,446.0332031,899.8203125,0.690367000000025,0.6633685000000111,-5.110340000001656
59,-0.3001492811,56.24376353,-22.33504617,66.6432929,2.467906164,-2.957919016,0.4529546063,-0.6865351776,-3.67669693,0.1439731284,454.0820313,445.4257813,899.5078125,0.582677400000009,0.6669951000000118,-4.621259999993299
60,-0.3001196437,56.25198889,-22.33937226,66.63867163,2.461067926,-2.968798153,0.4535372837,-0.6861800486,-3.683382216,0.1446401234,454.109375,445.4257813,899.5351563,0.582677400000009,0.6669949999999758,-4.621270000001232
61,-0.3000900062,56.26021424,-22.34369835,66.63405037,2.454229688,-2.979677291,0.4541199611,-0.6858249196,-3.690067502,0.1453071185,455.09375,444.9824219,900.0761719,0.582677400000009,0.6669951000000118,-4.62126000000751
62,-0.3000603688,56.26843959,-22.34802444,66.6294291,2.447391449,-2.990556428,0.4547026386,-0.6854697905,-3.696752788,0.1459741136,455.7070313,445.1132813,900.8203125,0.5826774999999618,0.6669951000000118,-4.621270000001232
63,-0.3000307313,56.27666495,-22.35235053,66.62480784,2.440553211,-3.001435566,0.455285316,-0.6851146615,-3.703438073,0.1466411087,455.3984375,445.0976563,900.4960938,0.582677400000009,0.6669950999999841,-4.621259999993299
64,-0.2998367163,56.2841054,-22.35654257,66.62090055,2.433591177,-3.012403874,0.4557019704,-0.6847358491,-3.710212689,0.14730653,455.7207031,443.7539063,899.4746094,0.4166543999999939,0.6654212999999964,-3.907290000000785
65,-0.2996427013,56.29154585,-22.36073461,66.61699326,2.426629144,-3.023372182,0.4561186248,-0.6843570367,-3.716987305,0.1479719513,456.0488281,443.6367188,899.6855469,0.4166543999999939,0.6654212999999964,-3.907290000000785
66,-0.2994486863,56.2989863,-22.36492665,66.61308598,2.419667111,-3.034340491,0.4565352792,-0.6839782243,-3.723761921,0.1486373726,456.0488281,443.6367188,899.6855469,0.4166543999999939,0.6654213000000242,-3.907280000007063
67,-0.2992546713,56.30642676,-22.36911869,66.60917869,2.412705078,-3.045308799,0.4569519336,-0.6835994119,-3.730536537,0.1493027939,456.3945313,443.765625,900.1601563,0.4166544000000494,0.6654212999999964,-3.907290000000785
68,-0.2990606563,56.31386721,-22.37331073,66.6052714,2.405743044,-3.056277107,0.457368588,-0.6832205994,-3.737311153,0.1499682152,457.0117188,442.7246094,899.7363281,0.4166543999999939,0.6654212999999964,-3.907289999986574
69,-0.2986566015,56.32048325,-22.37730226,66.60227095,2.39868266,-3.067298011,0.457569797,-0.6828072545,-3.744179859,0.1506279142,456.6757813,442.4160156,899.0917969,0.20120899999998,0.6596989999999858,-3.0004500000018197
70,-0.2982525466,56.32709929,-22.38129378,66.59927049,2.391622277,-3.078318915,0.457771006,-0.6823939095,-3.751048566,0.1512876132,457.3183594,442.4160156,899.734375,0.20120899999998,0.6596990000000136,-3.0004600000097525
71,-0.2978484918,56.33371534,-22.3852853,66.59627003,2.384561893,-3.089339819,0.457972215,-0.6819805645,-3.757917272,0.1519473122,458.5800781,441.9882813,900.5683594,0.2012090000000355,0.6596989999999858,-3.0004599999955417
72,-0.2974444369,56.34033138,-22.38927683,66.59326957,2.377501509,-3.100360723,0.458173424,-0.6815672196,-3.764785979,0.1526070113,458.6074219,441.6855469,900.2929688,0.20120899999998,0.6596991000000219,-3.0004599999955417
73,-0.2970403821,56.34694742,-22.39326835,66.59026912,2.370441125,-3.111381627,0.458374633,-0.6811538746,-3.771654685,0.1532667103,458.6074219,441.3808594,899.9882813,0.20120899999998,0.6596989999999858,-3.0004500000018197
74,-0.2963907878,56.35276417,-22.39697272,66.58832682,2.363310445,-3.122425348,0.4583231506,-0.680695833,-3.778622269,0.1539186116,458.9296875,441.3808594,900.3105469,-0.051482399999969175,0.6519013000000073,-1.9422999999960666
75,-0.2957411934,56.35858091,-22.40067709,66.58638453,2.356179765,-3.133469069,0.4582716681,-0.6802377913,-3.785589854,0.1545705129,458.9296875,441.3808594,900.3105469,-0.05148250000003296,0.6519013000000073,-1.9422900000023446
76,-0.2950915991,56.36439766,-22.40438146,66.58444224,2.349049084,-3.14451279,0.4582201856,-0.6797797497,-3.792557438,0.1552224142,459.875,441.3652344,901.2402344,-0.05148249999997745,0.6519012999999796,-1.9422900000023446
77,-0.2944420047,56.3702144,-22.40808583,66.58249995,2.341918404,-3.155556511,0.4581687032,-0.6793217081,-3.799525022,0.1558743155,460.1972656,440.6445313,900.8417969,-0.051482399999969175,0.6519013000000073,-1.9422900000023446
78,-0.2937924104,56.37603115,-22.4117902,66.58055766,2.334787724,-3.166600232,0.4581172207,-0.6788636664,-3.806492606,0.1565262168,460.1972656,440.3398438,900.5371094,-0.05148250000003296,0.6519013000000073,-1.9422900000023446
79,-0.2928746229,56.38114321,-22.41510279,66.57977831,2.327616908,-3.17764761,0.4577900042,-0.6783518368,-3.813563619,0.1571697083,460.5351563,440.3398438,900.875,-0.3272165000000049,0.6434914999999819,-0.7793500000019549
80,-0.2919568355,56.38625527,-22.41841538,66.57899897,2.320446092,-3.188694989,0.4574627877,-0.6778400072,-3.820634631,0.1578131998,460.8867188,440.0332031,900.9199219,-0.3272165000000049,0.6434915000000097,-0.779339999994022
81,-0.2910390481,56.39136734,-22.42172797,66.57821962,2.313275276,-3.199742367,0.4571355711,-0.6773281775,-3.827705644,0.1584566913,461.1953125,440.0332031,901.2285156,-0.32721659999995767,0.6434915000000097,-0.7793500000019549
82,-0.2901212606,56.3964794,-22.42504056,66.57744028,2.30610446,-3.210789745,0.4568083546,-0.6768163479,-3.834776656,0.1591001828,461.4980469,439.7285156,901.2265625,-0.3272165000000049,0.6434914999999819,-0.779339999994022
83,-0.2892034732,56.40159146,-22.42835315,66.57666093,2.298933644,-3.221837123,0.4564811381,-0.6763045182,-3.841847669,0.1597436743,461.4980469,439.4199219,900.9179688,-0.3272165000000049,0.6434915000000097,-0.7793500000019549
84,-0.2880093069,56.40616479,-22.43115389,66.57710134,2.291754708,-3.232882673,0.4558714481,-0.6757316227,-3.849026028,0.1603801192,462.1601563,439.4199219,901.5800781,-0.6096899999999961,0.636444900000005,0.4404099999959499
85,-0.2868151407,56.41073812,-22.43395462,66.57754175,2.284575771,-3.243928223,0.4552617582,-0.6751587271,-3.856204388,0.161016564,462.4550781,438.3808594,900.8359375,-0.6096899000000433,0.6364447999999967,0.4404099999959499
86,-0.2856209744,56.41531145,-22.43675536,66.57798216,2.277396834,-3.254973773,0.4546520683,-0.6745858315,-3.863382747,0.1616530088,463.1035156,438.0761719,901.1796875,-0.6096898999999878,0.6364447999999967,0.44041000001016073
87,-0.2844268082,56.41988477,-22.4395561,66.57842257,2.270217898,-3.266019324,0.4540423783,-0.6740129359,-3.870561106,0.1622894536,463.4257813,437.9472656,901.3730469,-0.6096899999999961,0.6364447999999967,0.4404099999959499
88,-0.2832326419,56.4244581,-22.44235683,66.57886298,2.263038961,-3.277064874,0.4534326884,-0.6734400404,-3.877739466,0.1629258984,463.4257813,438.0820313,901.5078125,-0.6096898999999878,0.6364447999999967,0.4404099999959499
89,-0.2817692535,56.42872991,-22.44451146,66.58053547,2.255884781,-3.28811756,0.4525509333,-0.6728012433,-3.88502696,0.1635586261,464.3769531,437.3496094,901.7265625,-0.8817550999999924,0.632727700000002,1.6724900000042453
90,-0.280305865,56.43300171,-22.44666609,66.58220795,2.2487306,-3.299170247,0.4516691781,-0.6721624461,-3.892314454,0.1641913538,464.6992188,437.3496094,902.0488281,-0.8817552000000006,0.632727700000002,1.6724799999963125
91,-0.2788424765,56.43727351,-22.44882072,66.58388044,2.24157642,-3.310222934,0.450787423,-0.671523649,-3.899601948,0.1648240815,464.6992188,437.3359375,902.0351563,-0.8817550999999924,0.632727700000002,1.6724900000042453
92,-0.2773790881,56.44154532,-22.45097535,66.58555292,2.234422239,-3.321275621,0.4499056678,-0.6708848519,-3.906889442,0.1654568092,465.328125,436.2929688,901.6210938,-0.8817552000000006,0.632727700000002,1.6724799999963125
93,-0.2759156996,56.44581712,-22.45312998,66.5872254,2.227268059,-3.332328307,0.4490239127,-0.6702460548,-3.914176935,0.1660895369,465.3125,436.2929688,901.6054688,-0.8817550999999924,0.632727700000002,1.6724799999963125
94,-0.2742033372,56.45008032,-22.45449797,66.59010383,2.220168404,-3.34340834,0.4478939617,-0.6695392021,-3.921573329,0.1667223697,465.9882813,436.2871094,902.2753906,-1.129951000000018,0.6328328000000105,2.8784300000097574
95,-0.2724909748,56.45434351,-22.45586596,66.59298225,2.213068749,-3.354488372,0.4467640108,-0.6688323495,-3.928969723,0.1673552025,466.625,435.3652344,901.9902344,-1.1299509000000096,0.6328327999999828,2.8784200000018245
96,-0.2707786125,56.45860671,-22.45723395,66.59586067,2.205969094,-3.365568404,0.4456340598,-0.6681254968,-3.936366117,0.1679880352,467.2675781,435.3652344,902.6328125,-1.129951000000018,0.6328327000000022,2.8784199999876137
97,-0.2690662501,56.46286991,-22.45860194,66.59873909,2.19886944,-3.376648436,0.4445041089,-0.6674186441,-3.943762511,0.168620868,466.9433594,434.6367188,901.5800781,-1.1299509000000096,0.6328328000000105,2.8784200000018245
98,-0.2673538877,56.46713311,-22.45996993,66.60161752,2.191769785,-3.387728469,0.4433741579,-0.6667117915,-3.951158904,0.1692537008,467.5859375,434.3242188,901.9101563,-1.1299509999999624,0.6328327999999828,2.8784300000097574
99,-0.2654206459,56.47171701,-22.46041212,66.60564685,2.184747197,-3.398862863,0.4420284769,-0.6659377584,-3.958662591,0.169891272,467.8945313,434.3242188,902.21875,-1.3456809999999875,0.63757120000002,4.029329999994502
100,-0.2634874042,56.47630092,-22.46085431,66.60967619,2.177724608,-3.409997257,0.4406827958,-0.6651637253,-3.966166277,0.1705288432,467.8984375,434.3242188,902.2226563,-1.3456810999999957,0.6375711999999922,4.029340000002435
101,-0.2615541624,56.48088483,-22.4612965,66.61370553,2.17070202,-3.421131651,0.4393371147,-0.6643896922,-3.973669963,0.1711664143,468.1933594,432.9726563,901.1660156,-1.3456811000000513,0.6375711000000117,4.029340000002435
102,-0.2596209206,56.48546874,-22.46173869,66.61773486,2.163679432,-3.432266045,0.4379914337,-0.6636156591,-3.981173649,0.1718039855,469.1777344,432.9648438,902.1425781,-1.3456809999999875,0.6375711999999922,4.029329999994502
103,-0.2576876788,56.49005265,-22.46218088,66.6217642,2.156656843,-3.44340044,0.4366457526,-0.6628416259,-3.988677335,0.1724415567,469.484375,432.9648438,902.4492188,-1.3456810999999957,0.6375711999999922,4.029340000002435
104,-0.255566885,56.49530633,-22.46156415,66.62687063,2.149724786,-3.454618268,0.4351225182,-0.6620040004,-3.996285467,0.1730889872,469.8164063,432.6621094,902.4785156,-1.5232344000000175,0.6474304999999902,5.106429999997886
105,-0.2534460912,56.50056,-22.46094743,66.63197707,2.142792729,-3.465836097,0.4335992838,-0.6611663748,-4.003893598,0.1737364177,470.4550781,431.9238281,902.3789063,-1.523234399999962,0.647430500000018,5.1064400000058185
106,-0.2513252974,56.50581368,-22.4603307,66.6370835,2.135860672,-3.477053926,0.4320760494,-0.6603287492,-4.01150173,0.1743838483,470.4648438,431.9296875,902.3945313,-1.5232344000000175,0.6474305999999985,5.106429999997886
107,-0.2492045035,56.51106735,-22.45971397,66.64218993,2.128928615,-3.488271755,0.430552815,-0.6594911237,-4.019109862,0.1750312788,471.0820313,431.9296875,903.0117188,-1.5232344000000175,0.6474304999999902,5.106429999997886
108,-0.2470837097,56.51632103,-22.45909724,66.64729636,2.121996558,-3.499489584,0.4290295807,-0.6586534981,-4.026717994,0.1756787093,471.4179688,431.9257813,903.34375,-1.5232342999999537,0.647430500000018,5.106429999997886
109,-0.2448140072,56.52259563,-22.45729831,66.65339718,2.115159537,-3.510817795,0.427371593,-0.6577579393,-4.034427768,0.1763403829,472.0605469,431.3007813,903.3613281,-1.6579877000000298,0.6616735999999956,6.10082000000034
110,-0.2425443047,56.52887023,-22.45549938,66.65949799,2.108322516,-3.522146006,0.4257136052,-0.6568623805,-4.042137543,0.1770020565,472.3847656,430.9882813,903.3730469,-1.6579877999999826,0.6616735999999956,6.100810000006618
111,-0.2402746023,56.53514482,-22.45370045,66.66559881,2.101485496,-3.533474217,0.4240556175,-0.6559668216,-4.049847318,0.1776637301,472.7070313,430.6835938,903.390625,-1.6579877000000298,0.6616735999999956,6.10082000000034
112,-0.2380048998,56.54141942,-22.45190152,66.67169962,2.094648475,-3.544802428,0.4223976298,-0.6550712628,-4.057557092,0.1783254037,473.0292969,429.9472656,902.9765625,-1.6579876999999743,0.6616735999999956,6.100809999992407
113,-0.2357351973,56.54769402,-22.45010259,66.67780044,2.087811454,-3.55613064,0.4207396421,-0.654175704,-4.065266867,0.1789870773,473.3417969,429.6425781,902.984375,-1.6579877000000298,0.6616735999999956,6.10082000000034
114,-0.2333586078,56.55532964,-22.44700955,66.68481375,2.081066061,-3.567591394,0.4189929896,-0.6532296143,-4.073075246,0.1796672209,473.6640625,429.6425781,903.3066406,-1.746652500000001,0.6801436000000161,7.013310000004935
115,-0.2309820182,56.56296525,-22.44391651,66.69182707,2.074320667,-3.579052149,0.417246337,-0.6522835247,-4.080883625,0.1803473646,474.3085938,429.0332031,903.3417969,-1.7466525999999538,0.6801436999999966,7.013319999998657
116,-0.2286054287,56.57060087,-22.44082347,66.69884038,2.067575273,-3.590512904,0.4154996844,-0.651337435,-4.088692004,0.1810275082,474.3085938,428.5957031,902.9042969,-1.7466526000000093,0.6801435999999883,7.0133099999907245
117,-0.2262288392,56.57823648,-22.43773043,66.7058537,2.060829879,-3.601973659,0.4137530318,-0.6503913453,-4.096500383,0.1817076519,474.9570313,428.2910156,903.2480469,-1.7466526000000093,0.6801436999999966,7.013320000012868
