Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity,COP Velocity
24,-1.537767589,89.01640607,-0.828712484,83.29295791,4.786227114,-9.029410299,2.210711237,0.812482177,1.647765513,0.529878095,503.2265625,220.8769531,724.1035156,3.487589999999763,0.8217340000000739,-1.8220500000012407,154.36990000000606
25,-1.540362141,89.01150831,-0.832852297,83.29113586,4.784211008,-9.028607479,2.214198826,0.81295445,1.648381746,0.530699828,505.1738281,219.2421875,724.4160156,3.487589000000124,0.8217329999999912,-1.8220500000012407,825.642900000048
26,-1.542956693,89.00661056,-0.83699211,83.28931382,4.782194901,-9.027804658,2.217686416,0.813426723,1.648997979,0.531521561,506.125,218.9394531,725.0644531,3.487589999999763,0.8217329999999912,-1.822039999993308,657.8319000000192
27,-1.545551245,89.00171281,-0.841131923,83.28749177,4.780178794,-9.027001837,2.221174005,0.813898996,1.649614211,0.532343295,507.1171875,217.2871094,724.4042969,3.487589000000124,0.8217339999999629,-1.8220500000012407,419.78099999994356
28,-1.54826009,88.99659368,-0.845457238,83.28527376,4.778283082,-9.02622313,2.22455052,0.814357121,1.650211794,0.532938819,509.0234375,215.1914063,724.2148438,3.3765150000002464,0.5955239999999584,-2.218010000007098,1158.9323000000604
29,-1.550968935,88.99147455,-0.849782552,83.28305575,4.77638737,-9.025444422,2.227927035,0.814815246,1.650809377,0.533534344,509.6640625,214.8867188,724.5507813,3.3765149999998023,0.5955250000000412,-2.218009999992887,142.3518999999942
30,-1.553677781,88.98635542,-0.854107867,83.28083775,4.774491659,-9.024665715,2.231303549,0.815273371,1.65140696,0.534129868,510.9609375,213.5429688,724.5039063,3.3765140000001637,0.5955239999999584,-2.217999999999165,159.11099999993894
31,-1.556386626,88.98123628,-0.858433182,83.27861974,4.772595947,-9.023887008,2.234680064,0.815731496,1.652004543,0.534725393,512.5566406,212.1953125,724.7519531,3.3765149999998023,0.5955250000000412,-2.218010000007098,952.113000000054
32,-1.559095471,88.97611715,-0.862758497,83.27640173,4.770700235,-9.0231083,2.238056579,0.816189621,1.652602126,0.535320917,513.1835938,211.2832031,724.4667969,3.3765150000002464,0.5955239999999584,-2.218009999992887,212.4397999999701
33,-1.561944607,88.97077178,-0.867273276,83.27375195,4.768930492,-9.022345928,2.241317631,0.816614932,1.653203699,0.535662697,514.4960938,210.2324219,724.7285156,3.261051999999598,0.34178000000006925,-2.6497799999987137,-51.769199999966986
34,-1.564793742,88.96542641,-0.871788055,83.27110217,4.767160749,-9.021583556,2.244578684,0.817040243,1.653805272,0.536004477,516.1152344,208.8710938,724.9863281,3.2610530000001248,0.34177999999995823,-2.6497799999987137,339.65889999990395
35,-1.567642878,88.96008104,-0.876302834,83.26845239,4.765391006,-9.020821183,2.247839736,0.817465553,1.654406845,0.536346256,516.7578125,207.9550781,724.7128906,3.261052000000042,0.3417789999999865,-2.6497800000129246,221.7435000000023
36,-1.570492013,88.95473567,-0.880817614,83.26580261,4.763621263,-9.020058811,2.251100788,0.817890864,1.655008418,0.536688036,518.0507813,206.9277344,724.9785156,3.261052000000042,0.34178000000006925,-2.6497799999987137,1034.421400000042
37,-1.573341149,88.9493903,-0.885332393,83.26315283,4.76185152,-9.019296439,2.25436184,0.818316175,1.655609991,0.537029816,519.3339844,205.2695313,724.6035156,3.261052000000042,0.34177999999995823,-2.6497799999987137,496.2424000000283
38,-1.576355976,88.94381754,-0.89003761,83.26003695,4.760214099,-9.018544975,2.257503479,0.81869863,1.656242547,0.537089657,519.9765625,204.2265625,724.203125,3.141638999999863,0.05984100000000492,-3.115879999995741,309.2157999999472
39,-1.579370802,88.93824478,-0.894742828,83.25692107,4.758576678,-9.017793511,2.260645118,0.819081085,1.656875104,0.537149499,521.9375,203.1855469,725.1230469,3.141638999999863,0.059841999999976636,-3.115879999995741,1044.6326
40,-1.582385629,88.93267202,-0.899448045,83.25380519,4.756939258,-9.017042048,2.263786758,0.81946354,1.65750766,0.53720934,523.5566406,201.5292969,725.0859375,3.1416400000003897,0.05984100000000492,-3.115880000009952,189.11769999999706
41,-1.585400456,88.92709926,-0.904153262,83.25068931,4.755301837,-9.016290584,2.266928397,0.819845995,1.658140216,0.537269182,524.2109375,200.4863281,724.6972656,3.141638999999863,0.059841999999976636,-3.115879999995741,180.45840000002045
42,-1.588415283,88.9215265,-0.90885848,83.24757344,4.753664416,-9.01553912,2.270070036,0.82022845,1.658772772,0.537329023,525.4589844,199.8769531,725.3359375,3.141638999999863,0.05984100000000492,-3.115870000002019,561.3242000000582
43,-1.591618273,88.9157288,-0.913752211,83.24396012,4.752166709,-9.014795218,2.273088541,0.82056746,1.659465563,0.537080107,527.7148438,198.2167969,725.9316406,3.0185050000000047,-0.24891599999998792,-3.613319999999476,1157.6332999999295
