Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque X,Front Torque Y,Back Torque X,Back Torque Y
23,10.50703898,28.85244263,-94.95906933,138.20626092,-9.615154962,20.99445746,-3.162797682,10.31692961,-6.215625002,-20.725,-27.21875,-80.8375,-23.53378296,117.2377777,663.5722656,-1.408798218,-5.29296875,22.91885376,668.8652344,3.394699097,-0.9512710571,-78.05773926,30.78475952
24,10.47638604,28.8450251,-94.96846744,138.21222735999999,-9.608926192,20.99103055,-3.183437273,10.35475964,-6.529687502,-20.55,-27.140625,-80.7625,-23.61364746,118.2505646,663.9433594,-1.815383911,-4.62890625,22.94503784,668.5722656,3.33732605,-0.9495620728,-77.90393066,30.74667358
25,10.44573311,28.83760758,-94.97786556,138.21819379,-9.602697422,20.98760364,-3.204076863,10.39258967,-6.843750002,-20.375,-27.0625,-80.6875,-23.1907959,118.8842316,663.3457031,-1.815383911,-4.62890625,22.52218628,667.9746094,3.33732605,-0.9495620728,-77.63000488,30.63632202
26,10.41425255,28.82958361,-94.98696379,138.22400212,-9.596140617,20.98466998,-3.225308953,10.43067319,-7.154687502,-20.471875,-26.63125,-80.4875,-22.69827271,118.5095062,663.3300781,-1.409439087,-4.64453125,22.07150269,667.9746094,3.381271362,-0.9483413696,-77.36437988,30.49093628
27,10.382772,28.82155963,-94.99606202,138.22981045,-9.589583812,20.98173633,-3.246541044,10.46875672,-7.465625002,-20.56875,-26.2,-80.2875,-23.14254761,118.4743958,662.7050781,-1.409301758,-4.96484375,22.52682495,667.6699219,3.184738159,-0.7964859009,-77.19250488,30.41867065
28,10.35129144,28.81353566,-95.00516025,138.23561878,-9.583027007,20.97880267,-3.267773134,10.50684024,-7.776562502,-20.665625,-25.76875,-80.0875,-22.69726563,119.1011353,662.2636719,-1.409301758,-4.96484375,22.08154297,667.2285156,3.184738159,-0.7964859009,-77.12805176,30.20785522
29,10.31981089,28.80551169,-95.01425848,138.24142711,-9.576470202,20.97586901,-3.289005224,10.54492377,-8.087500002,-20.7625,-25.3375,-79.8875,-22.24755859,119.1323395,661.9550781,-1.409286499,-5.2734375,21.63079834,667.2285156,3.377120972,-0.6490249634,-76.86242676,30.06246948
30,10.28833033,28.79748772,-95.0233567,138.24723544,-9.569913397,20.97293535,-3.310237314,10.58300729,-8.398437501,-20.859375,-24.90625,-79.6875,-22.83615112,119.1428528,661.9980469,-1.421813965,-4.92578125,21.63537598,666.9238281,3.555099487,-0.7686538696,-76.71447754,30.13534546
31,10.25612097,28.78889407,-95.03213671,138.25289779,-9.563036687,20.97047687,-3.332021421,10.62136055,-8.626562501,-20.859375,-24.7125,-79.6375,-22.28518677,120.3705139,661.3769531,-1.409423828,-4.953125,21.65737915,666.3300781,3.573654175,-0.8008804321,-76.41564941,30.06015015
32,10.22391161,28.78030043,-95.04091672,138.25856013,-9.556159978,20.9680184,-3.353805528,10.6597138,-8.854687501,-20.859375,-24.51875,-79.5875,-21.39477539,120.3914032,661.5683594,-1.409957886,-4.31640625,20.76721191,665.8847656,3.170822144,-0.7935562134,-76.37634277,29.81417847
33,10.19170224,28.77170678,-95.04969673,138.26422248,-9.549283268,20.96555992,-3.375589634,10.69806705,-9.082812501,-20.859375,-24.325,-79.5375,-21.39593506,121.4115753,661.2402344,-1.820144653,-4.65234375,20.7902832,665.8925781,3.347091675,-0.6446304321,-76.36755371,29.84860229
34,10.15949288,28.76311313,-95.05847674,138.26988483,-9.542406559,20.96310144,-3.397373741,10.73642031,-9.310937501,-20.859375,-24.13125,-79.4875,-21.40603638,121.4149628,660.8261719,-1.820297241,-4.33203125,20.78936768,665.1582031,3.543869019,-0.7964859009,-76.42980957,29.6734314
35,10.12728351,28.75451949,-95.06725675,138.27554717,-9.53552985,20.96064297,-3.419157848,10.77477356,-9.539062501,-20.859375,-23.9375,-79.4375,-21.896698,120.3301849,660.546875,-1.410110474,-3.99609375,21.25808716,664.5429688,3.367599487,-0.9454116821,-75.81848145,29.49362183
36,10.09443454,28.745423,-95.0756602,138.281049,-9.528333747,20.95862994,-3.441452626,10.81341831,-9.693750001,-20.65625,-23.95625,-79.3125,-22.47854614,121.5862732,659.6542969,-1.422332764,-4.599609375,21.27694702,664.2539063,3.344650269,-0.6138687134,-75.66467285,29.49081421
37,10.06158557,28.73632651,-95.08406365,138.28655082,-9.521137643,20.95661692,-3.463747404,10.85206306,-9.848437501,-20.453125,-23.975,-79.1875,-22.34408569,121.5880432,659.3398438,-1.409942627,-4.625,21.71548462,663.9648438,3.363693237,-0.6460952759,-75.50012207,29.41610718
38,10.0287366,28.72723003,-95.09246709,138.29205264,-9.51394154,20.9546039,-3.486042182,10.89070781,-10.003125,-20.25,-23.99375,-79.0625,-21.9168396,121.5643158,659.0253906,-1.409957886,-4.31640625,21.28927612,663.3417969,3.170822144,-0.7935562134,-74.93371582,29.27365112
39,9.995887631,28.71813354,-95.10087054,138.29755446000001,-9.506745437,20.95259087,-3.50833696,10.92935256,-10.1578125,-20.046875,-24.0125,-78.9375,-22.92910767,121.5949707,658.4355469,-1.422668457,-4.921875,21.72470093,663.3574219,3.139328003,-0.7667007446,-74.91516113,29.27133179
40,9.963038661,28.70903705,-95.10927398,138.30305628,-9.499549334,20.95057785,-3.530631739,10.96799731,-10.3125,-19.84375,-24.03125,-78.8125,-23.40341187,122.177063,657.7089844,-1.422668457,-4.921875,22.19900513,662.6308594,3.139328003,-0.7667007446,-74.94299316,29.13058472
41,9.929624673,28.69953473,-95.11720511,138.30835668,-9.492026057,20.94897341,-3.553394362,11.00695746,-10.453125,-19.7875,-24.0,-78.375,-23.37945557,123.2172699,657.0800781,-1.832870483,-4.94921875,22.19799805,662.0292969,3.12272644,-0.7652359009,-74.65197754,29.02108765
42,9.896210685,28.69003241,-95.12513623,138.31365707,-9.484502781,20.94736898,-3.576156986,11.04591761,-10.59375,-19.73125,-23.96875,-77.9375,-22.35882568,123.2340546,656.7460938,-1.820480347,-4.974609375,21.75036621,661.7207031,3.141769409,-0.7974624634,-74.52990723,29.09384155
43,9.862796698,28.68053009,-95.13306736,138.31895747,-9.476979504,20.94576454,-3.598919609,11.08487776,-10.734375,-19.675,-23.9375,-77.5,-22.38021851,123.8478241,657.0585938,-1.820480347,-4.974609375,21.77175903,662.0332031,3.141769409,-0.7974624634,-74.37609863,29.05526733
44,9.82938271,28.67102777,-95.14099848,138.32425786,-9.469456227,20.9441601,-3.621682233,11.12383791,-10.875,-19.61875,-23.90625,-77.0625,-21.97698975,124.082489,655.7265625,-1.410583496,-5.580078125,21.34170532,661.3066406,3.145187378,-0.8040542603,-74.45544434,28.91439819
45,9.795968723,28.66152545,-95.14892961,138.32955826,-9.461932951,20.94255567,-3.644444857,11.16279806,-11.015625,-19.5625,-23.875,-76.625,-22.42645264,124.055069,656.3398438,-1.410598755,-5.26953125,21.79220581,661.609375,2.952804565,-0.9517593384,-74.28405762,28.84140015
46,9.762046093,28.65173916,-95.15626202,138.33459414,-9.454068666,20.94132014,-3.667629005,11.20209383,-11.1015625,-19.63125,-23.825,-76.35,-22.41073608,124.4544373,656.4433594,-1.820800781,-5.296875,21.79943848,661.7402344,2.936203003,-0.9502944946,-73.93029785,28.87191772
47,9.728123464,28.64195286,-95.16359444,138.33963001,-9.446204381,20.94008461,-3.690813153,11.24138959,-11.1875,-19.7,-23.775,-76.075,-22.36431885,124.0505371,656.7324219,-1.414855957,-5.3125,21.79486084,662.0449219,2.979660034,-0.9493179321,-74.07824707,28.79904175
48,9.694200834,28.63216657,-95.17092685,138.34466589,-9.438340096,20.93884908,-3.713997301,11.28068536,-11.2734375,-19.76875,-23.725,-75.8,-22.36431885,124.0505371,656.7324219,-1.414855957,-5.3125,21.79486084,662.0449219,2.979660034,-0.9493179321,-74.07824707,28.79904175
49,9.660278205,28.62238028,-95.17825927,138.34970176000002,-9.430475811,20.93761356,-3.73718145,11.31998112,-11.359375,-19.8375,-23.675,-75.525,-21.94570923,124.6484985,657.3359375,-1.414855957,-5.3125,21.37625122,662.6484375,2.979660034,-0.9493179321,-74.0904541,28.68978882
50,9.626355576,28.61259398,-95.18559168,138.35473764,-9.422611526,20.93637803,-3.760365598,11.35927689,-11.4453125,-19.90625,-23.625,-75.25,-22.38043213,124.6702423,657.3457031,-1.414840698,-5.62109375,21.80993652,662.9667969,3.172531128,-0.801612854,-73.92614746,28.61447144
51,9.591962657,28.60266225,-95.19218052,138.35943072,-9.414390852,20.93547441,-3.78391971,11.39891941,-11.5625,-19.959375,-23.421875,-74.95,-22.96252441,124.88237,657.0742188,-0.9931793213,-5.595703125,21.8057251,662.6699219,3.217453003,-0.7698745728,-73.78112793,28.57723999
52,9.557569738,28.59273052,-95.19876935,138.36412380000002,-9.406170179,20.9345708,-3.807473822,11.43856193,-11.6796875,-20.0125,-23.21875,-74.65,-23.00234985,124.8549652,658.1113281,-0.9928131104,-5.6015625,21.83535767,663.7128906,3.624191284,-1.076515198,-73.56530762,28.67868042
53,9.523176819,28.58279879,-95.20535818,138.36881688,-9.397949506,20.93366718,-3.831027934,11.47820445,-11.796875,-20.065625,-23.015625,-74.35,-22.4262085,125.510376,659.0527344,-1.00479126,-5.2734375,21.82174683,664.3261719,3.385910034,-0.9549331665,-73.5682373,28.56784058
54,9.488783901,28.57286706,-95.21194701,138.37350995,-9.389728832,20.93276356,-3.854582046,11.51784698,-11.9140625,-20.11875,-22.8125,-74.05,-23.02859497,125.904541,659.3886719,-1.398956299,-4.9375,21.82174683,664.3261719,3.57585144,-0.7698745728,-73.5682373,28.56784058
55,9.454390982,28.56293533,-95.21853585,138.37820303,-9.381508159,20.93185994,-3.878136159,11.5574895,-12.03125,-20.171875,-22.609375,-73.75,-23.02651978,126.9235992,660.4121094,-1.809158325,-4.96484375,21.84262085,665.3769531,3.559249878,-0.768409729,-73.35412598,28.55917358
56,9.419552851,28.55300148,-95.2242314,138.38246774,-9.372917378,20.93126062,-3.902002067,11.59747655,-12.053125,-19.8875,-22.403125,-73.3375,-22.01055908,126.3345337,661.0136719,-1.820617676,-4.96484375,21.39001465,665.9785156,3.530929565,-0.801612854,-73.67297363,28.52340698
57,9.38471472,28.54306764,-95.22992695,138.38673244,-9.364326597,20.9306613,-3.925867975,11.63746359,-12.075,-19.603125,-22.196875,-72.925,-22.02459717,127.585968,661.3320313,-1.820617676,-4.96484375,21.40405273,666.296875,3.530929565,-0.801612854,-73.51965332,28.51986694
58,9.349876589,28.5331338,-95.23562251,138.39099715,-9.355735816,20.93006198,-3.949733884,11.67745064,-12.096875,-19.31875,-21.990625,-72.5125,-23.06481934,127.5602417,662.1113281,-1.8331604,-4.6171875,21.86026001,666.7285156,3.708908081,-0.9212417603,-73.28552246,28.62265015
59,9.315038458,28.52319995,-95.24131806,138.39526185,-9.347145035,20.92946266,-3.973599792,11.71743769,-12.11875,-19.034375,-21.784375,-72.1,-22.02157593,127.5852661,663.4160156,-1.820617676,-4.96484375,21.40103149,668.3808594,3.530929565,-0.801612854,-73.10681152,28.57894897
60,9.280200327,28.51326611,-95.24701361,138.39952655,-9.338554254,20.92886334,-3.9974657,11.75742474,-12.140625,-18.75,-21.578125,-71.6875,-22.63601685,127.7995148,663.7832031,-1.422805786,-4.91015625,21.41952515,668.6933594,3.52897644,-0.7708511353,-73.24597168,28.54049683
61,9.244937179,28.50346368,-95.25167263,138.40327734,-9.329582145,20.92855646,-4.021576088,11.7977403,-11.9828125,-18.478125,-21.20625,-71.45,-22.07235718,127.7910919,664.3808594,-1.410568237,-4.6171875,21.41784668,668.9980469,3.744064331,-0.9549331665,-73.10046387,28.46749878
62,9.209674032,28.49366125,-95.25633165,138.40702812,-9.320610037,20.92824957,-4.045686476,11.83805585,-11.825,-18.20625,-20.834375,-71.2125,-21.05032349,128.4041595,664.9511719,-1.398178101,-4.64453125,20.96881104,669.5957031,3.7631073,-0.9874038696,-73.12194824,28.35897827
63,9.174410884,28.48385883,-95.26099067,138.41077891,-9.311637929,20.92794268,-4.069796864,11.87837141,-11.6671875,-17.934375,-20.4625,-70.975,-21.62615967,128.4168701,664.6542969,-1.410888672,-4.94140625,20.96881104,669.5957031,3.538497925,-1.107765198,-73.12194824,28.35897827
64,9.139147737,28.4740564,-95.26564968,138.41452969,-9.30266582,20.9276358,-4.093907252,11.91868697,-11.509375,-17.6625,-20.090625,-70.7375,-21.19335938,129.0568848,665.7050781,-1.410888672,-4.94140625,20.53601074,670.6464844,3.538497925,-1.107765198,-73.22570801,28.49533081
65,9.103884589,28.46425397,-95.2703087,138.41828048,-9.293693712,20.92732891,-4.11801764,11.95900253,-11.3515625,-17.390625,-19.71875,-70.5,-20.74905396,130.7005768,665.9804688,-1.821090698,-4.96875,20.11465454,670.9492188,3.521896362,-1.106300354,-73.09094238,28.49411011
66,9.068220657,28.45469203,-95.27380564,138.42144004,-9.284333256,20.9273227,-4.142295325,11.99961533,-11.1328125,-17.35,-19.165625,-70.2125,-20.70697021,130.2951508,666.6054688,-1.415664673,-4.34375,20.11465454,670.9492188,3.162521362,-1.098243713,-73.09094238,28.49411011
67,9.032556726,28.44513008,-95.27730258,138.42459959,-9.2749728,20.92731649,-4.166573011,12.04022813,-10.9140625,-17.309375,-18.6125,-69.925,-20.26333618,129.6796875,667.3574219,-1.415344238,-4.0234375,19.67385864,671.3808594,3.368087769,-0.9454116821,-72.61853027,28.27120972
68,8.996892794,28.43556813,-95.28079952,138.42775914999999,-9.265612344,20.92731028,-4.190850696,12.08084093,-10.6953125,-17.26875,-18.059375,-69.6375,-20.77526855,131.3061218,667.0566406,-1.821594238,-4.640625,20.14007568,671.6972656,3.311935425,-0.9515151978,-72.4395752,28.26779175
69,8.961228862,28.42600619,-95.28429646,138.43091871000001,-9.256251888,20.92730407,-4.215128381,12.12145373,-10.4765625,-17.228125,-17.50625,-69.35,-20.73660278,130.8963928,666.7421875,-1.415649414,-4.65234375,20.14324951,671.3945313,3.355392456,-0.9505386353,-72.29406738,28.19540405
70,8.92556493,28.41644424,-95.2877934,138.43407827,-9.246891432,20.92729786,-4.239406066,12.16206653,-10.2578125,-17.1875,-16.953125,-69.0625,-20.28070068,130.9301453,667.375,-1.416168213,-4.32421875,19.68652344,671.6992188,3.145431519,-0.795753479,-72.46740723,28.12252808
71,8.889534832,28.40719772,-95.29002909,138.43658462,-9.237141792,20.92762032,-4.26376337,12.20292645,-10.115625,-17.14375,-16.5734375,-68.5375,-19.86895752,131.521759,667.0410156,-1.415649414,-4.65234375,19.27560425,671.6933594,3.355392456,-0.9505386353,-72.18664551,28.01376343
72,8.853504734,28.3979512,-95.29226477,138.43909097,-9.227392152,20.92794278,-4.288120675,12.24378636,-9.973437499,-17.1,-16.19375,-68.0125,-19.86611938,131.5214386,667.3613281,-1.415328979,-4.33203125,19.27560425,671.6933594,3.560958862,-0.797706604,-72.18664551,28.01376343
73,8.817474635,28.38870468,-95.29450045,138.44159732,-9.217642512,20.92826523,-4.312477979,12.28464627,-9.831249999,-17.05625,-15.8140625,-67.4875,-19.9067688,131.9347534,666.6191406,-1.821594238,-4.640625,19.27157593,671.2597656,3.311935425,-0.9515151978,-72.39440918,27.91098022
74,8.781444537,28.37945816,-95.29673614,138.44410367,-9.207892872,20.92858769,-4.336835283,12.32550618,-9.689062499,-17.0125,-15.434375,-66.9625,-20.49502563,133.1786041,666.8496094,-1.810806274,-3.9921875,19.28463745,670.8417969,3.327072144,-0.9153823853,-72.30285645,27.73226929
75,8.745414438,28.37021164,-95.29897182,138.44661002,-9.198143232,20.92891014,-4.361192587,12.36636609,-9.546874999,-16.96875,-15.0546875,-66.4375,-20.44534302,132.7687225,666.2109375,-1.404708862,-4.328125,19.28781128,670.5390625,3.173751831,-0.762550354,-72.15686035,27.66000366
76,8.709064972,28.36131967,-95.29987792,138.44842132,-9.188012273,20.92960321,-4.385529701,12.40740515,-9.332812499,-16.7421875,-14.6609375,-66.2,-19.99554443,132.7967072,666.9472656,-1.404708862,-4.328125,18.8380127,671.2753906,3.173751831,-0.762550354,-71.82946777,27.68966675
77,8.672715506,28.35242769,-95.30078402,138.45023263000002,-9.177881314,20.93029628,-4.409866815,12.44844421,-9.118749999,-16.515625,-14.2671875,-65.9625,-19.06262207,133.8097992,666.2089844,-1.822463989,-4.32421875,18.42480469,670.5332031,2.703781128,-1.097267151,-71.90197754,27.55123901
78,8.63636604,28.34353572,-95.30169012,138.45204393,-9.167750355,20.93098934,-4.434203928,12.48948326,-8.904687499,-16.2890625,-13.8734375,-65.725,-18.58215332,134.0196838,665.5722656,-1.416503906,-4.6484375,17.98516846,670.2207031,2.940109253,-0.9485855103,-71.77502441,27.5163269
79,8.600016573,28.33464375,-95.30259621,138.45385523,-9.157619396,20.93168241,-4.458541042,12.53052232,-8.690624999,-16.0625,-13.4796875,-65.4875,-18.01312256,134.0079803,663.8652344,-1.403579712,-5.3125,17.9888916,669.1777344,3.361495972,-0.9881362915,-71.68908691,27.41390991
80,8.563667107,28.32575177,-95.30350231,138.45566654,-9.147488436,20.93237547,-4.482878155,12.57156138,-8.476562499,-15.8359375,-13.0859375,-65.25,-17.72509766,134.6398621,663.8945313,-1.415985107,-4.9765625,17.12890625,668.8710938,3.15007019,-1.103370667,-71.28820801,27.23287964
81,8.527059562,28.31721968,-95.30304263,138.45676163000002,-9.136994487,20.93348845,-4.507082299,12.61269419,-8.264062499,-15.521875,-12.95625,-64.9,-17.75311279,134.2226257,664.0449219,-1.005767822,-5.2578125,17.13293457,669.3027344,3.359542847,-0.9573745728,-71.08068848,27.33578491
82,8.490452016,28.30868758,-95.30258294,138.45785673,-9.126500537,20.93460143,-4.531286442,12.653827,-8.051562499,-15.2078125,-12.8265625,-64.55,-17.73861694,134.6400909,663.9082031,-1.416122437,-4.96484375,17.13040161,668.8730469,3.539718628,-1.107765198,-70.9967041,27.0874939
83,8.45384447,28.30015549,-95.30212326,138.45895183,-9.116006587,20.9357144,-4.555490585,12.69495981,-7.839062499,-14.89375,-12.696875,-64.2,-17.18212891,135.2393341,662.8535156,-1.404098511,-4.984375,17.15710449,667.8378906,3.151535034,-0.8333511353,-70.90222168,27.01950073
84,8.417236924,28.29162339,-95.30166357,138.46004692,-9.105512637,20.93682738,-4.579694729,12.73609262,-7.626562499,-14.5796875,-12.5671875,-63.85,-17.76199341,135.8856659,662.9023438,-1.416641235,-4.63671875,17.1529541,667.5390625,3.32975769,-0.9529800415,-70.75769043,26.98239136
85,8.380629379,28.2830913,-95.30120388,138.46114202,-9.095018687,20.93794036,-4.603898872,12.77722543,-7.414062499,-14.265625,-12.4375,-63.5,-18.77896118,135.8430481,662.9023438,-1.405181885,-4.638671875,17.60656738,667.5410156,3.358078003,-0.9197769165,-70.44030762,26.83712769
86,8.343841367,28.27489406,-95.29937251,138.46151987,-9.084189312,20.93952536,-4.627842825,12.81834981,-7.233593749,-14.1375,-12.00625,-63.10625,-17.77789307,136.4718018,662.5742188,-1.39276123,-4.974609375,17.1774292,667.5488281,3.569015503,-0.8045425415,-70.45788574,26.87142944
87,8.307053355,28.26669683,-95.29754113,138.46189772,-9.073359936,20.94111036,-4.651786777,12.8594742,-7.053124999,-14.009375,-11.575,-62.7125,-17.78552246,136.4989471,662.1757813,-1.416641235,-4.63671875,17.17648315,666.8125,3.32975769,-0.9529800415,-70.51965332,26.69625854
88,8.270265343,28.25849959,-95.29570975,138.46227557,-9.062530561,20.94269537,-4.67573073,12.90059859,-6.872656249,-13.88125,-11.14375,-62.31875,-17.33978271,136.5188446,661.9785156,-1.416122437,-4.96484375,16.73156738,666.9433594,3.539718628,-1.107765198,-70.19177246,26.72665405
89,8.23347733,28.25030235,-95.29387838,138.46265342,-9.051701185,20.94428037,-4.699674683,12.94172297,-6.692187499,-13.753125,-10.7125,-61.925,-17.35476685,136.4772491,661.8613281,-1.416641235,-4.63671875,16.74572754,666.4980469,3.32975769,-0.9529800415,-70.10119629,26.48092651
90,8.196689318,28.24210512,-95.292047,138.46303127,-9.04087181,20.94586537,-4.723618635,12.98284736,-6.51171875,-13.625,-10.28125,-61.53125,-18.35733032,136.4840393,661.2402344,-1.405487061,-5.26953125,17.18109131,666.5097656,3.34513855,-0.9251480103,-70.0826416,26.47860718
