Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,0.3902197086,10.41275042,0.4997989572,14.14426856,-5.177701978,80.23485717,-26.39693231,115.04366706,2.8992563348057536,104.56883920036245,-0.38196055181787286,0.461901121304791,-20.402518324560752,-2.886665402136557,48.0625,-24.328125,-21.71875,-52.71875
1,0.3635442643,10.40085267,0.517306211,14.13580252,-5.178876075,80.25186881,-26.3537605,115.05938082,2.9499910737342843,104.60622487257898,-0.33407916649677194,0.4258427483293691,-20.48237374482338,-2.861903572125294,47.54375,-24.134375,-22.178125,-52.7125
2,0.3368688199,10.38895491,0.5348134648,14.12733649,-5.180050172,80.26888045,-26.31058869,115.07509459,3.000684334579227,104.64095594065013,-0.33407916649677194,0.4258427483293691,-20.564220863821053,-2.8375925067713643,47.025,-23.940625,-22.6375,-52.70625
3,0.3101933756,10.37705716,0.5523207187,14.11887045,-5.181224269,80.28589208,-26.26741688,115.09080835,3.0483877098199113,104.5942791482614,-0.3354825119492581,0.4287185694869181,-20.647970711185764,-2.813816637219777,46.50625,-23.746875,-23.096875,-52.7
4,0.2835179313,10.36515941,0.5698279725,14.11040441,-5.182398366,80.30290372,-26.22424508,115.10652211,3.0471917555782078,104.62923144183938,-0.38148355261071465,0.3579291256087892,-20.73353088177044,-2.790658145969905,45.9875,-23.553125,-23.55625,-52.69375
5,0.256842487,10.35326166,0.5873352263,14.10193837,-5.183572463,80.31991536,-26.18107327,115.12223588,3.0993160131385205,104.59737619209422,-0.4279062882546154,0.3913328944387813,-20.820806031008477,-2.768196404815647,45.46875,-23.359375,-24.015625,-52.6875
6,0.2303981687,10.34130244,0.6046946712,14.09302685,-5.185175477,80.3366215,-26.13832269,115.13776115,3.149888296522822,104.56352999207157,-0.42654096454864643,0.3517350492694529,-20.90969837600201,-2.746507433161904,45.20625,-23.259375,-23.915625,-52.6875
7,0.2039538504,10.32934323,0.622054116,14.08411532,-5.186778491,80.35332765,-26.0955721,115.15328641,3.149888296522822,104.56352999207157,-0.4279460381696681,0.38978437535394717,-21.000108198841424,-2.7256633818766813,44.94375,-23.159375,-23.815625,-52.6875
8,0.1775095321,10.31738401,0.6394135609,14.0752038,-5.188381505,80.37003379,-26.05282152,115.16881168,3.1488928202514437,104.56397242043265,-0.4264891167742666,0.3871297712085173,-21.091934348690078,-2.7057320473728916,44.68125,-23.059375,-23.715625,-52.6875
9,0.1510652138,10.3054248,0.6567730057,14.06629228,-5.189984518,80.38673993,-26.01007094,115.18433695,3.0485536221542637,104.52791404462567,-0.42789246222675276,0.39000559236606636,-21.18507473919951,-2.6867764202032847,44.41875,-22.959375,-23.615625,-52.6875
