Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Total Force X,Total Force Y,Total Force Z,Front Force X,Front Force Y,Front Force Z,Back Force X,Back Force Y,Back Force Z,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity
165,-1.302023178,29.36681642,46.80715837,31.96996634,-4.551668577,-7.053557438,1.23848287,2.444432162,-6.834138453,-0.07242787216,-18.24188232,-43.05374146,695.2011719,-11.24395752,87.24484253,336.5625,-44.19110107,6.997924805,358.6386719,0.9371219999998459,-4.633784530000004,0.9086799999984407
166,-1.307177236,29.36147853,46.80742765,31.97087502,-4.554656032,-7.061884103,1.239419992,2.446382818,-6.832123771,-0.07706165669,-17.67446899,-43.85800171,694.9042969,-10.67654419,88.04910278,336.265625,-44.19110107,6.997924805,358.6386719,0.937122000000068,-4.63378452999999,0.9086800000019934
167,-1.312331295,29.35614065,46.80769693,31.97178369,-4.557643486,-7.070210768,1.240357114,2.448333474,-6.830109089,-0.08169544122,-17.65628052,-43.45864868,695.3144531,-10.65258789,87.6388855,336.546875,-44.18023682,7.003692627,358.7675781,0.937122000000068,-4.633784530000004,0.9086699999976133
168,-1.317485353,29.35080276,46.8079662,31.97269237,-4.560630941,-7.078537433,1.241294236,2.45028413,-6.828094407,-0.08632922575,-18.54217529,-43.46807861,695.6347656,-10.65258789,87.6388855,336.546875,-44.17080688,7.889587402,359.0878906,0.937122000000068,-4.633784530000004,0.9086800000019934
169,-1.322218064,29.34594285,46.80774377,31.97442851,-4.564064007,-7.086776225,1.242488946,2.452665783,-6.826045535,-0.09029208217,-18.1022644,-42.84811401,695.3027344,-10.65542603,87.6385498,336.2246094,-44.79043579,7.446838379,359.078125,1.1947099999998212,-3.962856419999994,1.7361399999984428
170,-1.326950775,29.34108295,46.80752134,31.97616465,-4.567497073,-7.095015016,1.243683656,2.455047436,-6.823996664,-0.09425493859,-18.64715576,-44.30691528,696.2460938,-11.20071411,88.46563721,336.5644531,-44.15872192,7.44644165,359.6816406,1.1947100000000432,-3.9628564200000076,1.7361400000019955
171,-1.331683486,29.33622304,46.80729891,31.97790079,-4.570930139,-7.103253808,1.244878366,2.457429088,-6.821947792,-0.09821779501,-18.50033569,-43.87435913,696.6660156,-10.6144104,88.04397583,336.5371094,-44.1696167,7.885925293,360.1289063,1.1947100000000432,-3.962856419999994,1.7361399999984428
172,-1.336416196,29.33136313,46.80707647,31.97963693,-4.574363206,-7.111492599,1.246073077,2.459810741,-6.81989892,-0.1021806514,-19.07720947,-44.28640747,697.6054688,-11.20071411,88.46563721,336.5644531,-44.17922974,7.876495361,361.0410156,1.194710999999904,-3.962856390000005,1.7361400000019955
173,-1.341148907,29.32650323,46.80685404,31.98137307,-4.577796272,-7.11973139,1.247267787,2.462192394,-6.817850048,-0.1061435079,-19.51263428,-44.26846313,697.6210938,-11.20071411,88.46563721,336.5644531,-44.19717407,8.311920166,361.0566406,1.1947100000000432,-3.9628565000000004,1.7361399999984428
174,-1.345410357,29.3221628,46.80632709,31.9838267,-4.581753842,-7.127913392,1.248757702,2.465007012,-6.815768895,-0.1093509739,-19.94491577,-44.91381836,698.3574219,-11.20437622,88.46478271,336.5703125,-43.55096436,8.740539551,361.7871094,1.4899150000000638,-3.207465999999992,2.4536300000015387
175,-1.349671806,29.31782237,46.80580013,31.98628033,-4.585711412,-7.136095394,1.250247618,2.46782163,-6.813687742,-0.1125584399,-20.34863281,-45.30114746,699.7148438,-11.17349243,88.87060547,336.875,-43.56945801,9.175140381,362.8398438,1.4899159999999245,-3.207466000000006,2.453629999997986
176,-1.353933255,29.31348194,46.80527318,31.98873395,-4.589668983,-7.144277396,1.251737533,2.470636249,-6.81160659,-0.115765906,-20.36688232,-44.68356323,700.3300781,-11.17349243,88.87060547,336.875,-44.18704224,9.193389893,363.4550781,1.4899150000000638,-3.2074661000000004,2.4536200000007113
177,-1.358194705,29.30914151,46.80474623,31.99118758,-4.593626553,-7.152459398,1.253227448,2.473450867,-6.809525437,-0.118973372,-20.36636353,-44.68859863,701.0683594,-11.17349243,88.87060547,336.875,-44.18200684,9.192871094,364.1933594,1.4899150000000638,-3.207465999999992,2.453629999997986
178,-1.362456154,29.30480108,46.80421927,31.99364121,-4.597584124,-7.160641399,1.254717364,2.476265485,-6.807444284,-0.1221808381,-21.26559448,-44.47119141,701.0917969,-11.19564819,89.28131104,336.5742188,-44.81011963,10.06994629,364.5175781,1.4899159999999245,-3.2074661000000004,2.4536300000015387
179,-1.366203903,29.30102005,46.80356169,31.99670588,-4.602130303,-7.168802747,1.256539164,2.479506797,-6.805328443,-0.1245572359,-21.24264526,-44.69265747,701.9765625,-11.17166138,88.87109375,336.8554688,-44.17843628,10.07098389,365.1210938,1.8218000000000956,-2.376397799999999,3.0646700000005467
180,-1.369951651,29.29723901,46.8029041,31.99977054,-4.606676482,-7.176964095,1.258360965,2.482748108,-6.803212603,-0.1269336337,-20.79321289,-44.66421509,702.7324219,-11.17349243,88.87060547,336.875,-44.20639038,9.619720459,365.8574219,1.8218009999999563,-2.376397799999999,3.0646599999997193
181,-1.3736994,29.29345798,46.80224651,32.00283521,-4.611222661,-7.185125443,1.260182766,2.48598942,-6.801096763,-0.1293100315,-21.68026733,-44.68255615,703.484375,-11.17349243,88.87060547,336.875,-44.18804932,10.5067749,366.609375,1.8218009999999563,-2.3763978000000128,3.0646700000005467
182,-1.377447149,29.28967695,46.80158893,32.00589988,-4.615768841,-7.193286791,1.262004567,2.489230731,-6.798980922,-0.1316864293,-21.68026733,-44.68255615,703.484375,-11.17349243,88.87060547,336.875,-44.18804932,10.5067749,366.609375,1.8218009999999563,-2.3763977999999852,3.0646700000005467
183,-1.381194898,29.28589592,46.80093134,32.00896455,-4.62031502,-7.201448139,1.263826367,2.492472043,-6.796865082,-0.1340628271,-21.62493896,-45.08532715,703.125,-11.11984253,89.27719116,336.2128906,-44.19186401,10.50509644,366.9121094,1.8218000000000956,-2.3763978000000128,3.0646700000005467
184,-1.38439544,29.28271577,46.80029627,32.01253936,-4.62549493,-7.209629779,1.266015586,2.496125601,-6.794705952,-0.1355429973,-21.64263916,-44.47271729,704.4804688,-11.11984253,89.27719116,336.2128906,-44.80447388,10.52279663,368.2675781,2.189218999999909,-1.4801701999999917,3.5748099999963756
185,-1.387595982,29.27953562,46.7996612,32.01611417,-4.630674841,-7.217811418,1.268204804,2.49977916,-6.792546821,-0.1370231675,-22.05181885,-45.06097412,704.7890625,-11.11984253,89.27719116,336.2128906,-44.21621704,10.93197632,368.5761719,2.1892180000000483,-1.4801701999999917,3.574810000003481
186,-1.390796525,29.27635548,46.79902614,32.01968899,-4.635854751,-7.225993058,1.270394023,2.503432718,-6.790387691,-0.1385033376,-22.52392578,-45.50411987,705.53125,-11.14193726,89.68789673,335.9121094,-44.18377686,11.38198853,369.6191406,2.189218999999909,-1.4801701000000111,3.574819999997203
187,-1.393997067,29.27317533,46.79839107,32.0232638,-4.641034662,-7.234174697,1.272583241,2.507086276,-6.788228561,-0.1399835078,-22.52484131,-45.50735474,706.265625,-11.14193726,89.68789673,335.9121094,-44.18054199,11.38290405,370.3535156,2.1892180000000483,-1.4801701999999917,3.574810000003481
188,-1.39719761,29.26999519,46.797756,32.02683862,-4.646214572,-7.242356337,1.27477246,2.510739834,-6.786069431,-0.141463678,-22.5604248,-45.09555054,706.890625,-11.18380737,89.2819519,335.9257813,-44.18640137,11.37661743,370.9648438,2.189219000000131,-1.4801702000000194,3.574819999997203
189,-1.399827166,29.26745755,46.79727172,32.03082905,-4.652051455,-7.25060283,1.277361089,2.514782812,-6.783853665,-0.141996027,-22.50302124,-44.86373901,706.2382813,-11.13372803,89.68771362,335.2695313,-44.82397461,11.36929321,370.96875,2.588628999999898,-0.5323489999999875,3.9904300000017656
190,-1.402456723,29.26491991,46.79678745,32.03481949,-4.657888338,-7.258849323,1.279949717,2.51882579,-6.7816379,-0.1425283761,-23.98999023,-44.8888855,706.2558594,-11.7059021,89.67581177,334.9667969,-44.78692627,12.28408813,371.2890625,2.5886280000000372,-0.5323490999999958,3.9904399999954876
191,-1.405086279,29.26238227,46.79630317,32.03880992,-4.663725221,-7.267095817,1.282538346,2.522868768,-6.779422135,-0.1430607252,-23.41244507,-44.89926147,706.5371094,-11.13293457,89.6882019,334.9414063,-44.78894043,12.2795105,371.5957031,2.588628999999898,-0.5323490999999958,3.9904300000017656
192,-1.407715836,29.25984463,46.79581889,32.04280036,-4.669562104,-7.27534231,1.285126975,2.526911746,-6.777206369,-0.1435930743,-23.41598511,-43.80297852,706.5546875,-11.16375732,89.28240967,334.6367188,-45.47943115,12.25222778,371.9179688,2.58862900000012,-0.5323491000000236,3.990440000002593
193,-1.410345392,29.25730699,46.79533462,32.04679079,-4.675398987,-7.283588803,1.287715604,2.530954724,-6.774990604,-0.1441254233,-22.98855591,-44.45935059,707.2519531,-11.16659546,89.28210449,334.3125,-44.82275391,11.82196045,372.9394531,2.588628999999898,-0.5323489999999875,3.9904300000017656
194,-1.412389809,29.25545275,46.79510326,32.05111052,-4.681896102,-7.291946521,1.290729283,2.535355141,-6.772705213,-0.1436742968,-22.97155762,-44.45602417,707.5605469,-11.15274048,89.28256226,334.3164063,-44.82653809,11.81881714,373.2441406,3.013678999999936,0.45112650000000976,4.319729999998856
195,-1.414434226,29.25359852,46.79487191,32.05543026,-4.688393217,-7.300304238,1.293742963,2.539755557,-6.770419821,-0.1432231702,-23.41812134,-44.21313477,706.3339844,-11.16665649,89.69311523,333.375,-45.47998047,12.25146484,372.9589844,3.0136800000000186,0.4511265999999903,4.319739999999683
196,-1.416478643,29.25174428,46.79464055,32.05974999,-4.694890332,-7.308661956,1.296756643,2.544155974,-6.768134429,-0.1427720436,-23.30172729,-43.21002197,707.6601563,-10.58035278,89.27148438,333.3476563,-46.0614624,12.72137451,374.3125,3.0136800000000186,0.4511265999999903,4.319729999998856
197,-1.41852306,29.24989005,46.7944092,32.06406972,-4.701387448,-7.317019674,1.299770322,2.548556391,-6.765849038,-0.142320917,-23.31002808,-44.86367798,707.65625,-10.60610962,89.68133545,333.0527344,-44.81765747,12.70391846,374.6035156,3.013679000000158,0.45112660000001803,4.319729999998856
198,-1.420567477,29.24803581,46.79417784,32.06838945,-4.707884563,-7.325377391,1.302784002,2.552956808,-6.763563646,-0.1418697905,-23.86813354,-43.85339355,707.6113281,-11.14572144,89.28311157,332.6953125,-45.42971802,12.72241211,374.9160156,3.0136800000000186,0.451126499999982,4.319729999998856
199,-1.422020056,29.24690566,46.79427706,32.07296088,-4.715028582,-7.333894449,1.306240251,2.557672092,-6.761196733,-0.1404149919,-24.35131836,-43.43606567,708.09375,-11.18942261,88.87667847,332.7304688,-45.44061279,13.16189575,375.3632813,3.456248999999856,1.4547986000000013,4.5714299999986
200,-1.423472635,29.2457755,46.79437627,32.07753231,-4.7221726,-7.342411507,1.3096965,2.562387376,-6.758829819,-0.1389601933,-24.34008789,-42.79876709,708.7304688,-11.18557739,88.87695313,333.3613281,-46.07818604,13.1545105,375.3691406,3.456249000000078,1.4547986000000013,4.571430000005705
201,-1.424925214,29.24464535,46.79447549,32.08210374,-4.729316619,-7.350928565,1.31315275,2.567102659,-6.756462906,-0.1375053948,-24.86032104,-43.19628906,708.828125,-11.7048645,89.27120972,332.7246094,-46.07492065,13.15545654,376.1035156,3.4562499999999385,1.454798499999993,4.5714299999986
202,-1.426377793,29.2435152,46.79457471,32.08667517,-4.736460638,-7.359445623,1.316608999,2.571817943,-6.754095992,-0.1360505962,-24.89590454,-42.78445435,709.453125,-11.7467041,88.86526489,332.7402344,-46.08081055,13.14920044,376.7128906,3.456249000000078,1.4547986000000013,4.5714299999986
203,-1.427830372,29.24238504,46.79467392,32.0912466,-4.743604657,-7.367962681,1.320065248,2.576533227,-6.751729079,-0.1345957976,-24.31976318,-42.7930603,709.7304688,-11.17373657,88.87765503,332.7128906,-46.08459473,13.14602661,377.0175781,3.456248999999856,1.4547986000000013,4.5714299999986
204,-1.428690836,29.24202112,46.79515828,32.0960018,-4.751369247,-7.376689752,1.323972455,2.581510388,-6.749273056,-0.1321324072,-24.7651062,-42.82730103,710.1367188,-11.16452026,88.87744141,332.3808594,-46.05014038,13.60058594,377.7558594,3.9072070000001347,2.463390400000015,4.7552000000052885
205,-1.429551299,29.2416572,46.79564264,32.10075701,-4.759133837,-7.385416822,1.327879662,2.586487549,-6.746817034,-0.1296690168,-24.63818359,-42.80169678,710.2480469,-10.60134888,88.86651611,331.7441406,-46.06481934,14.03683472,378.5039063,3.9072069999999126,2.4633903999999873,4.7552099999990105
206,-1.430411763,29.24129328,46.79612701,32.10551221,-4.766898428,-7.394143892,1.331786868,2.59146471,-6.744361011,-0.1272056264,-24.64071655,-43.43167114,710.8515625,-10.60134888,88.86651611,331.7441406,-45.43484497,14.03936768,379.1074219,3.907206000000052,2.463390400000015,4.755199999998183
207,-1.431272227,29.24092935,46.79661137,32.11026742,-4.774663018,-7.402870963,1.335694075,2.596441871,-6.741904988,-0.124742236,-24.684021,-42.38919067,712.2324219,-10.65420532,88.4604187,332.078125,-46.07122803,14.02981567,380.1542969,3.9072069999999126,2.4633903999999873,4.7552099999990105
208,-1.43213269,29.24056543,46.79709573,32.11502262,-4.782427608,-7.411598033,1.339601281,2.601419032,-6.739448965,-0.1222788456,-25.840271,-41.7744751,712.5664063,-11.79055786,88.45947266,332.1035156,-46.68499756,14.04971313,380.4628906,3.907206000000052,2.463390400000001,4.755199999998183
209,-1.432405006,29.24101339,46.79799758,32.1199041,-4.790776775,-7.420588158,1.343957883,2.606595164,-6.73690349,-0.1188156647,-25.76843262,-42.7975769,712.6582031,-11.73770142,88.86557007,331.7695313,-46.06799316,14.0307312,380.8886719,4.356602000000098,3.463180900000001,4.881480000001659
210,-1.432677322,29.24146135,46.79889942,32.12478558,-4.799125942,-7.429578283,1.348314485,2.611771296,-6.734358015,-0.1153524838,-24.71258545,-42.18688965,713.6015625,-10.6651001,88.87072754,332.09375,-46.68383789,14.04748535,381.5078125,4.356601999999876,3.463180900000001,4.881480000001659
211,-1.432949637,29.24190931,46.79980127,32.12966706,-4.807475109,-7.438568408,1.352671086,2.616947428,-6.73181254,-0.111889303,-25.29507446,-42.17147827,714.6621094,-11.25296021,88.85787964,331.8105469,-46.68640137,14.04211426,382.8515625,4.3566010000000155,3.463180800000007,4.881480000001659
212,-1.433221953,29.24235727,46.80070311,32.13454855,-4.815824276,-7.447558532,1.357027688,2.62212356,-6.729267065,-0.1084261221,-24.67608643,-42.38366699,714.5996094,-10.65704346,88.46008301,331.7558594,-46.07641602,14.01904297,382.84375,4.356602000000098,3.463180900000001,4.881489999995381
213,-1.433494268,29.24280523,46.80160496,32.13943003,-4.824173443,-7.456548657,1.361384289,2.627299692,-6.72672159,-0.1049629412,-24.71609497,-42.18041992,715.2597656,-10.67715454,88.87060547,332.1054688,-46.69018555,14.03894043,383.1542969,4.3566010000000155,3.4631808999999873,4.881480000001659
214,-1.433181847,29.2441119,46.80293715,32.14439039,-4.833064517,-7.465856674,1.366177185,2.632602647,-6.724092179,-0.1005192644,-25.26959229,-41.78063965,716.2714844,-11.23141479,88.47137451,332.0761719,-46.69073486,14.03817749,384.1953125,4.79289599999988,4.443676800000004,4.960359999998332
215,-1.432869425,29.24541856,46.80426934,32.14935075,-4.841955591,-7.47516469,1.370970081,2.637905602,-6.721462767,-0.09607558769,-25.29660034,-42.19787598,716.7324219,-11.25436401,88.88156128,332.1035156,-46.6836853,14.04223633,384.6289063,4.792896000000102,4.4436767099999965,4.960360000005437
216,-1.432557004,29.24672523,46.80560152,32.15431111,-4.850846665,-7.484472707,1.375762977,2.643208558,-6.718833356,-0.09163191096,-25.71472168,-42.17425537,717.0351563,-11.24334717,88.88171387,331.7832031,-46.7074585,14.47137451,385.2519531,4.79289599999988,4.443676730000012,4.960359999998332
217,-1.432244583,29.2480319,46.80693371,32.15927148,-4.859737739,-7.493780723,1.380555873,2.648511513,-6.716203945,-0.08718823423,-25.69009399,-41.76025391,717.3125,-11.22039795,88.4715271,331.7558594,-46.71127319,14.46969604,385.5566406,4.792896000000102,4.443676729999998,4.960369999999159
218,-1.431932161,29.24933856,46.8082659,32.16423184,-4.868628814,-7.50308874,1.385348768,2.653814468,-6.713574534,-0.08274455749,-25.69497681,-41.76681519,718.0742188,-11.22122192,88.47103882,332.0839844,-46.70422363,14.47375488,385.9902344,4.792895000000019,4.443676739999999,4.960359999998332
219,-1.431034868,29.25155038,46.81002332,32.16923472,-4.878015294,-7.512770574,1.390552253,2.659165342,-6.710874918,-0.07734806029,-25.69363403,-41.77233887,718.4824219,-11.22039795,88.4715271,331.7558594,-46.69918823,14.47323608,386.7265625,5.203485000000008,5.396497199999989,5.002879999999266
220,-1.430137575,29.25376219,46.81178074,32.17423761,-4.887401774,-7.522452408,1.395755738,2.664516215,-6.708175302,-0.07195156309,-25.12930298,-41.75299072,718.4589844,-10.66088867,88.45977783,331.125,-46.70678711,14.46841431,387.3339844,5.203485000000008,5.396497200000002,5.002890000000093
221,-1.429240283,29.25597401,46.81353816,32.17924049,-4.896788254,-7.532134242,1.400959223,2.669867088,-6.705475686,-0.0665550659,-25.73300171,-41.36340332,719.5195313,-11.2651062,88.06524658,331.4472656,-46.70184326,14.46789551,388.0722656,5.203485000000008,5.396497190000002,5.002879999999266
222,-1.42834299,29.25818583,46.81529558,32.18424338,-4.906174734,-7.541816076,1.406162708,2.675217962,-6.70277607,-0.0611585687,-26.175354,-41.33721924,720.7890625,-11.2769165,88.06460571,332.0957031,-46.72738647,14.8984375,388.6933594,5.203485000000008,5.396497200000002,5.002890000000093
223,-1.427445697,29.26039764,46.817053,32.18924626,-4.915561214,-7.55149791,1.411366192,2.680568835,-6.700076454,-0.0557620715,-26.74154663,-40.30764771,721.2011719,-11.81771851,87.64178467,331.7617188,-47.33413696,14.92382813,389.4394531,5.203483999999925,5.396497199999995,5.002879999999266
224,-1.425957225,29.26355807,46.81921494,32.19426518,-4.925394499,-7.561608737,1.416942287,2.68588413,-6.697329629,-0.04944567197,-26.30722046,-40.32562256,720.8769531,-11.8187561,87.64181519,331.453125,-47.31619263,14.48846436,389.4238281,5.576094999999892,6.316399530000003,5.018920000004812
225,-1.424468754,29.26671849,46.82137688,32.1992841,-4.935227784,-7.571719564,1.422518382,2.691199424,-6.694582805,-0.04312927244,-26.32839966,-40.73345947,720.8886719,-11.84451294,88.05172729,331.1582031,-47.31826782,14.48388672,389.7304688,5.576095000000114,6.316399530000003,5.018919999997706
226,-1.422980283,29.26987891,46.82353882,32.20430301,-4.945061069,-7.581830391,1.428094477,2.696514719,-6.69183598,-0.03681287292,-25.67373657,-40.3157959,721.6308594,-10.74899292,87.64666748,331.4570313,-47.33087158,14.92474365,390.1738281,5.576094999999892,6.316399519999995,5.018909999996879
227,-1.421491811,29.27303934,46.82570076,32.20932193,-4.954894354,-7.591941218,1.433670572,2.701830013,-6.689089156,-0.03049647339,-25.66748047,-40.30993652,722.2402344,-10.74899292,87.64666748,331.4570313,-47.33673096,14.91848755,390.7832031,5.576095000000114,6.316399530000003,5.018920000004812
228,-1.42000334,29.27619976,46.8278627,32.21434085,-4.964727638,-7.602052045,1.439246667,2.707145308,-6.686342331,-0.02418007386,-25.23898315,-40.33456421,722.3378906,-10.75180054,87.64633179,331.1347656,-47.31176758,14.48718262,391.203125,5.576094999999892,6.316399529999999,5.018919999997706
229,-1.417908997,29.28034569,46.83039459,32.21935836,-4.974958556,-7.612643647,1.445146563,2.712339446,-6.683576839,-0.01697829665,-25.22732544,-40.33096313,722.0097656,-10.74182129,87.64651489,330.5039063,-47.31555176,14.48550415,391.5058594,5.899896000000071,7.201777210000003,5.017510000001835
230,-1.415814655,29.28449161,46.83292647,32.22437587,-4.985189474,-7.623235248,1.45104646,2.717533584,-6.680811347,-0.009776519443,-24.74850464,-39.89083862,723.0253906,-10.71887207,87.23632813,330.4765625,-47.3454895,14.02963257,392.5488281,5.899896999999932,7.201777206999998,5.017510000001835
231,-1.413720312,29.28863754,46.83545835,32.22939338,-4.995420392,-7.63382685,1.456946356,2.722727721,-6.678045854,-0.002574742233,-25.78076172,-39.90615845,723.3496094,-11.30209351,87.22424316,330.4960938,-47.31808472,14.47866821,392.8535156,5.899896000000071,7.20177721,5.017509999994729
232,-1.41162597,29.29278346,46.83799024,32.23441089,-5.00565131,-7.644418452,1.462846253,2.727921859,-6.675280362,0.004627034977,-25.22201538,-40.33215332,723.7636719,-10.74099731,87.64700317,330.1757813,-47.31484985,14.48101807,393.5878906,5.899896999999932,7.20177721,5.017510000001835
233,-1.409531627,29.29692939,46.84052212,32.23942839,-5.015882228,-7.655010054,1.46874615,2.733115997,-6.67251487,0.01182881219,-25.64178467,-40.31234741,723.7636719,-10.72998047,87.64715576,329.8554688,-47.33480835,14.9118042,393.9082031,5.899897000000154,7.201777212999999,5.017500000001007
234,-1.406808409,29.30208973,46.84337733,32.2444353,-5.026462271,-7.666128948,1.474911932,2.738105108,-6.669764125,0.01988154892,-25.69308472,-39.90621948,724.8105469,-10.78204346,87.24157715,329.8632813,-47.33535767,14.91104126,394.9472656,6.165781999999842,8.05273673,5.006909999998754
235,-1.40408519,29.30725008,46.84623254,32.24944221,-5.037042313,-7.677247841,1.481077714,2.74309422,-6.667013381,0.02793428565,-25.65274048,-39.49353027,726.1171875,-10.74707031,86.83151245,329.8242188,-47.33798218,14.90567017,396.2929688,6.165782000000064,8.052736730000003,5.006909999998754
236,-1.401361971,29.31241042,46.84908775,32.25444911,-5.047622356,-7.688366734,1.487243496,2.748083331,-6.664262636,0.03598702237,-25.10601807,-39.25473022,725.8417969,-10.20767212,87.23028564,329.5429688,-47.97555542,14.89834595,396.2988281,6.165782000000064,8.052736720000002,5.006900000005032
237,-1.398638752,29.31757076,46.85194296,32.25945602,-5.058202398,-7.699485628,1.493409279,2.753072442,-6.661511892,0.0440397591,-25.11172485,-39.89227295,726.5488281,-10.20684814,87.23080444,329.2148438,-47.33853149,14.90487671,397.3339844,6.165782999999925,8.052736729999996,5.006909999998754
238,-1.395915533,29.32273111,46.85479816,32.26446293,-5.068782441,-7.710604521,1.499575061,2.758061553,-6.658761147,0.05209249583,-25.09994507,-39.8918457,727.2695313,-10.1958313,87.23095703,328.8964844,-47.33911133,14.90411377,398.3730469,6.165782000000064,8.052736730000003,5.006909999998754
239,-1.392531808,29.3289244,46.85792171,32.26945649,-5.079664799,-7.72229104,1.505941722,2.762766477,-6.656060307,0.06096409005,-24.57281494,-39.50534058,727.6914063,-9.664642334,86.83740234,328.8847656,-47.33206177,14.90817261,398.8066406,6.36666099999994,8.87159422,4.993560000002617
240,-1.389148082,29.3351177,46.86104525,32.27445006,-5.090547158,-7.733977558,1.512308383,2.7674714,-6.653359467,0.06983568427,-25.57876587,-39.47171021,727.7070313,-10.23684692,86.82553101,328.5839844,-47.3538208,15.34191895,399.1230469,6.36666099999994,8.87159422,4.993569999996339
241,-1.385764357,29.34131099,46.86416879,32.27944363,-5.101429517,-7.745664076,1.518675045,2.772176323,-6.650658626,0.07870727849,-25.69433594,-39.47280884,729.359375,-10.79779053,86.81326294,328.5996094,-47.3404541,14.89654541,400.7597656,6.366662000000023,8.87159422,4.993570000003444
242,-1.382380632,29.34750429,46.86729234,32.2844372,-5.112311876,-7.757350594,1.525041706,2.776881247,-6.647957786,0.0875788727,-25.69216919,-39.46905518,729.3554688,-10.79879761,86.81329346,328.2910156,-47.34423828,14.89337158,401.0644531,6.366661000000162,8.87159421,4.993569999996339
243,-1.378996907,29.35369758,46.87041588,32.28943077,-5.123194234,-7.769037112,1.531408367,2.78158617,-6.645256946,0.09645046692,-25.10964966,-38.46453857,730.03125,-10.19082642,86.41555786,328.2246094,-47.95101929,14.91882324,401.8066406,6.36666099999994,8.87159422,4.993570000003444
244,-1.374914424,29.3609323,46.87374579,32.2944137,-5.134334019,-7.781323709,1.537907001,2.785935246,-6.642638126,0.1061121358,-25.17077637,-38.46664429,730.7851563,-10.25585938,86.4203186,327.6308594,-47.95367432,14.91491699,403.1542969,6.498633999999948,9.661668879999988,4.982929999997054
245,-1.370831942,29.36816702,46.8770757,32.29939662,-5.145473805,-7.793610305,1.544405636,2.790284321,-6.640019307,0.1157738046,-25.17169189,-38.46990967,731.5214844,-10.25585938,86.4203186,327.6308594,-47.95040894,14.91583252,403.890625,6.49863500000003,9.661668800000008,4.9829200000033325
246,-1.366749459,29.37540174,46.8804056,32.30437955,-5.15661359,-7.805896901,1.55090427,2.794633397,-6.637400488,0.1254354734,-24.68441772,-39.04888916,731.5019531,-10.24380493,86.42044067,327.6210938,-47.37155151,14.44061279,403.8808594,6.498633999999948,9.661668799999996,4.982929999997054
247,-1.362666977,29.38263646,46.88373551,32.30936248,-5.167753375,-7.818183498,1.557402904,2.798982472,-6.634781668,0.1350971423,-24.16311646,-38.63098145,732.25,-9.723297119,86.00308228,327.328125,-47.37210083,14.43981934,404.921875,6.498633999999948,9.661668900000004,4.982929999997054
248,-1.358584495,29.38987118,46.88706542,32.31434541,-5.17889316,-7.830470094,1.563901538,2.803331548,-6.632162849,0.1447588111,-24.58947754,-38.6133728,731.2929688,-9.714263916,86.00341797,326.3574219,-47.39004517,14.87521362,404.9355469,6.49863400000017,9.661668799999996,4.98293000000416
249,-1.353763416,29.39814517,46.89053455,32.31932442,-5.190247389,-7.843378289,1.570463072,2.807263395,-6.629655662,0.1551839193,-25.01953125,-38.63128662,732.1894531,-9.703277588,86.00357056,326.0371094,-47.37228394,15.31625366,406.1523438,6.5615339999998135,10.425108200000006,4.979009999999562
250,-1.348942338,29.40641916,46.89400368,32.32430344,-5.201601618,-7.856286484,1.577024606,2.811195242,-6.627148476,0.1656090274,-25.61956787,-37.8168335,733.0683594,-10.29519653,85.17501831,326.0507813,-47.35818481,15.32437134,407.0175781,6.5615340000000355,10.425108099999997,4.979020000000389
251,-1.34412126,29.41469315,46.89747281,32.32928246,-5.212955847,-7.869194679,1.58358614,2.81512709,-6.624641289,0.1760341356,-25.63989258,-38.8605957,732.7519531,-10.30987549,85.58502197,325.4355469,-46.72442627,15.33001709,407.3164063,6.5615340000000355,10.425108200000006,4.979020000000389
252,-1.339300182,29.42296713,46.90094194,32.33426147,-5.224310076,-7.882102874,1.590147674,2.819058937,-6.622134102,0.1864592437,-25.65652466,-37.61621094,733.5,-10.30987549,85.58502197,325.4355469,-47.96881104,15.34664917,408.0644531,6.5615340000000355,10.425108099999997,4.979009999999562
253,-1.334479103,29.43124112,46.90441108,32.33924049,-5.235664305,-7.895011069,1.596709208,2.822990784,-6.619626915,0.1968843519,-25.66101074,-36.79403687,733.4570313,-10.32061768,84.76870728,324.78125,-47.97467041,15.34039307,408.6757813,6.5615340000000355,10.425108200000006,4.979020000000389
254,-1.328881292,29.44053871,46.90794952,32.34422627,-5.247192309,-7.908548556,1.603266619,2.826454727,-6.617257143,0.2080473957,-25.07946777,-36.8012085,733.7089844,-9.746795654,84.78161621,324.4257813,-47.98040771,15.33267212,409.2832031,6.5574109999999575,11.163043799999993,4.985779999998385
255,-1.32328348,29.4498363,46.91148797,32.34921205,-5.258720313,-7.922086043,1.609824031,2.82991867,-6.614887371,0.2192104394,-25.12548828,-36.39816284,734.4511719,-9.790435791,84.37533569,324.4296875,-47.97717285,15.33505249,410.0214844,6.55741200000004,11.163043700000014,4.985779999998385
