Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,39.2785592,13.44646036,10.31665905,51.25409435,-48.6531863,105.3910707,-83.33763915,141.43045686,0.13917177016649676,124.1255734012912,0.4410998091743119,-0.5205678729187904,-5.506267875365165,-0.20679141922438088,-17.89375,-32.85,3.862500001,-16.221875
1,39.28956908,13.43744352,10.33410292,51.25851412,-48.65278506,105.4233025,-83.40641632,141.4444758,0.1388482402990146,124.02576028542305,0.4410998091743119,-0.5205678729187904,-5.538811248086018,-0.17383843851095188,-18.0,-32.90625,4.003906249,-16.1875
2,39.30147278,13.4281217,10.35151957,51.26261089,-48.65276078,105.4553971,-83.47474737,141.45984325,0.13908051811077132,123.98434846075435,0.4411205482840639,-0.5638379204892966,-5.5723532891337575,-0.14108527920141142,-17.95625,-33.075,3.867968749,-16.225
3,39.31337647,13.41879989,10.36893621,51.26670765,-48.65273649,105.4874918,-83.54307843,141.47521071,0.13795645912334353,123.88506625891947,0.4411246960244648,-0.606046126401631,-5.606850555675475,-0.10861218422751381,-17.9125,-33.24375,3.732031249,-16.2625
4,39.32528017,13.40947807,10.38635286,51.27080442,-48.65271221,105.5195865,-83.61140949,141.49057817,0.19921559768943256,123.8848008019028,0.4428253018008834,-0.6110898742779477,-5.6422564189829085,-0.07649717179672794,-17.86875,-33.4125,3.596093749,-16.3
5,39.33718386,13.40015626,10.4037695,51.27490119,-48.65268792,105.5516811,-83.67974055,141.50594562,0.2547092678219504,123.82666496772,0.4427796758409786,-0.6548908426775399,-5.67852127016669,-0.04481555329663746,-17.825,-33.58125,3.460156249,-16.3375
6,39.34908756,13.39083444,10.42118615,51.27899795,-48.65266364,105.5837758,-83.74807161,141.52131308,0.19704214053686714,123.74543408766566,0.4428004149507305,-0.6984263506625892,-5.715592735420718,-0.01363947949864567,-17.78125,-33.75,3.324218749,-16.375
7,39.3619216,13.38119191,10.43850659,51.28284389,-48.65299197,105.6156229,-83.8161113,141.5379725,0.19695088848114167,123.60394367652057,0.4443620687733605,-0.7406345565749236,-5.753415898786772,0.016962479815058645,-17.48125,-34.05625,3.147265624,-16.36875
8,39.37475564,13.37154937,10.45582703,51.28668982,-48.6533203,105.64747,-83.88415099,141.55463192,0.19404741515460416,123.56173548080191,0.4443620687733605,-0.7406345565749236,-5.7919335309392705,0.046925718082521654,-17.18125,-34.3625,2.970312499,-16.3625
9,39.38758968,13.36190684,10.47314747,51.29053576,-48.65364863,105.6793172,-83.95219069,141.57129133,0.25573792687733604,123.52032365613321,0.4443620687733605,-0.7406345565749236,-5.831086322971299,0.07618993196713933,-16.88125,-34.66875,2.793359374,-16.35625
10,39.40042373,13.35226431,10.49046792,51.29438169,-48.65397696,105.7111643,-84.02023038,141.58795075,0.31621312755691466,123.37989508664629,0.4427796758409786,-0.8274401121304792,-5.87081312452431,0.10469941591895476,-16.58125,-34.975,2.616406249,-16.35
11,39.41325777,13.34262177,10.50778836,51.29822763,-48.65430529,105.7430114,-84.08827007,141.60461017,0.31644125762827047,123.33874873258581,0.44285018878695204,-0.9145111281005777,-5.91105118587511,0.132403309126185,-16.28125,-35.28125,2.439453123,-16.34375
12,39.42703353,13.33262872,10.52492897,51.30190918,-48.65495895,105.7745127,-84.15614009,141.62250419,0.3173288907917091,123.21504417261298,0.44285018878695204,-0.9145111281005777,-5.951736403819454,0.1592557937746931,-15.9046875,-35.4125,2.095605467,-16.2359375
13,39.4408093,13.32263567,10.54206958,51.30559074,-48.6556126,105.8060139,-84.2240101,141.64039822,0.43497348053007134,123.03320379204892,0.444453320829086,-0.8704446992864424,-5.992803571294858,0.18521624443544266,-15.528125,-35.54375,1.75175781,-16.128125
14,39.45458506,13.31264262,10.5592102,51.30927229,-48.65626625,105.8375151,-84.29188012,141.65829224,0.43520161060142715,122.99205742439688,0.4444305077811756,-0.7852319062181448,-6.034186630557827,0.2102493290193102,-15.1515625,-35.675,1.407910154,-16.0203125
15,39.46836083,13.30264957,10.57635081,51.31295385,-48.6569199,105.8690163,-84.35975013,141.67618627000002,0.4940591618076792,122.89357160720354,0.4443620687733605,-0.7406345565749236,-6.07581892940522,0.23432506218215277,-14.775,-35.80625,1.064062498,-15.9125
16,39.48213659,13.29265652,10.59349142,51.3166354,-48.65757355,105.9005175,-84.42762015,141.69408029,0.552916713149847,122.70960754332314,0.44441184260958205,-0.7836391437308867,-6.117633479559197,0.25741881254687354,-14.3984375,-35.9375,0.7202148434,-15.8046875
17,39.49683297,13.28227364,10.61035639,51.32024639,-48.65852283,105.9315916,-84.49541799,141.71315427,0.55334808630649,122.6684611756711,0.4996317565749236,-0.7419618586476385,-6.159563216040153,0.2795112657670221,-13.8625,-36.075,0.6593261715,-15.8140625
18,39.51152935,13.27189077,10.62722136,51.32385738,-48.6594721,105.9626657,-84.56321583,141.73222823999998,0.5521452187563711,122.54634938498133,0.499629682772681,-0.6997536527353041,-6.201541256165555,0.3005883462530764,-13.3265625,-36.2125,0.5984374996,-15.8234375
19,39.52622573,13.26150789,10.64408634,51.32746837,-48.66042138,105.9937398,-84.63101367,141.75130222,0.6109322571525655,122.46272936459394,0.4978772292218824,-0.6517053177030241,-6.24350115674019,0.32064110118051414,-12.790625,-36.35,0.5375488278,-15.8328125
20,39.54092211,13.25112502,10.66095131,51.33107935,-48.66137065,106.0248139,-84.69881151,141.77037619,0.6701133383622154,122.46458757730207,0.4979249291199457,-0.652767159361196,-6.2853771680413555,0.3396655510531954,-12.2546875,-36.4875,0.4766601559,-15.8421875
21,39.55561849,13.24074214,10.67781628,51.33469034,-48.66231993,106.055888,-84.76660936,141.78945017,0.6091113645939518,122.3820293985729,0.49960894366292896,-0.6562181447502549,-6.32710448332114,0.3576625114903358,-11.71875,-36.625,0.4157714836,-15.8515625
22,39.57117799,13.22992565,10.6943016,51.33832303,-48.66353387,106.0864727,-84.83442959,141.80965731999999,0.609020112674142,122.2405389874278,0.49792700305810406,-0.6947099048589874,-6.368619482713723,0.3746373909806657,-11.28125,-36.5,0.2879638664,-15.946875
23,39.58673748,13.21910916,10.71078693,51.34195572,-48.6647478,106.1170574,-84.90224983,141.82986447,0.6704824941896025,122.2405389874278,0.49787930316004075,-0.6965681277607884,-6.409859970615811,0.39059996914615897,-10.84375,-36.375,0.1601562492,-16.0421875
24,39.60229698,13.20829268,10.72727225,51.3455884,-48.66596174,106.147642,-84.97007007,141.85007163,0.6075227499830105,122.17417389058782,0.49787930316004075,-0.6965681277607884,-6.450765405744114,0.4055641596942203,-10.40625,-36.25,0.03234863203,-16.1375
25,39.61785647,13.19747619,10.74375757,51.34922109,-48.66717568,106.1782267,-85.03789031,141.87027878,0.6676039078491336,122.15665349643221,0.499629682772681,-0.6997536527353041,-6.491277123123144,0.4195477617789106,-9.968749997,-36.125,-0.09545898516,-16.2328125
26,39.63341597,13.1866597,10.76024289,51.35285378,-48.66838962,106.2088114,-85.10571055,141.89048593,0.6678320379204893,122.11550714237174,0.4979249291199457,-0.652767159361196,-6.531338547267523,0.4325722029344417,-9.531249998,-36.0,-0.2232666033,-16.328125
27,39.64973632,13.17536242,10.77623798,51.35658915,-48.66983839,106.2388656,-85.17367005,141.91179368000002,0.6070416029901461,122.03294895005097,0.4979249291199457,-0.652767159361196,-6.570895395904098,0.4446622761125736,-9.182812498,-35.86875,-0.5069335955,-16.2390625
28,39.66605667,13.16406514,10.79223307,51.36032453,-48.67128716,106.2689198,-85.24162956,141.93310143,0.6073734284743458,121.8503121848454,0.44436621651376146,-0.6097625722052328,-6.6098958737885285,0.455845872721073,-8.834374998,-35.7375,-0.7906005877,-16.15
29,39.68237703,13.15276785,10.80822816,51.36405991,-48.67273593,106.298974,-85.30958906,141.95440918,0.6073734284743458,121.8503121848454,0.4443620687733605,-0.5675543662928985,-6.648290856456724,0.4661537129595613,-8.485937498,-35.60625,-1.07426758,-16.0609375
30,39.69869738,13.14147057,10.82422324,51.36779529,-48.6741847,106.3290283,-85.37754856,141.97571693,0.6082237314305131,121.76748853550798,0.5010938628610262,-0.5696780496092423,-6.686034063999566,0.4756190742110412,-8.137499998,-35.475,-1.357934572,-15.971875
31,39.71501774,13.13017329,10.84021833,51.37153067,-48.67563347,106.3590825,-85.44550807,141.99702468,0.5489596937818553,121.62413991165477,0.5011623018688414,-0.6142753992524634,-6.723082225073798,0.48427751788960594,-7.789062499,-35.34375,-1.641601563,-15.8828125
32,39.73194686,13.11834772,10.85561291,51.37542824,-48.67729171,106.3885879,-85.51374692,142.01941677,0.5493827713217805,121.58299354400273,0.4443226644920149,-0.4807488107373428,-6.759395231348763,0.4921666151156339,-7.553124999,-35.26875,-1.662304688,-15.6734375
33,39.74887599,13.10652215,10.8710075,51.37932581,-48.67894995,106.4180933,-85.58198577,142.04180887,0.49050448100577637,121.43937946313285,0.49954050465511385,-0.43907152565409446,-6.794936282475835,0.4993256719119021,-7.317187499,-35.19375,-1.683007813,-15.4640625
34,39.76580511,13.09469658,10.88640208,51.38322339,-48.68060819,106.4475987,-85.65022461,142.06420097,0.48845131063540603,121.4000913217805,0.49787515528372406,-0.478625127420999,-6.82967202150455,0.5057954551368469,-7.081249999,-35.11875,-1.703710938,-15.2546875
