Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity
11,-3.544196017,85.17363722,-6.154696637,34.56634378,4.902115139,-10.41989053,2.764985559,-1.327550964,-3.399353185,-0.6171132949,225.6523438,385.5410156,611.1933594,3.3968220000000215,5.752756899999989,-8.80420000000015
12,-3.541515706,85.16876414,-6.162029744,34.55753959,4.89961918,-10.41408225,2.768382382,-1.326069259,-3.400338952,-0.611360538,223.7089844,385.7128906,609.421875,3.3968230000001043,5.752756899999989,-8.804189999999323
13,-3.538835395,85.16389107,-6.169362852,34.54873539,4.897123222,-10.40827397,2.771779204,-1.324587553,-3.40132472,-0.605607781,222.765625,386.4589844,609.2246094,3.3968220000000215,5.752756999999997,-8.80420000000015
14,-3.536155084,85.15901799,-6.176695959,34.53993119,4.894627263,-10.40246569,2.775176027,-1.323105847,-3.402310487,-0.5998550241,220.5214844,387.3769531,607.8984375,3.3968230000001043,5.752756899999989,-8.80420000000015
15,-3.533474773,85.15414492,-6.184029066,34.53112699,4.892131305,-10.39665741,2.77857285,-1.321624142,-3.403296254,-0.5941022671,218.2929688,388.1132813,606.40625,3.3968230000001043,5.752756999999997,-8.80420000000015
16,-3.531415358,85.14923306,-6.191463824,34.52260082,4.889304114,-10.39061873,2.782449813,-1.320330555,-3.404218753,-0.5884701629,217.9726563,388.7207031,606.6933594,3.8769629999997335,5.632104200000043,-8.526169999996114
17,-3.529355942,85.14432119,-6.198898581,34.51407464,4.886476924,-10.38458005,2.786326777,-1.319036967,-3.405141252,-0.5828380587,216.6601563,389.0253906,605.6855469,3.8769640000002603,5.632104199999932,-8.526180000004047
18,-3.527296526,85.13940933,-6.206333338,34.50554846,4.883649734,-10.37854137,2.79020374,-1.31774338,-3.406063751,-0.5772059545,214.1054688,389.3398438,603.4453125,3.8769629999997335,5.632104200000043,-8.526179999996941
19,-3.525237111,85.13449746,-6.213768095,34.49702228,4.880822544,-10.37250268,2.794080704,-1.316449793,-3.406986251,-0.5715738503,212.8300781,389.9511719,602.78125,3.8769640000002603,5.632104200000043,-8.526179999996941
20,-3.523177695,85.1295856,-6.221202853,34.4884961,4.877995354,-10.366464,2.797957667,-1.315156206,-3.40790875,-0.5659417461,211.8652344,390.5683594,602.4335938,3.8769629999997335,5.632104199999932,-8.526180000004047
21,-3.521721253,85.12464935,-6.228704225,34.48029684,4.874778444,-10.3602184,2.802512376,-1.314088153,-3.408776551,-0.5602098149,210.2695313,391.1777344,601.4472656,4.554709000000212,5.73193120000004,-8.199259999997821
22,-3.520264811,85.1197131,-6.236205598,34.47209757,4.871561534,-10.3539728,2.807067084,-1.3130201,-3.409644352,-0.5544778837,209.2871094,391.7792969,601.0664063,4.554707999999685,5.73193120000004,-8.199269999998648
23,-3.518808369,85.11477685,-6.24370697,34.4638983,4.868344624,-10.3477272,2.811621792,-1.311952047,-3.410512154,-0.5487459525,207.6640625,392.0820313,599.7460938,4.554708000000129,5.731931199999929,-8.199270000005754
24,-3.517351927,85.10984061,-6.251208343,34.45569904,4.865127714,-10.3414816,2.8161765,-1.310883995,-3.411379955,-0.5430140213,204.7773438,392.6992188,597.4765625,4.554708000000129,5.73193120000004,-8.199259999997821
25,-3.515895485,85.10490436,-6.258709715,34.44749977,4.861910804,-10.335236,2.820731209,-1.309815942,-3.412247756,-0.5372820901,204.7382813,393.7402344,598.4785156,4.554708999999768,5.731931199999929,-8.199269999998648
26,-3.514989727,85.09992133,-6.266285965,34.43967106,4.858321272,-10.32875989,2.825674759,-1.308979445,-3.413084362,-0.5316880156,202.4863281,394.0449219,596.53125,4.94355000000013,5.594074500000046,-7.828709999998296
27,-3.514083969,85.09493829,-6.273862215,34.43184235,4.85473174,-10.32228377,2.83061831,-1.308142947,-3.413920967,-0.5260939411,201.234375,394.0449219,595.2792969,4.9435510000002125,5.594074500000046,-7.828710000005401
28,-3.513178211,85.08995526,-6.281438465,34.42401364,4.851142208,-10.31580765,2.835561861,-1.30730645,-3.414757572,-0.5204998666,200.2773438,394.9628906,595.2402344,4.943550999999768,5.594074499999935,-7.828709999998296
29,-3.512272453,85.08497223,-6.289014715,34.41618493,4.847552676,-10.30933153,2.840505411,-1.306469953,-3.415594178,-0.5149057921,198.3339844,395.2597656,593.59375,4.94355000000013,5.594074500000046,-7.828709999998296
30,-3.511366695,85.0799892,-6.296590965,34.40835622,4.843963144,-10.30285541,2.845448962,-1.305633455,-3.416430783,-0.5093117176,196.6835938,395.8828125,592.5664063,4.943550999999768,5.594074499999935,-7.828709999998296
31,-3.510936881,85.07491589,-6.304275347,34.40093288,4.839973682,-10.29614201,2.850707776,-1.305043383,-3.417255604,-0.5038535235,196.0507813,397.2285156,593.2792969,5.258814000000278,5.458194100000036,-7.423340000002554
32,-3.510507067,85.06984258,-6.311959728,34.39350954,4.83598422,-10.2894286,2.855966591,-1.304453311,-3.418080424,-0.4983953295,194.7871094,397.2324219,592.0195313,5.258814999999917,5.458194000000027,-7.423340000002554
33,-3.510077253,85.06476927,-6.319644109,34.3860862,4.831994758,-10.2827152,2.861225406,-1.303863239,-3.418905245,-0.4929371354,193.1210938,398.1464844,591.2675781,5.258814999999917,5.45819409999998,-7.423339999995449
34,-3.509647439,85.05969596,-6.327328491,34.37866286,4.828005296,-10.2760018,2.86648422,-1.303273166,-3.419730065,-0.4874789413,192.8007813,399.0761719,591.8769531,5.258813999999834,5.45819409999998,-7.423340000002554
35,-3.509217625,85.05462265,-6.335012872,34.37123951,4.824015833,-10.26928839,2.871743035,-1.302683094,-3.420554886,-0.4820207472,191.5136719,399.0761719,590.5898438,5.258815000000361,5.458194100000036,-7.423349999996276
36,-3.509196439,85.04943078,-6.342820674,34.36424256,4.819608426,-10.26233942,2.877256459,-1.302348536,-3.421389579,-0.476691565,190.1992188,399.6894531,589.8886719,5.513423999999656,5.329182200000004,-6.996950000001334
37,-3.509175253,85.04423891,-6.350628475,34.3572456,4.815201019,-10.25539044,2.882769883,-1.302013979,-3.422224272,-0.4713623828,189.8925781,400.2988281,590.1914063,5.5134240000001,5.329182200000004,-6.9969600000021615
38,-3.509154067,85.03904704,-6.358436277,34.35024865,4.810793612,-10.24844147,2.888283307,-1.301679421,-3.423058965,-0.4660332006,187.9375,400.6015625,588.5390625,5.5134240000001,5.329182200000004,-6.996950000001334
39,-3.509132881,85.03385517,-6.366244079,34.34325169,4.806386205,-10.24149249,2.893796731,-1.301344863,-3.423893658,-0.4607040184,187.3125,401.21875,588.53125,5.5134240000001,5.3291821999999485,-6.996959999995056
40,-3.509111695,85.0286633,-6.37405188,34.33625474,4.801978798,-10.23454352,2.899310155,-1.301010305,-3.424728352,-0.4553748362,187.0,401.9609375,588.9609375,5.5134240000001,5.329182200000004,-6.996950000001334
41,-3.509446544,85.0233467,-6.381972567,34.32968825,4.797147246,-10.22737032,2.905036833,-1.30093473,-3.425594437,-0.4501637165,186.6582031,402.1425781,588.8007813,5.7266779999998185,5.211119700000044,-6.566490000004421
42,-3.509781392,85.0180301,-6.389893254,34.32312177,4.792315693,-10.22019712,2.910763512,-1.300859155,-3.426460522,-0.4449525968,185.3554688,403.1816406,588.5371094,5.726678999999901,5.211119699999989,-6.5664799999964885
43,-3.51011624,85.0127135,-6.397813942,34.31655528,4.787484141,-10.21302393,2.916490191,-1.300783581,-3.427326607,-0.439741477,185.0351563,403.7988281,588.8339844,5.726678999999901,5.211119799999997,-6.566489999997316
44,-3.510451089,85.0073969,-6.405734629,34.3099888,4.782652588,-10.20585073,2.92221687,-1.300708006,-3.428192692,-0.4345303573,184.3886719,403.7988281,588.1875,5.726679000000345,5.211119699999989,-6.566480000003594
45,-3.510785937,85.0020803,-6.413655316,34.30342231,4.777821036,-10.19867754,2.927943548,-1.300632431,-3.429058777,-0.4293192376,183.3945313,404.7304688,588.125,5.7266779999998185,5.211119699999989,-6.566489999997316
46,-3.511433784,84.99664624,-6.421663338,34.29727256,4.772567441,-10.19129752,2.933855229,-1.300813614,-3.429976117,-0.4242122307,183.1171875,405.3398438,588.4570313,5.9116810000001685,5.1070068999999885,-6.149749999998733
47,-3.512081631,84.99121219,-6.429671361,34.29112281,4.767313846,-10.1839175,2.939766909,-1.300994797,-3.430893458,-0.4191052239,182.796875,405.6503906,588.4472656,5.911679999999642,5.107006800000035,-6.149750000005838
48,-3.512729478,84.98577813,-6.437679384,34.28497306,4.762060251,-10.17653748,2.945678589,-1.30117598,-3.431810799,-0.413998217,182.4042969,406.9960938,589.4003906,5.911680000000086,5.1070068999999885,-6.149749999998733
49,-3.513377325,84.98034408,-6.445687406,34.27882331,4.756806657,-10.16915746,2.951590269,-1.301357164,-3.43272814,-0.4088912102,181.7675781,407.2988281,589.0664063,5.911680000000086,5.10700679999998,-6.149749999998733
50,-3.514025173,84.97491002,-6.453695429,34.27267356,4.751553062,-10.16177744,2.95750195,-1.301538347,-3.433645481,-0.4037842033,182.09375,407.5976563,589.6914063,5.9116810000001685,5.1070069000000435,-6.149749999998733
51,-3.514942673,84.96936282,-6.461771244,34.26690894,4.745882488,-10.154211,2.96357241,-1.30196916,-3.434633823,-0.3987655525,181.7773438,408.5234375,590.3007813,6.070459999999667,5.0186507999999685,-5.764620000000775
52,-3.515860172,84.96381561,-6.469847059,34.26114431,4.740211915,-10.14664457,2.96964287,-1.302399972,-3.435622166,-0.3937469016,181.765625,410.1621094,591.9277344,6.070460000000111,5.018650900000032,-5.764630000001603
53,-3.516777672,84.9582684,-6.477922874,34.25537969,4.734541341,-10.13907813,2.97571333,-1.302830785,-3.436610509,-0.3887282508,181.4394531,410.4648438,591.9042969,6.070460000000111,5.0186507999999685,-5.764620000000775
54,-3.517695172,84.95272119,-6.485998689,34.24961507,4.728870768,-10.13151169,2.981783791,-1.303261598,-3.437598851,-0.3837095999,182.0585938,411.8144531,593.8730469,6.070460999999749,5.018650900000032,-5.764620000000775
55,-3.518612672,84.94717398,-6.494074504,34.24385045,4.723200194,-10.12394526,2.987854251,-1.303692411,-3.438587194,-0.3786909491,181.7460938,412.4316406,594.1777344,6.070460000000111,5.0186507999999685,-5.764620000000775
56,-3.519746335,84.94150163,-6.502221525,34.23842429,4.717115246,-10.11621436,2.994049168,-1.304362141,-3.439663839,-0.3737432024,182.3964844,413.4863281,595.8828125,6.1949170000001885,4.947746700000033,-5.4261599999989585
57,-3.520879998,84.93582928,-6.510368546,34.23299813,4.711030297,-10.10848347,3.000244084,-1.305031872,-3.440740483,-0.3687954557,183.3769531,414.40625,597.7832031,6.194916000000106,4.9477466999999775,-5.4261599999989585
58,-3.522013661,84.93015693,-6.518515567,34.22757197,4.704945349,-10.10075257,3.006439001,-1.305701602,-3.441817128,-0.363847709,183.9921875,415.0019531,598.9941406,6.194916999999744,4.9477466999999775,-5.4261599999989585
59,-3.523147324,84.92448458,-6.526662588,34.2221458,4.6988604,-10.09302168,3.012633917,-1.306371333,-3.442893773,-0.3588999623,184.6523438,415.3183594,599.9707031,6.194916000000106,4.947746700000033,-5.426169999999786
60,-3.524280987,84.91881223,-6.534809609,34.21671964,4.692775451,-10.08529078,3.018828834,-1.307041064,-3.443970417,-0.3539522156,185.5644531,415.6308594,601.1953125,6.194916999999744,4.9477466999999775,-5.4261599999989585
61,-3.525563373,84.9129799,-6.543062811,34.21157249,4.686273108,-10.07741777,3.025100885,-1.307936918,-3.445149646,-0.3490571368,185.8867188,416.5488281,602.4355469,6.272051000000278,4.895078800000007,-5.147149999999101
62,-3.526845758,84.90714757,-6.551316013,34.20642533,4.679770765,-10.06954476,3.031372936,-1.308832773,-3.446328874,-0.3441620581,186.8613281,417.1484375,604.0097656,6.272050999999834,4.895078699999999,-5.1471599999999285
63,-3.528128143,84.90131524,-6.559569215,34.20127817,4.673268422,-10.06167175,3.037644987,-1.309728627,-3.447508103,-0.3392669793,188.1425781,418.4785156,606.6210938,6.272051000000278,4.895078800000007,-5.1471599999999285
64,-3.529410529,84.89548291,-6.567822417,34.19613101,4.666766079,-10.05379874,3.043917038,-1.310624482,-3.448687331,-0.3343719005,188.7578125,418.8105469,607.5683594,6.272050999999834,4.895078800000007,-5.1471599999999285
65,-3.530692914,84.88965057,-6.576075618,34.19098385,4.660263736,-10.04592573,3.050189089,-1.311520336,-3.44986656,-0.3294768218,190.3789063,419.1132813,609.4921875,6.272050999999834,4.895078699999999,-5.1471599999999285
66,-3.532042744,84.88360233,-6.584499129,34.18604758,4.653337744,-10.0379327,3.056477215,-1.312629714,-3.451161413,-0.3246160199,192.3066406,420.4589844,612.765625,6.2881260000002825,4.860801899999989,-4.936270000001741
67,-3.533392575,84.87755409,-6.59292264,34.1811113,4.646411751,-10.02993966,3.062765341,-1.313739091,-3.452456266,-0.319755218,192.6445313,420.3300781,612.9746094,6.2881259999998385,4.860801899999989,-4.936280000002569
68,-3.534742405,84.87150585,-6.601346151,34.17617503,4.639485759,-10.02194662,3.069053467,-1.314848468,-3.453751119,-0.3148944161,193.5996094,420.9394531,614.5390625,6.2881259999998385,4.860801899999989,-4.936269999994636
69,-3.536092235,84.86545761,-6.609769662,34.17123875,4.632559767,-10.01395358,3.075341592,-1.315957845,-3.455045972,-0.3100336142,194.2421875,421.6757813,615.9179688,6.2881250000002,4.860801900000045,-4.936280000002569
70,-3.537442065,84.85940936,-6.618193173,34.16630248,4.625633774,-10.00596054,3.081629718,-1.317067223,-3.456340825,-0.3051728123,195.1972656,421.9921875,617.1894531,6.2881259999998385,4.860801899999989,-4.936270000001741
71,-3.538784956,84.85309999,-6.62684127,34.16150437,4.618286288,-9.997877595,3.087879541,-1.318380049,-3.45776078,-0.3003275298,195.8398438,422.5996094,618.4394531,6.249823000000099,4.845282499999992,-4.798109999995859
72,-3.540127847,84.84679061,-6.635489367,34.15670626,4.610938801,-9.989794646,3.094129364,-1.319692875,-3.459180735,-0.2954822474,197.4355469,423.640625,621.0761719,6.249823000000099,4.8452823999999834,-4.798110000002964
73,-3.541470738,84.84048123,-6.644137463,34.15190815,4.603591315,-9.981711698,3.100379187,-1.321005701,-3.46060069,-0.2906369649,198.0664063,424.5546875,622.6210938,6.249823000000099,4.845282499999992,-4.798110000002964
74,-3.542813629,84.83417185,-6.65278556,34.14711004,4.596243828,-9.97362875,3.106629009,-1.322318527,-3.462020644,-0.2857916825,199.328125,424.8574219,624.1855469,6.249822000000016,4.845282400000039,-4.798109999995859
75,-3.54415652,84.82786248,-6.661433656,34.14231193,4.588896341,-9.965545802,3.112878832,-1.323631353,-3.463440599,-0.2809464001,200.6328125,425.1621094,625.7949219,6.249822999999655,4.8452823999999834,-4.798110000002964
76,-3.545436439,84.82127379,-6.670330504,34.13757745,4.581145228,-9.957414949,3.119052853,-1.325141946,-3.464992007,-0.2760984809,200.6601563,425.171875,625.8320313,6.174021000000085,4.847919199999994,-4.734479999996211
77,-3.546716358,84.81468511,-6.679227351,34.13284297,4.573394115,-9.949284096,3.125226874,-1.326652539,-3.466543414,-0.2712505618,202.5332031,425.171875,627.7050781,6.174021000000085,4.847919099999986,-4.734480000003316
78,-3.547996277,84.80809643,-6.688124199,34.12810849,4.565643002,-9.941153243,3.131400895,-1.328163132,-3.468094822,-0.2664026426,204.4589844,425.7773438,630.2363281,6.174021000000085,4.847919199999994,-4.734479999996211
79,-3.549276196,84.80150774,-6.697021046,34.12337402,4.557891889,-9.93302239,3.137574916,-1.329673724,-3.469646229,-0.2615547235,204.7792969,426.1035156,630.8828125,6.174021000000085,4.847919100000042,-4.734470000002489
80,-3.550556115,84.79491906,-6.705917894,34.11863954,4.550140775,-9.924891537,3.143748936,-1.331184317,-3.471197636,-0.2567068044,206.0703125,426.1035156,632.1738281,6.174020000000002,4.847919099999986,-4.734480000003316
81,-3.551733089,84.78805749,-6.715059383,34.11389503,4.542018882,-9.916762929,3.149823224,-1.332893477,-3.472884709,-0.2518395891,207.3789063,426.1074219,633.4863281,6.074287999999761,4.867215300000005,-4.7445099999947615
82,-3.552910063,84.78119592,-6.724200873,34.10915053,4.533896988,-9.908634321,3.155897511,-1.334602636,-3.474571781,-0.2469723738,208.0273438,426.4082031,634.4355469,6.074287000000123,4.867215299999978,-4.7445000000010396
83,-3.554087036,84.77433436,-6.733342363,34.10440602,4.525775094,-9.900505713,3.161971799,-1.336311795,-3.476258854,-0.2421051586,209.3046875,426.7109375,636.015625,6.074287999999761,4.867215199999997,-4.744510000001867
84,-3.55526401,84.76747279,-6.742483853,34.09966152,4.5176532,-9.892377105,3.168046086,-1.338020955,-3.477945926,-0.2372379433,209.9394531,426.7109375,636.6503906,6.074287000000123,4.867215300000005,-4.7445000000010396
85,-3.556440983,84.76061122,-6.751625343,34.09491702,4.509531307,-9.884248497,3.174120374,-1.339730114,-3.479632999,-0.232370728,210.8964844,427.3203125,638.2167969,6.074288000000205,4.867215300000005,-4.7445000000010396
86,-3.557485999,84.75350085,-6.760986712,34.09009047,4.501084028,-9.876175683,3.180078927,-1.341647014,-3.481455578,-0.227469456,211.5117188,427.3203125,638.8320313,5.9585529999997,4.901272000000012,-4.826549999997098
87,-3.558531014,84.74639047,-6.770348081,34.08526393,4.492636749,-9.868102868,3.186037481,-1.343563914,-3.483278158,-0.2225681839,212.5195313,427.3203125,639.8398438,5.958554000000227,4.901272099999993,-4.826539999996271
88,-3.559576029,84.7392801,-6.77970945,34.08043738,4.484189469,-9.860030053,3.191996034,-1.345480815,-3.485100738,-0.2176669119,212.5195313,427.9257813,640.4453125,5.958553000000144,4.9012719999999845,-4.826550000004204
89,-3.560621045,84.73216973,-6.78907082,34.07561084,4.47574219,-9.851957239,3.197954587,-1.347397715,-3.486923318,-0.2127656398,213.1660156,428.3671875,641.5332031,5.9585529999997,4.90127210000002,-4.826539999996271
90,-3.56166606,84.72505935,-6.798432189,34.07078429,4.467294911,-9.843884424,3.20391314,-1.349314615,-3.488745898,-0.2078643678,213.7675781,428.3730469,642.140625,5.958553000000144,4.9012719999999845,-4.826550000004204
91,-3.562560173,84.71773795,-6.807972362,34.06580654,4.458578042,-9.835922372,3.209745492,-1.35145781,-3.490700847,-0.202917676,214.0957031,427.9121094,642.0078125,5.832352000000096,4.946691800000013,-4.97775000000189
92,-3.563454286,84.71041655,-6.817512535,34.06082879,4.449861172,-9.827960319,3.215577843,-1.353601006,-3.492655796,-0.1979709842,214.4296875,428.3535156,642.7832031,5.832351000000013,4.946691799999986,-4.977749999994785
93,-3.564348399,84.70309515,-6.827052709,34.05585104,4.441144303,-9.819998267,3.221410195,-1.355744202,-3.494610745,-0.1930242924,214.8046875,427.921875,642.7265625,5.832351999999652,4.946691800000013,-4.97775000000189
94,-3.565242512,84.69577375,-6.836592882,34.05087328,4.432427434,-9.812036215,3.227242547,-1.357887397,-3.496565694,-0.1880776007,215.1132813,428.5429688,643.65625,5.832352000000096,4.9466916999999775,-4.977760000002718
95,-3.566136625,84.68845235,-6.846133055,34.04589553,4.423710564,-9.804074162,3.233074898,-1.360030593,-3.498520643,-0.1831309089,215.4179688,428.5429688,643.9609375,5.832351000000013,4.946691800000013,-4.977749999994785
96,-3.566870745,84.68096884,-6.855797425,34.04070149,4.414788265,-9.796277915,3.238774682,-1.362428938,-3.50060207,-0.1781320143,214.7871094,428.8398438,643.6269531,5.69978399999993,4.998894599999998,-5.194040000006339
97,-3.567604864,84.67348532,-6.865461795,34.03550744,4.405865966,-9.788481668,3.244474467,-1.364827283,-3.502683496,-0.1731331197,214.7871094,428.8398438,643.6269531,5.699785000000013,4.998894599999998,-5.194049999992956
98,-3.568338983,84.66600181,-6.875126165,34.03031339,4.396943667,-9.780685421,3.250174251,-1.367225629,-3.504764923,-0.1681342251,214.7871094,429.1445313,643.9316406,5.69978399999993,4.998894599999998,-5.194050000000061
99,-3.569073102,84.65851829,-6.884790534,34.02511935,4.388021368,-9.772889174,3.255874036,-1.369623974,-3.50684635,-0.1631353305,214.7988281,429.4472656,644.2460938,5.699785000000013,4.998894599999998,-5.194040000006339
100,-3.569807222,84.65103478,-6.894454904,34.0199253,4.379099069,-9.765092926,3.26157382,-1.372022319,-3.508927776,-0.1581364359,214.7714844,429.1425781,643.9140625,5.699784000000374,4.998894599999998,-5.194050000000061
101,-3.570383386,84.64344594,-6.90417905,34.01445424,4.370042496,-9.757515489,3.267138083,-1.374714979,-3.511124726,-0.1530851328,214.4707031,429.1582031,643.6289063,5.564262999999681,5.051303100000015,-5.471059999997863
102,-3.570959551,84.6358571,-6.913903196,34.00898318,4.360985922,-9.749938052,3.272702347,-1.377407638,-3.513321675,-0.1480338297,213.8242188,429.8828125,643.7070313,5.5642640000002075,5.051303099999988,-5.471059999997863
103,-3.571535715,84.62826826,-6.923627343,34.00351211,4.351929349,-9.742360614,3.27826661,-1.380100298,-3.515518625,-0.1429825266,213.1816406,429.7480469,642.9296875,5.564263000000125,5.051303100000015,-5.47106999999869
104,-3.57211188,84.62067942,-6.933351489,33.99804105,4.342872775,-9.734783177,3.283830873,-1.382792957,-3.517715574,-0.1379312235,212.8535156,429.4394531,642.2929688,5.564262999999681,5.051303099999988,-5.471060000004968
105,-3.572688044,84.61309058,-6.943075635,33.99256999,4.333816202,-9.727205739,3.289395137,-1.385485616,-3.519912524,-0.1328799204,212.5664063,429.4394531,642.0058594,5.5642640000002075,5.051303100000015,-5.471059999997863
106,-3.573122285,84.60545857,-6.952787597,33.9867671,4.324702095,-9.719894818,3.294824376,-1.388521136,-3.522211285,-0.1277856646,212.2460938,429.7578125,642.0039063,5.429239000000141,5.094255800000003,-5.802889999998229
107,-3.573556525,84.59782655,-6.962499559,33.98096422,4.315587988,-9.712583896,3.300253616,-1.391556656,-3.524510046,-0.1226914088,211.5703125,429.3242188,640.8945313,5.42923999999978,5.0942557999999885,-5.802880000004507
108,-3.573990765,84.59019454,-6.972211522,33.97516133,4.306473881,-9.705272975,3.305682855,-1.394592175,-3.526808806,-0.117597153,211.25,429.0078125,640.2578125,5.429239000000141,5.094255800000003,-5.802889999998229
109,-3.574425006,84.58256253,-6.981923484,33.96935844,4.297359774,-9.697962053,3.311112095,-1.397627695,-3.529107567,-0.1125028972,211.2382813,429.328125,640.5664063,5.42923999999978,5.094255800000003,-5.802889999998229
110,-3.574859246,84.57493051,-6.991635446,33.96355555,4.288245667,-9.690651131,3.316541334,-1.400663215,-3.531406328,-0.1074086413,210.9101563,429.328125,640.2382813,5.429239000000141,5.094255899999997,-5.802889999998229
111,-3.57518257,84.56731982,-7.00125909,33.95737235,4.279155413,-9.683646229,3.321839323,-1.404098306,-3.533791656,-0.1022919671,210.5917969,429.0136719,639.6054688,5.297988999999781,5.1166741999999905,-6.183200000002387
112,-3.575505893,84.55970912,-7.010882734,33.95118914,4.270065159,-9.676641327,3.327137311,-1.407533398,-3.536176984,-0.09717529279,210.2773438,429.3339844,639.6113281,5.297988000000142,5.11667431,-6.183210000003214
113,-3.575829217,84.55209842,-7.020506377,33.94500594,4.260974904,-9.669636425,3.3324353,-1.410968489,-3.538562311,-0.09205861852,209.6464844,429.0273438,638.6738281,5.297989000000225,5.11667427000001,-6.183199999995281
114,-3.57615254,84.54448772,-7.030130021,33.93882273,4.25188465,-9.662631523,3.337733288,-1.414403581,-3.540947639,-0.08694194425,208.9960938,428.2714844,637.2675781,5.297987999999698,5.116674269999996,-6.183210000003214
115,-3.576475864,84.53687702,-7.039753665,33.93263953,4.242794396,-9.655626621,3.343031277,-1.417838672,-3.543332967,-0.08182526998,209.3066406,428.2871094,637.59375,5.297989000000225,5.116674269999996,-6.183199999995281
116,-3.576731734,84.52934937,-7.049214819,33.92603526,4.233812941,-9.648957445,3.348203373,-1.421735504,-3.545787649,-0.07671729384,208.6582031,428.2792969,636.9375,5.172095999999904,5.107976139999998,-6.6042700000039645
117,-3.576987604,84.52182171,-7.058675972,33.919431,4.224831486,-9.642288268,3.353375468,-1.425632336,-3.548242332,-0.07160931771,208.3632813,427.9746094,636.3378906,5.172094999999821,5.107976130000011,-6.604259999996032
118,-3.577243475,84.51429405,-7.068137126,33.91282673,4.215850032,-9.635619091,3.358547564,-1.429529168,-3.550697015,-0.06650134158,208.6835938,427.6835938,636.3671875,5.172096000000348,5.107976129999997,-6.6042700000039645
119,-3.577499345,84.5067664,-7.07759828,33.90622247,4.206868577,-9.628949914,3.36371966,-1.433426,-3.553151697,-0.06139336545,208.0507813,427.5449219,635.5957031,5.172095999999904,5.107976129999997,-6.604259999996032
120,-3.577755215,84.49923874,-7.087059434,33.8996182,4.197887122,-9.622280738,3.368891755,-1.437322832,-3.55560638,-0.05628538932,208.0683594,427.2363281,635.3046875,5.172094999999821,5.1079761300000035,-6.6042700000039645
