Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,37.34205986,12.83339754,10.40559743,49.57934048,-52.36451841,103.4183556,-111.9759509,141.3857635,-0.5530535911654774,121.60715044512402,0.5631473085966701,-0.8980525823989126,-9.030749612014944,0.37074885546826997,28.059375,-14.96875,-1.130761718,-31.678125
1,37.34111748,12.82199726,10.41376361,49.58635339,-52.36721634,103.4275818,-111.9975132,141.40561552,-0.49213042595990486,121.61086688413185,0.5631224217465173,-0.8096542643560992,-9.041757101110864,0.37362659970533907,27.38125,-15.40625,-0.960156249,-31.675
2,37.34017511,12.81059698,10.42192979,49.5933663,-52.36991427,103.4368079,-112.0190755,141.42546754,-0.49213042595990486,121.61086688413185,0.618854591369351,-0.7626677709819911,-9.054396729963413,0.3762792306379904,26.703125,-15.84375,-0.7895507814,-31.671875
3,37.34004755,12.79884724,10.43006271,49.60071855,-52.37276133,103.4465727,-112.0425528,141.44559899,-0.49318397200135916,121.69369053346925,0.5631265694869181,-0.6790477404009514,-9.068724059111391,0.37870292299250047,26.528125,-16.096875,-0.8235351564,-31.725
4,37.33992,12.78709749,10.43819564,49.60807079,-52.3756084,103.4563376,-112.0660301,141.46573044000002,-0.5544804409106354,121.75288820931023,0.5614695158681616,-0.763995073054706,-9.084790327666902,0.3808947888174985,26.353125,-16.35,-0.8575195314,-31.778125
5,37.33979244,12.77534774,10.44632857,49.61542304,-52.37845546,103.4661025,-112.0895074,141.48586189,-0.49364852776078827,121.79430003397893,0.5614695158681616,-0.763995073054706,-9.102642119890886,0.38285284734749575,26.178125,-16.603125,-0.8915039064,-31.83125
6,37.33966489,12.76359799,10.45446149,49.62277528,-52.38130252,103.4758674,-112.1129847,141.50599334999998,-0.4963197231396534,121.79668917431192,0.5614487767584098,-0.7204595650696568,-9.122321059604959,0.38457599486091487,26.003125,-16.85625,-0.9254882814,-31.884375
7,37.33953734,12.75184824,10.46259442,49.63012752,-52.38414959,103.4856323,-112.136462,141.5261248,-0.4372962591913014,121.88030920829085,0.563047760924227,-0.6347158511722732,-9.143863536213077,0.38606397614941973,25.828125,-17.109375,-0.9594726567,-31.9375
8,37.34033196,12.73974601,10.47069937,49.63787421,-52.38712846,103.4960401,-112.1613013,141.5465231,-0.43791843194019703,121.92172103295957,0.5063844059802922,-0.6771895174991506,-9.167300465749438,0.3873173586933384,25.759375,-17.275,-1.039648438,-31.771875
9,37.34112658,12.72764377,10.47880433,49.6456209,-52.39010733,103.5064478,-112.1861406,141.56692141,-0.43485734162419304,122.02339237512743,0.5063636668705402,-0.6336540095141013,-9.192657089994134,0.3883375099649099,25.690625,-17.440625,-1.119824219,-31.60625
10,37.3419212,12.71554153,10.48690929,49.65336759,-52.39308621,103.5168556,-112.21098,141.58731972,-0.435902591913014,122.10595056744819,0.5079813162079511,-0.6347158511722732,-9.219952816381076,0.3891265776499563,25.621875,-17.60625,-1.2,-31.440625
11,37.34271583,12.70343929,10.49501425,49.66111428,-52.39606508,103.5272634,-112.2358193,141.60771803,-0.4329866752293578,122.12532917431191,0.5079813162079511,-0.6347158511722732,-9.24920110117552,0.3896874720910135,25.553125,-17.771875,-1.280175782,-31.275
12,37.34351045,12.69133706,10.5031192,49.66886097,-52.39904396,103.5376711,-112.2606586,141.62811633,-0.43416050805300715,122.10833970778117,0.45222633353720687,-0.5962240910635406,-9.280409378118495,0.3900238499241288,25.484375,-17.9375,-1.360351562,-31.109375
13,37.34530793,12.67887755,10.51118403,49.67706013,-52.40214634,103.5488005,-112.2862699,141.64874951000002,-0.43558320992184846,122.15028244648319,0.4521827813795447,-0.6400250594631328,-9.31357903430066,0.3901400977237007,24.9875,-17.771875,-1.270410156,-30.959375
14,37.34710541,12.66641805,10.51924886,49.68525929,-52.40524873,103.5599299,-112.3118812,141.66938268,-0.4347992721712538,122.16806829765545,0.5062267888549099,-0.5864020557254502,-9.34870543443068,0.39004131448531426,24.490625,-17.60625,-1.180468749,-30.809375
15,37.34890289,12.65395855,10.52731369,49.69345846,-52.40835112,103.5710593,-112.3374925,141.69001586000002,-0.43294519700985384,122.29310015630308,0.5079108032619777,-0.590118501529052,-9.385777994013004,0.3897332918751082,23.99375,-17.440625,-1.090527343,-30.659375
16,37.35070038,12.64149905,10.53537852,49.70165762,-52.41145351,103.5821887,-112.3631038,141.71064904,-0.43369595229357805,122.234433408087,0.5079813162079511,-0.6347158511722732,-9.424780301359604,0.38922249122762853,23.496875,-17.275,-1.000585937,-30.509375
17,37.35249786,12.62903955,10.54344335,49.70985679,-52.4145559,103.5933181,-112.3887152,141.73128221000002,-0.4346914288820931,122.23496432212029,0.5079813162079511,-0.6347158511722732,-9.46569028782829,0.38851601625188376,23.0,-17.109375,-0.9106445298,-30.359375
18,37.3553358,12.61621542,10.55143249,49.71856343,-52.41778446,103.6052191,-112.4145344,141.75210507,-0.5555215434590555,122.23337156642881,0.5079854640842677,-0.6766585966700646,-9.508480445097344,0.3876215804037394,22.44375,-17.09375,-0.6604003892,-30.171875
19,37.35817374,12.60339129,10.55942163,49.72727008,-52.42101303,103.61712,-112.4403535,141.77292793,-0.5540075895344886,122.27664160380564,0.5096114090383962,-0.7212559463132858,-9.553118087578774,0.3865474680164998,21.8875,-17.078125,-0.4101562485,-29.984375
20,37.36101168,12.59056716,10.56741077,49.73597673,-52.42424159,103.629021,-112.4661727,141.79375079,-0.5540075895344886,122.27664160380564,0.45385435242949373,-0.6830296466190962,-9.599565657300703,0.38530248859355765,21.33125,-17.0625,-0.1599121079,-29.796875
21,37.36384962,12.57774302,10.57539991,49.74468338,-52.42747016,103.640922,-112.4919919,141.81457364,-0.6128858798504927,122.34141394495413,0.45385435242949373,-0.6830296466190962,-9.647781067856297,0.38389592416192825,20.775,-17.046875,0.09033203272,-29.609375
22,37.36668756,12.56491889,10.58338905,49.75339003,-52.43069872,103.6528229,-112.5178111,141.8353965,-0.614387390417941,122.2423972137275,0.4523175855929324,-0.7265651546041454,-9.697718083345002,0.3823374702749166,20.21875,-17.03125,0.3405761721,-29.421875
23,37.37054154,12.55172374,10.59123726,49.76264736,-52.43406926,103.6655174,-112.5433536,141.85636387,-0.6148187635745838,122.28354358137953,0.4506543101597009,-0.766384216785593,-9.749326727596513,0.38063717209027526,19.478125,-17.009375,0.3857421878,-29.125
24,37.37439551,12.53852858,10.59908546,49.77190469,-52.43743981,103.6782119,-112.5688961,141.87733123,-0.6161170309208291,122.42609582059123,0.4505858711518858,-0.7217868671423717,-9.802553718397006,0.37880535775443647,18.7375,-16.9875,0.4309082034,-28.828125
25,37.37824949,12.52533343,10.60693367,49.78116202,-52.44081035,103.6909063,-112.5944386,141.89829859,-0.676077902004757,122.40645175671085,0.4505423189942236,-0.765587835541964,-9.8573429210241,0.3768525718275458,17.996875,-16.965625,0.476074219,-28.53125
26,37.38210346,12.51213827,10.61478187,49.79041934,-52.44418089,103.7036008,-112.6199812,141.91926595,-0.676077902004757,122.40645175671085,0.5074877257220524,-0.8592953618756372,-9.91363581522883,0.37478951150142353,17.25625,-16.94375,0.5212402346,-28.234375
27,37.38595743,12.49894311,10.62263007,49.79967667,-52.44755143,103.7162953,-112.6455237,141.94023332,-0.6775545255861365,122.5309526877336,0.5074877257220524,-0.8592953618756372,-9.97137196990789,0.3726269679152258,16.515625,-16.921875,0.566406249,-27.9375
28,37.39072747,12.48537418,10.63024049,49.80951109,-52.4510887,103.7297818,-112.6704409,141.96130885,-0.6798275304111452,122.65545361875635,0.5075084648318042,-0.9025654094461435,-10.030489520048423,0.37037577416996803,16.053125,-16.871875,0.3989746084,-27.7
29,37.39549751,12.47180525,10.6378509,49.81934551,-52.45462598,103.7432684,-112.6953581,141.98238439,-0.6798275304111452,122.65545361875635,0.5074669866123004,-0.9883091233435269,-10.090925641018098,0.36804676092409666,15.590625,-16.821875,0.2315429678,-27.4625
30,37.40026754,12.45823632,10.64546131,49.82917992,-52.45816325,103.756755,-112.7202753,142.00345992,-0.6773180998980632,122.6981927420999,0.5074835779816514,-0.9899018858307849,-10.15261701584878,0.365650719848645,15.128125,-16.771875,0.06411132713,-27.225
31,37.40503758,12.4446674,10.65307172,49.83901434,-52.46170052,103.7702416,-112.7451926,142.02453546,-0.6196136422697927,122.82455189942236,0.5075043170914033,-1.033437393815834,-10.215500291794323,0.3631983747324917,14.665625,-16.721875,-0.1033203135,-26.9875
32,37.40980761,12.43109847,10.66068214,49.84884876,-52.46523779,103.7837282,-112.7701098,142.04561099,-0.6206091188583078,122.82534828406388,0.5091675925246347,-0.9936183316343867,-10.27951252307012,0.3607003596039642,14.203125,-16.671875,-0.2707519523,-26.75
33,37.41532191,12.41715317,10.6679313,49.85927453,-52.46896813,103.797989,-112.794231,142.06677507,-0.6162497610601427,122.9071100917431,0.5075540909276249,-1.0344992354740061,-10.34459159716719,0.35816720285480913,13.809375,-16.715625,-0.1298339835,-26.221875
34,37.42083621,12.40320788,10.67518047,49.8697003,-52.47269846,103.8122498,-112.8183521,142.08793915,-0.558122225891947,122.99179196738021,0.5076183820591234,-0.9922910295616717,-10.410676642372096,0.3556093160512756,13.415625,-16.759375,0.01108398521,-25.69375
35,37.42635051,12.38926259,10.68242964,49.88012606,-52.47642879,103.8265106,-112.8424733,142.10910323000002,-0.5597357274889568,123.03400017669045,0.5633712907917092,-0.9885745837580701,-10.47770841414122,0.35303698592647104,13.021875,-16.803125,0.152001954,-25.165625
36,37.43186481,12.37531729,10.68967881,49.89055183,-52.48015913,103.8407714,-112.8665945,142.13026732,-0.6190578345905539,123.03585838939857,0.5633505518178729,-0.9450390757730208,-10.545629657860838,0.3504603679312487,12.628125,-16.846875,0.2929199227,-24.6375
37,37.43737911,12.361372,10.69692797,49.9009776,-52.48388946,103.8550323,-112.8907157,142.1514314,-0.6192195994563371,123.11762019707781,0.5081762636765206,-0.9429153924566768,-10.614385445328878,0.3478894796116238,12.234375,-16.890625,0.4338378906,-24.109375
38,37.44341749,12.34705005,10.70368071,49.91200587,-52.4878326,103.8700396,-112.9140632,142.17267974,-0.5599140837240911,123.21955699626233,0.5639001378185525,-0.8088578831124703,-10.6839234820774,0.34533419198771814,11.94375,-16.603125,0.4334472656,-23.946875
39,37.44945588,12.33272809,10.71043344,49.92303413,-52.49177573,103.885047,-112.9374107,142.19392808999999,-0.617813488820931,123.30211518858307,0.50970473503228,-0.8125743289160721,-10.75419438252023,0.34280421713042264,11.653125,-16.315625,0.4330566406,-23.784375
40,37.45549426,12.31840614,10.71718617,49.9340624,-52.49571887,103.9000544,-112.9607583,142.21517644,-0.6795371830105335,123.40245923207611,0.5622161232755692,-0.8054068977234115,-10.82515190995624,0.3403090903784298,11.3625,-16.028125,0.4326660156,-23.621875
41,37.46153264,12.30408419,10.7239389,49.94509066,-52.49966201,103.9150618,-112.9841058,142.23642479,-0.7395934540265036,123.50121050628611,0.5623094491335373,-0.7204595650696568,-10.89675317869488,0.33785814615666876,11.071875,-15.740625,0.4322753906,-23.459375
42,37.46757102,12.28976223,10.73069164,49.95611893,-52.50360514,103.9300692,-113.0074533,142.25767314,-0.7399874968399592,123.50147596330274,0.5623094491335373,-0.7204595650696568,-10.968958815921203,0.33546048706293297,10.78125,-15.453125,0.4318847638,-23.296875
43,37.47390007,12.27506914,10.73682544,49.96776116,-52.5077677,103.9457935,-113.030215,142.27901455,-0.7976131459055387,123.50147596330274,0.5071600481141693,-0.6734730716955487,-11.041733081321283,0.3331249465721351,11.0046875,-15.3703125,0.1216796856,-23.571875
44,37.48022912,12.26037606,10.74295924,49.97940339,-52.51193026,103.9615178,-113.0529766,142.30035597,-0.8589469450220864,123.60155453618758,0.5071393090044172,-0.5877293577981652,-11.115043942964727,0.3308600461873316,11.228125,-15.2875,-0.1885253925,-23.846875
45,37.48655816,12.24568297,10.74909304,49.99104562,-52.51609282,103.977242,-113.0757383,142.32169739,-0.9169127153244989,123.57607033639144,0.4513864001359157,-0.5914458036017669,-11.188863108527066,0.3286739481511989,11.4515625,-15.2046875,-0.4987304706,-24.121875
46,37.49288721,12.23098988,10.75522684,50.00268785,-52.52025537,103.9929663,-113.0984999,142.3430388,-0.9187336078831124,123.61801308868503,0.5055112899762148,-0.5431320081549439,-11.263166011599697,0.32657440505828467,11.675,-15.121875,-0.8089355487,-24.396875
47,37.49921626,12.21629679,10.76136064,50.01433008,-52.52441793,104.0086906,-113.1212615,142.36438022,-0.9189327030920829,123.61801308868503,0.5056046159700985,-0.5003928814135237,-11.33793175350537,0.32456870794944603,11.89843751,-15.0390625,-1.119140627,-24.671875
48,37.50560136,12.20125365,10.76677285,50.02659122,-52.52879141,104.0251075,-113.143709,142.38582975,-0.9179206352701326,123.59412164458037,0.5056046159700985,-0.5003928814135237,-11.413143001695978,0.32266363465020964,12.74375001,-15.13125,-1.444140627,-24.840625
49,37.51198645,12.1862105,10.77218506,50.03885235,-52.53316488,104.0415244,-113.1661565,142.40727927,-0.9774459854570166,123.59597987088004,0.5055797289840298,-0.41199456337071017,-11.488785846509918,0.32086540011036374,13.58906251,-15.2234375,-1.769140627,-25.009375
50,37.51837155,12.17116735,10.77759727,50.05111349,-52.53753835,104.0579413,-113.1886039,142.4287288,-0.9772137076452599,123.55456804621134,0.5055589900101937,-0.36845905538566087,-11.564849618831726,0.3191796102737418,14.43437501,-15.315625,-2.094140627,-25.178125
51,37.52475665,12.1561242,10.78300948,50.06337463,-52.54191182,104.0743583,-113.2110514,142.45017833,-0.8567361575263336,123.51554536187564,0.5055589900101937,-0.36845905538566087,-11.64132667195115,0.3176112206209787,15.27968751,-15.4078125,-2.419140627,-25.346875
52,37.53114175,12.14108105,10.78842169,50.07563576,-52.5462853,104.0907752,-113.2334989,142.47162786,-0.8577025993883791,123.47492992184846,0.5056460941896024,-0.41464916751614,-11.718212131540726,0.31616450007612473,16.125,-15.5,-2.744140625,-25.515625
53,37.53734598,12.12572263,10.79302729,50.08850582,-52.55084862,104.1078704,-113.2558929,142.49319952,-0.8577025993883791,123.47492992184846,0.5056004680937819,-0.45845013591573225,-11.79550361810182,0.314843000504568,15.8453125,-15.675,-2.74453125,-25.578125
54,37.5435502,12.11036421,10.7976329,50.10137588,-52.55541194,104.1249657,-113.278287,142.51477118,-0.7953069584777438,123.35441088685015,0.5613575247026843,-0.4966764356099218,-11.873200946516809,0.3136495315726079,15.565625,-15.85,-2.744921875,-25.640625
55,37.54975443,12.09500579,10.80223851,50.11424593,-52.55997526,104.1420609,-113.3006811,142.53634284,-0.6736265409446143,123.29149677200135,0.506179088820931,-0.45261000679578656,-11.951305807589252,0.3125861403030631,15.2859375,-16.025,-2.7453125,-25.703125
56,37.55595866,12.07964738,10.80684412,50.12711599,-52.56453859,104.1591562,-113.3230752,142.5579145,-0.6733942631328577,123.25008494733265,0.506199827930683,-0.49614551478083585,-12.029821436695936,0.3116540942895974,15.00625,-16.2,-2.745703125,-25.765625
57,37.56216288,12.06428896,10.81144972,50.13998605,-52.56910191,104.1762514,-113.3454693,142.57948616,-0.6139186867821951,123.11045277607884,0.506199827930683,-0.49614551478083585,-12.108752274852435,0.31085386730180486,14.72656249,-16.375,-2.746093749,-25.828125
58,37.56794578,12.04865733,10.81517611,50.15343573,-52.57382547,104.1940202,-113.3679867,142.60118085,-0.4906869849813116,123.0316110227659,0.451960873122664,-0.5439283893985729,-12.18810362750347,0.31018512599262665,13.87343749,-16.7125,-2.530859374,-25.99375
59,37.57372868,12.0330257,10.81890249,50.16688542,-52.57854904,104.2117889,-113.3905041,142.62287554,-0.4319331291879035,122.98887189942236,0.4519836861705743,-0.6294066428814136,-12.267881326124662,0.3096467166232422,13.02031249,-17.05,-2.315624999,-26.159375
60,37.57951158,12.01739408,10.82262888,50.1803351,-52.58327261,104.2295576,-113.4130216,142.64457023,-0.4336835088005437,122.80782790349984,0.4519836861705743,-0.6294066428814136,-12.348091397262937,0.3092366511217177,12.16718749,-17.3875,-2.100390624,-26.325
61,37.58529447,12.00176245,10.82635527,50.19378479,-52.58799618,104.2473263,-113.435539,142.66626492,-0.37159895440027185,122.74332101936798,0.4487587569147129,-0.6270174991505266,-12.428739743017214,0.30895209236372895,11.31406249,-17.725,-1.885156249,-26.490625
62,37.59107737,11.98613082,10.83008165,50.20723448,-52.59271974,104.2650951,-113.4580565,142.68795961,-0.3713666764525994,122.70190919469928,0.45044691919809715,-0.6724112300373768,-12.509831836286788,0.30878933924258684,10.4609375,-18.0625,-1.669921876,-26.65625
63,37.59619604,11.97027105,10.83286398,50.22121439,-52.59756802,104.2835394,-113.4807542,142.70976348,-0.3716902063200815,122.60183062181449,0.45044691919809715,-0.6724112300373768,-12.591372433498465,0.30874381271334406,10.6171875,-18.290625,-1.794531251,-26.434375
64,37.60131471,11.95441128,10.8356463,50.23519429,-52.60241629,104.3019837,-113.5034519,142.73156735,-0.37203032755691473,122.51953788651035,0.4487629046551138,-0.668960244648318,-12.67336530701449,0.30881004434991205,10.7734375,-18.51875,-1.919140626,-26.2125
65,37.60643338,11.93855151,10.83842863,50.2491742,-52.60726456,104.320428,-113.5261497,142.75337122,-0.3681147864084268,122.5383855793408,0.4488023089364594,-0.7589513251783894,-12.755812999017431,0.308981668974371,10.9296875,-18.746875,-2.043750001,-25.990625
66,37.61155205,11.92269175,10.84121095,50.26315411,-52.61211283,104.3388724,-113.5488474,142.77517508,-0.3672644835881753,122.45529647298676,0.561434259327217,-0.8043450560652395,-12.83871659832378,0.3092514226760212,11.0859375,-18.975,-2.168359376,-25.76875
67,37.61667073,11.90683198,10.84399328,50.27713402,-52.61696111,104.3573167,-113.5715451,142.79697895,-0.3099789556235134,122.51396322120284,0.5062641191980971,-0.8441641182466871,-12.922075541225816,0.3096111471161511,11.2421875,-19.203125,-2.292968751,-25.546875
68,37.62088042,11.89079282,10.84577227,50.29157561,-52.62189446,104.3764449,-113.5943549,142.81886764,-0.2470482461433911,122.47547146449203,0.5062641191980971,-0.8441641182466871,-13.00588743703565,0.3100518004953157,11.609375,-19.725,-2.416406251,-25.465625
69,37.62509012,11.87475366,10.84755126,50.3060172,-52.62682782,104.3955731,-113.6171647,142.84075632,-0.3678783607203534,122.47334778117566,0.5062848583078492,-0.8874341658171933,-13.090147918509498,0.31056347511008386,11.9765625,-20.246875,-2.539843751,-25.384375
70,37.62929982,11.8587145,10.84933025,50.3204588,-52.63176117,104.4147013,-113.6399744,142.86264501,-0.31092880611620793,122.59200857628272,0.5062848583078492,-0.8874341658171933,-13.174850516835404,0.3111354212262608,12.34375,-20.76875,-2.663281251,-25.303125
71,37.63350951,11.84267533,10.85110924,50.33490039,-52.63669453,104.4338295,-113.6627842,142.88453369,-0.3122436648318043,122.49246093102278,0.5047273522256202,-0.8874341658171933,-13.259986560400648,0.31175607708015146,12.7109375,-21.290625,-2.786718751,-25.221875
72,37.63771921,11.82663617,10.85288823,50.34934198,-52.64162788,104.4529577,-113.685594,142.90642238,-0.3121233780496092,122.59280496092421,0.506330484267754,-1.019367991845056,-13.3455450960615,0.31241310506366926,13.078125,-21.8125,-2.910156249,-25.140625
73,37.64078684,11.81046468,10.85361463,50.36416049,-52.64660485,104.472782,-113.708336,142.92836604000001,-0.2544935811077132,122.73296805980291,0.39382089446143387,-0.9325624362895005,-13.431512831115917,0.31309343438367804,12.978125,-22.08125,-2.772656249,-25.428125
74,37.64385446,11.79429318,10.85434104,50.37897901,-52.65158183,104.4926062,-113.7310781,142.9503097,-0.25394192130479104,122.79190027862725,0.5047480913353721,-0.9309696738022425,-13.517874093743268,0.313783310595102,12.878125,-22.35,-2.635156249,-25.715625
75,37.64692209,11.77812168,10.85506744,50.39379753,-52.6565588,104.5124305,-113.7538201,142.97225337,-0.19496408318042813,122.79349303431873,0.5064321058783554,-0.9346861196058444,-13.604610809445496,0.3144683523558544,12.778125,-22.61875,-2.497656249,-26.003125
76,37.64998972,11.76195019,10.85579384,50.40861605,-52.66153577,104.5322547,-113.7765622,142.99419703,-0.2540912426775399,122.99205742439688,0.44964639007815155,-1.0156515460414544,-13.69170249102586,0.3151336155610136,12.678125,-22.8875,-2.360156249,-26.290625
77,37.65305734,11.74577869,10.85652025,50.42343456,-52.66651274,104.552079,-113.7993042,143.01614069,-0.19591393380903838,122.9947120353381,0.4481137709819912,-0.8863723241590213,-13.779126239796417,0.31576366474051876,12.578125,-23.15625,-2.22265625,-26.578125
78,37.65477934,11.72952582,10.85615677,50.43853555,-52.67149027,104.5726117,-113.8217378,143.03811291,-0.25558445749235476,123.1343442065919,0.44966920312606184,-0.8863723241590213,-13.866856755891794,0.31634265131326705,12.1234375,-23.153125,-2.28984375,-26.8375
79,37.65650134,11.71327295,10.85579329,50.45363654,-52.67646779,104.5931445,-113.8441713,143.06008512,-0.256289586816174,123.27583460414544,0.3944928411824669,-0.8842486408426775,-13.954866355713296,0.31685439798583753,11.66875,-23.15,-2.35703125,-27.096875
80,37.65822333,11.69702009,10.85542981,50.46873754,-52.68144532,104.6136772,-113.8666049,143.08205734,-0.19700066231736324,123.39608818212709,0.45022708474345907,-0.8792048929663608,-14.043124994660346,0.31728248822265526,11.2140625,-23.146875,-2.42421875,-27.35625
81,37.65994533,11.68076722,10.85506633,50.48383853,-52.68642284,104.63421,-113.8890385,143.10402956000001,-0.2583344615698267,123.4961667550119,0.504293905130819,-0.8298292558613659,-14.131600293481565,0.31761035934093146,10.759375,-23.14375,-2.49140625,-27.615625
82,37.66166732,11.66451435,10.85470285,50.49893952,-52.69140037,104.6547427,-113.911472,143.12600177000002,-0.32059737220523277,123.69366930343186,0.5042731660210669,-0.7862937478763167,-14.220257566808755,0.3178213975572164,10.3046875,-23.140625,-2.558593752,-27.875
83,37.66188455,11.64823696,10.85322735,50.5142268,-52.69633386,104.6759953,-113.9333534,143.1479911,-0.3210951104315325,123.8351597009854,0.4492108691811077,-0.7852319062181448,-14.309059852707996,0.3178990333318317,10.1109375,-23.56875,-2.942187502,-28.19375
84,37.66210178,11.63195956,10.85175185,50.52951409,-52.70126735,104.6972479,-113.9552347,143.16998043,-0.383830872579001,123.9593951749915,0.44914243017329253,-0.7406345565749236,-14.39796794239937,0.31782683555923663,9.917187499,-23.996875,-3.325781252,-28.5125
85,37.66231902,11.61568217,10.85027635,50.54480137,-52.70620084,104.7185005,-113.9771161,143.19196976,-0.38322943880394156,124.21848453958546,0.5033129459734964,-0.6511743968739382,-14.486940409684808,0.3175886034239659,9.723437499,-24.425,-3.709375002,-28.83125
86,37.66253625,11.59940477,10.84880085,50.56008866,-52.71113434,104.7397531,-113.9989974,143.21395909,-0.38353222956167177,124.3602404077472,0.39245004036697245,-0.6525016989466531,-14.575933640060686,0.3171684550404935,9.529687499,-24.853125,-4.092968752,-29.15
87,37.66275348,11.58312738,10.84732535,50.57537595,-52.71606783,104.7610058,-114.0208787,143.23594841,-0.3865393983010534,124.4589916819572,0.44820294909955827,-0.6487852531430514,-14.66490185988227,0.31655091230959814,9.335937496,-25.28125,-4.476562501,-29.46875
88,37.66135872,11.56688303,10.84473012,50.59075957,-52.72091314,104.7829895,-114.0420018,143.25796559,-0.3880865348284064,124.68330572884811,0.44818220998980635,-0.605249745158002,-14.753797166193083,0.315720981707444,8.743749996,-25.7875,-4.700000001,-29.8
89,37.65996397,11.55063868,10.84213489,50.60614319,-52.72575845,104.8049733,-114.0631249,143.27998276,-0.4495489163438668,124.68330572884811,0.4472053987088005,-0.5994096160380564,-14.842569557932512,0.31466423094462176,8.151562496,-26.29375,-4.923437501,-30.13125
90,37.65856922,11.53439433,10.83953967,50.62152681,-52.73060376,104.826957,-114.0842479,143.30199994,-0.45209152945973496,124.90841616038055,0.44724895073054705,-0.5556086476384642,-14.931166969267903,0.31336686163279065,7.559374996,-26.8,-5.146875001,-30.4625
91,37.65717446,11.51814998,10.83694444,50.63691044,-52.73544907,104.8489408,-114.105371,143.32401711,-0.452195224872579,125.04937564390079,0.5007350764525994,-0.5120731396534149,-15.019535305820321,0.3118157783334353,6.967187496,-27.30625,-5.370312501,-30.79375
92,37.65577971,11.50190563,10.83434921,50.65229406,-52.74029438,104.8709246,-114.1264941,143.34603428,-0.4523072160380564,125.19086604145429,0.4455628623853211,-0.5521576622494054,-15.107618484565016,0.30999865460613757,6.374999997,-27.8125,-5.593749998,-31.125
93,37.65272943,11.4857484,10.83064237,50.66769972,-52.74501306,104.8936488,-114.146723,143.36811703,-0.5096134829765546,125.29094461433911,0.4455421232755692,-0.5088876146788991,-15.19535847818037,0.3079039967912664,5.891796872,-28.371875,-5.244921873,-31.121875
94,37.64967915,11.46959118,10.82693554,50.68310539,-52.74973175,104.916373,-114.166952,143.39019977,-0.45209152945973496,125.37615740400952,0.5030474855589534,-0.5110112979952429,-15.28269536459993,0.30552120612184913,5.408593747,-28.93125,-4.896093748,-31.11875
95,37.64662887,11.45343395,10.82322871,50.69851105,-52.75445043,104.9390972,-114.187181,143.41228252,-0.45209152945973496,125.37615740400952,0.5582404387359837,-0.5144622833843017,-15.369567382489949,0.3028406393730056,4.925390622,-29.490625,-4.547265623,-31.115625
96,37.64357859,11.43727672,10.81952187,50.71391672,-52.75916911,104.9618214,-114.2074099,143.43436527,-0.5129607729527693,125.51685143051307,0.5565543503907577,-0.5110112979952429,-15.45591099333599,0.2998536678234495,4.442187497,-30.05,-4.198437498,-31.1125
97,37.64052831,11.4211195,10.81581504,50.72932238,-52.7638878,104.9845456,-114.2276389,143.45644801,-0.5132635637104994,125.65807637104996,0.5013572493374108,-0.4204892966360856,-15.541660950823402,0.29655273404710386,3.958984374,-30.609375,-3.849609374,-31.109375
