Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque X,Front Torque Y,Back Torque X,Back Torque Y
28,10.33739636,30.67033229,98.64368885,138.51863218,-12.94307284,21.65560283,-1.571976082,10.13044252,10.0390625,0.2229980482,-24.7125,-51.65,-18.46444702,101.8871765,663.7246094,-0.6015014648,-2.951171875,18.57467651,666.6757813,3.682052612,-0.1504898071,-34.88513184,-26.75588989
29,10.31854301,30.66426615,98.66814908,138.52237232,-12.95350144,21.65794817,-1.582383064,10.1668428,10.3359375,0.3895507826,-24.25625,-51.4125,-18.4833374,102.5010223,664.3476563,-0.6015167236,-2.640625,18.59457397,666.9882813,3.4896698,-0.2979507446,-35.02282715,-26.64920044
30,10.29968965,30.65820002,98.69260931,138.52611245,-12.96393003,21.6602935,-1.592790045,10.20324309,10.6328125,0.5561035169,-23.8,-51.175,-18.48019409,102.5048065,664.6503906,-0.6015167236,-2.640625,18.59143066,667.2910156,3.4896698,-0.2979507446,-35.16882324,-26.57693481
31,10.28083629,30.65213388,98.71706954,138.52985258,-12.97435863,21.66263884,-1.603197027,10.23964337,10.9296875,0.7226562505,-23.34375,-50.9375,-18.51834106,102.9095154,665.703125,-1.007476807,-2.62890625,18.58773804,668.3320313,3.446212769,-0.2989273071,-35.25476074,-26.47463989
32,10.26268738,30.6470912,98.74136611,138.53290346,-12.98450658,21.66557404,-1.613294852,10.27548245,11.2765625,0.783398438,-23.034375,-50.59375,-18.53210449,102.905838,665.4121094,-1.007614136,-2.6171875,18.5894165,668.0292969,3.835861206,-0.3030776978,-35.40026855,-26.40164185
33,10.24453846,30.64204852,98.76566269,138.53595434,-12.99465453,21.66850925,-1.623392678,10.31132154,11.6234375,0.8441406255,-22.725,-50.25,-18.45715332,103.1465912,666.6269531,-0.6011810303,-2.3203125,18.57122803,668.9472656,3.694992065,-0.1451187134,-35.84020996,-26.29470825
34,10.22638954,30.63700583,98.78995926,138.53900522,-13.00480248,21.67144445,-1.633490503,10.34716062,11.9703125,0.904882813,-22.415625,-49.90625,-18.59390259,103.140152,667.3574219,-0.6139068604,-2.6171875,18.13217163,669.9746094,3.471115112,-0.2657241821,-35.94445801,-26.19009399
35,10.20824062,30.63196315,98.81425583,138.5420561,-13.01495043,21.67437965,-1.643588328,10.3829997,12.3171875,0.9656250005,-22.10625,-49.5625,-17.009552,102.5366058,667.6308594,-0.6129608154,-2.640625,17.68417358,670.2714844,3.461349487,-0.3311538696,-36.11535645,-26.15310669
36,10.19009171,30.62692046,98.83855241,138.54510698,-13.02509838,21.67731485,-1.653686153,10.41883878,12.6640625,1.02636719,-21.796875,-49.21875,-17.578125,103.778244,668.5722656,-0.6011810303,-2.3203125,17.69219971,670.8925781,3.694992065,-0.1451187134,-36.40148926,-26.08401489
37,10.17266485,30.62282882,98.86264045,138.54748602,-13.03491228,21.68085934,-1.663418248,10.45400432,12.865625,1.323046877,-21.759375,-48.93125,-16.69140625,103.7882233,669.2949219,-0.6011810303,-2.3203125,16.80548096,671.6152344,3.694992065,-0.1451187134,-36.38415527,-25.90664673
38,10.15523799,30.61873718,98.88672849,138.54986506,-13.04472617,21.68440383,-1.673150343,10.48916985,13.0671875,1.619726565,-21.721875,-48.64375,-16.1288147,103.1720428,669.8808594,-0.6129608154,-2.640625,16.80343628,672.5214844,3.461349487,-0.3311538696,-36.53161621,-26.01528931
39,10.13781113,30.61464554,98.91081653,138.5522441,-13.05454007,21.68794832,-1.682882439,10.52433538,13.26875,1.916406252,-21.684375,-48.35625,-17.03579712,103.7675629,670.9453125,-0.6129608154,-2.640625,17.7104187,673.5859375,3.461349487,-0.3311538696,-36.56481934,-25.88088989
40,10.12038427,30.61055389,98.93490457,138.55462314,-13.06435396,21.6914928,-1.692614534,10.55950091,13.4703125,2.21308594,-21.646875,-48.06875,-17.45648193,104.4306641,671.8789063,-0.6129760742,-2.33203125,18.13214111,674.2109375,3.268966675,-0.4788589478,-36.83874512,-25.70339966
41,10.10295741,30.60646225,98.95899261,138.55700217999998,-13.07416786,21.69503729,-1.702346629,10.59466645,13.671875,2.509765627,-21.609375,-47.78125,-18.01806641,104.418869,671.890625,-0.6011810303,-2.3203125,18.13214111,674.2109375,3.694992065,-0.1451187134,-36.83874512,-25.70339966
42,10.0862884,30.60323963,98.98282996,138.55872259,-13.08359266,21.69921763,-1.711657755,10.62906875,13.5828125,2.809375002,-21.4125,-47.3875,-18.44900513,104.4350739,672.6191406,-0.6006622314,-2.6484375,18.56390381,675.2675781,3.904953003,-0.2999038696,-36.90588379,-25.60354614
43,10.0696194,30.60001701,99.00666732,138.56044301,-13.09301745,21.70339797,-1.720968882,10.66347104,13.49375,3.108984377,-21.215625,-46.99375,-18.48547363,104.8435974,673.9804688,-1.006622314,-2.6328125,18.55853271,676.6132813,3.861984253,-0.3008804321,-36.84606934,-25.57424927
44,10.05295039,30.59679439,99.03050468,138.56216342,-13.10244225,21.70757831,-1.730280008,10.69787334,13.4046875,3.408593752,-21.01875,-46.6,-18.37322998,104.8238831,674.2890625,-1.018096924,-2.32421875,19.01068115,676.6132813,3.640792847,-0.4820327759,-36.82019043,-25.5741272
45,10.03628138,30.59357177,99.05434204,138.56388383,-13.11186705,21.71175866,-1.739591134,10.73227564,13.315625,3.708203127,-20.821875,-46.20625,-18.80258179,104.2090912,676.5996094,-1.018295288,-1.671875,19.44204712,678.2714844,3.635910034,-0.1744155884,-37.18054199,-25.50991821
46,10.01961238,30.59034915,99.0781794,138.56560425,-13.12129185,21.715939,-1.748902261,10.76667794,13.2265625,4.0078125,-20.625,-45.8125,-19.79473877,104.8572388,676.2910156,-1.007141113,-2.3046875,19.86694336,678.5957031,3.651535034,-0.1460952759,-37.30847168,-25.40481567
47,10.00375097,30.58790689,99.10172319,138.56667679,-13.13027481,21.72078249,-1.757739496,10.80025319,12.953125,4.05234375,-20.390625,-45.2875,-20.36373901,104.8728943,676.2910156,-1.019012451,-2.60546875,19.86380005,678.8964844,3.842941284,-0.2686538696,-37.45397949,-25.33242798
48,9.987889565,30.58546462,99.12526698,138.56774934,-13.13925777,21.72562599,-1.766576731,10.83382843,12.6796875,4.096875,-20.15625,-44.7625,-19.78933716,104.2287445,677.1777344,-1.006637573,-2.32421875,19.86343384,679.5019531,3.669113159,-0.4485855103,-37.74694824,-25.36795044
49,9.972028159,30.58302235,99.14881077,138.56882189,-13.14824074,21.73046949,-1.775413966,10.86740368,12.40625,4.14140625,-19.921875,-44.2375,-19.76574707,103.6136932,677.9082031,-1.006637573,-2.32421875,19.83984375,680.2324219,3.669113159,-0.4485855103,-37.69543457,-25.37246704
50,9.956166752,30.58058009,99.17235457,138.56989443,-13.1572237,21.73531298,-1.784251201,10.90097892,12.1328125,4.1859375,-19.6875,-43.7125,-19.77703857,104.2241364,678.6347656,-1.006484985,-2.64453125,19.86212158,681.2792969,3.472579956,-0.2967300415,-37.48010254,-25.23587036
51,9.940305345,30.57813782,99.19589836,138.57096698,-13.16620666,21.74015648,-1.793088436,10.93455417,11.859375,4.230468748,-19.453125,-43.1875,-19.730896,103.8178253,678.9433594,-0.6002044678,-2.3359375,19.86065674,681.2792969,3.721603394,-0.1429214478,-37.77111816,-25.09048462
52,9.925312556,30.57638199,99.21910084,138.5714023,-13.17469937,21.74568541,-1.801401046,10.96726444,11.6296875,3.990624998,-19.25,-43.00625,-19.74139404,105.0712891,679.2578125,-0.600189209,-2.64453125,19.87011719,681.9023438,3.913986206,0.004783630371,-37.76574707,-25.16690063
53,9.910319767,30.57462615,99.24230332,138.57183762,-13.18319208,21.75121433,-1.809713657,10.99997471,11.4,3.750781248,-19.046875,-42.825,-19.7722168,104.0233002,678.6289063,-0.1898040771,-3.267578125,19.87600708,681.8964844,3.935958862,-0.3045425415,-38.0567627,-25.05679321
54,9.895326977,30.57287031,99.2655058,138.57227294,-13.19168478,21.75674326,-1.818026267,11.03268497,11.1703125,3.510937498,-18.84375,-42.64375,-18.76098633,104.0644226,678.9609375,-0.2017822266,-2.630859375,19.42837524,681.5917969,3.504318237,-0.3306655884,-37.93469238,-24.98403931
55,9.880334188,30.57111447,99.28870828,138.57270826,-13.20017749,21.76227219,-1.826338878,11.06539524,10.940625,3.271093748,-18.640625,-42.4625,-19.30511475,105.1008911,679.2558594,-0.6006774902,-2.33984375,19.42105103,681.5957031,3.71257019,-0.4476089478,-37.93518066,-24.94888306
56,9.865341399,30.56935863,99.31191076,138.57314358,-13.20867019,21.76780111,-1.834651488,11.09810551,10.7109375,3.031249999,-18.4375,-42.28125,-19.2940979,105.1007385,678.9375,-0.6005249023,-2.658203125,19.42105103,681.5957031,3.516036987,-0.295753479,-37.93518066,-24.94888306
57,9.851288729,30.56819275,99.33471825,138.57295507999999,-13.21662851,21.7740305,-1.842392435,11.12993741,10.4828125,2.885937499,-18.25,-42.04375,-19.77655029,104.0217743,678.9609375,-0.190322876,-2.630859375,19.8805542,681.5917969,3.53263855,-0.2974624634,-37.90881348,-24.98391724
58,9.837236059,30.56702687,99.35752574,138.57276657,-13.22458683,21.78025989,-1.850133382,11.16176931,10.2546875,2.740624999,-18.0625,-41.80625,-19.64831543,104.0437775,679.7304688,-0.201461792,-2.30859375,20.31854248,682.0390625,3.709884644,-0.1778335571,-37.97351074,-24.73806763
59,9.823183389,30.56586099,99.38033323,138.57257807,-13.23254514,21.78648927,-1.857874329,11.19360121,10.0265625,2.595312499,-17.875,-41.56875,-19.65078735,104.6888733,679.2988281,-0.2019348145,-2.3125,20.30715942,681.6113281,3.70085144,-0.4825210571,-38.18225098,-24.80569458
60,9.809130719,30.56469511,99.40314072,138.57238956,-13.24050346,21.79271866,-1.865615275,11.22543311,9.798437498,2.449999999,-17.6875,-41.33125,-20.64672852,104.6950378,679.6347656,-0.1901550293,-1.98828125,20.74255371,681.6230469,3.934738159,-0.2964859009,-38.16369629,-24.80801392
61,9.795078049,30.56352922,99.4259482,138.57220105,-13.24846178,21.79894805,-1.873356222,11.25726501,9.570312498,2.3046875,-17.5,-41.09375,-21.10366821,105.4836426,679.6054688,-1.006164551,-2.322265625,21.19158936,681.9277344,3.678146362,-0.1438980103,-38.28381348,-24.73562622
62,9.782044945,30.5628584,99.4483029,138.57140699,-13.25584554,21.80588657,-1.880483316,11.2882248,9.357812498,2.3140625,-17.275,-40.6625,-21.5536499,105.4997559,679.9433594,-1.006347656,-1.69140625,21.6315918,681.6347656,3.681808472,-0.4432144165,-38.11730957,-24.66506958
63,9.769011841,30.56218757,99.4706576,138.57061292,-13.2632293,21.8128251,-1.88761041,11.3191846,9.145312498,2.3234375,-17.05,-40.23125,-21.14141846,106.0950317,678.8925781,-1.006317139,-2.001953125,21.21832275,680.8945313,3.874679565,-0.295753479,-38.1895752,-24.80361938
64,9.755978737,30.56151674,99.4930123,138.56981886,-13.27061306,21.81976362,-1.894737504,11.35014439,8.932812498,2.3328125,-16.825,-39.8,-21.58169556,106.7412567,677.6777344,-1.006637573,-2.32421875,21.65579224,680.0019531,3.669113159,-0.4485855103,-38.02355957,-24.69729614
65,9.742945633,30.56084592,99.515367,138.56902479000001,-13.27799682,21.82670214,-1.901864598,11.38110418,8.720312498,2.3421875,-16.6,-39.36875,-21.58905029,106.1036835,677.6738281,-1.006637573,-2.32421875,21.66314697,679.9980469,3.669113159,-0.4485855103,-38.02258301,-24.73245239
66,9.72991253,30.56017509,99.5377217,138.56823073,-13.28538058,21.83364067,-1.908991692,11.41206398,8.507812499,2.3515625,-16.375,-38.9375,-21.16439819,105.7225952,677.3925781,-0.5964355469,-2.296875,21.21554565,679.6894531,3.685714722,-0.4502944946,-37.9005127,-24.65957642
67,9.717981775,30.55991001,99.55956387,138.56685485,-13.29215336,21.84129248,-1.915469442,11.44217354,8.349999999,2.334375,-16.175,-38.78125,-20.7472229,106.9493561,676.3691406,-0.5961151123,-1.974609375,20.80117798,678.34375,3.891281128,-0.2974624634,-37.97155762,-24.61697388
68,9.70605102,30.55964492,99.58140605,138.56547897000002,-13.29892615,21.84894428,-1.921947193,11.4722831,8.192187499,2.3171875,-15.975,-38.625,-20.69433594,106.5432434,676.0351563,-0.1900024414,-2.30859375,20.80117798,678.34375,3.738204956,-0.1446304321,-37.97155762,-24.61697388
69,9.694120265,30.55937984,99.60324822,138.56410309,-13.30569894,21.85659609,-1.928424943,11.50239266,8.034374999,2.3,-15.775,-38.46875,-20.17764282,106.9530487,675.4433594,-0.6074066162,-2.29296875,20.80599976,677.7363281,3.666427612,-0.1788101196,-37.97106934,-24.61636353
70,9.682189511,30.55911476,99.62509039,138.56272721,-13.31247172,21.8642479,-1.934902693,11.53250222,7.876562499,2.2828125,-15.575,-38.3125,-20.26443481,107.5429535,674.65625,-0.6002044678,-2.3359375,20.39419556,676.9921875,3.721603394,-0.1429214478,-38.04138184,-24.60964966
71,9.670258756,30.55884967,99.64693257,138.56135133,-13.31924451,21.87189971,-1.941380444,11.56261178,7.71875,2.265624998,-15.375,-38.15625,-20.27304077,107.5463715,674.2402344,-0.6003570557,-2.015625,20.39181519,676.2558594,3.918136597,-0.2947769165,-38.39465332,-24.63943481
72,9.65951101,30.55891104,99.66820255,138.55942302,-13.32537331,21.88026594,-1.947182742,11.59190537,7.728125,2.052148436,-15.2421875,-37.875,-20.27627563,108.1784363,673.3125,-0.6006774902,-2.33984375,20.39221191,675.6523438,3.71257019,-0.4476089478,-38.10168457,-24.60366821
73,9.648763265,30.55897241,99.68947253,138.55749471000001,-13.33150211,21.88863216,-1.952985039,11.62119896,7.7375,1.838671873,-15.109375,-37.59375,-20.30245972,107.7694092,671.9882813,-0.1904602051,-2.62109375,20.3944397,674.609375,3.922042847,-0.301612854,-38.30700684,-24.56057739
74,9.638015519,30.55903378,99.71074251,138.5555664,-13.33763092,21.89699839,-1.958787337,11.65049256,7.746875,1.625195311,-14.9765625,-37.3125,-20.30560303,107.765625,671.6855469,-0.1904602051,-2.62109375,20.39758301,674.3066406,3.922042847,-0.301612854,-38.16101074,-24.63296509
75,9.627267773,30.55909515,99.73201249,138.55363809,-13.34375972,21.90536462,-1.964589634,11.67978615,7.75625,1.411718748,-14.84375,-37.03125,-20.84921265,108.1860504,671.0605469,-0.6128997803,-2.94140625,20.40216064,674.0019531,3.689865112,-0.1158218384,-38.0135498,-24.56008911
76,9.616520028,30.55915651,99.75328247,138.55170978,-13.34988852,21.91373084,-1.970391932,11.70907974,7.765625001,1.198242185,-14.7109375,-36.75,-20.73529053,109.4295197,670.1484375,-0.6005096436,-2.966796875,20.86120605,673.1152344,3.7084198,-0.1480484009,-38.13098145,-24.27407837
77,9.607026159,30.55948067,99.77392226,138.54926317000002,-13.3553431,21.92281037,-1.97550392,11.73760175,7.839062501,0.9380249002,-14.778125,-36.34375,-20.74130249,109.4260712,669.5214844,-0.6008453369,-3.2890625,20.86437988,672.8105469,3.503097534,-0.3008804321,-37.98449707,-24.34646606
78,9.59753229,30.55980482,99.79456206,138.54681656,-13.36079769,21.93188989,-1.980615907,11.76612376,7.912500001,0.6778076151,-14.8453125,-35.9375,-21.16873169,109.4507446,669.734375,-0.6005249023,-2.658203125,21.29568481,672.3925781,3.516036987,-0.295753479,-38.17346191,-24.4515686
79,9.588038421,30.56012897,99.81520186,138.54436994,-13.36625227,21.94096942,-1.985727895,11.79464578,7.985937501,0.4175903299,-14.9125,-35.53125,-20.78463745,109.8291168,668.8222656,-1.006484985,-2.64453125,20.86972046,671.4667969,3.472579956,-0.2967300415,-38.04455566,-24.37564087
80,9.578544553,30.56045313,99.83584165,138.54192333,-13.37170685,21.95004894,-1.990839883,11.82316779,8.059375001,0.1573730448,-14.9796875,-35.125,-20.74655151,109.4206085,668.1738281,-0.6000213623,-2.986328125,20.8742981,671.1601563,3.725997925,-0.4505386353,-37.89709473,-24.30276489
81,9.569050684,30.56077728,99.85648145,138.53947672,-13.37716144,21.95912846,-1.99595187,11.8516898,8.132812501,-0.102844238,-15.046875,-34.71875,-20.75289917,109.4519958,668.0976563,-0.6243591309,-2.630859375,20.87023926,670.7285156,3.469161987,-0.2967300415,-38.1048584,-24.40567017
82,9.560864282,30.56132148,99.87643642,138.53654948,-13.38191278,21.96891863,-2.000372059,11.87949357,8.303125001,-0.06507568329,-15.0703125,-34.425,-20.76553345,110.037674,667.75,-0.6000213623,-2.986328125,20.89328003,670.7363281,3.725997925,-0.4505386353,-38.09606934,-24.37136841
83,9.552677881,30.56186568,99.8963914,138.53362224,-13.38666413,21.97870879,-2.004792247,11.90729735,8.473437501,-0.0273071286,-15.09375,-34.13125,-20.759552,110.6755524,667.4316406,-0.6003570557,-3.30859375,20.88449097,670.7402344,3.520675659,-0.6033706665,-38.38806152,-24.19094849
84,9.544491479,30.56240987,99.91634637,138.530695,-13.39141548,21.98849895,-2.009212435,11.93510112,8.643750001,0.01046142609,-15.1171875,-33.8375,-20.39520264,111.3125458,667.4804688,-0.5961151123,-3.267578125,20.45535278,670.7480469,3.494308472,-0.6060562134,-38.40563965,-24.15664673
85,9.536305078,30.56295407,99.93630135,138.52776776000002,-13.39616683,21.99828912,-2.013632623,11.9629049,8.814062501,0.04822998078,-15.140625,-33.54375,-19.95452881,111.2888184,667.1894531,-0.5961303711,-2.9375,20.02770996,670.1269531,3.292404175,-0.1465835571,-38.13122559,-24.15371704
86,9.528118676,30.56349827,99.95625633,138.52484052,-13.40091817,22.00807928,-2.018052812,11.99070867,8.984375001,0.08599853702,-15.1640625,-33.25,-19.89022827,111.9345703,667.7773438,-0.6005249023,-2.658203125,20.0171814,670.4355469,3.516036987,-0.295753479,-38.27770996,-24.04641724
87,9.521271972,30.56424268,99.97547545,138.52147179,-13.40493714,22.0185764,-2.021794917,12.0178511,9.154687501,0.31411133,-15.015625,-32.775,-19.45800781,111.9128418,667.4570313,-0.6005249023,-2.658203125,19.58496094,670.1152344,3.516036987,-0.295753479,-38.15026855,-24.11636353
88,9.514425269,30.56498709,99.99469457,138.51810307,-13.40895611,22.02907351,-2.025537023,12.04499352,9.325000001,0.542224123,-14.8671875,-32.3,-19.93710327,112.1300659,667.1796875,-0.1898193359,-2.958984375,20.04193115,670.1386719,3.743087769,-0.4522476196,-38.41442871,-23.93899536
89,9.507578565,30.5657315,100.0139137,138.51473435,-13.41297508,22.03957063,-2.029279129,12.07213595,9.495312501,0.7703369159,-14.71875,-31.825,-20.51977539,113.5926056,668.2558594,-1.018051147,-2.623046875,20.03552246,670.8789063,3.869552612,-0.266456604,-38.3536377,-23.72854614
