Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,1.016191912,10.76721102,1.914369121,14.64589268,-6.162486874,81.24347299,27.01048296,120.39309735,4.678515824668706,122.2362916207951,-0.2491263033639144,-0.21820846075433234,-21.29703840100351,-1.6015619158712031,50.9125,-31.134375,-16.253125,-51.00625
1,0.9806331543,10.7545952,1.935440939,14.64237993,-6.163473786,81.25313638,26.9883915,120.42412375,4.6133121100917425,122.51821058783554,-0.30758566401630993,-0.2564347604485219,-21.345247437720616,-1.608889188918807,52.4875,-31.35625,-16.228125,-50.7375
2,0.9450743968,10.74197938,1.956512757,14.63886718,-6.164460698,81.26279978,26.96630004,120.45515016,4.67467494393476,122.6594355283724,-0.30588298443764866,-0.30342125382262997,-21.395225712467873,-1.6164990847762484,54.0625,-31.578125,-16.203125,-50.46875
3,0.9095470277,10.72927132,1.977665097,14.63516209,-6.165593477,81.27280121,26.94323739,120.48596974,4.675297117227319,122.90047358477743,-0.2533695222562012,-0.3379311077132178,-21.446938746138116,-1.6243635362418247,55.24375,-31.9625,-16.215625,-50.5125
4,0.8740196585,10.71656325,1.998817437,14.631457,-6.166726257,81.28280264,26.92017474,120.51678932,4.73189410669385,122.95993671763506,-0.3070070432891607,-0.29253737682636766,-21.50034741886164,-1.6324531003538267,56.425,-32.346875,-16.228125,-50.55625
5,0.8384922894,10.70385519,2.019969777,14.62775191,-6.167859036,81.29280407,26.89711209,120.54760888999999,4.731018916751614,123.06081167516139,-0.3084546321440707,-0.25112555215766225,-21.55540802758563,-1.6407372111161629,57.60625,-32.73125,-16.240625,-50.6
6,0.8029649203,10.69114713,2.041122117,14.62404681,-6.168991815,81.3028055,26.87404943,120.57842847,4.7918591260618415,123.10248895684674,-0.3084546321440707,-0.25112555215766225,-21.612072339999102,-1.6491844281524077,58.7875,-33.115625,-16.253125,-50.64375
7,0.7674375511,10.67843906,2.062274457,14.62034172,-6.170124595,81.31280693,26.85098678,120.60924804999999,4.8498705212368325,123.11974388039415,-0.2527266102616378,-0.11706804281345566,-21.670287643082947,-1.657762677066993,59.96875,-33.5,-16.265625,-50.6875
8,0.7319369166,10.66568588,2.083388804,14.61646668,-6.171456356,81.32312718,26.82706555,120.63971266,4.848443672443085,123.16168663268773,-0.2527037972137275,-0.029731566428814134,-21.729996785052673,-1.6664394784773109,60.3125,-34.06875,-16.503125,-50.95625
9,0.696436282,10.65293269,2.104503152,14.61259164,-6.172788117,81.33344743,26.80314432,120.67017727000001,4.908479203533809,123.08098666666667,-0.19697162759089365,0.0175203873598369,-21.791138210121364,-1.6751821638943356,60.65625,-34.6375,-16.740625,-51.225
