Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Torso Rotation,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Rotation,Front Vertical Force,Back Vertical Force,Total Vertical Force,Torso Angular Velocity,Pelvis Angular Velocity,Arm Angular Velocity
13,-0.1040694213,65.24271882,-16.24225367,66.49607048,0.7323251311,-6.007476529,0.3733217128,-1.151275452,-6.553002505,0.2581582425,439.2558594,462.6601563,901.9160156,-0.12126420000002636,1.5782140000000222,-6.086530000004586
14,-0.1024405731,65.22444635,-16.25832924,66.48855936,0.7305675635,-6.010247935,0.373215885,-1.150745546,-6.554303992,0.2597153201,439.5839844,462.6601563,902.2441406,-0.10582779999995795,1.5570775999999564,-7.511120000003757
15,-0.1008117249,65.20617388,-16.27440481,66.48104824,0.7288099959,-6.013019341,0.3731100572,-1.15021564,-6.555605478,0.2612723977,439.9082031,462.6601563,902.5683594,-0.10582780000001346,1.557077600000012,-7.511119999989546
16,-0.09918287668,65.18790141,-16.29048037,66.47353712,0.7270524282,-6.015790747,0.3730042294,-1.149685734,-6.556906965,0.2628294753,439.8652344,461.609375,901.4746094,-0.10582780000001346,1.557077600000012,-7.511120000003757
17,-0.09755402849,65.16962894,-16.30655594,66.46602601,0.7252948606,-6.018562153,0.3728984016,-1.149155828,-6.558208451,0.2643865528,440.5488281,461.3046875,901.8535156,-0.10582780000001346,1.5570775000000037,-7.511110000010035
18,-0.0959251803,65.15135647,-16.32263151,66.45851489,0.7235372929,-6.021333558,0.3727925738,-1.148625922,-6.559509938,0.2659436304,440.8769531,461.3183594,902.1953125,-0.10582779999995795,1.557077600000012,-7.511119999989546
19,-0.09432945704,65.13111069,-16.34038401,66.44965116,0.7216504554,-6.024076503,0.3727043972,-1.148016848,-6.560904679,0.2674834595,441.15625,461.3046875,902.4609375,-0.08817660000004501,1.5398291000000008,-8.863730000001624
20,-0.09273373378,65.11086491,-16.35813652,66.44078744,0.7197636179,-6.026819448,0.3726162207,-1.147407775,-6.562299421,0.2690232886,441.15625,461.3007813,902.4570313,-0.08817649999998123,1.5398291000000008,-8.863720000007902
21,-0.09113801052,65.09061913,-16.37588902,66.43192372,0.7178767804,-6.029562393,0.3725280441,-1.146798701,-6.563694162,0.2705631177,441.8144531,460.5664063,902.3808594,-0.0881765999999895,1.5398291000000008,-8.863719999993691
22,-0.08954228726,65.07037336,-16.39364152,66.42306,0.7159899428,-6.032305338,0.3724398675,-1.146189628,-6.565088904,0.2721029467,442.1542969,460.2578125,902.4121094,-0.0881765999999895,1.5398289999999926,-8.863719999993691
23,-0.087946564,65.05012758,-16.41139403,66.41419628,0.7141031053,-6.035048282,0.3723516909,-1.145580554,-6.566483645,0.2736427758,442.1542969,460.2636719,902.4179688,-0.08817660000004501,1.5398291000000008,-8.863720000007902
24,-0.08637793633,65.02772297,-16.43092118,66.40407901,0.7120976453,-6.0377804,0.372280243,-1.144893357,-6.567990655,0.2751704152,442.1660156,460.2636719,902.4296875,-0.0714478999999657,1.5276394000000026,-10.11726999999496
25,-0.08480930865,65.00531837,-16.45044832,66.39396175,0.7100921853,-6.040512517,0.3722087952,-1.144206159,-6.569497664,0.2766980547,442.1386719,459.6523438,901.7910156,-0.07144780000001294,1.5276394999999554,-10.117260000001238
26,-0.08324068097,64.98291376,-16.46997547,66.38384448,0.7080867253,-6.043244635,0.3721373473,-1.143518962,-6.571004674,0.2782256941,442.1132813,459.21875,901.3320313,-0.07144790000002121,1.5276394000000026,-10.11727000000917
27,-0.0816720533,64.96050916,-16.48950262,66.37372722,0.7060812653,-6.045976752,0.3720658995,-1.142831765,-6.572511683,0.2797533336,442.7558594,459.3496094,902.1054688,-0.07144779999995743,1.527639500000011,-10.117259999987027
28,-0.08010342562,64.93810455,-16.50902977,66.36360995,0.7040758053,-6.048708869,0.3719944516,-1.142144567,-6.574018693,0.281280973,443.4316406,458.3046875,901.7363281,-0.07144790000002121,1.5276394000000026,-10.11727000000917
29,-0.07855263875,64.91339612,-16.5303977,66.35235833,0.7019647331,-6.051447408,0.3719358871,-1.141379805,-6.575654394,0.2828018373,443.4316406,458.0019531,901.4335938,-0.058564500000024555,1.5208643000000355,-11.25161999999591
30,-0.07700185189,64.88868768,-16.55176562,66.3411067,0.6998536609,-6.054185947,0.3718773225,-1.140615043,-6.577290095,0.2843227017,443.7519531,458.0,901.7519531,-0.05856459999997732,1.5208643999999882,-11.251630000003843
31,-0.07545106502,64.86397924,-16.57313355,66.32985508,0.6977425887,-6.056924485,0.3718187579,-1.139850281,-6.578925797,0.285843566,444.0449219,457.5800781,901.625,-0.05856459999997732,1.52086429999998,-11.25161999999591
32,-0.07390027816,64.8392708,-16.59450148,66.31860345,0.6956315165,-6.059663024,0.3717601934,-1.139085519,-6.580561498,0.2873644303,444.3847656,457.2636719,901.6484375,-0.058564500000024555,1.52086429999998,-11.251630000003843
33,-0.07234949129,64.81456237,-16.6158694,66.30735183,0.6935204443,-6.062401563,0.3717016288,-1.138320757,-6.582197199,0.2888852947,444.3613281,456.9746094,901.3359375,-0.05856459999997732,1.5208644000000437,-11.25161999999591
34,-0.0708053472,64.78745475,-16.6391088,66.2950961,0.6913183604,-6.065162399,0.3716507974,-1.137478641,-6.583974517,0.2904054865,445.0292969,456.9511719,901.9804688,-0.05083140000000652,1.5201917999999592,-12.255730000006793
35,-0.06926120312,64.76034714,-16.6623482,66.28284037,0.6891162765,-6.067923235,0.3715999659,-1.136636525,-6.585751835,0.2919256783,445.0292969,456.5195313,901.5488281,-0.050831500000014795,1.5201918000000147,-12.255729999992582
36,-0.06771705904,64.73323953,-16.6855876,66.27058464,0.6869141926,-6.070684071,0.3715491345,-1.135794409,-6.587529154,0.2934458701,445.3496094,455.9101563,901.2597656,-0.05083140000000652,1.5201918000000147,-12.255730000006793
37,-0.06617291495,64.70613191,-16.708827,66.25832891,0.6847121087,-6.073444907,0.371498303,-1.134952293,-6.589306472,0.2949660619,445.6308594,455.1738281,900.8046875,-0.050831500000014795,1.5201918000000147,-12.255729999992582
38,-0.06462877087,64.6790243,-16.7320664,66.24607318,0.6825100248,-6.076205743,0.3714474716,-1.134110177,-6.59108379,0.2964862537,445.6308594,455.1738281,900.8046875,-0.05083139999995101,1.5201917999999592,-12.255730000006793
39,-0.06308066151,64.64947411,-16.75717205,66.23294468,0.6802328272,-6.079001148,0.3713999477,-1.133190488,-6.593011221,0.298012034,445.9511719,454.8710938,900.8222656,-0.04752390000001272,1.5257803000000014,-13.128499999993437
40,-0.06153255215,64.61992392,-16.78227771,66.21981619,0.6779556295,-6.081796553,0.3713524239,-1.1322708,-6.594938652,0.2995378143,446.2910156,454.1269531,900.4179688,-0.047523800000004446,1.5257803000000014,-13.128489999999715
41,-0.05998444279,64.59037373,-16.80738337,66.20668769,0.6756784318,-6.084591958,0.3713049,-1.131351112,-6.596866082,0.3010635945,446.5839844,454.1269531,900.7109375,-0.04752390000001272,1.5257801999999931,-13.128500000007648
42,-0.05843633343,64.56082354,-16.83248903,66.19355919,0.6734012342,-6.087387363,0.3712573762,-1.130431424,-6.598793513,0.3025893748,447.2597656,453.8261719,901.0859375,-0.047523800000004446,1.5257803000000014,-13.128499999993437
43,-0.05688822407,64.53127336,-16.85759468,66.1804307,0.6711240365,-6.090182768,0.3712098523,-1.129511736,-6.600720944,0.3041151551,447.578125,452.7871094,900.3652344,-0.04752390000001272,1.5257803000000014,-13.128489999999715
44,-0.05532782389,64.49928802,-16.88452684,66.16655293,0.6687885133,-6.093019167,0.3711625213,-1.128513558,-6.602803438,0.3056517781,448.2011719,453.0898438,901.2910156,-0.0473309999999838,1.5366230000000147,-13.877770000007672
45,-0.05376742371,64.46730269,-16.911459,66.15267516,0.6664529901,-6.095855566,0.3711151902,-1.127515381,-6.604885931,0.307188401,447.8925781,452.796875,900.6894531,-0.04733109999999208,1.5366229000000065,-13.877769999993461
46,-0.05220702354,64.43531736,-16.93839116,66.13879739,0.6641174669,-6.098691965,0.3710678591,-1.126517204,-6.606968425,0.3087250239,448.5390625,451.7539063,900.2929688,-0.04733109999999208,1.5366229000000065,-13.877770000007672
47,-0.05064662336,64.40333203,-16.96532332,66.12491963,0.6617819437,-6.101528365,0.371020528,-1.125519026,-6.609050918,0.3102616469,448.1777344,451.7539063,899.9316406,-0.04733109999999208,1.5366230000000147,-13.87775999999974
48,-0.04908622318,64.37134669,-16.99225548,66.11104186,0.6594464205,-6.104364764,0.370973197,-1.124520849,-6.611133412,0.3117982698,448.8457031,450.4042969,899.25,-0.047331000000039314,1.5366229000000065,-13.877769999993461
49,-0.04750603398,64.33697857,-17.02094531,66.09652344,0.6570687477,-6.107242388,0.3709231399,-1.12344259,-6.613372549,0.3133503136,449.1660156,450.0859375,899.2519531,-0.05005710000000052,1.5520437999999581,-14.518420000001697
50,-0.04592584478,64.30261045,-17.04963514,66.08200503,0.6546910749,-6.110120013,0.3708730828,-1.122364331,-6.615611686,0.3149023573,449.8027344,450.0859375,899.8886719,-0.05005710000000052,1.5520437000000054,-14.518409999993764
51,-0.04434565558,64.26824233,-17.07832497,66.06748661,0.6523134021,-6.112997637,0.3708230258,-1.121286072,-6.617850824,0.316454401,450.4453125,448.7402344,899.1855469,-0.05005699999999225,1.5520437000000054,-14.518420000001697
52,-0.04276546638,64.23387421,-17.1070148,66.05296819,0.6499357293,-6.115875261,0.3707729687,-1.120207813,-6.620089961,0.3180064448,451.09375,448.4335938,899.5273438,-0.05005710000000052,1.5520438000000136,-14.518420000001697
53,-0.04118527718,64.19950609,-17.13570463,66.03844978,0.6475580565,-6.118752886,0.3707229117,-1.119129554,-6.622329098,0.3195584885,451.09375,448.1289063,899.2226563,-0.05005699999999225,1.5520437000000054,-14.518410000007975
54,-0.03957810767,64.16284287,-17.1660626,66.0233816,0.6451521629,-6.121667954,0.3706659188,-1.117968662,-6.624723391,0.3211289296,451.7402344,448.1289063,899.8691406,-0.056992899999996904,1.5704410999999863,-15.068180000000098
55,-0.03797093816,64.12617965,-17.19642058,66.00831342,0.6427462694,-6.124583022,0.370608926,-1.11680777,-6.627117683,0.3226993706,452.046875,447.3808594,899.4277344,-0.05699279999998863,1.570440999999978,-15.068180000000098
56,-0.03636376864,64.08951643,-17.22677855,65.99324524,0.6403403758,-6.12749809,0.3705519331,-1.115646878,-6.629511975,0.3242698117,452.3691406,447.3808594,899.75,-0.056992899999996904,1.5704411000000418,-15.068180000000098
57,-0.03475659913,64.05285321,-17.25713653,65.97817707,0.6379344823,-6.130413158,0.3704949403,-1.114485987,-6.631906267,0.3258402528,453.2988281,447.0820313,900.3808594,-0.05699279999998863,1.5704410999999863,-15.068169999992165
58,-0.03314942962,64.01618999,-17.2874945,65.96310889,0.6355285887,-6.133328226,0.3704379474,-1.113325095,-6.634300559,0.3274106938,453.3164063,446.7675781,900.0839844,-0.056992899999996904,1.570440999999978,-15.068180000000098
59,-0.03150873642,63.97734715,-17.31941785,65.94756412,0.6331048798,-6.136275935,0.3703680235,-1.112078245,-6.636847531,0.3290000887,453.6660156,445.7363281,899.4023438,-0.06992390000004622,1.5893949000000407,-15.544770000005315
60,-0.02986804322,63.93850431,-17.3513412,65.93201936,0.6306811709,-6.139223643,0.3702980997,-1.110831395,-6.639394503,0.3305894835,453.9453125,445.4257813,899.3710938,-0.06992379999998244,1.589394799999977,-15.544759999997382
61,-0.02822735002,63.89966147,-17.38326455,65.9164746,0.628257462,-6.142171352,0.3702281758,-1.109584545,-6.641941475,0.3321788783,454.2675781,445.4335938,899.7011719,-0.06992389999999071,1.589394799999977,-15.544759999997382
62,-0.02658665682,63.86081863,-17.4151879,65.90092983,0.625833753,-6.145119061,0.370158252,-1.108337695,-6.644488447,0.3337682732,454.9238281,444.6953125,899.6191406,-0.06992379999998244,1.5893949000000407,-15.544770000005315
63,-0.02494596361,63.82197579,-17.44711125,65.88538507,0.6234100441,-6.148066769,0.3700883281,-1.107090845,-6.647035418,0.335357668,454.9160156,444.3925781,899.3085938,-0.06992390000004622,1.589394799999977,-15.544759999997382
64,-0.02326509948,63.78108567,-17.48049276,65.8694222,0.6209746474,-6.151044071,0.3699972202,-1.105754509,-6.649732,0.3369644735,454.9160156,444.0742188,898.9902344,-0.09110789999999813,1.6068054999999748,-15.962869999995632
65,-0.02158423535,63.74019554,-17.51387427,65.85345934,0.6185392507,-6.154021372,0.3699061124,-1.104418173,-6.652428582,0.3385712789,455.234375,443.6425781,898.8769531,-0.09110779999998986,1.606805400000022,-15.96286000000191
66,-0.01990337122,63.69930541,-17.54725577,65.83749647,0.616103854,-6.156998674,0.3698150045,-1.103081837,-6.655125163,0.3401780844,456.2304688,443.046875,899.2773438,-0.09110789999999813,1.6068055000000303,-15.962869999995632
67,-0.01822250708,63.65841529,-17.58063728,65.82153361,0.6136684573,-6.159975975,0.3697238967,-1.1017455,-6.657821745,0.3417848899,456.2050781,442.1816406,898.3867188,-0.09110779999998986,1.6068054999999748,-15.96286000000191
68,-0.01654164295,63.61752516,-17.61401878,65.80557074,0.6112330606,-6.162953276,0.3696327888,-1.100409164,-6.660518326,0.3433916953,456.1894531,441.8769531,898.0664063,-0.09110789999999813,1.606805400000022,-15.962870000009843
69,-0.01481450378,63.57472764,-17.64875385,65.7892395,0.6087872483,-6.1659611,0.3695094337,-1.09898014,-6.663361381,0.3450110962,456.8320313,441.2675781,898.0996094,-0.12335509999999994,1.6194008999999565,-16.331239999999525
70,-0.01308736461,63.53193011,-17.68348891,65.77290825,0.6063414361,-6.168968923,0.3693860786,-1.097551116,-6.666204435,0.346630497,457.4863281,440.9570313,898.4433594,-0.12335509999999994,1.6194008000000037,-16.331249999993247
71,-0.01136022544,63.48913259,-17.71822397,65.75657701,0.6038956238,-6.171976747,0.3692627235,-1.096122092,-6.669047489,0.3482498979,457.7675781,440.9570313,898.7246094,-0.12335509999999994,1.619400900000012,-16.331239999999525
72,-0.009633086266,63.44633507,-17.75295903,65.74024576,0.6014498116,-6.17498457,0.3691393684,-1.094693068,-6.671890544,0.3498692987,458.0957031,440.6523438,898.7480469,-0.12335509999999994,1.6194008000000037,-16.331250000007458
73,-0.007905947094,63.40353754,-17.78769409,65.72391452,0.5990039993,-6.177992394,0.3690160133,-1.093264043,-6.674733598,0.3514886996,458.4277344,439.2949219,897.7226563,-0.12335509999999994,1.619400900000012,-16.331239999999525
74,-0.006127278868,63.35897216,-17.82368608,65.70726425,0.5965446206,-6.181036343,0.3688469926,-1.091740023,-6.677720981,0.3531127424,458.4140625,439.2988281,897.7128906,-0.16902070000002212,1.624042800000003,-16.650269999999523
75,-0.004348610642,63.31440677,-17.85967808,65.69061399,0.5940852418,-6.184080293,0.3686779719,-1.090216002,-6.680708364,0.3547367852,458.7597656,438.5625,897.3222656,-0.1690206999999666,1.624042800000003,-16.65025999999159
76,-0.002569942416,63.26984139,-17.89567007,65.67396372,0.5916258631,-6.187124242,0.3685089512,-1.088691981,-6.683695746,0.3563608279,459.7304688,438.2597656,897.9902344,-0.16902070000002212,1.6240426999999946,-16.650269999999523
77,-0.0007912741903,63.225276,-17.93166206,65.65731346,0.5891664844,-6.190168192,0.3683399306,-1.08716796,-6.686683129,0.3579848707,459.7304688,437.9648438,897.6953125,-0.16902060000001384,1.624042800000003,-16.6502600000058
78,0.0009873940356,63.18071061,-17.96765405,65.64066319,0.5867071057,-6.193212141,0.3681709099,-1.085643939,-6.689670512,0.3596089135,460.0449219,436.921875,896.9667969,-0.1690206999999666,1.624042800000003,-16.650269999999523
79,0.002821689459,63.13450889,-18.00481768,65.62375289,0.5842276532,-6.196301214,0.3679417282,-1.08402432,-6.692800326,0.361227458,460.0585938,435.8789063,895.9375,-0.22918170000002513,1.6185444999999854,-16.910299999992162
80,0.004655984883,63.08830717,-18.04198131,65.60684258,0.5817482007,-6.199390286,0.3677125465,-1.082404701,-6.695930141,0.3628460025,460.3945313,435.8710938,896.265625,-0.22918169999996962,1.6185444999999854,-16.910310000000095
81,0.006490280306,63.04210545,-18.07914494,65.58993228,0.5792687483,-6.202479359,0.3674833648,-1.080785083,-6.699059956,0.3644645469,460.3652344,435.2597656,895.625,-0.22918170000002513,1.6185444000000326,-16.910300000006373
82,0.00832457573,62.99590373,-18.11630858,65.57302197,0.5767892958,-6.205568432,0.3672541831,-1.079165464,-6.702189771,0.3660830914,461.3066406,434.5175781,895.8242188,-0.22918169999996962,1.6185444999999854,-16.910310000000095
83,0.01015887115,62.94970201,-18.15347221,65.55611167,0.5743098433,-6.208657504,0.3670250014,-1.077545845,-6.705319586,0.3677016359,461.9355469,434.0859375,896.0214844,-0.22918170000002513,1.6185444999999854,-16.910299999992162
84,0.01205059232,62.9019841,-18.19173362,65.53901842,0.5718013979,-6.211801934,0.3667207154,-1.075832115,-6.708590144,0.3693017948,461.9355469,433.4804688,895.4160156,-0.30428599999998696,1.6001589000000371,-17.093250000002058
85,0.01394231348,62.85426619,-18.22999504,65.52192518,0.5692929524,-6.214946364,0.3664164293,-1.074118384,-6.711860702,0.3709019537,462.2871094,433.1757813,895.4628906,-0.30428609999999523,1.6001588999999816,-17.093240000008336
86,0.01583403464,62.80654827,-18.26825646,65.50483194,0.5667845069,-6.218090794,0.3661121433,-1.072404654,-6.71513126,0.3725021127,462.625,432.7441406,895.3691406,-0.30428599999998696,1.60015899999999,-17.093239999994125
87,0.0177257558,62.75883036,-18.30651787,65.48773869,0.5642760615,-6.221235224,0.3658078573,-1.070690924,-6.718401818,0.3741022716,462.9199219,431.8242188,894.7441406,-0.30428600000004247,1.6001588999999816,-17.093250000002058
88,0.01961747696,62.71111245,-18.34477929,65.47064545,0.561767616,-6.224379654,0.3655035712,-1.068977193,-6.721672376,0.3757024305,463.2578125,431.8320313,895.0898438,-0.30428609999999523,1.6001589000000371,-17.093239999994125
89,0.02156736347,62.66198161,-18.38407752,65.45346864,0.5592191968,-6.227589161,0.3651083472,-1.067173281,-6.725082925,0.3772693165,462.9355469,431.3867188,894.3222656,-0.3952239999999718,1.5668859999999896,-17.176810000009368
90,0.02351724997,62.61285078,-18.42337574,65.43629182,0.5566707776,-6.230798669,0.3647131231,-1.065369368,-6.728493474,0.3788362025,463.2148438,430.7773438,893.9921875,-0.3952241000000356,1.5668859999999896,-17.17682000000309
91,0.02546713647,62.56371995,-18.46267397,65.41911501,0.5541223584,-6.234008176,0.364317899,-1.063565456,-6.731904023,0.3804030885,464.1933594,430.7773438,894.9707031,-0.3952240999999801,1.5668859999999896,-17.176809999995157
92,0.02741702298,62.51458911,-18.5019722,65.40193819,0.5515739393,-6.237217683,0.363922675,-1.061761544,-6.735314572,0.3819699744,464.5097656,430.171875,894.6816406,-0.39522400000002733,1.5668859000000368,-17.17682000000309
93,0.02936690948,62.46545828,-18.54127043,65.38476138,0.5490255201,-6.240427191,0.3635274509,-1.059957631,-6.738725121,0.3835368604,464.546875,429.1289063,893.6757813,-0.3952240999999801,1.5668859999999896,-17.176809999995157
94,0.03137576388,62.41500099,-18.5815553,65.36762103,0.546424375,-6.243709479,0.3630245893,-1.058070335,-6.742275271,0.3850547109,464.8417969,428.5195313,893.3613281,-0.5028616000000152,1.5178504999999731,-17.140350000005355
95,0.03338461827,62.36454371,-18.62184018,65.35048068,0.54382323,-6.246991766,0.3625217277,-1.056183039,-6.745825421,0.3865725613,465.1640625,428.5351563,893.6992188,-0.5028615999999597,1.5178504000000204,-17.140349999991145
96,0.03539347266,62.31408643,-18.66212506,65.33334032,0.5412220849,-6.250274054,0.3620188661,-1.054295743,-6.749375571,0.3880904118,465.1660156,428.1015625,893.2675781,-0.5028616000000152,1.5178504999999731,-17.140359999999077
97,0.03740232706,62.26362914,-18.70240993,65.31619997,0.5386209399,-6.253556342,0.3615160045,-1.052408447,-6.752925721,0.3896082623,464.8378906,427.4804688,892.3183594,-0.5028616000000152,1.5178505000000286,-17.140350000005355
98,0.03941118145,62.21317186,-18.74269481,65.29905962,0.5360197949,-6.25683863,0.361013143,-1.050521151,-6.756475871,0.3911261127,464.8378906,427.1757813,892.0136719,-0.502861500000007,1.5178503999999648,-17.140350000005355
99,0.04147813325,62.16146252,-18.78392245,65.28208923,0.5333521887,-6.26019782,0.3603867706,-1.04855995,-6.760166442,0.3925782043,465.7695313,426.8769531,892.6464844,-0.6263723999999637,1.4520916000000383,-16.970389999997337
100,0.04354508505,62.10975318,-18.82515009,65.26511883,0.5306845826,-6.263557011,0.3597603981,-1.046598748,-6.763857013,0.3940302958,465.7695313,426.8769531,892.6464844,-0.6263725000000275,1.4520914999999746,-16.97039999999106
101,0.04561203686,62.05804385,-18.86637773,65.24814844,0.5280169764,-6.266916202,0.3591340257,-1.044637546,-6.767547584,0.3954823874,465.796875,426.4316406,892.2285156,-0.6263723999999637,1.4520916000000383,-16.970390000011548
102,0.04767898866,62.00633451,-18.90760537,65.23117805,0.5253493703,-6.270275392,0.3585076533,-1.042676345,-6.771238154,0.396934479,466.1171875,425.4003906,891.5175781,-0.6263724000000193,1.4520915999999828,-16.970389999997337
103,0.04974594046,61.95462517,-18.94883301,65.21420766,0.5226817642,-6.273634583,0.3578812809,-1.040715143,-6.774928725,0.3983865705,466.1113281,424.7773438,890.8886719,-0.6263724000000193,1.4520914999999746,-16.970389999997337
104,0.05186785739,61.90173202,-18.99096052,65.19754578,0.5199338296,-6.277069789,0.3571182747,-1.038691773,-6.778762454,0.3997565221,466.1113281,424.46875,890.5800781,-0.7630061999999715,1.36995160000003,-16.661880000000906
105,0.05398977432,61.84883886,-19.03308804,65.1808839,0.5171858951,-6.280504994,0.3563552685,-1.036668403,-6.782596183,0.4011264736,466.7617188,423.8554688,890.6171875,-0.7630062000000271,1.3699514999999662,-16.661880000000906
106,0.05611169124,61.7959457,-19.07521555,65.16422202,0.5144379606,-6.2839402,0.3555922623,-1.034645034,-6.786429912,0.4024964252,466.7363281,423.5507813,890.2871094,-0.7630061999999715,1.36995160000003,-16.661880000000906
107,0.05823360817,61.74305254,-19.11734306,65.14756013,0.5116900261,-6.287375405,0.3548292561,-1.032621664,-6.790263641,0.4038663767,467.0546875,423.1191406,890.1738281,-0.7630062000000271,1.3699514999999662,-16.661889999994628
108,0.0603555251,61.69015938,-19.15947058,65.13089825,0.5089420915,-6.290810611,0.35406625,-1.030598294,-6.794097369,0.4052363283,467.6777344,422.078125,889.7558594,-0.7630060999999633,1.36995160000003,-16.661880000000906
109,0.0625271961,61.63615439,-19.20245024,65.11467786,0.5060998615,-6.294316075,0.3531568841,-1.028526086,-6.798078412,0.406508953,468.0234375,421.7890625,889.8125,-0.9093659000000143,1.2726247000000024,-16.22039000000086
110,0.06469886711,61.58214939,-19.2454299,65.09845746,0.5032576314,-6.297821539,0.3522475183,-1.026453878,-6.802059455,0.4077815777,468.3457031,421.4648438,889.8105469,-0.909365800000006,1.2726247000000024,-16.220399999994584
111,0.06687053812,61.5281444,-19.28840956,65.08223707,0.5004154013,-6.301327004,0.3513381524,-1.024381669,-6.806040498,0.4090542025,467.9824219,420.8554688,888.8378906,-0.9093659000000143,1.2726248000000107,-16.22039000000086
112,0.06904220913,61.47413941,-19.33138922,65.06601667,0.4975731712,-6.304832468,0.3504287866,-1.022309461,-6.81002154,0.4103268272,468.6699219,420.4140625,889.0839844,-0.909365800000006,1.2726247000000024,-16.220400000008794
113,0.07121388014,61.42013441,-19.37436888,65.04979628,0.4947309411,-6.308337932,0.3495194207,-1.020237253,-6.814002583,0.411599452,468.6699219,420.1113281,888.78125,-0.9093658999999588,1.2726247999999551,-16.22039000000086
114,0.07342806525,61.36510152,-19.41814514,65.03413426,0.4917799382,-6.311904959,0.3484568418,-1.018129917,-6.818137133,0.4127603217,469.6210938,419.1992188,888.8203125,-1.0625789000000552,1.1608697000000112,-15.662019999993504
115,0.07564225036,61.31006863,-19.4619214,65.01847225,0.4888289354,-6.315471986,0.3473942629,-1.016022581,-6.822271682,0.4139211915,469.2851563,418.7519531,888.0371094,-1.0625788999999997,1.1608698000000195,-15.662009999999782
116,0.07785643546,61.25503574,-19.50569766,65.00281024,0.4858779326,-6.319039013,0.346331684,-1.013915245,-6.826406231,0.4150820613,469.2851563,418.4453125,887.7304688,-1.0625788999999997,1.1608698000000195,-15.662009999999782
