Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,7.960526777,-3.958938688,11.7648563,14.94966788,0.2062893781,88.07533715,-135.7704899,131.53098309,-1.0252414318442153,100.170598001198,-0.11434510650819173,-0.8251166493269019,-14.363087282732353,0.7343822860943696,6.428124998,8.414062502,-14.534375,-0.07568359331
1,7.972616257,-3.960115521,11.76603248,14.95007968,0.2078244494,88.12014233,-136.5724374,131.56721919,-1.025090699160335,100.1703927509274,-0.11434510650819173,-0.8251166493269019,-14.394879145527211,0.7201264201270723,6.114062498,8.796875002,-14.6390625,0.00659179731
2,7.984705737,-3.961292354,11.76720866,14.95049147,0.2093595207,88.1649475,-137.374385,131.6034553,-1.0258603975535168,100.17100850173924,-0.1143290712191431,-0.8587781245730739,-14.42646807332817,0.7059136913238018,5.799999998,9.179687502,-14.74375,0.08886718794
3,7.996795218,-3.962469187,11.76838484,14.95090327,0.210894592,88.20975268,-138.1763326,131.6396914,-1.0251997397984385,100.10696959761236,-0.11426492964259065,-0.8953131403890412,-14.457752219968555,0.6917595785084855,5.485937498,9.562500002,-14.8484375,0.1711425786
4,8.008884698,-3.963646021,11.76956103,14.95131507,0.2124296633,88.25455786,-138.9782802,131.67592751,-1.024160647035951,100.1517147345965,-0.07040014042056811,-0.8969551635717813,-14.48862976886217,0.6776799274494113,5.171875001,9.945312503,-14.953125,0.2534179692
5,8.021382464,-3.964289365,11.77053476,14.95201895,0.2136103478,88.29501179,-139.7887153,131.71179672,-0.9784020790903455,100.15335675777924,-0.11302539455846654,-0.8614464122450266,-14.51899949366438,0.663691084327159,5.278906251,10.48125,-14.9015625,0.3361328129
6,8.033880231,-3.96493271,11.77150849,14.95272284,0.2147910322,88.33546571,-140.5991504,131.74766592999998,-1.0721994461784208,100.22971083577666,-0.11306067236251668,-0.8953131403890412,-14.54876132098588,0.6498100198427941,5.385937501,11.0171875,-14.85,0.4188476567
7,8.046377998,-3.965576055,11.77248222,14.95342672,0.2159717167,88.37591964,-141.4095854,131.78353514,-1.0760928371007914,100.35696763243902,-0.15572441144634655,-0.8938763701041436,-14.577816891470524,0.6360544396049155,5.492968751,11.553125,-14.7984375,0.5015625004
8,8.058875765,-3.9662194,11.77345596,14.9541306,0.2171524011,88.41637357,-142.2200205,131.81940436,-1.0756662957007894,100.40232852023499,-0.15694310056012692,-0.9938345313534473,-14.606070115438746,0.6224428769724796,5.600000001,12.0890625,-14.746875,0.5842773442
9,8.071373532,-3.966862745,11.77442969,14.95483449,0.2183330856,88.45682749,-143.0304556,131.85527357,-1.1215403186313144,100.57371469256071,-0.156890183801507,-1.0283170181909895,-14.633427719157368,0.6089947653497639,5.70703125,12.625,-14.6953125,0.6669921883
