Time,Hip/Shoulder Separation,Pelvis Forward Tilt,Pelvis Lateral Tilt,Torso Forward Tilt,Torso Lateral Tilt,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Back Force Y,Back Force Z,Front Force Y,Front Force Z,Back Torque,Front Torque,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity
0,4.076459293,-3.991443026,10.24257729,14.14439417,-0.1626807278,94.3297259,-88.45095094,133.47443246,0.7702748709480123,133.8130203058104,-0.3869189236833163,-0.3143051308188923,-13.770303144511319,0.4231162475758893,3.472656251,21.465625,-8.275,-10.5453125
1,4.078732293,-4.00027673,10.25554185,14.13863915,-0.1611851436,94.38267494,-88.45387956,133.47532271,0.7696526981991165,133.8544321304791,-0.4438000392796466,-0.222986748216106,-13.812890811696214,0.40299942250417387,3.154296876,21.5625,-8.1328125,-10.6171875
2,4.080992463,-4.009235354,10.26762542,14.13314885,-0.1601303835,94.43181714,-88.45294063,133.47670115,0.7135036725790009,133.99486068637444,-0.3885552383282365,-0.26970778117567107,-13.856569633123401,0.3830969899100069,3.06015625,21.68125,-8.1703125,-10.6375
3,4.083252633,-4.018193978,10.27970899,14.12765856,-0.1590756234,94.48095934,-88.4520017,133.47807959,0.7128814998301054,134.0365379680598,-0.3868712237852531,-0.2734242269792729,-13.901310218587195,0.363477742422138,2.966015625,21.8,-8.2078125,-10.6578125
4,4.085512804,-4.027152602,10.29179256,14.12216826,-0.1580208633,94.53010154,-88.45106277,133.47945804,0.6507969452939177,134.0779497927285,-0.38843080380564055,-0.27315876656472987,-13.94708068213438,0.3442096443971082,2.871875,21.91875,-8.2453125,-10.678125
5,4.087772974,-4.036111226,10.30387613,14.11667796,-0.1569661032,94.57924374,-88.45012384,133.48083648,0.6486857054706083,134.2619138702005,-0.44530984546381247,-0.22404858987427795,-13.993846623634065,0.3253593872473513,2.777734375,22.0375,-8.2828125,-10.6984375
6,4.090033144,-4.045069851,10.3159597,14.11118766,-0.1559113432,94.62838594,-88.44918491,133.48221492,0.6475118727828746,134.24439347604485,-0.4993766657152565,-0.23148148148148145,-14.041571123581607,0.3069919547672469,2.68359375,22.15625,-8.3203125,-10.71875
7,4.092348936,-4.054063542,10.32727691,14.10604996,-0.1553526286,94.67333909,-88.44582425,133.48396415,0.6475118727828746,134.24439347604485,-0.4993331136935101,-0.1876805130818892,-14.090214753636,0.28917020281643663,2.869531249,21.871875,-8.512499999,-10.6421875
8,4.094664729,-4.063057233,10.33859413,14.10091226,-0.154793914,94.71829224,-88.44246358,133.48571338,0.585427318246687,134.28607075773022,-0.49888514916751614,-0.1783893985728848,-14.139735604727306,0.2719544571527952,3.055468749,21.5875,-8.704687499,-10.565625
9,4.096980521,-4.072050924,10.34991134,14.09577455,-0.1542351995,94.76324539,-88.43910291,133.48746260000001,0.645894223309548,134.28660168535507,-0.5545903581379544,-0.13830487597689434,-14.190089333941685,0.2554021325554807,3.241406249,21.303125,-8.896874999,-10.4890625
