	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yugeun_001.c3d
7	7.00000	0.02400	117.62780	113.50380	55.34536	-29.75738	-16.09556	-73.15701	24.97740	39.49298	-38.36770	-10.00107	4.34570	6.74091	-2.82826	-0.97830	19.30989	184.39639	94.90363	-313.06772	21.81404	69.81671	-108.24717	0.34200	0.37465	0.27496	0.37551	
8	8.00000	0.02800	118.24841	113.94813	54.49782	-30.02004	-16.44229	-73.09167	24.96520	39.28901	-38.15442	-10.57572	4.64974	6.64475	-2.73605	33.56102	26.11661	115.14378	110.97009	-250.17813	9.27416	82.82485	-169.47270	0.34136	0.37373	0.33590	0.44838	
9	9.00000	0.03200	118.54027	114.39170	54.55199	-29.94513	-17.41027	-73.41201	25.02801	39.79813	-38.01867	-11.29489	4.73605	6.63577	-2.90266	11.10628	-7.14691	56.76018	73.53951	-240.34636	38.50286	117.03696	-178.46146	0.34044	0.37264	0.43048	0.61721	
10	10.00000	0.03600	118.70124	114.53761	54.63178	-29.86802	-18.48132	-73.71327	25.26011	40.16033	-37.55825	-11.95896	5.01691	6.56024	-2.88974	-16.85258	-19.08716	45.01801	42.38559	-245.48428	17.90507	147.49153	-180.60440	0.33960	0.37141	0.44719	0.66559	
11	11.00000	0.04000	118.89900	114.73106	55.12274	-29.87993	-19.86858	-74.47343	25.56511	40.89986	-37.07883	-12.66615	5.05205	6.53730	-2.92269	-38.66670	-27.38055	57.16245	31.04867	-225.47929	14.15649	128.54915	-170.37326	0.33865	0.37010	0.44592	0.62703	
12	12.00000	0.04400	119.15961	114.78603	55.79748	-29.85919	-21.29532	-75.41197	25.88343	41.80544	-36.66282	-13.28452	4.99336	6.57811	-2.79911	-61.97145	-5.59730	85.58308	16.83871	-145.82933	-15.88216	110.77549	-130.00867	0.33786	0.36889	0.45529	0.48035	
13	13.00000	0.04800	119.59619	114.86562	55.55148	-29.70674	-21.40771	-76.15249	25.55211	42.28662	-36.24692	-13.74097	5.49213	6.53243	-2.48873	-48.96308	-6.58825	94.75851	4.52029	-63.59179	7.49160	91.43307	-115.31761	0.33734	0.36794	0.50198	0.34503	
14	14.00000	0.05200	119.91656	114.82153	56.19411	-30.11723	-22.14753	-76.64775	25.84267	42.97793	-35.97638	-14.22134	5.45469	6.53772	-2.47547	-28.42554	13.48209	82.20214	-18.99904	-67.52856	42.69110	93.23176	-147.85312	0.33687	0.36716	0.60419	0.27854	
15	15.00000	0.05600	120.25033	114.71550	56.20837	-30.64297	-22.51652	-77.04582	26.53101	43.43461	-35.60022	-14.90386	5.43368	6.61351	-2.13885	-10.36748	24.14440	99.48026	2.51871	-73.07504	78.19089	97.92361	-174.38414	0.33579	0.36647	0.68396	0.16889	
16	16.00000	0.06000	120.71518	114.83276	56.22694	-30.93879	-22.76173	-76.95402	26.85760	43.87697	-35.34163	-15.61262	5.51104	6.55264	-2.17735	-14.37261	-1.01099	100.37073	31.92522	8.17903	130.43097	77.56898	-138.60069	0.33477	0.36565	0.72198	0.01258	
17	17.00000	0.06400	121.02933	114.96778	56.18277	-31.28193	-22.42838	-77.23386	26.82905	44.64565	-35.06681	-15.98785	5.78016	6.55017	-2.04230	-14.59663	-22.51210	54.03983	33.72984	45.82637	157.46550	68.68698	-137.81392	0.33451	0.36449	0.71076	0.03699	
18	18.00000	0.06800	121.15579	115.10359	56.35513	-31.35498	-22.50517	-77.00557	27.08616	45.18277	-34.77725	-16.68226	5.89269	6.46721	-2.25935	-36.44141	30.04711	20.50723	30.45821	-20.67625	80.19210	46.61002	-154.16745	0.33360	0.36349	0.56388	0.13987	
19	19.00000	0.07200	121.19600	115.22855	56.42509	-32.00397	-22.79928	-77.32462	28.23883	45.37109	-34.60993	-17.27047	5.56184	6.44972	-1.50566	-19.60095	9.76861	13.50465	55.10312	23.79486	53.22894	57.34895	-188.39365	0.33288	0.36268	0.39237	0.26961	
20	20.00000	0.07600	121.25944	115.54310	56.86665	-32.18264	-22.74909	-77.16032	28.29637	45.74310	-34.17521	-18.25544	5.67798	6.57918	-2.00526	-10.21940	-40.66683	21.99629	66.44313	76.07097	54.86384	77.00137	-225.03606	0.33185	0.36251	0.31914	0.35387	
21	21.00000	0.08000	121.38058	115.75238	57.29572	-32.98405	-22.92604	-77.46894	28.86163	45.93695	-33.92957	-19.12941	5.57658	6.64805	-1.72813	-41.37933	-5.75999	13.84708	35.13597	-5.28223	16.59680	62.21032	-217.02704	0.33111	0.36257	0.37576	0.42890	
22	22.00000	0.08400	121.35448	115.82896	58.03879	-33.01245	-23.77511	-77.58553	29.03202	46.24813	-33.80850	-20.12133	5.86596	6.64609	-1.72198	-32.16956	-10.21733	2.47384	21.74738	-50.83332	61.22637	64.07558	-240.32161	0.33047	0.36264	0.47850	0.49976	
23	23.00000	0.08800	121.40767	115.91962	58.80657	-33.62461	-24.59830	-78.24802	29.25176	47.10648	-33.58206	-21.06185	5.89783	6.62790	-1.56202	46.04387	36.35141	9.31427	3.17365	-67.47296	28.49049	93.86687	-299.71561	0.32978	0.36272	0.44457	0.38962	
24	24.00000	0.09200	121.42832	115.86151	59.15959	-34.30575	-25.24990	-78.90527	29.70453	47.62786	-33.14803	-22.30679	5.98485	6.49404	-1.79614	61.39835	47.66825	5.82514	9.20889	-46.23191	7.04847	84.05646	-303.68149	0.32919	0.36272	0.32350	0.32885	
25	25.00000	0.09600	121.45592	115.98522	59.73584	-34.44925	-25.73556	-79.82045	29.71839	48.52796	-33.01974	-23.34139	6.07657	6.38255	-1.67705	-20.42105	20.60491	-2.96575	34.76648	26.82625	9.16371	30.73975	-250.73050	0.32864	0.36261	0.19325	0.28198	
26	26.00000	0.10000	121.40220	116.14279	60.09614	-34.51230	-25.80804	-80.46888	29.69929	49.05939	-33.10269	-24.25473	6.20822	6.26527	-1.48523	-51.71701	20.48975	-25.70133	36.31961	89.16151	-25.05736	40.00225	-237.46590	0.32802	0.36247	0.07469	0.18033	
27	27.00000	0.10400	121.24337	116.27224	60.40117	-35.44288	-25.57043	-81.33921	30.16704	49.64388	-32.98530	-25.26604	5.87710	6.20592	-1.09413	-60.91736	-11.52731	-40.75731	65.30257	105.29433	-10.80790	72.82442	-210.25970	0.32722	0.36265	0.02192	0.20036	
28	28.00000	0.10800	121.07610	116.67258	61.11186	-35.58652	-25.79383	-81.52009	29.99348	49.88354	-32.93867	-26.19055	5.89187	6.06321	-1.07629	-65.24236	-14.84733	-20.58371	84.45222	58.91120	3.54488	82.77866	-269.85986	0.32684	0.36254	0.06607	0.25643	
29	29.00000	0.11200	121.07968	116.94455	61.48636	-36.05791	-25.98098	-81.88172	30.20002	50.14183	-32.53996	-27.33000	5.79707	5.97302	-0.69213	-71.40209	28.54735	16.78658	46.31765	-21.28294	-17.29466	120.22399	-323.80652	0.32628	0.36259	0.16758	0.32183	
30	30.00000	0.11600	121.20477	117.04008	61.78614	-36.03162	-26.50960	-81.89790	30.44531	50.07273	-32.16516	-28.74097	5.92534	5.85066	-0.27545	-45.77248	-3.59106	30.56331	43.78735	-52.33497	19.63680	139.20662	-389.25656	0.32548	0.36248	0.24315	0.42767	
31	31.00000	0.12000	121.32362	117.29250	62.57024	-36.32360	-27.27517	-81.53284	30.67520	49.99878	-31.36158	-30.39245	5.94634	5.88209	-0.35300	-8.83064	-40.48754	72.74757	26.23692	-58.98728	53.10608	166.82079	-429.62286	0.32487	0.36270	0.28721	0.41672	
32	32.00000	0.12400	121.78913	117.24643	63.16618	-36.25975	-28.09332	-81.36731	31.15467	50.04091	-30.63389	-32.04356	5.94650	5.92492	-0.52737	30.41434	34.79144	90.11506	15.00746	-142.02539	-27.94786	198.19037	-365.79675	0.32460	0.36286	0.28773	0.35465	
33	33.00000	0.12800	122.04308	117.41222	63.35151	-36.68699	-29.04122	-81.37868	31.67323	49.64466	-29.73598	-33.50217	5.96661	5.85582	-0.31560	2.09884	65.41908	63.45702	54.48263	-178.42172	-56.71174	149.98235	-378.47845	0.32487	0.36319	0.24588	0.33738	
34	34.00000	0.13200	122.29346	117.64986	63.51952	-36.53566	-29.80479	-81.53090	31.46426	49.72594	-29.25440	-35.09038	6.31911	5.81536	-0.02562	-42.38091	-19.70401	47.53537	59.95581	-116.95099	35.42920	109.65617	-364.76346	0.32460	0.36374	0.21877	0.35240	
35	35.00000	0.13600	122.42931	117.89458	64.12720	-36.97659	-30.59807	-81.67879	31.81952	50.18324	-28.61079	-36.43562	6.04852	5.89850	-0.13161	-80.89529	-5.09451	22.70039	64.03996	-75.31483	22.10085	85.51382	-318.30087	0.32472	0.36452	0.14871	0.25959	
36	36.00000	0.14000	122.49453	118.16605	64.04343	-37.28244	-30.82658	-82.20837	31.99836	50.47934	-28.45784	-37.71067	6.07169	5.94768	0.58204	-115.86514	2.87633	25.53779	66.30798	-0.90145	-12.87872	74.84825	-311.08154	0.32476	0.36512	0.06520	0.12824	
37	37.00000	0.14400	122.64240	118.42507	64.56738	-37.22466	-30.95567	-82.14542	32.06330	50.47583	-27.93681	-38.96566	6.05756	5.89269	0.80925	-134.14119	-64.39417	18.23592	84.53951	113.72612	1.01173	85.07818	-320.91653	0.32498	0.36589	-0.03333	0.07175	
38	38.00000	0.14800	122.65730	118.83983	64.97743	-37.32225	-30.66105	-81.95740	31.82597	50.27460	-27.62246	-40.23964	6.15869	5.86104	1.13473	-104.42885	-72.34755	26.45166	60.70256	125.31652	-12.72065	107.44257	-307.66702	0.32488	0.36673	-0.02517	0.09721	
39	39.00000	0.15200	122.84810	118.90943	65.30955	-37.24158	-30.54333	-81.69534	32.01814	49.99167	-27.11810	-41.49706	6.24857	5.79503	1.06082	-43.33369	1.84624	52.28788	-0.31110	48.20040	-66.58068	142.29457	-301.63184	0.32524	0.36737	0.09748	0.08683	
40	40.00000	0.15600	123.07597	118.83736	64.88880	-37.54433	-30.20527	-82.12614	32.45839	49.88470	-26.57652	-42.71844	6.24817	5.69529	1.49206	-8.42822	12.68109	55.83155	-36.47869	31.34460	-33.33642	143.38947	-332.80740	0.32580	0.36794	0.24177	0.08016	
41	41.00000	0.16000	123.29650	118.60883	65.07479	-37.68985	-30.10621	-82.12998	32.92361	50.09131	-25.97765	-44.11858	6.18460	5.60753	1.22916	-14.79443	2.51733	54.05753	-33.99294	38.81122	20.88196	148.89523	-320.90744	0.32652	0.36852	0.35954	0.05310	
42	42.00000	0.16400	123.51274	118.56273	65.03696	-37.48332	-30.01235	-82.43722	32.86649	50.31343	-25.45895	-45.31172	6.47798	5.50726	1.62828	-12.53472	-44.50570	38.24582	5.91046	98.17832	96.71990	161.87843	-308.40549	0.32745	0.36933	0.37456	0.02269	
43	43.00000	0.16800	123.58606	118.65600	65.73048	-38.18751	-29.83977	-81.94575	33.14203	50.71104	-24.65732	-46.57662	6.29366	5.63736	0.96927	-12.58165	-61.57731	19.85536	10.68500	104.11116	110.75517	139.90184	-301.01932	0.32886	0.37010	0.37267	0.08789	
44	44.00000	0.17200	123.68582	118.64798	66.03835	-37.85002	-29.96842	-82.00438	32.94267	50.83610	-24.23201	-47.68707	6.60794	5.56324	1.22761	-26.95145	-9.42692	13.31828	4.19343	43.89112	43.75130	120.56780	-275.79010	0.33012	0.37082	0.35978	0.17485	
45	45.00000	0.17600	123.69012	118.68955	66.43112	-38.19609	-30.04061	-82.09930	33.00473	51.18970	-23.66401	-48.77051	6.56882	5.59762	1.09483	-19.93047	-74.76749	12.23732	4.47061	62.46587	100.08736	119.10965	-301.85941	0.33167	0.37126	0.35141	0.20471	
46	46.00000	0.18000	123.78687	118.68439	67.24626	-38.39295	-30.41768	-81.74409	33.39562	51.41876	-22.92414	-49.71864	6.45833	5.64161	0.77119	-39.16504	-35.10775	0.40208	-0.56096	-10.72880	23.05044	133.46027	-274.23932	0.33326	0.37183	0.25885	0.26225	
47	47.00000	0.18400	123.69180	118.68520	67.25892	-38.90934	-30.77639	-82.33053	33.62265	51.56605	-22.32286	-50.54784	6.50450	5.55975	1.10282	-64.03160	13.44043	-2.45339	13.13684	-75.22138	-67.31866	116.28492	-227.36983	0.33489	0.37227	0.12000	0.32268	
48	48.00000	0.18800	123.77637	118.78816	67.63285	-38.98407	-31.31981	-82.71009	33.85101	51.68524	-22.10123	-51.54686	6.66757	5.54549	1.35492	-92.93528	-5.99560	4.13812	50.74866	-77.06590	-65.86498	116.36518	-147.65918	0.33658	0.37274	0.02174	0.35493	
49	49.00000	0.19200	123.72919	119.09348	68.21078	-39.20764	-32.13132	-83.57549	33.82964	52.07151	-21.73036	-52.17861	6.62770	5.55513	1.77578	-97.31145	-28.09973	13.73387	59.15771	-60.27663	-35.24875	120.39142	-174.80974	0.33854	0.37361	-0.01985	0.29615	
50	50.00000	0.19600	123.88350	119.26163	68.69958	-39.33976	-32.62925	-83.78754	34.10887	52.29831	-21.14431	-53.29344	6.49751	5.54350	1.88077	-72.84639	-55.59439	55.31997	56.26542	-5.54416	22.89507	91.27850	-273.92233	0.34032	0.37432	0.00070	0.09543	
51	51.00000	0.20000	124.17321	119.54317	68.97038	-38.86277	-32.76365	-83.84781	34.07953	52.48062	-20.07594	-54.32641	6.54362	5.53913	1.89355	-45.40573	-35.11627	75.08847	86.56005	64.66971	35.99140	69.39469	-311.86139	0.34243	0.37501	0.00992	-0.10144	
52	52.00000	0.20400	124.47369	119.95408	68.68098	-38.80928	-32.09610	-83.75027	34.11068	52.55539	-19.24954	-55.56122	6.48963	5.56856	1.95382	-45.55818	-19.36386	62.74735	86.44485	126.69085	63.39431	44.94869	-339.92944	0.34427	0.37580	0.08858	-0.21277	
53	53.00000	0.20800	124.67482	120.23443	68.32315	-38.76323	-31.24569	-83.40356	34.16281	52.61993	-19.20253	-57.01249	6.50414	5.66664	2.09675	-82.56501	-6.70879	45.41733	62.65133	132.50850	62.07205	39.19013	-334.82541	0.34640	0.37635	0.15121	-0.20099	
54	54.00000	0.21200	124.83674	120.45422	68.14159	-39.01231	-30.61571	-82.84021	34.46336	52.29985	-19.28571	-58.34385	6.37028	5.58248	2.54211	-120.83801	10.24084	16.45292	64.70312	73.87471	43.23009	26.59328	-337.85785	0.34872	0.37710	0.11639	-0.01281	
55	55.00000	0.21600	124.80771	120.75434	68.46539	-39.26532	-30.76315	-82.66030	34.62680	52.35286	-19.55638	-59.77581	6.19735	5.64984	3.11597	-134.78609	-37.68198	-21.51642	93.81915	49.42355	69.19836	17.42902	-356.74362	0.35129	0.37806	0.00714	0.22045	
56	56.00000	0.22000	124.66421	121.19740	69.18897	-39.99080	-31.03132	-82.03811	34.73671	52.19330	-19.58509	-61.22905	6.02061	5.78739	3.29474	-151.85265	-93.15981	-18.87577	77.81886	50.17887	71.44708	26.07157	-371.00024	0.35399	0.37936	-0.05649	0.30828	
57	57.00000	0.22400	124.65542	121.38607	70.09182	-40.35274	-31.60980	-81.83450	34.52266	52.24505	-19.84648	-62.90027	6.13245	5.79346	3.56845	-144.13210	-26.72270	-5.32177	43.76744	-36.48468	-9.74559	28.92190	-401.37186	0.35721	0.38028	0.02666	0.27893	
58	58.00000	0.22800	124.62224	121.54832	70.57182	-41.02156	-32.37640	-82.34609	34.42455	52.36930	-19.40779	-64.48103	6.20843	5.68037	4.22316	-151.04456	-20.79679	-14.90631	24.67975	-30.55295	-7.54477	40.69379	-407.98843	0.36072	0.38127	0.12579	0.26450	
59	59.00000	0.23200	124.53521	121.58405	71.26972	-41.08341	-32.74327	-82.81470	34.03721	52.99470	-19.28915	-66.16541	6.46042	5.89024	4.61337	-156.80675	-82.00248	-29.01751	-24.35162	28.69107	50.52268	60.45359	-399.96216	0.36375	0.38192	0.22747	0.28019	
60	60.00000	0.23600	124.38841	121.34991	71.88758	-41.80496	-33.13786	-82.66990	34.57344	53.04140	-18.65889	-67.67586	6.26495	5.91955	4.81973	-112.67737	-60.80304	-64.38613	-55.29861	9.58389	36.80269	51.36542	-377.50632	0.36712	0.38265	0.27224	0.31292	
61	61.00000	0.24000	124.02003	121.14098	72.08793	-42.28584	-33.27843	-82.51540	34.83363	53.04299	-18.36069	-69.11637	6.36716	5.97271	5.02142	-62.30277	-41.48941	-80.84039	-28.35217	33.66570	10.65940	68.00517	-323.16541	0.37081	0.38330	0.18776	0.34158	
62	62.00000	0.24400	123.74107	121.12432	72.03246	-42.46174	-32.97632	-82.47926	34.76082	52.96988	-18.17434	-70.25708	6.72565	6.09622	4.99753	-55.44544	-41.08138	-57.27869	-12.10426	28.23149	4.16401	84.60759	-256.99353	0.37433	0.38409	0.13888	0.32511	
63	63.00000	0.24800	123.56176	121.04251	72.23395	-43.03020	-33.16012	-82.52843	35.34609	53.08655	-17.83240	-71.12766	6.55950	6.08225	5.13625	-60.77336	-18.14908	-31.61848	-10.28987	-27.50844	-17.56183	90.08190	-231.41664	0.37782	0.38511	0.13275	0.31096	
64	64.00000	0.25200	123.48904	121.04146	72.41662	-42.94125	-33.47778	-82.73019	35.45072	53.03379	-17.62606	-72.04818	6.87045	5.92926	5.33676	-64.65586	19.11753	-15.60093	31.47773	-30.49526	-60.36756	60.76262	-222.12309	0.38151	0.38613	0.05519	0.24171	
65	65.00000	0.25600	123.43309	121.29493	72.58305	-43.37035	-33.65869	-83.12863	35.65720	53.09177	-17.25086	-72.80332	6.85790	5.86215	5.80706	-55.62944	14.13672	-4.85975	75.29671	32.68260	-47.64376	76.31273	-213.12605	0.38539	0.38716	-0.01027	0.17209	
66	66.00000	0.26000	123.45010	121.64551	72.92710	-43.47485	-33.58737	-83.38112	35.44890	53.18240	-17.16009	-73.67482	7.08268	5.93297	5.89445	-41.48201	-38.86414	13.87247	68.71156	63.95376	15.61362	83.58485	-206.19637	0.38916	0.38792	0.04395	0.16103	
67	67.00000	0.26400	123.54979	121.84631	73.76283	-43.39746	-34.00130	-82.85139	35.76856	52.99153	-16.64044	-74.45397	6.98263	5.97330	5.82250	-55.06417	-18.33214	21.69634	41.92628	22.37878	46.54469	51.77286	-201.84622	0.39334	0.38868	0.13509	0.13629	
68	68.00000	0.26800	123.62411	121.98100	73.81143	-43.85134	-34.05031	-82.78800	36.36663	53.07495	-16.31031	-75.15557	6.73827	6.11473	6.16273	-10.51692	11.17454	39.07397	44.41674	-12.49784	58.40608	79.60906	-172.64711	0.39715	0.38958	0.18845	0.11016	
69	69.00000	0.27200	123.85606	122.20748	74.01435	-43.83707	-34.28312	-82.69781	36.42916	53.33391	-15.90897	-75.80587	6.70987	6.20359	5.96632	12.52952	-9.48790	45.18865	37.47616	-1.65176	96.41936	69.79011	-144.72031	0.40151	0.39032	0.24612	0.09127	
70	70.00000	0.27600	123.99729	122.28224	73.96431	-44.17944	-34.17408	-82.87410	36.51427	53.91554	-15.58691	-76.27428	6.79523	6.38937	5.96065	-7.15435	34.38705	28.87745	4.26731	-5.68251	41.71480	25.39119	-166.25612	0.40569	0.39120	0.25623	0.02176	
71	71.00000	0.28000	124.10274	122.24037	73.75302	-45.14791	-34.14270	-83.32674	37.13664	54.17125	-15.62202	-77.19301	6.59679	6.31034	6.27324	1.61891	-0.76752	10.18194	-9.02272	19.04353	42.04601	7.23597	-195.36830	0.41011	0.39182	0.25312	0.01616	
72	72.00000	0.28400	124.07902	122.20953	74.15147	-45.84828	-34.15282	-83.18023	37.52007	54.49645	-15.42576	-77.78639	6.50260	6.36646	5.93059	-14.75513	-64.10858	-38.54553	2.40648	68.06064	94.90018	1.43444	-100.74097	0.41446	0.39283	0.23986	0.08733	
