	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Suwon_008.c3d
7	7.00000	0.02400	78.37094	65.45618	-12.84689	-16.32031	45.97209	-36.02966	15.67337	-12.58189	0.62260	1.61876	4.14492	-2.48033	-4.50643	-16.54530	27.72597	-26.54655	-3.16878	-132.05634	-65.83413	-6.66243	12.70140	0.47746	0.44905	0.09154	0.49177	
8	8.00000	0.02800	78.49747	65.54384	-12.38761	-16.19882	45.04336	-36.31356	15.86238	-12.40833	0.64276	1.65149	4.11077	-2.56312	-4.43709	-7.95009	-31.53348	135.19513	41.13436	-105.63258	67.88977	-20.33112	-20.54647	0.47748	0.44910	0.07590	0.57650	
9	9.00000	0.03200	79.47854	65.79274	-15.13638	-16.57972	47.32428	-34.08368	15.36047	-13.91228	0.45870	1.53190	4.55723	-2.69522	-4.69590	9.85594	-2.80167	211.39684	60.75470	-135.28970	39.20639	-31.62000	-31.28335	0.47711	0.44907	0.04462	0.53614	
10	10.00000	0.03600	80.17946	66.02623	-15.65849	-17.04246	47.09726	-34.33921	15.43303	-13.99792	0.39137	1.51418	4.54366	-2.64515	-4.53535	14.20075	19.99764	153.75795	54.41912	-103.83995	-20.48561	-14.30789	-8.90279	0.47686	0.44917	-0.04292	0.35323	
11	11.00000	0.04000	80.71224	66.23307	-16.38632	-17.53342	47.68836	-33.38857	15.20124	-14.74642	0.34598	1.54077	4.63794	-2.63123	-4.64200	13.24679	-9.73280	100.72656	8.34538	-10.35637	1.83096	-2.81980	11.80292	0.47670	0.44916	-0.04106	0.17750	
12	12.00000	0.04400	80.99178	66.09213	-17.26075	-17.87931	48.54297	-33.01011	15.23384	-15.26552	0.36631	1.60015	4.87640	-2.66022	-4.72103	21.19225	21.68573	44.83530	-5.51800	-14.40141	-54.52850	0.08588	26.07289	0.47687	0.44913	-0.01520	0.13401	
13	13.00000	0.04800	81.07903	66.18938	-17.44530	-18.08259	48.58151	-32.84973	15.29966	-15.70222	0.33772	1.65366	4.86260	-2.71974	-4.64581	15.62248	-0.96408	42.63293	-12.68054	7.58235	-21.36570	39.47224	51.69665	0.47728	0.44903	0.04274	0.16809	
14	14.00000	0.05200	81.32898	65.99017	-17.48752	-18.23701	48.81918	-32.90723	15.42583	-15.53604	0.66889	1.88668	4.90120	-2.84156	-4.86234	22.48343	0.97038	42.92036	-33.79382	-62.51673	10.62529	51.28693	57.76262	0.47795	0.44900	0.10664	0.26039	
15	15.00000	0.05600	81.42026	65.91837	-17.95459	-18.18427	48.56475	-33.56579	15.48773	-14.92657	0.73680	2.01582	4.77464	-2.82417	-4.82593	28.74479	39.40444	43.61818	-22.37993	-184.76259	2.77266	27.93796	39.69344	0.47848	0.44889	0.16372	0.31199	
16	16.00000	0.06000	81.67923	65.81107	-17.99151	-18.00670	47.82018	-35.12076	15.80083	-13.38168	0.88682	2.16798	4.44253	-2.79770	-4.77664	13.10336	-23.44170	63.36694	-31.60505	-107.37157	48.06897	14.87860	15.55273	0.47877	0.44889	0.20014	0.15730	
17	17.00000	0.06400	81.93148	65.66504	-19.68622	-18.00512	49.35145	-34.81916	15.72582	-13.33479	0.85725	2.17945	4.72163	-2.63458	-5.11638	2.59440	-13.53292	-17.18165	-33.41762	-62.98181	54.11731	-16.97541	-29.56180	0.47861	0.44885	0.08817	-0.02996	
18	18.00000	0.06800	81.55459	65.54296	-19.67721	-17.48019	48.91916	-35.23339	15.59982	-12.84071	0.75280	2.03368	4.57177	-2.67795	-4.89712	-10.38863	15.63324	-49.42558	-12.76654	-47.87031	22.57116	-22.67208	-53.53113	0.47805	0.44891	-0.02700	-0.04341	
19	19.00000	0.07200	81.54518	65.55952	-20.42246	-17.51535	49.67032	-34.40502	15.38228	-13.55347	0.67584	1.87856	4.79914	-2.61212	-4.89808	-15.84659	-24.49576	-31.78400	-2.41105	57.10099	8.32854	-20.03784	-50.90329	0.47761	0.44904	-0.10314	0.01837	
20	20.00000	0.07600	81.31652	65.51984	-19.56170	-17.51483	49.26591	-33.33311	15.23775	-14.60526	0.59469	1.71718	5.02970	-2.75204	-4.96663	-13.34404	-13.89703	-30.65437	-19.75621	60.79269	-6.53833	-11.94773	-25.31969	0.47730	0.44915	-0.11532	0.13944	
21	21.00000	0.08000	81.29295	65.40119	-17.90337	-17.74670	47.75378	-33.78601	15.18412	-14.20271	0.58683	1.69233	4.89956	-2.86196	-4.89905	-2.43371	21.54156	10.48883	-12.39802	3.60464	-46.79195	2.54001	15.65747	0.47727	0.44926	-0.05324	0.20293	
22	22.00000	0.08400	81.40051	65.42353	-16.75793	-18.01402	46.62458	-33.99971	15.19241	-14.33620	0.61986	1.79287	4.79964	-2.91113	-4.76727	9.43321	2.16947	64.40113	-4.95524	7.62640	-58.60811	4.73661	37.70464	0.47746	0.44927	0.06584	0.19056	
23	23.00000	0.08800	81.81631	65.35968	-17.15491	-18.25535	47.10146	-34.09675	15.28863	-14.37173	0.61925	1.91789	4.90311	-2.87601	-4.95589	19.82004	-7.02246	82.80184	-2.09993	5.56187	-57.28425	-2.39828	30.99892	0.47764	0.44911	0.16222	0.13359	
24	24.00000	0.09200	82.05822	65.40639	-18.55392	-18.39027	48.37286	-33.75928	15.22428	-15.02651	0.58660	1.98776	5.17483	-2.63688	-4.98734	25.69486	17.74260	15.82635	26.00162	20.23953	-18.18792	-16.78975	-9.91718	0.47768	0.44900	0.12027	-0.01943	
25	25.00000	0.09600	81.88439	65.56580	-17.76471	-18.38031	47.84271	-34.00013	15.18981	-14.61052	0.47316	1.83315	5.02264	-2.45892	-5.01837	22.49670	-5.58271	15.93959	29.60905	96.71999	101.98151	-8.63704	-29.23023	0.47738	0.44890	0.11425	-0.15823	
26	26.00000	0.10000	82.18076	65.63864	-18.63399	-18.47763	49.22245	-33.05730	14.90501	-14.88787	0.51342	1.79581	5.24367	-2.43244	-5.21205	25.22785	11.12822	20.82222	14.12098	101.29276	37.31497	4.93378	-31.18744	0.47720	0.44879	0.06939	-0.23339	
27	27.00000	0.10400	82.03489	65.67992	-17.91048	-18.48758	48.79155	-34.26969	15.21161	-14.05162	0.51361	1.64827	5.07217	-2.33891	-5.12860	32.61138	15.50994	-34.42740	-4.49037	95.23863	-60.27923	2.31134	-22.33711	0.47689	0.44881	-0.00354	-0.23341	
28	28.00000	0.10800	81.91940	65.60290	-17.63459	-18.41323	49.03613	-34.38979	15.45871	-14.08500	0.53446	1.66475	5.16523	-2.44669	-5.34516	23.88933	-20.94477	-13.26396	-16.01991	68.54837	60.28665	16.90520	17.19686	0.47699	0.44874	-0.01809	-0.08233	
29	29.00000	0.11200	81.96179	65.56039	-18.09396	-18.46080	49.51403	-33.48405	14.91960	-14.32750	0.65463	1.79544	5.26925	-2.46058	-5.49306	12.68703	0.34230	-5.68514	0.96719	-60.36916	89.73524	8.34746	15.84920	0.47720	0.44875	0.02371	0.18327	
30	30.00000	0.11600	81.89259	65.60663	-18.31204	-18.41607	49.19568	-33.45461	14.74172	-14.27002	0.61043	1.77466	5.33187	-2.43946	-5.44990	4.81605	19.10586	0.15470	7.18027	-191.69402	31.66599	14.63972	34.59281	0.47721	0.44871	0.08429	0.46784	
31	31.00000	0.12000	81.97265	65.61810	-19.19927	-18.14328	49.03021	-33.34447	14.68532	-14.20915	0.77763	2.05720	5.33072	-2.51279	-5.38210	-1.36220	-17.86730	72.59308	-5.05610	-248.19019	61.80221	12.90749	34.88417	0.47758	0.44871	0.14107	0.68881	
32	32.00000	0.12400	82.47556	65.56648	-20.61652	-18.18107	49.39922	-33.14205	14.59980	-14.07791	0.71344	2.04399	5.52882	-2.44593	-5.58675	-7.96175	-6.43494	87.77682	-15.31411	-270.68829	42.31980	-17.48677	-6.35880	0.47756	0.44872	0.15765	0.79183	
33	33.00000	0.12800	82.67551	65.49676	-20.52646	-18.14591	48.12598	-33.46933	14.63464	-13.74987	0.63343	1.98963	5.47225	-2.42522	-5.37419	-6.93669	16.46828	69.78789	-16.11000	-252.81133	-19.33506	-19.51899	-22.38505	0.47752	0.44870	0.04663	0.85796	
34	34.00000	0.13200	83.03647	65.44556	-20.34564	-18.31000	47.11932	-33.82238	14.67067	-13.57428	0.55413	1.84681	5.42381	-2.33536	-5.39832	-19.45670	-5.86007	52.45713	-15.65112	-135.56966	-83.42110	7.83724	-25.55217	0.47730	0.44852	-0.04202	0.85545	
35	35.00000	0.13600	83.11259	65.37268	-19.08086	-18.39254	45.66916	-34.62052	15.06077	-13.30455	0.69952	1.78143	5.33462	-2.39359	-5.25776	-16.74023	30.01374	-44.07029	-11.26426	-84.13969	-134.65765	11.55323	-35.76795	0.47706	0.44875	-0.09080	0.76171	
36	36.00000	0.14000	82.69096	65.35456	-16.73303	-18.37991	43.01758	-35.59360	15.32199	-12.94072	0.65590	1.55960	5.04086	-2.49506	-5.00682	7.63094	44.15244	-65.37415	28.01799	-81.89604	-109.10610	-5.83988	-30.44139	0.47666	0.44878	-0.09346	0.55840	
37	37.00000	0.14400	82.58605	65.59978	-16.69292	-18.56662	42.74835	-35.00254	15.39246	-13.80849	0.66398	1.52180	5.15895	-2.52494	-4.95644	13.97816	18.08347	32.30815	34.49346	-114.70763	-22.45408	-6.98927	2.16099	0.47660	0.44882	-0.04282	0.43253	
38	38.00000	0.14800	82.91890	65.63885	-17.39438	-18.73265	42.72629	-34.43361	15.23415	-14.23825	0.60729	1.55691	5.19693	-2.70498	-4.97806	17.33773	-10.20907	54.60421	9.90627	-213.41098	5.47666	-28.66771	17.79004	0.47676	0.44882	-0.01782	0.57070	
39	39.00000	0.15200	82.98013	65.67588	-16.67362	-18.75530	41.02307	-34.80640	15.39983	-13.95397	0.43281	1.66488	5.06436	-2.63555	-5.17979	2.72201	-27.77661	69.62344	10.45635	-279.41626	4.23083	-40.90238	21.90467	0.47709	0.44871	0.01961	0.72099	
40	40.00000	0.15600	83.45327	65.72172	-17.59864	-18.78680	40.68426	-34.07156	15.35325	-14.55337	0.27197	1.76138	5.12448	-2.69247	-5.22942	-15.87138	-6.75154	66.30511	-23.96773	-255.76416	-38.28595	-33.29639	24.77830	0.47732	0.44849	0.03905	0.71030	
41	41.00000	0.16000	83.56786	65.48637	-17.93494	-18.83334	40.17109	-33.83482	15.43677	-15.19736	0.15954	1.88785	5.26590	-2.73586	-5.12044	-12.96893	-32.10100	43.02433	-68.65937	-127.89013	-83.47488	-11.85771	26.90471	0.47754	0.44830	0.03519	0.50792	
42	42.00000	0.16400	83.83890	65.17327	-18.94899	-18.72066	40.93915	-33.94390	15.55806	-15.34444	0.17650	1.96013	5.40037	-2.67377	-5.39407	1.50827	-39.16869	75.35357	-22.66512	-18.16983	-112.83482	17.80064	9.22019	0.47764	0.44818	-0.00102	0.19908	
43	43.00000	0.16800	84.19050	65.30511	-19.62401	-18.70703	41.62504	-34.11436	16.03890	-15.82979	0.30666	1.90825	5.43082	-2.53784	-5.45030	8.71646	6.69472	42.24876	10.29381	36.30599	-8.01748	30.58221	-25.47847	0.47759	0.44825	0.00175	-0.10392	
44	44.00000	0.17200	84.17155	65.25202	-20.40542	-18.34968	42.60937	-33.51133	15.54566	-15.82427	0.42921	1.70621	5.45835	-2.51476	-5.40792	13.85674	18.95837	-27.41061	-17.77229	107.09327	109.17574	15.75966	-56.38747	0.47726	0.44839	0.01156	-0.28510	
45	45.00000	0.17600	83.95780	65.16179	-19.99645	-18.19340	42.83368	-33.49830	15.36211	-15.54897	0.43913	1.44384	5.47362	-2.49895	-5.40283	7.39140	25.09533	-118.37648	-10.82819	116.91995	54.31196	-11.53829	-70.84755	0.47673	0.44850	-0.02780	-0.34597	
46	46.00000	0.18000	83.23110	65.16488	-19.01840	-17.67038	42.22689	-34.07118	15.42105	-14.85005	0.33345	1.15975	5.30257	-2.44501	-5.25125	-6.55331	-0.65802	-151.82784	14.03171	133.95027	95.99285	-31.08228	-53.81825	0.47608	0.44870	-0.03491	-0.37978	
47	47.00000	0.18400	82.73468	65.27486	-17.80278	-17.38133	41.81384	-33.68882	15.34264	-14.59743	0.17453	1.04818	5.16347	-2.53106	-5.33497	-13.14521	6.77816	-191.52078	43.47284	134.83351	87.78830	-27.98067	-18.30020	0.47568	0.44883	0.00508	-0.43362	
48	48.00000	0.18800	81.70673	65.51188	-17.61126	-17.01148	41.96426	-33.20136	15.07010	-14.98746	0.08872	1.05941	5.28863	-2.36081	-5.08648	-14.65290	18.24308	-213.12440	18.54178	186.11287	-21.91206	-7.74588	13.99075	0.47560	0.44884	0.03978	-0.49030	
49	49.00000	0.19200	81.01105	65.43242	-14.74721	-16.95350	40.37633	-34.09555	15.39606	-14.38049	0.09537	1.21948	5.14089	-2.42763	-5.07316	-13.25214	-10.41630	-120.98859	28.52118	292.32703	-38.97272	7.62903	35.13562	0.47575	0.44873	0.03475	-0.56214	
50	50.00000	0.19600	80.73888	65.73618	-14.39042	-17.05191	41.22230	-32.70314	15.37164	-15.77892	0.13988	1.39803	5.32664	-2.52679	-5.06864	-6.29194	0.47098	-58.85506	35.32060	249.34100	25.60267	11.18313	31.43903	0.47606	0.44867	0.07152	-0.52912	
51	51.00000	0.20000	80.54672	65.71223	-15.13078	-17.18877	42.73749	-30.97245	14.76924	-17.18751	0.18128	1.49243	5.70444	-2.63297	-5.04010	3.90608	12.68955	-20.39088	-8.18739	124.05825	-27.36524	11.74301	18.80701	0.47642	0.44855	0.07110	-0.33234	
52	52.00000	0.20400	80.58532	65.67500	-15.02848	-17.32617	42.82378	-31.90975	14.96976	-16.76409	0.23644	1.51460	5.64241	-2.57032	-5.01298	15.59541	-12.30466	9.72474	-33.54939	38.04330	-106.22409	11.69780	2.33873	0.47675	0.44861	0.02403	-0.16102	
53	53.00000	0.20800	80.63061	65.44344	-15.19343	-17.33789	43.10146	-33.19821	15.35560	-15.88869	0.28388	1.44272	5.54539	-2.61922	-5.26461	22.97180	-21.36456	-9.61193	-33.03038	-18.75329	-73.67795	14.59872	-16.73958	0.47696	0.44864	-0.03885	-0.02056	
54	54.00000	0.21200	80.51029	65.41193	-14.55083	-17.22531	42.21745	-33.69656	15.72903	-15.62926	0.36805	1.31766	5.35515	-2.77305	-5.36539	17.39788	-10.78426	20.47524	16.24450	-57.75985	-14.86906	20.98185	-29.04935	0.47695	0.44862	-0.07163	-0.04228	
55	55.00000	0.21600	80.79599	65.57896	-16.78886	-17.53799	44.16106	-32.51735	15.42924	-16.66357	0.47054	1.18502	5.61419	-2.71647	-5.49204	22.27154	-15.14804	76.77199	41.43629	-2.29188	47.88562	-4.36460	-44.65206	0.47676	0.44863	-0.03131	-0.18709	
56	56.00000	0.22000	81.10572	65.74640	-17.31083	-17.78428	44.83497	-31.40492	15.33962	-17.45362	0.35188	0.98211	5.71907	-2.90400	-5.66984	1.82602	-3.72898	74.04021	15.22000	34.09960	42.99987	10.09702	-13.94735	0.47638	0.44852	0.05944	-0.24584	
57	57.00000	0.22400	81.38735	65.70260	-17.76909	-18.10467	45.36599	-31.96850	15.29549	-16.84890	0.56632	1.12730	5.73463	-2.80183	-5.53462	-14.39674	9.12010	63.36489	-16.15107	9.86639	68.16001	22.11376	16.73466	0.47634	0.44863	0.13042	-0.16488	
58	58.00000	0.22800	81.61423	65.60882	-17.72870	-18.27931	45.31158	-32.37239	15.08495	-15.97571	0.53938	1.17149	5.61922	-2.81070	-5.47679	-2.18640	4.35120	89.28574	-27.59314	-2.20220	111.95357	-12.45115	4.52421	0.47616	0.44846	0.13503	-0.03180	
59	59.00000	0.23200	82.10221	65.48312	-17.77504	-18.48276	45.35366	-33.10500	15.18633	-14.85602	0.46962	1.19623	5.43500	-2.83859	-5.47606	-4.78181	24.51517	81.19160	-16.01377	-83.15041	55.89772	-1.71162	19.59196	0.47613	0.44840	0.08191	0.15619	
60	60.00000	0.23600	82.27483	65.48576	-18.79959	-18.47161	45.66165	-32.89101	15.11970	-15.02780	0.52220	1.33995	5.47100	-2.85217	-5.24057	-5.33934	-8.37198	91.57513	12.76010	-88.79729	18.95972	9.60178	17.98233	0.47632	0.44836	-0.02349	0.20923	
61	61.00000	0.24000	82.83225	65.57661	-21.34742	-18.71572	48.02960	-31.17872	15.06423	-16.56479	0.54072	1.34557	5.85704	-2.79718	-5.50904	-4.79443	-33.64824	88.35543	13.15222	-52.34998	7.17633	-1.64387	-20.84289	0.47633	0.44830	-0.06721	0.19290	
62	62.00000	0.24400	82.98119	65.58999	-20.20923	-18.49091	46.57928	-32.32636	15.45523	-15.51509	0.50486	1.18459	5.41204	-2.79520	-5.47183	-3.40376	-0.03409	-9.94834	16.22861	-41.47392	18.73804	-16.39293	-51.46957	0.47608	0.44819	-0.05303	0.16989	
63	63.00000	0.24800	82.75645	65.70248	-20.71626	-18.28658	47.09949	-31.00678	15.24145	-16.58048	0.40929	0.94372	5.53617	-2.85361	-5.47824	4.70828	-2.95669	-102.81189	4.22812	49.85077	-25.35474	-33.08142	-32.82448	0.47571	0.44802	-0.05696	-0.02223	
64	64.00000	0.25200	82.16388	65.61263	-20.10005	-18.21841	46.87378	-31.17133	15.30126	-16.83228	0.24211	0.90817	5.64956	-2.75484	-5.53862	-6.95860	10.69092	-110.53384	-18.56233	100.95760	-70.15714	-17.48083	31.81734	0.47573	0.44794	-0.02040	-0.23771	
65	65.00000	0.25600	81.87919	65.55367	-19.84076	-18.21506	47.07550	-31.25872	15.17947	-16.89883	0.27005	1.15176	5.67203	-2.70229	-5.33799	-26.06966	-15.39655	-61.84454	-28.63839	132.14017	-25.02784	-7.94575	61.13980	0.47613	0.44817	0.01460	-0.47700	
66	66.00000	0.26000	81.66549	65.38506	-19.70654	-18.03253	47.55738	-31.78934	15.30667	-16.43624	0.17563	1.33733	5.57581	-2.67789	-5.44955	-31.52192	-11.85237	-83.26583	-32.78466	161.54694	0.10696	-17.26285	41.23161	0.47656	0.44834	0.02845	-0.75530	
67	67.00000	0.26400	81.23875	65.28914	-19.65984	-17.95706	48.19554	-31.76966	14.96581	-16.40536	0.12641	1.44240	5.57145	-2.60997	-5.18029	-29.59171	-16.19774	-103.23342	-42.67617	249.66484	10.45322	3.48985	16.80599	0.47685	0.44847	0.03402	-0.98659	
68	68.00000	0.26800	80.85632	65.04182	-19.88592	-17.81680	49.72545	-31.61410	14.87020	-16.52102	0.19954	1.47307	5.73012	-2.59762	-5.34903	-21.37317	-6.94432	-93.98567	-14.83277	299.47351	-14.86316	16.76047	-13.26954	0.47700	0.44857	0.05438	-1.07879	
69	69.00000	0.27200	80.50861	65.17646	-19.55698	-17.83460	50.49339	-32.31260	14.88595	-15.99966	0.25931	1.37101	5.60841	-2.48135	-5.07111	-21.92174	-14.06605	-63.10995	22.00016	349.23523	21.44113	20.42811	-49.34799	0.47700	0.44861	0.11549	-0.97311	
70	70.00000	0.27600	80.34915	65.21784	-18.30893	-18.00732	51.01826	-31.97819	14.84443	-15.99765	0.36316	1.12257	5.68773	-2.48900	-5.29191	-8.07236	-53.29577	-27.09143	17.66462	330.42487	25.73799	34.16916	-52.78945	0.47663	0.44859	0.07924	-0.69609	
71	71.00000	0.28000	80.24512	65.31821	-17.14161	-18.12951	50.83957	-32.50339	15.03311	-15.60919	0.53287	0.99083	5.52292	-2.37507	-5.43687	14.65469	-25.74927	-3.45767	9.32824	171.89081	-22.16491	40.05929	-28.48439	0.47640	0.44843	-0.03531	-0.47502	
72	72.00000	0.28400	80.32916	65.29330	-17.31927	-18.08726	51.45227	-32.29784	15.17328	-15.86622	0.68308	0.92137	5.44537	-2.43584	-5.61657	36.31886	-25.40203	26.27869	15.97862	95.62391	-2.96095	15.93566	-25.50162	0.47624	0.44815	-0.07737	-0.27043	
