	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_005.c3d
7	7.00000	0.02400	89.50089	112.72192	46.92784	-26.70502	0.45863	8.41523	25.36260	-50.17548	0.51558	-42.62809	-18.16452	-4.78371	-0.24909	9.34488	25.71285	43.17249	144.91449	-54.69777	-106.40273	-66.40880	-23.59205	0.45833	0.33912	0.29726	-0.01807	
8	8.00000	0.02800	89.81419	113.42676	46.81766	-26.61284	0.36355	9.65950	25.99948	-51.53687	0.06288	-42.80663	-17.93095	-4.87631	-0.30493	-4.34249	-40.78148	112.97430	192.96849	-8.55042	13.36272	-104.73578	-52.93928	0.45878	0.33902	0.24019	0.00253	
9	9.00000	0.03200	90.40553	114.26928	47.27872	-27.38925	0.07636	10.10509	26.65831	-51.58948	-0.32954	-43.05243	-18.05131	-5.04318	-0.51523	-9.20179	-18.04966	140.04541	207.89294	-56.24092	45.13234	-65.55733	-50.73834	0.45935	0.33886	0.18550	0.01531	
10	10.00000	0.03600	90.93484	115.11221	46.92142	-27.13169	-0.17853	11.09854	27.34162	-52.45922	-0.47232	-43.20923	-17.89273	-5.08576	-0.35947	-14.16520	0.52657	115.95036	158.32326	-75.34130	47.41002	-11.94153	-23.91218	0.46005	0.33892	0.07977	0.02570	
11	11.00000	0.04000	91.33108	115.53926	47.14899	-27.10812	-0.41135	11.64800	27.49828	-52.58368	-0.41562	-43.23053	-17.80019	-5.11143	-0.40620	-38.03267	-5.95692	54.53187	62.43568	7.31863	58.36309	13.04282	4.68058	0.46058	0.33904	-0.01228	0.04509	
12	12.00000	0.04400	91.37353	115.60591	47.48521	-27.50959	-0.62063	11.04776	27.19674	-51.94683	-0.34855	-43.16154	-17.85593	-4.87700	-0.14010	-34.88292	-3.15466	7.45452	-42.07281	84.43091	20.66123	10.91583	5.58695	0.46123	0.33931	-0.04406	0.06805	
13	13.00000	0.04800	91.39742	115.19070	48.03373	-27.91872	-0.52152	9.52993	26.93662	-50.53291	-0.31326	-43.17754	-17.84217	-4.83908	-0.20660	-18.83005	-15.19111	11.47625	-85.01842	126.95503	-5.61969	-3.88365	-31.31915	0.46199	0.33945	0.02514	0.07412	
14	14.00000	0.05200	91.46680	114.92686	48.51380	-28.75413	-0.51385	7.87338	26.65227	-49.16209	-0.38064	-43.43525	-18.05978	-4.73045	-0.10308	-2.84023	11.02348	19.44224	-56.55473	62.99084	-62.24246	-37.85554	-46.33212	0.46272	0.33989	0.08469	0.00618	
15	15.00000	0.05600	91.54594	114.74430	48.18303	-28.73677	-0.14959	6.91272	26.86889	-48.69408	-0.64478	-43.60010	-17.67447	-4.75232	-0.05009	2.13038	-3.68147	66.50951	-25.66983	-33.48911	-45.59478	-29.23782	-18.13197	0.46357	0.33986	0.12652	-0.03142	
16	16.00000	0.06000	91.99359	114.72372	48.29372	-28.88292	-0.58950	4.98793	27.06079	-46.95186	-0.67005	-43.60460	-17.90895	-4.81861	-0.15529	-3.06040	-21.59716	98.71294	-10.23261	-83.64117	21.13610	-0.26696	3.89820	0.46433	0.33990	0.05689	-0.02746	
17	17.00000	0.06400	92.33528	114.63142	48.40532	-28.89404	-1.01336	4.09158	27.25119	-46.01246	-0.70289	-43.55915	-17.89526	-4.90269	-0.23855	-2.57546	12.17971	118.27686	16.38440	-93.53443	19.64307	4.10935	-27.16059	0.46501	0.33980	-0.07138	0.06292	
18	18.00000	0.06800	92.94063	114.84512	47.99627	-28.82011	-1.07737	3.53123	27.35712	-45.49860	-0.66826	-43.82972	-17.89396	-4.83641	-0.04164	-7.67068	35.95779	135.95375	68.45673	-36.41756	24.17517	-19.61590	-51.61590	0.46573	0.33976	-0.10650	0.20060	
19	19.00000	0.07200	93.42724	115.18072	48.01891	-29.31345	-0.96546	3.41659	27.33307	-45.21944	-0.85474	-44.00783	-17.88012	-4.78869	0.13478	-8.76356	-20.89684	128.84412	54.40562	49.40781	95.24612	-38.51868	-44.01902	0.46657	0.33990	-0.09421	0.24706	
20	20.00000	0.07600	93.96960	115.27111	48.66826	-29.79797	-1.26810	2.02201	27.43464	-43.39613	-0.93119	-44.21191	-18.17279	-4.87019	-0.13005	10.42074	-7.73976	102.32346	97.22341	-4.74136	89.13264	38.33516	-45.56268	0.46753	0.34023	-0.10014	0.18375	
21	21.00000	0.08000	94.25103	115.99773	48.32427	-29.30108	-1.26897	3.37716	27.39702	-44.47083	-0.46873	-44.37797	-17.90151	-4.77062	0.00625	28.02143	18.42655	24.68724	131.86479	-16.41703	122.38373	91.43726	-24.40557	0.46883	0.34078	-0.20659	0.07531	
22	22.00000	0.08400	94.15633	116.33342	49.01907	-29.63486	-1.70500	2.97941	27.31489	-43.26685	-0.09435	-44.39244	-18.05326	-4.70149	-0.21723	47.20192	-18.50891	-35.46059	107.92105	52.07145	196.05064	113.14254	-49.41274	0.46990	0.34122	-0.27911	-0.03181	
23	23.00000	0.08800	93.96712	116.87290	49.47334	-29.87997	-1.85198	3.81963	27.17236	-43.29625	0.55626	-44.78373	-17.98775	-4.64031	-0.50849	50.99682	-14.02609	-32.33090	117.06501	25.67184	160.43117	179.68703	-53.98073	0.47087	0.34153	-0.24901	-0.17058	
24	24.00000	0.09200	93.89886	117.24721	49.94777	-30.14952	-2.30455	3.44449	27.09263	-42.39655	1.46282	-44.80975	-18.16198	-4.55830	-0.74519	7.94852	9.85495	4.53324	58.38372	-11.07842	72.66152	114.36113	-33.22285	0.47138	0.34136	-0.14172	-0.17549	
25	25.00000	0.09600	94.00499	117.31941	49.99372	-30.45357	-2.39159	2.46412	26.89400	-41.50795	1.55784	-45.04369	-18.17675	-4.52723	-0.53174	-28.49238	-14.58707	71.63453	23.45642	16.58533	17.29059	29.21363	-38.51149	0.47137	0.34110	-0.04364	-0.09199	
26	26.00000	0.10000	94.46985	117.42947	49.79834	-30.65667	-2.04366	2.17468	26.88493	-41.12572	1.75197	-45.13535	-17.91776	-4.60907	-0.66870	-43.35392	-14.29834	142.15088	14.66467	3.80429	7.92573	-31.96751	-36.25180	0.47161	0.34054	-0.03990	0.06118	
27	27.00000	0.10400	95.14245	117.43324	49.31219	-30.90559	-1.77539	1.37298	26.73981	-40.47181	1.32713	-45.34443	-17.81429	-4.67616	-0.35557	-45.38499	-3.77627	164.32024	-9.36782	-17.39308	5.00247	-79.01424	-44.18014	0.47190	0.34011	0.00119	0.23568	
28	28.00000	0.10800	95.78481	117.36213	48.99422	-30.99076	-1.49263	0.58022	26.65413	-39.66153	1.09863	-45.49079	-17.60239	-4.84763	-0.38053	-18.14211	4.20941	138.19435	11.23356	-46.70588	23.53357	-68.36864	-53.07944	0.47249	0.33977	0.03253	0.25200	
29	29.00000	0.11200	96.24805	117.51750	48.32507	-30.73704	-1.30307	-0.52011	26.89926	-38.59124	0.70758	-45.75098	-17.45117	-4.87563	-0.20679	-5.56109	43.85097	70.18004	27.05152	-78.70643	22.86191	-53.41363	-19.83316	0.47314	0.33968	0.04368	0.15544	
30	30.00000	0.11600	96.34892	117.58087	48.13249	-30.79502	-1.38245	-1.72635	27.14120	-37.42081	0.57107	-45.63051	-17.32787	-4.80856	0.00139	-5.13859	-0.22841	25.68326	74.05108	-7.84388	53.39117	-7.46298	16.78220	0.47352	0.33985	0.11830	0.09458	
31	31.00000	0.12000	96.45808	118.10901	48.53994	-30.79386	-1.55032	-0.89311	27.23335	-37.82979	0.56507	-45.59093	-17.21754	-4.84025	-0.19173	22.96059	5.99908	31.30574	139.65143	-17.56273	-4.57431	41.26651	-21.81444	0.47377	0.33991	0.34642	0.05618	
32	32.00000	0.12400	96.59808	118.69973	48.94328	-31.24008	-2.21839	-1.42601	27.32797	-37.72480	0.84534	-45.75465	-17.42435	-4.73131	-0.14556	18.40414	28.40727	44.75072	117.17762	-32.32200	-96.06769	97.24590	-13.60594	0.47418	0.33992	0.51794	0.06901	
33	33.00000	0.12800	96.81687	119.04789	49.52816	-31.40804	-2.65442	-1.91180	27.21174	-37.69360	1.31781	-45.56892	-17.46015	-4.75826	-0.13134	14.46814	29.64301	85.79825	72.70734	-22.35598	-121.40601	65.99105	-25.15894	0.47428	0.34011	0.39693	0.13654	
34	34.00000	0.13200	97.28834	119.28317	49.63720	-31.29371	-2.98955	-3.80644	27.30475	-36.57922	1.36613	-45.80199	-17.53675	-4.74417	-0.02169	1.50344	-9.93470	116.58212	57.96124	-9.01107	-73.63099	-15.25661	-61.45731	0.47444	0.34019	0.15765	0.14152	
35	35.00000	0.13600	97.75828	119.52550	49.95208	-30.84296	-3.08918	-4.04331	27.00933	-36.38893	1.18739	-45.91886	-17.27107	-4.88972	-0.19779	-40.86618	-35.68447	97.04678	-25.70860	-27.47675	-21.79900	-50.82452	-17.40991	0.47457	0.34028	-0.13870	0.07621	
36	36.00000	0.14000	98.07460	119.07573	50.10638	-30.72230	-3.61191	-6.63301	26.78706	-34.23114	0.95127	-45.83971	-17.23660	-4.84416	-0.00259	-24.76318	9.85132	78.96617	-103.48576	-134.38728	-17.48214	-69.99165	-52.81941	0.47445	0.34032	-0.28917	0.00668	
37	37.00000	0.14400	98.39184	118.70332	50.30869	-30.31542	-4.47057	-9.27601	26.47251	-31.86148	0.62559	-46.39516	-17.24534	-4.94596	0.10518	-5.77381	10.79893	74.34771	-115.67693	-135.80363	10.78184	-47.30139	-97.29845	0.47438	0.34063	-0.34727	-0.01801	
38	38.00000	0.14800	98.67287	118.15353	50.36104	-30.38379	-4.91833	-11.45887	26.16919	-29.82499	0.58818	-46.75496	-17.09394	-5.04865	0.18920	-7.72471	41.69693	69.67666	-128.12930	-123.06559	12.97866	-6.00121	-68.24616	0.47443	0.34062	-0.43012	-0.02163	
39	39.00000	0.15200	98.94990	117.65530	50.29803	-30.41328	-5.44578	-13.10614	25.55677	-28.32244	0.60069	-47.02104	-16.92458	-5.04882	0.49563	8.30396	20.22102	81.31126	-141.70303	-87.18581	71.00759	19.87381	-64.76291	0.47447	0.34054	-0.34560	0.00402	
40	40.00000	0.15600	99.33329	117.07103	51.25465	-31.18641	-6.38419	-16.83202	25.83135	-24.40850	0.76939	-47.31720	-17.21393	-5.10315	0.27648	4.53517	-9.15913	100.68970	-50.85001	-28.55100	131.79277	66.73724	-48.68315	0.47435	0.34083	-0.27035	0.06194	
41	41.00000	0.16000	99.75220	117.20475	51.55256	-31.20546	-6.74847	-17.60250	25.76753	-23.21488	1.15088	-47.45049	-16.95803	-4.98955	0.39344	27.28095	16.43880	94.62911	102.74266	-51.66349	166.92044	96.84563	-57.71526	0.47427	0.34105	-0.24648	0.11041	
42	42.00000	0.16400	100.08915	117.88109	52.28567	-31.47916	-7.67834	-18.07972	25.96932	-21.94979	1.56030	-47.80283	-17.01582	-4.93777	0.20343	38.47875	0.87070	91.01868	88.66704	-57.14688	232.99051	51.46113	-89.26880	0.47438	0.34149	-0.34953	0.13281	
43	43.00000	0.16800	100.48370	117.92025	52.96926	-31.98277	-8.41398	-19.57076	26.36172	-19.58348	1.57792	-48.17054	-17.37831	-4.92795	0.07133	18.98438	23.78043	87.50620	-14.71814	-62.24099	155.37619	-49.81524	-122.86316	0.47466	0.34155	-0.49798	0.10550	
44	44.00000	0.17200	100.78765	117.76871	52.49699	-32.15450	-8.35618	-20.57154	26.27762	-18.47143	1.17559	-48.80894	-17.11662	-4.71741	0.23826	22.40532	26.23360	71.71579	-149.35870	-53.44101	49.14749	-75.69760	-119.33168	0.47512	0.34149	-0.55429	0.07240	
45	45.00000	0.17600	101.05676	116.72495	52.69418	-32.37862	-8.60921	-23.42069	26.52931	-15.74434	0.97048	-49.12166	-17.18000	-4.80819	0.10237	11.08282	31.45682	78.52155	-254.22874	-48.97755	-4.12956	-70.27555	-78.53616	0.47559	0.34160	-0.58085	0.13353	
46	46.00000	0.18000	101.41392	115.73432	52.65429	-32.75302	-8.88109	-26.48623	26.68953	-13.21450	0.56929	-49.41945	-17.46516	-4.82142	0.34661	6.19745	50.90534	95.79417	-217.21129	-30.08225	-54.05431	-55.32472	-50.04959	0.47584	0.34151	-0.43470	0.20797	
47	47.00000	0.18400	101.81870	114.99644	52.46435	-32.75734	-8.65599	-27.56556	26.22273	-12.47232	0.45433	-49.51290	-17.23768	-4.96914	0.44184	17.42726	26.23240	76.42278	-66.23288	-9.38796	-44.01894	-10.85776	-34.29268	0.47557	0.34170	-0.12946	0.20383	
48	48.00000	0.18800	102.04696	115.19950	52.32371	-32.29793	-8.67950	-27.86025	26.16348	-12.33437	0.41254	-49.67900	-16.96477	-4.79353	0.46773	27.29929	21.04060	58.26885	64.34723	-52.74848	-2.51519	13.83392	-30.01904	0.47486	0.34174	0.08265	0.18714	
49	49.00000	0.19200	102.28189	115.51007	52.89894	-32.57329	-9.44454	-29.09703	26.72834	-11.12016	0.51702	-49.72723	-17.27411	-4.72899	0.44195	5.82450	-3.69200	45.58672	112.98876	-44.08884	30.49828	23.28924	-1.29449	0.47392	0.34185	0.09965	0.12466	
50	50.00000	0.19600	102.41337	116.09895	53.42384	-32.03226	-9.96248	-28.20734	26.58358	-11.77871	0.57372	-49.63261	-16.91602	-4.74524	0.41810	-1.87638	-4.22556	31.27816	159.88982	-48.98184	74.05611	0.92617	-31.15486	0.47309	0.34201	0.05792	0.03309	
51	51.00000	0.20000	102.53180	116.77438	54.26750	-31.97127	-10.99500	-28.22099	26.61257	-11.31028	0.51360	-49.93373	-16.96035	-4.76360	0.46101	15.18028	32.16673	-3.09122	181.26642	-79.66277	152.24092	-31.81107	-65.05239	0.47249	0.34198	0.04789	-0.01672	
52	52.00000	0.20400	102.38886	117.54529	55.23066	-32.35683	-12.13011	-29.06451	26.92697	-9.79453	0.31644	-50.07935	-17.16935	-4.58324	0.55471	-4.62023	10.89628	-13.96286	196.69269	-47.20976	256.77475	-74.57329	-29.53750	0.47198	0.34204	-0.00697	-0.07113	
53	53.00000	0.20800	102.42023	118.32038	56.08495	-32.36295	-12.91181	-28.66294	26.66998	-8.86203	-0.10576	-50.17166	-17.05330	-4.69199	0.56180	6.43079	-16.74178	-18.18967	150.02513	1.43675	351.80429	-94.39973	-40.52096	0.47168	0.34230	-0.20233	-0.11848	
54	54.00000	0.21200	102.24548	118.74534	56.49494	-32.71943	-13.18585	-29.37560	26.81260	-6.70135	-0.48333	-50.46452	-16.89038	-4.53130	0.37775	15.62010	5.59427	-15.18028	47.36509	-3.68186	382.50430	-109.43369	-56.69686	0.47104	0.34227	-0.46030	-0.09114	
55	55.00000	0.21600	102.30335	118.71687	56.80652	-32.83614	-13.54994	-29.94185	26.64707	-4.66216	-1.01691	-50.65395	-16.76895	-4.67214	0.51958	2.54234	31.61714	19.67471	-14.05340	-67.54525	343.01950	-126.79483	-47.35565	0.47003	0.34230	-0.52817	-0.00917	
56	56.00000	0.22000	102.39587	118.60546	57.20914	-33.27997	-14.32581	-31.55127	27.37980	-2.01515	-1.51384	-50.87013	-16.96089	-4.81861	0.67071	28.87731	40.75002	49.17728	-25.47254	-98.96502	269.95901	-84.89364	-41.07075	0.46866	0.34241	-0.35248	0.06922	
57	57.00000	0.22400	102.68456	118.50816	56.88267	-33.24547	-14.40541	-32.94107	27.80878	0.16630	-1.70067	-50.97040	-16.82847	-4.63059	0.66936	34.18161	22.56171	108.99723	-62.49040	-86.89278	188.10442	-53.71790	-26.20553	0.46738	0.34250	-0.16170	0.17151	
58	58.00000	0.22800	103.26922	118.11640	56.77819	-33.12384	-14.65994	-34.47846	28.46632	2.07264	-1.94363	-51.05554	-16.69487	-4.79060	0.62901	10.55395	13.54817	140.98793	-35.83313	-100.51733	98.95764	-68.55371	-19.73202	0.46634	0.34288	0.12947	0.18978	
59	59.00000	0.23200	103.81268	118.23856	56.65926	-32.96550	-15.02266	-35.49203	29.04325	3.20416	-2.24653	-51.12216	-16.51364	-4.86981	0.72681	2.45973	8.75355	107.44084	80.90720	-114.53999	64.27313	-110.10435	-26.36403	0.46600	0.34321	0.37363	0.09066	
60	60.00000	0.23600	104.12852	118.76784	56.98938	-32.88393	-15.75374	-35.76450	29.39583	3.71447	-2.87023	-51.24170	-16.41456	-4.91107	0.73249	-1.41171	16.29274	62.46653	168.55132	-108.23413	55.69913	-124.70705	-6.27544	0.46556	0.34401	0.38964	-0.02886	
61	61.00000	0.24000	104.31221	119.56884	57.18227	-32.85619	-16.32800	-35.36023	29.16553	3.53526	-3.24224	-51.17802	-16.20983	-4.82796	0.92528	-4.67748	23.80881	5.27575	243.31879	-95.19215	91.47605	-119.74755	19.59210	0.46505	0.34451	0.39718	-0.12680	
62	62.00000	0.24400	104.17071	120.70454	57.82597	-33.03946	-17.21708	-34.38327	28.95619	3.23909	-3.72213	-51.10335	-16.19247	-4.72446	0.99170	8.14265	-5.60685	-19.64069	275.87106	-64.10799	177.37593	-65.54385	44.95401	0.46405	0.34484	0.43421	-0.14561	
63	63.00000	0.24800	104.15462	121.77583	58.53642	-33.27269	-17.97668	-33.25460	29.19261	3.11326	-3.65980	-50.80754	-16.24476	-4.79023	0.82883	8.59726	-8.75725	-17.36870	173.46025	-35.97194	185.08391	-26.28015	72.96297	0.46283	0.34485	0.42815	-0.09589	
64	64.00000	0.25200	104.03355	122.09697	59.02131	-33.54510	-18.50513	-33.25471	29.62874	3.73112	-3.82787	-50.49559	-16.22248	-4.88389	0.84167	6.58300	27.38376	-41.18946	71.09874	-26.63233	125.88205	-58.81623	78.38490	0.46152	0.34486	0.33422	-0.01964	
65	65.00000	0.25600	103.82398	122.34445	59.22207	-33.67400	-18.76024	-33.39080	29.26878	4.23896	-4.07940	-50.16723	-16.09619	-4.63124	1.01265	17.84784	18.09559	10.00204	-36.80428	-8.01322	52.67473	-57.59772	77.46000	0.46011	0.34497	0.14693	0.13351	
66	66.00000	0.26000	104.11420	121.79279	59.52991	-33.24652	-18.99272	-33.80925	29.29381	4.63755	-4.35255	-49.87517	-15.74288	-4.85022	0.86903	41.18803	9.42732	86.78471	-163.28911	-22.15944	-23.20143	-56.80357	82.35227	0.45893	0.34512	0.04885	0.25622	
67	67.00000	0.26400	104.52361	121.01804	59.60048	-33.65329	-19.25325	-35.54295	30.03228	5.92687	-4.69579	-49.50856	-15.83547	-4.97918	0.76755	55.12240	51.09100	106.29807	-108.96903	-85.71757	-82.94451	-83.36488	76.27537	0.45784	0.34562	0.06835	0.27865	
68	68.00000	0.26800	104.95815	120.93774	59.79118	-33.48376	-19.89548	-36.04293	29.85388	5.91262	-5.21047	-49.26263	-15.73073	-4.97645	0.84543	36.07550	5.73961	125.42749	6.46369	-39.55444	-46.91941	-126.98507	68.18452	0.45720	0.34612	0.07025	0.26054	
69	69.00000	0.27200	105.52728	121.06679	60.15600	-32.99914	-20.03378	-35.58896	29.65450	5.59101	-5.75981	-48.96524	-15.31471	-4.90261	0.54425	36.79697	-7.47221	119.96628	103.07652	-26.60912	45.87754	-107.35628	68.30876	0.45653	0.34664	0.08367	0.23407	
70	70.00000	0.27600	105.91927	121.78355	60.62449	-33.08836	-20.80704	-35.09968	29.50028	5.45981	-6.00146	-48.72003	-15.16027	-4.81874	0.52594	28.51761	37.43783	105.12463	188.75667	-85.83385	130.57698	-76.49225	73.65689	0.45576	0.34742	0.18113	0.22888	
71	71.00000	0.28000	106.35880	122.58224	60.82712	-33.70110	-21.28335	-35.44151	29.60849	6.50744	-6.27067	-48.37381	-15.23607	-4.69103	0.65718	27.94715	41.14468	85.99494	201.44295	-72.14790	245.82437	-79.83017	96.48584	0.45492	0.34819	0.23974	0.26854	
