	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Haeoreum_007.c3d
7	7.00000	0.02400	95.61518	86.23050	14.18189	-20.41690	19.69606	-49.20350	14.52406	9.01616	4.99998	-5.58937	11.75366	3.01255	-6.85638	47.68514	-9.07379	-192.83745	-29.96275	-361.75226	-152.93271	15.29721	53.88739	0.43681	0.42300	-0.26712	1.31711	
8	8.00000	0.02800	94.87665	85.88950	14.31203	-20.49709	18.20853	-48.98646	14.16851	7.97205	5.15335	-5.24658	12.15723	2.94192	-6.88715	48.02781	12.27783	-69.53712	-37.90511	-225.10236	-184.82089	8.27958	75.60030	0.43641	0.42272	-0.36298	0.87963	
9	9.00000	0.03200	95.02873	85.92753	14.52112	-20.94592	17.57627	-48.33687	14.22795	6.69697	5.00782	-4.98940	12.25566	2.94680	-7.15367	11.09711	12.11990	1.67411	16.98899	-98.69965	-125.96506	5.36463	8.17605	0.43675	0.42255	-0.34363	0.44857	
10	10.00000	0.03600	94.87689	86.01679	14.40483	-21.03822	17.33157	-47.77977	14.09828	5.79489	5.00000	-5.19424	12.27714	2.86578	-6.87966	-26.97980	18.59114	63.08210	9.80017	-56.17023	-41.40288	15.30751	20.31066	0.43673	0.42287	-0.14075	0.09425	
11	11.00000	0.04000	95.53245	86.00778	13.59807	-21.10733	17.98751	-48.44690	14.26929	6.47237	5.00000	-4.83875	12.06612	2.82955	-6.78341	12.14842	-6.00824	66.61531	35.02341	-20.49159	31.04194	1.27251	47.19946	0.43722	0.42268	0.09818	-0.05484	
12	12.00000	0.04400	95.39255	86.30310	12.35788	-20.91241	19.07645	-47.43603	14.13504	5.70972	5.00000	-4.82512	12.43117	3.00293	-7.02631	11.05397	-21.64608	-28.37143	74.66841	-61.21664	72.94738	3.06042	7.71816	0.43757	0.42261	0.26565	0.11759	
13	13.00000	0.04800	95.28619	86.60937	13.04588	-20.55246	18.01231	-46.46689	14.33881	5.13761	5.00000	-4.78047	12.55337	2.82037	-7.05080	0.35844	-35.77278	-43.84274	44.09274	-58.79259	92.93591	-0.83723	-33.67584	0.43808	0.42278	0.29841	0.30299	
14	14.00000	0.05200	95.08093	86.65411	15.00565	-20.87587	16.12815	-46.73349	14.56496	5.77227	5.00000	-5.09576	12.47407	2.77808	-7.31106	3.78155	-8.75485	-16.25157	27.73587	-21.20835	52.09921	-2.64554	-58.73122	0.43821	0.42289	0.20256	0.34638	
15	15.00000	0.05600	95.15840	86.83142	14.84224	-21.12302	16.16237	-45.16978	14.05934	4.29748	5.00000	-5.25689	12.84600	2.68205	-7.14885	-23.77670	-0.35383	28.86217	48.53175	32.85728	-25.99891	-5.64412	-12.57659	0.43837	0.42307	-0.02687	0.21889	
16	16.00000	0.06000	95.31335	87.06377	15.93263	-21.58925	15.52621	-44.17972	14.18046	3.08851	5.00000	-5.21086	12.70542	2.63007	-7.12470	-37.71510	-17.76381	49.83516	43.56787	50.01571	-56.24994	-7.53358	21.78657	0.43855	0.42314	-0.24250	0.08595	
17	17.00000	0.06400	95.57344	87.17688	15.70026	-21.66961	15.76378	-43.49265	13.92466	2.22049	5.00000	-5.09467	12.64226	2.82437	-6.98866	-7.15080	1.86918	102.01301	26.72038	-9.46345	-41.09452	-16.53197	37.34621	0.43858	0.42308	-0.27740	0.04620	
18	18.00000	0.06800	96.14455	87.27415	14.73726	-21.51296	16.56176	-42.71343	13.73843	1.33665	4.99998	-4.91833	12.53656	2.94536	-7.05528	29.07867	7.79827	129.33734	18.79313	-28.50416	-55.21565	-11.91216	28.80169	0.43849	0.42293	-0.21365	0.07569	
19	19.00000	0.07200	96.64634	87.32777	14.21853	-21.54878	16.91451	-42.05188	14.05894	0.37872	5.00000	-4.86497	12.61849	2.99954	-7.16313	30.28983	8.29291	82.10073	-7.45291	-48.41101	-27.92892	3.30639	-0.70521	0.43825	0.42268	-0.09078	0.12057	
20	20.00000	0.07600	96.84801	87.21807	13.67680	-21.47237	17.16065	-41.76036	13.83772	0.18844	5.00000	-4.92100	12.76276	3.10142	-7.23671	31.57697	11.01870	27.21862	-25.23901	-67.10481	-3.14824	18.51899	-10.48836	0.43787	0.42242	-0.00612	0.15175	
21	21.00000	0.08000	96.86681	87.12408	13.59145	-21.57866	16.96143	-41.47081	13.95887	-0.21054	5.00000	-4.94376	12.91949	3.12637	-7.32863	11.56510	-3.07267	17.55846	-69.81521	-19.78912	-13.26464	44.80889	11.42683	0.43785	0.42218	0.06494	0.04887	
22	22.00000	0.08400	96.96017	86.65957	13.29361	-21.69013	17.35817	-42.94114	14.13429	1.22725	5.27547	-4.82796	12.94898	3.21635	-7.34936	-3.95923	-14.06497	20.32207	-106.82793	65.67606	11.68907	-3.12670	10.00377	0.43781	0.42180	0.13969	-0.14646	
23	23.00000	0.08800	97.03496	86.27005	12.95179	-21.80740	18.08129	-43.56843	14.33620	1.91736	5.00000	-4.86443	12.97226	3.23408	-7.40931	2.41724	15.35406	-34.53646	-115.53504	87.23884	17.29344	-31.56346	27.86558	0.43813	0.42235	0.15172	-0.24754	
24	24.00000	0.09200	96.68957	85.73642	12.61215	-21.68218	18.68876	-44.30133	14.11463	2.68356	5.01975	-4.60420	13.04414	3.21867	-7.24917	6.09251	14.38796	13.47356	-114.34775	117.50629	9.21870	8.00649	23.88692	0.43840	0.42228	0.09401	-0.36377	
25	25.00000	0.09600	97.17627	85.35173	11.50353	-21.42323	20.36879	-45.19863	14.22060	3.57157	5.00000	-4.67292	12.90691	3.25221	-7.34342	3.85251	56.13971	61.15228	-25.33592	108.26376	-56.35404	-0.53968	-15.56822	0.43882	0.42306	-0.01398	-0.33867	
26	26.00000	0.10000	97.21603	85.53448	11.78372	-21.76229	20.32681	-44.50309	14.21789	2.42871	5.00000	-4.72761	12.83041	3.09478	-6.83368	0.23137	59.29685	65.21702	14.68518	110.52104	-97.43253	-3.33533	-20.91511	0.43881	0.42308	-0.21234	-0.27390	
27	27.00000	0.10400	97.67564	85.47019	10.55208	-21.47734	22.13640	-43.09084	14.22577	0.74825	5.00000	-4.84820	12.89945	3.08555	-6.87576	25.59285	31.36547	78.50338	17.16920	79.73986	-91.20774	5.88972	-23.38020	0.43881	0.42319	-0.40150	-0.19508	
28	28.00000	0.10800	97.83915	85.66870	11.19521	-21.93781	21.51281	-42.74043	14.30325	-0.00881	5.00009	-4.92003	12.61974	3.11879	-6.78275	-14.10666	15.06908	49.17516	25.23467	41.05937	-67.50726	9.89484	15.30731	0.43878	0.42282	-0.44978	-0.10676	
29	29.00000	0.11200	98.09767	85.67345	10.08057	-21.85821	22.90131	-40.64939	14.03558	-2.15874	5.00000	-4.72589	12.82629	3.14445	-6.64276	-23.85792	-41.23621	25.18890	26.77135	6.44035	38.30174	8.41756	40.22822	0.43917	0.42354	-0.28992	0.07414	
30	30.00000	0.11600	98.15260	85.85353	11.23594	-22.09650	21.52725	-40.36400	13.68200	-2.00663	5.00000	-4.59657	12.62845	3.29383	-6.92668	-12.21928	-39.26476	28.47620	-4.58547	-28.69960	83.09388	-9.28909	44.55248	0.43907	0.42342	0.03361	0.24885	
31	31.00000	0.12000	98.25613	85.64055	11.90278	-22.35162	20.98289	-40.89369	13.70144	-1.25524	5.00000	-4.37016	12.71506	3.36701	-6.86136	-29.04809	-39.65631	-40.61136	-63.79394	80.91593	115.94794	-6.62719	37.11855	0.43910	0.42337	0.27264	0.15818	
32	32.00000	0.12400	97.71703	85.33535	14.24454	-22.53843	19.39260	-41.17374	13.46798	-0.29262	5.00000	-4.30172	12.73528	3.28067	-7.01743	11.69781	-34.63115	-139.12398	-116.92110	159.12915	127.86089	3.51406	-2.14203	0.43901	0.42336	0.31260	-0.04093	
33	33.00000	0.12800	97.13033	84.70139	15.73288	-22.68262	18.71712	-42.07350	13.53338	0.91542	5.00000	-4.39035	12.84749	3.15346	-7.23342	60.28944	-20.82911	-113.35062	-104.22991	131.49167	34.46248	-7.18127	3.92836	0.43879	0.42295	0.11979	-0.21817	
34	34.00000	0.13200	96.81008	84.48405	15.27342	-22.36164	19.49742	-42.48388	13.64460	1.25774	5.01422	-4.26863	12.84617	3.27072	-7.66424	22.11640	8.29233	-40.99097	-53.49824	51.27899	-102.41501	-0.65472	-30.21730	0.43904	0.42227	-0.19529	-0.25173	
35	35.00000	0.13600	96.78981	84.24820	14.14337	-21.98822	20.60046	-42.06972	14.05651	0.09270	5.00000	-4.63676	12.82765	3.05700	-7.34080	-29.54753	42.71209	5.74576	-11.38328	53.51819	-207.14676	0.61262	-35.44883	0.43861	0.42248	-0.44132	-0.37910	
36	36.00000	0.14000	96.91584	84.38896	11.91293	-22.02762	23.03768	-40.93889	13.89780	-1.89878	5.00000	-4.55272	12.98337	3.24974	-7.08622	13.49139	43.38097	116.82658	41.40451	51.47520	-255.66302	-4.27155	-19.89369	0.43899	0.42244	-0.53979	-0.49378	
37	37.00000	0.14400	97.61272	84.57221	8.08600	-21.57577	26.63569	-39.19525	14.09961	-4.74201	5.00000	-4.80394	13.24965	3.16065	-7.10978	-4.89186	45.97868	75.10884	41.67071	87.04645	-208.79565	-8.60047	-14.96814	0.43882	0.42238	-0.44119	-0.51802	
38	38.00000	0.14800	97.66814	84.72685	8.62096	-22.06285	26.79694	-37.67173	13.92219	-6.73595	5.00000	-4.68501	13.22556	2.93017	-6.68722	-42.28637	38.42121	61.79355	36.87954	155.24155	-106.44044	2.03797	21.03294	0.43883	0.42241	-0.17009	-0.44947	
39	39.00000	0.15200	98.08849	84.86670	9.92759	-23.06157	26.17459	-37.74837	14.15830	-6.99835	5.00000	-4.64299	13.14402	2.88598	-6.45896	-20.75831	-44.27269	17.23123	3.97989	161.33844	42.29269	13.19659	-9.41414	0.43897	0.42239	0.05665	-0.27851	
40	40.00000	0.15600	97.76488	84.74436	10.10111	-22.97804	26.72270	-36.01624	13.65873	-8.00353	5.00000	-4.76068	13.38840	2.91649	-6.87189	-6.79802	-97.71827	-24.50927	-5.88735	174.97765	167.08333	4.02352	2.43132	0.43859	0.42235	0.13444	-0.16963	
41	41.00000	0.16000	97.90085	84.81880	10.90990	-23.40619	26.67039	-34.42994	13.52693	-8.88595	5.00000	-4.62269	13.46184	2.90875	-7.19228	2.88648	-61.08184	-4.53258	28.87369	91.06011	139.69659	6.19773	46.69885	0.43850	0.42229	0.03101	-0.01686	
42	42.00000	0.16400	97.72742	84.97564	11.58782	-23.61453	26.08814	-33.59119	13.25888	-9.24501	5.00000	-4.38581	13.39022	3.12814	-7.38276	-1.12183	10.09167	-50.38724	45.74586	11.06909	15.92122	-5.10991	67.85589	0.43866	0.42217	-0.21576	0.03861	
43	43.00000	0.16800	97.50759	85.18420	13.05878	-23.83510	24.79047	-33.77754	13.48973	-9.39329	5.00000	-4.07966	13.07623	3.17263	-7.09430	5.43991	21.61152	-7.24100	32.63071	27.22961	-91.49257	0.27308	40.44441	0.43886	0.42178	-0.40565	-0.03711	
44	44.00000	0.17200	97.66373	85.23768	12.78804	-23.49980	25.20836	-33.33177	13.69518	-10.22981	5.00000	-4.06503	13.01656	3.26025	-7.24712	36.78352	38.69491	-36.83713	1.08943	43.04000	-156.46364	3.67547	12.67490	0.43897	0.42195	-0.41279	-0.15531	
45	45.00000	0.17600	97.21080	85.19392	12.84665	-23.25217	25.32818	-33.96503	14.09270	-10.46357	5.00000	-3.98240	12.92058	3.22773	-7.07707	38.37380	90.27191	-90.01070	-65.92404	-45.59323	-164.37361	-5.85465	-23.81478	0.43910	0.42192	-0.19654	-0.15205	
46	46.00000	0.18000	96.96554	84.70152	12.15673	-22.76663	25.42626	-35.95574	14.39657	-9.00264	5.00000	-4.25668	12.75051	3.07445	-6.82996	32.68686	67.95399	-101.35083	-133.94151	-17.71425	-90.84327	-9.74433	-29.05403	0.43859	0.42197	0.05567	-0.21973	
47	47.00000	0.18400	96.39195	84.12100	11.53362	-22.70678	26.39670	-36.77320	14.64387	-8.46993	5.00000	-4.21202	12.92144	2.88569	-6.80072	22.37406	1.87743	-91.75949	-138.73105	43.09380	17.52624	-1.51551	-7.11034	0.43858	0.42205	0.12532	-0.27004	
48	48.00000	0.18800	96.25397	83.59264	10.29982	-22.59060	27.48367	-37.06575	14.41276	-7.78823	4.99996	-4.30704	13.04153	2.90363	-7.00264	-6.09345	-45.15411	-16.49281	-106.20937	-16.08851	84.07929	16.35427	-27.86847	0.43860	0.42238	0.06931	-0.15149	
49	49.00000	0.19200	96.25768	83.26750	9.27182	-22.75001	28.35603	-37.60556	14.54091	-6.99131	5.00029	-4.43080	13.01828	2.93136	-7.11552	0.63434	-22.59849	-118.41073	-38.03842	-54.80537	61.52261	17.13125	33.88976	0.43867	0.42259	-0.03850	0.06440	
50	50.00000	0.19600	95.31411	83.29205	9.78384	-22.65581	27.52135	-36.95247	14.29459	-7.40609	5.11462	-4.03436	13.09939	3.00811	-7.17763	18.08122	27.91259	-189.47557	-0.15814	-144.46605	8.83982	-3.37670	54.45028	0.43988	0.42229	-0.14764	0.49882	
51	51.00000	0.20000	94.76991	83.26354	11.17331	-22.68308	25.44506	-37.20171	14.46476	-7.31173	5.00000	-3.99791	12.98936	2.95646	-7.02431	0.29077	19.12332	-103.33049	12.15472	-142.58879	-14.04130	-17.40270	13.78799	0.44083	0.42293	-0.24410	0.67693	
52	52.00000	0.20400	94.43475	83.38940	12.82241	-22.41120	23.57953	-37.17499	14.40407	-7.30271	5.00000	-3.92552	12.81442	3.17947	-7.01349	-46.31352	-12.69384	-20.85070	41.95907	19.61413	-2.53334	-9.19711	40.84380	0.44124	0.42272	-0.24640	0.35029	
53	53.00000	0.20800	94.40108	83.60012	14.74969	-22.68783	22.29360	-36.45033	14.43107	-8.05964	5.00747	-3.67154	12.73387	3.24693	-6.74177	-40.06509	3.96809	-54.17460	-33.25125	60.17843	6.42947	-4.05951	-13.85343	0.44158	0.42243	-0.10490	0.05422	
54	54.00000	0.21200	94.06464	83.11708	15.03879	-22.36552	22.01519	-35.85798	13.90543	-8.52593	5.00000	-4.03632	12.93146	3.21195	-6.67120	-13.30395	14.39216	-13.91057	-103.92740	40.93220	12.64112	-7.25263	-56.81956	0.44030	0.42263	0.04933	-0.22351	
55	55.00000	0.21600	94.27799	82.77250	15.00086	-22.43997	22.38986	-36.80104	14.14738	-7.61784	5.00000	-4.12604	12.74817	2.98993	-6.54181	-21.04667	13.66123	22.28703	-87.15357	53.66486	27.92362	-3.16013	-20.35807	0.43943	0.42255	0.08730	-0.49555	
56	56.00000	0.22000	94.23573	82.41485	13.13669	-21.86777	24.20341	-36.69345	13.94857	-7.49175	5.00000	-4.19919	12.89166	2.94703	-6.40242	-2.00814	40.49037	20.52003	-40.65189	109.42040	42.14605	12.52359	6.21861	0.43881	0.42243	0.01736	-0.70564	
57	57.00000	0.22400	94.46703	82.44727	12.24741	-21.97632	25.81902	-36.91530	13.98302	-7.16996	5.00000	-4.07645	12.86160	2.88111	-6.20214	20.53214	30.73281	25.96079	-47.25898	218.74451	20.26098	16.69798	50.66117	0.43883	0.42233	-0.02650	-0.80666	
58	58.00000	0.22800	94.44215	82.03867	12.08877	-22.08856	26.92571	-38.00457	14.21523	-6.05809	5.00000	-3.79282	12.87509	2.84648	-6.30741	17.31426	10.75558	7.55093	-57.68870	173.98952	47.16032	14.52099	76.50106	0.43938	0.42202	0.05142	-0.59131	
59	59.00000	0.23200	94.53546	81.98593	12.68200	-22.35927	26.80882	-39.35502	14.38169	-4.42717	5.00000	-3.46452	12.62570	2.92425	-6.24052	12.74315	45.25143	37.20314	-15.36710	47.78872	83.57514	10.89754	70.08844	0.44009	0.42223	0.25332	-0.45616	
60	60.00000	0.23600	94.75369	81.91921	12.31425	-22.36067	27.09877	-39.51654	14.45312	-3.92511	5.00000	-3.24414	12.53216	2.70112	-6.03963	9.42131	15.52166	47.63964	-82.71706	-21.71880	88.46437	-2.65150	33.40466	0.44048	0.42233	0.36507	-0.38127	
61	61.00000	0.24000	94.91975	81.31623	11.83633	-22.04208	27.41744	-40.94239	14.84322	-2.18363	5.00000	-3.21678	12.43662	2.65090	-6.18811	31.90387	-1.65661	22.08483	-75.59592	-62.97447	85.67659	-21.30838	28.25113	0.44050	0.42211	0.27389	-0.36239	
62	62.00000	0.24400	94.92623	81.32162	9.99293	-21.87243	28.74644	-39.99640	14.61875	-2.77464	5.01185	-3.02128	12.57272	2.69609	-6.31171	-2.16628	6.04690	1.31923	-8.08113	-102.14407	85.58926	-10.46973	-39.84116	0.44037	0.42193	0.03995	-0.33173	
63	63.00000	0.24800	94.90965	81.23740	9.09210	-21.78774	29.14749	-39.16310	14.58148	-3.21965	5.00000	-3.53909	12.38259	2.68844	-6.12435	-44.72264	-26.55551	-11.55949	-3.09333	-124.76860	41.35239	1.22549	-61.30916	0.43956	0.42194	-0.23228	-0.04328	
64	64.00000	0.25200	94.78823	81.27669	8.28641	-21.85855	29.33284	-37.28373	14.35781	-5.07070	5.00000	-3.50875	12.52711	2.73952	-6.16220	-11.19767	2.22893	-163.91013	-7.68910	-175.89267	-52.44585	-2.52582	15.65500	0.43942	0.42174	-0.38951	0.37625	
65	65.00000	0.25600	93.62735	81.17227	10.88194	-22.72824	26.08695	-38.09432	14.60678	-4.67394	5.00000	-3.41168	12.14623	2.76793	-6.00854	-11.85706	-34.74910	-120.56841	-27.20908	-253.20293	-92.62730	3.24187	58.42077	0.43963	0.42149	-0.49520	0.77291	
66	66.00000	0.26000	93.64117	81.06771	10.04401	-22.35410	25.68022	-36.68997	14.48918	-6.38684	5.00000	-3.04135	12.38033	2.78674	-6.33353	-8.00069	-30.86731	-47.97531	5.62369	-247.89810	-144.49290	8.69079	48.78134	0.44031	0.42141	-0.51691	0.71076	
67	67.00000	0.26400	93.31411	81.21383	10.13385	-22.31643	24.79442	-36.50121	14.62579	-7.37166	5.00000	-3.02724	12.42400	2.60280	-6.18285	-14.76262	14.14657	-144.84525	0.96743	-97.94780	-127.25395	12.95645	17.92110	0.44059	0.42140	-0.39656	0.23570	
68	68.00000	0.26800	92.53543	81.06420	11.88290	-22.30411	23.19683	-37.19292	14.71634	-6.91814	5.00000	-2.91214	12.26054	2.67924	-6.09632	-17.75871	-11.83975	-156.89758	-30.62782	-13.91276	4.40261	7.36409	15.78091	0.44065	0.42163	-0.20793	-0.09454	
69	69.00000	0.27200	92.05508	80.95883	12.62329	-21.77257	22.38146	-37.47550	14.76363	-6.39420	5.00000	-2.92032	12.04414	2.67193	-6.13093	-6.61638	-5.37672	-95.05000	-66.24143	-22.46938	58.53632	0.28622	25.97334	0.44077	0.42166	-0.02711	-0.22632	
70	70.00000	0.27600	91.77362	80.53292	12.80996	-21.30961	22.15614	-37.93305	14.95718	-5.73464	5.00000	-2.71990	12.01063	2.54261	-6.08817	11.39655	11.90814	-22.30790	-110.75418	-15.64519	56.14023	-5.61842	59.31820	0.44083	0.42213	0.07516	-0.23178	
71	71.00000	0.28000	91.87251	80.07153	12.16633	-20.94713	22.68352	-38.87984	15.03138	-4.58817	5.00000	-2.45712	12.00271	2.49046	-6.13690	38.24193	68.54194	46.34181	-100.74619	-23.72613	22.04192	-15.84216	68.02522	0.44127	0.42236	0.10701	-0.31330	
72	72.00000	0.28400	92.10458	79.72688	10.34581	-20.60752	24.26965	-39.34513	14.96632	-4.19450	5.00000	-2.17298	12.12801	2.27810	-5.85211	37.68839	50.75263	98.12454	-69.44988	139.21635	6.24611	-19.12326	48.39552	0.44178	0.42251	-0.00775	-0.64454	
73	73.00000	0.28800	92.46659	79.51283	9.01889	-20.51811	26.74242	-38.78127	14.82634	-4.63363	5.00000	-2.04835	12.33035	2.23449	-6.03658	61.32181	-44.34137	102.13381	-10.85274	417.92679	35.81358	-10.86286	50.52158	0.44215	0.42253	-0.22353	-1.09063	
