	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_001.c3d
7	7.00000	0.02400	96.77363	78.66223	-5.56666	-31.75621	40.47486	11.24075	15.47485	-43.04495	0.42211	-4.28856	3.51226	2.57965	-4.49034	-13.12873	-8.06065	65.84270	35.66106	11.20900	49.88133	-36.70712	-3.76306	0.52758	0.50190	-0.05932	0.06133	
8	8.00000	0.02800	96.87778	78.75060	-5.22081	-32.03485	40.28910	11.89203	15.32062	-43.52737	0.24628	-4.29139	3.48945	2.59406	-4.40522	-21.37479	-16.42923	-1.75142	-39.21954	33.65266	-12.54405	-36.27022	-31.74321	0.52728	0.50192	0.01873	-0.01786	
9	9.00000	0.03200	96.76016	78.34365	-4.64264	-32.07042	39.96106	10.06358	15.26376	-42.00873	0.12621	-4.54084	3.43736	2.62065	-4.44364	-5.37192	-15.67280	-86.74065	-43.90757	27.97285	12.37583	-36.27152	-54.56598	0.52667	0.50178	0.12011	-0.07319	
10	10.00000	0.03600	96.18238	78.41017	-3.70887	-31.80303	39.23130	9.80560	15.00683	-41.41677	-0.06892	-4.73333	3.34321	2.64447	-4.47783	4.60843	-5.58215	-79.07372	-18.30393	20.23454	-7.13458	-54.99267	-59.30754	0.52602	0.50150	0.08265	-0.12874	
11	11.00000	0.04000	96.12956	78.19085	-3.29731	-31.89662	38.98003	7.57490	15.19464	-39.66164	-0.34488	-5.01951	3.23257	2.67301	-4.50569	31.97174	6.87221	5.17222	14.18038	8.46796	-66.72506	-64.58958	-51.40738	0.52533	0.50138	-0.08061	-0.16672	
12	12.00000	0.04400	96.22215	78.52673	-3.27418	-32.04137	38.92967	7.67376	15.46532	-39.89081	-0.60954	-5.14541	3.14420	2.70939	-4.65602	53.91347	13.45904	78.55338	94.30566	-4.44105	-29.30670	-54.97947	-22.04821	0.52496	0.50117	-0.13450	-0.16011	
13	13.00000	0.04800	96.75808	78.94637	-3.70410	-32.30367	39.28859	8.39900	15.72993	-40.68972	-0.79176	-5.19415	3.09775	2.74462	-4.81240	40.46200	9.96277	81.98006	92.48749	-43.58403	-18.63583	-93.08918	6.01447	0.52486	0.50108	-0.11541	-0.07151	
14	14.00000	0.05200	96.87698	79.26739	-4.21990	-32.31840	39.38030	9.13828	15.89962	-41.44969	-1.34810	-5.09800	3.09606	2.77456	-4.90069	7.74864	-2.72294	16.21871	69.12057	-67.93633	-67.72790	-80.04691	66.95448	0.52500	0.50067	-0.13209	0.04509	
15	15.00000	0.05600	96.88725	79.49646	-4.32648	-32.21841	39.27092	8.87491	16.36984	-41.69097	-1.41860	-4.66371	3.11128	2.80448	-4.90536	-9.28212	-17.38207	-5.20513	39.79945	-19.27765	-62.90296	-40.19713	66.06804	0.52558	0.50034	-0.06808	0.05301	
16	16.00000	0.06000	96.83416	79.58428	-3.80460	-32.12935	38.87428	8.50563	16.48379	-41.34595	-1.66057	-4.57367	3.08396	2.83802	-4.98075	1.31789	-22.44970	24.01413	17.76600	-0.13654	23.93369	-84.52741	-8.66063	0.52597	0.50011	0.10122	0.03801	
17	17.00000	0.06400	97.07961	79.63803	-3.73242	-32.08460	38.76707	7.86507	16.35095	-40.53114	-2.09961	-4.73487	2.97436	2.86516	-5.09801	-3.70910	-14.32565	54.23195	11.12652	-11.16808	6.92537	-80.07845	-51.11204	0.52587	0.50033	0.05145	-0.01783	
18	18.00000	0.06800	97.26790	79.67615	-3.74728	-31.90745	38.73646	7.04926	16.44017	-39.89317	-2.30848	-4.98147	2.82143	2.85794	-5.04234	-11.49544	-4.20919	37.15873	18.28105	-32.15002	-41.24016	-77.05296	-55.34877	0.52556	0.50079	0.01929	-0.03038	
19	19.00000	0.07200	97.37552	79.78440	-3.97194	-31.67622	38.71354	6.07791	16.48717	-39.14722	-2.72156	-5.17372	2.68430	2.81229	-4.99275	9.77897	-2.60018	42.30756	77.71925	-36.25817	-33.91005	-116.54262	-37.85466	0.52486	0.50150	0.05680	-0.09121	
20	20.00000	0.07600	97.60721	80.29759	-4.80996	-31.30239	39.35235	6.83290	16.40498	-39.95713	-3.24527	-5.27824	2.58205	2.76139	-5.09159	17.88099	-6.18989	53.89689	106.58062	-16.69453	-46.27309	-119.41382	-31.16511	0.52444	0.50192	0.05236	-0.16370	
21	21.00000	0.08000	97.80674	80.63869	-5.60341	-31.05441	39.97345	6.30931	16.53056	-39.73956	-3.68047	-5.41777	2.49293	2.76077	-5.14553	13.37294	-7.00194	46.75863	77.24456	-9.95596	-37.30003	-88.28864	-16.40272	0.52384	0.50218	0.09189	-0.05816	
22	22.00000	0.08400	97.98141	80.91615	-5.64598	-31.27424	39.98851	6.50135	16.48928	-39.93747	-3.95215	-5.40565	2.39941	2.84025	-5.22871	-0.43739	-4.28844	16.61838	15.46268	-8.41029	-51.10504	-55.45614	3.68376	0.52372	0.50207	0.10882	0.08109	
23	23.00000	0.08800	97.93968	80.76617	-5.12810	-31.42945	39.50100	4.66961	16.72962	-38.57691	-4.11703	-5.38656	2.31058	2.97094	-5.16323	-16.90671	-2.60274	37.60160	-21.25265	-17.28652	-43.50977	-35.19973	-4.06704	0.52354	0.50210	0.11619	0.16772	
24	24.00000	0.09200	98.28229	80.72885	-4.89873	-31.98945	39.21177	4.13183	16.76222	-38.01556	-4.21680	-5.43714	2.24222	3.09151	-5.11414	-16.64775	-6.20860	52.68792	10.97543	-7.38234	29.22160	-41.94339	-23.10214	0.52350	0.50186	0.11673	0.16234	
25	25.00000	0.09600	98.36118	80.85027	-4.35842	-32.30609	38.79031	4.27046	16.83198	-37.96086	-4.42743	-5.56749	2.19812	3.15745	-5.07511	-10.58397	-15.48906	5.20783	71.84889	55.52155	84.53799	-87.43178	-35.93953	0.52290	0.50193	0.15167	0.01626	
26	26.00000	0.10000	98.32500	81.30274	-3.52908	-32.53424	38.49865	5.74716	16.66082	-38.88543	-4.88836	-5.71904	2.17322	3.16148	-5.13934	-5.52978	-25.66803	16.04348	96.28177	71.63240	62.33747	-135.10632	-28.77098	0.52257	0.50194	0.16722	-0.05228	
27	27.00000	0.10400	98.48956	81.62064	-3.15940	-32.72113	38.35132	5.66613	16.76011	-38.79884	-5.48237	-5.79613	2.14053	3.12894	-5.22471	-10.84095	-29.88885	47.69585	60.84347	31.15670	11.03087	-133.31932	24.36639	0.52231	0.50245	0.15079	0.01099	
28	28.00000	0.10800	98.70679	81.78932	-2.78242	-32.92284	38.11960	5.40415	16.59387	-38.46873	-5.94042	-5.52709	2.05817	3.09796	-5.27250	-15.44214	-22.61904	38.88601	9.03414	-9.19282	15.54594	-111.45653	76.96627	0.52294	0.50296	0.17861	0.06268	
29	29.00000	0.11200	98.80228	81.69294	-2.63818	-32.66373	37.84040	4.30258	16.20233	-37.36677	-6.37831	-5.18869	1.92293	3.08997	-5.26041	-17.02831	-6.68216	51.20770	-13.00219	-61.68054	-39.10432	-84.69673	113.82976	0.52394	0.50380	0.20863	0.12834	
30	30.00000	0.11600	99.11760	81.67963	-3.21365	-32.42802	37.99068	2.50319	16.20122	-35.99510	-6.64480	-4.62833	1.78893	3.09928	-5.16798	-1.91846	7.59720	54.32343	18.56374	-74.11329	-74.00916	-62.43712	109.98884	0.52535	0.50438	0.19805	0.14444	
31	31.00000	0.12000	99.23670	81.84445	-3.62660	-32.03847	38.08093	2.06704	16.24426	-35.81192	-6.91953	-4.31411	1.69936	3.11748	-5.17434	35.02956	11.74401	34.34882	77.32240	-60.80220	-38.60826	-59.61855	59.75077	0.52646	0.50479	0.20095	0.12089	
32	32.00000	0.12400	99.39259	82.29980	-3.81834	-32.19822	38.01653	2.89197	16.27337	-36.67706	-7.16496	-4.16665	1.64557	3.15089	-5.34985	37.66000	4.36743	-25.08042	124.37897	-47.11096	-13.53654	-89.50176	-10.53378	0.52704	0.50487	0.26443	0.09634	
33	33.00000	0.12800	99.03656	82.83968	-2.91742	-32.24262	37.10495	3.47529	16.54492	-37.27230	-7.66831	-4.41268	1.59165	3.19856	-5.44675	-5.31391	-9.14491	-59.53416	139.26802	-21.19105	-22.22184	-115.18571	-43.73251	0.52701	0.50480	0.32672	0.10184	
34	34.00000	0.13200	98.91801	83.41287	-1.77843	-32.78551	36.12213	3.66050	17.00030	-37.59224	-8.09660	-4.53074	1.51323	3.25524	-5.38203	-41.47945	-22.06135	-53.98763	120.11023	24.68600	0.28442	-133.40257	-38.06952	0.52673	0.50473	0.38973	0.09783	
35	35.00000	0.13600	98.60695	83.80083	-0.34791	-32.93398	35.14314	3.54967	17.32264	-37.34176	-8.73031	-4.71690	1.42161	3.32044	-5.28072	-53.31585	-30.67490	-53.77947	50.45365	51.74179	88.46545	-159.64531	-30.23186	0.52632	0.50497	0.54116	0.12768	
36	36.00000	0.14000	98.48666	83.82076	0.58376	-33.14967	34.55278	2.96395	17.14123	-36.21973	-9.37246	-4.75006	1.34337	3.39600	-5.18589	-27.66709	-34.22358	29.55091	-12.51422	46.85917	67.12580	-169.99771	-27.76839	0.52608	0.50545	0.50309	0.16522	
37	37.00000	0.14400	98.84292	83.70754	0.62179	-33.42388	34.70414	1.39224	17.25612	-34.74296	-10.10742	-4.88355	1.28811	3.47338	-5.32393	-21.92495	-34.01630	86.79414	-75.38096	37.82962	13.12619	-148.43884	-19.45004	0.52584	0.50586	0.44501	0.19117	
38	38.00000	0.14800	99.18108	83.21386	0.71201	-33.70018	34.74853	-1.38700	17.13477	-31.95977	-10.58463	-4.85415	1.23725	3.54243	-5.28373	-45.10694	-32.16330	127.38273	-120.06406	2.73288	33.94291	-93.34634	12.90814	0.52591	0.50611	0.53964	0.20708	
39	39.00000	0.15200	99.86495	82.74703	-0.12903	-33.76593	35.34916	-4.30694	16.89750	-29.02574	-10.86555	-4.76707	1.16738	3.58776	-5.21551	-43.22189	-29.08514	165.62836	-40.06736	3.10384	12.94584	-108.68932	15.96172	0.52612	0.50617	0.54758	0.17559	
40	40.00000	0.15600	100.50195	82.89227	-0.41528	-34.08823	35.71172	-5.93375	17.09909	-27.50636	-11.45378	-4.74534	1.08184	3.59567	-5.17053	-44.73920	-24.51715	108.84137	46.19319	1.23666	-24.37920	-120.32529	32.33773	0.52633	0.50630	0.54451	0.24194	
41	41.00000	0.16000	100.73803	83.11529	-0.20865	-34.17671	35.42606	-7.05076	17.31902	-26.59797	-11.82895	-4.53959	1.00603	3.57050	-5.06075	-20.26036	-19.96301	42.72804	44.19242	-27.60975	-51.89483	-112.94418	51.92947	0.52680	0.50624	0.57755	0.28535	
42	42.00000	0.16400	100.84351	83.24529	0.22741	-34.37919	34.95953	-8.14718	17.59218	-25.80857	-12.37210	-4.35945	0.95817	3.53831	-5.16691	2.78066	-18.19539	-26.40253	56.39561	-37.37094	-71.50765	-145.05777	50.68187	0.52701	0.50634	0.54316	0.26407	
43	43.00000	0.16800	100.52694	83.56582	1.04631	-34.28231	34.09169	-8.63153	17.99799	-25.66215	-13.00998	-4.15409	0.93496	3.52543	-5.21549	10.14953	-20.95517	-77.73278	71.37389	-42.35800	-44.11425	-159.65079	58.43024	0.52710	0.50649	0.43971	0.25047	
44	44.00000	0.17200	100.22173	83.82325	1.83594	-34.12302	33.29192	-8.85269	18.08604	-25.49008	-13.67134	-3.91302	0.90842	3.54540	-5.39959	-18.62731	-26.37454	-77.21708	128.37784	-50.07306	-46.34657	-163.18695	72.71307	0.52717	0.50700	0.33766	0.32730	
45	45.00000	0.17600	99.90894	84.58407	2.63721	-33.94754	32.37444	-8.55340	18.60372	-26.10621	-14.32507	-3.61114	0.84935	3.59309	-5.25189	-35.46606	-32.41924	3.70803	178.29524	-42.32251	-15.83526	-123.29068	46.90583	0.52720	0.50754	0.34771	0.36065	
46	46.00000	0.18000	100.24902	85.26102	2.68663	-33.76897	32.24909	-7.94885	18.49612	-26.47299	-14.65714	-3.58240	0.76057	3.64878	-5.35682	-8.66193	-36.18762	81.70410	146.16248	-19.77247	7.37324	-115.81097	0.86432	0.52746	0.50777	0.42638	0.36634	
47	47.00000	0.18400	100.56102	85.75019	2.91973	-33.90596	31.98134	-8.23080	18.73793	-26.35348	-15.26511	-3.64821	0.66624	3.68999	-5.47475	-16.35075	-32.27947	70.65182	101.30649	13.32451	-22.46810	-130.02477	-41.51239	0.52749	0.50796	0.46789	0.38990	
48	48.00000	0.18800	100.81161	86.06998	3.28940	-34.15695	31.85572	-8.71653	18.95918	-25.92608	-15.71611	-3.92441	0.59123	3.70867	-5.49455	7.62263	-20.60410	66.88104	65.94077	52.99398	-2.86919	-104.26657	-94.50695	0.52734	0.50807	0.45601	0.28011	
49	49.00000	0.19200	101.09684	86.27575	3.43755	-34.39677	31.97646	-8.90574	19.05111	-25.73787	-16.10018	-4.36841	0.54374	3.71680	-5.71565	42.81862	-10.21780	57.66898	-3.78976	37.75676	-22.67140	-139.73820	-123.31025	0.52681	0.50805	0.44888	0.22042	
50	50.00000	0.19600	101.27045	86.04058	3.45986	-34.42976	32.01704	-10.49127	19.34669	-24.43146	-16.80151	-4.83258	0.52511	3.72984	-5.93042	14.84555	-10.81475	44.36398	-8.44758	1.39447	-62.77422	-115.56250	-71.42172	0.52599	0.50818	0.46104	0.24244	
51	51.00000	0.20000	101.45181	86.20484	3.83325	-34.66214	31.66171	-11.10529	19.66334	-24.16313	-17.00748	-4.84779	0.52801	3.75006	-5.92323	-1.48132	-21.98248	15.06541	39.47082	-47.25871	-52.05063	-74.81593	-20.47514	0.52580	0.50812	0.51550	0.33740	
52	52.00000	0.20400	101.39664	86.35740	4.31866	-34.63783	30.93268	-11.80300	19.79488	-23.61279	-17.41714	-4.88616	0.52821	3.77829	-6.08945	-5.08410	-34.99533	23.25126	107.31301	-94.08269	-36.20803	-97.28999	-13.57698	0.52567	0.50846	0.61294	0.48541	
53	53.00000	0.20800	101.63921	87.06287	4.70635	-34.99650	30.19048	-11.58046	20.08452	-24.00455	-17.82951	-4.89046	0.51372	3.81649	-6.15957	-21.05407	-42.03014	67.31116	133.30702	-85.10065	3.58947	-100.06987	-4.05361	0.52588	0.50902	0.69219	0.51504	
54	54.00000	0.21200	101.93171	87.42487	5.11694	-35.38602	29.59796	-11.89209	20.24258	-23.50112	-18.27250	-4.90478	0.49011	3.85539	-6.25793	-19.29786	-41.47701	69.07518	86.30196	-52.62156	59.38753	-126.30701	4.95420	0.52626	0.50972	0.75731	0.47494	
55	55.00000	0.21600	102.18925	87.75161	5.59138	-35.83314	29.04824	-12.43250	20.50271	-22.73034	-18.88200	-4.89242	0.46268	3.88267	-6.33630	-39.85437	-35.85384	42.77380	84.91245	0.93089	57.11594	-130.24335	42.65841	0.52660	0.51052	0.75366	0.37577	
56	56.00000	0.22000	102.26793	88.10644	6.29156	-36.17059	28.65416	-13.02920	20.76177	-21.97919	-19.33072	-4.64621	0.44079	3.90695	-6.22720	-38.75492	-29.85860	9.92066	52.90834	15.56794	32.83093	-114.70346	66.48829	0.52714	0.51104	0.76852	0.31542	
57	57.00000	0.22400	102.27076	88.17850	6.57572	-36.10501	28.37771	-14.31488	21.01921	-20.70856	-19.79881	-4.44624	0.42790	3.94827	-6.26599	6.24537	-27.89671	23.63785	21.46533	9.13896	20.55009	-101.86162	51.17673	0.52735	0.51133	0.79614	0.28629	
58	58.00000	0.22800	102.45885	88.27805	6.66522	-36.09375	28.42546	-15.42063	21.11005	-19.58229	-20.15025	-4.28767	0.42867	3.99678	-6.49416	-1.46101	-28.76522	64.54811	-1.63878	23.48579	-3.86150	-55.08878	53.80156	0.52724	0.51144	0.80828	0.24490	
59	59.00000	0.23200	102.78508	88.16463	6.58551	-36.13822	28.55765	-16.97898	21.50144	-18.25514	-20.26539	-4.00881	0.45433	4.01938	-6.48210	-18.81473	-28.15679	83.21474	-5.67978	4.07396	-20.18278	-42.67513	47.71570	0.52720	0.51098	0.79612	0.28671	
60	60.00000	0.23600	103.12182	88.23362	6.47613	-36.09278	28.61079	-17.84383	21.81105	-17.48815	-20.52469	-3.85453	0.50930	3.99976	-6.57156	1.10883	-26.77141	79.90320	42.51768	-27.93955	-16.14923	-93.79553	4.50038	0.52696	0.51067	0.76959	0.35660	
61	61.00000	0.24000	103.42432	88.50334	6.44304	-35.99677	28.44922	-17.96854	22.10370	-17.46433	-21.01245	-3.90729	0.57161	3.95538	-6.71573	-41.14341	-29.61062	73.45579	77.19144	-54.89696	-17.97378	-132.32278	23.12505	0.52664	0.51056	0.77597	0.45767	
62	62.00000	0.24400	103.70967	88.85154	6.58951	-35.87572	28.07976	-18.06800	22.47321	-17.42410	-21.50821	-3.60860	0.60950	3.92427	-6.49631	-83.72705	-39.00888	28.27943	95.37679	-64.45348	22.39302	-148.09369	58.83750	0.52681	0.51075	0.80158	0.58267	
63	63.00000	0.24800	103.65020	89.26574	7.52439	-35.92225	27.05738	-17.69135	22.44694	-17.54076	-22.04458	-3.40917	0.61805	3.94092	-6.37503	-70.62931	-50.54330	-52.14076	127.52392	-71.11272	28.74631	-157.86990	27.03266	0.52702	0.51104	0.74583	0.69554	
64	64.00000	0.25200	103.29446	89.87338	8.69985	-35.90993	25.80255	-17.16570	22.72587	-18.02809	-22.61890	-3.40001	0.61543	4.01401	-6.35284	-71.49811	-57.95789	-37.99405	89.17052	-57.01851	9.32926	-115.26690	-1.34115	0.52694	0.51129	0.69629	0.69042	
65	65.00000	0.25600	103.34307	89.97820	9.51178	-36.28632	24.99135	-17.74971	22.86672	-17.41385	-22.91090	-3.43885	0.61519	4.13228	-6.27796	-51.29618	-57.97962	-7.08031	29.23931	-35.61002	66.15288	-57.63626	-23.14634	0.52674	0.51141	0.77859	0.62912	
66	66.00000	0.26000	103.23764	90.09325	10.40976	-36.60655	24.13989	-18.26970	22.76559	-16.48157	-23.12391	-3.59510	0.61598	4.26282	-6.41307	-44.03867	-51.09689	32.73344	24.41793	-29.59953	83.02258	-41.11423	-19.18075	0.52646	0.51140	0.85703	0.53865	
67	67.00000	0.26400	103.60497	90.18112	10.57069	-36.96654	23.90186	-19.24995	22.86904	-15.36646	-23.30781	-3.57718	0.61652	4.36570	-6.34502	-11.73223	-39.13700	114.33586	-1.47748	-14.09418	24.10368	-52.13171	-14.40881	0.52640	0.51131	0.89641	0.41445	
68	68.00000	0.26800	104.15654	90.08455	10.73549	-37.37077	23.76697	-20.73715	22.99940	-14.01612	-23.58192	-3.67946	0.61993	4.41158	-6.63757	49.12677	-23.30784	113.83687	-12.76617	-40.87974	-27.43503	-58.06019	-29.50804	0.52616	0.51132	0.91487	0.45982	
69	69.00000	0.27200	104.50017	90.07836	10.84148	-37.64052	23.35951	-21.99751	23.24373	-13.05699	-23.80650	-3.79462	0.62062	4.40305	-6.91410	39.28955	-7.24641	47.31233	19.59653	-93.60828	-44.58832	-54.70380	2.13230	0.52587	0.51139	0.92640	0.60572	
70	70.00000	0.27600	104.52704	90.24411	10.93763	-37.65387	22.85808	-22.79211	23.59246	-12.48395	-24.04742	-3.66327	0.63460	4.35676	-6.99297	4.21405	2.10960	10.00696	15.36815	-95.47881	-26.07464	-52.31465	34.41311	0.52587	0.51139	0.96415	0.62190	
71	71.00000	0.28000	104.58862	90.20580	10.98290	-37.71661	22.48369	-23.78263	23.87459	-11.63022	-24.23454	-3.53504	0.66455	4.30062	-6.91911	-5.11490	-0.33525	32.24204	-1.32110	-55.59304	-0.63709	-29.60171	21.90445	0.52591	0.51145	1.00884	0.49619	
