	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Min_001.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000	111.51945	93.50372	-20.50120	-18.78208	48.69613	-6.38862	20.02720	-32.89706	-0.89245	-5.41521	-4.23821	-4.19899	-7.70725									0.52914	0.48289			3.58800
2	2.00000	0.00400	110.46665	93.06082	-19.54269	-18.36928	47.17622	-7.52661	19.86250	-32.04427	-0.78287	-5.43999	-3.91895	-4.11434	-7.51605	-11.08480	23.61063	-274.56442	-87.16458	-106.10145	-43.77903	19.67295	-32.52219	0.52984	0.48339			
3	3.00000	0.00800	109.37039	92.81331	-16.40512	-17.82318	43.95525	-9.03133	20.04971	-30.76295	-0.75224	-5.65706	-4.00795	-4.13598	-7.43595	-9.59762	-9.82907	-191.82364	-38.19871	-12.63055	-11.89606	-2.17294	-21.84039	0.52971	0.48367	0.17324	0.32817	
4	4.00000	0.01200	108.93364	92.74846	-16.50744	-17.38395	44.19071	-7.98782	20.02885	-31.70566	-0.79207	-5.59768	-3.71370	-4.32985	-7.49402	1.48698	-7.53457	-58.09945	-26.37429	26.65872	-2.24349	-15.21570	15.07633	0.52952	0.48343	0.21463	0.32779	
5	5.00000	0.01600	108.91653	92.60289	-16.26929	-17.47101	44.03914	-7.85354	19.94352	-31.88767	-0.88433	-5.52734	-3.61885	-4.40413	-7.46721	8.63495	9.89563	20.45606	-33.71407	4.03433	-9.81739	-24.70638	7.00189	0.52902	0.48291	0.36005	0.28892	
6	6.00000	0.02000	109.09445	92.47939	-18.17790	-17.81426	45.81399	-6.96937	19.55925	-32.74213	-0.95076	-5.53674	-3.27264	-4.37285	-7.43833	8.97049	30.64197	23.40652	-25.91564	-50.72659	-23.24966	-26.42549	-1.55125	0.52836	0.48237	0.43869	0.25536	
