	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Donghyeong_008.c3d
7	7.00000	0.02400	98.89517	80.69244	-7.86172	-31.34444	40.67635	4.48191	17.33761	-34.52931	-0.28421	-4.43002	2.09296	1.21645	1.05417	-18.06841	-18.58486	-8.75701	87.23421	116.63879	-4.37265	-38.03969	-9.40737	0.50463	0.49294	-0.18128	-0.08157	
8	8.00000	0.02800	98.88147	81.05679	-7.51135	-31.53322	40.75648	5.87598	17.20196	-35.53579	-0.44279	-4.44439	2.06059	1.24773	1.02814	-7.56899	-21.39813	2.51920	71.55424	49.18036	60.33328	-39.68189	5.79192	0.50435	0.49328	-0.06660	0.01254	
9	9.00000	0.03200	98.92038	81.26404	-7.35328	-31.75101	40.63610	6.28762	17.12235	-35.77116	-0.60162	-4.38460	2.02185	1.30440	0.98435	-14.57433	-19.62242	21.16489	62.94776	-31.64935	46.28281	-23.61645	13.36189	0.50434	0.49356	0.06302	0.06311	
10	10.00000	0.03600	99.05367	81.56027	-7.46475	-31.97865	40.46310	7.20078	17.00219	-36.43194	-0.63317	-4.33585	1.96987	1.36802	1.00890	-12.57999	-13.86087	32.45607	57.38802	-68.45294	53.51436	-52.26123	22.29756	0.50435	0.49367	0.09637	0.03189	
11	11.00000	0.04000	99.18005	81.72308	-7.71688	-32.07652	40.39675	8.14194	16.70428	-37.11631	-1.02483	-4.20390	1.91147	1.40894	0.96667	-8.63272	-6.64487	18.53769	35.85714	-41.24890	50.28096	-81.13197	14.87277	0.50472	0.49329	0.15229	-0.04644	
12	12.00000	0.04400	99.20164	81.84667	-7.80951	-32.00433	40.42532	8.41919	16.50567	-37.19574	-1.28901	-4.21331	1.86102	1.40532	1.00985	-8.84714	2.34213	-11.40985	34.79815	20.12797	6.55864	-59.20051	-11.72939	0.50469	0.49313	0.08513	-0.11049	
13	13.00000	0.04800	99.09003	82.00239	-7.56309	-31.83571	40.42689	8.59071	16.55389	-37.49405	-1.50224	-4.29083	1.81717	1.36428	1.07343	6.42137	12.40940	-42.43259	20.14627	63.03687	-25.95130	-50.03497	-25.78924	0.50435	0.49334	0.03944	-0.13176	
14	14.00000	0.05200	98.86369	82.00900	-7.01582	-31.62518	40.25475	7.93050	16.48526	-36.93489	-1.69038	-4.41041	1.76295	1.31372	1.08316	15.90188	17.12361	-54.82678	-31.81695	54.07119	-17.53102	-23.38859	-27.77308	0.50432	0.49355	0.01673	-0.12022	
15	15.00000	0.05600	98.64881	81.74784	-6.45406	-31.44009	39.91524	7.10460	16.34191	-36.20913	-1.68812	-4.50358	1.69030	1.27952	1.11016	20.02842	10.13483	-43.48164	-57.55280	4.83400	-48.73138	-20.50687	-9.83011	0.50410	0.49389	-0.11384	-0.10121	
16	16.00000	0.06000	98.50893	81.53957	-6.13656	-31.29391	39.54386	5.71631	16.69026	-35.20013	-1.85245	-4.48376	1.61038	1.28060	1.04777	21.51500	-5.56271	-18.20226	-10.46285	-44.63656	-70.40247	-48.39087	12.28025	0.50412	0.49422	-0.07361	-0.11210	
17	17.00000	0.06400	98.49815	81.66406	-6.22964	-31.25464	39.36680	4.74521	17.08033	-34.51173	-2.07467	-4.40893	1.54809	1.32048	0.91915	18.11778	-19.35192	14.29379	-46.00981	-61.58129	-30.57493	-73.28976	25.00291	0.50443	0.49428	0.01225	-0.16782	
18	18.00000	0.06800	98.62302	81.16997	-6.65660	-31.36575	39.49560	3.69228	16.99389	-33.51005	-2.43869	-4.29378	1.51610	1.38114	0.74492	-21.42293	-22.82969	29.15359	-18.31573	-40.99230	-6.25251	-106.14626	20.45777	0.50483	0.49435	0.13621	-0.20554	
19	19.00000	0.07200	98.72987	81.51744	-6.98289	-31.49715	39.68222	3.36157	17.27995	-33.23822	-2.92421	-4.25840	1.50367	1.42633	0.89230	-43.60669	-14.30559	0.83321	35.47749	2.13449	-11.87889	-122.64811	7.52929	0.50494	0.49427	0.24345	-0.15529	
20	20.00000	0.07600	98.62352	81.45335	-6.63104	-31.56647	39.49155	2.38022	17.28461	-32.35281	-3.42079	-4.24370	1.48846	1.43337	0.94941	-17.28927	1.36029	-60.34199	-22.85513	42.39570	17.37695	-100.45778	-2.93318	0.50518	0.49416	0.18311	-0.02973	
21	21.00000	0.08000	98.24200	81.33405	-5.38157	-31.62943	38.65736	1.87924	16.97988	-31.68441	-3.72793	-4.28482	1.45415	1.40865	1.01027	-11.80350	11.99806	-80.55695	-42.61753	61.99611	13.06500	-58.89640	-16.54961	0.50530	0.49425	0.17039	0.10247	
22	22.00000	0.08400	97.97929	81.11057	-3.56022	-31.82597	37.37348	-0.01191	16.93741	-29.95932	-3.89367	-4.37463	1.38648	1.38130	1.14394	11.00706	5.06618	-54.15227	-58.99061	36.22287	-19.28335	-35.36598	-21.20527	0.50513	0.49471	0.16893	0.15083	
23	23.00000	0.08800	97.80070	80.86179	-2.21174	-32.16997	36.25264	-1.84457	16.93932	-28.27640	-4.01223	-4.45213	1.29643	1.36254	0.97826	12.19165	-19.78848	-50.25035	-109.91335	-52.83037	-44.89804	-24.27738	-21.58858	0.50531	0.49497	0.03189	0.22338	
24	24.00000	0.09200	97.56720	80.22646	-1.67320	-32.21567	35.35188	-3.96823	17.10188	-26.53407	-4.08662	-4.54507	1.21311	1.34754	0.90162	-12.72745	-48.78187	34.54927	-122.54417	-73.44801	-86.37751	-53.55737	-11.23852	0.50512	0.49541	-0.01160	0.19163	
25	25.00000	0.09600	98.07953	79.87809	-2.04493	-32.30090	35.52333	-5.60597	17.52697	-25.37203	-4.43648	-4.54062	1.15886	1.33055	0.73240	-28.69736	-65.31831	169.48531	-44.67765	-63.52034	-93.83178	-115.23953	-6.14935	0.50480	0.49591	0.01719	0.07883	
26	26.00000	0.10000	98.91241	79.86941	-4.09058	-31.81892	36.89010	-5.78702	18.06027	-25.54698	-5.00589	-4.59213	1.12253	1.31491	0.65102	-46.72356	-63.19512	161.80545	118.63263	-6.78156	-39.80502	-136.37367	-20.35702	0.50452	0.49617	0.09479	0.02959	
27	27.00000	0.10400	99.39154	80.82192	-4.64349	-31.65324	37.67242	-4.02339	18.45089	-27.18999	-5.52890	-4.69868	1.06798	1.31359	0.63043	-39.50322	-47.16261	82.83171	166.18477	74.90167	80.08734	-118.67773	-34.77956	0.50399	0.49627	0.25381	-0.01115	
28	28.00000	0.10800	99.57603	81.21121	-4.94980	-31.33472	38.22002	-2.49893	18.12332	-28.02567	-5.95845	-4.86423	0.96986	1.34605	0.61808	-12.81864	-25.60945	8.18879	115.89296	44.19049	103.36697	-83.69736	-32.54770	0.50348	0.49621	0.25089	0.02093	
29	29.00000	0.11200	99.45644	81.73706	-4.99188	-30.95105	38.32253	-1.41147	18.16591	-28.84541	-6.19995	-4.95389	0.84060	1.40802	0.56824	14.17892	-4.57038	-69.86649	113.09618	6.68405	46.80530	-75.16646	-29.68322	0.50308	0.49633	0.19470	0.05012	
30	30.00000	0.11600	99.01643	82.11591	-4.10260	-30.79038	37.54456	-0.91687	18.12390	-29.15450	-6.55705	-5.09906	0.70626	1.48612	0.48654	36.13669	10.12637	-61.95793	102.21502	-36.31362	-34.49553	-78.20689	-15.78903	0.50317	0.49602	0.13231	0.05185	
31	31.00000	0.12000	98.96450	82.57917	-3.85457	-30.70225	37.05563	-1.12768	18.54327	-29.39186	-6.82408	-5.07908	0.59956	1.56195	0.35906	3.60245	12.45087	-70.10445	61.13555	-69.27832	-59.40752	-93.48096	16.32692	0.50343	0.49607	0.11378	0.10010	
32	32.00000	0.12400	98.45573	82.58796	-2.95435	-30.62213	36.00241	-1.45927	18.37149	-29.11575	-7.30796	-4.95429	0.54409	1.61795	0.55953	25.04107	2.49403	-36.97031	55.45002	-39.84497	-30.93442	-65.42679	17.17295	0.50386	0.49636	0.23148	0.10694	
33	33.00000	0.12800	98.66847	83.02359	-3.01181	-30.69901	36.01154	-1.58198	18.52033	-29.20822	-7.35576	-4.94226	0.53525	1.64154	0.16703	16.23391	-13.47336	13.54114	71.78119	42.67087	-58.87381	-61.88358	19.19321	0.50448	0.49651	0.19806	0.06527	
34	34.00000	0.13200	98.56299	83.16179	-2.09120	-30.71755	35.60188	-1.47480	18.68460	-29.57194	-7.80250	-4.80841	0.54291	1.63596	0.30008	-10.31881	-25.79485	-4.30004	68.69552	45.65500	-21.23704	-98.09873	35.10629	0.50509	0.49684	0.11185	0.18748	
35	35.00000	0.13600	98.63947	83.57344	-1.91317	-30.45373	35.43307	-0.77546	18.71644	-30.14178	-8.13661	-4.65966	0.54089	1.61628	0.04530	20.23685	-29.07404	26.41021	114.86153	27.28438	56.43162	-76.38654	35.99804	0.50550	0.49722	0.24967	0.29052	
36	36.00000	0.14000	98.77299	84.08424	-1.27524	-30.51455	35.11638	-0.21629	18.71903	-30.31244	-8.41649	-4.52217	0.52030	1.59827	-0.10291	-7.02301	-28.93699	42.74099	92.78349	28.52715	41.92015	-71.80997	34.25721	0.50618	0.49722	0.31734	0.35032	
37	37.00000	0.14400	98.98204	84.31166	-0.70883	-30.63082	34.62376	-0.65013	19.04376	-29.92600	-8.71264	-4.37714	0.48542	1.59735	-0.16607	-12.24942	-29.64348	58.85373	37.92644	-4.80002	-5.30053	-82.64752	36.90768	0.50668	0.49734	0.37570	0.38797	
38	38.00000	0.14800	99.24412	84.38756	-0.32883	-30.85366	34.26338	-1.76811	19.35899	-28.88912	-9.07940	-4.21777	0.43965	1.61256	-0.26460	-7.44633	-24.74907	24.27736	13.48244	-53.14153	-7.15317	-107.90197	29.36017	0.50733	0.49758	0.52821	0.43489	
39	39.00000	0.15200	99.17896	84.41938	0.18228	-31.03376	33.43395	-3.13782	19.59688	-27.63655	-9.57579	-4.13590	0.39385	1.63014	-0.31931	-9.85602	-10.07963	-27.83916	5.96260	-64.53301	-16.18804	-120.29333	8.09859	0.50781	0.49801	0.53114	0.31591	
40	40.00000	0.15600	99.01363	84.43526	0.44999	-31.13713	33.07958	-4.24464	19.66788	-26.68525	-10.04066	-4.15040	0.35357	1.64892	-0.25691	-9.96240	4.53011	-63.48827	5.73503	-38.90998	-36.73546	-124.65620	-14.82598	0.50792	0.49857	0.40422	0.07204	
41	41.00000	0.16000	98.67246	84.46481	0.67311	-31.12450	32.70256	-5.13686	19.63564	-26.04798	-10.57232	-4.25458	0.31066	1.67156	-0.18070	-46.34063	5.37969	-85.19608	10.95609	-53.39981	-48.78508	-113.53475	-11.64483	0.50787	0.49911	0.28389	0.03068	
42	42.00000	0.16400	98.33360	84.52247	0.83385	-31.00245	32.32382	-5.84235	19.58801	-25.57087	-10.94496	-4.24408	0.25209	1.67892	0.16644	-69.68208	-8.84174	-49.66590	-34.77020	-65.03578	-58.83567	-97.89569	24.45608	0.50779	0.49974	0.26089	0.05299	
43	43.00000	0.16800	98.27489	84.18285	0.76875	-30.83371	32.10073	-7.70152	19.76767	-24.10308	-11.32984	-4.07559	0.17270	1.66022	0.29456	23.68827	-26.09934	35.23388	-54.14234	-72.80181	-36.04140	-24.14473	33.42176	0.50814	0.50012	0.31308	0.09504	
44	44.00000	0.17200	98.61452	84.09473	0.36795	-30.65164	32.14211	-9.07596	20.00469	-22.81563	-11.16686	-3.99624	0.07554	1.64186	-0.22104	50.90322	-33.43086	117.07846	-20.50268	-73.49711	-48.14381	11.06219	27.39068	0.50834	0.50006	0.30771	0.13171	
45	45.00000	0.17600	99.21189	84.02582	-0.14789	-30.54253	32.30133	-10.76582	20.63361	-21.60934	-11.27524	-3.87714	-0.02941	1.66046	-0.36796	4.04604	-28.49514	133.34346	-2.42132	-53.89846	-50.95713	-75.96370	26.05854	0.50856	0.49993	0.41425	0.18314	
46	46.00000	0.18000	99.68626	84.06169	-0.21967	-30.58137	32.21676	-12.21576	20.96170	-20.28380	-11.77042	-3.79020	-0.12841	1.72104	-0.47966	-6.21207	-20.63954	112.54852	25.36588	8.89264	4.94877	-137.30794	7.83563	0.50852	0.49974	0.57863	0.19672	
47	47.00000	0.18400	100.11040	84.22844	0.15805	-30.79772	32.10968	-12.88338	20.97645	-19.59133	-12.37479	-3.81310	-0.20859	1.80628	-0.46121	-24.16531	-20.06659	69.12459	88.90954	51.95012	59.69175	-165.95699	-6.26323	0.50836	0.49986	0.61272	0.25149	
48	48.00000	0.18800	100.24026	84.78001	0.81136	-31.04677	31.74733	-12.22423	20.65514	-19.79951	-13.09977	-3.83608	-0.25611	1.88034	-0.43742	-37.11551	-28.10359	4.56944	153.87561	35.71703	94.80550	-183.18578	-1.37865	0.50832	0.50000	0.59206	0.42974	
49	49.00000	0.19200	100.14764	85.45697	2.07025	-31.36849	30.75847	-11.11110	20.41474	-20.49165	-13.84043	-3.81815	-0.27676	1.92317	-0.39875	-51.00434	-36.94611	-30.73249	185.36571	-4.02224	96.49245	-154.70828	5.72693	0.50828	0.50018	0.49880	0.55299	
50	50.00000	0.19600	99.99265	86.26396	3.17206	-31.44601	29.69880	-9.35576	19.98358	-21.71674	-14.33564	-3.78584	-0.29740	1.92822	-0.34808	-39.08025	-39.42280	-16.89023	141.88582	-8.31827	74.76833	-124.81261	4.97126	0.50833	0.50041	0.42572	0.41331	
51	51.00000	0.20000	100.01090	86.58749	3.85984	-31.42590	29.16476	-8.92075	19.67579	-21.94887	-14.83607	-3.77655	-0.33911	1.89587	-0.43018	-0.79756	-35.78474	-10.32791	57.90149	8.93364	-27.21352	-100.29792	6.15386	0.50853	0.50073	0.47306	0.22918	
52	52.00000	0.20400	99.91035	86.73094	4.57343	-31.30577	28.57433	-10.40523	20.11366	-20.94699	-15.13479	-3.73620	-0.39203	1.84611	-0.65097	36.18295	-33.30280	-42.53123	16.00423	-0.31422	-79.50559	-57.14659	10.39616	0.50897	0.50112	0.51844	0.22983	
53	53.00000	0.20800	99.67034	86.70956	5.47915	-31.27697	27.77876	-11.73392	20.61130	-19.94286	-15.29355	-3.69193	-0.42523	1.82410	-1.02426	29.24689	-37.06483	-51.20854	13.63375	1.07102	-42.91995	-54.72625	12.06965	0.50975	0.50137	0.58167	0.25054	
54	54.00000	0.21200	99.50129	86.83634	6.51533	-31.47061	26.92377	-12.81143	21.12241	-19.03738	-15.57618	-3.63719	-0.42510	1.84997	-1.21380	5.52052	-42.88408	-19.05507	19.20356	0.92400	-27.83833	-75.43304	11.61860	0.51008	0.50172	0.71887	0.25528	
55	55.00000	0.21600	99.51788	86.86353	7.10615	-31.87519	26.39752	-14.01529	21.70628	-18.03803	-15.89821	-3.59530	-0.40160	1.90325	-1.44202	-20.36138	-42.47145	16.98437	-1.59386	-29.78205	-41.96112	-90.37877	4.02033	0.51039	0.50168	0.71274	0.35889	
56	56.00000	0.22000	99.63840	86.82359	7.64100	-32.40049	25.72935	-14.92133	22.16636	-17.41190	-16.29880	-3.60058	-0.38346	1.94111	-1.43270	-32.11460	-31.58816	32.78262	0.08185	-76.23250	-55.42315	-111.78318	1.34571	0.51029	0.50171	0.58727	0.50282	
57	57.00000	0.22400	99.78119	86.86458	8.00719	-32.57396	25.02621	-15.44913	22.26974	-17.15281	-16.79395	-3.58079	-0.40105	1.94458	-1.47079	-40.88188	-16.47426	27.64725	-18.03709	-97.94966	-67.95876	-127.35490	16.98264	0.51034	0.50170	0.57410	0.53207	
58	58.00000	0.22800	99.85973	86.67851	8.31613	-32.51902	24.37673	-17.08203	22.43413	-15.95711	-17.32109	-3.46444	-0.46127	1.92821	-1.25186	-44.76241	-7.81755	-20.52881	-44.91420	-100.50113	-50.38954	-135.70863	48.10414	0.51041	0.50216	0.71969	0.55331	
59	59.00000	0.23200	99.61632	86.50417	8.84423	-32.24205	23.51611	-18.83703	22.55536	-14.42452	-17.88288	-3.19871	-0.53257	1.91987	-1.18187	-14.17287	-9.31529	-64.36855	-13.39530	-29.34373	-12.30997	-132.85970	89.74639	0.51116	0.50268	0.77997	0.40050	
60	60.00000	0.23600	99.35326	86.57099	9.39879	-32.13737	23.22625	-19.72962	22.69917	-13.60959	-18.38479	-2.74907	-0.57181	1.93292	-1.23334	-0.82311	-18.43828	-32.76727	33.13905	86.29336	26.28858	-98.76514	111.24372	0.51250	0.50329	0.76747	0.14682	
61	61.00000	0.24000	99.36302	86.77206	9.96544	-32.40071	23.25714	-20.06746	22.73405	-13.07871	-18.67321	-2.30892	-0.55941	1.96504	-1.36934	-5.08242	-31.53233	-17.69137	46.30063	94.09919	48.78625	-57.83390	104.92384	0.51416	0.50380	0.70772	0.21961	
62	62.00000	0.24400	99.20358	86.94039	10.83112	-32.80804	22.77067	-20.08548	22.94356	-12.89091	-18.84753	-1.90708	-0.51138	2.00445	-1.51384	-18.51477	-44.43707	-47.66926	29.32455	49.25035	78.22922	-57.93559	77.51074	0.51560	0.50415	0.68644	0.36735	
63	63.00000	0.24800	98.98563	87.00761	11.81814	-32.87588	22.09406	-20.35291	22.94558	-12.19023	-19.13627	-1.68716	-0.47338	2.03587	-1.62614	-33.97174	-50.28487	-2.59202	39.02898	13.58067	70.26868	-63.78967	30.40526	0.51632	0.50451	0.74609	0.45189	
64	64.00000	0.25200	99.18858	87.25488	12.58306	-33.11851	21.40750	-21.04570	23.30813	-11.44502	-19.35681	-1.66498	-0.48884	2.05408	-1.67179	-41.36758	-41.38366	23.95466	60.06273	-27.95113	15.25475	-65.58409	-11.86031	0.51635	0.50476	0.67196	0.58216	
65	65.00000	0.25600	99.17783	87.48939	13.78962	-33.31274	20.22018	-21.56328	23.33580	-10.95619	-19.65986	-1.78076	-0.57410	2.06409	-1.63470	-66.15641	-20.49048	-19.83151	39.04370	-64.35701	-45.44260	-71.75336	-16.62738	0.51587	0.50503	0.55308	0.69313	
66	66.00000	0.26000	99.02952	87.56398	14.83256	-33.61692	19.01256	-22.61610	23.59322	-10.36709	-19.89914	-1.79642	-0.71270	2.06980	-1.32469	-44.07453	-0.00594	-4.36478	9.02785	-87.90190	-117.01199	-67.59793	-16.47864	0.51568	0.50517	0.50783	0.75020	
67	67.00000	0.26400	99.14378	87.56049	15.56256	-33.93043	18.03987	-24.15075	23.90501	-9.52195	-20.21207	-1.90481	-0.85751	2.07980	-1.28829	45.13535	9.98862	63.03227	-12.55296	-80.97002	-128.10484	-74.92463	-31.77475	0.51523	0.50534	0.53005	0.65519	
68	68.00000	0.26800	99.53388	87.46217	15.69643	-33.98901	17.64714	-25.91087	24.27893	-8.38011	-20.50763	-2.03694	-0.96753	2.11369	-1.58092	37.25700	6.82358	51.62255	-30.05763	-49.07904	-131.66496	-77.47493	-6.57722	0.51512	0.50540	0.51598	0.43049	
69	69.00000	0.27200	99.55608	87.32330	15.60179	-34.02290	17.61463	-27.50020	24.95730	-7.52152	-20.85172	-1.95669	-1.02157	2.17030	-1.52075	-47.31916	-6.20304	65.11771	-32.10623	-19.76870	-63.84963	-93.62032	44.26341	0.51534	0.50566	0.64342	0.23633	
70	70.00000	0.27600	100.05435	87.18948	15.15647	-34.01460	17.93653	-28.87139	25.31033	-6.20663	-21.21648	-1.70011	-1.01616	2.21762	-1.27592	-28.00064	-20.50027	105.07420	-10.34069	0.75132	29.92531	-56.58291	33.70584	0.51593	0.50594	0.83477	0.10603	
71	71.00000	0.28000	100.39983	87.24043	14.71617	-34.09571	18.35493	-29.58701	25.66154	-5.39450	-21.33375	-1.70171	-0.96953	2.22612	-1.49552	-24.98765	-28.51636	68.25767	32.39057	2.73351	7.63707	-52.60987	35.55954	0.51632	0.50619	0.82819	0.06621	
