	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_007.c3d
7	7.00000	0.02400	69.22778	91.54737	40.47994	-20.35897	10.58626	15.69100	17.14381	-49.86985	1.69661	-42.60641	-16.24707	-3.83244	-1.96353	42.97017	-40.31218	11.26965	180.49638	-41.96945	107.40838	101.91335	-84.92758	0.45898	0.34344	0.18172	-0.07131	
8	8.00000	0.02800	69.35450	92.11282	40.89035	-20.47458	10.28922	17.51528	17.37484	-51.16866	2.19327	-42.92212	-16.31220	-3.96270	-2.38377	38.67511	-4.27034	-0.88992	130.10930	2.81025	40.40479	39.33387	-98.29110	0.45945	0.34386	0.08340	-0.06113	
9	9.00000	0.03200	69.21984	92.58594	41.54750	-21.05418	9.61091	17.93276	17.45761	-51.68814	2.07460	-43.32282	-16.54691	-3.78943	-2.27698	5.63345	28.21788	-27.42607	72.54642	-56.43983	-52.62120	-63.80969	-93.83257	0.45986	0.34394	0.03405	-0.13603	
10	10.00000	0.03600	69.12595	92.68998	41.68802	-20.79561	9.09226	18.19889	17.64771	-52.24215	1.61742	-43.65749	-16.43410	-3.78219	-2.15141	1.83249	14.57860	25.90399	-28.95023	-1.23563	-46.30937	-86.72016	-58.96002	0.46054	0.34371	-0.06204	-0.07355	
11	11.00000	0.04000	69.43649	92.35907	41.39550	-21.07563	9.74309	17.46474	17.58630	-51.61293	1.25387	-43.79105	-16.33743	-3.77546	-2.15692	6.62434	14.63820	85.90079	-109.83174	84.84291	-16.50541	-86.28169	-39.92501	0.46103	0.34351	-0.17862	0.05298	
12	12.00000	0.04400	69.81403	91.81154	41.01739	-21.24124	10.39676	16.21540	17.42622	-50.48362	0.85019	-43.97281	-16.19658	-3.85836	-2.07728	15.71274	35.52588	77.50528	-99.03913	61.69667	-27.69016	-42.28862	-37.28988	0.46113	0.34329	-0.20060	0.08238	
13	13.00000	0.04800	70.05513	91.56694	41.21019	-21.75891	10.40984	14.23063	17.36036	-48.74787	0.86571	-44.05828	-16.35017	-3.84516	-1.98761	11.94668	28.22231	56.55896	-10.41645	-69.84148	-0.28506	-12.83340	0.86229	0.46096	0.34329	-0.12788	0.01820	
14	14.00000	0.05200	70.28844	91.72380	40.75633	-21.19753	10.08063	14.75905	17.27003	-49.09669	0.70487	-44.00111	-16.34125	-3.87432	-1.95103	1.60393	0.61364	39.65953	105.55023	-136.72035	39.15827	11.10355	-15.36156	0.46056	0.34328	0.02187	-0.05213	
15	15.00000	0.05600	70.36840	92.41257	40.98509	-21.13649	9.52479	15.46765	17.58710	-49.61589	1.00438	-44.18718	-16.47875	-3.82753	-1.99479	14.21391	-3.40819	23.74227	173.90680	-16.94358	30.47769	54.21062	-28.18325	0.46046	0.34341	0.16414	-0.07795	
16	16.00000	0.06000	70.48739	93.11666	41.33395	-21.58320	9.40681	15.54015	17.94871	-49.59875	1.29035	-44.23759	-16.68951	-3.65621	-2.09822	-3.08926	-2.10917	-7.49891	157.97363	102.51410	12.91937	55.00208	-3.88412	0.46054	0.34376	0.20273	-0.07024	
17	17.00000	0.06400	70.31886	93.67985	41.17852	-21.51140	10.16526	17.50957	18.28099	-51.45296	1.60076	-44.21773	-16.41401	-3.53358	-1.99520	3.30421	-24.43254	-13.55391	120.20195	130.65108	10.74598	68.72028	-12.75696	0.46075	0.34380	0.22835	-0.08308	
18	18.00000	0.06800	70.37526	94.06388	41.61875	-21.44113	10.18721	18.58599	18.62013	-52.40445	1.92202	-44.33795	-16.34126	-3.65518	-2.33092	-4.92240	-38.88139	-14.72843	69.14803	120.12622	-40.99703	24.38852	-10.01099	0.46117	0.34374	0.30851	-0.12136	
19	19.00000	0.07200	70.20218	94.21103	42.40948	-21.83248	9.98160	18.27564	18.90601	-52.50932	1.83798	-44.29414	-16.33264	-3.62541	-2.25776	-28.20724	-1.01145	-4.00521	56.78456	48.24558	-101.62737	1.14386	13.63146	0.46089	0.34358	0.37137	-0.07308	
20	20.00000	0.07600	70.34686	94.52037	42.90774	-22.10245	9.37563	18.42631	19.00838	-53.06481	1.89158	-44.22269	-16.59842	-3.61519	-2.12712	10.49272	19.12000	-12.78106	49.33342	-51.54651	-105.52211	7.28108	-12.30953	0.46061	0.34313	0.32819	-0.01010	
21	21.00000	0.08000	70.10690	94.60303	42.74635	-21.76055	9.25676	18.71439	19.17260	-53.76907	1.80358	-44.39255	-16.41244	-3.58342	-2.18533	26.35515	5.67751	-49.32712	-3.45238	-75.50378	-39.15368	-16.57661	-0.90366	0.46017	0.34296	0.19738	0.03121	
22	22.00000	0.08400	69.95260	94.46812	43.46747	-21.95385	8.25250	17.53094	18.90388	-52.53204	1.71887	-44.24790	-16.77392	-3.63436	-2.29059	11.31930	3.74205	-38.79935	-36.01885	-95.90845	24.82763	6.77489	-2.90432	0.46020	0.34272	0.06518	0.03671	
23	23.00000	0.08800	69.79619	94.30493	43.38620	-21.69685	7.89539	17.34126	18.76558	-52.27199	1.87037	-44.41844	-16.73049	-3.71195	-2.27872	17.09140	3.36087	-15.30660	-43.66673	-82.92396	38.74079	5.20013	-43.81365	0.46041	0.34264	-0.03426	0.03191	
24	24.00000	0.09200	69.82992	94.11852	43.61394	-21.77321	7.45322	16.17260	18.61828	-50.93557	1.80731	-44.59599	-16.92245	-3.83463	-2.38551	47.43752	-11.77609	27.18291	-46.06524	-41.63982	30.97403	27.71659	-58.65549	0.46075	0.34284	-0.10710	0.04183	
25	25.00000	0.09600	70.01386	93.93654	42.39790	-21.14948	8.48146	17.44439	18.69097	-52.12200	2.11530	-44.88629	-16.45090	-3.87222	-2.69927	16.61271	-14.27866	68.43384	6.69021	12.64011	-11.46572	48.24628	-60.83971	0.46107	0.34312	-0.08551	0.05669	
26	26.00000	0.10000	70.36477	94.16605	42.06777	-21.23425	8.99450	17.74403	18.84879	-52.51631	2.15220	-45.01926	-16.51084	-3.86513	-2.58423	-12.79174	-10.59154	78.42279	20.98105	122.34185	-49.92743	12.81516	-15.56792	0.46152	0.34305	-0.05765	0.06697	
27	27.00000	0.10400	70.63538	94.09804	42.19995	-21.78562	9.64600	17.02973	18.98161	-52.13008	2.12488	-45.04146	-16.47914	-3.85975	-2.67918	-7.19291	-11.65387	61.95356	-1.34575	107.17797	-23.18290	4.26325	-12.55543	0.46192	0.34321	-0.15777	0.04891	
28	28.00000	0.10800	70.86416	94.16885	42.08472	-21.74523	9.83543	16.35025	18.95115	-51.38330	2.09612	-45.12056	-16.61210	-3.80897	-2.60991	-4.29167	-11.44494	48.48095	-10.02110	22.30954	49.63926	15.11452	0.93442	0.46207	0.34323	-0.24356	-0.03816	
29	29.00000	0.11200	71.02378	94.02525	42.26415	-21.99405	9.76499	15.20084	18.74018	-50.00312	2.18290	-45.09280	-16.74737	-3.79798	-2.74121	10.51133	3.35856	33.02734	-13.40249	-16.24606	64.21285	31.07698	20.29640	0.46211	0.34319	-0.23283	-0.13948	
30	30.00000	0.11600	71.12766	94.06523	42.28614	-22.06507	9.51866	14.46341	18.67070	-49.08359	2.37020	-45.00264	-16.75794	-3.83445	-2.70007	18.00745	20.64103	40.39976	14.94872	-82.69588	64.41168	-0.53203	-15.99702	0.46215	0.34314	-0.14799	-0.16647	
31	31.00000	0.12000	71.34542	94.14855	42.12447	-22.05033	9.23282	14.15627	18.56197	-48.49854	2.28457	-45.20229	-16.82190	-3.87644	-2.70323	6.65807	4.39088	74.17658	38.02406	-73.32114	60.75335	-62.34061	-43.33512	0.46186	0.34302	0.03466	-0.09550	
32	32.00000	0.12400	71.72295	94.36522	41.48827	-21.83125	9.67238	15.13097	18.65295	-49.23019	1.90906	-45.29956	-16.66806	-4.03264	-2.67946	7.71000	10.07312	54.53751	54.29404	10.44012	-23.10735	-82.74869	-35.05597	0.46173	0.34257	0.22035	0.05553	
33	33.00000	0.12800	71.78854	94.58447	40.92350	-21.83663	10.43017	15.57598	18.80854	-50.02966	1.56090	-45.47365	-16.50557	-3.93525	-2.67759	-18.71257	2.55812	15.51865	25.45230	22.98056	-49.88584	-96.26122	-33.02541	0.46144	0.34217	0.23311	0.08042	
34	34.00000	0.13200	71.84400	94.56869	41.35202	-21.68638	9.98276	15.49701	18.73968	-49.97561	1.03649	-45.55036	-16.71603	-4.06543	-2.52285	-27.16713	7.73631	-29.77661	4.13566	6.43275	-45.49789	-92.03728	-11.90328	0.46138	0.34184	0.11369	0.02509	
35	35.00000	0.13600	71.55048	94.61777	41.65608	-21.76821	9.80083	15.06814	18.73459	-49.91243	0.74607	-45.57774	-16.80118	-3.94264	-2.43180	0.99432	6.52133	-82.65420	-9.19453	27.01972	-34.62680	-35.41819	-3.03500	0.46147	0.34167	0.02130	-0.02803	
36	36.00000	0.14000	71.18268	94.48911	42.66351	-21.87324	8.98109	14.72787	18.67584	-49.52437	0.71462	-45.55488	-16.99823	-3.98525	-2.49914	16.91072	-17.61551	-57.03381	15.21491	18.26981	-12.06433	16.05465	5.64016	0.46133	0.34174	0.08384	-0.14534	
37	37.00000	0.14400	71.09506	94.73886	42.45558	-21.92604	9.20411	16.32102	19.05811	-51.19466	0.85351	-45.55987	-16.78232	-4.00596	-2.70656	11.81763	-13.50158	-19.22522	10.50629	-13.19618	-43.15305	5.92411	20.50951	0.46147	0.34170	0.17079	-0.19445	
38	38.00000	0.14800	71.02884	94.57371	42.13121	-21.69572	9.36915	17.41333	19.07958	-52.40942	0.73520	-45.52457	-16.59364	-3.93855	-2.70604	-0.48647	-15.15363	8.32603	-9.15781	14.54914	-11.36135	-27.50712	-17.53545	0.46172	0.34143	0.16103	-0.14733	
39	39.00000	0.15200	71.16512	94.66917	42.86166	-22.11466	8.94338	17.81163	19.11023	-52.69391	0.57434	-45.71688	-16.83941	-4.03745	-2.81485	23.05065	17.50337	-0.15984	10.14809	29.20891	-7.31626	-10.22630	-36.43591	0.46175	0.34153	0.08127	-0.09416	
40	40.00000	0.15600	71.02625	94.65435	43.21029	-22.27873	8.60418	16.73251	19.07244	-51.82432	0.57486	-45.81637	-16.91630	-3.88152	-2.72492	-1.93370	17.04615	13.20347	13.57076	26.29123	21.32683	15.37799	-0.53448	0.46172	0.34161	0.01151	-0.01246	
41	41.00000	0.16000	71.27030	94.78303	42.86128	-22.18425	9.15389	17.57866	18.97200	-52.30372	0.66485	-45.72244	-16.80292	-3.87066	-2.64705	-46.09140	-18.75548	59.01410	30.66758	46.72124	66.43331	-3.03979	35.89699	0.46150	0.34181	0.08485	0.03320	
42	42.00000	0.16400	71.50333	94.89924	43.11476	-22.20917	9.06638	18.06653	18.98503	-52.55421	0.54600	-45.53318	-16.80887	-3.97338	-2.52303	-24.60835	18.58178	53.08628	82.33537	-28.19749	-16.95913	11.49768	17.99096	0.46134	0.34160	0.18515	0.04386	
43	43.00000	0.16800	71.70127	95.44505	42.56390	-22.42528	9.20321	18.61242	19.10850	-53.41759	0.75576	-45.56206	-16.94820	-3.70478	-2.32188	-13.97687	50.66890	34.23380	45.26108	-47.24801	-92.79768	-10.40830	-9.35918	0.46123	0.34167	0.10281	0.10481	
44	44.00000	0.17200	71.77267	95.26303	42.27337	-22.67531	9.46683	18.43905	19.00652	-53.64839	0.45463	-45.55008	-16.95787	-3.68423	-1.99169	-0.29287	-2.47820	20.02252	-92.65845	-27.22000	-72.28912	-28.39446	9.89669	0.46134	0.34160	-0.07952	0.08657	
45	45.00000	0.17600	71.85597	94.70404	41.80882	-22.46503	9.68202	17.01023	18.68577	-52.47948	0.56386	-45.51571	-17.02685	-3.77292	-2.34916	46.97032	-11.28265	-10.35671	-146.62633	-6.35023	-22.03913	1.03062	-19.75634	0.46164	0.34171	-0.26162	0.05596	
46	46.00000	0.18000	71.70469	94.10116	42.00750	-22.54605	9.66159	15.28830	18.36473	-50.84185	0.56576	-45.65110	-17.14277	-3.96656	-2.49639	57.15133	33.14584	-26.46487	-100.48235	-25.70163	4.89816	-14.07234	-34.76905	0.46209	0.34175	-0.35314	-0.00278	
47	47.00000	0.18400	71.64356	93.91286	41.44094	-22.17472	9.81630	14.50421	18.09141	-50.06212	0.52144	-45.81887	-17.12684	-3.98235	-2.55421	66.82285	31.46646	-18.96664	-30.23779	-69.43134	25.60826	18.85990	-5.22696	0.46251	0.34185	-0.30991	-0.08230	
48	48.00000	0.18800	71.55290	93.85979	41.06381	-21.80876	9.97901	13.60161	18.03993	-49.03275	0.76673	-45.79766	-17.05351	-3.92134	-2.78825	47.75725	-1.15762	-21.50206	-8.50948	-18.02238	65.10707	89.16113	-23.24774	0.46275	0.34216	-0.16851	-0.14552	
49	49.00000	0.19200	71.47180	93.84589	41.70696	-22.09819	9.42518	13.11094	17.80495	-48.21674	1.30712	-46.00911	-17.21509	-3.82079	-2.93330	29.92797	-15.99191	-32.87717	43.61220	32.53633	84.51045	139.39354	-32.53157	0.46301	0.34244	0.01518	-0.15810	
50	50.00000	0.19600	71.29077	94.21001	42.49754	-22.05297	8.90949	14.23642	18.10786	-48.96041	1.97430	-46.04421	-17.13316	-3.94198	-3.12589	3.76900	16.91638	2.75632	102.14263	66.79981	60.95288	126.17734	1.91665	0.46329	0.34272	0.07416	-0.07285	
51	51.00000	0.20000	71.48686	94.66362	42.69054	-22.41300	9.04764	15.39278	18.32841	-49.89730	2.40330	-45.98494	-17.14690	-3.98289	-2.81388	-14.79971	45.95879	25.29638	66.97057	57.76940	17.42006	64.00419	15.35527	0.46320	0.34276	-0.01507	-0.03214	
52	52.00000	0.20400	71.49607	94.75243	42.75666	-22.75018	9.13264	14.59235	18.31548	-49.16031	2.51213	-45.97696	-17.22120	-3.78933	-2.64153	-9.94745	-15.94080	34.85038	-11.87565	51.59961	72.40585	-25.10243	2.95876	0.46341	0.34265	-0.15652	0.01008	
53	53.00000	0.20800	71.76476	94.56026	43.06888	-22.86422	9.11035	13.67695	18.09351	-47.68978	2.16252	-45.95541	-17.41015	-3.90428	-2.90239	-0.07912	-8.03670	43.42421	-21.04432	23.24915	56.53962	-109.98844	-63.46716	0.46332	0.34223	-0.18270	0.07878	
54	54.00000	0.21200	71.84390	94.59514	42.51076	-22.81823	9.54538	13.26811	18.17481	-47.44963	1.54470	-46.34403	-17.36490	-3.88261	-2.71510	15.25547	34.02154	-11.87347	-18.35604	-47.23449	-22.54086	-131.12395	-63.90117	0.46349	0.34191	-0.13689	0.08641	
55	55.00000	0.21600	71.66390	94.41467	41.85381	-22.24270	9.85281	13.20940	18.19938	-47.42591	1.00020	-46.48551	-17.21937	-3.89427	-2.72261	8.08111	27.32628	-66.65246	-70.24207	-79.38458	-44.71685	-92.23611	-42.95819	0.46346	0.34176	-0.03963	0.01070	
56	56.00000	0.22000	71.31173	94.03532	41.31738	-21.86865	10.01359	13.19717	18.01679	-47.74005	0.69552	-46.74740	-17.10759	-3.80139	-2.51883	5.44190	12.14645	-66.78510	-54.93216	-3.61207	-46.92135	-15.83777	-44.15367	0.46348	0.34167	0.16193	0.00032	
57	57.00000	0.22400	71.14715	93.97526	41.73162	-21.98421	9.93724	13.35637	18.09105	-47.94128	0.79859	-46.84240	-17.25663	-3.87455	-2.61595	12.07803	12.05704	-43.89682	5.07475	16.02917	-86.38808	87.15009	0.70857	0.46330	0.34188	0.40011	-0.03698	
58	58.00000	0.22800	70.96097	94.07790	41.22050	-21.78843	10.23167	15.04547	18.24370	-50.18764	1.42990	-46.76554	-17.03195	-3.79699	-2.51454	-4.71331	61.20846	-25.96560	43.64801	2.42752	-149.40132	72.50639	23.75906	0.46336	0.34201	0.48088	-0.08006	
59	59.00000	0.23200	70.92698	94.32137	41.15660	-22.22481	10.49052	15.70774	18.35775	-51.37014	1.42108	-46.65116	-17.01788	-3.68413	-2.08090	13.39220	-10.27666	4.48080	10.46605	71.13493	-20.92857	-1.57071	33.42399	0.46324	0.34216	0.25332	-0.07352	
60	60.00000	0.23600	70.99940	94.16053	41.82172	-22.40298	10.24326	14.45517	18.22235	-49.79467	1.42422	-46.43923	-17.25385	-3.83758	-2.73230	27.71654	19.41263	34.35762	34.21001	10.60964	33.28287	-37.15253	46.80985	0.46321	0.34217	-0.09821	-0.06616	
61	61.00000	0.24000	71.20048	94.60109	41.13333	-22.52679	10.59703	13.99276	18.30915	-49.47540	1.10747	-46.28599	-17.26414	-3.72166	-2.20346	6.23600	65.27642	61.65762	27.90382	-32.03718	39.59548	-63.46933	33.71567	0.46314	0.34205	-0.36527	-0.07153	
62	62.00000	0.24400	71.49618	94.38316	41.01019	-22.66483	10.73617	12.34271	18.11913	-47.47151	0.86952	-46.14456	-17.34188	-3.72698	-2.28192	24.12934	19.21936	41.79201	-7.49201	-60.13907	99.64189	-18.04831	18.06544	0.46313	0.34207	-0.46255	-0.11756	
63	63.00000	0.24800	71.53654	94.54439	40.61185	-22.43787	10.59683	12.18996	17.87580	-46.96599	0.91283	-46.12651	-17.45272	-3.50921	-2.25211	33.95855	15.58374	-17.09082	14.77851	-42.83278	97.73796	12.40643	-16.52321	0.46316	0.34237	-0.36770	-0.09873	
64	64.00000	0.25200	71.35718	94.49678	41.16422	-22.69449	10.25116	11.23876	17.82171	-45.63854	0.93451	-46.25637	-17.61819	-3.44604	-2.42091	29.02291	12.32953	-78.91309	10.91948	-16.16533	58.15148	39.18555	-10.25642	0.46329	0.34257	-0.13097	-0.08994	
65	65.00000	0.25600	70.90613	94.63131	41.07212	-22.20318	10.04220	12.95479	17.78672	-47.22903	1.23833	-46.28738	-17.38348	-3.36644	-2.37465	30.00763	23.81517	-91.16661	47.92993	-90.47887	14.67553	21.89451	-59.76669	0.46349	0.34283	0.14874	-0.13576	
66	66.00000	0.26000	70.63020	94.87709	41.22726	-21.86330	9.46958	14.35472	17.96896	-48.48793	1.15448	-46.73604	-17.28132	-3.37400	-2.40612	43.51178	12.90453	-52.08975	72.49095	-26.66715	12.65707	7.37344	-72.79646	0.46357	0.34278	0.33679	-0.08244	
67	67.00000	0.26400	70.48991	95.21014	41.78650	-21.99166	9.16580	15.13953	18.32493	-49.20575	1.34699	-46.86188	-17.28905	-3.46830	-2.57181	21.79700	26.67995	-6.03916	66.81464	33.35856	1.04276	9.80962	-36.63294	0.46364	0.34275	0.31408	0.03568	
68	68.00000	0.26800	70.58152	95.41161	41.71208	-22.09023	9.28685	14.96249	18.48038	-49.05794	1.22383	-47.03663	-17.37245	-3.38667	-2.37855	-1.21736	32.29571	57.96935	48.40190	42.58654	14.40289	11.94433	-25.56809	0.46395	0.34242	0.14304	0.13304	
69	69.00000	0.27200	70.95750	95.59502	41.14915	-22.35773	10.09627	14.66782	18.44875	-48.64309	1.43393	-47.06445	-17.50360	-3.27135	-2.33559	-7.26961	42.40541	87.11362	38.90388	66.09942	-0.79946	-6.71634	-5.95526	0.46416	0.34236	-0.01322	0.20669	
70	70.00000	0.27600	71.27909	95.72765	40.67660	-22.59155	10.77377	14.02981	18.43828	-48.17989	1.13099	-47.08100	-17.61106	-3.23884	-2.00797	-11.37725	26.91768	62.15115	17.43384	52.02606	-25.40627	-41.35260	-4.59998	0.46445	0.34232	-0.14719	0.19441	
71	71.00000	0.28000	71.45432	95.73677	39.91193	-22.44464	11.65474	13.63746	18.32187	-47.86861	1.05211	-47.00870	-17.59691	-3.20162	-2.03779	7.42158	1.42220	35.72938	-54.13893	93.34900	-20.59946	-17.42050	24.77182	0.46459	0.34254	-0.27522	0.13068	
72	72.00000	0.28400	71.56628	95.29469	40.02845	-23.01656	12.12011	11.94877	17.98741	-46.36837	0.98553	-46.89420	-17.78077	-3.20352	-2.07361	12.63526	-0.58165	-5.04292	-112.91589	76.48251	-20.45295	0.10999	0.96070	0.46474	0.34286	-0.31700	0.00179	
