	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_001.c3d
7	7.00000	0.02400	77.51765	94.08233	20.12407	-14.90580	19.14312	-4.81724	29.37729	-35.08834	-15.10462	-7.42665	-22.57275	-0.80476	1.85066	9.92570	-26.68669	-10.46279	46.57498	49.64795	-84.79765	34.61200	69.02731	0.41053	0.32238	0.13881	0.00196	
8	8.00000	0.02800	77.43272	94.16747	20.87214	-14.89157	18.66817	-5.87035	29.80545	-34.56701	-15.27595	-7.13579	-22.67311	-0.88161	1.72104	-26.22592	-41.65123	-42.15865	-9.88449	70.78314	-105.71844	-20.23582	58.94551	0.40985	0.32196	0.16939	0.05450	
9	9.00000	0.03200	77.18085	93.99671	21.05700	-14.80376	18.80736	-6.02757	29.82158	-34.88313	-15.26218	-6.95019	-22.48281	-0.98113	1.70822	-33.55993	9.48975	-34.06229	-12.34630	81.75579	-187.75958	7.69253	83.79892	0.40903	0.32171	0.16525	0.04555	
10	10.00000	0.03600	77.16270	94.07115	21.39051	-15.07662	18.82113	-6.35641	29.98906	-35.64777	-15.21261	-6.45779	-22.16401	-1.09797	2.07776	-21.72527	5.44617	-26.10346	-53.39144	82.49532	-179.91838	62.32953	112.63483	0.40765	0.32124	0.13348	0.01230	
11	11.00000	0.04000	76.96854	93.57020	23.63413	-15.39633	16.98064	-8.02393	30.28699	-34.59475	-14.76419	-6.03596	-22.30060	-1.26126	1.94810	-24.70433	8.59554	-47.11505	-44.83424	49.57967	-99.58411	36.19472	78.65372	0.40664	0.32115	0.04431	-0.01133	
12	12.00000	0.04400	76.78705	93.71094	25.25223	-15.95894	15.49487	-8.33865	30.53679	-34.72866	-14.92359	-5.84308	-22.34125	-1.25471	2.36387	-25.95891	-1.88261	-62.20161	17.31789	14.87276	-50.98079	-1.11801	72.67772	0.40562	0.32076	-0.00690	0.02720	
13	13.00000	0.04800	76.45962	93.70889	26.33499	-16.09538	14.50254	-8.66757	30.95900	-34.44972	-14.77574	-5.47572	-22.27135	-1.30979	2.13381	-12.08839	-21.84658	-15.11698	-41.94032	-77.53826	9.94564	-16.05316	38.97022	0.40489	0.32065	-0.21569	0.10099	
14	14.00000	0.05200	76.65993	93.35968	25.31914	-16.00336	14.81008	-9.64059	31.07937	-33.53288	-15.05531	-5.54173	-22.24403	-1.17667	2.29279	-10.12468	6.53659	36.52415	-19.34726	-126.15399	54.82113	-11.72449	24.16575	0.40444	0.32068	-0.35068	0.15865	
15	15.00000	0.05600	76.75194	93.54423	25.16033	-15.90336	14.62264	-9.53303	31.26461	-33.26925	-14.87706	-5.28603	-22.22498	-1.23415	2.29505	-14.48215	-13.16611	74.40991	40.55449	-87.31774	68.09102	34.31408	46.16037	0.40408	0.32106	-0.27542	0.15692	
16	16.00000	0.06000	77.25714	93.68536	22.30020	-15.48943	17.01633	-8.93519	31.16439	-33.59195	-14.78904	-5.17773	-21.84931	-1.12927	2.32348	-23.47630	-20.03902	110.37857	26.41114	-74.59664	39.25731	21.98483	41.07965	0.40376	0.32122	-0.10075	0.12926	
17	17.00000	0.06400	77.62997	93.75304	21.73031	-15.54672	17.32854	-9.60463	31.33773	-32.89407	-14.70250	-4.97745	-21.97420	-0.95373	2.32626	-22.81377	-18.71218	85.44633	-19.30109	-46.11173	37.39645	-3.40848	34.82791	0.40323	0.32094	-0.01837	0.01860	
18	18.00000	0.06800	77.93969	93.53658	21.81848	-15.53305	17.11194	-9.74756	31.32565	-32.59986	-14.80966	-4.92701	-22.04068	-1.09094	2.35125	5.26092	-3.02610	69.06413	-54.19739	-21.54779	47.26707	52.78359	56.14299	0.40265	0.32047	-0.16318	-0.13142	
19	19.00000	0.07200	78.18178	93.32212	22.52537	-15.86374	16.39098	-10.66533	31.32706	-31.60913	-14.27401	-4.54779	-22.19206	-1.03239	2.25598	18.68298	18.30017	4.05020	0.40431	-11.89489	50.59734	63.79636	73.74489	0.40206	0.32033	-0.40339	-0.26740	
20	20.00000	0.07600	77.97259	93.55154	21.62341	-15.68994	17.20490	-9.58225	30.86990	-32.33820	-14.29466	-4.35119	-21.59607	-0.90456	2.32446	11.07458	21.26104	-80.42819	11.87782	-19.74200	52.73349	32.23139	68.92360	0.40157	0.31995	-0.53996	-0.32757	
21	21.00000	0.08000	77.53799	93.41431	24.19941	-15.80285	14.62204	-11.45908	31.30392	-30.50681	-14.01174	-3.99648	-21.85025	-0.93059	2.30340	19.78865	4.49939	-39.36810	-47.94777	-44.49368	37.97379	55.95164	87.91283	0.40105	0.31979	-0.49058	-0.23483	
22	22.00000	0.08400	77.65968	93.16710	22.60116	-15.44645	15.90912	-12.21815	31.32262	-29.77905	-13.85095	-3.62398	-21.50927	-0.86192	2.18508	24.40822	-5.41902	-11.82257	-65.37839	-15.14668	16.70898	28.66644	74.89320	0.40042	0.31972	-0.28310	-0.08848	
23	23.00000	0.08800	77.43857	92.89185	22.61703	-15.58118	16.02506	-12.35095	30.90705	-29.61275	-13.78629	-3.37078	-21.30473	-0.73303	2.06059	31.39739	14.05851	-29.27320	-89.28645	-6.93200	-19.36661	33.98628	96.39806	0.39981	0.31964	-0.08855	0.04281	
24	24.00000	0.09200	77.42621	92.45435	21.71511	-15.58797	16.70715	-12.98777	30.91235	-29.27348	-13.58289	-2.83944	-21.11008	-0.72640	2.05413	20.22569	32.41777	12.53170	-73.06821	-80.43954	-30.50371	-17.47028	44.83196	0.39893	0.31989	-0.00203	0.10599	
25	25.00000	0.09600	77.53722	92.30106	19.81894	-15.36317	18.07731	-12.50513	30.56420	-29.72609	-13.92892	-3.02563	-20.85723	-0.72346	2.17649	7.68607	56.09121	4.81556	-46.37016	-87.57872	15.94113	-26.98293	12.79224	0.39877	0.31990	-0.07807	0.07140	
26	26.00000	0.10000	77.46975	92.07841	20.41977	-15.81921	17.25573	-13.27703	30.53662	-28.89617	-13.80465	-2.76049	-20.98888	-0.58071	2.44464	-10.13111	-10.67791	-58.03834	-42.94645	-61.93794	80.68003	8.38545	53.14465	0.39857	0.31994	-0.20552	-0.09140	
27	27.00000	0.10400	77.06550	91.96024	19.89608	-15.04694	17.50768	-12.78596	30.52627	-28.83851	-13.86498	-2.63388	-20.64532	-0.61347	2.14067	-32.47134	-30.63366	-62.14389	17.36883	-92.64255	86.49295	-2.03553	26.35753	0.39849	0.31981	-0.14930	-0.24750	
28	28.00000	0.10800	76.97483	92.21278	19.61192	-14.58447	17.29424	-11.81853	30.34965	-29.46043	-13.81573	-2.56906	-20.41092	-0.59332	2.42883	-15.65902	13.72303	-49.70373	45.78988	-87.54594	79.35420	36.18804	47.33795	0.39846	0.31985	-0.03264	-0.27041	
29	29.00000	0.11200	76.67017	92.33017	21.86804	-14.52229	14.89927	-11.85381	30.38098	-29.00798	-13.57123	-2.23635	-20.65693	-0.51615	2.37052	4.01605	-40.54110	-20.34787	13.21947	-21.95090	87.76310	65.53346	102.01078	0.39817	0.31999	0.04336	-0.17925	
30	30.00000	0.11600	76.81263	92.31840	20.03079	-14.29496	16.71431	-11.14010	30.21577	-29.34420	-13.28453	-1.71848	-20.30162	-0.36080	2.04776	-12.05160	-45.67463	-4.30048	-36.05653	57.92488	83.00457	29.12723	89.04564	0.39791	0.32006	0.06715	-0.03396	
31	31.00000	0.12000	76.63192	92.04208	21.95697	-14.61147	15.27671	-11.34051	29.92721	-28.78645	-13.32144	-1.49125	-20.50335	-0.53910	2.08126	-22.83830	-28.89052	-64.83253	-26.25117	125.76852	76.32534	-9.10879	52.65020	0.39768	0.32042	0.04907	0.02321	
32	32.00000	0.12400	76.29401	92.10874	22.29255	-14.87267	15.53258	-10.42788	29.35141	-29.35332	-13.34597	-1.28425	-20.26890	-0.50308	2.00671	-8.17783	0.50879	-43.28814	-11.81972	74.63245	7.37971	12.18760	37.95463	0.39742	0.32082	0.00152	-0.02348	
33	33.00000	0.12800	76.29084	91.95114	21.82386	-14.82496	16.00202	-10.51347	29.12461	-29.44489	-13.22919	-1.17625	-20.07197	-0.59714	2.17645	2.24035	8.31900	-13.37926	-23.97250	24.70771	44.47557	7.97731	24.83422	0.39702	0.32147	-0.13702	-0.11989	
34	34.00000	0.13200	76.18933	91.89618	22.29096	-14.95377	15.73190	-9.75992	28.68273	-29.58353	-13.29519	-1.08700	-19.93003	-0.62978	2.07665	24.63770	-25.25007	-4.15960	-29.70143	-10.68177	138.99118	-2.58193	27.73603	0.39667	0.32132	-0.27664	-0.15130	
35	35.00000	0.13600	76.26339	91.71142	21.60563	-14.60087	16.12790	-9.40067	28.47340	-29.30799	-13.26755	-0.96733	-19.73715	-0.64703	1.77898	39.61592	-6.94647	2.30622	-59.92112	-75.17378	157.88681	11.23660	31.57745	0.39623	0.32131	-0.26889	-0.08316	
36	36.00000	0.14000	76.20801	91.41667	23.21058	-14.73655	14.24061	-9.96386	28.10945	-28.14153	-13.22436	-0.84956	-20.02319	-0.57576	1.70230	23.81778	12.33314	13.83976	-45.56665	-75.60409	136.90346	40.44648	32.12725	0.39585	0.32085	-0.12365	0.02347	
37	37.00000	0.14400	76.37384	91.34645	21.96814	-14.54688	15.17243	-8.99280	27.36659	-28.57507	-12.96561	-0.71786	-19.77519	-0.50870	1.65376	-1.02672	-29.54594	-5.48074	-26.51985	-9.65138	90.55479	40.17034	50.59558	0.39566	0.32015	0.04723	0.05929	
38	38.00000	0.14800	76.16619	91.15554	22.28695	-14.65680	15.05692	-8.91633	27.05495	-28.34470	-12.91430	-0.44239	-19.77395	-0.44148	1.42854	-35.38452	-39.92030	-81.67479	-50.70064	66.09463	49.37860	-15.11621	25.15943	0.39539	0.31978	0.23140	0.05261	
39	39.00000	0.15200	75.72977	90.93654	24.26915	-14.86153	13.47475	-8.78229	26.60276	-28.36916	-13.08814	-0.51495	-19.98918	-0.54465	1.60480	-30.10016	-24.84448	-50.69526	12.71692	112.45586	-66.53836	-25.80582	16.59007	0.39554	0.31993	0.48096	0.04490	
40	40.00000	0.15600	75.76047	91.24644	23.46121	-15.13665	14.82042	-7.94240	26.88383	-29.74867	-13.11838	-0.31633	-19.75128	-0.51303	1.48091	9.28742	6.47037	7.63306	120.10925	37.96391	-177.20520	23.64720	56.65429	0.39559	0.32066	0.70393	0.00292	
41	41.00000	0.16000	75.79260	91.89185	22.91705	-14.74838	15.08450	-6.15621	26.88408	-32.12437	-12.89898	-0.07319	-19.55125	-0.65654	1.58458	22.23973	32.82812	37.35420	120.02870	-79.54245	-182.80014	-17.42375	35.54335	0.39571	0.32134	0.71582	-0.06332	
42	42.00000	0.16400	76.06562	92.20863	21.52391	-14.46776	16.05696	-4.90716	26.92575	-33.92201	-13.24463	-0.04634	-19.30400	-0.56149	1.55768	21.94066	25.18592	48.57133	89.90459	-68.60579	-127.08894	-43.02169	13.62661	0.39569	0.32137	0.54076	-0.12592	
43	43.00000	0.16800	76.17490	92.60538	22.36028	-14.59855	15.07434	-3.82638	26.92796	-35.21716	-13.22708	0.02160	-19.29342	-0.52809	1.60854	28.23160	10.38007	85.57086	64.00760	-77.64851	-44.78712	21.74926	34.80206	0.39550	0.32152	0.34914	-0.11043	
44	44.00000	0.17200	76.76069	92.72112	22.10190	-14.39870	14.87667	-4.10360	27.14720	-34.99796	-13.08543	0.21383	-19.34420	-0.57563	1.40736	5.37609	0.03338	37.57918	55.06155	-51.28437	55.09655	-10.40438	34.31142	0.39514	0.32132	0.15826	-0.07064	
45	45.00000	0.17600	76.46344	93.05773	23.16969	-14.46402	13.87931	-2.28895	26.67984	-36.14661	-13.32057	0.27469	-19.17871	-0.54275	1.54631	-28.63269	7.62158	-16.98312	34.60338	1.57982	125.22062	-49.43463	1.90875	0.39479	0.32104	0.05200	-0.00827	
46	46.00000	0.18000	76.62517	92.99507	23.75438	-14.75601	13.28815	-1.99702	26.09922	-35.87460	-13.47950	0.20888	-19.38848	-0.55744	1.68517	-29.80655	-48.19614	-7.29390	-5.92651	19.34097	72.81507	-15.77362	28.24401	0.39465	0.32085	0.19111	0.03894	
47	47.00000	0.18400	76.40157	93.02043	24.05358	-14.66166	13.17915	-2.16650	26.06523	-35.67079	-13.44340	0.49554	-19.33556	-0.71936	1.38881	-22.00705	-56.06744	-18.99368	35.69713	-4.65226	-28.55948	-6.20098	65.11433	0.39433	0.32078	0.43092	0.07497	
48	48.00000	0.18800	76.46868	93.27895	21.91133	-14.38486	15.03538	-0.27344	25.51762	-37.65569	-13.51665	0.73841	-19.04668	-0.77141	1.40602	-13.48078	1.90920	-24.26997	19.36050	8.92001	-68.29851	14.91189	60.93633	0.39411	0.32083	0.49371	0.09122	
49	49.00000	0.19200	76.23946	93.17471	23.22596	-15.01040	14.05331	-0.15517	25.20787	-38.03056	-13.30792	0.98592	-19.22656	-0.72108	1.50931	15.45700	-2.27679	-25.59708	-54.21291	35.00314	-46.00421	80.68684	70.55540	0.39418	0.32101	0.33920	0.00630	
50	50.00000	0.19600	76.24358	92.84602	23.12857	-14.99707	14.13784	-0.29870	25.30330	-38.00022	-12.87647	1.30888	-19.22271	-0.80095	1.26091	28.64973	-38.46781	15.17421	-78.46984	52.26085	61.61687	67.23622	57.24040	0.39420	0.32137	0.11130	-0.04767	
51	51.00000	0.20000	76.36718	92.55601	24.11731	-15.30189	13.61052	0.78159	25.08969	-38.38449	-12.77703	1.42436	-19.27291	-1.07037	0.99080	24.96549	-21.15525	23.26263	-83.71102	27.12982	126.90537	28.42162	29.63906	0.39406	0.32178	-0.07915	-0.03991	
52	52.00000	0.20400	76.43285	92.17983	23.50270	-15.42261	13.99403	1.52671	24.48741	-38.63978	-12.64921	1.53515	-19.18367	-0.85543	0.90762	10.72606	8.28304	-13.47254	-97.06988	-85.09573	116.85712	-24.10624	12.02120	0.39405	0.32201	-0.10956	-0.03691	
53	53.00000	0.20800	76.26491	91.78075	24.47158	-15.08643	12.58767	1.89400	23.93563	-38.45969	-12.96639	1.53071	-19.20470	-1.04526	0.95049	-6.70356	41.66576	18.50004	20.13599	-105.20851	69.90996	-44.50347	27.79981	0.39419	0.32178	0.09017	0.03278	
54	54.00000	0.21200	76.57356	92.33798	23.54410	-15.19908	13.11269	4.02608	23.34842	-40.37326	-12.99557	1.78615	-19.02709	-0.90773	1.26384	8.01413	21.45074	70.27663	109.21552	-31.95905	-14.94826	28.56676	84.14323	0.39413	0.32173	0.38135	0.08393	
55	55.00000	0.21600	76.82465	92.68176	22.45663	-15.00285	14.27720	5.60386	23.16628	-41.98042	-12.74471	2.25394	-18.74898	-1.02573	1.04574	1.96956	-31.11491	54.86830	53.76196	41.90868	-55.20082	4.30458	82.96932	0.39384	0.32215	0.55378	0.06889	
56	56.00000	0.22000	77.01145	92.83993	23.99574	-15.29636	13.01199	4.01645	23.35994	-40.80607	-12.95774	2.48595	-19.13192	-1.18676	0.98758	-14.61148	12.92966	44.94862	83.47615	60.97169	-58.68360	-1.23373	28.12261	0.39370	0.32206	0.48129	0.07328	
57	57.00000	0.22400	77.18510	93.20703	22.56463	-15.45140	14.66066	5.89270	23.18292	-42.71494	-12.74501	2.49867	-18.77300	-1.21431	1.26345	11.98946	-19.94766	39.82044	-21.50480	43.27596	28.40251	65.54839	27.20024	0.39377	0.32233	0.24564	0.05523	
58	58.00000	0.22800	77.32396	92.71127	22.90147	-15.30654	14.41200	3.75800	23.23645	-40.33989	-12.44110	2.71353	-19.13171	-1.35838	0.73636	27.74636	-17.54333	-4.83729	-64.55850	3.98238	67.80471	72.32029	28.70000	0.39355	0.32245	0.06690	0.03863	
59	59.00000	0.23200	77.14986	92.65754	21.46414	-15.21586	15.75384	6.12498	22.72128	-42.39119	-12.18054	2.72075	-18.74403	-1.27489	0.91207	9.42467	25.17209	-46.13004	7.80376	-25.56744	60.46569	32.19208	-5.50414	0.39334	0.32267	0.03000	-0.01336	
60	60.00000	0.23600	76.95398	92.76487	21.86791	-15.07222	15.20425	7.02541	22.47336	-42.86893	-12.19562	2.65680	-18.78491	-1.24567	0.88153	0.94851	-29.98578	-19.89157	12.38929	-64.37187	76.67999	2.71335	10.04012	0.39324	0.32253	0.09629	-0.13924	
61	61.00000	0.24000	76.99249	92.73625	22.04088	-14.77386	14.68259	7.93085	22.29495	-43.44640	-12.16372	2.79928	-18.87641	-1.28228	0.66587	5.58715	-60.42483	45.10335	9.63508	-71.32217	42.51162	24.92164	54.77970	0.39304	0.32231	0.20814	-0.23288	
62	62.00000	0.24400	77.31541	92.82552	21.14175	-14.37497	15.33662	9.79460	22.12617	-45.08921	-11.99420	3.09781	-18.64242	-1.50181	0.33914	12.04861	-42.14015	17.61225	33.59418	-35.61084	-3.46781	55.46283	50.47401	0.39289	0.32211	0.28553	-0.22506	
63	63.00000	0.24800	77.12850	92.99345	22.60603	-14.71376	13.85045	10.73824	21.64435	-46.07763	-11.72220	3.19338	-18.71935	-1.38157	0.23388	11.63167	-2.10623	-33.85381	7.91285	-29.43251	-44.98694	57.57674	15.78926	0.39272	0.32234	0.27772	-0.14715	
64	64.00000	0.25200	77.04459	92.88963	23.23168	-14.74005	13.07748	11.54774	21.35859	-47.07577	-11.54265	3.19731	-18.63476	-1.55906	0.24163	-3.52258	15.16547	-20.88568	-51.14222	1.81384	-65.00188	34.40861	-16.45173	0.39273	0.32242	0.20818	-0.02313	
65	65.00000	0.25600	76.96447	92.58119	24.44617	-15.13334	12.08568	11.17648	21.13679	-47.00457	-11.45081	3.02766	-18.70092	-1.73533	0.38808	-3.55752	72.01203	-29.30287	-42.90190	46.92458	-99.46525	-0.13400	-13.12025	0.39284	0.32261	0.17395	0.12605	
66	66.00000	0.26000	76.81389	92.54349	25.58661	-15.62752	11.18034	11.07756	20.97461	-47.43377	-11.54092	3.06559	-18.76295	-1.79179	0.83981	-4.18097	30.40573	48.87541	-54.68910	72.56538	-54.76169	-31.45572	-7.19113	0.39288	0.32233	0.12646	0.20596	
67	67.00000	0.26400	77.35240	92.14783	24.03387	-15.56862	13.06043	10.81352	20.77034	-47.10192	-11.70286	2.97368	-18.66464	-1.85704	0.66948	3.16829	-5.62405	46.65912	-59.62110	100.84077	5.90073	13.37894	39.04383	0.39269	0.32235	-0.00107	0.15295	
68	68.00000	0.26800	77.18970	92.02435	23.49603	-15.73980	14.00140	11.69789	20.53801	-47.96848	-11.44252	3.41288	-18.49516	-1.73043	0.78227	-2.17192	33.37259	-66.60495	-66.64392	70.99721	12.66335	-2.65362	69.35014	0.39232	0.32234	-0.11181	-0.00544	
69	69.00000	0.27200	76.81741	91.60568	22.77349	-15.46319	14.84135	12.23516	20.09131	-48.33059	-11.71494	3.55445	-18.23515	-1.55951	0.94937	12.23933	-4.03281	-65.90437	-95.40255	4.21843	49.04587	1.88515	83.88539	0.39213	0.32210	-0.11642	-0.15543	
70	70.00000	0.27600	76.66068	91.26849	22.62650	-15.03633	14.87466	12.19116	19.79993	-48.03976	-11.39808	4.10125	-18.30039	-1.58104	0.65333	36.47375	4.54284	-28.39072	-124.97300	-72.43365	16.55720	53.53563	105.05789	0.39146	0.32229	-0.06633	-0.23858	
71	71.00000	0.28000	76.59052	90.60172	21.67471	-14.61955	15.32277	12.15953	19.35265	-48.12612	-11.27067	4.40579	-18.14520	-1.51452	0.69182	18.79263	76.53803	-26.00591	-127.28142	-122.29629	-75.46169	51.42123	53.83817	0.39110	0.32222	-0.08210	-0.23763	
72	72.00000	0.28400	76.44902	90.24285	21.53946	-14.56033	14.94729	11.35767	19.12922	-47.85686	-11.01086	4.52829	-18.09916	-1.36543	1.11123	6.14680	60.17512	5.74628	-97.66497	-104.08842	-29.95600	81.53655	82.93177	0.39082	0.32225	-0.21780	-0.18340	
