	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_005.c3d
7	7.00000	0.02400	78.41945	89.75771	-2.68812	-13.66581	40.21990	27.45432	18.23549	-61.62092	-6.95605	-1.61198	-20.67671	-7.23563	5.68804	-1.60752	30.05308	-17.54054	10.69772	-107.86208	-199.69443	-53.03364	-0.79456	0.39145	0.31134	0.77860	-0.06466	
8	8.00000	0.02800	78.28059	89.97255	-3.34115	-13.42925	40.76950	29.28670	18.56172	-63.98689	-7.16890	-1.70414	-20.40389	-7.31000	5.74414	-5.25620	5.15710	-52.90623	65.56056	34.24944	-127.84437	-2.27307	-0.90323	0.39121	0.31122	0.80124	-0.04233	
9	9.00000	0.03200	77.99489	90.27045	0.53357	-13.60044	37.36049	28.91002	18.68914	-64.02605	-7.00025	-1.59877	-20.72850	-7.24663	5.76437	24.59600	-27.69927	-28.74418	104.18787	118.39050	-13.09601	38.21888	31.43481	0.39071	0.31110	0.60517	0.00519	
10	10.00000	0.03600	78.04916	90.77483	-1.23705	-13.65166	39.67073	32.47487	19.32560	-67.10577	-6.75648	-1.42882	-20.15172	-7.23854	5.31305	23.09054	-19.47422	-14.16781	116.81622	98.58835	50.19653	33.46449	36.92624	0.39022	0.31109	0.41135	0.03644	
11	11.00000	0.04000	77.88465	91.20531	1.82547	-13.89234	36.89484	32.44957	19.44881	-66.97220	-6.55777	-1.28008	-20.55230	-7.00934	5.42404	-3.96821	1.31709	-0.88728	123.64642	62.97263	39.07138	23.65614	27.50216	0.38998	0.31135	0.26508	0.04613	
12	12.00000	0.04400	78.03571	91.76382	0.89078	-13.98119	38.10745	34.29026	20.01199	-68.50259	-6.41572	-1.19490	-20.29652	-6.92126	5.37280	1.05336	-16.21608	16.38643	94.63940	33.28210	41.92849	16.19759	26.96311	0.38982	0.31161	0.12343	0.05229	
13	13.00000	0.04800	78.01410	91.96592	1.31723	-13.92297	37.65437	34.38105	20.05797	-68.45353	-6.34941	-1.07453	-20.44921	-6.86402	5.30376	14.18849	-6.60307	0.47376	6.63338	10.37029	24.89727	17.08752	27.12524	0.38959	0.31172	-0.02176	0.08934	
14	14.00000	0.05200	78.03984	91.83244	2.37689	-14.07333	36.74784	33.48043	19.72843	-67.54205	-6.28970	-1.00801	-20.62830	-6.89123	5.23160	1.72809	-14.15504	23.28086	-16.15942	22.71795	-1.79114	25.78752	11.95667	0.38925	0.31171	-0.09141	0.14745	
15	15.00000	0.05600	78.20236	91.84040	-0.02642	-13.96301	39.13975	33.47082	19.82036	-67.61206	-6.21830	-1.01967	-20.27435	-7.04325	5.19276	5.79173	-28.18745	2.64590	-14.51944	-0.13736	18.24403	36.99799	7.62954	0.38882	0.31153	-0.15965	0.13828	
16	16.00000	0.06000	78.06631	91.69882	-2.13610	-13.69003	41.12623	33.23306	19.83713	-67.16344	-6.07087	-0.98937	-19.94208	-7.23132	4.95549	3.19496	-3.64700	-53.84590	-15.69858	-41.52892	51.53661	25.88102	9.49825	0.38830	0.31134	-0.24556	0.10076	
17	17.00000	0.06400	77.76952	91.69364	-2.77404	-13.58762	41.47574	32.65923	19.88462	-66.43566	-6.03778	-0.97704	-19.89386	-7.18199	5.13202	-5.92236	40.87664	-61.76481	27.62049	-21.41686	59.07957	-1.63580	12.90215	0.38780	0.31094	-0.24281	0.06386	
18	18.00000	0.06800	77.57311	91.90437	-2.41519	-13.64470	41.22606	33.33417	20.24804	-66.78450	-6.05388	-0.89593	-19.69145	-7.22623	5.33599	3.24671	16.73976	-22.34462	89.11210	9.35230	111.17272	-22.43620	30.45000	0.38720	0.31088	-0.20745	-0.00712	
19	19.00000	0.07200	77.58707	92.40689	-1.11763	-13.68703	39.94113	33.47651	20.44888	-66.31397	-6.18448	-0.70767	-19.87203	-7.21381	5.24430	5.56750	-11.23999	41.23079	65.34657	-31.57508	71.31473	-19.24790	33.35433	0.38681	0.31087	-0.15105	-0.06895	
20	20.00000	0.07600	77.90192	92.44434	-2.74419	-13.62761	41.29313	32.88758	20.36462	-65.79630	-6.18109	-0.57565	-19.68779	-7.12922	5.22016	-9.76828	36.03109	81.14187	68.00803	19.94339	-29.27640	-5.17989	19.19128	0.38623	0.31143	-0.15656	-0.07290	
21	21.00000	0.08000	78.23564	92.94896	-1.59742	-14.24836	40.57109	34.16838	20.67754	-67.19476	-6.23654	-0.51184	-19.49842	-7.10683	5.62508	18.80921	-18.98883	113.59821	38.53795	55.71418	-20.47741	-9.69609	46.13939	0.38602	0.31170	-0.16844	-0.06116	
22	22.00000	0.08400	78.81379	92.74014	-2.26105	-14.33897	41.26443	32.73774	20.17199	-65.81814	-6.33154	-0.18510	-19.57481	-7.27866	4.90979	23.88590	-79.98344	90.59061	-37.52619	57.83645	7.91774	-20.08929	53.38305	0.38545	0.31198	-0.16591	-0.04164	
23	23.00000	0.08800	78.95476	92.66807	-2.61365	-14.56551	42.02027	34.51172	20.17977	-67.45728	-6.45957	-0.10575	-19.21876	-7.44570	4.77334	-19.05617	-8.40347	0.84898	-0.86524	11.23450	-47.00233	-43.77275	24.03145	0.38520	0.31184	-0.14929	-0.02313	
24	24.00000	0.09200	78.82230	92.72894	-2.96661	-14.47178	42.03640	34.01577	19.93141	-67.39421	-6.69010	-0.04526	-19.20556	-7.21362	4.98006	-37.25657	17.20479	-43.37435	7.38398	-80.67081	-71.78071	-72.35561	15.00787	0.38467	0.31164	-0.07240	-0.02877	
25	25.00000	0.09600	78.60782	92.72953	-2.95064	-14.25996	41.70122	33.47844	19.80705	-67.06034	-6.98967	-0.04026	-19.26340	-7.05690	5.20519	-24.44611	31.72691	-80.29568	-7.20765	-36.48763	-32.95173	-68.56697	30.15743	0.38437	0.31125	-0.11079	-0.04628	
26	26.00000	0.10000	78.18198	92.67084	-1.33787	-14.12568	40.16373	33.08085	19.74451	-66.77902	-7.16505	0.15503	-19.27548	-7.02507	5.41061	-13.47063	27.52965	-98.24998	-0.66791	23.64344	-5.48146	-33.31826	43.35960	0.38379	0.31096	-0.16900	-0.09853	
27	27.00000	0.10400	77.82084	92.72579	-1.35365	-14.02750	40.34205	33.51797	19.85650	-67.14143	-7.19180	0.28812	-18.91652	-7.02981	5.50381	-28.31017	20.14104	-67.57402	-3.23962	7.63191	-10.99485	-5.08316	44.77956	0.38323	0.31064	-0.17344	-0.13229	
28	28.00000	0.10800	77.64093	92.63709	-1.16321	-14.08589	40.05540	33.31153	19.79365	-67.08410	-7.17952	0.52057	-18.75340	-6.90580	5.78322	-13.01592	-23.74308	-8.44204	-81.86494	60.31649	11.75980	23.28859	64.92331	0.38251	0.31078	-0.20247	-0.12275	
29	29.00000	0.11200	77.75471	92.04646	2.03099	-14.57029	37.54252	32.09936	19.31243	-65.71098	-7.02114	0.83838	-18.91063	-6.98732	5.42014	6.56462	-62.70018	19.15961	-169.85339	81.15340	13.75652	21.87294	59.53664	0.38198	0.31091	-0.19661	-0.07589	
30	30.00000	0.11600	77.79389	91.26125	1.97989	-14.54614	37.66011	31.87562	19.17711	-65.62098	-7.03399	1.03041	-18.71806	-7.11720	5.23497	27.62476	-6.60138	57.75824	-139.52383	11.96387	-37.00139	-34.46692	35.25166	0.38145	0.31116	-0.17262	0.05513	
31	31.00000	0.12000	78.21586	90.94414	2.72451	-14.91658	36.96698	31.32250	19.24370	-65.27312	-7.33675	1.13728	-18.80618	-7.18809	5.14408	27.04998	6.40880	87.45568	-60.37875	-0.84425	-4.94938	-29.53567	26.06090	0.38135	0.31102	-0.19705	0.12562	
32	32.00000	0.12400	78.49313	90.80038	1.46766	-15.01065	38.14710	31.83022	19.51048	-65.61757	-7.30030	1.22765	-18.59993	-7.25955	5.07945	9.81331	-54.70415	38.74001	-17.67412	35.69445	85.15853	-21.79722	27.14120	0.38079	0.31132	-0.20626	0.06285	
33	33.00000	0.12800	78.52683	90.80296	1.65565	-14.93233	38.28541	31.40112	19.80713	-64.66702	-7.54499	1.32063	-18.49279	-7.62245	4.63936	7.08178	-42.62688	-4.63283	64.23766	33.77703	129.58447	-55.03271	42.74669	0.38046	0.31121	-0.27993	-0.05100	
34	34.00000	0.13200	78.45592	91.29297	0.60884	-14.74333	39.24695	31.98062	20.39567	-64.72041	-7.79682	1.51970	-18.17417	-7.80489	4.66536	7.71652	16.58789	21.26587	107.43385	-20.61036	134.26695	-42.56451	64.47722	0.37980	0.31094	-0.42288	-0.14482	
35	35.00000	0.13600	78.69635	91.65901	0.46452	-14.80998	39.27228	31.81545	20.66648	-63.98177	-7.93526	1.76897	-18.17617	-7.89168	4.68388	2.90436	4.68423	19.32583	115.58347	-27.93393	136.20309	-17.05857	88.02856	0.37935	0.31072	-0.46901	-0.20022	
36	36.00000	0.14000	78.61318	92.23679	0.86778	-14.77914	38.77331	31.68170	20.83065	-63.35148	-7.97480	2.15685	-18.15723	-7.79431	4.67399	-9.08259	15.09042	-26.09725	83.06731	-39.28601	51.77938	7.58499	107.08775	0.37832	0.31077	-0.37791	-0.22802	
37	37.00000	0.14400	78.48655	92.35938	1.11523	-14.82798	38.32876	31.39727	20.96665	-63.17704	-7.90185	2.58572	-18.01332	-7.67308	4.88713	3.71153	6.96220	-2.48188	-25.55419	-67.18267	-32.30573	14.00652	104.02888	0.37754	0.31087	-0.18014	-0.18373	
38	38.00000	0.14800	78.59760	92.05515	-1.13775	-14.61653	40.17539	32.38173	20.91138	-64.26337	-7.86624	2.99149	-17.74431	-7.61772	4.69321	11.58482	-4.87264	9.13539	-43.62314	-61.41157	-113.62122	-1.16064	89.59109	0.37706	0.31099	0.03661	-0.14190	
39	39.00000	0.15200	78.56136	92.02386	-0.11967	-14.70853	39.03176	31.68359	20.84830	-64.35336	-7.90166	3.33421	-17.81848	-7.47909	4.75280	5.91333	-29.19637	-5.49944	-123.83002	4.85682	-131.12636	-5.97476	66.29124	0.37654	0.31115	0.10310	-0.10913	
40	40.00000	0.15600	78.55418	91.06359	1.07694	-14.63174	38.07092	30.45495	20.29700	-63.51207	-7.92084	3.56083	-17.98554	-7.69341	4.41335	-0.25040	-23.74312	10.37799	-204.40343	-8.80627	-125.69312	-10.00681	45.97474	0.37625	0.31107	-0.00531	-0.05930	
41	41.00000	0.16000	78.64381	90.41145	-0.45616	-14.64992	39.28682	29.93273	20.02936	-63.71654	-8.02011	3.72615	-17.76299	-7.56709	4.55005	-2.38663	28.72133	23.14460	-167.72710	-46.31993	-130.69003	-19.71220	50.24924	0.37581	0.31087	-0.20034	-0.01166	
42	42.00000	0.16400	78.73801	89.75810	0.29050	-14.86244	38.46194	28.33967	19.58460	-62.56905	-8.12679	3.96358	-17.82273	-7.50611	4.64466	-16.77810	-14.71904	43.20029	-101.24306	-12.80663	-27.48480	-39.83634	53.00172	0.37527	0.31063	-0.39205	0.00738	
43	43.00000	0.16800	78.98814	89.62243	0.02540	-14.91757	38.71826	27.40087	19.47501	-61.55214	-8.36397	4.12839	-17.73927	-7.61234	4.54943	-47.07883	-19.85688	59.60701	6.03030	-14.94853	33.97283	-65.20165	45.24845	0.37474	0.31026	-0.50879	-0.00834	
44	44.00000	0.17200	79.21629	89.81706	-0.64410	-15.02336	39.24553	27.57140	19.45752	-61.57336	-8.63444	4.29206	-17.52799	-7.58062	4.83825	-43.51905	-9.94183	30.36226	58.11739	-11.12080	65.36612	-76.63930	42.96669	0.37438	0.30982	-0.52726	-0.07726	
45	45.00000	0.17600	79.23025	90.08644	-0.93164	-14.96929	39.55378	27.43950	19.53159	-61.06570	-8.93754	4.44723	-17.29532	-7.67079	4.80277	-24.62230	-48.26640	-4.17377	91.45374	-14.23790	98.79405	-56.48420	30.20826	0.37415	0.31002	-0.46157	-0.18919	
46	46.00000	0.18000	79.18166	90.55376	-2.76171	-14.67413	41.17749	28.07486	19.62596	-61.25757	-9.05053	4.52616	-16.93105	-7.61701	4.64136	-16.51800	-17.87629	-52.42669	45.75263	-15.26696	57.69374	-38.27264	22.44658	0.37415	0.31016	-0.40716	-0.28662	
47	47.00000	0.18400	78.80871	90.48519	-0.47932	-14.64368	38.99214	26.21143	19.42361	-59.44655	-9.23273	4.63046	-17.11004	-7.52924	4.78835	-9.05960	5.24937	-62.01226	-16.31058	29.05912	25.25517	-34.64231	19.56629	0.37410	0.31040	-0.39324	-0.29784	
48	48.00000	0.18800	78.68560	90.43307	1.65881	-14.78058	37.13309	24.14344	19.33785	-57.34717	-9.33716	4.67997	-17.37526	-7.46958	4.75247	-11.99716	-18.69818	11.96302	47.40945	19.41360	20.11293	-28.42673	19.08025	0.37434	0.31038	-0.40414	-0.21449	
49	49.00000	0.19200	78.91674	90.85516	-3.12981	-14.53176	41.71089	25.89152	19.77020	-58.98297	-9.48312	4.76222	-16.63844	-7.37519	4.70733	-5.40350	-9.13105	40.67716	80.70321	14.06399	-7.79183	-29.07039	29.82599	0.37423	0.31029	-0.37251	-0.15406	
50	50.00000	0.19600	78.99725	91.08556	-2.55918	-14.74114	41.32951	25.24706	19.87221	-58.44942	-9.60405	4.89377	-16.62428	-7.32351	4.69465	9.23229	-27.81370	60.44623	72.64067	43.31567	41.26251	-17.96568	33.52402	0.37408	0.31012	-0.32077	-0.10588	
51	51.00000	0.20000	79.40560	91.43769	-4.50917	-14.80119	43.39087	26.68772	20.18897	-59.39933	-9.66720	5.02828	-16.30301	-7.51788	4.37474	14.82904	-3.10926	33.75010	83.81735	7.48394	36.45307	2.13223	12.14733	0.37411	0.30926	-0.28659	-0.11324	
52	52.00000	0.20400	79.26488	91.75771	-2.63898	-14.97368	41.46792	25.55138	20.52071	-58.44588	-9.61961	5.00001	-16.45970	-7.51971	4.53461	12.92238	20.54840	-12.97037	106.66846	-34.85975	9.40598	24.33936	-4.65222	0.37408	0.30990	-0.22832	-0.16514	
53	53.00000	0.20800	79.30586	92.28695	-3.25796	-14.90243	41.90299	26.34706	20.93756	-59.00267	-9.48552	5.00000	-16.35482	-7.54954	4.44197	-1.29860	2.90934	-2.30302	131.98532	-38.73124	7.69563	49.22274	-0.81228	0.37423	0.30991	-0.16715	-0.19657	
54	54.00000	0.21200	79.24397	92.82554	-2.58947	-14.95364	41.11019	26.50098	21.27232	-59.27257	-9.21185	5.00000	-16.38546	-7.41529	4.56596	-11.83101	-41.71685	-38.97224	57.20659	7.27314	5.84405	34.63397	-0.20038	0.37436	0.31015	-0.13764	-0.24232	
55	55.00000	0.21600	78.99413	92.75018	-2.22056	-14.67967	40.95883	26.27353	21.38435	-58.88874	-9.17101	5.00000	-16.27242	-7.54475	4.21003	-14.37542	17.64622	-69.25625	-1.86146	-12.68348	-61.97570	-0.86993	-0.44531	0.37431	0.31047	-0.12907	-0.25930	
56	56.00000	0.22000	78.69472	92.81109	-0.17199	-14.78483	38.66897	25.51468	21.36596	-58.84983	-9.17709	5.00000	-16.34576	-7.44501	4.81677	-11.80669	-7.31609	-56.00472	-76.11784	24.88568	-19.83034	-26.95540	-0.16018	0.37442	0.31024	-0.13714	-0.26006	
57	57.00000	0.22400	78.53780	92.14896	1.66363	-14.75854	37.40142	25.53818	20.89026	-58.36219	-9.36158	5.00000	-16.22908	-7.75463	4.22406	2.45720	-28.84881	-44.13537	-168.06343	53.89652	19.39039	-51.31379	0.20949	0.37455	0.31015	-0.24299	-0.28288	
58	58.00000	0.22800	78.35567	91.46980	4.98768	-15.41446	34.11590	23.62577	20.29776	-56.92595	-9.57228	5.00039	-16.40492	-7.58128	4.55100	-10.01215	32.74788	25.31890	-118.56264	-31.72996	-11.68323	-19.38030	1.95545	0.37466	0.31021	-0.38222	-0.32100	
59	59.00000	0.23200	78.72061	91.22697	3.55835	-15.24846	35.31565	24.53118	20.23554	-57.51527	-9.50001	5.00000	-16.07899	-7.75799	4.56770	-14.03989	4.02090	77.53539	-72.51200	-58.03558	27.89089	-1.90685	2.26518	0.37494	0.31100	-0.44762	-0.36179	
60	60.00000	0.23600	78.98111	90.88271	3.36571	-15.46008	35.21538	23.89978	19.93895	-56.95921	-9.57031	5.00000	-16.03577	-7.57450	4.69989	1.77290	15.02000	75.75868	-63.28225	-78.31699	-17.62679	12.34341	1.48396	0.37531	0.31149	-0.33845	-0.34890	
61	61.00000	0.24000	79.32401	90.70818	2.02942	-15.25445	36.16316	23.88135	19.95265	-57.04613	-9.37836	5.00000	-15.98364	-7.56545	4.66595	-3.66914	37.14729	80.39498	14.03640	-154.76842	-110.56177	42.41359	1.65109	0.37581	0.31175	-0.10566	-0.28318	
62	62.00000	0.24400	79.62820	90.98407	-1.91592	-14.86671	39.07147	25.03806	20.20463	-58.91352	-9.20810	5.00492	-15.64612	-7.24253	5.00072	-0.09285	23.12627	69.39993	79.85139	-134.90752	-153.25563	80.04083	17.39748	0.37640	0.31130	0.03669	-0.24075	
63	63.00000	0.24800	79.87177	91.33600	-3.18662	-14.72514	40.12609	25.48697	20.72096	-59.77945	-8.71395	5.11634	-15.42107	-7.27114	4.82226	34.54059	-67.03943	21.15941	21.08616	-0.34637	-79.75430	26.39559	4.71638	0.37676	0.31141	0.04999	-0.23788	
64	64.00000	0.25200	79.79511	91.15491	-3.86957	-14.51861	40.95779	26.29250	20.89876	-60.72470	-8.98949	5.00000	-15.09931	-7.38615	4.19273	29.15677	-37.81563	-32.56147	-24.35017	28.47274	-81.78232	-31.53054	-8.80650	0.37604	0.31190	-0.02699	-0.26550	
65	65.00000	0.25600	79.60801	91.14369	-1.57694	-14.79851	38.79638	25.22574	21.05951	-60.19020	-8.98934	5.00000	-15.18914	-7.22716	4.29733	-10.37997	-33.70184	-44.57940	-65.78009	73.99001	-39.12871	-6.00800	7.50195	0.37622	0.31204	-0.11386	-0.28200	
66	66.00000	0.26000	79.43863	90.63091	-0.59775	-14.86195	38.38510	25.43223	20.92425	-60.23547	-9.09724	5.00000	-14.96665	-7.29480	3.99978	-20.70214	-45.93682	-32.60271	-30.14123	78.22526	0.42957	-14.34203	6.77016	0.37641	0.31238	-0.13448	-0.26317	
67	67.00000	0.26400	79.34636	90.90232	-0.38338	-14.78191	38.26845	25.21217	21.27581	-60.17406	-9.19486	5.00000	-14.81621	-7.31096	4.08842	-39.87519	24.43694	-13.92307	14.41270	11.07107	-5.27397	53.21004	5.33793	0.37670	0.31259	-0.23790	-0.21650	
68	68.00000	0.26800	79.32880	90.73532	0.29936	-14.86816	37.60610	24.52370	21.26567	-59.43077	-8.76626	5.01505	-14.87242	-7.34053	4.49628	-37.44678	28.22847	3.85317	31.99792	-11.06992	45.45383	55.82477	1.49052	0.37755	0.31248	-0.31578	-0.20247	
69	69.00000	0.27200	79.37695	91.15791	0.49035	-14.91687	37.33553	24.56062	21.28308	-59.20293	-8.82662	5.04587	-14.90418	-7.25584	4.59999	9.99385	9.39008	-29.31157	62.93790	-40.72115	49.79300	-54.95690	-13.79683	0.37780	0.31299	-0.26985	-0.28301	
70	70.00000	0.27600	79.09608	91.24039	0.08224	-14.66363	37.49002	24.67494	21.32496	-59.17327	-9.24179	5.00000	-14.68532	-7.33027	4.50016	12.22913	14.08818	-42.34683	39.10859	-131.93521	23.90856	-6.64999	-6.68227	0.37774	0.31374	-0.21546	-0.35488	
71	71.00000	0.28000	79.04179	91.47392	-1.77688	-14.33021	38.47501	25.10679	21.23354	-59.52099	-8.83892	5.07652	-14.63293	-7.18224	4.61106	30.51669	-16.86926	-31.45505	15.68935	-117.57375	8.49269	-6.76586	-5.79954	0.37826	0.31340	-0.14399	-0.37665	
72	72.00000	0.28400	78.84747	91.37015	-1.36001	-14.23133	37.94535	24.47229	21.12732	-58.91579	-9.21789	5.00000	-14.55372	-7.23379	4.11586	44.68133	2.84440	-50.96611	-32.00787	-68.39764	-12.18751	-41.66963	-10.07629	0.37814	0.31381	-0.20936	-0.38516	
