	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Chaeyun_009.c3d
7	7.00000	0.02400	84.83604	70.13207	-13.36468	-18.49760	49.37548	-16.89164	19.89200	-32.06672	0.12881	-1.47994	9.50878	-6.81021	-4.54807	7.45923	14.88707	19.64466	64.79333	-31.99073	-128.64429	-8.34741	-1.11260	0.41732	0.39343	0.07920	-0.24197	
8	8.00000	0.02800	84.69201	70.33571	-14.71194	-18.33251	50.14354	-17.63721	20.46751	-31.76203	0.09895	-1.49010	9.47111	-6.78480	-4.54331	20.48113	23.18699	-94.59708	96.33628	-86.95054	-98.83343	-1.79339	-3.70445	0.41751	0.39339	0.15703	-0.03058	
9	9.00000	0.03200	84.09374	70.90918	-13.33547	-18.32557	48.65091	-17.78766	20.85821	-32.01573	0.12087	-1.52553	9.36969	-6.75200	-4.53153	31.62644	13.24140	-72.49236	48.68547	-131.20432	12.27470	0.39117	0.11099	0.41760	0.39323	0.19795	0.23827	
10	10.00000	0.03600	84.10431	70.71072	-13.67999	-18.09644	48.11533	-17.81278	20.52302	-31.49978	0.13451	-1.50048	9.30219	-6.73490	-4.69674	45.67719	-5.06501	-7.10443	-23.19469	-116.22470	56.91138	8.24986	11.42372	0.41769	0.39302	0.18163	0.31362	
11	11.00000	0.04000	84.03275	70.72746	-12.37325	-18.31201	46.80637	-17.93469	20.48139	-31.42232	0.22963	-1.43706	9.31739	-6.73768	-4.94189	28.47844	-14.43296	45.88680	-26.99522	-60.49672	77.01012	9.27737	24.81273	0.41777	0.39285	0.11208	0.28649	
12	12.00000	0.04400	84.48180	70.50068	-12.60476	-18.37421	46.60952	-17.18033	19.97311	-31.47741	0.24161	-1.29759	9.38527	-6.74856	-5.03921	-0.79329	-12.55320	72.87269	-92.33656	-30.96112	106.59466	-1.57023	37.80646	0.41786	0.39287	0.06695	0.21771	
13	13.00000	0.04800	84.59253	69.98888	-12.15564	-18.53994	46.35263	-17.47255	19.64355	-31.00132	0.23513	-1.12604	9.45970	-6.75237	-5.03254	-18.46238	-8.84507	-39.55424	-66.16402	20.15598	-23.47300	-2.12452	34.02492	0.41799	0.39286	0.00159	0.08209	
14	14.00000	0.05200	84.16918	69.98055	-11.73865	-18.35154	45.94965	-17.67274	20.01252	-31.20138	0.23418	-1.01757	9.51827	-6.73695	-4.96055	-28.35327	-7.18657	-108.87228	-32.22735	39.72374	-114.91735	0.76783	10.26917	0.41800	0.39275	-0.02356	0.10762	
15	15.00000	0.05600	83.71748	69.73376	-10.06312	-18.28804	44.68359	-18.45463	20.25242	-30.99874	0.24338	-1.04153	9.54978	-6.70285	-4.86130	-27.93307	-3.41771	-88.59584	-36.18803	60.54922	-77.35735	0.02866	-15.62386	0.41774	0.39257	-0.03675	0.03510	
16	16.00000	0.06000	83.45874	69.68839	-9.45931	-18.14010	44.27055	-18.23912	20.27036	-31.28801	0.21707	-1.14639	9.54620	-6.65818	-4.75989	-20.03916	4.41142	-15.70135	-0.68240	-19.93294	-17.36110	-8.62092	-25.31063	0.41735	0.39249	-0.06005	-0.01110	
17	17.00000	0.06400	83.59039	69.72849	-10.34965	-17.90229	44.79804	-18.12008	20.21072	-31.45147	0.12778	-1.25017	9.50294	-6.60525	-4.65890	-11.45367	11.96180	68.64794	-2.76976	-136.85210	-7.33785	-16.48233	-18.40806	0.41702	0.39248	-0.07837	0.10139	
18	18.00000	0.06800	84.01167	69.66679	-12.28682	-17.62489	45.86779	-18.32242	19.98009	-31.26833	0.02723	-1.29813	9.43744	-6.54752	-4.56854	-6.66212	14.39698	106.52833	-74.92918	-206.03960	0.72154	-7.76580	0.03961	0.41685	0.39239	-0.10104	0.25378	
19	19.00000	0.07200	84.44501	69.12887	-14.32947	-17.45335	46.94283	-19.34722	19.46508	-30.29062	0.03264	-1.25046	9.36829	-6.48843	-4.49608	-7.64697	11.04218	96.44309	-91.35331	-199.95061	38.58735	11.06219	11.99148	0.41692	0.39205	0.00030	0.33078	
20	20.00000	0.07600	84.78038	68.93217	-15.97250	-17.50708	47.78404	-20.07131	19.30070	-29.31117	0.12137	-1.19791	9.31802	-6.43171	-4.43367	-10.01237	3.63931	74.31005	-20.33162	-160.48703	54.15543	20.48034	7.10263	0.41705	0.39167	0.13865	0.33056	
21	21.00000	0.08000	85.03561	68.96939	-17.26218	-17.69704	48.45615	-20.55063	19.26835	-28.72169	0.22103	-1.18598	9.31134	-6.38909	-4.40329	-7.95292	-4.96803	62.75848	68.08525	-79.10993	117.61167	15.63297	-0.30712	0.41725	0.39146	0.17393	0.21556	
22	22.00000	0.08400	85.26885	69.47200	-17.75876	-18.04650	48.85430	-19.04597	18.93920	-29.34000	0.26584	-1.19480	9.35762	-6.37373	-4.42154	-1.42945	-14.27193	20.90659	74.69643	51.93665	130.91132	2.10425	-1.09895	0.41751	0.39149	0.18822	-0.04547	
23	23.00000	0.08800	85.19558	69.56346	-17.35150	-18.17796	48.95793	-18.84684	18.73815	-29.28350	0.24069	-1.19636	9.45912	-6.39692	-4.51006	6.19466	-23.67768	-63.12435	27.54240	186.82303	26.40091	-9.45326	0.51984	0.41777	0.39166	0.11893	-0.33653	
24	24.00000	0.09200	84.76933	69.69105	-15.80660	-18.05485	48.49398	-18.25627	18.98271	-29.87655	0.17585	-1.19852	9.60408	-6.46291	-4.65706	8.74006	-28.36713	-108.38607	-12.60230	292.51550	-16.50002	-11.33256	0.76725	0.41791	0.39180	0.04685	-0.50407	
25	25.00000	0.09600	84.34235	69.46162	-13.04015	-17.89986	47.19780	-18.28189	19.01108	-29.95020	0.13008	-1.19886	9.75310	-6.55277	-4.79743	6.18934	-25.52042	-142.96831	-40.53459	252.60585	-1.79398	0.23115	3.11507	0.41778	0.39184	0.05180	-0.47474	
26	26.00000	0.10000	83.60178	69.36816	-11.63331	-17.51960	46.54583	-17.98949	18.97088	-30.14315	0.16527	-1.17865	9.86958	-6.62395	-4.89649	0.51024	-18.39326	-123.95983	-41.42656	124.64035	9.20925	19.11868	9.35004	0.41747	0.39177	0.07000	-0.26627	
27	27.00000	0.10400	83.34366	69.12985	-10.71007	-17.42997	45.97411	-18.41729	18.97202	-29.74842	0.27739	-1.12610	9.92520	-6.63200	-4.93024	-5.60034	-10.83464	-43.87432	-27.67855	15.15216	16.15084	32.84874	13.55790	0.41711	0.39172	0.09180	0.00913	
28	28.00000	0.10800	83.24671	69.14926	-10.58657	-17.44709	45.66870	-18.44485	18.93634	-29.58333	0.42419	-1.07326	9.92209	-6.58133	-4.92017	-2.20117	-3.09683	-16.83334	3.68460	-66.86234	7.23717	36.56627	11.47203	0.41685	0.39169	0.08351	0.20582	
29	29.00000	0.11200	83.21053	69.15527	-10.49448	-17.51374	45.23352	-18.87169	18.97205	-29.26068	0.56773	-1.03924	9.89835	-6.51363	-4.92962	-3.54904	4.66766	-8.72409	19.42516	-78.92577	-25.99928	42.77608	4.58745	0.41686	0.39164	0.03760	0.19826	
30	30.00000	0.11600	83.17511	69.30479	-10.39953	-17.53686	44.85894	-18.95198	19.12420	-29.31155	0.75927	-1.03787	9.88927	-6.44883	-4.86104	2.87930	9.72698	33.13672	45.71541	-19.95770	-13.33573	27.69814	-4.44974	0.41713	0.39170	0.01444	-0.04634	
31	31.00000	0.12000	83.49512	69.52271	-10.32017	-17.89443	44.90769	-18.84562	19.14590	-29.39191	0.76981	-1.06976	9.88888	-6.38115	-4.89157	23.50394	10.03583	25.61463	56.21386	11.48587	-38.46619	-21.76183	-23.51949	0.41754	0.39176	0.05315	-0.22377	
32	32.00000	0.12400	83.36982	69.75974	-10.13794	-17.94136	44.70195	-19.35090	19.69247	-29.24339	0.55978	-1.21829	9.87554	-6.31763	-4.98714	10.19067	6.87004	-44.77571	51.39275	-39.95221	-3.81200	-49.62579	-31.15827	0.41773	0.39177	0.07256	-0.10768	
33	33.00000	0.12800	83.12879	69.91756	-9.77548	-17.91893	44.06983	-18.89907	19.54454	-29.37095	0.35336	-1.31177	9.84157	-6.27594	-4.93027	-14.48640	2.22513	-51.25967	46.04017	-70.67755	62.58903	-55.62178	-21.49917	0.41775	0.39177	0.03936	0.11543	
34	34.00000	0.13200	82.95909	70.13071	-9.28735	-17.91129	43.32710	-18.07828	19.31034	-29.94215	0.10490	-1.38575	9.81461	-6.27388	-4.85995	-17.66835	-2.35677	-26.05596	34.07039	-94.45547	17.18000	-54.39087	-19.97664	0.41754	0.39164	-0.00464	0.32593	
35	35.00000	0.13600	82.91651	70.18821	-9.20221	-17.65427	42.76885	-17.64025	19.03271	-30.42060	-0.08302	-1.47266	9.83489	-6.30537	-4.81160	-12.00408	-5.56994	32.92725	-57.40908	-85.14110	32.80783	-31.14164	-23.41318	0.41722	0.39143	0.03229	0.44193	
36	36.00000	0.14000	83.22459	69.68251	-9.01582	-17.83517	42.38716	-18.00963	18.56525	-29.74246	-0.13918	-1.58199	9.91725	-6.35537	-4.81175	-6.45301	-6.41308	29.39901	-57.73357	-58.76775	16.46909	2.58617	-22.57801	0.41694	0.39115	0.05170	0.37990	
37	37.00000	0.14400	83.15174	69.71621	-9.31344	-17.61236	42.40463	-18.19089	18.69822	-29.76697	-0.05443	-1.66955	10.01453	-6.38934	-4.81628	-4.25948	-4.78614	57.72557	-6.77675	-59.97091	-78.57545	34.26105	-14.72674	0.41678	0.39086	-0.00963	0.27105	
38	38.00000	0.14800	83.68653	69.62829	-10.46775	-17.80413	43.29119	-19.12778	19.03213	-29.31255	0.14526	-1.71936	10.05042	-6.37637	-4.82147	-13.55207	-4.47096	145.12100	85.17810	-41.69092	-106.32959	58.07030	-8.05050	0.41670	0.39057	-0.05345	0.11165	
39	39.00000	0.15200	84.31087	70.39810	-12.51208	-17.81594	45.11576	-18.60866	19.61988	-30.21824	0.43315	-1.75113	10.00506	-6.33216	-4.75180	-13.71564	-8.54739	227.56776	122.17439	-18.97982	-62.90385	68.08315	1.16459	0.41670	0.39025	-0.08243	-0.15672	
40	40.00000	0.15600	85.50417	70.60618	-16.03090	-18.15863	48.43444	-18.27627	19.78676	-30.61813	0.73748	-1.71975	9.93768	-6.30253	-4.78508	14.50980	-12.45265	303.19971	55.52254	19.60358	-1.68686	52.56677	9.72233	0.41658	0.39015	-0.06597	-0.35428	
41	41.00000	0.16000	86.73201	70.83786	-19.28457	-18.81783	51.70865	-17.74520	19.90327	-31.04407	0.91798	-1.67162	9.90324	-6.30421	-4.96165	16.45169	-8.65983	238.14265	57.01373	0.62211	25.67366	13.62263	7.63802	0.41647	0.39029	-0.00557	-0.26843	
42	42.00000	0.16400	87.39917	71.05807	-21.68927	-19.19883	53.79770	-17.23715	20.03538	-31.38987	0.89399	-1.64639	9.90221	-6.31585	-4.97564	-4.04073	2.63270	126.98892	12.43007	-46.61152	52.64139	-34.16401	0.62171	0.41643	0.39057	0.08032	-0.02127	
43	43.00000	0.16800	87.74896	70.93615	-22.66836	-19.46053	54.53383	-17.36404	19.73682	-30.98075	0.64258	-1.64993	9.91319	-6.31893	-4.89913	-12.74929	10.46328	70.34042	11.25322	-53.62316	13.76536	-66.75301	-6.22525	0.41644	0.39089	0.12915	0.24702	
44	44.00000	0.17200	87.96151	71.14937	-21.84518	-19.57434	53.51776	-17.81686	19.99519	-30.73405	0.30828	-1.68227	9.94459	-6.32646	-4.78620	-27.94410	3.54551	-10.94392	16.97033	-37.15705	3.13753	-47.38649	-8.39645	0.41655	0.39108	0.13708	0.43142	
45	45.00000	0.17600	87.65852	71.07073	-19.75733	-19.26132	51.49296	-18.07041	19.92361	-30.29187	0.19903	-1.71029	10.01516	-6.34407	-4.65100	-16.56821	-16.11376	-112.07303	23.51394	46.05610	42.75060	-41.16438	-10.95830	0.41665	0.39108	0.10118	0.28533	
46	46.00000	0.18000	87.04015	71.33758	-16.77582	-18.76207	49.09859	-17.67487	19.97832	-30.52555	-0.05732	-1.77275	10.11975	-6.36756	-4.79284	4.23298	-33.72375	-211.62254	22.53772	129.91579	18.60332	-26.46385	-7.41904	0.41669	0.39070	0.00284	-0.03104	
47	47.00000	0.18400	85.95775	71.24883	-13.34186	-18.13183	46.45636	-17.53685	19.89742	-30.64443	-0.01768	-1.78086	10.22520	-6.41086	-4.96558	5.87342	-40.02653	-293.42310	-15.48536	142.30357	43.74705	15.23211	0.38876	0.41657	0.39030	-0.06393	-0.30111	
48	48.00000	0.18800	84.69479	71.21751	-10.43501	-17.33905	44.21321	-16.86085	19.73205	-30.94131	0.07054	-1.78277	10.31337	-6.48623	-5.16457	5.02343	-37.45505	-269.78323	-57.97643	102.68226	82.15308	19.85904	-2.90234	0.41640	0.39007	-0.00236	-0.49778	
49	49.00000	0.19200	83.79699	70.78613	-9.20395	-16.71950	43.33475	-17.40276	19.61090	-30.11249	0.14202	-1.81117	10.36810	-6.55368	-5.30508	-19.59788	-29.36336	-192.80008	-61.36981	80.12247	115.60946	10.70924	-14.95807	0.41629	0.39006	0.01821	-0.40292	
50	50.00000	0.19600	83.15307	70.73328	-6.81091	-16.75900	41.38218	-16.55635	19.34179	-30.30509	0.14567	-1.89795	10.38774	-6.57517	-5.23930	-25.13513	-17.25619	-97.50032	33.27575	45.90710	127.32962	4.68059	-13.70404	0.41616	0.39022	-0.08072	-0.18977	
51	51.00000	0.20000	83.00307	71.05083	-6.50587	-16.73832	41.11887	-15.12251	19.11510	-31.24683	0.15997	-1.90582	10.39149	-6.53798	-5.23895	-22.41877	-3.81427	23.79413	33.44776	22.84334	48.92097	8.35478	-6.49342	0.41624	0.39032	-0.08544	-0.00846	
52	52.00000	0.20400	83.34721	71.00507	-6.14405	-17.31198	40.92660	-15.06247	18.97816	-31.32417	0.19663	-1.93021	10.39537	-6.44435	-5.08922	-23.55835	8.90455	93.94384	-16.90149	-1.22590	-51.53954	17.29655	-4.72525	0.41633	0.39040	0.00139	0.16812	
53	53.00000	0.20800	83.75366	70.91798	-6.74834	-17.54820	41.33850	-15.91466	19.09738	-30.90992	0.30321	-1.92457	10.38455	-6.31172	-4.98023	1.61434	20.00840	84.72971	-32.98594	14.91576	-102.53667	27.69946	-1.49459	0.41637	0.39037	0.00552	0.14478	
54	54.00000	0.21200	83.99726	70.74123	-6.10965	-18.15490	41.01566	-16.88859	19.25941	-30.41883	0.45334	-1.92909	10.32603	-6.17744	-4.94853	19.66439	23.53824	54.88015	-0.74486	-49.94038	-136.71701	31.01768	-5.04522	0.41635	0.39011	-0.03742	0.11792	
55	55.00000	0.21600	84.29072	70.91161	-7.96938	-17.91349	42.09678	-17.85244	19.65600	-30.17446	0.60005	-1.96085	10.22052	-6.07777	-4.96142	4.39275	13.92426	71.29253	11.53389	-70.49932	-118.26567	14.96181	-17.68820	0.41626	0.38975	-0.03628	-0.05003	
56	56.00000	0.22000	84.52300	70.83444	-8.66423	-18.04151	42.88251	-18.90143	19.93809	-29.47016	0.60371	-2.07798	10.11230	-6.02755	-4.88366	-6.24848	-1.86033	52.86479	-0.28951	29.73437	-10.39517	-23.24099	-23.97497	0.41610	0.38966	-0.01396	-0.26010	
57	57.00000	0.22400	84.71474	70.91100	-9.55758	-17.98251	43.84499	-19.06443	20.02469	-29.11773	0.40460	-2.16997	10.05084	-6.03152	-4.92974	9.18303	-12.87177	24.16056	33.89246	11.46011	51.80555	-56.70283	-11.42088	0.41598	0.38979	0.03606	-0.18597	
58	58.00000	0.22800	84.72077	71.10546	-10.08576	-17.73425	44.32594	-18.98545	20.01174	-28.97678	0.09796	-2.18652	10.07012	-6.07943	-5.05371	-14.35199	-13.24895	-25.41837	38.88531	-27.10288	109.84605	-44.52544	-0.13332	0.41591	0.39004	0.04726	-0.02135	
59	59.00000	0.23200	84.51700	71.22898	-9.89871	-17.40298	43.95172	-17.90734	19.54705	-29.32755	-0.01325	-2.17679	10.13173	-6.12481	-4.90772	-24.68419	-1.38684	-83.50521	76.83854	-14.13645	60.45058	-13.90155	7.86269	0.41586	0.39047	-0.00519	-0.00816	
60	60.00000	0.23600	84.04546	71.71493	-8.64071	-17.41030	42.83332	-17.18990	19.63314	-30.18537	-0.03903	-2.11736	10.14778	-6.11793	-4.86087	5.36386	16.12836	-69.25903	43.82174	-7.14896	-59.73093	-28.65314	7.18461	0.41609	0.39052	-0.05302	-0.06795	
61	61.00000	0.24000	83.96422	71.57941	-8.21975	-17.44578	42.29256	-17.64466	19.86596	-30.05361	-0.21681	-2.10748	10.07623	-6.06779	-4.81979	13.65338	26.08451	23.51108	20.90266	-6.68750	-86.39040	-40.66610	-1.85647	0.41609	0.39058	-0.10373	-0.17414	
62	62.00000	0.24400	84.23428	71.88039	-8.81114	-17.65201	42.94170	-17.35494	20.23736	-30.71974	-0.32350	-2.12488	9.95766	-6.03015	-4.76016	9.26351	19.03110	72.61289	-17.46679	53.08694	-80.25519	-11.36961	6.31666	0.41608	0.39045	-0.09261	-0.34501	
63	63.00000	0.24800	84.55029	71.44002	-9.40771	-17.99046	43.84946	-18.36029	20.22095	-30.02588	-0.29035	-2.05918	9.86599	-6.03547	-4.74836	11.34847	-1.87190	97.34462	-83.63560	87.27015	-64.63589	-1.75047	16.91925	0.41620	0.39023	-0.03717	-0.40774	
64	64.00000	0.25200	85.00996	71.21156	-10.83393	-18.22749	45.56273	-19.09983	20.48173	-29.59959	-0.35192	-1.99963	9.84052	-6.06286	-4.87285	9.47193	-21.52325	138.38345	-82.91348	86.33336	-38.55164	8.44143	18.77375	0.41620	0.39010	-0.00951	-0.38369	
65	65.00000	0.25600	85.65411	70.77300	-12.31806	-18.56145	47.30438	-19.74450	20.48231	-29.03761	-0.25089	-1.91566	9.87225	-6.08453	-4.99901	-3.29553	-26.29245	155.76982	-86.16622	65.87260	-39.64919	36.89387	15.71485	0.41617	0.39002	0.03432	-0.33192	
66	66.00000	0.26000	86.25288	70.52499	-13.65069	-18.83513	48.76012	-20.48009	20.69494	-28.62377	-0.07345	-1.86854	9.93813	-6.09115	-5.05659	-10.95829	-15.27561	120.05120	-6.34514	22.68056	-29.65281	18.90038	-8.56883	0.41601	0.38995	0.05342	-0.26055	
67	67.00000	0.26400	86.60869	70.72433	-14.36384	-19.01620	49.42271	-19.97512	20.52790	-29.05889	-0.09352	-1.97476	9.99115	-6.08180	-5.02409	-14.86162	0.83500	75.94834	66.71815	1.93126	71.78757	-6.22213	-18.06143	0.41554	0.39009	0.07305	-0.19838	
68	68.00000	0.26800	86.86539	71.07125	-14.45198	-19.22753	49.53368	-19.05806	20.23115	-29.38210	-0.10829	-2.00850	9.99368	-6.05283	-4.91951	-13.04140	8.44959	8.78107	86.63261	-59.56834	70.28227	0.90478	4.14204	0.41545	0.39022	0.06584	0.04645	
69	69.00000	0.27200	86.66776	71.41637	-14.30513	-19.06254	48.89076	-19.19703	20.32516	-29.22611	-0.08779	-1.94317	9.96344	-6.02222	-4.85407	-11.06805	0.91366	-113.09516	96.87798	-117.05984	37.62976	-7.84627	11.27189	0.41588	0.39028	-0.05693	0.33772	
70	70.00000	0.27600	85.96095	71.84323	-13.19174	-18.53930	47.40416	-18.47325	20.30236	-29.62924	-0.18670	-1.92228	9.94043	-6.01180	-4.83157	-15.78372	-19.32960	-171.65950	28.42260	-56.26633	44.93458	-34.05948	-13.43175	0.41622	0.39047	-0.15250	0.25062	
71	71.00000	0.28000	85.28421	71.65306	-12.11459	-17.87037	46.36370	-18.76317	20.37032	-29.27365	-0.35871	-2.05392	9.95703	-6.03342	-4.89833	-5.77381	-41.10232	-114.75800	-46.16016	12.89713	-9.91372	-22.75877	-15.25200	0.41652	0.39025	-0.18831	0.09420	
