	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Jungeon_008.c3d
	FRAMES	TIME	RT_ELBOW_ANGLE	LT_ELBOW_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	RT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	LT_SHOULDER_ANGLE	RT_KNEE_ANGLE	LT_KNEE_ANGLE	TORSO_ANGLE	TORSO_ANGLE	TORSO_PELVIS_ANGLE	PELVIS_ANGULAR_VELOCITY	TORSO_ANGULAR_VELOCITY	RT_ELBOW_ANGULAR_VELOCITY	LT_ELBOW_ANGULAR_VELOCITY	RT_SHOULDER_ANGULAR_VELOCITY	LT_SHOULDER_ANGULAR_VELOCITY	RT_KNEE_ANGULAR_VELOCITY	LT_KNEE_ANGULAR_VELOCITY	DistEndPos	DistEndPos	DistEndVel	DistEndVel	FC
	FRAME_NUMBERS	FRAME_NUMBERS	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	KINETIC_KINEMATIC	EVENT_LABEL
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	LTH	RTH	LFA	RFA	ORIGINAL
ITEM	X	X	X	X	X	Y	Z	X	Y	Z	X	X	X	Y	Z	Z	Z	X	X	Z	Z	X	X	Z	Z	X	X	X
1	1.00000	0.00000									-3.51492	-41.35273												0.44624	0.31402			2.36000
2	2.00000	0.00400									-3.25733	-41.44204				8.89028						73.07451	-43.43156	0.44765	0.31468			
3	3.00000	0.00800	84.18535	101.74784	50.61629	-21.43514	-6.90265	1.58576	15.71843	-34.86226	-2.98419	-41.33587	-24.70985	-3.31511	7.40860	15.59762						51.36022	7.76452	0.44820	0.31526			
4	4.00000	0.01200	83.72843	102.10331	50.03466	-21.44340	-6.37883	2.25432	15.81490	-35.61066	-2.82521	-41.10656	-24.80033	-3.12284	7.76431	21.69452	-0.56211	-82.59280	115.85519	50.42419	17.97762	37.92278	49.44413	0.44792	0.31596	0.67785	0.26706	
5	5.00000	0.01600	83.52397	102.67151	50.08139	-20.78539	-6.00029	7.59045	16.17317	-40.48939	-2.63349	-40.79353	-24.62718	-3.48230	7.24130	14.68808	-24.70684	-79.37477	156.92696	55.07065	-43.37031	8.89866	75.65507	0.44753	0.31612	1.14411	0.22612	
6	6.00000	0.02000	83.09335	103.36928	49.40413	-20.90097	-5.35019	10.75731	16.79896	-44.13384	-2.72739	-40.46277	-24.71715	-3.20383	7.44532	18.36855	41.47670	-112.31354	133.51279	13.72449	-139.60770	-41.96799	94.34599	0.44677	0.31654	1.27226	0.29493	
