	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Junmin_003.c3d
7	7.00000	0.02400	99.91569	83.51165	61.68001	-31.29619	-38.23966	-73.88805	28.50075	45.54762	-17.34535	-6.42769	6.76406	1.99480	-2.43689	9.99911	13.59821	28.99731	-5.23022	-30.81137	-38.44227	-28.48420	-14.89778	0.33141	0.37522	-0.18591	-0.26160	
8	8.00000	0.02800	99.99869	83.54697	61.82864	-30.98254	-38.33529	-73.13473	28.32943	44.77767	-17.41987	-6.38494	6.83924	1.98181	-2.54467	18.32954	-27.31006	-7.40329	18.72034	59.62511	-23.04679	-8.57575	32.43513	0.33164	0.37531	-0.31754	-0.22693	
9	9.00000	0.03200	99.85148	83.65881	61.69100	-30.59578	-37.77255	-72.52081	27.90979	44.15804	-17.41812	-6.14329	7.09088	2.24011	-2.79655	21.15385	1.29647	3.40660	42.85145	79.14892	-12.48946	-7.78972	62.46002	0.33226	0.37525	-0.34010	-0.29659	
10	10.00000	0.03600	100.00915	83.89822	61.19347	-31.19432	-37.15763	-72.49276	28.11245	44.11266	-17.48733	-5.86959	6.66639	2.22195	-2.70762	25.16342	8.12228	24.55470	39.15701	83.97644	-6.51288	-13.41373	77.27894	0.33279	0.37484	-0.28650	-0.38457	
11	11.00000	0.04000	100.05383	83.96443	60.66851	-30.94059	-36.22451	-72.34479	28.13944	43.95027	-17.53129	-5.49887	6.61443	2.36512	-2.94525	29.45988	0.33889	67.21088	-9.38698	58.35692	-31.88589	-12.12883	71.06169	0.33348	0.37451	-0.20183	-0.40438	
12	12.00000	0.04400	100.54710	83.82804	59.73518	-30.51437	-35.43664	-72.46762	28.24459	43.83502	-17.58995	-5.25042	6.62364	2.14779	-2.94431	18.26307	22.40260	106.90581	-18.15451	-29.99437	-27.68017	-13.18997	35.43666	0.33386	0.37446	-0.04940	-0.31291	
13	13.00000	0.04800	100.89941	83.82271	59.14983	-29.76032	-35.15933	-72.55556	27.90117	43.91463	-17.63921	-5.16375	6.91078	2.10077	-2.90557	4.35282	-7.61303	37.25899	-4.50764	-32.22060	-30.64261	-29.29517	-9.10028	0.33390	0.37472	-0.03895	-0.11475	
14	14.00000	0.05200	100.85642	83.79546	59.48088	-29.60833	-35.47515	-71.97138	28.22215	43.15228	-17.81852	-5.30661	6.66052	2.08799	-3.03777	-7.17053	-12.15816	6.31235	5.30430	9.15119	-47.54419	-30.39494	-20.94642	0.33359	0.37499	-0.15971	-0.04585	
15	15.00000	0.05600	100.96180	83.86115	59.29924	-29.48480	-35.21621	-71.91815	28.04607	42.97214	-17.86595	-5.37417	6.54077	2.32122	-2.95151	-10.69315	2.68198	8.33855	8.01012	76.40484	-31.21069	-11.53842	2.08612	0.33330	0.37525	-0.26245	-0.16128	
16	16.00000	0.06000	100.94624	83.85719	59.23418	-29.45313	-34.64878	-71.41075	27.88048	42.40794	-17.88748	-5.39994	6.50437	2.30740	-2.93195	-5.69084	17.41249	-12.09251	-40.63651	159.92624	-17.61114	-4.82173	21.53264	0.33310	0.37529	-0.27856	-0.32359	
17	17.00000	0.06400	100.85915	83.52729	58.78042	-29.59768	-33.48488	-71.43444	27.73488	42.40445	-17.88635	-5.35288	6.55617	2.14084	-2.76626	3.18241	26.84646	-44.68916	-69.29420	214.74054	9.68456	-8.20740	32.51714	0.33298	0.37510	-0.22630	-0.38391	
18	18.00000	0.06800	100.58732	83.30370	58.37941	-29.99353	-32.18790	-71.45670	27.72491	42.52589	-17.94799	-5.28326	6.51901	2.17244	-2.74323	-0.22408	0.11994	-84.39802	-57.12427	201.29428	13.47048	-19.99392	28.37644	0.33290	0.37469	-0.20714	-0.26476	
19	19.00000	0.07200	100.19783	83.07178	58.32103	-30.19056	-31.47570	-71.11415	27.74223	42.22857	-18.05026	-5.22077	6.59528	2.18584	-2.76418	-0.82776	4.50742	-76.81644	-15.21851	90.71139	4.46974	-18.63853	40.81962	0.33279	0.37417	-0.25642	-0.08938	
20	20.00000	0.07600	99.98817	83.18176	58.43383	-30.23003	-31.50893	-71.14823	27.40222	42.28891	-18.10366	-4.98428	6.58773	2.20573	-2.70118	-5.46540	-7.13162	-80.07643	33.17806	0.84763	1.55401	-28.44950	32.91185	0.33290	0.37372	-0.33197	0.04434	
21	21.00000	0.08000	99.55836	83.33725	58.60606	-29.95063	-31.71544	-70.64625	26.87900	41.82412	-18.28746	-4.90918	6.75618	2.33233	-2.77594	-16.53213	-33.04088	-83.29066	48.75651	-40.35907	20.71280	-34.10690	9.36472	0.33281	0.37331	-0.33297	0.01844	
22	22.00000	0.08400	99.32248	83.57012	59.12208	-30.15170	-32.42737	-70.12747	26.64732	41.54643	-18.39317	-4.78610	6.51926	2.21021	-2.83593	-16.50472	-24.00807	-27.07735	26.94724	-25.96129	40.36110	-20.30578	-7.20059	0.33279	0.37303	-0.25858	-0.18742	
23	23.00000	0.08800	99.33970	83.55277	58.69803	-30.16955	-32.00318	-69.54266	26.42418	41.15911	-18.47384	-4.80601	6.54574	2.21054	-2.84075	-15.74239	-7.51576	23.24493	-31.21893	62.41070	26.88923	-0.76597	-27.74475	0.33256	0.37279	-0.19319	-0.38238	
24	24.00000	0.09200	99.49438	83.32018	57.98667	-30.56661	-30.94784	-69.32842	26.61276	41.04643	-18.42192	-4.85983	6.40376	2.25776	-2.77180	-17.79500	-2.06616	56.39973	-62.67820	142.99922	40.70535	20.33164	-35.16191	0.33226	0.37267	-0.16773	-0.50122	
25	25.00000	0.09600	99.78723	83.04856	57.34363	-30.07804	-29.69113	-69.18289	26.29791	41.16291	-18.32663	-4.99321	6.60710	2.25477	-2.71136	-13.12910	8.28759	36.90942	-60.82043	180.08441	0.07735	46.01617	-13.66761	0.33189	0.37280	-0.21056	-0.44040	
26	26.00000	0.10000	99.76891	82.83516	57.12638	-30.59859	-28.76400	-68.69517	26.80871	40.48085	-18.06008	-4.93940	6.41176	2.26790	-2.59653	-3.47836	23.49234	-74.10304	-5.39753	186.86224	-8.45188	43.77285	18.44138	0.33191	0.37314	-0.35170	-0.25418	
27	27.00000	0.10400	99.20895	83.01362	57.70446	-30.00311	-28.50789	-68.65878	25.75129	40.62814	-17.97605	-4.83788	6.73665	2.31815	-2.49141	-2.64129	15.35027	-170.36752	5.52331	175.48529	-3.89822	3.78798	23.77481	0.33207	0.37348	-0.48216	-0.11854	
28	28.00000	0.10800	98.40588	82.86886	58.49427	-29.86711	-28.54268	-68.34574	25.40834	40.13344	-18.02569	-4.72388	6.75123	2.32401	-2.44647	-2.32201	2.14762	-198.87540	-23.55179	136.43321	-71.33085	-16.63284	25.17029	0.33237	0.37354	-0.52360	-0.06047	
29	29.00000	0.11200	97.61148	82.82813	59.48415	-29.76921	-28.95728	-67.84705	25.52969	39.32438	-18.10113	-4.60912	6.47152	2.49149	-2.46200	5.42380	-5.77221	-136.85841	-10.94220	62.37204	-69.87348	-14.44244	14.33368	0.33277	0.37337	-0.46886	-0.09329	
30	30.00000	0.11600	97.30158	82.77462	59.97235	-28.95015	-29.32636	-67.18687	25.37672	38.52812	-18.13012	-4.63779	6.44095	2.45109	-2.54409	17.52719	14.26265	-9.04062	-41.72088	-6.12994	-75.42204	5.75909	-2.08446	0.33299	0.37311	-0.34859	-0.26533	
31	31.00000	0.12000	97.54002	82.49512	59.41756	-28.45445	-28.94284	-66.99284	25.65926	37.94931	-18.04534	-4.73393	6.34250	2.39511	-2.49318	26.29148	9.93094	87.71561	-84.55856	-21.07953	-79.64790	8.09183	-27.31615	0.33298	0.37292	-0.29176	-0.48666	
32	32.00000	0.12400	97.99670	82.09830	58.04275	-27.55423	-27.79415	-66.63328	25.91081	37.39165	-18.06213	-4.99387	6.40808	2.48769	-2.67605	24.02148	-22.73053	73.48107	-121.20565	18.03182	-50.99419	17.91557	-24.50856	0.33259	0.37269	-0.29086	-0.69129	
33	33.00000	0.12800	98.15578	81.52403	56.94678	-27.54907	-26.60650	-66.36596	26.59534	36.97651	-17.90582	-5.03032	6.17018	2.24579	-2.86938	9.12451	-8.64209	4.32776	-41.08413	68.98135	-18.37645	53.86557	16.59706	0.33232	0.37260	-0.33465	-0.86580	
34	34.00000	0.13200	98.03260	81.77474	55.54903	-27.21640	-25.03147	-66.28083	26.11339	36.92923	-17.63853	-4.88916	6.19800	2.25337	-2.82126	-1.68033	7.09154	-104.85760	98.11274	109.57668	-9.43218	61.29571	23.60343	0.33232	0.37259	-0.41012	-0.83691	
35	35.00000	0.13600	97.32619	82.30134	54.78449	-27.56521	-23.80680	-65.31828	25.67821	35.95752	-17.42278	-4.81866	6.23301	2.25221	-2.79763	-4.98775	3.28596	-162.79041	142.96024	128.03125	-32.96047	52.66350	11.77895	0.33234	0.37265	-0.49766	-0.66670	
36	36.00000	0.14000	96.72337	82.91582	54.21603	-27.52894	-22.82389	-64.13268	24.68933	34.72603	-17.22209	-4.76458	6.53374	2.37363	-2.74879	-17.60314	3.68475	-57.62418	152.85306	37.67479	-27.99632	49.30695	7.95605	0.33244	0.37266	-0.52959	-0.43602	
37	37.00000	0.14400	96.86275	83.52435	54.40248	-27.75082	-23.16746	-63.11433	24.40341	33.73538	-17.02616	-4.73384	6.19685	2.38003	-2.62958	-16.94576	-2.35645	61.50948	110.54008	-85.40704	0.64346	26.75564	-1.53344	0.33259	0.37269	-0.44890	-0.12958	
38	38.00000	0.14800	97.21284	83.79865	54.21603	-27.64816	-23.50712	-61.97082	24.13909	32.76034	-16.99673	-4.74958	6.22983	2.40887	-2.64060	-2.72304	2.29730	102.99557	41.37055	-132.75745	0.83128	21.05386	-1.87620	0.33274	0.37263	-0.37285	0.01014	
39	39.00000	0.15200	97.68732	83.85600	54.21508	-27.10364	-24.06406	-61.12094	23.96739	31.92348	-16.84191	-4.70866	6.28630	2.39024	-2.59094	13.26988	4.54657	86.25690	5.25257	-120.12994	3.58310	33.46848	-7.97446	0.33312	0.37250	-0.32265	-0.05757	
40	40.00000	0.15600	97.90068	83.84031	53.86833	-26.50574	-24.15782	-60.64610	23.67164	31.57858	-16.71887	-4.78664	6.42667	2.45718	-2.71018	19.11502	37.22361	82.33784	-0.35401	-124.62917	-8.27172	38.38348	-19.51064	0.33341	0.37230	-0.26075	-0.26030	
41	41.00000	0.16000	98.33015	83.85301	53.13522	-26.50834	-24.09399	-60.78534	23.79824	31.55052	-16.53160	-4.89073	6.18200	2.35311	-2.45297	3.40842	12.57351	79.29528	-15.96414	-72.83383	-9.81262	36.60600	-27.86222	0.33364	0.37227	-0.26485	-0.51435	
42	42.00000	0.16400	98.53306	83.70996	52.38880	-26.29360	-23.41630	-60.67594	23.99293	31.52724	-16.42944	-5.09001	5.98754	2.40599	-2.65053	-10.05785	-19.11336	97.34097	-21.39468	7.25520	-17.60835	14.82723	-35.85588	0.33356	0.37236	-0.32539	-0.71201	
43	43.00000	0.16800	99.09800	83.68114	51.38887	-26.13790	-22.46934	-60.39294	24.10325	31.05146	-16.42123	-5.25975	5.76543	2.25821	-2.53601	-21.79780	10.47900	130.43771	-3.15642	32.52445	-39.09860	-8.09308	-29.15072	0.33326	0.37239	-0.36990	-0.76766	
44	44.00000	0.17200	99.57388	83.68452	50.65150	-25.82421	-21.59768	-60.46290	23.93731	31.01996	-16.50175	-5.34022	5.55581	2.22768	-2.40431	-27.91121	-2.55869	66.44961	-37.97715	78.55758	-33.49102	-33.16954	-19.52435	0.33284	0.37216	-0.38603	-0.62248	
45	45.00000	0.17600	99.62627	83.37840	50.20091	-25.48224	-20.77169	-60.32117	23.64525	30.71840	-16.68748	-5.33561	5.67142	2.15698	-2.33709	-28.70104	-36.55332	-50.23706	-83.26137	122.93106	-22.62149	-30.72321	-2.47511	0.33247	0.37170	-0.38800	-0.44447	
46	46.00000	0.18000	99.17168	83.01933	50.57969	-25.07547	-20.55183	-59.83453	23.55498	30.26263	-16.74295	-5.20967	5.75887	2.25402	-2.46354	-25.19714	-26.26835	-81.79707	-70.25249	93.68909	-22.31322	-6.05518	16.89921	0.33221	0.37129	-0.42868	-0.34047	
47	47.00000	0.18400	98.96898	82.81198	50.22261	-24.65015	-20.04096	-59.25543	23.29535	29.56230	-16.73212	-5.05223	5.99196	2.31788	-2.33837	-22.74057	6.79256	-13.07800	-58.95773	37.91722	-34.19690	-5.88353	0.31538	0.33210	0.37108	-0.52701	-0.33429	
48	48.00000	0.18800	99.06921	82.54816	49.98687	-24.45439	-19.70870	-59.27632	23.40152	29.47739	-16.79032	-5.14968	5.72100	2.28448	-2.22870	-14.51592	19.27696	31.70013	-39.77729	32.18183	-51.42585	-5.28412	-48.11546	0.33177	0.37108	-0.59446	-0.34689	
49	49.00000	0.19200	99.21918	82.49377	48.47663	-23.44951	-18.19106	-58.40707	22.71570	28.36981	-16.77358	-5.53344	6.12585	2.31786	-2.06218	27.34060	26.96826	4.94224	-21.10001	21.58561	-67.67026	40.08825	-74.26114	0.33119	0.37104	-0.55472	-0.29430	
50	50.00000	0.19600	99.10875	82.37929	47.53591	-23.19057	-17.29060	-58.03687	22.56370	27.79386	-16.46776	-5.83554	6.09950	2.41650	-2.21712	17.40225	32.86803	-21.20079	-59.75250	-23.47602	-99.99060	21.43227	-68.59680	0.33099	0.37116	-0.43353	-0.25575	
51	51.00000	0.20000	99.04848	82.01607	46.76711	-23.19845	-16.80609	-57.54119	22.67267	26.77053	-16.59210	-6.22787	6.15760	2.25470	-1.93978	10.60248	33.47998	-43.30621	-87.15528	-32.00623	-106.84832	6.04708	-60.15016	0.33099	0.37086	-0.35439	-0.27729	
52	52.00000	0.20400	98.76221	81.68277	46.62301	-23.55929	-16.70778	-57.63258	22.72344	26.56610	-16.40373	-6.50197	6.00783	2.25778	-2.04216	19.68274	10.67791	-73.45426	-68.44938	24.91753	-30.64445	31.60693	-15.99699	0.33119	0.37097	-0.37543	-0.35483	
53	53.00000	0.20800	98.45715	81.47369	46.83306	-23.54298	-16.66712	-57.29491	22.47079	26.29823	-16.32849	-6.42488	5.88152	2.13964	-2.02492	6.62744	5.30008	-68.11790	-0.37523	63.51329	15.24266	39.98844	5.46017	0.33197	0.37101	-0.43781	-0.40753	
54	54.00000	0.21200	98.21670	81.68226	46.58339	-23.63200	-16.16333	-56.34378	22.12495	25.49470	-16.08458	-6.44268	5.88048	2.16749	-2.05995	1.28963	-2.70127	-86.27418	63.63731	76.95652	47.54372	41.63292	-26.88903	0.33235	0.37148	-0.52670	-0.35702	
55	55.00000	0.21600	97.76722	81.98567	46.84529	-23.64361	-16.06260	-55.41212	21.62327	24.93527	-16.00396	-6.56858	5.79315	2.17247	-2.05820	-35.56015	-20.83802	-131.43936	81.49104	75.20922	66.50053	20.83316	-48.87854	0.33248	0.37192	-0.62960	-0.24378	
56	56.00000	0.22000	97.16517	82.33229	46.95082	-23.36767	-15.89846	-54.24297	20.88779	24.07297	-15.92925	-6.76643	5.86390	2.18731	-1.93814	-47.43350	-32.31881	-183.67444	24.04564	98.00912	21.40547	8.65254	-65.16161	0.33223	0.37251	-0.64336	-0.14962	
57	57.00000	0.22400	96.30219	82.17781	47.22461	-23.18231	-15.62679	-53.48447	20.55046	23.30827	-15.94695	-7.01172	5.95682	2.10594	-1.92642	-44.16375	-12.49760	-180.37000	-18.66306	84.69440	-31.81804	-3.54984	-66.24191	0.33196	0.37286	-0.53297	-0.13290	
58	58.00000	0.22800	95.71880	82.18300	47.17799	-23.05621	-15.42959	-53.20948	20.28843	22.85031	-15.96776	-7.25172	5.95566	2.14949	-1.67892	-37.77300	11.05273	-97.58915	-61.16682	62.87658	-63.64177	-2.07310	-68.71705	0.33160	0.37299	-0.38455	-0.24815	
59	59.00000	0.23200	95.52290	81.68817	46.73662	-23.06376	-14.67455	-53.67656	20.47228	22.97940	-15.96903	-7.57108	5.83317	2.12819	-1.53663	-22.16773	5.82001	-41.92407	-159.91309	102.06563	-103.95876	28.02353	-30.01761	0.33100	0.37298	-0.35284	-0.42804	
60	60.00000	0.23600	95.38326	80.90357	46.67199	-23.50388	-14.14747	-54.20603	20.98820	22.95147	-15.74426	-7.53199	5.60898	2.00068	-1.46613	-11.89960	21.70108	-0.41209	-141.44516	110.77312	-142.50133	49.97749	-11.27178	0.33090	0.37279	-0.45915	-0.54431	
61	61.00000	0.24000	95.52280	80.55645	44.95925	-23.41895	-12.15732	-53.60047	20.76345	21.76913	-15.56475	-7.71163	5.96280	2.16213	-1.26486	-2.61988	25.74513	64.24271	-58.88978	48.86848	-140.76988	46.29033	-25.75015	0.33051	0.37273	-0.58505	-0.57955	
62	62.00000	0.24400	95.90545	80.43201	44.03564	-23.05700	-11.33627	-52.36103	20.63100	20.10233	-15.36646	-7.79104	6.05770	1.98177	-1.22302	-3.22242	1.53593	30.55631	-12.06233	0.48916	-91.12791	41.37762	-31.48166	0.33030	0.37276	-0.69568	-0.58174	
63	63.00000	0.24800	95.76742	80.45894	43.83131	-23.15512	-11.11750	-51.66306	20.59732	19.22714	-15.22817	-7.99241	5.89171	2.05710	-1.22574	-19.11005	-8.40841	-12.68250	35.31320	-28.07676	-63.90847	26.20491	-58.23105	0.33016	0.37305	-0.75266	-0.55143	
64	64.00000	0.25200	95.80709	80.71450	43.55553	-22.92386	-11.11925	-50.53250	20.58195	17.87989	-15.15623	-8.24094	5.68992	2.03533	-1.14627	-23.61957	-0.11487	-5.60720	57.25227	-64.31020	-38.04937	22.92552	-55.57928	0.33030	0.37351	-0.64569	-0.47947	
65	65.00000	0.25600	95.72340	80.91915	42.48717	-22.21766	-10.39309	-49.05933	19.83378	16.48303	-15.04762	-8.37713	5.96746	2.03611	-1.03665	-15.91465	-8.97723	-22.05670	10.61033	-21.37682	19.14216	32.18951	-32.25378	0.33079	0.37407	-0.42611	-0.43714	
66	66.00000	0.26000	95.62503	80.79926	42.29629	-21.72230	-10.12568	-48.63111	19.75091	16.24723	-14.90171	-8.40203	5.78741	2.05854	-1.09233	-6.87142	-16.17310	-5.61045	-90.70345	65.60658	19.25739	12.36061	-49.78928	0.33129	0.37450	-0.23086	-0.40965	
67	67.00000	0.26400	95.66793	80.19302	42.24204	-21.65788	-9.64008	-48.86673	20.09169	16.45512	-14.95085	-8.66476	5.59670	1.85875	-1.13145	-5.08026	4.67923	24.76903	-86.05328	86.56226	-8.26642	1.77881	-59.46966	0.33157	0.37453	-0.14781	-0.38125	
68	68.00000	0.26800	95.83064	80.11169	40.75529	-20.93013	-8.00058	-48.14346	19.88007	15.72280	-14.88908	-8.78023	5.78655	1.95470	-1.02300	-7.43976	12.51414	38.74968	-39.24888	72.95278	-52.36481	26.54537	-13.06151	0.33162	0.37445	-0.26266	-0.39896	
69	69.00000	0.27200	95.97480	79.87519	39.73110	-20.65753	-6.71013	-47.43318	19.96929	14.68918	-14.73876	-8.70352	5.84628	1.84479	-0.96873	4.42788	24.08311	94.46909	-38.60585	40.53467	-113.31794	34.39660	-0.49704	0.33164	0.37429	-0.50785	-0.43447	
70	70.00000	0.27600	96.58922	79.80254	38.11826	-20.52460	-5.20850	-46.84724	19.88474	13.59830	-14.61331	-8.74332	5.80187	1.71692	-0.86932	14.08515	5.87488	89.56740	-26.75213	7.17373	-124.58408	28.71719	-27.16293	0.33158	0.37413	-0.73583	-0.45960	
71	71.00000	0.28000	96.69677	79.66386	36.71659	-20.02973	-3.83160	-45.58004	19.57633	11.94763	-14.50897	-8.88764	5.96240	1.84547	-1.03164	12.13264	-5.34372	72.53536	-10.84549	-25.10369	-111.08213	31.67735	-17.83926	0.33159	0.37413	-0.76756	-0.46650	
72	72.00000	0.28400	97.16949	79.71313	35.94358	-19.87027	-3.36660	-44.86783	19.70978	10.84672	-14.36172	-8.87248	5.74568	1.82904	-1.01230	13.11866	10.76099	68.52767	-13.38198	-60.77702	-82.25216	33.37383	-6.28908	0.33182	0.37430	-0.61262	-0.44169	
